dates,satname,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0086,nzd0031-0087,nzd0031-0088,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0058,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0185,nzd0031-0186,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0081
2001-11-03 21:59:47.008000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.92,516.04,528.49,530.13,535.15,530.54,540.36,535.08,529.68,533.14,525.08,519.77,518.62,525.86,534.86,539.32,543.49,546.17,429.19,380.39,420.74,421.28,511.81,,,479.31,457.30,430.04,488.77,413.72,310.24,,,,,235.75,302.53,536.38,,,,,,,,,,,,,,,,,,,,,,,369.65,382.61,374.79,376.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.81,373.65,321.72,,,168.73,461.01,,534.35,,,,507.86,524.67,,542.49,,,,,,,,,,318.84,541.30,545.98,532.12,275.80,173.93,,344.79,478.98,344.75,504.46,531.89,545.91,,,313.71,235.20,,,,,,,,,
2001-11-19 21:59:56.393000,L7,,,,506.04,491.99,492.62,519.87,491.30,220.20,252.22,468.92,478.42,466.47,415.51,400.72,386.11,363.45,378.11,436.35,464.31,485.62,474.62,468.27,505.65,489.75,401.50,442.83,446.61,456.02,415.83,413.01,408.44,319.29,308.42,350.20,305.77,424.20,461.43,305.16,260.70,258.19,337.67,393.89,365.11,514.90,,,,,,,,450.00,419.53,323.08,378.54,348.73,378.00,449.24,397.83,457.95,519.84,,,358.85,468.42,217.78,,457.80,479.91,534.12,,,,,,,,,,,,,,,,,,384.91,407.32,397.56,388.51,379.72,,373.90,,497.11,454.45,485.16,522.04,517.94,519.07,523.07,,,,326.16,397.01,406.60,,314.51,439.12,215.69,471.01,496.10,462.80,511.16,,507.05,479.78,500.32,511.01,502.11,,525.36,358.11,277.72,381.12,,,,316.54,322.63,440.33,488.31,424.96,,531.87,267.85,410.77,341.87,383.97,390.06,507.83,385.48,523.94,527.67,537.56,385.73,292.00,417.31,,,,474.58,400.45,264.27,249.56,,,,313.09,281.06,291.54,247.79,,528.89,537.41,417.84,,,,,,455.65,451.99,,,487.32,507.78,456.65,531.10,,,,,335.58
2001-12-05 21:59:55.034000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.10,388.85,411.17,404.16,425.89,420.95,346.86,212.61,300.60,342.10,433.13,456.30,514.96,512.90,,,,,,,,439.10,437.03,426.04,485.79,484.94,512.66,480.10,464.22,472.63,487.91,512.16,501.29,509.06,497.04,499.33,510.94,478.31,517.62,544.64,306.49,394.99,,,,,,,,,185.96,278.88,490.48,417.64,385.85,422.91,,,,,,,,,,,,340.61,304.03,343.82,529.25,,367.54,,317.89,431.37,392.93,430.62,504.03,381.34,540.68,340.94,363.11,435.15,,,,,,234.96,373.41,,,,,,,,,
2001-12-12 22:06:14.960000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.54,392.98,552.81,,,,,,,,,,,,,,,,296.42,266.46,444.55,318.37,421.07,499.17,180.80,195.87,537.96,383.69,397.41,432.54,461.02,236.95,301.09,230.75,286.12,308.84,,,,493.13,448.90,528.80,470.45,,,,,,,,,,,,,,,200.85,314.10,317.59,304.88,299.87,199.37,,,,,473.16,498.76,263.62,336.86,503.54,442.11,390.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.03,540.22,538.46,534.13,532.39,527.61,526.80,528.83,525.62,419.86,418.22,418.96,554.09,,,,518.93,543.27,,,378.58,337.99,497.78,313.43,490.30,,,,,,545.35,529.09,525.28,530.77,530.09,546.33,321.94,370.15,340.57,481.03,389.80,400.13,416.26,290.80,,,413.47,281.99,442.58,455.60,417.95,447.94,,,,,411.06
2001-12-21 22:00:05.972000,L7,265.83,297.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.82,369.11,408.07,287.39,520.67,534.58,,412.51,263.15,278.56,389.51,384.50,402.82,418.44,349.09,318.10,295.73,434.26,429.21,367.47,307.11,303.22,557.64,459.93,240.52,,379.12,390.11,413.51,511.08,496.28,187.23,183.71,260.99,405.08,,,,293.31,243.13,191.70,,393.99,423.84,274.68,387.97,,,,,522.14,450.26,498.07,538.53,462.75,458.24,342.90,302.04,198.73,192.12,375.84,393.83,429.76,340.49,325.81,410.09,346.17,,504.88,189.84,181.85,239.58,273.89,286.81,432.82,480.45,404.75,410.55,509.11,466.56,479.47,498.30,179.77,,,,,,,,,,,473.91,441.23,426.45,540.24,,,,,,,,427.84,,281.89,303.50,559.71,348.55,389.73,351.08,251.63,253.08,,,,,,,493.06,515.75,433.62,539.95,,371.89,306.97,,,,,,317.37,354.54,539.75,466.89,241.61,256.42,234.13,219.86,284.58
2001-12-28 22:06:14.106000,L7,479.18,543.29,358.92,370.85,275.23,254.19,407.62,404.24,414.57,383.52,172.98,288.75,322.41,325.89,,,,,281.02,323.62,305.33,367.47,372.84,407.76,464.24,,,,,,,,241.04,251.13,278.79,274.08,237.27,224.42,476.97,477.77,486.46,435.64,267.37,,,499.14,404.74,469.74,550.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.45,322.48,306.19,300.23,200.91,,,,,471.80,487.54,401.32,358.49,478.13,,287.68,434.47,421.06,370.17,342.36,312.62,283.07,264.98,,,,,,,,372.54,403.86,395.40,550.63,473.51,,,,,,,,,213.21,,,,,,,,,,,544.61,531.77,511.96,516.28,322.76,207.84,,,,508.05,439.75,340.13,440.72,,,,,,,,490.40,,524.74,522.22,526.54,526.94,525.38,523.19,555.28,495.57,420.32,418.21,,,503.65,469.45,,419.46,389.08,,,,,,,,,
2002-01-22 22:00:16.971000,L7,,,,,,,,,,,,,,518.73,511.31,522.28,518.45,512.29,512.26,510.73,509.48,505.76,533.31,536.82,541.62,,,,530.40,529.09,528.78,532.03,539.83,534.36,537.91,532.22,531.54,427.76,448.56,394.65,413.51,529.02,534.67,537.38,543.70,459.02,517.09,411.60,524.84,532.90,471.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.53,385.12,376.52,365.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.83,547.60,,,,,,523.29,,,,,,,,,,,,,,,,,,,,454.34,514.36,531.72,535.98,,,,,,,,,,,,
2002-01-29 22:06:21.478000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.59,488.56,516.42,535.36,,,,,,243.78,320.81,279.39,317.66,533.04,,,,,,472.13,457.39,425.00,498.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.21,332.06,317.33,309.87,191.04,,,,,470.38,503.31,447.03,467.11,,,,,,,,,,,,527.43,510.14,392.03,,259.19,367.52,,422.69,392.33,350.88,383.21,532.01,,,,,,,,,,,,,545.69,304.74,189.62,199.80,360.58,248.24,414.15,419.82,416.69,430.11,,503.46,271.57,249.33,232.12,499.03,,,255.63,,,494.87,,,,,,,410.22,,,343.03,327.65,339.45,438.43,349.43,,550.12,,,,,,523.02,422.31,,,,,,,,,
2002-02-14 22:06:29.522000,L7,,,,,,500.40,430.64,389.41,362.62,416.58,466.56,243.77,187.73,547.24,302.80,209.15,492.42,534.29,,,,456.79,508.92,282.01,221.74,,,,,,,,,256.32,296.82,308.63,342.23,389.85,,341.53,313.34,299.21,518.58,529.09,369.86,499.48,536.36,505.82,503.96,541.61,,,,,530.81,386.65,362.46,523.69,474.51,524.48,469.19,446.08,470.04,545.16,,,,,,,,,,,,,,,,,,,,,,313.05,327.44,317.78,313.64,168.22,,,,,475.21,504.85,454.84,477.81,,,,,,,,,,,,,,,,,,,,,,,,,315.27,,,,,,455.26,486.44,,,,,,,,,,545.45,536.36,439.13,478.81,477.59,415.69,532.94,522.92,527.02,237.19,392.44,302.23,,,,498.20,,389.81,311.93,,,441.50,,,,,297.50,297.68,388.55,441.43,,480.00,,,454.16,,,511.24,380.27,,,,,,,,,
2002-02-23 22:00:19.685000,L7,,,,,,,,,,,,,520.38,537.44,529.82,501.17,505.77,517.31,,,,,,,,,,,,,,,,,,,493.10,490.44,454.92,460.49,463.77,483.46,535.19,540.82,544.48,,362.89,375.57,424.15,346.63,498.29,,,,,507.14,470.53,534.60,,,,,,,,,,,,,,,,,,,,,,,473.24,413.86,515.50,499.49,195.19,320.58,436.81,435.34,466.44,,,,,,,,526.96,502.74,508.41,538.16,534.94,,,,,,,,,,,,,,,,,,,,,,,,,,,427.20,,,,,520.56,174.49,,,,,,,,544.78,490.86,,471.83,,,,508.66,513.22,,,,,534.28,240.05,482.45,530.24,532.99,,,480.33,454.71,402.97,225.41,,,,,,535.67,492.16,523.38,200.94,,,540.22,494.77,,,,,,,,,
2002-03-27 22:00:13.634000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.15,401.14,418.19,403.76,399.10,292.39,318.87,373.44,280.18,515.42,486.64,497.47,529.40,526.99,208.24,239.91,188.17,,,,,443.06,435.19,442.89,442.45,443.22,445.48,467.75,258.06,470.08,505.29,523.21,506.37,249.74,377.58,368.77,403.66,378.67,443.47,462.15,481.73,,,,,,,187.85,235.54,232.88,203.16,278.42,481.64,400.54,346.80,473.44,,,,,,,,,,,,540.86,498.69,508.56,528.49,,,,312.56,426.86,488.22,536.44,480.64,297.90,527.14,506.14,514.95,501.08,,,,,,411.39,403.34,,,,,,,,,
2002-06-22 22:06:03.573000,L7,,,,,,,,,,,,,,,,,,,,,,,,465.02,467.97,314.28,373.49,426.94,442.10,,435.19,453.68,446.45,417.33,187.49,285.54,,,,,,535.34,277.25,365.22,298.75,395.39,443.96,519.69,544.14,,,,,,544.43,,,,,,,,266.91,365.48,375.02,,,,,,,,,,,,,,,,,463.13,466.70,448.23,240.93,333.78,270.77,257.87,308.65,227.24,228.56,284.29,214.18,,479.65,497.65,492.06,453.12,302.92,328.31,,,,,307.17,317.25,320.85,303.07,320.63,329.21,326.57,346.12,328.44,344.36,348.34,373.15,358.35,343.95,323.46,337.06,332.38,283.33,267.73,363.82,391.89,396.93,399.59,371.80,390.38,386.34,373.38,359.57,359.00,534.06,530.09,527.77,521.28,524.90,525.27,515.29,505.10,484.74,464.33,,,307.01,312.44,279.61,184.37,418.72,288.72,389.18,,,503.08,398.72,401.37,405.65,396.44,401.08,384.42,521.28,518.46,524.29,521.97,521.73,519.77,523.91,331.30,322.26,377.60,,,323.07,535.12,312.82,378.83,350.29,,,,,,,,,
2002-08-09 22:05:46.029000,L7,258.54,307.44,364.51,347.68,384.34,257.94,534.15,265.67,238.67,237.05,420.92,387.54,192.05,255.43,255.67,428.56,463.14,534.44,468.57,537.62,541.17,425.84,525.75,518.34,,334.40,546.34,370.74,389.78,380.91,398.59,397.62,546.48,490.04,376.84,174.10,168.90,180.26,230.84,336.67,484.09,304.49,386.50,349.04,367.43,340.98,246.74,284.91,424.97,504.40,484.84,446.18,481.66,492.46,318.18,441.77,428.41,409.86,446.90,529.76,521.80,550.14,535.04,546.92,450.31,266.19,390.43,560.19,,,438.09,508.33,423.72,542.04,526.59,404.79,418.25,468.45,448.88,416.71,539.53,539.33,536.88,450.14,462.93,499.03,502.42,508.80,438.20,510.91,464.26,478.40,424.72,394.04,,,,,419.49,429.49,412.73,393.52,271.33,290.34,267.13,461.63,510.78,468.56,380.63,496.03,520.96,,,,,,360.88,310.19,287.02,370.95,484.10,288.29,342.15,384.85,470.89,437.36,325.26,424.68,526.44,459.11,,,,,257.27,337.69,353.80,,,,,,,211.10,490.71,357.50,,478.90,463.36,388.03,237.32,201.64,486.67,468.63,,431.72,350.31,328.76,367.07,471.71,,,,,,,,,,,,,,,,360.65,,,540.51,527.54,,,,,,,
2002-08-18 21:59:33.737000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.68,499.91,485.77,444.52,415.10,393.60,443.29,245.04,391.61,403.86,491.22,527.86,528.26,288.76,545.14,455.39,349.89,,466.43,365.40,547.19,445.51,,296.33,,,535.66,467.18,,535.82,363.38,365.59,460.21,462.50,195.83,222.99,470.65,205.12,394.44,414.58,403.69,399.74,384.38,335.23,323.53,269.88,506.52,442.95,467.14,520.37,523.21,425.68,326.23,237.13,380.43,371.41,322.37,295.34,,,,,,,,,,,,,532.73,527.81,503.38,476.92,242.20,237.21,374.54,305.59,385.82,405.57,,,549.95,520.07,546.25,424.31,,205.99,306.11,495.55,443.49,396.33,265.96,,,,,,,,,,,,556.36,348.90,498.86,560.55,,362.30,479.69,310.46,442.16,305.04,379.49,413.24,534.73,533.86,342.61,234.44,249.71,,,,,,305.49,391.83,338.38,,318.31,469.21,369.66,390.94,447.22,215.37,357.19
2002-10-21 21:59:12.494000,L7,427.86,382.61,406.72,467.02,487.87,486.41,499.95,507.96,501.74,494.40,489.89,495.96,484.43,492.83,472.07,489.57,489.23,489.42,487.37,375.24,364.25,478.61,497.07,519.98,476.66,407.34,445.03,449.90,456.22,444.03,487.20,442.96,475.96,489.93,524.32,509.05,435.16,404.50,285.97,260.99,320.48,318.29,396.47,494.18,528.45,,,347.31,257.11,184.39,417.15,486.93,489.71,413.19,394.73,406.10,432.34,357.64,404.78,406.04,510.29,542.83,,,292.38,278.03,351.18,,,,,,,,,,,,,,,,,299.91,295.28,269.72,259.45,264.81,394.38,416.00,406.56,395.81,395.37,379.03,409.27,403.40,501.25,,,426.48,524.72,399.75,420.86,316.35,392.47,416.49,428.75,430.29,445.10,461.81,463.65,466.79,483.83,488.43,489.52,487.45,486.34,513.23,527.40,531.17,,,299.45,277.80,201.62,256.61,259.98,,281.44,516.82,445.61,379.32,289.03,283.16,,,,547.53,479.51,472.53,402.33,355.71,297.93,487.27,305.65,212.86,236.76,288.67,274.08,290.72,418.63,,,,505.18,210.69,255.07,281.62,332.86,326.43,524.82,424.88,442.53,491.89,521.03,537.18,393.86,534.23,354.02,336.91,458.92,320.96,289.57,,439.12,455.89,426.92,401.73,,,,,,,,,
2002-10-28 22:05:22.323000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.26,486.70,518.31,536.57,,,,,,,500.52,490.19,507.17,,,,,,,,,,,,,,,,,,,,238.85,215.83,213.49,336.50,450.21,460.23,,,,,,,,,,243.46,,,347.74,328.30,441.54,262.04,271.21,320.44,322.97,380.82,479.81,511.23,475.40,387.10,466.46,343.09,348.49,287.42,222.66,,,,,,,,,,,,,,,,,,,213.17,292.62,306.12,377.82,339.61,279.75,219.84,345.76,339.34,284.86,,,,546.12,544.79,536.20,532.58,533.10,535.45,556.82,545.17,537.43,460.48,,509.56,,,,521.49,446.08,340.28,448.43,484.83,246.06,427.42,280.48,264.58,,,381.61,,536.01,537.90,534.36,528.90,527.28,523.59,525.56,464.73,401.73,412.68,,,510.37,,,426.27,395.19,431.51,493.46,285.49,377.80,543.18,233.19,274.88,329.41,
2002-11-13 22:05:30.425000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.24,480.61,493.60,461.19,451.38,406.38,516.24,,,,491.79,481.39,313.48,537.28,,,,,,530.42,546.58,,,,,,,543.69,273.13,308.10,287.66,,,,,432.04,316.17,531.49,,,,,214.20,508.47,,,,387.30,419.17,,,,535.74,545.28,397.58,,,,435.58,480.06,500.58,454.44,484.12,,,,437.52,496.04,209.17,175.13,,460.32,,,,,,,,,,,,,,,,,,,457.73,331.79,451.26,544.50,545.09,540.89,536.05,537.94,530.91,526.94,523.55,519.69,518.64,520.50,347.60,371.98,412.78,391.31,,498.70,,,,540.65,477.71,303.71,428.43,,,500.21,369.95,326.35,466.56,,,540.76,521.07,519.09,522.42,520.83,518.56,467.71,355.59,328.06,331.18,357.43,,,,,,329.67,349.94,,,,,483.66,524.09,347.69,394.13,
2002-12-24 21:59:45.194000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.65,370.09,418.05,306.99,,508.22,,431.95,439.89,423.22,471.77,417.81,379.15,421.00,,,438.20,478.08,519.64,358.98,258.20,,498.41,509.34,,489.98,,,417.49,474.34,402.21,402.02,420.19,282.03,283.09,263.36,314.71,265.38,175.93,345.24,,311.54,196.62,191.36,228.61,307.45,283.07,321.79,,,517.44,445.34,383.35,316.64,540.00,442.38,536.06,437.07,505.40,516.11,495.63,481.89,466.86,425.25,342.44,210.03,250.07,330.71,253.97,183.46,,,,,,,,329.07,453.68,377.02,531.31,540.83,486.45,,,,,,,422.23,406.20,409.62,455.89,497.51,,535.59,496.77,,,,,,,,,,,,,539.28,477.04,396.24,456.65,477.90,,420.34,487.56,,,,,,488.29,532.28,532.82,,,,,,541.50,487.07,482.19,423.28,504.32,,,,,550.20,
2002-12-31 22:05:56.221000,L7,471.13,529.78,527.93,527.02,528.02,523.68,526.76,479.71,466.69,425.07,405.28,385.45,381.18,419.33,498.39,497.90,497.36,498.66,,,,,,172.66,237.46,550.20,316.55,474.94,395.09,392.02,391.03,288.32,335.16,370.90,413.08,358.49,367.81,345.19,454.14,530.98,496.90,496.51,,,,493.00,482.64,303.15,533.51,,,,,,547.49,460.35,453.24,543.97,,,,,,,,,,,,,,,,,,,,,,,,,,,220.92,331.52,334.93,321.61,325.86,221.49,,,,437.85,480.00,506.89,456.71,486.64,,,,,,,,295.46,289.63,279.99,278.26,300.45,285.92,312.39,301.12,298.01,326.74,348.00,318.11,,310.16,312.89,,,,338.12,361.38,305.25,380.68,,542.33,545.36,540.42,536.76,536.16,529.83,523.76,521.99,519.33,517.87,519.71,433.38,498.88,476.33,341.29,536.58,168.70,537.98,511.96,534.45,490.30,399.47,318.79,427.98,,,500.42,,,,,,538.46,517.28,517.90,522.76,519.34,514.48,512.96,517.97,322.31,326.38,366.17,,,,190.22,231.70,378.08,349.59,,,,,,,,,
2003-01-16 22:06:02.914000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.90,311.99,396.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.96,312.63,300.81,295.81,,,,,,457.37,483.22,433.48,460.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.22,398.32,557.62,547.84,,,,,,,,,308.63,,,488.13,,,,,,,,,,,,,,514.15,444.81,516.91,,,455.83,,,451.88,,,,,,,,,,
2003-04-06 22:06:21.012000,L7,417.82,491.19,522.00,514.56,512.96,,,,,,411.90,499.24,390.41,442.31,503.92,502.34,499.19,365.82,532.27,544.02,351.86,450.54,444.87,475.35,,,516.76,533.64,507.51,297.81,295.47,419.32,388.47,448.35,369.93,550.94,530.06,546.72,459.70,361.56,,,,,,,,236.93,353.49,320.87,228.82,339.77,270.49,,223.04,423.86,458.49,455.71,434.08,,194.30,268.45,356.62,366.72,374.87,,,332.40,259.88,495.30,,,,,465.10,334.05,507.93,413.64,527.63,,,,406.47,448.34,508.49,519.10,520.59,361.76,532.60,184.06,,291.18,265.95,486.93,546.88,320.98,506.07,501.46,330.44,325.88,,,,,310.89,325.92,337.64,313.80,329.64,359.27,430.09,369.66,351.72,359.76,386.04,388.36,384.07,363.25,345.15,336.43,342.08,310.50,344.52,367.06,398.00,410.05,404.66,378.63,393.37,380.50,329.05,377.70,367.46,523.03,520.73,518.02,190.86,516.09,282.18,448.95,497.20,331.45,333.94,,376.63,,,,,,,,,459.88,521.09,405.04,410.74,418.36,404.15,412.13,379.75,515.19,443.64,519.65,519.17,361.31,512.23,511.59,319.06,305.71,357.64,,,,,,219.94,253.22,349.96,389.34,360.51,,,,,,234.08
2003-04-22 22:06:19.091000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.57,532.70,519.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.27,325.06,312.36,302.18,,,,,,,467.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.44,544.24,545.11,536.31,532.43,524.80,522.55,522.33,548.50,385.98,405.05,558.76,540.05,,,,,,,526.36,347.24,499.46,,,484.29,,,,,,,543.66,546.49,549.83,547.95,,,,506.50,464.39,412.23,,,533.49,,,417.26,389.94,,,,,,,,,
2003-05-08 22:06:20.773000,L7,,,,,,,,,,,,,268.45,292.87,319.43,,,,,,,,,,,,,,,,,,,,,298.67,276.12,361.69,526.15,,,273.65,362.05,408.02,421.13,493.63,410.90,482.37,532.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.85,253.19,242.36,230.38,238.21,342.21,341.78,338.79,326.79,331.22,340.43,347.32,346.50,271.03,288.97,287.34,334.48,340.19,333.93,335.22,,299.33,322.23,325.54,318.77,322.80,321.78,310.96,323.76,342.81,336.65,354.00,343.22,344.24,364.90,375.25,360.72,363.23,338.78,342.74,341.39,335.76,351.30,378.38,396.98,277.82,228.31,325.78,294.03,295.12,544.11,530.43,530.94,526.60,520.81,518.56,515.33,516.74,518.99,418.74,504.23,480.33,459.81,,282.03,387.02,,,520.96,445.95,303.22,437.73,,,319.21,334.48,318.81,229.25,406.35,329.54,543.39,519.93,522.08,523.87,519.35,521.50,522.42,520.71,326.21,319.46,369.88,,,510.64,,,229.96,251.42,,,,,,,,,
2003-05-24 22:06:17.162000,L7,,345.53,360.05,403.59,387.19,494.25,313.09,399.14,344.54,368.23,359.04,309.19,296.30,363.41,330.34,,,,,,,,,,,,,,,,,,454.13,403.45,,301.29,294.93,389.42,333.85,541.24,,296.81,374.18,420.89,209.10,497.77,483.44,503.51,532.78,,,,,,,,,,,,303.64,331.41,357.59,365.82,376.22,,,,,,,,,,,,,,,,544.95,543.71,545.78,236.02,249.86,347.89,350.81,341.94,375.01,317.79,338.97,353.77,353.41,285.37,298.66,291.04,338.25,340.32,341.44,345.07,299.63,317.81,326.64,325.93,330.59,336.02,333.50,327.50,328.62,361.08,345.66,359.29,349.22,353.49,368.87,381.26,368.38,372.49,352.34,348.23,346.50,336.51,356.26,387.29,404.85,416.02,409.54,402.25,401.50,388.99,388.62,387.50,298.66,320.50,519.97,518.02,511.23,517.80,516.41,338.22,354.00,353.51,353.76,475.50,281.25,404.47,278.42,196.31,522.62,407.64,300.73,434.62,,,339.33,421.89,420.68,423.48,411.13,416.68,394.29,515.99,516.32,526.95,519.13,516.43,192.92,297.72,323.63,321.53,,,,503.54,,,350.72,344.27,,,,,,,,,
2003-07-28 21:48:04.987000,L5,513.72,508.91,501.82,478.39,511.02,512.92,524.01,534.78,525.67,521.48,515.50,518.44,510.38,520.48,513.86,520.95,508.67,506.83,503.38,501.02,511.20,494.83,281.93,530.58,543.64,514.11,514.24,513.17,510.64,513.18,540.96,525.86,532.02,530.44,539.76,529.83,447.58,426.88,217.18,217.49,267.08,280.01,291.50,325.98,247.03,,,,,,,216.33,482.99,439.80,429.74,407.94,373.48,309.48,347.18,311.31,265.21,312.40,335.54,250.12,368.35,218.01,335.86,,,,528.50,,,,,,,,320.15,354.47,465.96,458.32,456.40,350.76,361.52,219.88,,,391.71,409.08,398.36,392.60,,,,,509.95,492.01,494.51,525.14,523.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.01,508.79,451.24,362.46,440.77,513.79,324.98,,,469.39,420.48,257.86,193.00,,,,,,,,,,,314.45,419.77,492.58,529.87,483.84,526.21,,344.95,337.30,485.30,228.61,216.63,190.76,527.17,487.00,444.58,399.55,,,,,365.13,224.44,228.01,,359.02
2003-08-13 21:48:21.150000,L5,510.10,410.97,201.91,,482.37,487.84,497.94,504.16,501.55,416.61,412.41,414.68,467.83,490.15,493.76,497.56,498.61,494.47,496.01,495.50,486.43,471.28,360.06,373.73,422.56,483.69,478.77,444.98,471.31,485.72,526.04,514.58,471.89,497.82,506.56,507.83,435.35,405.65,,,,,,,,,,,,,,,212.14,228.26,248.48,357.48,352.70,310.49,412.49,411.10,375.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.12,408.08,401.23,393.02,,,,,508.55,479.95,484.20,513.78,513.25,,,,,,,487.89,543.97,500.22,445.44,453.99,449.37,546.51,,,,,,,,,,,,,,,,,,,,,,,,,242.36,504.17,460.38,353.87,445.33,493.30,375.73,,480.64,515.39,347.21,,,,,,,,,,,,,301.80,411.33,488.80,523.88,535.59,521.87,,349.53,327.41,485.35,326.97,235.21,171.88,461.51,428.02,443.36,393.65,,,,,,,,,
