dates,satname,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086
2006-08-05 22:07:55.109000,L5,,,,,294.14,348.92,337.71,325.76,310.94,306.79,296.03,273.78,,,,,277.14,292.99,314.83,324.09,337.31,341.40,337.98,330.35,341.48,341.13,325.93,318.51,322.98,321.44,333.60,309.16,306.74,327.44,330.69,319.99,325.22,300.07,297.29,285.38,289.91,288.41,294.57,297.31,282.03,280.10,278.89,310.03,308.45,294.26,283.63,,254.48,325.67,331.53,335.55,323.08,298.74,288.96,,326.60,310.16,322.96,324.86,336.90,331.18,332.57,331.20,334.21,329.54,330.74,335.42,331.86,330.41,331.10,333.69,334.76,333.61,342.74,346.18,352.41,341.51,342.33,342.61,346.82,335.25,328.72
2006-08-21 22:08:07.440000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.88,317.17,329.48,330.21,334.09,316.20,324.55,317.48,319.43,319.27,322.80,320.90,309.03,323.81,317.48,320.61,320.91,328.33,330.38,335.46,339.37,329.24,337.79,337.60,316.37,323.59,328.93,333.30,328.05,331.50,332.36,342.85,346.48,335.72
2006-10-08 22:08:40.914000,L5,,,,,,325.04,318.55,299.49,299.49,305.28,306.09,280.82,278.78,283.91,262.40,,274.46,299.72,313.33,335.08,345.62,347.11,350.58,343.00,349.15,352.40,333.62,333.32,321.13,326.86,336.07,316.13,308.85,312.94,321.19,326.29,332.39,311.15,294.60,299.50,293.17,303.60,303.58,318.40,302.85,303.06,310.14,324.13,309.53,301.50,288.77,255.09,287.56,341.46,346.93,344.34,350.04,350.23,340.36,337.31,329.00,333.97,329.92,339.48,346.13,341.79,325.95,,,,317.79,346.85,318.89,337.26,338.09,333.67,346.13,336.62,325.28,304.44,299.28,,329.16,300.81,358.96,367.46,343.37
2006-12-11 22:09:16.015000,L5,340.05,283.90,325.58,352.23,360.84,366.97,365.15,357.00,350.20,355.64,353.44,349.98,330.58,302.96,279.46,323.21,337.16,351.49,353.43,352.45,350.69,363.89,366.62,358.53,362.10,361.99,347.82,352.64,350.89,353.81,356.93,340.89,336.56,332.37,342.52,334.02,338.18,339.66,332.46,332.50,336.41,340.01,341.94,360.62,350.38,345.98,338.78,342.97,343.70,338.40,325.01,297.92,327.39,372.04,374.95,379.74,383.03,377.66,379.95,383.60,375.59,366.48,371.63,371.91,374.40,375.56,374.88,391.47,397.35,387.23,388.80,390.23,376.20,386.53,379.67,367.63,371.01,371.62,370.43,370.18,374.63,392.08,394.52,384.10,393.32,396.89,376.10
2007-09-09 22:07:45.163000,L5,303.23,266.94,322.49,350.93,359.85,369.84,367.32,359.84,351.47,351.01,354.83,349.66,334.51,308.54,276.58,320.15,343.57,355.35,357.18,358.33,354.91,356.43,363.67,358.94,364.78,364.85,353.93,353.51,348.67,349.90,358.36,339.66,323.85,338.60,348.98,338.21,345.24,339.48,330.44,318.10,325.47,329.60,338.47,357.76,338.27,353.19,341.31,344.49,344.00,337.80,326.51,276.33,319.68,364.35,364.12,373.68,367.38,371.88,363.78,374.65,361.62,355.29,366.85,365.42,365.88,362.81,366.99,369.51,370.10,369.46,367.25,374.25,360.94,369.46,357.81,353.25,360.34,366.36,378.18,359.21,377.39,375.66,379.60,376.57,378.90,381.08,361.19
2007-09-16 22:13:28.554000,L5,311.32,257.78,334.73,354.93,357.55,371.71,352.29,342.55,334.29,334.10,334.84,333.08,319.14,297.81,271.66,315.07,343.06,359.23,357.65,362.09,360.11,358.90,363.35,357.96,345.00,347.79,334.19,338.65,333.13,334.40,344.49,325.86,335.91,349.61,348.57,344.48,350.78,341.43,331.27,319.40,308.21,309.83,315.10,347.35,318.70,342.93,328.02,348.38,346.91,340.60,330.38,275.29,323.22,363.57,365.77,354.84,348.72,348.16,349.07,351.41,347.99,347.42,360.17,373.51,369.49,372.34,376.98,370.35,372.73,362.47,339.99,352.54,338.28,348.30,341.48,342.34,356.05,362.29,375.89,374.61,384.26,372.44,378.50,372.41,363.46,361.35,360.25
2008-11-14 21:57:52.281000,L5,,,328.68,353.28,357.03,363.04,359.30,351.56,345.63,344.09,348.34,344.79,329.00,306.78,283.41,320.71,345.15,359.66,361.97,360.34,361.11,358.27,362.35,349.57,349.78,352.76,336.72,344.85,342.41,348.46,354.09,343.20,334.54,342.49,346.16,342.10,339.85,337.86,324.40,313.19,316.18,321.72,344.65,,340.83,349.80,347.77,353.43,343.80,343.85,324.92,297.62,320.51,359.06,357.38,360.83,357.30,362.16,358.90,358.69,357.07,363.41,367.57,362.60,368.36,372.23,368.79,370.58,361.78,357.87,351.66,361.98,351.83,357.10,351.76,353.67,359.33,367.52,375.14,404.19,,,,,,,
2009-01-17 21:59:44.398000,L5,328.51,277.10,310.06,345.02,347.20,359.24,357.71,351.28,348.72,346.32,346.69,341.07,330.62,310.19,273.00,331.60,330.26,339.76,340.91,345.78,346.16,341.13,343.58,338.32,340.75,348.06,339.11,342.69,340.58,347.82,355.41,338.84,331.30,325.02,324.61,315.07,314.87,317.10,309.28,299.34,307.84,314.04,327.11,339.38,326.31,344.74,332.59,344.64,328.96,327.71,314.08,280.36,309.19,345.44,343.17,352.73,356.96,364.19,361.28,365.53,355.53,363.01,356.29,350.48,346.80,347.81,348.22,353.71,348.04,346.66,350.06,356.29,350.96,355.09,347.14,348.24,356.21,343.68,341.90,343.14,353.51,349.34,348.14,350.61,357.62,350.57,
2010-02-05 22:05:29.575000,L5,,,,329.75,326.41,352.70,350.59,342.15,342.17,334.51,337.85,334.05,324.53,303.61,,317.64,327.31,325.55,327.46,346.70,346.81,342.34,340.11,336.20,339.48,342.00,334.67,335.38,335.92,327.58,342.17,334.39,319.68,,,283.07,306.90,292.47,289.89,290.46,291.17,294.10,295.78,313.48,305.51,331.94,320.60,333.65,326.36,322.03,309.93,259.09,295.51,331.26,337.56,335.17,343.76,352.80,353.05,353.17,342.80,342.82,345.52,339.07,338.65,332.68,336.30,344.95,341.93,338.73,333.70,341.73,344.67,343.73,337.25,335.32,348.65,330.95,342.25,337.16,351.69,349.04,349.63,349.14,357.72,360.54,344.57
2010-02-12 22:11:17.920000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.06,283.87,285.25,288.72,293.94,312.54,304.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-27 22:10:11.883000,L5,,,,,,,,,,,,,,,,,,,,,,358.09,355.11,344.88,341.53,342.98,323.65,332.23,,,,,,,,,,338.03,322.26,311.47,315.91,289.51,278.12,315.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22 22:04:29.137000,L5,339.33,282.15,,265.92,282.70,346.26,357.81,347.49,335.01,,,,,,,,,,,,,,,,,,,333.56,342.55,334.03,326.58,314.09,290.43,,,306.22,295.91,312.57,286.67,283.29,306.85,314.36,320.33,350.70,334.65,356.75,344.19,346.47,334.16,329.12,320.27,287.92,295.75,351.02,358.78,375.25,386.63,374.98,360.65,349.02,344.02,357.08,370.53,355.13,353.93,352.70,329.17,345.14,340.82,345.57,359.12,348.59,331.53,332.91,,,,,,,,,,,,,
2011-01-30 22:10:20.732000,L5,,,,,,,,,,375.82,374.18,367.73,368.00,371.21,369.89,365.54,370.63,379.75,,,,,,,,,,363.15,366.31,371.09,375.38,362.05,364.64,361.93,371.61,366.75,371.64,374.11,363.31,361.15,368.55,366.13,359.39,366.68,365.55,373.20,363.78,375.19,371.31,372.72,365.53,352.25,363.24,387.30,391.80,403.06,394.78,394.67,393.78,392.63,393.04,389.48,393.49,400.80,412.22,412.06,410.40,402.54,404.98,404.88,401.92,400.21,388.52,397.39,394.15,386.31,389.17,385.04,388.68,390.08,397.73,405.52,403.00,393.99,400.79,398.68,374.42
2011-02-08 22:04:35.159000,L5,,,,396.65,394.24,402.54,397.29,386.14,378.83,381.09,378.15,375.95,372.15,381.78,379.84,380.59,377.58,390.83,393.40,392.58,391.73,394.69,391.60,386.94,387.65,373.62,367.67,374.30,372.53,378.28,385.75,370.76,373.37,373.44,378.17,370.41,373.89,373.84,362.28,364.61,364.87,358.60,358.20,375.39,376.89,381.09,368.54,384.08,382.25,,,,373.85,389.80,393.27,405.99,387.91,393.11,394.61,397.34,391.77,394.36,397.56,405.78,414.58,418.17,414.05,411.06,407.79,410.09,398.26,393.99,398.35,407.47,399.52,402.72,400.27,400.55,404.62,402.88,409.16,,,412.06,404.17,404.49,382.76
2011-03-12 22:04:31.079000,L5,,,,401.97,390.10,401.85,400.92,385.83,380.07,381.10,379.35,377.94,375.96,373.71,368.97,370.49,374.64,387.10,388.71,385.40,382.04,383.63,388.62,381.19,377.95,372.07,365.90,376.29,374.86,384.05,389.14,377.56,375.40,368.08,363.71,358.03,361.13,367.32,358.60,361.61,364.07,360.64,364.05,374.95,377.48,383.10,365.02,380.66,379.15,375.84,,356.19,368.25,392.55,389.44,395.85,390.26,387.21,387.88,406.98,400.11,400.52,395.95,404.06,404.63,416.51,416.08,399.17,400.73,406.16,394.22,390.76,392.89,409.77,409.09,398.43,396.36,385.72,390.72,389.68,392.99,404.43,398.37,393.45,397.81,395.10,376.85
2013-05-11 22:22:18.973000,L8,,,,,,,,,,,,,,,,,,,333.82,334.40,334.90,329.92,330.95,322.39,324.46,329.05,310.20,318.31,317.23,321.41,331.24,313.87,312.54,305.72,313.12,304.63,307.23,302.05,297.61,293.53,295.67,304.85,307.93,321.89,302.93,319.78,306.59,320.00,315.64,313.42,298.91,263.96,289.10,324.71,324.55,337.34,332.87,332.99,330.93,337.11,332.14,332.85,332.30,338.15,336.97,335.00,344.53,340.34,334.85,329.34,325.40,335.21,324.91,325.72,325.71,326.07,332.10,348.11,362.32,361.98,343.69,333.99,341.69,335.21,346.14,344.85,326.09
2013-06-05 22:16:38.960000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.03,298.31,300.58
2013-06-28 22:22:20.943000,L8,,,,,,,,,,,,,,,,,,,,,320.24,317.14,317.41,308.35,316.70,322.86,301.33,,,,,,,,,,,,,,,,,,,,,,,,,,,286.54,299.69,311.96,310.88,308.76,306.72,312.33,305.30,302.84,300.74,307.72,305.79,299.24,,,,,,,,,,,,,,,,315.36,321.72,323.99,300.60,335.10,303.39
2013-06-28 22:22:44.910000,L8,,,,,,,,,,,,,,,,,,,,,315.53,315.92,316.26,306.41,314.80,322.27,300.03,,,,,,,,,,,,,,,,,,,,,,,,,,,281.30,297.30,309.01,308.70,306.43,304.15,309.75,,,,,,,,,,,,,,,,,,,,,,313.25,318.64,322.53,294.97,301.21,300.24
2013-07-07 22:16:35.929000,L8,,,298.38,320.72,327.09,336.31,331.06,323.87,319.29,318.99,325.90,321.73,308.45,286.30,266.34,311.06,318.01,327.34,331.75,333.94,331.77,330.20,331.75,324.14,327.27,328.08,309.52,311.28,315.93,323.37,332.08,312.73,298.94,305.66,315.20,310.32,314.31,312.62,299.98,297.13,307.67,369.35,363.26,367.04,317.96,328.11,307.10,314.11,309.14,306.56,290.69,260.26,283.81,327.52,331.38,343.95,337.24,340.33,330.71,334.64,337.40,337.66,340.61,336.24,342.07,340.22,344.53,381.85,,408.98,360.08,340.73,327.00,333.96,327.50,336.15,340.37,379.19,373.29,377.94,388.20,398.30,342.68,345.21,352.95,348.88,377.11
2013-07-14 22:22:22.423000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.83,304.20,315.09,316.42,314.32,311.04,314.96,310.53,306.31,313.20,319.62,319.60,319.16,322.62,316.67,313.40,307.22,303.60,316.35,316.22,320.40,310.87,319.28,321.76,312.99,313.32,317.31,320.54,316.18,319.91,318.62,308.83,323.82,302.95
2013-07-23 22:16:34.633000,L8,,,292.78,318.66,328.14,339.96,335.62,325.11,318.48,321.22,327.42,321.49,309.36,286.83,262.48,309.37,320.22,329.00,332.75,334.25,331.50,329.65,330.64,325.37,327.98,328.58,309.12,312.74,317.68,323.34,331.73,313.18,303.33,321.06,319.66,307.68,316.78,305.16,299.08,293.18,299.25,331.90,303.44,325.76,308.70,325.64,305.29,312.50,308.90,304.76,289.32,249.31,283.57,325.14,327.69,339.85,334.63,334.69,331.75,335.29,338.50,335.21,339.79,333.56,340.27,337.73,335.79,340.02,333.17,332.03,324.44,339.70,326.12,330.40,326.74,336.16,341.24,409.40,,,360.88,394.42,342.71,376.98,377.56,367.82,360.85
2013-08-31 22:22:26.282000,L8,,,,,,,,,,,,,,,,308.34,316.11,328.78,332.48,331.69,330.08,329.73,331.95,326.05,326.66,327.93,309.39,314.66,311.63,319.09,329.29,311.39,298.85,301.30,315.44,307.07,310.94,303.25,294.53,289.54,293.26,298.00,307.41,320.06,298.62,315.12,299.78,310.71,304.26,303.86,290.38,258.74,279.35,323.76,324.13,333.99,332.19,330.94,329.46,331.30,324.72,327.57,335.08,332.47,334.13,336.79,333.05,331.28,324.82,322.38,314.64,325.95,322.32,332.15,324.04,330.83,329.26,340.47,352.59,342.04,346.53,335.02,341.88,343.83,344.96,344.12,323.28
2013-08-31 22:22:50.245000,L8,,,,,,,,,,,,,,,,,,,286.20,299.30,311.42,307.54,312.38,307.82,309.75,317.15,298.01,304.20,,,,,,,,,,,,272.07,276.58,281.45,284.22,298.71,274.57,270.75,265.03,292.12,280.14,,,,,278.46,298.31,308.13,306.46,303.58,306.51,311.30,304.74,303.78,302.20,307.84,312.09,307.83,306.14,304.60,304.58,304.36,,,,,,,,,,,,300.94,309.36,304.71,298.60,301.39,299.73
2013-09-25 22:16:28.938000,L8,376.95,340.85,350.87,360.45,352.51,362.65,365.24,347.54,340.88,348.64,345.24,331.83,338.01,342.00,325.30,329.29,331.45,336.36,342.42,338.77,338.25,341.19,344.15,364.89,336.61,337.34,326.30,337.23,330.78,345.19,338.47,329.73,337.82,340.23,341.87,326.16,327.07,332.23,324.38,333.10,333.38,316.10,334.17,342.13,340.94,341.85,321.27,343.89,339.77,329.21,316.75,313.45,325.05,347.97,346.71,356.21,349.71,349.00,355.70,361.63,359.58,345.98,362.01,354.77,360.99,362.66,362.78,358.51,365.93,368.25,365.73,363.23,352.78,359.42,352.71,350.43,347.58,351.18,354.74,350.76,357.51,365.55,344.60,359.87,348.77,355.20,371.36
2013-10-02 22:22:16.506000,L8,351.80,,,301.26,311.07,327.05,325.40,315.28,309.00,307.64,305.06,302.59,283.93,271.36,,,,282.28,303.98,321.56,322.35,321.38,324.87,319.27,319.25,320.63,303.19,310.44,304.08,311.68,320.71,302.08,288.75,294.23,308.38,301.96,304.04,295.47,286.00,284.11,288.67,293.64,302.01,311.87,304.57,311.40,297.83,308.99,301.38,299.32,280.81,245.29,272.60,314.36,319.43,329.63,326.52,324.27,323.71,325.88,327.67,326.61,328.15,330.49,333.80,336.93,338.87,333.64,328.15,325.48,320.38,325.24,321.69,327.94,,,,,342.04,324.87,332.10,331.70,332.88,333.82,334.45,,
2013-10-02 22:22:40.460000,L8,,,,316.00,321.07,335.57,332.35,323.53,318.89,318.55,321.47,315.61,299.87,281.66,261.54,270.01,307.15,323.20,328.65,329.37,328.30,329.02,332.38,327.46,327.09,326.72,309.05,317.35,311.01,321.58,328.40,310.81,298.67,307.36,321.64,316.38,322.42,307.21,298.79,295.14,296.14,308.98,340.86,360.67,351.27,350.50,326.42,319.83,308.41,344.21,294.50,265.68,280.51,320.85,323.74,334.24,331.68,330.67,330.26,333.04,355.78,371.95,344.03,381.75,,391.48,385.31,408.14,402.79,368.22,370.82,332.07,371.37,393.43,,,,,,365.99,369.60,354.11,383.19,393.72,,,
2013-10-11 22:16:29.291000,L8,,,,315.48,324.64,338.09,336.74,329.40,324.23,329.80,326.36,318.17,299.73,281.41,,296.14,313.43,326.06,333.70,335.56,332.97,329.91,332.39,321.24,321.19,321.64,305.65,316.82,308.99,320.45,328.19,308.78,294.97,293.85,310.17,308.22,314.61,300.37,292.61,290.75,,,,,,,,,,,,,,348.78,344.11,353.84,343.73,337.65,330.27,341.73,331.91,330.74,332.80,334.27,335.46,332.96,333.89,331.87,327.80,324.31,322.55,331.57,324.24,330.70,321.97,327.99,328.04,329.40,334.27,337.61,335.80,330.45,335.93,,,349.26,311.97
2013-10-27 22:16:19.549000,L8,366.01,265.28,,317.12,326.13,334.02,331.43,325.29,318.19,316.73,320.08,315.65,296.48,279.48,260.27,301.82,308.62,323.97,326.77,326.80,326.54,324.30,328.14,318.23,320.26,320.70,305.96,312.67,306.87,318.54,322.46,307.05,292.87,296.56,309.36,302.60,300.47,287.88,286.62,286.09,293.08,294.20,304.96,319.10,293.42,315.15,299.98,310.22,301.79,298.97,283.04,258.86,274.18,319.75,319.94,332.97,326.85,327.74,323.60,328.50,319.34,321.82,326.58,327.32,332.19,329.64,331.53,323.89,324.51,320.12,317.10,323.92,318.98,324.61,316.57,324.51,324.56,332.77,324.12,330.60,334.39,373.02,332.96,330.53,334.43,332.18,313.62
2013-11-03 22:22:32.045000,L8,,,,314.27,320.79,337.36,337.56,330.21,326.24,326.25,327.90,321.99,312.11,290.42,278.71,306.54,319.42,330.44,332.53,334.41,333.66,333.88,337.86,328.26,327.45,327.60,310.04,323.17,313.00,329.86,331.41,310.68,295.55,299.04,310.41,303.76,302.82,296.15,290.61,285.66,296.47,299.34,306.37,321.96,310.11,316.62,301.72,310.58,306.99,303.67,288.75,261.98,287.12,320.46,324.28,340.03,334.45,336.60,336.66,341.14,332.69,336.78,337.08,344.80,348.13,342.83,349.41,366.35,339.28,337.51,332.31,359.82,338.81,361.45,363.18,353.29,359.19,367.67,366.28,360.34,,,,,,,
2013-11-19 22:22:01.448000,L8,362.34,259.67,,315.91,320.72,332.99,330.42,323.61,320.09,318.92,323.32,318.17,298.07,280.18,,302.29,313.76,322.16,331.63,331.66,328.56,325.70,329.37,323.86,320.06,321.22,307.02,312.62,309.15,318.76,325.64,307.50,291.47,294.36,305.14,297.12,288.35,284.93,290.42,284.10,294.10,297.02,302.46,319.20,302.39,315.80,299.85,313.24,304.66,302.84,286.90,253.92,279.33,320.66,320.99,334.15,328.11,328.80,327.47,332.88,324.73,326.77,325.80,334.34,332.22,332.32,331.44,328.47,326.62,326.09,323.61,331.51,322.64,325.37,323.14,324.19,326.32,328.37,332.83,330.23,336.33,334.46,341.28,339.15,341.75,337.53,323.91
2013-11-19 22:22:25.407000,L8,356.90,255.32,,313.12,317.18,330.27,327.39,320.38,316.98,315.70,319.80,313.76,294.52,275.92,,298.39,309.80,317.36,327.05,327.40,325.12,322.40,325.25,319.64,317.02,318.88,304.02,310.16,307.10,316.46,321.96,305.18,287.45,292.08,302.58,292.80,278.82,279.74,286.45,281.50,291.76,293.75,300.04,316.35,299.08,313.01,297.56,310.51,301.98,300.07,284.12,249.62,276.77,317.97,319.03,331.36,324.68,326.06,324.96,330.77,322.59,325.20,323.82,331.45,330.80,330.45,329.12,325.81,324.24,323.53,321.09,327.47,320.78,323.33,320.20,322.27,323.13,323.42,325.61,327.39,333.18,328.24,336.43,335.75,339.17,334.30,321.48
2013-12-21 22:21:51.057000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.41,317.55,296.15,290.46,291.16,305.65,297.94,297.14,286.89,288.31,284.12,289.43,299.14,300.34,314.88,294.81,270.15,254.23,,,,,,,,,,,,328.34,386.88,363.23,395.06,420.10,,,,,,,,,374.29,384.90,409.15,419.62,331.13,351.63,330.85,324.44,302.99,285.33,282.20,,,,295.71,301.10
2013-12-30 22:16:01.055000,L8,357.09,264.12,284.71,318.86,322.68,333.56,331.24,323.98,319.86,320.05,320.86,316.27,298.76,282.36,,300.60,315.18,328.33,330.31,329.92,330.50,328.67,330.27,322.32,323.11,320.40,304.46,316.70,310.89,318.02,324.43,309.48,294.08,296.28,311.88,304.72,304.98,297.82,292.15,285.22,295.97,296.60,304.44,316.31,301.93,315.21,302.30,312.50,308.45,303.90,289.82,250.94,278.31,321.69,325.03,334.16,332.99,333.57,331.07,331.88,326.84,330.32,327.42,329.18,334.27,332.77,329.63,332.45,325.76,323.33,325.60,326.99,324.75,324.61,318.82,326.20,328.12,329.60,325.08,328.03,335.40,333.14,332.41,338.37,337.52,333.85,320.84
2014-01-22 22:21:31.494000,L8,355.60,275.16,299.71,319.26,327.25,370.54,340.45,347.41,377.70,,,,,,,308.74,323.71,332.38,332.62,333.20,339.92,332.89,336.92,329.65,328.60,327.59,311.57,324.40,376.99,,,,,,,,,,,,,,,,,,,371.40,352.98,369.50,316.12,292.68,293.48,333.53,336.99,344.96,335.01,354.05,331.60,334.50,332.97,332.28,328.33,338.24,340.20,366.50,385.20,380.84,367.36,348.45,323.74,330.34,322.74,330.36,327.45,335.34,349.36,360.90,,305.09,366.97,356.33,383.57,,,,
2014-02-07 22:21:21.056000,L8,,,,,,378.89,363.89,328.84,360.47,369.71,365.86,283.64,265.41,,,,,,,,,,,,,,,,,,,,,309.41,345.26,358.94,,,,,,,,,,302.01,302.06,313.38,305.62,313.75,307.80,301.67,294.97,327.56,329.19,338.67,326.98,328.26,326.85,326.95,322.98,315.64,323.81,325.77,326.24,324.32,329.06,323.96,322.47,317.60,319.19,323.17,322.40,326.11,322.64,329.72,333.25,344.56,347.52,419.71,,,,,,,
2014-02-23 22:21:08.076000,L8,347.24,258.21,289.60,317.46,322.72,335.49,332.23,325.73,320.96,321.25,323.26,318.67,298.64,282.34,274.49,306.91,317.66,329.75,329.48,336.08,333.78,329.07,329.08,321.73,328.49,322.27,306.86,315.13,312.22,319.64,326.49,310.03,294.42,295.77,318.62,307.66,307.03,295.08,290.91,285.89,292.63,299.50,303.46,322.35,301.43,315.53,298.32,310.44,301.59,301.11,287.76,259.21,278.18,325.29,325.43,329.66,328.06,326.02,326.14,329.78,319.91,325.61,326.26,325.23,330.41,331.57,328.39,328.69,321.49,322.66,318.42,324.79,321.68,328.44,320.46,326.14,327.67,331.67,331.12,342.54,338.64,331.29,339.85,340.41,338.48,335.23,321.27
2014-02-23 22:21:32.043000,L8,346.34,257.79,290.28,317.40,322.62,335.50,332.26,325.90,320.84,321.67,323.64,318.58,298.69,282.35,274.02,307.11,317.77,329.89,329.80,336.23,333.85,329.23,329.21,322.10,328.58,322.36,307.03,315.04,312.25,319.72,326.62,310.22,294.47,296.11,318.83,307.92,307.15,295.41,291.21,286.08,292.83,299.60,303.57,322.61,301.79,315.62,298.22,310.42,301.74,301.18,287.98,259.33,279.09,325.14,325.69,329.92,328.57,326.43,326.58,330.10,320.12,326.01,326.63,325.48,330.76,331.66,328.52,328.80,321.62,322.86,318.50,324.88,321.84,328.93,320.71,326.56,327.87,331.96,331.61,342.55,338.88,331.76,340.09,340.73,338.76,335.46,321.45
2014-03-11 22:20:55.957000,L8,354.54,261.06,,316.87,322.54,334.90,331.51,323.60,320.55,373.94,398.54,397.73,327.91,371.44,266.48,306.73,317.61,329.23,329.42,328.68,331.66,327.81,331.54,324.49,325.37,324.04,307.12,315.04,312.80,319.96,330.65,309.95,295.35,295.15,309.07,302.37,305.59,293.30,291.12,288.37,292.78,299.33,304.09,317.33,300.68,313.39,299.50,312.99,305.72,304.81,286.44,249.53,272.12,321.51,320.65,332.72,326.80,328.71,327.17,332.45,321.49,327.52,326.85,330.96,332.25,332.34,330.14,330.30,324.10,326.64,322.64,330.98,321.53,326.16,320.95,323.22,326.34,323.28,324.83,328.99,355.67,325.04,331.25,333.40,340.82,334.82,322.60
2014-03-11 22:21:19.920000,L8,356.19,261.71,,317.01,323.05,335.29,331.89,323.86,320.86,373.08,399.06,335.99,398.92,371.82,267.22,306.25,317.68,329.29,329.75,328.71,331.58,327.78,331.61,324.48,325.30,324.10,307.05,315.34,313.01,319.79,330.68,309.96,295.79,294.47,309.06,302.21,305.44,293.34,291.10,288.16,292.49,298.72,303.90,316.64,300.29,312.80,299.55,313.02,305.85,305.10,286.93,250.09,270.81,321.67,320.53,332.73,326.54,328.55,326.98,332.32,321.34,327.42,326.67,330.84,332.12,332.18,329.95,330.15,323.97,326.39,322.26,330.83,321.15,325.37,320.43,322.61,325.83,322.83,324.54,328.66,355.25,324.95,330.95,333.20,340.69,334.73,322.17
2014-03-20 22:15:01.497000,L8,354.39,260.67,272.11,316.15,321.25,334.05,331.62,323.90,320.58,318.50,322.94,319.13,299.95,282.30,268.87,308.29,316.66,327.71,329.93,329.66,330.27,330.23,331.57,325.30,324.90,322.61,307.40,315.95,310.71,320.20,329.42,310.16,292.80,297.59,311.28,302.99,301.53,291.47,291.19,285.62,294.55,294.70,304.46,321.38,301.73,314.48,301.04,310.79,306.21,303.97,286.43,249.43,275.46,321.60,322.17,333.62,329.44,329.66,329.00,330.37,325.64,326.56,329.96,327.53,332.39,331.32,329.82,330.39,322.58,326.18,318.44,325.53,319.95,322.09,319.61,323.36,327.94,326.20,325.09,326.39,335.39,329.96,331.49,333.98,338.69,338.74,315.49
2014-05-30 22:19:58.900000,L8,,,,,,,,,,,,,,,,,,,,,,332.93,334.08,327.56,332.08,330.07,309.21,314.01,318.40,326.72,331.79,314.52,302.77,301.01,314.21,307.55,307.01,305.00,296.52,296.35,297.92,309.49,317.24,322.21,304.26,321.39,307.40,319.60,313.81,309.79,294.66,266.50,283.05,330.84,330.76,338.90,333.37,334.40,332.03,334.93,336.13,333.09,342.70,337.38,339.18,343.74,339.93,337.99,333.37,331.02,330.00,332.98,327.52,336.47,326.78,334.90,333.20,362.37,363.37,344.36,337.98,335.91,341.74,340.98,345.93,385.58,330.95
2014-05-30 22:20:22.872000,L8,,,,,,,,,,,,,,,,,,,,,,318.40,320.83,314.12,317.88,324.52,299.06,304.33,303.38,299.53,319.50,300.67,289.23,286.99,301.46,289.79,278.50,270.68,269.74,275.08,279.42,281.03,284.37,304.80,276.08,306.04,262.25,301.14,287.51,,,,247.91,309.46,312.62,321.10,312.36,311.10,309.87,311.32,305.41,304.95,306.65,311.04,316.46,311.91,313.56,315.06,312.37,310.02,307.06,316.41,313.82,319.05,307.35,316.95,316.05,298.01,312.07,319.88,322.80,311.54,317.44,320.15,309.93,324.26,304.65
