dates,satname,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0131,nzd0369-0025,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0130,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0118,nzd0369-0119,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0100,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0090,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0081,nzd0369-0082,nzd0369-0085,nzd0369-0086,nzd0369-0030,nzd0369-0031,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0099,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0083,nzd0369-0032,nzd0369-0042,nzd0369-0084,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0055,nzd0369-0056,nzd0369-0053,nzd0369-0054,nzd0369-0074,nzd0369-0079,nzd0369-0080
2024-03-08 22:07:05.574000,L8,,,,,,,,,,,,,397.00,319.15,385.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.40,,,,,,,,356.19,369.74,352.97,336.03,320.53,314.99,380.14,362.32,345.20,350.74,367.73,,,,,,315.09,376.11,367.83,376.93,370.07,404.28,357.08,356.40,392.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,,,,,,,,,,,,,394.97,316.67,312.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.52,,,,,,,,,,,,,,,,,320.92,313.66,,,,,,,377.48,385.27,365.19,342.72,333.37,328.81,387.38,371.03,348.01,361.29,375.57,308.97,,,,,341.87,385.07,376.20,394.84,391.19,,358.97,364.80,400.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17 22:07:03.684000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.33,332.95,319.72,310.43,317.64,327.17,,,,,,,,,,,,,,,,,334.56,334.71,,,,,,,394.02,392.64,376.49,355.63,351.44,343.29,,,,,,334.41,301.59,,,388.58,356.46,415.38,,402.68,401.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25 22:06:40.168000,L8,,,,,,,,,,,,,,,,339.71,352.41,367.89,320.21,275.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.66,,,,,,,,,,,,,,,,,311.68,307.34,,,,,,,373.60,373.12,353.66,339.18,326.17,309.55,389.36,356.97,346.51,359.47,363.22,,,,,,327.29,379.68,382.36,384.51,374.82,397.06,352.87,358.08,398.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:06:49.872000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.68,335.01,322.12,310.65,313.92,329.97,,,,,,,,,,,,,,,,,334.26,337.98,,,,,,,395.09,388.42,374.74,360.75,346.92,342.78,,,,,,328.05,301.57,,,385.75,358.77,417.72,,402.07,394.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:06:27.762000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,377.69,334.82,319.82,371.03,349.04,370.95,406.41,,,436.02,329.68,384.68,352.36,303.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19 22:06:42.049000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.08,326.88,314.58,301.33,311.18,322.77,,,,,,,,,,,,,,,,,325.15,332.98,,,,,,,390.78,383.97,363.13,354.67,337.37,339.43,402.17,397.20,403.67,376.99,382.82,326.07,297.56,,,382.74,355.15,417.88,411.48,399.85,387.56,,383.32,374.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.62,330.57,315.45,300.61,309.52,329.30,,,,,,,,,,,,,,,,,328.71,337.48,,,,,,,391.63,386.02,365.84,356.31,345.06,340.32,,,,,,330.27,300.15,,,382.15,353.89,412.45,413.53,399.42,390.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 22:06:18.840000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.93,336.35,326.84,327.82,326.64,342.15,,,,,,,,,,,,,,,,,333.20,331.32,,,,,,,393.89,393.28,374.33,353.96,353.65,340.96,,,,,,330.27,298.62,,,386.82,389.72,,,406.15,401.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:31.354000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.60,343.18,333.36,319.58,326.62,343.87,,,,,,,,,,,,,,,,,341.14,367.15,,,,,,,400.65,396.95,403.62,379.36,350.68,347.00,,,,,,372.17,316.04,327.48,309.88,390.10,365.27,,,408.79,400.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:32.918000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.00,336.96,324.11,312.28,318.70,327.90,,,,,,,,,,,,,,,,,329.44,338.11,,,,,,,394.85,388.85,367.59,357.81,344.07,340.80,,,,,,330.44,303.74,307.29,300.12,387.83,355.53,,,403.46,392.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23 22:00:39.758000,L8,,341.01,384.44,373.61,362.60,360.61,346.79,332.11,315.99,307.25,300.09,,,,,,,,,308.43,317.16,314.40,332.20,363.01,411.11,404.96,397.94,394.77,396.00,393.12,389.21,385.19,384.31,388.63,378.49,,350.53,355.27,348.48,350.90,320.46,316.71,314.32,307.60,,,,,374.53,389.56,,,,,,,,,,,,343.19,393.58,385.32,366.37,390.19,416.95,410.58,,,,,,,,,,,,,,,,403.79,375.32,383.89,374.97,414.91,389.34,409.78,411.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23 22:06:59.383000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.27,324.65,,,,,,,384.45,384.15,365.14,347.54,340.02,331.59,404.19,385.19,355.36,370.56,381.48,324.89,298.79,,,,,,413.53,397.30,390.25,,371.42,369.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31 22:07:03.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.45,307.87,,,,,,,,,,,,,,,,,309.05,,,,,,,,369.06,375.43,351.40,331.43,322.88,309.57,386.46,359.75,345.17,361.53,368.74,,,,,,334.80,382.81,384.05,381.57,377.05,394.20,354.49,362.02,398.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.77,,,,,,,,,,,,,,,,381.63,378.59,344.92,322.39,323.51,,,,,,,,,,,,,,318.66,376.11,391.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.19,324.13
2024-10-10 22:07:10.262000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.41,372.46,359.64,364.96,367.66,396.45,,,,,,,,,,,,,,,,,376.75,384.99,312.87,298.14,,,,,,,,399.78,393.03,392.46,,,,,,380.24,360.50,345.10,325.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.42,318.29,,,,,,,,,,,,,,,,,325.65,324.66,,,,,,,381.04,382.56,361.40,343.47,336.17,330.87,397.73,381.17,358.16,370.02,380.33,322.54,,,,,349.33,403.88,401.57,393.69,387.08,,367.47,367.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-19 22:01:10.603000,L9,304.26,374.56,391.67,386.10,378.56,380.23,369.78,347.74,334.51,323.40,320.26,320.60,327.14,339.00,343.00,363.31,379.20,378.13,371.86,353.57,349.42,347.77,357.65,395.75,438.48,423.14,420.22,417.28,419.53,419.46,416.15,415.68,431.06,428.21,425.49,394.39,389.49,386.18,384.11,415.50,356.29,344.27,331.67,330.62,336.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:07:15.564000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.77,309.77,321.25,,,,,,,,,,,,,,,,,324.03,327.65,,,,,,,384.58,381.48,363.23,346.04,335.32,333.32,398.99,389.22,360.80,376.25,383.41,321.20,,,,,349.80,407.17,406.58,395.85,386.57,,375.93,373.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 22:07:19.849000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.09,325.36,,,,,,,383.09,383.80,364.50,344.91,338.61,333.82,404.04,390.65,358.82,375.23,382.44,323.62,299.85,,,,,,409.95,397.41,391.17,,375.38,369.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13 22:07:21.847000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.24,296.35,,,,,,,,359.66,363.30,341.93,318.87,311.96,301.49,359.49,344.87,317.47,341.46,352.62,,,,,,,,,346.38,362.37,371.79,340.82,340.33,387.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 22:07:18.443000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.65,317.97,,,,,,,372.21,374.29,355.50,336.22,327.43,324.56,392.03,364.71,348.50,361.23,372.00,313.70,,,,,329.62,395.83,385.02,388.83,379.47,,361.39,356.85,397.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:13.469000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.86,321.37,307.46,298.25,315.01,318.87,,,,,,,,,,,,,,,,,327.62,327.98,,,,,,,384.96,385.73,366.17,352.47,339.43,337.61,396.86,388.16,402.06,371.94,380.82,326.66,,,,382.72,355.00,,408.12,401.98,389.11,,376.64,368.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20.065000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.43,324.99,310.50,297.83,315.22,321.74,,,,,,,,,,,,,,,,,333.55,330.84,,,,,,,385.98,386.44,371.29,354.55,340.22,339.70,403.07,394.95,410.13,375.49,385.04,329.98,300.51,,,384.41,359.24,,,407.98,394.82,,379.49,372.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:17.137000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.88,326.55,,,,,,,385.24,386.02,368.69,352.65,343.12,337.74,402.92,390.33,406.24,372.42,382.75,329.57,300.11,,,,,,,401.82,395.24,,374.47,367.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23 22:07:07.365000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.55,328.27,313.43,306.34,315.48,321.74,,,,,,,,,,,,,,,,,337.68,335.27,,,,,,,392.69,391.11,375.55,358.10,350.25,345.53,,,,,,334.67,300.97,,,386.62,371.30,,,406.86,399.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:07:06.727000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.72,397.86,378.23,,,,,,,306.79,,,,,,,,,,,,,,,,,310.58,310.31,,,,,,,371.97,372.46,354.10,334.87,320.78,319.70,385.93,364.06,344.32,356.24,365.81,304.12,,,,,330.90,388.65,377.42,390.18,379.40,405.73,352.38,354.46,392.80,,,,,,,380.07,404.39,409.43,,,,,,,,,,,367.54,323.30,406.78,364.56,370.38,,,,,
2025-04-12 22:06:48.304000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.18,323.76,307.79,296.73,308.05,325.52,,,,,,,,,,,,,,,,,327.80,330.44,,,,,,,387.89,384.87,365.30,354.36,340.12,335.95,403.53,392.76,390.45,376.46,381.04,326.04,298.70,,,381.42,358.33,411.02,,398.72,390.76,,377.06,368.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 22:06:54.456000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.36,331.83,320.06,306.76,312.49,332.17,,,,,,,,,,,,,,,,,327.03,332.32,,,,,,,391.60,387.18,370.18,356.43,341.01,335.73,403.45,402.85,389.37,383.74,388.36,328.01,300.35,,,384.23,355.04,408.73,,401.99,394.49,,385.87,375.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 22:06:38.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.84,330.83,314.83,308.49,314.84,322.49,,,,,,,,,,,,,,,,,329.88,330.03,,,,,,,388.49,388.01,370.08,351.08,341.68,337.68,,,,,,329.49,298.61,,,384.22,360.98,414.21,,402.42,395.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22 22:06:43.734000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,336.74,324.86,316.35,330.37,323.24,,,,,,,,,,,,,,,,,335.48,333.61,305.86,301.04,,,,,392.33,392.30,373.18,357.32,346.01,340.49,,,,,,333.91,358.49,346.82,321.59,390.45,367.94,,,407.17,398.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 22:06:42.533000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.24,334.12,314.81,305.87,317.32,319.61,,,,,,,,,,,,,,,,,324.78,321.90,,,,,,,381.23,384.25,361.75,346.80,337.53,328.66,,,,,,322.68,,,,379.52,361.22,414.22,,397.90,390.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23 22:06:54.196000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.03,352.47,325.15,345.75,355.92,,,,,,,,,,,388.45,340.96,347.85,388.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25 22:07:06.294000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.58,335.75,317.69,310.02,316.51,321.89,,,,,,,,,,,,,,,,,329.93,328.85,,,,,,,390.66,388.95,369.27,350.40,342.10,334.85,,,,,,325.96,,,,386.68,363.10,418.51,,402.12,396.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:09.825000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.12,339.71,329.00,318.97,331.10,348.13,,,,,,,,,,,,,,,,,369.47,371.41,308.53,,,,,,405.13,403.56,385.63,389.30,349.98,375.11,,,,,,369.20,357.44,326.17,316.77,394.99,373.22,,,410.47,404.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:07:16.143000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.78,343.62,336.01,328.69,330.84,349.26,,,,,,,,,,,,,,,,,340.25,345.17,311.91,296.29,,,,,401.40,397.27,383.64,385.23,357.43,346.31,,,,,,337.85,338.62,347.51,326.92,397.38,376.30,,,416.06,405.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.54,331.92,315.79,306.79,313.35,320.29,,,,,,,,,,,,,,,,,324.93,331.52,,,,,,,387.63,384.54,364.85,346.86,337.26,333.12,404.13,385.24,352.97,372.24,383.05,325.42,298.51,,,383.62,357.90,408.66,411.27,399.26,391.20,,374.31,374.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:27.204000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.37,310.25,319.33,,,,,,,,,,,,,,,,,323.59,327.65,,,,,,,385.00,381.77,361.73,344.91,334.54,331.75,399.94,381.16,353.77,371.07,382.05,320.99,,,,,350.58,404.60,405.01,395.97,386.69,,371.98,370.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.51,354.45,356.48,335.98,304.43,,,,,,,,,,,,,,412.07,400.27,377.38,367.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06 22:07:31.775000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.71,326.04,,,,,,,382.32,384.30,363.19,347.04,336.84,331.64,404.60,382.24,358.36,375.19,385.37,323.97,,,,,,,415.65,396.00,388.21,,377.80,368.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
