dates,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169
2000-11-07 22:09:53+00:00,282.54499999999996,288.3733333333334,265.59,313.9866666666667,295.3433333333333,293.6175,302.9575,334.49,309.74,316.74,303.014,308.72333333333336,324.34999999999997,318.40000000000003,305.97333333333336,322.62,320.455,312.45,309.54,304.1066666666666,305.72,294.21250000000003,293.5425,291.67400000000004,282.416,298.33666666666664,276.4575,276.7475,263.55249999999995,255.2425,266.40999999999997,260.45,265.0425,287.06,265.52,231.465,210.65333333333334,207.04,205.63,234.11,210.83666666666667,,248.39666666666668,243.0125,255.24,271.74,282.4325,290.32,291.2025,301.7225,290.424,265.70500000000004,273.50199999999995,287.826,287.316,253.8275,290.53249999999997,260.2475,263.47,278.65999999999997,275.505,267.62,278.04200000000003,272.9066666666667,263.35999999999996,276.5316666666667,284.1,285.80333333333334,269.9833333333333,335.56,260.79,263.13,265.9825,243.9725,311.235,249.565,239.7775,252.11666666666667,243.07333333333335,238.07500000000002,237.695,239.51749999999998,241.945,229.9375,224.1966666666667,233.76666666666668,235.64666666666668,246.27249999999998,251.5525,255.9475,252.61,248.78000000000003,253.945,246.23000000000002,254.62666666666667,256.15333333333336,255.27499999999998,246.89,246.635,224.60500000000002,208.70999999999998,202.24,199.20333333333335,219.275,231.6825,238.1825,243.04333333333332,240.34666666666666,251.47750000000002,251.4075,236.595,233.26999999999998,236.31599999999997,231.702,248.75799999999998,236.846,231.12333333333333,234.93166666666664,227.36499999999998,243.596,249.78166666666667,246.17333333333332,256.2966666666667,260.532,265.55,264.02000000000004,264.212,263.43333333333334,256.978,259.17199999999997,252.93666666666664,257.65166666666664,253.41200000000003,240.92600000000002,255.1375,245.998,256.492,266.38399999999996,265.612,264.53249999999997,261.476,261.63666666666666,258.3633333333333,257.348,253.474,247.82,237.56800000000004,224.61999999999998,223.644,219.11599999999999,230.266,231.494,228.148,238.908,240.22799999999998,237.105,228.18400000000003,220.6766666666667,221.47833333333332,225.86166666666668,232.38600000000002,231.88333333333333,228.49,224.455,221.47600000000003,224.6,231.15,239.77399999999997,250.7225,242.88333333333333
2001-01-10 22:10:03+00:00,270.1,257.7666666666667,250.1933333333333,313.675,302.8233333333333,295.61,299.6775,316.20666666666665,304.42,303.71500000000003,297.90999999999997,303.1366666666666,331.56999999999994,322.69000000000005,298.08500000000004,309.02,313.90999999999997,299.31,298.46333333333337,296.21000000000004,304.7,293.5525,289.625,287.186,280.278,286.825,272.915,271.645,252.82999999999998,245.7975,258.06,255.28,260.5,274.44,271.93,248.9,192.82000000000002,199.26,192.20333333333335,240.29500000000002,201.14999999999998,,246.89000000000001,241.89333333333332,254.3875,269.5133333333334,286.3075,281.85,299.01,311.73,294.81499999999994,264.6775,271.242,285.48799999999994,288.55,252.8475,285.8625,267.2375,267.94800000000004,278.43,274.84499999999997,266.70666666666665,278.8016666666667,273.62166666666667,266.52,276.406,288.49,298.83,260.78,335.56,254.31000000000003,255.935,265.765,249.08199999999997,308.47333333333336,249.612,241.43400000000003,253.42000000000002,245.7525,242.06199999999998,237.695,240.224,246.092,232.01999999999998,239.685,237.78,239.6825,246.27249999999998,251.5525,257.83000000000004,249.292,247.658,250.17800000000003,246.23000000000002,250.6175,252.3725,251.64666666666665,242.83666666666667,242.37666666666667,224.73666666666668,206.75333333333333,217.57,188.52,210.935,222.815,235.65499999999997,235.75333333333333,238.86333333333332,245.5,243.0325,239.36,229.6075,240.796,235.084,253.73200000000003,246.498,227.848,231.86999999999998,224.006,240.0325,251.965,248.375,255.262,265.566,266.26800000000003,263.044,263.312,264.0133333333334,253.6,256.945,256.49666666666667,255.59666666666666,250.304,241.83,257.7325,252.262,260.72200000000004,267.96799999999996,269.82,265.49749999999995,264.1,265.60999999999996,257.8666666666667,257.686,259.748,246.09749999999997,235.04500000000002,227.46999999999997,231.288,225.202,232.67800000000003,229.22750000000002,236.21999999999997,244.42,239.12199999999999,245.27499999999998,227.904,219.77999999999997,223.5066666666667,222.95833333333334,231.11800000000002,231.00333333333333,228.204,223.195,220.11599999999999,224.53000000000003,228.81,246.93400000000003,252.61599999999999,249.2025
2001-02-20 22:03:48+00:00,270.1,257.7666666666667,250.1933333333333,313.675,302.8233333333333,296.8366666666667,294.275,304.4675,298.2325,295.6933333333333,285.71999999999997,294.68999999999994,316.46,305.34,298.08500000000004,282.5566666666667,313.90999999999997,295.43,293.815,290.8775,292.63,278.085,274.445,275.36,268.33,262.72333333333336,256.97,252.75666666666666,229.89666666666665,225.0666666666667,233.35,242.275,241.905,249.2,259.06,248.9,178.25666666666666,189.82333333333335,186.60999999999999,257.15,181.91500000000002,203.81,231.05666666666664,238.155,244.64,268.155,276.83500000000004,263.735,292.73,312.45,278.15,267.0933333333333,264.66,278.2933333333333,271.2733333333333,249.79333333333332,266.925,277.035,267.31,264.29333333333335,262.9375,258.9975,263.9975,265.395,268.9433333333333,276.78999999999996,309.12,313.655,260.48,,254.03,257.185,263.70000000000005,246.62399999999997,274.41499999999996,239.78500000000003,234.0825,242.88333333333335,239.95666666666668,237.45999999999998,230.26333333333332,237.22,260.4475,233.665,252.4275,236.17333333333332,239.36499999999998,232.65333333333334,251.19333333333336,246.5625,243.335,247.5725,246.3275,255.01333333333332,251.6275,255.13000000000002,249.74666666666667,239.24333333333334,230.31000000000003,224.21666666666667,200.03,246.47000000000003,174.235,208.535,222.26,234.0475,231.24,236.95666666666668,240.8325,237.74,239.845,232.50333333333333,248.9175,245.98000000000002,261.90999999999997,256.94,219.79,227.76666666666665,221.0125,237.21,251.51400000000004,247.792,253.695,268.44,272.735,267.0675,265.405,264.038,249.66333333333333,254.62666666666667,255.872,254.246,245.82250000000005,240.67249999999999,256.51666666666665,254.3275,263.1175,272.0825,271.4975,263.0433333333333,275.39250000000004,268.63199999999995,256.904,257.7425,262.865,236.16499999999996,237.8766666666667,225.67749999999998,228.735,228.48000000000002,230.2825,224.39,237.26500000000001,244.95250000000001,242.375,246.63,228.18200000000002,223.846,222.536,220.31,231.532,222.04000000000002,218.7425,220.3875,219.254,222.52200000000002,227.128,244.93,257.474,258.57
2001-03-08 22:03:44+00:00,260.005,235.96,227.54333333333332,306.62,294.3775,291.9766666666667,289.00750000000005,287.23,296.28749999999997,295.11,285.71999999999997,294.68999999999994,316.46,305.34,293.55333333333334,278.0025,307.82666666666665,297.64,294.538,289.96400000000006,289.07,281.082,271.848,278.92600000000004,264.206,261.49,254.85500000000002,251.2625,223.55499999999998,216.8125,223.69,242.275,241.905,249.2,259.06,248.9,178.25666666666666,189.82333333333335,186.60999999999999,257.15,181.91500000000002,200.35500000000002,222.525,228.63,236.85,252.16333333333333,261.15333333333336,252.95999999999995,267.85,312.45,266.40333333333336,262.0,259.72,269.7075,271.2733333333333,247.7925,266.925,286.94,268.475,254.80000000000004,251.3275,255.54500000000002,262.56,265.3525,275.685,256.1766666666667,315.94,323.09,254.09,,251.13,248.23250000000002,251.53750000000002,240.72000000000003,260.7033333333333,238.478,232.234,233.735,235.585,233.96599999999998,226.8075,233.17,259.61,231.91,249.53400000000002,237.685,239.598,231.7075,246.67000000000002,246.82600000000002,243.335,247.5725,244.97200000000004,250.55,249.55,251.81400000000002,244.06,234.3725,227.24,223.4875,196.8225,246.47000000000003,174.235,213.22,217.23499999999999,231.7025,227.8125,233.57,230.9825,224.82,240.7833333333333,234.37,254.8775,255.47000000000003,263.51250000000005,269.59749999999997,210.61666666666667,223.73000000000002,216.45250000000001,230.04,249.06,244.186,243.3775,270.69999999999993,276.4075,257.23,260.58500000000004,260.17600000000004,251.53333333333333,258.2033333333333,256.448,256.21400000000006,237.13,234.3725,247.42666666666665,249.27999999999997,256.4225,267.4025,265.185,267.21666666666664,281.7925,273.952,264.762,267.62,275.865,242.52499999999998,252.13333333333333,236.84500000000003,231.42000000000002,236.2425,237.2175,226.575,247.02749999999997,253.1475,239.405,246.83,232.892,230.038,229.91800000000003,229.782,229.644,221.92999999999998,218.26250000000002,218.0375,217.43999999999997,223.414,225.808,244.00799999999998,257.2,261.34
2001-03-31 22:09:43+00:00,257.0733333333333,234.38,227.905,306.62,297.3475,294.87999999999994,290.14,283.5,289.46,297.366,297.5266666666667,296.89666666666665,309.525,306.495,302.07666666666665,283.26,309.075,303.712,298.34399999999994,293.662,292.004,289.03599999999994,282.33000000000004,288.768,263.9275,272.412,254.85500000000002,251.2625,218.87666666666664,221.898,224.11999999999998,234.43333333333337,236.54999999999998,230.73,259.06,248.9,186.745,192.6125,196.5875,243.46500000000003,185.85,200.35500000000002,222.525,228.63,236.85,252.16333333333333,261.15333333333336,252.95999999999995,267.85,325.985,268.91499999999996,265.69666666666666,263.54,278.995,285.38,264.3075,271.03000000000003,278.595,282.32500000000005,259.72,258.47,261.4025,279.5775,280.3575,290.02250000000004,261.8733333333333,317.425,324.53499999999997,254.09,323.77,251.13,248.23250000000002,251.53750000000002,249.34750000000003,260.7033333333333,242.2375,238.10250000000002,233.735,235.585,238.954,231.93,232.75799999999998,256.626,242.238,256.504,245.14249999999998,245.1475,244.09500000000003,255.29000000000002,244.68750000000003,253.69500000000002,259.03749999999997,253.632,254.8025,254.798,259.37600000000003,251.60250000000002,237.19,230.898,227.296,205.692,232.35333333333335,174.235,217.494,220.58,232.52999999999997,236.69,233.57,234.358,230.73599999999996,248.08749999999998,236.61,254.096,254.244,265.56000000000006,269.59749999999997,216.955,228.925,222.15666666666667,230.04,247.748,246.962,245.7125,291.995,282.59499999999997,267.4825,274.14250000000004,259.68600000000004,260.4166666666667,258.845,260.09,255.166,245.315,242.5725,250.495,255.2625,260.8175,270.5225,268.505,271.1525,283.37250000000006,280.102,268.636,270.90999999999997,282.7525,251.7,262.12666666666667,239.1175,239.70499999999998,245.11,245.595,230.05,246.78249999999997,259.2375,245.44250000000002,253.07999999999998,239.83800000000002,233.06800000000004,231.62199999999999,236.756,231.33,226.592,230.60750000000002,223.77249999999998,223.25799999999998,228.602,228.52399999999997,246.734,262.33,269.65666666666664
2001-05-02 22:09:39+00:00,257.0733333333333,234.38,227.905,306.62,297.3475,294.87999999999994,290.14,283.5,289.46,307.95166666666665,311.5025,296.89666666666665,327.7,306.495,315.825,283.26,304.286,303.712,306.6066666666666,293.662,292.004,289.03599999999994,282.33000000000004,287.8283333333333,263.9275,272.412,254.85500000000002,251.2625,218.87666666666664,222.68833333333336,222.06833333333336,229.195,229.42000000000002,223.75666666666666,259.06,248.9,186.668,192.74200000000002,196.56599999999997,243.46500000000003,184.6525,202.15333333333334,220.914,228.87,236.638,250.4525,258.7275,251.0725,261.9633333333333,325.985,264.60999999999996,263.3425,262.565,275.994,280.9275,264.312,268.9125,274.54333333333335,271.52000000000004,261.93,259.506,260.754,274.136,277.252,284.174,261.78249999999997,299.34666666666664,324.53499999999997,256.0825,293.135,252.748,249.44,253.78000000000003,250.13600000000002,260.1175,247.73600000000002,242.06199999999998,233.735,235.585,238.954,231.93,232.75799999999998,254.86999999999998,241.02833333333334,253.49666666666667,244.32199999999997,243.83,243.804,253.41199999999998,244.032,251.42600000000002,256.76599999999996,253.635,251.57199999999997,253.42999999999998,256.5733333333333,253.496,238.595,231.86333333333334,230.81333333333336,209.6833333333333,216.78750000000002,176.63333333333333,218.62833333333333,221.54666666666665,234.08,237.1916666666667,235.21599999999998,235.98499999999999,232.05166666666665,246.79799999999994,236.0225,250.0666666666667,252.615,263.18833333333333,265.066,225.37333333333333,232.35666666666665,232.155,234.2575,247.145,249.82333333333335,248.74200000000002,280.8566666666666,280.092,266.608,279.352,266.0133333333334,261.2675,257.838,263.99,258.4266666666667,246.66,245.012,252.292,260.14,263.486,271.274,268.505,271.1525,283.37250000000006,280.102,268.636,270.90999999999997,282.7525,251.7,262.12666666666667,239.1175,239.70499999999998,245.11,250.46999999999997,230.05,246.78249999999997,264.96799999999996,245.44250000000002,253.07999999999998,247.12,233.06800000000004,231.62199999999999,236.756,231.52666666666667,228.09,233.26600000000002,225.22999999999996,224.9333333333333,227.39666666666668,228.715,244.715,261.17600000000004,269.65666666666664
2001-05-27 22:03:12+00:00,255.59499999999997,225.36999999999998,215.33333333333334,307.49,295.1875,294.42999999999995,294.35,287.784,295.538,309.09499999999997,320.34250000000003,304.14000000000004,331.7733333333333,323.65999999999997,319.19500000000005,281.49399999999997,307.896,306.15,311.76666666666665,301.326,293.552,291.938,280.52,291.06333333333333,264.28,272.40999999999997,253.1675,244.05249999999998,218.87666666666664,222.99833333333333,218.39666666666668,223.15333333333334,221.72000000000003,223.75666666666666,259.06,,191.812,197.37199999999999,198.91000000000003,233.80333333333337,191.39249999999998,206.2025,217.454,223.1225,234.664,244.5625,250.6075,243.32000000000002,250.05999999999997,339.52,257.96999999999997,262.60249999999996,265.7975,272.312,283.8275,268.122,274.01,273.075,269.895,262.908,262.268,262.842,276.862,281.816,287.96000000000004,265.685,292.6,324.53499999999997,262.0725,288.06666666666666,256.606,256.686,258.688,255.51,263.492,254.10400000000004,251.66199999999998,234.03666666666666,240.755,243.658,241.3725,239.67399999999998,260.546,243.73200000000003,258.634,252.12199999999999,248.502,247.946,256.48,246.984,254.76800000000003,260.1,254.94833333333335,254.42400000000004,251.33166666666668,253.63666666666668,255.39666666666668,240.87166666666667,233.44500000000002,232.84333333333333,214.41166666666666,216.78750000000002,182.66333333333333,218.27666666666664,219.62333333333333,233.92000000000004,237.33333333333334,237.46800000000002,236.5016666666667,232.59333333333336,248.17199999999997,233.235,251.43500000000003,253.51833333333332,265.45,267.72,229.37666666666667,233.87333333333333,234.695,234.71,247.65333333333334,250.03333333333333,249.61999999999998,276.21500000000003,276.5783333333333,265.55833333333334,276.82666666666665,267.2483333333334,260.406,260.246,265.21833333333336,260.08,248.115,245.82333333333335,252.292,260.14,263.486,271.274,268.505,271.1525,283.37250000000006,285.965,273.70500000000004,270.90999999999997,282.7525,254.1,257.2625,236.294,236.72999999999996,239.62000000000003,247.76,229.64333333333335,242.95,264.96799999999996,245.44250000000002,253.07999999999998,248.97799999999998,237.65000000000003,230.06599999999997,234.74200000000002,230.13,224.395,232.6966666666667,224.8983333333333,224.35666666666668,223.56999999999996,224.86166666666668,239.96166666666667,251.37600000000003,261.845
2001-06-19 22:09:05+00:00,257.69666666666666,228.01749999999998,225.45,290.20500000000004,295.1875,294.464,296.355,289.985,295.4483333333333,308.32714285714286,318.508,303.25,323.2075,323.65999999999997,315.40200000000004,284.7833333333333,306.59999999999997,306.2666666666667,309.86285714285714,301.97,295.05,291.938,275.43833333333333,291.06333333333333,264.28,271.66833333333335,259.832,249.446,219.19249999999997,222.99833333333333,219.8457142857143,217.79000000000002,221.72000000000003,223.75666666666666,259.06,,191.812,197.37199999999999,198.91000000000003,233.80333333333337,191.39249999999998,205.108,216.23666666666668,222.38600000000002,235.24,244.092,248.45,246.708,248.33249999999998,339.52,253.26,260.566,264.752,272.62166666666667,281.994,264.675,277.226,273.075,269.895,262.908,263.8966666666667,263.0966666666667,276.3233333333333,275.49,280.5216666666667,258.924,292.6,324.53499999999997,262.0725,288.06666666666666,256.606,256.686,258.688,255.51,261.245,251.56500000000003,251.66199999999998,224.015,240.755,243.658,241.3725,239.67399999999998,253.03666666666666,239.60333333333332,253.51666666666668,248.64499999999998,247.72333333333333,249.705,252.905,246.215,252.74333333333334,255.93833333333336,252.96285714285713,250.82666666666668,248.94285714285715,251.31,252.42000000000002,240.3842857142857,233.35,231.1857142857143,210.74571428571429,216.78750000000002,182.66333333333333,213.00714285714284,215.32,227.23428571428573,233.75714285714284,235.36833333333334,234.71714285714285,232.72285714285718,248.17199999999997,233.235,251.77285714285716,256.24285714285713,266.34714285714284,267.5166666666667,238.295,237.60250000000002,229.84,230.978,250.3657142857143,249.01000000000002,254.165,275.244,276.41714285714284,267.62428571428575,275.94,264.35857142857145,256.6433333333333,255.98000000000002,261.47571428571433,257.65,246.26285714285717,243.3842857142857,252.292,260.14,263.486,266.8933333333333,264.642,265.96799999999996,273.344,284.476,272.11,268.258,278.104,258.45,254.11999999999998,230.32333333333335,241.16833333333332,242.27166666666668,249.51999999999998,231.125,242.99833333333333,264.96799999999996,250.086,249.02399999999997,244.55499999999998,234.94400000000002,228.275,230.72500000000002,230.46428571428572,222.73714285714286,231.09428571428572,221.6757142857143,223.25285714285715,223.78714285714287,225.53571428571428,238.6157142857143,248.99333333333334,258.168
2001-07-05 22:08:57+00:00,257.69666666666666,228.01749999999998,224.43400000000003,290.20500000000004,295.1875,287.92833333333334,297.6614285714286,291.4428571428572,292.3771428571428,307.255,316.0783333333333,299.582,323.2075,323.65999999999997,315.40200000000004,284.7833333333333,306.59999999999997,304.0314285714286,308.97125,300.41857142857145,295.38,291.938,268.8328571428571,291.06333333333333,264.28,267.1171428571428,259.832,249.446,214.43199999999996,222.99833333333333,219.8457142857143,217.79000000000002,221.72000000000003,223.75666666666666,259.06,,191.812,197.37199999999999,198.91000000000003,233.80333333333337,191.39249999999998,205.108,216.23666666666668,222.38600000000002,235.24,244.092,248.45,246.708,254.956,330.79499999999996,248.99,261.05333333333334,267.14166666666665,275.5214285714286,274.865,259.56714285714287,277.226,273.075,269.895,262.908,263.8966666666667,263.0966666666667,276.3233333333333,275.49,280.5216666666667,258.924,292.6,324.53499999999997,262.0725,288.06666666666666,256.606,256.686,258.688,255.51,254.85142857142858,247.30857142857144,251.66199999999998,213.252,240.755,243.658,241.3725,239.67399999999998,246.24714285714285,236.33142857142857,249.52428571428572,245.47714285714284,244.70285714285714,249.705,252.905,246.215,252.74333333333334,255.93833333333336,250.3475,252.6857142857143,247.89875,252.4575,253.47,242.96,233.35,231.1857142857143,210.74571428571429,216.78750000000002,182.66333333333333,213.00714285714284,215.32,227.23428571428573,233.75714285714284,235.36833333333334,234.71714285714285,232.72285714285718,248.17199999999997,233.235,251.77285714285716,256.24285714285713,266.34714285714284,267.5166666666667,238.295,237.60250000000002,229.84,230.978,250.3657142857143,249.01000000000002,250.42714285714285,267.86833333333334,271.5575,267.62428571428575,275.94,262.69500000000005,252.44285714285712,250.56571428571428,256.32625,254.8725,242.46625,238.9325,252.292,260.14,263.486,260.06142857142856,258.8816666666667,260.44166666666666,264.0833333333333,284.476,265.07666666666665,262.96999999999997,270.0883333333333,251.11599999999999,254.11999999999998,230.32333333333335,241.16833333333332,242.27166666666668,247.0075,226.67600000000002,242.24714285714285,264.96799999999996,247.17,246.155,237.41571428571427,234.94400000000002,227.10714285714286,224.86142857142858,230.17,216.79625000000001,227.9725,218.08875,220.62375,223.0675,224.10125000000002,234.79625,256.61857142857144,256.1383333333333
2001-07-14 22:02:45+00:00,257.29499999999996,229.30666666666664,228.76000000000002,294.9533333333333,291.07666666666665,285.664,300.79857142857145,299.57428571428574,293.18833333333333,309.62142857142857,324.91333333333336,310.044,323.2075,329.99333333333334,315.40200000000004,293.835,314.53333333333336,304.7216666666667,310.65142857142854,300.8014285714286,293.5342857142858,295.608,276.39,301.24333333333334,277.02750000000003,275.25,269.962,249.29000000000002,210.94249999999997,223.948,219.94500000000002,211.31000000000003,216.93500000000003,211.035,,,194.27,199.08249999999998,201.24,222.13000000000005,191.39249999999998,205.108,211.808,222.38600000000002,232.95200000000006,240.32750000000001,243.325,247.42249999999999,254.956,330.79499999999996,248.99,259.904,267.078,274.6566666666667,273.12600000000003,257.62666666666667,276.34000000000003,278.5025,270.12,259.2575,263.04800000000006,265.835,276.5316666666667,275.5233333333333,278.27833333333336,258.924,287.3175,332.92,262.0725,288.06666666666666,257.0475,261.774,255.08750000000003,252.0075,246.835,251.09428571428575,262.53200000000004,202.23250000000002,236.41,240.07,241.3725,238.82999999999998,243.50833333333333,235.66166666666666,243.42,244.75333333333333,243.52166666666668,249.705,252.905,242.38600000000002,256.088,258.492,252.5242857142857,252.6857142857143,249.22857142857143,254.08999999999997,254.76714285714283,244.1357142857143,234.99571428571429,233.74285714285716,212.06333333333336,211.4166666666667,192.17249999999999,216.51857142857145,214.5533333333333,224.89714285714285,234.89714285714285,234.66333333333333,237.25285714285715,236.30285714285714,249.46999999999997,235.38400000000001,252.6542857142857,255.59428571428572,264.6642857142857,261.3933333333333,241.51799999999997,239.54000000000002,231.545,234.45000000000002,249.56285714285715,248.07857142857142,252.37375,263.5116666666667,272.42625,271.4357142857143,274.02714285714285,263.56000000000006,252.44285714285712,250.56571428571428,252.74,257.97125,241.91857142857143,237.3642857142857,257.808,264.212,261.32000000000005,259.35571428571427,250.95600000000005,257.668,261.58,285.78,272.8183333333333,267.155,266.94666666666666,252.10166666666666,252.93999999999997,226.66199999999998,237.6016666666667,240.04333333333332,247.13500000000002,226.67600000000002,237.4466666666667,264.45,248.202,239.92200000000003,238.84666666666666,237.015,227.85666666666665,225.88333333333333,229.57999999999998,214.35142857142858,228.19,215.46428571428572,219.89142857142858,221.89714285714288,223.57142857142858,229.0,256.0233333333333,253.73399999999998
2001-08-15 22:02:14+00:00,257.29499999999996,229.30666666666664,228.76000000000002,294.9533333333333,291.07666666666665,285.664,300.79857142857145,299.57428571428574,293.4171428571429,307.7025,321.14285714285717,309.4316666666667,320.106,326.25,313.81333333333333,296.8085714285714,315.65999999999997,307.00857142857143,310.27875,301.5575,294.84625,292.3383333333333,280.905,292.8,269.93,275.22125,269.715,253.67399999999998,210.87999999999997,223.948,219.0171428571429,211.31000000000003,216.93500000000003,211.035,,,194.27,199.08249999999998,201.24,222.13000000000005,191.39249999999998,203.5,210.85166666666666,220.795,230.42,236.25799999999998,246.908,244.17800000000003,254.956,330.79499999999996,247.07666666666668,256.89166666666665,263.665,274.6566666666667,270.4683333333333,255.10714285714286,276.34000000000003,270.17199999999997,270.12,255.56,258.475,261.9871428571428,272.2742857142857,271.79,273.79857142857145,256.66,287.3175,301.66333333333336,258.54,278.48,254.81200000000004,258.91,250.888,249.57600000000002,245.26142857142855,249.63125000000002,262.53200000000004,202.23250000000002,233.6525,237.06799999999998,238.544,236.02400000000003,240.80714285714288,233.0742857142857,240.83714285714288,242.49285714285716,241.09,246.9657142857143,250.23142857142855,240.99333333333334,252.90333333333334,254.96,250.37875,250.26000000000002,247.1075,251.52499999999998,251.70374999999999,241.94625000000002,232.89625,231.65625,208.77428571428572,211.4166666666667,192.17249999999999,214.995,214.68428571428572,224.905,232.635,233.23142857142855,236.84875,235.18375,249.46999999999997,235.38400000000001,249.35500000000002,250.39875,260.47875,256.1342857142857,237.43166666666664,238.17499999999998,228.39857142857142,233.16857142857143,246.81375,246.225,250.49888888888887,259.7842857142857,269.18666666666667,271.4357142857143,270.755,261.4877777777778,251.22,248.97250000000003,250.27,255.30888888888887,241.34875,237.21124999999998,257.808,260.14666666666665,258.38500000000005,257.6325,247.51500000000001,252.87333333333333,266.8957142857143,285.78,274.8442857142857,269.37857142857143,270.28285714285715,252.6985714285714,247.54,225.23833333333332,234.36428571428573,240.04333333333332,250.20333333333332,226.67600000000002,241.44285714285712,265.632,249.97333333333336,243.41666666666666,235.44285714285712,230.82999999999998,231.06714285714284,227.4114285714286,226.96,218.42249999999999,230.4625,215.46428571428572,223.8475,221.89714285714288,223.57142857142858,229.0,257.28000000000003,256.18666666666667
