dates,satname,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164
2002-01-29 22:09:09.173000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.49,272.06,255.92,265.84,277.42,266.36,254.52,262.67,259.80,254.43,264.62,256.97,,,,,,,260.92,288.67,269.76,238.04,256.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.73,248.44,254.84,249.69,254.03,241.25,,,,,,169.95,176.30,205.76,206.59,213.89,188.00,182.60,,,,,,,173.39,194.98,200.38,198.28,193.54,190.27,185.61,192.64,186.92,185.62,192.84,198.88,198.04,196.72,188.94,192.30,195.48,194.66,200.27,202.52,197.14,200.41,201.85,197.99,188.00,192.96,194.21,177.97,173.22,,,,167.89,194.58,199.03,198.27,199.08,189.89,196.65,188.41,188.78,186.27,186.32,221.33,195.62,198.74,180.76,,,,178.26,280.14,234.26
2002-02-05 22:15:01.569000,L7,,,,,,,161.03,178.23,196.70,211.23,190.01,186.00,228.56,235.06,256.54,268.45,270.22,169.01,172.45,176.08,186.70,183.92,190.87,200.16,204.99,203.72,203.45,205.25,202.10,202.12,195.41,202.87,203.40,205.08,201.44,199.43,203.70,199.29,198.35,229.79,197.79,202.53,237.52,280.31,188.91,199.94,196.50,199.44,198.60,211.16,242.44,200.77,201.67,202.55,240.54,249.66,247.82,248.93,196.39,181.16,192.48,198.32,241.34,245.99,247.01,242.13,274.80,245.14,282.75,223.98,226.83,238.56,247.13,253.14,264.08,259.34,243.89,185.06,175.53,179.88,171.87,182.42,187.69,343.94,339.17,350.07,379.27,208.50,422.53,273.79,310.94,317.20,297.67,296.21,303.15,306.74,312.80,314.49,304.10,301.57,296.38,300.59,295.24,299.60,268.57,327.23,331.68,316.35,321.82,314.57,329.49,339.20,330.51,343.60,410.21,321.98,308.38,269.88,423.34,281.08,431.03,329.28,335.77,472.08,430.13,455.79,274.12,340.99,331.13,270.89,271.91,273.94,285.20,293.90,306.16,306.40,289.31,263.10,260.60,259.83,262.61,241.65,235.46,244.30,249.40,261.84,261.34,269.11,261.65,252.38,256.35,257.36,242.83,314.15,283.94,281.14,481.97,438.61,444.67,451.93,490.25,323.18,286.76,347.70,336.14
2002-02-14 22:08:53.179000,L7,,,,,227.23,218.45,252.43,213.52,236.39,265.84,268.77,301.13,338.63,311.03,308.62,309.77,332.37,295.35,281.33,307.87,363.21,306.55,330.73,381.75,423.92,325.46,313.11,298.11,298.78,284.82,304.63,298.71,352.61,283.74,318.67,300.39,313.98,314.52,286.66,301.46,323.45,319.37,321.72,281.53,306.76,295.06,300.29,317.13,307.49,304.70,328.72,330.01,305.12,312.47,307.38,329.62,403.58,359.25,408.99,336.21,294.01,297.42,315.99,320.15,372.06,341.65,330.79,359.29,344.00,320.61,223.82,232.36,238.56,234.13,369.50,382.01,428.35,291.93,355.30,356.26,361.17,326.54,367.87,355.45,413.79,331.77,308.06,337.32,343.55,400.85,388.31,352.47,357.15,305.35,298.99,332.79,332.04,330.05,349.35,365.20,365.92,333.38,418.74,388.01,363.91,389.30,397.47,398.31,361.33,376.08,379.39,419.18,400.21,410.69,392.59,383.41,371.77,369.02,365.25,376.32,347.23,359.90,379.70,354.81,345.85,326.60,338.74,387.22,346.86,365.31,399.99,362.65,305.95,358.39,357.03,339.02,341.22,338.69,303.27,305.37,305.57,306.57,312.13,308.84,317.85,313.30,305.15,304.29,300.66,313.79,311.82,326.77,329.33,299.54,305.83,300.07,309.83,304.04,290.28,317.34,301.17,279.29,285.83,305.67,326.95
2002-02-14 22:09:17.160000,L7,,,,,,,,,,,,,,,,217.69,196.58,221.59,,,,249.38,253.96,263.37,270.14,273.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.12,240.03,256.76,248.79,232.14,174.44,,,,,,,,,,,,,173.38,185.71,182.16,209.09,212.49,206.30,199.57,197.23,194.54,201.59,193.51,193.29,202.58,205.70,207.98,205.61,198.75,205.16,205.82,203.23,208.54,216.51,208.77,213.41,210.67,207.61,201.76,202.12,204.81,191.67,174.76,193.30,197.15,203.00,182.57,207.58,210.93,209.80,204.55,201.10,205.47,195.16,193.15,196.03,199.53,213.52,204.60,203.65,184.27,,161.57,177.91,188.46,285.24,245.36
2002-03-09 22:15:05.816000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.09,240.57,241.76,,,,,,,,,,,,,,,,,,,186.47,193.36,189.42,186.15,185.46,181.02,187.42,182.65,183.07,186.64,191.03,189.71,187.65,182.81,185.68,187.70,185.32,195.39,194.26,195.80,198.42,198.64,193.28,186.46,189.74,191.36,176.02,164.57,,,,,187.17,190.47,192.06,195.17,187.04,189.27,182.25,178.53,181.99,182.16,223.86,203.75,188.97,171.33,,,,,,
2002-10-12 22:07:38.359000,L7,,,,,,261.52,329.16,,,,,181.39,189.06,192.88,208.86,211.58,211.91,227.14,227.50,235.83,240.08,242.57,255.92,257.93,269.33,267.15,230.08,474.51,493.98,503.74,490.03,493.37,271.12,271.80,211.92,274.20,272.07,289.31,340.01,269.69,253.79,265.53,251.48,,,235.12,275.67,267.14,268.85,301.52,288.85,292.42,,239.50,258.54,265.31,268.37,289.38,293.21,320.06,310.79,285.56,287.42,295.85,300.91,326.80,318.41,306.48,315.30,324.88,300.62,316.75,323.46,299.18,303.40,280.47,322.95,332.46,332.43,326.13,330.00,338.10,345.11,345.42,280.71,332.65,352.41,341.74,344.52,351.26,328.30,337.07,327.32,333.68,350.01,,322.03,362.26,409.25,382.13,348.91,267.21,268.61,217.42,248.19,285.67,244.10,310.70,331.32,349.08,343.31,346.70,340.08,199.42,201.61,200.44,197.31,193.32,188.72,194.15,188.97,188.19,194.12,198.67,199.59,197.10,191.19,194.97,196.42,197.25,203.31,208.46,203.32,204.72,204.74,198.37,193.88,192.54,198.36,180.93,176.08,186.01,237.74,240.63,169.89,201.03,202.81,201.58,202.14,193.53,202.30,194.27,188.78,189.07,185.71,205.27,197.23,206.00,179.56,,,,188.76,294.46,276.30
2002-12-31 22:08:20.096000,L7,191.66,199.19,233.74,285.32,281.95,291.75,247.41,299.59,275.42,291.15,384.38,291.58,313.27,294.73,314.93,305.13,325.79,322.49,321.88,267.94,336.68,332.28,347.32,360.59,326.41,424.26,433.08,387.71,319.54,332.31,342.65,310.65,321.75,332.28,347.75,325.36,378.89,348.49,339.84,354.26,326.31,313.03,300.48,299.37,350.72,357.24,317.47,224.84,206.04,226.08,219.45,223.29,221.92,303.47,307.87,299.00,354.20,327.95,339.19,339.02,317.15,321.85,355.57,323.28,325.27,339.38,353.52,324.00,294.08,297.34,310.50,348.79,326.72,340.47,247.93,252.93,256.49,251.72,254.25,252.99,244.47,256.54,248.29,345.90,314.33,305.91,364.28,305.59,344.33,345.95,393.39,387.45,253.81,254.74,232.04,253.89,352.63,363.59,254.23,255.86,267.04,265.35,273.44,269.48,272.31,311.86,315.98,319.04,329.34,333.21,337.96,339.96,327.91,331.46,336.16,316.35,311.81,312.24,300.98,320.22,382.96,379.08,313.02,337.36,336.36,342.99,347.43,347.16,345.46,329.43,329.69,309.42,329.68,322.02,335.78,302.23,295.05,292.83,327.74,295.01,287.97,306.31,339.02,324.68,356.50,342.86,342.58,306.40,307.87,314.39,309.18,326.03,325.98,313.93,316.48,324.02,338.48,329.66,342.22,341.14,320.06,322.57,331.64,323.39,323.53
2002-12-31 22:08:44.062000,L7,186.18,205.16,252.40,284.63,282.59,295.02,267.18,299.72,297.41,297.38,338.65,300.92,337.43,306.80,354.17,308.10,309.54,302.70,320.07,288.69,325.91,352.37,355.22,322.69,359.99,432.95,445.61,401.89,345.94,346.09,338.16,309.95,327.19,320.21,373.66,317.92,322.91,337.38,339.65,345.55,328.70,320.94,315.21,309.64,348.01,353.93,331.31,323.67,313.20,326.87,327.81,323.46,321.63,316.96,317.74,316.96,357.06,341.55,349.25,350.06,325.54,324.38,323.13,327.86,320.36,351.36,356.45,332.46,311.30,298.52,322.75,356.99,313.97,349.05,340.28,338.08,369.07,329.45,331.34,344.86,343.15,353.44,338.03,344.94,331.99,330.05,361.33,306.56,365.29,353.93,394.60,391.85,363.08,354.13,340.15,377.44,346.39,347.53,347.55,354.21,333.85,404.59,356.97,368.51,369.78,328.18,321.69,337.03,337.73,346.81,346.63,344.09,352.41,342.71,338.72,329.18,324.20,319.69,320.00,320.29,315.73,326.85,329.08,341.79,313.37,353.74,357.91,355.41,360.74,356.45,351.14,323.90,336.43,276.10,267.49,275.17,261.71,235.53,272.38,269.33,268.59,272.70,263.89,276.82,241.57,280.22,278.17,289.21,291.13,277.14,325.97,330.55,336.93,357.79,321.64,345.30,350.08,342.94,354.16,328.97,331.48,328.22,345.17,336.33,308.65
2003-01-07 22:14:28.836000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.22,209.35,251.80,226.73,263.79,278.64,,,,,,,,252.63,268.32,264.21,257.27,,,,,,,,,,,284.47,294.32,265.78,268.74,278.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.64,298.19,294.36,,,,,,,,,,,,,,,189.59,192.24,189.25,180.49,180.53,174.96,186.41,181.89,180.47,190.43,192.41,193.64,189.22,180.22,184.92,184.54,184.65,190.77,195.50,187.21,196.07,194.14,191.24,187.93,184.77,185.87,,,,,,,,,,,,,,177.68,183.77,179.20,201.50,192.90,194.31,168.11,,,187.39,190.06,203.51,234.75
2003-02-01 22:08:57.774000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.77,280.55,280.30,284.83,,,,,,,,,,,,,,,,,,,,,330.50,324.77,334.53,312.45,300.72,335.91,,,,,,329.62,340.23,334.69,326.99,,241.87,235.24,253.46,259.92,265.45,272.49,291.21,285.35,185.51,185.34,208.35,211.23,203.67,195.85,197.61,192.27,194.67,195.52,194.64,203.46,207.70,207.13,203.79,192.37,201.20,199.24,200.97,207.77,242.33,232.39,233.40,231.70,234.61,227.57,236.90,220.21,207.26,177.81,217.41,231.34,230.96,174.37,217.96,222.27,235.14,234.18,228.66,237.04,197.20,189.11,203.78,193.32,198.09,198.93,202.25,180.64,,,205.52,211.20,284.39,284.45
2003-02-24 22:14:49.328000,L7,,,,,,188.87,191.87,212.18,249.29,306.46,273.91,315.61,285.17,285.56,322.93,296.29,253.28,251.29,248.65,286.20,288.87,310.40,319.29,282.91,363.62,332.12,305.39,311.92,312.82,314.99,327.70,301.67,298.96,324.53,328.89,378.73,328.42,334.44,315.99,312.85,298.56,282.38,319.10,329.03,334.60,309.24,300.62,284.60,270.92,266.56,266.05,264.60,270.12,283.16,380.63,368.12,320.33,349.12,325.93,324.06,337.74,313.74,350.92,318.25,316.90,339.06,308.88,308.19,302.25,289.17,324.29,334.54,313.57,328.00,346.17,309.72,339.10,352.38,317.34,340.99,336.71,355.47,335.47,334.09,324.81,342.72,330.23,322.25,324.81,361.78,338.50,324.68,322.16,339.86,326.13,349.02,333.42,352.29,325.47,316.40,396.17,370.12,396.08,363.72,404.00,389.55,351.97,340.57,320.96,335.60,334.22,379.72,364.33,335.79,328.80,338.45,334.15,352.76,357.27,383.73,382.37,334.59,344.18,357.08,364.70,384.41,401.02,370.42,393.39,334.09,337.78,357.30,413.40,425.23,406.35,435.00,399.68,393.07,430.03,261.83,259.46,270.99,267.27,405.68,350.11,356.64,370.20,354.87,371.08,363.60,387.45,382.38,349.05,370.83,374.32,346.64,365.42,345.27,373.77,328.16,331.30,354.14,383.84,423.32,377.93
2003-03-05 22:09:07.414000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.88,195.35,188.90,183.82,181.31,175.40,186.81,178.97,180.07,187.00,192.02,188.10,184.52,178.91,186.06,184.61,189.03,190.96,195.01,191.75,192.52,186.45,188.17,183.35,185.55,184.36,174.74,164.83,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-13 22:14:55.747000,L7,,,,,,,,,180.67,198.03,206.23,265.90,300.29,286.43,266.96,273.47,238.50,240.15,227.22,275.52,260.99,288.68,287.41,312.80,293.76,269.56,,,,,,,,,,255.29,251.01,,,309.85,370.68,237.56,317.28,,,,323.64,262.16,232.25,357.49,226.91,306.28,,,,,327.19,301.39,341.49,386.05,282.23,219.22,306.16,457.94,369.93,365.75,345.94,346.26,218.38,395.41,483.86,510.58,357.80,414.70,375.59,381.11,510.96,313.04,,,481.35,294.94,358.82,350.28,341.18,,,243.15,286.24,324.01,351.76,251.01,343.17,266.34,,281.89,287.03,316.83,311.98,291.69,175.10,185.24,181.37,197.73,221.46,196.29,263.79,268.19,265.19,183.61,181.95,181.98,181.42,205.64,209.94,208.00,204.20,197.08,192.96,204.33,195.55,197.03,200.24,204.78,201.21,204.72,201.49,201.44,203.26,201.17,209.47,211.63,207.40,208.11,209.00,206.16,204.85,203.63,202.40,194.57,191.38,201.53,203.57,199.51,199.12,209.89,211.57,208.63,211.51,203.74,205.13,202.49,205.29,200.00,202.03,221.62,206.72,205.52,197.83,170.00,,198.31,257.17,279.52,277.13
2003-08-27 22:03:21.662000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.07,177.69,181.24,181.76,182.10,173.14,179.60,172.73,176.98,170.20,164.28,182.79,173.11,176.87,173.36,,,,,,
2003-11-24 21:58:51.198000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.86,173.90,182.77,176.64,180.84,178.66,173.62,173.92,173.70,169.69,,,,,,,177.52,185.84,187.29,184.45,179.97,181.92,180.90,175.67,,,,,,,,,,,,
2003-12-10 21:58:53.775000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.03,173.81,174.02,186.17,187.44,184.87,180.08,175.62,174.27,168.45,173.09,167.87,,,,,,168.92,183.63,188.67,186.14,182.16,176.33,176.80,174.95,172.91,168.88,,,,,,,,,,,
2004-01-18 22:04:57.325000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.59,189.15,188.26,190.04,182.23,175.73,189.80,178.08,,173.55,181.64,174.92,174.65,175.81,172.76,187.01,177.61,187.32,172.36,163.91,,,,,171.76,173.58,175.24,173.06,170.48,173.80,176.84,182.26,183.06,179.81,199.81,181.42,190.01,179.91,,,,,,
2004-05-18 22:01:02.739000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.88,181.69,183.56,177.83,174.86,168.29,174.00,,,,,,,,,,170.51,179.42,187.14,184.83,183.35,183.66,176.72,174.02,175.19,173.84,,,,,176.61,166.77,178.76,185.77,181.92,182.99,179.02,179.74,178.57,177.67,174.94,172.88,189.93,174.66,177.39,173.94,,,,,,
2004-08-22 22:03:36.375000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.27,189.62,189.18,182.21,180.25,183.32,183.47,179.75,177.89,184.83,196.19,188.24,182.95,177.63,180.04,179.98,180.94,186.06,190.99,188.39,193.71,189.75,190.12,183.26,185.60,186.10,173.29,165.76,172.53,177.15,183.97,185.96,184.79,193.20,188.75,185.93,181.07,191.14,180.42,180.98,178.83,178.13,191.74,184.09,185.44,178.37,,,,,,
2004-11-10 22:05:23.803000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.59,215.58,219.58,215.28,210.57,202.65,198.86,192.09,193.68,189.67,191.46,191.43,193.00,198.12,200.35,219.83,195.49,206.23,200.46,199.94,204.21,204.43,201.38,198.67,206.56,195.78,192.50,198.38,192.84,190.57,186.59,194.33,206.20,200.38,206.43,201.71,199.59,201.70,203.62,199.13,201.72,195.23,202.69,202.07,201.87,197.54,203.97,205.33,211.46,197.89,208.92,,,,
2004-11-26 22:05:41.422000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.91,180.44,176.89,178.90,177.23,174.16,178.48,172.37,,,,,,,,,171.67,180.09,184.53,182.46,182.40,183.65,175.90,178.92,181.40,173.60,,,167.08,174.09,178.29,172.63,185.04,186.33,189.80,187.74,185.42,182.79,185.33,180.34,180.63,173.15,182.04,175.00,178.06,167.49,,,,,,
2005-01-13 22:06:28.954000,L5,,,,,,,,,,159.94,201.34,217.68,192.67,222.75,185.61,216.30,179.97,334.31,259.77,222.56,177.74,157.51,200.82,375.18,337.45,255.56,424.96,195.20,165.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.23,179.37,179.50,210.42,210.47,206.53,199.63,196.70,201.54,191.51,192.70,189.09,197.27,200.13,200.69,194.43,194.60,196.73,217.12,198.86,209.39,212.23,211.88,203.01,206.20,198.69,200.25,204.94,197.90,193.63,176.81,204.95,199.80,212.12,201.10,215.18,217.68,215.20,216.40,203.26,206.21,200.23,202.47,192.79,196.99,210.78,203.31,209.20,244.83,190.28,,,,,
2005-02-14 22:06:57.276000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.91,182.42,179.36,181.52,188.26,194.15,194.33,185.62,174.31,170.07,167.44,,,,,176.75,185.34,187.19,185.33,193.09,196.28,194.90,185.33,173.63,174.21,171.26,169.64,,,,,,,,,,,,
2005-02-21 22:12:51.062000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.51,190.34,189.41,189.76,184.93,182.82,185.09,175.67,174.64,180.22,186.47,185.74,181.51,174.24,179.65,184.37,183.78,192.63,198.84,193.16,194.58,191.85,184.15,182.67,183.14,179.35,173.51,165.77,174.31,176.84,179.50,177.69,192.64,196.10,196.66,192.86,196.27,196.04,187.16,190.30,181.87,182.18,189.29,189.75,190.84,174.93,,,,,,
2005-03-02 22:07:12.006000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.63,188.53,190.25,184.54,186.61,178.36,184.15,182.93,179.65,186.68,185.20,187.14,180.35,176.06,176.05,178.21,180.94,189.23,192.10,192.69,189.67,193.35,185.10,187.81,187.63,177.16,,,175.85,178.15,183.30,173.78,196.88,197.32,197.24,194.12,191.11,202.77,190.19,184.87,183.09,183.29,190.84,186.41,191.40,178.39,,,,,,
2005-04-19 22:07:31.266000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.71,189.35,188.14,184.61,178.40,173.30,183.57,172.81,173.53,184.17,183.08,188.85,180.86,181.67,177.63,180.44,179.26,185.66,192.22,190.91,189.34,184.60,177.48,177.43,182.14,174.38,170.57,162.80,169.58,172.03,186.06,178.19,188.24,197.79,192.96,194.47,192.14,184.70,186.71,181.56,182.28,173.80,192.04,180.26,193.36,183.56,,,,,,
2005-06-13 22:13:43.158000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.18,174.57,174.15,176.36,172.36,171.21,170.07,170.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-10 22:08:31.878000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.51,180.02,175.97,177.48,177.38,175.79,172.88,175.42,174.09,,,,,,168.42,176.56,182.21,182.32,179.15,176.12,181.40,178.14,177.14,,,,,,,,,,,,
2005-11-13 22:08:44.584000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.88,192.98,197.68,190.43,189.83,186.84,187.03,187.12,180.88,179.53,189.71,191.13,189.50,187.53,181.13,187.08,184.36,189.72,190.02,196.62,195.60,191.17,190.79,190.42,188.05,189.70,185.54,181.82,171.19,184.07,193.94,185.06,189.72,189.90,200.42,196.29,196.13,192.25,189.96,190.89,191.58,188.81,187.61,198.17,191.70,191.39,184.32,,,,,,
2006-01-23 22:16:11.550000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.64,180.69,180.15,179.11,178.23,176.07,180.71,176.05,178.50,,,172.64,176.73,173.43,170.16,176.73,181.79,182.36,180.16,179.78,178.16,179.58,176.02,175.45,174.70,183.26,179.45,182.01,,,,,,,
2006-02-08 22:16:33.840000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.95,179.68,179.34,173.73,172.66,170.37,176.62,170.05,174.57,178.72,179.33,185.33,176.46,174.37,172.32,171.49,174.54,183.32,185.78,185.85,183.62,179.31,183.87,179.80,178.05,179.49,171.56,160.38,177.10,172.92,180.14,171.25,179.23,184.60,182.76,182.76,187.18,186.85,188.08,181.07,181.59,179.76,185.30,183.90,185.69,167.31,,,,,,
2006-04-13 22:17:50.097000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.84,176.59,179.70,176.72,175.12,175.25,172.15,,,,,,167.22,172.04,178.52,179.68,182.10,183.92,184.85,183.85,179.09,181.12,175.50,177.88,176.60,169.72,184.10,173.36,178.03,165.30,,,,,,
2006-10-22 22:20:22.725000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.40,178.79,183.26,178.83,190.31,179.05,180.56,175.20,172.90,172.69,172.19,169.84,,,,,,,,,,,,
