dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139,satname
2022-04-01 22:26:07.074,235.84555555555556,218.35666666666668,201.86333333333334,174.77142857142854,175.51,176.42999999999998,247.07500000000005,247.93,245.20999999999998,175.484,250.515,188.18,195.142,196.56166666666664,193.66142857142856,199.8914285714286,196.61142857142858,197.35857142857142,201.56857142857143,212.2975,208.8625,209.6457142857143,223.02333333333334,246.02,219.55900000000003,224.50199999999995,225.02,219.21666666666667,222.99374999999998,226.34909090909093,225.13454545454545,220.667,218.87199999999999,198.66500000000002,217.32444444444442,233.125,217.74363636363634,232.44444444444446,221.34099999999998,227.2914285714286,234.38583333333335,236.60999999999999,244.79545454545453,240.7681818181818,241.59,253.8469230769231,251.97846153846154,252.1769230769231,239.465,238.66099999999997,256.22300000000007,248.7,263.43444444444447,251.19583333333333,248.98083333333332,250.25545454545454,250.78666666666663,252.96846153846155,255.83090909090913,264.80222222222227,258.641,264.06800000000004,264.06666666666666,252.59749999999997,259.10571428571427,261.59,281.26,284.9244444444445,280.5388888888889,273.1733333333334,264.6933333333333,252.23999999999998,258.0444444444445,267.9977777777778,271.6111111111111,271.0822222222222,270.67125000000004,269.24777777777774,257.448,247.22899999999998,238.502,227.794,215.3742857142857,206.68818181818185,203.521,213.57777777777775,221.92076923076922,230.05076923076922,224.69727272727275,226.48749999999998,227.94250000000002,235.64142857142858,230.81230769230768,219.64538461538461,214.8575,223.39416666666668,219.10083333333333,225.79583333333332,228.38272727272727,218.77222222222224,210.45444444444445,241.26666666666665,211.41857142857143,257.38166666666666,258.68375000000003,264.74899999999997,261.6518181818182,261.7418181818182,260.5881818181818,263.16499999999996,263.8428571428571,263.70000000000005,266.71,266.6088888888889,261.621,260.254,261.92,261.5233333333333,265.979,271.145,271.54200000000003,269.8775,265.3566666666667,272.3428571428571,268.4325,262.2,266.29625,247.57000000000002,214.64166666666665,223.66666666666666,247.41,195.15666666666667,307.67999999999995,301.98,296.655,189.9875,188.66222222222223,181.85625,290.99,308.4599999999999,L9
2022-04-02 22:19:43.573,235.84555555555556,218.35666666666668,201.86333333333334,174.77142857142854,175.51,176.42999999999998,247.07500000000005,247.93,245.20999999999998,175.484,250.515,188.18,195.142,196.56166666666664,193.66142857142856,199.8914285714286,196.61142857142858,197.35857142857142,201.56857142857143,212.2975,208.8625,209.6457142857143,223.02333333333334,246.02,218.29181818181817,222.80909090909088,220.01666666666668,215.132,217.68888888888887,224.4041666666667,222.69416666666666,218.0381818181818,216.37272727272727,195.9818181818182,214.243,230.05090909090907,216.46416666666664,229.142,219.58363636363637,220.6825,233.43307692307692,232.785,243.76666666666668,239.37,240.0090909090909,251.86785714285716,250.0507142857143,250.40642857142856,236.71727272727273,237.79181818181817,252.98363636363638,246.7718181818182,263.43444444444447,249.84692307692305,247.42923076923077,248.71249999999998,248.27384615384614,252.0364285714286,253.71500000000003,264.80222222222227,258.641,264.06800000000004,264.06666666666666,252.59749999999997,259.10571428571427,261.59,281.26,284.9244444444445,280.5388888888889,273.1733333333334,264.6933333333333,252.23999999999998,258.0444444444445,267.9977777777778,271.6111111111111,271.0822222222222,270.67125000000004,264.015,254.7090909090909,244.4390909090909,235.01545454545456,223.7972727272727,215.3742857142857,206.68818181818185,203.521,213.57777777777775,221.92076923076922,230.05076923076922,224.69727272727275,225.29230769230767,226.9246153846154,234.49466666666666,229.9935714285714,219.09214285714285,213.78769230769234,222.41538461538462,217.76076923076923,224.84230769230768,227.47083333333333,217.577,209.118,231.8642857142857,211.41857142857143,257.38166666666666,255.70555555555555,262.5509090909091,260.3808333333333,259.9025,258.84499999999997,258.34,263.8428571428571,261.36333333333334,262.62,264.57399999999996,259.70363636363635,258.5763636363636,259.396,259.96999999999997,263.8263636363636,269.3554545454545,271.54200000000003,268.3855555555556,265.3566666666667,272.3428571428571,268.4325,262.2,266.29625,247.57000000000002,214.64166666666665,223.66666666666666,247.41,195.15666666666667,307.67999999999995,301.98,296.655,189.9875,188.66222222222223,181.85625,290.99,308.4599999999999,L8
2022-04-17 22:25:58.828,235.84555555555556,218.35666666666668,201.86333333333334,174.77142857142854,175.51,176.42999999999998,247.07500000000005,247.93,245.20999999999998,175.484,250.515,188.18,195.142,196.56166666666664,193.66142857142856,199.8914285714286,196.61142857142858,197.35857142857142,201.56857142857143,212.2975,208.8625,209.6457142857143,218.3,246.02,216.85583333333332,221.13249999999996,216.292,211.94727272727275,213.754,222.10076923076926,219.95,215.73000000000002,214.33666666666667,193.99583333333337,211.72727272727272,227.2408333333333,215.01230769230767,226.38363636363636,217.95083333333332,215.87222222222223,232.02214285714288,229.23545454545453,242.59538461538463,237.88692307692307,238.1533333333333,249.80066666666667,248.14800000000002,248.54466666666667,235.17999999999998,236.59166666666667,250.20833333333337,244.99416666666664,263.43444444444447,249.84692307692305,247.42923076923077,248.71249999999998,248.27384615384614,252.0364285714286,253.71500000000003,264.80222222222227,258.641,264.06800000000004,264.06666666666666,252.59749999999997,259.10571428571427,261.59,281.26,284.9244444444445,280.5388888888889,273.1733333333334,264.6933333333333,252.23999999999998,258.0444444444445,267.9977777777778,271.6111111111111,271.0822222222222,270.67125000000004,264.015,254.7090909090909,244.4390909090909,235.01545454545456,223.7972727272727,215.3742857142857,204.82916666666665,200.9909090909091,210.408,220.55571428571426,228.58499999999998,222.64583333333334,224.33785714285713,225.75428571428574,233.26,229.096,218.19733333333335,212.57142857142858,221.23285714285717,216.525,223.4892857142857,226.31846153846152,216.26909090909092,207.77545454545455,224.9175,206.285,257.38166666666666,255.70555555555555,262.5509090909091,260.3808333333333,259.9025,258.84499999999997,258.34,263.8428571428571,261.36333333333334,262.62,264.57399999999996,259.70363636363635,258.5763636363636,259.396,259.96999999999997,263.8263636363636,269.3554545454545,271.54200000000003,268.3855555555556,265.3566666666667,272.3428571428571,268.4325,262.2,266.29625,247.57000000000002,214.64166666666665,223.66666666666666,247.41,195.15666666666667,307.67999999999995,301.98,296.655,189.9875,188.66222222222223,181.85625,290.99,308.4599999999999,L9
2022-04-26 22:19:44.760,235.84555555555556,218.35666666666668,201.86333333333334,174.77142857142854,175.51,176.42999999999998,247.07500000000005,247.93,245.20999999999998,175.484,250.515,188.18,195.142,196.56166666666664,193.66142857142856,199.8914285714286,196.61142857142858,197.35857142857142,201.56857142857143,212.2975,208.8625,209.6457142857143,218.3,246.02,216.85583333333332,221.13249999999996,216.292,211.94727272727275,213.754,222.10076923076926,219.95,215.73000000000002,214.33666666666667,193.99583333333337,211.72727272727272,227.2408333333333,215.01230769230767,226.38363636363636,217.95083333333332,215.87222222222223,232.02214285714288,229.23545454545453,242.59538461538463,237.88692307692307,238.1533333333333,246.99875,246.006875,246.453125,232.63615384615383,234.56384615384616,250.20833333333337,244.99416666666664,263.43444444444447,249.84692307692305,247.42923076923077,248.71249999999998,248.27384615384614,252.0364285714286,253.71500000000003,264.80222222222227,258.641,264.06800000000004,264.06666666666666,247.67444444444442,259.10571428571427,261.59,281.26,284.9244444444445,280.5388888888889,273.1733333333334,264.6933333333333,252.23999999999998,258.0444444444445,267.9977777777778,271.6111111111111,271.0822222222222,270.67125000000004,264.015,254.7090909090909,244.4390909090909,235.01545454545456,223.7972727272727,215.3742857142857,204.82916666666665,200.9909090909091,210.408,220.55571428571426,228.58499999999998,222.64583333333334,224.33785714285713,225.75428571428574,233.26,229.096,218.19733333333335,212.57142857142858,221.23285714285717,216.525,223.4892857142857,226.31846153846152,216.26909090909092,207.77545454545455,224.9175,206.285,257.38166666666666,252.513,259.385,257.34000000000003,256.9176923076923,258.84499999999997,258.34,263.8428571428571,261.36333333333334,262.62,264.57399999999996,259.70363636363635,258.5763636363636,259.396,259.96999999999997,263.8263636363636,269.3554545454545,271.54200000000003,268.3855555555556,265.3566666666667,272.3428571428571,268.4325,262.2,266.29625,247.57000000000002,214.64166666666665,223.66666666666666,247.41,195.15666666666667,307.67999999999995,301.98,296.655,189.9875,188.66222222222223,181.85625,290.99,308.4599999999999,L9
2022-09-09 22:20:35.372,228.66,215.18000000000006,199.40000000000003,174.24999999999994,177.73,173.75,,,,168.0,,187.5,194.36499999999995,194.43499999999995,192.79499999999996,198.60000000000005,194.96499999999995,191.88499999999996,194.54500000000007,202.84500000000006,195.4366666666667,206.20000000000002,200.035,219.98500000000004,210.76666666666665,213.82499999999996,200.806,199.872,198.524,208.42333333333337,205.54,204.93500000000003,203.1833333333333,183.39500000000007,201.39333333333335,208.46166666666667,208.81499999999997,215.628,210.39,196.04166666666666,225.69571428571427,211.16,236.78714285714287,229.02142857142857,226.86285714285714,224.98444444444442,225.9911111111111,225.93666666666667,219.10111111111112,225.04888888888888,229.27,227.89333333333335,240.6066666666667,234.058,229.844,228.52799999999996,223.548,235.04666666666665,236.96600000000004,263.1350000000001,263.0400000000001,268.3100000000002,270.01,217.70749999999995,287.3,233.62999999999997,278.7800000000001,283.64,276.62,257.18500000000006,261.36499999999995,233.13,261.49500000000006,266.07000000000005,270.005,272.9649999999999,257.04,242.0666666666666,235.59999999999997,228.10999999999999,211.455,196.8,214.55499999999998,196.83,192.148,198.42,210.3116666666667,218.0966666666667,212.66,219.08749999999998,219.14000000000001,223.7625,222.76500000000001,212.52124999999998,206.3485714285714,214.74,208.87428571428572,216.23857142857145,220.3614285714286,213.625,204.96,193.78799999999998,189.85399999999998,255.26999999999995,239.96666666666667,245.9133333333333,245.3233333333333,243.69666666666663,248.28999999999996,228.47499999999997,259.87,252.6199999999999,248.1050000000001,256.03499999999997,247.50333333333333,246.74666666666664,250.7399999999999,261.28666666666663,260.4633333333334,266.2366666666666,273.4,268.4700000000001,272.73,274.1599999999999,274.28999999999996,274.325,270.66999999999996,243.64500000000004,213.38499999999993,215.275,,188.35000000000002,,,,175.14,174.71000000000004,175.355,,,L8
2022-11-04 22:20:24.254,247.47,232.33,238.37,,,,260.5,279.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.26,212.74,199.14,220.6,214.74,211.81,215.39,218.05,216.72,207.13,211.18,214.42,223.97,225.19,227.39,255.91999999999996,255.26999999999998,255.19500000000002,254.235,222.79,299.39,297.51,300.96,294.55,210.8,307.76,,308.52,296.33,301.71,,295.87,,276.04,282.88,306.27,,,,286.8,,,,,175.46,175.07,181.75,197.79,207.77,198.58,209.78,207.61,212.87,215.78,202.92,197.01,205.46,197.73,205.4,209.67,203.37,192.29,178.48,170.38,,218.39,232.22,230.66,227.5,234.07,211.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-12-21 22:26:33.383,239.12,223.07,219.57999999999998,181.92,184.03,180.8,260.5,279.45,193.15,203.1,225.54,216.4,226.69,227.44,217.11,214.94,215.03,213.8,215.1,219.02,,224.48,230.12,235.83,240.3,,256.18,,,253.13,,246.8,256.1,,,,,,267.51,174.26,242.2,199.14,245.28500000000003,242.54500000000002,237.93,237.2,240.19,216.72,233.345,234.82,240.58,239.935,244.77000000000007,243.40500000000003,256.7033333333333,256.67333333333335,254.71333333333337,255.42,238.64,275.985,275.885,279.0750000000001,276.645,231.39999999999995,281.48,251.67,286.96,280.095,281.985,258.57,275.88,244.52,262.3299999999999,270.265,283.39,258.05,258.16,259.37,272.11,246.76,240.06,,241.04,175.46,175.07,181.75,197.79,234.32999999999998,198.58,209.78,207.61,212.87,215.78,202.92,197.01,205.46,197.73,205.4,209.67,203.37,192.29,178.48,170.38,278.69,218.39,232.22,230.66,227.5,234.07,211.59,277.78,,,,,,,284.86,,,307.86,,294.58,295.14,302.75,299.82,303.84,,,,,282.75,,294.52,287.61,196.16,189.3,182.35,267.66,,L8
2022-12-22 22:20:23.268,244.04333333333332,226.31000000000003,217.91666666666666,193.565,198.13,195.2,260.5,279.45,209.49,217.45999999999998,235.155,233.26,240.35,240.20999999999998,234.865,228.45999999999998,226.4,226.71,225.72000000000006,231.78,,234.39,244.97500000000005,251.93,258.315,,267.685,,,263.61,,259.305,265.935,,,,,,279.91499999999996,174.26,260.07,199.14,262.9566666666667,258.24,255.19333333333336,253.13666666666666,252.85666666666665,216.72,251.71333333333334,249.35,255.92999999999998,256.24333333333334,257.6033333333334,255.75333333333333,261.03749999999997,258.63,257.94,258.20000000000005,248.37666666666667,272.23,270.37666666666667,274.8033333333334,274.4766666666667,244.3733333333333,279.0566666666667,265.46,285.53,279.45,278.7,262.985,271.2366666666667,248.74499999999998,260.46,268.3733333333333,277.6566666666667,263.90999999999997,260.82500000000005,266.31,272.79333333333335,258.195,255.185,,258.8,175.46,175.07,181.75,197.79,250.11,198.58,209.78,207.61,212.87,215.78,202.92,197.01,205.46,197.73,205.4,209.67,203.37,192.29,178.48,170.38,288.43,218.39,232.22,230.66,227.5,234.07,211.59,291.42499999999995,,,,,,,295.995,,,313.64,,309.375,309.89499999999987,316.4,316.24499999999995,320.30999999999995,,,,,273.57,322.58,311.96500000000003,302.22,208.85500000000002,203.635,194.76999999999998,280.85,298.1,L9
2022-12-30 22:20:24.536,244.04333333333332,226.31000000000003,217.91666666666666,193.565,198.13,195.2,260.5,279.45,209.49,217.45999999999998,235.155,233.26,240.35,240.20999999999998,234.865,228.45999999999998,226.4,226.71,225.72000000000006,231.78,,234.39,244.97500000000005,251.93,258.315,,267.685,,,263.61,,259.305,265.935,,,,,,279.91499999999996,174.26,260.07,199.14,262.9566666666667,258.24,255.19333333333336,253.13666666666666,252.85666666666665,216.72,251.71333333333334,249.35,255.92999999999998,256.24333333333334,257.6033333333334,255.75333333333333,261.03749999999997,258.63,257.94,258.20000000000005,248.37666666666667,272.23,270.37666666666667,274.8033333333334,274.4766666666667,244.3733333333333,279.0566666666667,265.46,285.53,279.45,278.7,262.985,271.2366666666667,248.74499999999998,260.46,268.3733333333333,277.6566666666667,263.90999999999997,260.82500000000005,266.31,272.79333333333335,258.195,255.185,,258.8,175.46,175.07,181.75,197.79,250.11,187.865,201.84,204.81,207.215,211.01,199.70999999999998,185.315,205.46,197.73,205.4,209.67,203.37,192.29,178.48,170.38,288.43,218.39,232.22,230.66,227.5,234.07,211.59,291.42499999999995,,,,,,226.34,276.93333333333334,235.84,246.78,290.84,251.54,309.375,309.89499999999987,316.4,316.24499999999995,320.30999999999995,,,,,273.57,322.58,311.96500000000003,302.22,208.85500000000002,203.635,194.76999999999998,280.85,298.1,L8
2023-01-07 22:20:26.525,244.04333333333332,226.31000000000003,217.91666666666666,193.565,198.13,195.2,260.5,279.45,209.49,217.45999999999998,235.155,233.26,240.35,240.20999999999998,234.865,228.45999999999998,226.4,226.71,225.72000000000006,231.78,,234.39,244.97500000000005,251.93,258.315,,267.685,,,263.61,,259.305,265.935,,,,,,279.91499999999996,174.26,260.07,199.14,262.9566666666667,258.24,255.19333333333336,253.13666666666666,252.85666666666665,216.72,251.71333333333334,249.35,255.92999999999998,256.24333333333334,257.6033333333334,255.75333333333333,261.03749999999997,258.63,257.94,258.20000000000005,248.37666666666667,272.23,270.37666666666667,274.8033333333334,274.4766666666667,244.3733333333333,279.0566666666667,265.46,285.53,279.45,278.7,262.985,271.2366666666667,248.74499999999998,260.46,268.3733333333333,277.6566666666667,263.90999999999997,260.82500000000005,266.31,272.79333333333335,258.195,255.185,,258.8,175.46,175.07,181.75,197.79,250.11,187.865,201.84,204.81,207.215,211.01,199.70999999999998,185.315,205.46,197.73,205.4,209.67,203.37,192.29,178.48,170.38,288.43,218.39,232.22,230.66,227.5,234.07,211.59,291.42499999999995,,,,,,219.865,265.4375,233.835,239.41999999999996,277.86,246.315,309.375,309.89499999999987,316.4,316.24499999999995,320.30999999999995,,,,,273.57,322.58,311.96500000000003,302.22,208.85500000000002,203.635,194.76999999999998,280.85,298.1,L9
2023-01-14 22:26:33.640,241.0225,224.235,213.5475,187.92999999999998,191.1833333333333,195.2,260.5,279.45,195.03333333333333,206.51333333333332,219.20000000000002,221.3166666666667,229.53333333333333,226.93666666666664,223.98333333333335,220.14,217.82666666666668,217.59,217.21333333333337,223.94333333333336,211.54,229.5533333333333,236.8566666666667,243.17333333333332,248.81333333333336,236.83,259.98,233.01,230.95,254.12666666666667,233.28,250.29666666666665,256.29333333333335,212.46,234.72,229.29,239.39,247.71,271.21999999999997,174.26,259.4975,226.72,262.16,257.0775,254.35000000000002,252.39499999999998,252.485,232.555,251.5325,249.335,255.995,254.35500000000002,258.125,255.07000000000002,259.348,256.996,256.598,256.86400000000003,248.7525,266.425,264.43,268.94250000000005,269.22,244.14499999999998,265.895,257.72999999999996,279.43,275.69,274.3725,261.5733333333333,267.1675,247.64999999999998,260.435,266.73749999999995,274.03499999999997,262.19666666666666,259.5466666666667,263.5733333333333,268.1475,253.30999999999997,246.66333333333333,213.72,246.32000000000002,198.63,199.14999999999998,181.75,216.555,248.4,187.865,201.84,204.81,207.215,222.98666666666668,199.70999999999998,185.315,205.46,197.73,205.4,209.67,203.37,192.29,178.48,170.38,288.43,218.39,232.22,230.66,227.5,234.07,211.59,291.42499999999995,,,,,,219.865,265.4375,233.835,239.41999999999996,277.86,246.315,309.375,309.89499999999987,316.4,316.24499999999995,320.30999999999995,,,,,273.57,322.58,311.96500000000003,302.22,199.92999999999998,195.65,188.32000000000002,280.85,298.1,L9
