dates,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172,satname
2004-01-04 21:52:10+00:00,,,,,,,,,,,,,,,,,,181.62,192.01,,,,,192.77,188.19,,,,,,,,189.46,189.63,186.4,181.62,193.74,184.46,,,,,,178.09,185.44,178.78,179.52,181.08,186.06,199.39,192.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-05-18 22:00:14+00:00,,,,191.19,186.43,190.41,,,,,,,,,,,,181.62,192.01,,,,,192.77,188.19,,,,,,,,178.94,186.8,190.95499999999998,183.04000000000002,195.245,198.43,209.03,217.97,196.46,,,180.06,189.94,179.985,180.425,183.85000000000002,182.04000000000002,188.625,186.85,172.65,196.02,,,185.18,,,,182.41,177.4,186.09,,196.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-11-10 22:04:35+00:00,,,,191.19,186.43,190.41,,,,,,,,,,,,178.42,174.71,,,,,164.74,,,,,,,,,174.12,181.635,184.53,183.155,192.3,190.125,209.03,217.97,196.46,,,180.24,188.72,184.745,182.10000000000002,189.89,179.35500000000002,177.92000000000002,181.47,172.65,196.02,,,185.18,,,,182.41,177.4,186.09,,196.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-02-23 22:00:07+00:00,,,,,,,,,,,,,,,,,,178.42,174.71,,,,,164.74,,,,,,,,,179.82,179.3,171.47,181.68,183.25,184.57999999999998,194.62,187.22,185.06,,,173.235,179.69,183.65,176.995,185.45499999999998,177.265,180.905,183.27,193.71,179.89,184.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-01-25 22:03:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.61,181.37,178.01,184.11,178.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2009-01-24 22:04:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.77,200.9,200.46,216.72,192.99,,,198.87,182.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2013-05-11 22:21:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.89,216.78,,211.35,,209.88,219.53,214.42,217.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-05 22:15:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.75,322.04,302.62,,203.09,,,,,,,,284.57,,,,,,,234.98,,,,,,,,,,,,198.89,216.78,,211.35,,209.88,219.53,214.42,217.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.94,,,,,,189.39,175.71,,,,,,,,198.38,199.19,189.87,188.53,182.97,196.34,205.14,203.89,199.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-10-18 22:21:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.75,322.04,302.62,190.52,194.29000000000002,188.48,197.82,187.83,177.28,170.85,,,284.57,,203.36,190.47,212.61,,,234.98,,,,,,,,,,,,198.89,216.78,,197.64999999999998,,199.39,199.615,196.18,195.98000000000002,,,,,171.21,181.92,185.02,182.48,181.01,188.72,192.93,,213.21,213.87,199.4,,,,,,,,,,,,,171.94,,,,,,189.39,175.71,,,,,,,,198.38,199.19,189.87,188.53,182.97,196.34,205.14,203.89,199.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-12-14 22:14:57+00:00,,,,,,,,285.24,,190.77,,290.6,,240.06,279.88,294.95,303.31,,,228.68,235.34,262.34,288.44,203.9,221.41,,188.2,234.23,221.74,215.61,,,190.52,185.49,188.48,197.82,187.83,197.535,180.065,,,,350.91,219.745,190.47,212.61,,,213.19,,,,,,362.85,229.72,,,,208.97,,191.09,291.33,183.95,287.91,190.51999999999998,180.31,192.325,193.865,207.37,,,197.9,181.365,187.14,188.51,196.315,191.285,192.39,192.14,,200.005,212.72,204.97500000000002,217.01,,214.8,224.6,223.26,217.58,197.84,,,186.52,197.48,194.77,191.78,242.07,270.25,,217.15,,172.64,184.78,,229.12,193.69,,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,,,,,,,228.95,208.39,,,,,,,,,179.11,198.84,222.32,199.16,206.29,181.42,182.94,,,,,,,166.04,,,210.72,193.9,181.46,174.36,175.04,,,313.29,,292.49,,,,,,,,276.24,284.55,,,,L8
2014-02-07 22:20:33+00:00,,,,,,,,285.24,,190.77,,290.6,,240.06,279.88,294.95,303.31,,,228.68,235.34,262.34,288.44,203.9,221.41,,188.2,234.23,221.74,215.61,,,190.52,185.49,179.365,185.94,181.895,191.45000000000002,180.97,179.96,186.8,177.58,265.94,219.745,190.47,212.61,,,213.19,,,,,,362.85,229.72,,,,208.97,,191.09,291.33,183.95,287.91,190.51999999999998,180.31,192.325,193.865,207.37,,,197.9,181.365,187.14,188.51,196.315,191.285,192.39,192.14,,200.005,212.72,204.97500000000002,217.01,,214.8,224.6,223.26,217.58,197.84,,,186.52,197.48,194.77,191.78,242.07,270.25,,217.15,,172.64,184.78,,229.12,193.69,,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,,,,,,,228.95,208.39,,,,,,,,,179.11,198.84,222.32,199.16,206.29,181.42,182.94,,,,,,,166.04,,,210.72,193.9,181.46,174.36,175.04,,,313.29,,292.49,,,,,,,,276.24,284.55,,,,L8
2014-02-16 22:14:14+00:00,,,,,,,,285.24,,190.77,,290.6,,240.06,279.88,294.95,303.31,,,228.68,235.34,262.34,288.44,203.9,221.41,,188.2,234.23,221.74,215.61,,,190.52,185.49,179.365,185.94,181.895,191.45000000000002,180.97,179.96,186.8,177.58,265.94,219.745,190.47,212.61,,,213.19,,,,,,362.85,229.72,,,,208.97,,191.09,291.33,183.95,287.91,190.51999999999998,180.31,192.325,193.865,207.37,,,197.9,181.365,187.14,188.51,196.315,191.285,192.39,192.14,,200.005,212.72,204.97500000000002,217.01,,214.8,224.6,223.26,217.58,197.84,,,186.52,197.48,194.77,191.78,242.07,270.25,,217.15,,172.64,184.78,,229.12,193.69,,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,,,,,,,228.95,188.20499999999998,177.97,184.18,195.67,,202.24,201.3,211.97,241.85,213.14,202.93,208.14999999999998,199.16,206.29,195.20499999999998,218.94,265.93,,,,,,166.04,,,210.72,193.9,181.46,174.36,175.04,,,313.29,,292.49,,,,,,,,276.24,284.55,,,,L8
2014-03-20 22:13:49+00:00,,,,,,,,285.24,,190.77,,290.6,,240.06,279.88,294.95,303.31,,,228.68,235.34,262.34,288.44,203.9,221.41,,188.2,234.23,221.74,215.61,,,190.52,185.49,177.0,181.57000000000002,179.03333333333333,188.22,179.665,176.18,181.16500000000002,176.41000000000003,235.76,206.17333333333332,182.48000000000002,193.08,174.19,,213.19,,,,,,362.85,229.72,,,,208.97,,191.09,291.33,183.95,287.91,190.51999999999998,180.31,192.325,193.865,207.37,,,197.9,181.365,187.14,188.51,196.315,191.285,192.39,192.14,,200.005,212.72,204.97500000000002,217.01,,214.8,224.6,223.26,217.58,197.84,,,186.52,197.48,194.77,191.78,242.07,270.25,,217.15,,172.64,184.78,,229.12,193.69,,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,,,,,,,228.95,188.20499999999998,177.97,184.18,195.67,,202.24,201.3,211.97,241.85,213.14,202.93,208.14999999999998,199.16,206.29,195.20499999999998,218.94,265.93,,,,,,166.04,,,210.72,193.9,181.46,174.36,175.04,,,313.29,,292.49,,,,,,,,276.24,284.55,,,,L8
2014-05-14 22:19:08+00:00,,,,,,,,285.24,,190.77,,290.6,,240.06,279.88,294.95,303.31,,,228.68,235.34,262.34,288.44,203.9,221.41,,188.2,234.23,221.74,215.61,,,182.36,189.22,175.72666666666666,180.89666666666668,179.22,189.44,186.255,176.88,179.26666666666665,180.67,224.495,203.51666666666665,175.45,182.245,174.19,,213.19,171.49,174.8,181.95,,,362.85,229.72,,,,208.97,197.59,191.09,291.33,,287.91,188.08499999999998,183.81,195.5,201.34,199.74,203.63,,197.9,191.52,192.36,192.0,210.15,201.56,196.06,191.35,,186.8,211.57,210.55,217.01,,214.8,224.6,223.26,217.58,197.84,,,186.52,197.48,194.77,191.78,242.07,270.25,,217.15,,172.64,184.78,,229.12,193.69,,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,,,,,,,228.95,188.20499999999998,177.97,184.18,195.67,,202.24,201.3,211.97,241.85,213.14,202.93,208.14999999999998,199.16,206.29,195.20499999999998,218.94,265.93,,,,,,166.04,,,210.72,193.9,181.46,174.36,175.04,,,313.29,,292.49,,,,,,,,276.24,284.55,,,,L8
2014-05-30 22:19:10+00:00,,,,,,,,285.24,,190.77,,290.6,,240.06,279.88,294.95,303.31,,,228.68,235.34,262.34,288.44,203.9,221.41,,188.2,234.23,221.74,215.61,,,182.36,189.22,175.72666666666666,180.89666666666668,179.22,189.44,186.255,176.88,179.26666666666665,180.67,224.495,203.51666666666665,175.45,182.245,174.19,,213.19,171.49,174.8,181.95,,,362.85,229.72,,,,208.97,197.59,191.09,291.33,,287.91,188.08499999999998,183.81,195.5,202.96666666666667,200.63333333333333,205.17000000000002,,197.9,191.52,192.36,192.0,210.15,201.56,196.06,191.35,,186.8,211.57,210.55,217.01,,214.8,224.6,223.26,217.58,197.84,,,186.52,197.48,194.77,191.78,242.07,270.25,,217.15,,172.64,184.78,,229.12,193.69,,199.06,207.15,216.17,194.93,203.15,213.82,183.26,208.75,219.46,198.74,222.62,,,,,,,228.95,188.20499999999998,177.97,184.18,195.67,,202.24,201.3,211.97,241.85,213.14,202.93,208.14999999999998,199.16,206.29,195.20499999999998,218.94,265.93,,,,,,166.04,,,210.72,193.9,181.46,174.36,175.04,,,313.29,,292.49,,,,,,,,276.24,284.55,,,,L8
2014-07-26 22:13:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.49,278.63,182.36,189.22,174.2525,180.065,177.92,181.3975,192.16750000000002,176.88,179.26666666666665,180.67,182.35666666666665,187.20999999999998,175.45,182.245,174.19,,,171.49,187.875,194.505,203.56,196.91,,213.86,202.77,201.37,,,197.59,,,,,184.03,186.7,184.29,197.89499999999998,197.265,205.17000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.02,177.97,184.18,195.67,,202.24,201.3,211.97,241.85,247.17,207.02,193.98,,,208.99,254.94,265.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-09-03 22:19:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.49,278.63,182.36,189.22,175.58666666666667,182.0666666666667,175.94750000000002,179.79,190.58,175.17666666666665,175.13666666666666,180.65333333333334,179.83666666666667,182.59,174.45333333333335,182.245,174.19,,,171.49,187.875,194.505,203.56,196.91,,213.86,202.77,201.37,,,197.59,,,,,184.03,186.7,184.29,197.89499999999998,197.265,205.17000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-09-28 22:13:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.49,278.63,182.36,189.22,177.245,186.685,176.82666666666668,180.21,195.52333333333334,176.565,174.94,183.36,182.05499999999998,184.37,174.435,190.94,,,,171.49,187.875,194.505,203.56,196.91,,213.86,202.77,201.37,,,197.59,,,,,184.03,186.7,184.29,197.89499999999998,197.265,205.17000000000002,,,,,,,,,,,,,,,,,,,,224.62,239.34,248.57,262.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-10-14 22:13:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.49,278.63,182.36,189.22,177.245,186.685,174.2225,177.9075,190.0275,175.01666666666665,174.63666666666668,180.08,179.18999999999997,181.36,172.94333333333336,180.79500000000002,,,,171.49,187.875,194.505,203.56,196.91,,213.86,202.77,201.37,,,197.59,,,,,184.03,186.7,184.29,197.89499999999998,197.265,205.17000000000002,,,,,,,,,,,,,,,,,,,,224.62,239.34,248.57,262.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-11-06 22:19:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.49,278.63,175.685,187.465,183.40666666666667,191.07333333333335,178.26399999999998,184.022,195.298,181.5975,180.0925,182.635,184.0425,187.5175,180.44,189.49666666666667,202.69,219.32,221.79,184.73000000000002,191.22,194.46333333333334,200.49,194.04500000000002,,214.945,206.31,213.555,222.49,222.94,219.95,198.99,199.47,215.76,,193.14499999999998,175.64,182.7,197.03,195.11333333333334,201.82000000000002,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,224.62,239.34,248.57,262.53,,,,,,,,,,,,,,,,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-11-15 22:13:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.49,278.63,169.01,185.71,182.78000000000003,188.70999999999998,175.7325,184.4875,194.82,182.70333333333335,181.63333333333333,180.45000000000002,181.82333333333335,184.89333333333335,181.78333333333333,188.775,202.69,219.32,221.79,197.97,199.42999999999998,200.72,200.49,194.04500000000002,,214.945,206.31,213.555,222.49,222.94,242.31,184.765,188.01,225.04500000000002,,202.26,164.58,181.11,213.16666666666666,196.615,200.91500000000002,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,224.62,239.34,248.57,250.35999999999999,233.24,231.09,,231.21,,,,,,206.56,284.58,231.7,215.4,,204.9,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-11-22 22:19:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66,302.49,278.63,177.745,187.925,183.65333333333334,194.10666666666665,177.416,182.002,191.48600000000002,189.6625,182.6875,187.71750000000003,187.90750000000003,188.955,187.82000000000002,195.6966666666667,197.225,211.24,208.635,197.97,199.42999999999998,200.72,202.04333333333332,196.79333333333332,,202.72333333333336,198.17333333333332,205.39666666666668,208.66000000000003,222.94,242.31,184.765,192.35333333333332,217.70333333333335,,198.32,180.74,187.245,213.16666666666666,196.615,200.91500000000002,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,224.62,239.34,248.57,250.35999999999999,233.24,231.09,,231.21,,,,,,206.56,284.58,231.7,215.4,,204.9,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-01-25 22:19:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66,,,177.745,187.925,190.565,202.375,177.51000000000002,180.172,184.11999999999998,186.852,181.68,185.32200000000003,185.198,185.27,184.488,188.79250000000002,188.98000000000002,211.24,208.635,197.97,197.91,194.38,201.285,196.735,,197.15500000000003,195.875,207.41000000000003,208.66000000000003,222.94,242.31,184.765,192.35333333333332,217.70333333333335,,198.32,180.74,187.245,216.64,190.81,195.12,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,224.62,239.34,248.57,250.35999999999999,233.24,231.09,,231.21,,,,,,206.56,284.58,231.7,215.4,,204.9,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-03-23 22:12:56+00:00,,,,,,,,,,,,,,,230.14,,231.5,,,264.64,,,,,,,,,,188.66,,,177.745,187.925,190.565,191.17,177.91199999999998,180.726,183.612,185.99200000000002,181.798,185.336,186.26,185.692,184.018,184.686,188.98000000000002,211.24,208.635,197.97,197.91,194.38,201.285,196.735,,197.15500000000003,195.875,207.41000000000003,208.66000000000003,222.94,242.31,184.765,192.35333333333332,217.70333333333335,,198.32,180.74,187.245,216.64,190.81,195.12,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,224.62,239.34,248.57,250.35999999999999,233.24,231.09,,231.21,,,,,,206.56,284.58,231.7,215.4,,204.9,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,218.41,214.8,210.39,224.16,200.83,230.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-03-30 22:19:01+00:00,,,,,,,,,,,,,,,230.14,,231.5,,,264.64,,,,,,,,,,188.66,,,177.745,187.925,190.565,191.17,176.69000000000003,180.33166666666668,181.99333333333334,183.54166666666666,180.9416666666667,183.80000000000004,184.94333333333336,184.12666666666667,184.018,184.686,188.98000000000002,211.24,208.635,197.97,197.91,194.38,201.285,196.735,,197.15500000000003,195.875,207.41000000000003,208.66000000000003,222.94,242.31,184.765,192.35333333333332,217.70333333333335,,198.32,180.74,187.245,216.64,190.81,195.12,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,,,,,,,,,,,,,238.19,233.24,231.09,,231.21,,,,,,206.56,284.58,231.7,215.4,,204.9,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-04-15 22:18:58+00:00,,,,,,,,,,,,,,,230.14,,231.5,,,264.64,,,,,,,,,,188.66,,,177.745,187.925,190.565,191.17,178.74600000000004,182.198,183.68400000000003,185.866,182.324,185.85600000000002,187.24,185.884,187.5325,188.19500000000002,188.98000000000002,211.24,208.635,200.615,202.57999999999998,194.38,201.285,196.735,350.07,197.15500000000003,195.875,207.41000000000003,208.66000000000003,222.94,242.31,184.765,192.35333333333332,217.70333333333335,,198.32,180.74,187.245,216.64,190.81,195.12,195.01,174.64,175.03,173.85,177.08,176.32,177.41,176.74,,,195.22,207.71,196.68,,,,,,,,,,238.19,233.24,231.09,,231.21,,,,,,206.56,284.58,231.7,215.4,,204.9,,192.01,171.32,177.48,185.27,184.27,209.69,185.14,178.37,187.86,192.29,175.1,190.18,196.94,186.19,181.36,203.26,,,,,,,,,,,,,,,196.5,219.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-05-26 22:12:28+00:00,,,,,,,,,,,,,,,230.14,,231.5,,,264.64,,,,,,,,,,,,,,,,168.76,170.79500000000002,176.16750000000002,174.47250000000003,172.59500000000003,176.2125,175.31,177.14666666666668,174.09666666666666,170.635,168.17000000000002,172.49,,,203.26,207.25,,,,350.07,,,,,,,,,,,,,,,,,,,,,,,,,,,195.22,207.71,196.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.5,219.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-10-24 22:19:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.03,174.22,174.0,172.93,175.54,171.78,,,,,,,,,,,214.11,224.11,,,209.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.76,208.62,212.52,,234.08,244.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-12-20 22:13:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.04,180.36,179.19,175.49,175.66,173.0,,,,,,,,,,,214.11,224.11,,,209.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.76,208.62,212.52,,234.08,244.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-12-27 22:19:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,245.24,173.36,229.05,184.04,245.57,332.44,,,178.27,,,191.78,180.36,179.19,175.49,175.66,173.0,179.27,182.86,180.83,180.03,182.06,178.55,181.23,183.29,178.18,184.99,197.33,199.655,,178.12,190.58999999999997,175.03,208.66,221.01,228.19,,232.67,224.02,,245.62,208.77,213.68,204.18,,194.25,191.88,198.39,200.92,206.75,213.7,213.64,169.33,213.55,227.99,217.77,205.55,190.3,176.88,177.22,170.1,,186.08,189.97,183.07,245.87,240.99,262.86,235.53,256.71,270.05,,,281.53,,,,,244.75,265.59,193.19,197.17,,192.33,192.83,197.38,,200.97,205.03,214.96,205.45,218.67,201.49,204.98,204.75,209.77,220.65,236.22,211.83,200.74,193.49,185.61,194.44,192.96,197.68,,219.3,231.49,221.86,220.82,179.68,187.06,191.9,192.85,205.22,215.58,205.11,,,,,,,,,,227.97,204.45,197.9,208.88,217.88,,,208.14,,,198.81,199.65,294.61,,,,218.72,,,,,,L8
2016-01-05 22:13:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,245.24,173.36,229.05,184.04,245.57,332.44,,,178.27,168.14,172.08,185.99666666666667,179.805,180.66,176.905,176.59,175.67000000000002,177.51,179.49,177.58,176.015,176.95,178.55,181.23,183.29,178.18,184.99,197.33,199.655,,178.12,190.58999999999997,175.03,208.66,221.01,228.19,,232.67,224.02,,245.62,208.77,213.68,204.18,,194.25,191.88,198.39,200.92,206.75,213.7,213.64,169.33,213.55,227.99,217.77,205.55,190.3,176.88,177.22,170.1,,186.08,189.97,183.07,245.87,240.99,262.86,235.53,256.71,270.05,,,281.53,,,,,244.75,265.59,193.19,197.17,,192.33,192.83,197.38,,200.97,205.03,214.96,205.45,218.67,201.49,204.98,204.75,209.77,220.65,236.22,211.83,200.74,193.49,185.61,194.44,192.96,197.68,,219.3,231.49,221.86,220.82,179.68,187.06,191.9,192.85,205.22,215.58,205.11,,,,,,,,,,227.97,204.45,197.9,208.88,217.88,,,208.14,,,198.81,199.65,294.61,,,,218.72,,,,,,L8
