dates,nzd0227-0000,nzd0227-0001,nzd0227-0002,nzd0227-0003,nzd0227-0004,nzd0227-0005,nzd0227-0006,nzd0227-0007,nzd0227-0008,nzd0227-0009,nzd0227-0010,nzd0227-0011,nzd0227-0012,nzd0227-0013,nzd0227-0014,nzd0227-0015,nzd0227-0016,nzd0227-0022,nzd0227-0023,nzd0227-0024,nzd0227-0025,nzd0227-0026,nzd0227-0027,nzd0227-0028,nzd0227-0017,nzd0227-0018,nzd0227-0019,nzd0227-0020,nzd0227-0021,nzd0227-0029,nzd0227-0030,nzd0227-0031,nzd0227-0033,nzd0227-0034,nzd0227-0035,nzd0227-0036,nzd0227-0037,nzd0227-0038,nzd0227-0039,nzd0227-0040,nzd0227-0041,nzd0227-0042,nzd0227-0032
2003-08-31 21:37:06+00:00,359.66,349.7,336.51,322.27250000000004,363.25,377.73,335.2166666666667,,336.37999999999994,271.43,353.53999999999996,391.95000000000005,361.6133333333333,351.2266666666667,326.9225,338.48,330.43,328.49,319.2199999999999,301.1266666666667,323.48,275.645,268.90999999999997,247.11,358.105,342.98,320.22,318.575,323.61,282.02,,,353.1,340.72,338.35,310.16999999999996,324.29,309.78,316.31666666666666,311.255,304.09,291.1666666666667,360.45
2003-11-19 21:38:14+00:00,378.52666666666664,365.5325,354.77,345.83250000000004,356.90999999999997,369.875,376.1966666666667,351.76,377.52666666666664,356.57,383.0799999999999,391.95000000000005,354.355,342.615,345.31,346.8875,346.69666666666666,325.4533333333334,322.3033333333333,327.9533333333333,327.08500000000004,323.38,300.68,282.4,343.3866666666666,322.72,312.69666666666666,314.14,320.43666666666667,273.65999999999997,259.44,189.41,307.72,318.85,323.445,294.04499999999996,313.6033333333333,312.5133333333333,319.77,309.0733333333333,303.6125,294.775,
2003-11-28 21:32:10+00:00,377.35499999999996,364.324,355.466,348.09000000000003,356.90999999999997,369.875,376.1966666666667,351.76,382.7725,356.57,383.0799999999999,391.95000000000005,358.46,347.06,348.322,346.8875,349.075,330.2875,329.515,335.97249999999997,327.08500000000004,330.74666666666667,311.6166666666667,295.81666666666666,346.5425,329.25666666666666,319.0275,319.1425,326.7625,290.50666666666666,290.0,189.41,318.81,319.48,314.275,302.5,306.72666666666663,317.935,324.82399999999996,316.8375,305.654,299.01800000000003,
2003-12-30 21:32:24+00:00,377.35499999999996,364.324,355.466,348.09000000000003,356.90999999999997,369.875,376.1966666666667,365.53999999999996,381.96999999999997,367.64,383.0799999999999,389.98,359.6666666666667,348.05333333333334,349.3533333333333,349.156,349.86,332.64,331.668,335.216,327.1433333333334,328.58,310.785,298.6225,346.272,331.57,322.914,322.414,328.756,296.53499999999997,301.6933333333333,189.41,325.46666666666664,323.41,316.72,304.6,304.5225,316.26599999999996,324.60833333333335,315.948,306.7133333333333,302.02500000000003,349.56
2004-01-15 21:32:26+00:00,376.698,363.3433333333333,354.315,348.27833333333336,356.604,370.39,376.72,373.90333333333336,383.73999999999995,372.92,380.8425,384.65500000000003,358.68142857142857,347.56857142857143,348.9842857142857,348.43333333333334,348.93,333.29,331.668,335.216,327.1433333333334,328.58,313.84000000000003,301.178,343.97333333333336,331.742,324.87166666666667,324.22666666666663,329.6066666666667,298.518,307.345,189.41,327.8025,323.9325,316.0025,306.52799999999996,306.364,316.9633333333333,323.42285714285714,315.32,306.92,302.8014285714286,335.575
2004-01-22 21:38:40+00:00,374.8383333333333,357.66333333333336,348.27666666666664,343.66,349.77799999999996,362.382,366.40999999999997,373.90333333333336,376.4316666666667,367.0925,369.495,375.34,352.81857142857143,341.90857142857146,343.06285714285707,342.05833333333334,343.4983333333333,331.3742857142857,329.88166666666666,330.55833333333334,323.2,324.046,310.465,298.7716666666667,335.96999999999997,329.6116666666667,323.99285714285713,323.33,328.0185714285714,296.1133333333333,308.16999999999996,194.01,324.22799999999995,321.364,313.774,304.99833333333333,303.2,314.7514285714286,322.83714285714285,314.02714285714285,306.1385714285715,306.1557142857143,335.575
2004-06-07 21:34:54+00:00,369.80499999999995,352.31499999999994,349.59666666666664,349.7066666666667,355.18333333333334,371.0933333333333,370.6766666666667,389.46999999999997,374.05333333333334,370.59999999999997,362.43,367.70666666666665,351.49666666666667,348.245,345.47749999999996,348.845,347.3875,334.125,332.99999999999994,325.52666666666664,321.25333333333333,313.995,309.31333333333333,301.7266666666667,338.355,333.1675,332.2225,329.8625,331.20500000000004,303.515,320.2833333333333,198.61,325.645,320.84499999999997,311.63250000000005,306.355,300.96750000000003,310.5066666666667,316.9066666666667,311.2375,306.8725,309.2,330.72666666666663
2004-06-23 21:35:22+00:00,365.3,349.20666666666665,344.7625,338.1825,342.92499999999995,355.8275,358.505,369.275,358.6425,357.395,349.60999999999996,355.03249999999997,337.9525,337.846,335.83599999999996,341.62,337.916,325.768,322.3875,320.925,317.6925,311.19,305.0,295.66499999999996,327.764,322.73400000000004,323.55600000000004,322.244,321.194,294.678,320.2833333333333,198.61,325.645,313.858,304.09000000000003,298.422,295.08000000000004,304.595,311.7725,307.526,299.874,293.2375,330.72666666666663
2004-06-30 21:41:46+00:00,360.9775,344.6325,338.52599999999995,329.04200000000003,334.282,346.054,350.014,349.96000000000004,340.54999999999995,339.5025,340.46000000000004,336.4125,318.59499999999997,326.048,323.11,328.71,324.714,314.352,308.6475,311.7975,310.8925,301.56,300.6,286.21500000000003,313.156,310.518,312.084,311.416,308.744,280.866,317.885,198.61,310.9375,303.79200000000003,293.65999999999997,290.59,289.558,297.51750000000004,304.2325,304.696,287.22,276.515,321.30999999999995
2004-07-25 21:36:14+00:00,351.40333333333336,335.1433333333334,332.645,314.035,317.135,326.31999999999994,334.2475,327.6925,307.6266666666666,309.7833333333333,317.50333333333333,313.33666666666664,292.79499999999996,311.2175,309.21,316.6775,307.52,298.68,300.15749999999997,307.7075,310.73333333333335,299.385,291.375,273.36000000000007,295.5525,293.9825,297.25,296.9875,290.195,271.26333333333326,,,299.505,294.1233333333334,283.19666666666666,280.4533333333333,282.2266666666667,284.07000000000005,294.77666666666664,300.295,274.5925,247.28333333333333,321.03
2004-08-26 21:36:59+00:00,351.0375,334.08500000000004,328.38199999999995,308.668,312.338,321.39199999999994,330.20799999999997,322.46,306.8225,309.0075,317.40250000000003,311.9625,291.40666666666664,307.514,306.762,314.398,303.91999999999996,294.32,295.312,305.38800000000003,307.4775,297.77666666666664,288.1166666666666,273.3966666666667,292.59799999999996,290.152,293.992,293.98400000000004,285.056,266.53249999999997,,,299.505,294.1233333333334,278.91499999999996,277.02750000000003,280.25750000000005,284.3966666666667,295.525,300.512,278.092,254.2525,321.03
2004-09-18 21:43:46+00:00,357.412,340.488,333.4183333333333,317.40333333333336,312.338,332.045,330.20799999999997,322.46,306.8225,309.0075,317.40250000000003,328.098,315.1925,318.25333333333333,317.03833333333336,314.398,315.14,294.32,303.59,312.7266666666667,315.648,310.99,302.03999999999996,286.11,304.4183333333333,301.4766666666667,304.51166666666666,293.98400000000004,296.5083333333333,281.28999999999996,,,309.56666666666666,299.8225,285.876,282.76,285.85200000000003,291.995,301.57,303.06,283.2916666666667,266.44,301.975
2004-10-20 21:44:28+00:00,358.685,342.46333333333337,334.84714285714284,318.82,315.81666666666666,335.1014285714286,334.9116666666667,327.88666666666666,316.99,318.834,326.986,334.53333333333336,322.236,321.86,321.8771428571428,320.2133333333333,320.38428571428574,298.8383333333333,306.54857142857145,313.8385714285714,317.9483333333333,314.156,306.508,292.01000000000005,309.55571428571426,305.86571428571426,307.04857142857145,297.46666666666664,299.6485714285714,286.4483333333333,,,308.56,300.574,286.6166666666666,284.935,287.445,294.76800000000003,305.42,305.1328571428571,287.7685714285714,274.22166666666664,308.29333333333335
2004-12-07 21:45:24+00:00,358.685,345.4742857142857,332.40285714285716,315.1271428571428,309.41,328.36,330.1066666666667,320.125,323.6666666666667,324.67333333333335,330.8183333333333,336.6542857142857,323.30333333333334,316.3014285714286,321.13571428571424,319.51,318.67285714285714,296.755,302.9371428571429,310.9114285714286,317.72999999999996,313.4533333333333,305.27166666666665,291.3433333333333,307.5857142857143,304.7885714285714,306.0785714285715,297.625,299.47428571428566,285.96999999999997,,,309.7975,301.654,284.3666666666666,281.7733333333333,284.43,294.57666666666665,305.48285714285714,303.6842857142857,289.3985714285714,282.54571428571427,301.925
2005-01-24 21:46:06+00:00,364.3975,351.61400000000003,338.97200000000004,327.296,322.9675,345.732,341.7425,338.98749999999995,340.7975,341.8775,345.64,351.102,337.89,331.95,341.872,339.435,339.978,311.3775,313.466,321.622,323.42999999999995,319.1,308.788,298.86,330.62800000000004,326.07,322.554,315.0325,319.64,304.774,,232.89,317.64750000000004,312.4025,290.12600000000003,287.37,290.26000000000005,299.74000000000007,313.658,309.72799999999995,310.70799999999997,310.822,301.925
2005-02-18 21:40:18+00:00,364.3975,353.55333333333334,340.47166666666664,331.85499999999996,322.9675,349.94166666666666,349.76800000000003,347.96,348.29,341.8775,352.562,352.83166666666665,342.37166666666667,334.46833333333336,342.6983333333333,339.802,342.2866666666667,317.16,318.7933333333333,325.73,324.8,320.16,309.64166666666665,300.5216666666667,333.7683333333334,328.47999999999996,323.51166666666666,321.602,323.1383333333333,307.3533333333333,306.38,232.89,319.314,313.67199999999997,293.45166666666665,292.19166666666666,293.6816666666667,300.87500000000006,314.9583333333333,310.5983333333333,310.9583333333333,311.6466666666667,305.45
2005-05-09 21:40:56+00:00,359.69,357.32333333333344,343.16,338.51,332.75499999999994,353.0733333333333,358.7866666666667,361.0833333333333,359.79333333333335,351.34499999999997,363.2925,354.43,347.53999999999996,337.2975,347.9675,351.9125,348.95,329.1633333333334,322.5166666666666,329.44666666666666,324.43666666666667,316.31666666666666,308.5525,299.6325,341.42,337.4975,328.9925,341.14,334.0233333333333,312.675,308.235,232.89,315.785,313.235,296.8666666666667,294.96666666666664,294.70000000000005,299.85,315.03249999999997,310.85749999999996,314.6625,315.8625,312.5
2005-06-01 21:47:18+00:00,359.65999999999997,354.02750000000003,340.64000000000004,333.365,328.71666666666664,350.165,358.7866666666667,361.0833333333333,359.79333333333335,345.9433333333333,357.3,354.43,347.53999999999996,334.04200000000003,344.628,347.304,343.188,323.22,317.6475,324.46,319.8975,313.8275,305.996,294.88800000000003,335.492,329.616,323.906,333.30600000000004,334.0233333333333,312.675,308.235,221.355,315.785,307.48199999999997,290.745,294.96666666666664,294.70000000000005,297.63,313.04200000000003,308.88599999999997,311.152,305.846,312.5
2005-06-10 21:41:12+00:00,366.2633333333333,352.23749999999995,339.1975,337.57,336.4633333333333,359.1775,368.1233333333333,368.0166666666667,365.21999999999997,341.97999999999996,361.926,358.7925,357.295,340.932,346.012,347.094,344.64,326.785,324.60249999999996,329.0925,322.8975,319.2275,311.948,299.99,336.924,330.034,326.39,334.424,336.9633333333333,313.3275,308.235,221.01999999999998,312.23,302.88,292.72749999999996,300.46999999999997,298.6700000000001,301.62,315.26599999999996,310.63399999999996,307.644,293.692,312.5
2005-06-26 21:41:16+00:00,364.7225,350.41999999999996,337.20799999999997,332.74,331.75,354.63,368.1233333333333,368.0166666666667,365.21999999999997,337.91,357.25499999999994,358.7925,357.295,340.932,346.012,342.48,344.64,326.785,324.60249999999996,323.812,322.8975,319.2275,311.948,299.99,331.6483333333333,330.034,326.39,328.83166666666665,336.9633333333333,313.3275,308.235,221.01999999999998,312.23,302.88,292.72749999999996,300.46999999999997,298.6700000000001,299.706,313.36333333333334,308.6266666666666,302.44666666666666,286.735,312.5
2005-07-12 21:41:23+00:00,364.7225,350.41999999999996,337.20799999999997,332.74,331.75,354.63,368.1233333333333,368.0166666666667,365.21999999999997,337.91,357.25499999999994,358.7925,357.295,340.932,349.655,342.48,344.64,332.17600000000004,329.09,326.4766666666667,322.8975,319.2275,311.948,299.99,331.6483333333333,330.034,326.39,328.83166666666665,336.9633333333333,313.3275,308.235,221.01999999999998,312.23,302.88,292.72749999999996,300.46999999999997,298.6700000000001,302.27500000000003,315.58,310.3528571428571,303.5885714285714,286.735,312.5
2005-07-19 21:47:39+00:00,365.074,348.85833333333335,335.4733333333333,329.165,328.068,350.90166666666664,368.1233333333333,368.0166666666667,365.21999999999997,335.9475,353.1028571428571,358.7925,357.295,340.932,349.655,336.8314285714286,344.64,327.84833333333336,329.09,323.06714285714287,319.716,319.2275,311.948,299.99,327.32714285714286,330.034,326.39,324.30428571428575,336.9633333333333,313.3275,308.235,221.01999999999998,312.23,302.88,292.72749999999996,300.46999999999997,298.6700000000001,300.73999999999995,313.0625,308.135,299.94125,281.63142857142856,312.5
2005-08-13 21:41:41+00:00,369.312,349.59400000000005,340.5733333333333,329.842,326.2175,351.364,383.56666666666666,380.81666666666666,380.98,331.6566666666667,353.5933333333333,373.0125,368.5875,349.61400000000003,351.8533333333333,335.1116666666667,348.748,330.0183333333334,333.96399999999994,322.6716666666667,324.944,325.50750000000005,317.93199999999996,304.36,326.6716666666667,332.262,329.618,323.41833333333335,340.70666666666665,316.87,308.235,215.08499999999998,313.56,302.444,295.09749999999997,304.95,306.51,302.6642857142857,314.5675,309.81125,300.0225,275.5466666666667,320.24
2005-08-29 21:41:46+00:00,367.23,344.148,339.094,318.876,321.022,341.43199999999996,363.3533333333333,379.29999999999995,360.91333333333336,328.43,344.93333333333334,376.8566666666666,369.8566666666666,350.25250000000005,352.858,329.65166666666664,347.4775,321.11,322.906,314.75,319.864,320.4925,311.402,295.38,315.5133333333333,330.195,329.9475,311.93833333333333,340.745,297.66499999999996,310.09,215.08499999999998,302.6875,296.216,285.64750000000004,282.88,290.45000000000005,300.9214285714285,311.7725,307.49,297.57875,269.83666666666664,327.98
2005-09-21 21:47:59+00:00,360.95,344.148,339.094,311.14,311.8016666666667,341.43199999999996,343.65000000000003,379.29999999999995,343.66999999999996,321.06,336.8728571428572,376.8566666666666,369.8566666666666,350.25250000000005,352.858,329.65166666666664,347.4775,311.7742857142857,312.0,306.96999999999997,311.5683333333333,309.59000000000003,311.402,295.38,315.5133333333333,330.195,329.9475,311.93833333333333,340.745,297.66499999999996,310.09,215.08499999999998,302.6875,296.216,285.64750000000004,282.88,290.45000000000005,300.9214285714285,306.5233333333333,307.49,292.6966666666667,269.83666666666664,327.98
2005-11-08 21:48:04+00:00,359.75875,343.3966666666667,335.80833333333334,311.57428571428574,311.8016666666667,339.37333333333333,339.45,379.29999999999995,340.098,322.68333333333334,330.3742857142857,381.32499999999993,354.9466666666667,343.0925,346.17600000000004,322.5566666666667,338.23,309.63,309.7271428571429,305.65250000000003,310.9771428571429,310.6566666666667,306.116,293.716,309.4883333333333,327.775,328.18333333333334,299.3533333333333,340.745,287.25,,218.23333333333335,293.71750000000003,288.994,281.26,275.18,287.44666666666666,300.01,306.34333333333336,307.64,293.31666666666666,271.89166666666665,327.98
2005-11-17 21:42:07+00:00,360.5522222222222,344.9757142857143,337.0242857142857,315.94,311.8016666666667,339.37333333333333,339.45,379.29999999999995,340.098,322.68333333333334,330.3742857142857,377.15333333333336,355.0375,343.06399999999996,346.1166666666666,327.02,340.216,309.63,312.74625,309.03333333333336,314.23875,312.28000000000003,306.60833333333335,295.2583333333334,314.15,329.256,330.6175,299.3533333333333,339.3,290.78999999999996,316.52,218.23333333333335,298.88,291.84666666666664,285.3433333333333,280.31,291.5025,301.0133333333333,306.727,307.8533333333333,294.496,276.2985714285714,322.38
2006-02-12 21:50:20+00:00,349.60249999999996,343.36999999999995,331.85,308.24,282.97,325.20500000000004,309.4733333333333,387.49,311.93666666666667,313.71,314.69666666666666,379.505,343.1133333333334,336.90000000000003,341.11999999999995,334.275,339.17,279.0733333333333,301.83799999999997,306.0,310.18,308.37199999999996,300.7225,294.89250000000004,319.6225,337.68,338.69,278.445,333.39,280.02,316.52,246.16000000000003,293.5025,290.05,283.97499999999997,281.2,289.83000000000004,301.84250000000003,303.938,311.1025,297.866,303.245,317.74
2006-06-13 21:46:13+00:00,359.12,341.87,,,,,,387.49,320.96,324.39,319.78,390.2,332.61,325.66,332.29499999999996,328.94,325.39,,331.61,338.46,330.06,332.47,312.84,312.26,316.65999999999997,315.36,312.435,284.57,306.46000000000004,301.88,,267.79,306.07,297.51,294.15,297.16,295.54,310.35,313.625,306.84000000000003,306.93,319.35,318.7
2006-07-22 21:52:58+00:00,356.845,338.0,322.94,313.78,305.36,318.04,,387.49,320.96,324.39,319.78,390.2,332.61,316.74666666666667,332.29499999999996,319.7966666666667,315.03,284.16,309.0799999999999,315.21,330.06,332.47,312.84,312.26,306.1033333333333,304.8433333333333,301.47,285.125,295.96333333333337,301.88,,267.79,306.07,297.51,294.15,297.16,295.54,310.35,313.625,306.84000000000003,306.93,319.35,318.7
2006-08-23 21:53:23+00:00,355.5466666666666,339.07666666666665,323.895,308.645,303.13,316.105,316.88,,316.41999999999996,319.825,316.59,,302.81,301.8466666666667,305.54499999999996,302.25,297.57,281.63000000000005,284.79999999999995,293.54999999999995,298.1,297.56,285.59,274.88,288.74333333333334,286.74333333333334,282.12666666666667,286.2133333333333,278.8766666666667,,,,,,258.25,,260.05,272.18,293.25,290.89,288.025,283.75,
2006-09-17 21:47:31+00:00,351.99,336.4675,318.74333333333334,305.4533333333333,301.93333333333334,317.6266666666667,314.68,,314.6633333333333,318.54333333333335,316.00333333333333,,303.4633333333333,302.475,306.06333333333333,303.8825,297.72749999999996,281.63000000000005,284.2,292.20666666666665,297.70000000000005,297.505,287.145,273.005,289.135,286.55,281.7625,282.5525,276.645,,,,,,256.195,,257.785,274.28,294.90333333333336,291.5566666666667,288.31,287.62,
2006-10-10 21:53:56+00:00,359.418,344.338,331.14,321.815,321.325,338.31,342.18666666666667,391.25,314.6633333333333,318.54333333333335,316.00333333333333,398.1,317.95,315.14,319.24,303.8825,309.354,298.13750000000005,299.61749999999995,305.62,312.8733333333334,313.34,306.46666666666664,289.4633333333333,299.986,296.684,292.396,293.212,289.084,322.68,316.92,310.39,275.29,310.54,270.65333333333336,306.78,275.31666666666666,287.5933333333333,303.98,298.21,293.23,294.8866666666667,
2006-11-27 21:54:23+00:00,360.86833333333334,346.8016666666667,333.918,326.756,329.27799999999996,346.81000000000006,350.075,387.375,314.6633333333333,318.54333333333335,316.00333333333333,390.175,317.95,323.42333333333335,326.604,303.8825,315.98833333333334,308.588,311.61,315.912,324.3325,325.3125,317.22249999999997,302.5725,307.455,303.90000000000003,299.26166666666666,300.13166666666666,297.11333333333334,312.33000000000004,303.805,297.92499999999995,275.29,306.425,281.11,311.92499999999995,290.0575,301.8675,315.364,309.462,293.23,309.655,332.38
2006-12-06 21:48:41+00:00,358.12857142857143,346.1557142857143,332.4066666666667,325.94166666666666,329.6983333333333,348.18333333333334,348.408,373.06666666666666,322.55999999999995,324.765,322.6325,371.56333333333333,319.412,324.8228571428572,327.96166666666664,305.77799999999996,316.1914285714286,310.865,315.53833333333336,321.3183333333333,329.83000000000004,329.61800000000005,321.012,305.28000000000003,307.64,304.05428571428575,299.6714285714285,300.3071428571429,298.65142857142854,304.9066666666667,303.805,297.92499999999995,275.29,299.91333333333336,286.81399999999996,306.21,298.71999999999997,311.168,315.364,309.462,293.23,319.354,332.38
2007-01-30 21:54:48+00:00,358.642,351.78833333333336,337.73499999999996,332.68666666666667,340.9216666666666,357.45000000000005,353.03999999999996,374.4625,335.34499999999997,339.13,336.72749999999996,371.96500000000003,330.63,335.85999999999996,335.38000000000005,321.9375,329.62666666666667,319.7583333333333,323.56,328.3933333333333,330.9533333333333,329.0883333333333,320.425,306.65000000000003,319.8666666666667,316.53833333333336,312.365,311.3183333333333,311.995,308.48,310.01,305.11999999999995,275.29,299.91333333333336,288.0466666666667,301.55999999999995,297.8666666666667,310.1383333333333,318.76599999999996,314.37600000000003,298.765,321.9733333333333,330.94
2007-02-08 21:48:38+00:00,360.00833333333327,351.67571428571426,338.6842857142857,332.62857142857143,341.67999999999995,359.9771428571429,354.6685714285714,372.296,341.48999999999995,345.622,342.642,368.174,333.3283333333333,336.3128571428571,337.8257142857143,327.796,331.55,322.37,325.75857142857143,330.7185714285714,331.61571428571426,329.48857142857145,319.57142857142856,306.6928571428571,321.42428571428576,317.2314285714286,314.17285714285714,313.2257142857143,314.2742857142857,309.87800000000004,310.46500000000003,305.705,275.29,296.3925,289.55285714285714,301.76,299.0442857142857,311.34285714285716,320.8533333333333,313.79,301.52799999999996,319.7,326.12666666666667
2007-02-15 21:54:49+00:00,360.07,351.2425,337.86,331.34125,339.10125,357.3325,353.0675,367.03999999999996,340.58166666666665,344.7033333333334,341.18666666666667,362.8666666666666,332.3671428571429,334.50874999999996,336.57125,328.05,329.87,320.29125,322.465,327.2175,329.23875,326.84000000000003,317.72,304.34749999999997,320.555,315.70000000000005,312.22749999999996,310.11625000000004,311.71125,300.2683333333334,290.25,288.486,275.29,296.3925,287.1475,296.90666666666664,296.81625,309.45375,320.51000000000005,314.20285714285717,303.1666666666667,319.02,307.0
2011-03-07 21:43:36+00:00,339.11,318.15,293.81,272.22,284.92,297.46,291.42,295.75,297.68,300.32,298.36,300.17,,284.23,289.94,296.35,290.11,272.73,286.4,297.34,303.35,296.48,286.11,267.49,278.62,268.84,278.78,272.02,266.81,233.76,237.54,236.94,,,,268.39,278.29,292.47,311.4,305.89,298.82,294.89,227.54
2013-05-31 21:55:43+00:00,361.96,347.01,338.43,309.36,306.6,326.22,314.55,327.13,328.38,328.02,334.41,326.54,322.44,310.76,314.37,323.93,316.0,307.47,292.52,307.01,303.93,304.79,298.87,283.59,303.1,298.64,292.61,304.77,288.07,,,,,,,,,,,322.08,309.89,290.57,
2013-06-23 22:01:46+00:00,367.08,348.625,334.11,310.85,309.645,330.13,320.19,329.505,331.77,330.55499999999995,336.805,326.67,324.625,312.865,316.03499999999997,325.175,318.36,304.81500000000005,293.52,307.245,304.46500000000003,305.095,297.05,285.225,306.26,299.79499999999996,294.84000000000003,303.94,290.185,265.68,271.67,271.69,,,304.65,291.94,294.13,314.07,329.82,321.38,313.16499999999996,281.7,215.21
2013-07-25 22:01:49+00:00,363.34,346.82,329.52,307.8333333333333,307.23,326.0833333333333,314.89000000000004,323.4266666666667,326.6433333333334,326.8066666666667,333.05333333333334,321.60333333333335,320.9533333333333,310.2766666666667,314.06333333333333,325.05,313.56666666666666,299.0166666666667,292.50666666666666,305.11333333333334,304.1033333333333,304.55333333333334,295.30333333333334,281.6166666666666,301.3,297.67,292.0833333333333,299.25,287.66,256.855,264.155,266.825,,,304.65,279.89,285.425,304.095,321.61,315.95666666666665,305.0733333333333,278.78666666666663,215.21
2013-08-19 21:55:42+00:00,361.6525,345.2425,328.5675,308.0775,309.105,328.37,314.5625,324.82,327.78,328.74,333.53,323.2925,320.81,309.76750000000004,314.9375,324.1875,314.0,297.4975,293.445,305.61,305.21,304.3125,294.75,280.63,302.24,297.63,293.11,299.24,288.145,258.3433333333333,267.7966666666667,266.825,,,306.52,287.4266666666667,290.05,308.75666666666666,323.1133333333333,321.08,310.69,289.5075,215.21
2013-10-06 21:55:33+00:00,359.472,343.102,325.562,307.086,308.358,327.41,313.37600000000003,324.326,327.004,327.098,332.93600000000004,322.212,318.194,308.76800000000003,313.818,323.746,312.294,296.15,293.316,305.316,305.054,303.496,294.12,278.93199999999996,300.556,296.722,292.36,296.506,286.844,257.8,267.7825,266.94666666666666,,,306.52,289.125,290.5325,307.0275,321.8825,321.264,309.486,295.416,215.21
2013-10-29 22:01:34+00:00,356.8516666666667,340.95166666666665,322.62333333333333,305.36333333333334,306.80833333333334,325.6366666666667,312.3066666666667,322.5683333333333,325.2966666666667,325.4266666666667,330.9266666666667,320.585,314.4483333333333,307.48833333333334,312.17,322.89000000000004,310.4266666666667,295.0883333333333,293.1933333333333,304.66,304.5416666666667,302.5833333333333,293.2716666666667,277.375,298.355,295.64166666666665,290.66333333333336,293.85833333333335,284.8883333333333,255.23200000000003,267.078,265.7525,,,304.74,288.084,289.94,306.51,321.308,320.4633333333333,311.685,299.74,215.21
2013-11-14 22:01:33+00:00,358.42285714285714,342.4428571428571,325.3442857142857,308.4042857142857,306.80833333333334,329.7271428571429,312.3066666666667,322.5683333333333,329.90285714285716,329.78714285714284,335.1871428571429,320.585,314.4483333333333,311.3528571428572,315.6042857142857,325.90000000000003,313.1842857142857,295.0883333333333,293.1933333333333,307.10857142857145,307.03000000000003,307.3828571428571,298.44428571428574,277.375,302.4642857142857,299.22285714285715,294.10857142857145,297.6014285714286,289.01142857142855,255.23200000000003,267.078,265.7525,314.09,,304.74,288.084,289.94,306.51,328.3883333333333,325.0257142857143,316.13571428571424,306.1014285714286,200.20499999999998
2013-12-09 21:55:16+00:00,357.15000000000003,340.95428571428573,321.25,306.88571428571424,305.8516666666667,328.5257142857143,311.30833333333334,320.41166666666663,328.78999999999996,328.2657142857143,333.7857142857143,319.0733333333333,310.625,310.36428571428576,314.44,325.22285714285715,311.44428571428574,293.3983333333333,293.33166666666665,306.98857142857145,307.37142857142857,307.0342857142858,297.6571428571429,276.0133333333333,300.5314285714286,297.99142857142857,292.7528571428571,296.4066666666667,287.7885714285714,255.1483333333333,267.44,266.332,314.09,,304.10749999999996,290.0,291.4483333333333,306.36833333333334,328.3285714285715,324.5814285714286,317.96285714285716,309.99142857142857,193.91333333333333
2014-01-10 21:54:55+00:00,353.0314285714286,338.18142857142857,318.41285714285715,304.9657142857142,303.80333333333334,326.40714285714284,308.79833333333335,317.40833333333336,326.3828571428571,326.09857142857146,331.4071428571429,317.165,306.42833333333334,308.2528571428571,313.06,324.36571428571426,308.90714285714284,291.17333333333335,292.74666666666667,306.64428571428573,307.4414285714286,306.0657142857143,297.3385714285714,273.525,297.9414285714286,296.2942857142857,291.20285714285717,295.066,285.59714285714284,252.84833333333333,266.535,264.416,314.09,272.04,305.2725,289.045,291.85166666666663,305.38,327.28285714285715,325.35571428571427,319.9271428571429,318.23285714285714,183.265
2014-01-17 22:00:59+00:00,353.5325,339.19374999999997,320.27375,308.58875,309.95714285714286,332.04,308.79833333333335,317.40833333333336,326.3828571428571,331.7375,336.25,324.61428571428576,313.76142857142855,311.80375,317.52750000000003,328.485,312.16625,296.11285714285714,298.36857142857144,309.7425,310.0175,307.80875,299.1625,277.96,302.26875,299.68625,295.00625,299.645,289.94374999999997,258.4985714285714,271.8828571428571,272.2033333333333,314.09,306.155,313.9,289.045,299.0385714285714,311.18857142857144,330.82875,327.98375,322.41875,320.04375000000005,182.0633333333333
2014-02-02 22:00:53+00:00,353.86125,340.1375,322.45374999999996,313.22875,316.8671428571428,337.7725,309.69999999999993,318.636,328.0483333333333,337.85125,341.54625,332.5314285714286,320.6142857142857,316.66,322.00125,331.9725,317.84000000000003,300.80571428571426,302.6171428571429,316.21750000000003,312.6425,311.65250000000003,302.3175,282.96714285714285,307.465,304.6975,300.00375,305.135,294.5125,266.18857142857144,280.6257142857143,282.65666666666664,314.09,317.08666666666664,323.1816666666667,293.286,310.92,320.57,337.805,334.33875,329.13375,328.38125,182.0633333333333
2014-03-06 22:00:25+00:00,355.62375,341.82125,325.02875000000006,318.33624999999995,322.81,342.37874999999997,308.72999999999996,316.045,327.41999999999996,343.20125,347.22249999999997,340.5657142857143,327.85571428571427,322.585,326.17125,336.73625,322.61375,307.77,309.5028571428571,319.68375000000003,316.0625,314.96125,305.68875,289.64285714285717,312.81,309.94124999999997,305.57875,312.0233333333333,300.12875,275.2285714285714,288.1157142857143,288.29714285714283,314.09,323.2525,333.21999999999997,290.9825,320.0457142857143,326.79857142857145,344.43125,336.35125,331.07124999999996,331.3725,182.0633333333333
