dates,satname,nzd0104-0000,nzd0104-0001,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,nzd0104-0002,nzd0104-0003,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0004,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020
2024-08-22 22:11:34.534000,L8,221.44,344.70,390.24,387.54,383.47,375.57,368.48,367.50,367.55,370.20,369.01,360.22,371.10,367.37,356.93,353.46,357.63,361.32,357.48,344.35,349.48,312.70,338.76,328.60,328.69,337.53,339.47,341.39,344.48,347.68,349.91,349.19,344.32,341.25,335.85,324.24,321.39,321.18,299.23,323.19,328.22,338.53,335.60,334.52,325.09,306.13,320.37,313.30,313.42,313.68,323.85,314.47,309.05,309.15,303.72,314.80,322.96,331.09,325.24,337.04,344.09,363.79,369.85,366.78,386.88,389.19,389.30,392.31,391.69,380.23,377.07,381.46,384.26,370.46,397.89,393.70,388.11,383.41,381.84,377.22,383.03,394.46,398.23,401.15,401.35,407.95,,,,,,,,,391.60
2024-09-23 22:11:42.698000,L8,221.54,339.85,383.54,378.73,372.37,366.81,369.69,354.89,357.93,361.77,361.17,358.22,365.83,362.27,355.14,351.18,354.93,360.82,356.00,338.50,344.94,306.60,336.57,328.48,331.02,336.35,342.21,341.57,341.95,349.01,350.80,349.95,344.68,338.86,335.53,317.67,323.85,323.20,296.60,317.22,325.61,335.45,334.65,334.01,327.82,367.31,378.27,372.33,354.28,364.48,379.25,379.81,359.76,371.92,347.79,377.43,378.06,372.62,301.93,330.63,342.56,360.38,372.63,368.96,386.53,336.23,,,392.49,,,,,374.19,,,,,,378.29,383.62,392.86,393.07,395.36,368.71,,,,,,,,,,
2024-11-18 22:11:59.014000,L9,215.78,336.68,387.32,383.03,380.04,372.33,366.82,360.79,364.93,368.03,366.88,356.83,367.60,366.60,355.96,353.60,357.16,361.90,358.99,344.13,351.46,303.62,331.66,327.44,327.82,343.42,343.75,345.30,343.96,350.07,353.33,351.72,348.05,339.54,336.73,324.23,324.40,321.29,304.39,331.54,334.77,340.61,341.77,331.19,321.17,288.60,331.66,328.29,324.49,314.72,318.43,313.53,311.55,310.08,304.11,312.89,322.94,323.61,295.10,330.06,343.37,360.88,370.89,368.43,387.60,389.21,389.96,391.81,391.24,381.28,389.65,385.15,387.89,372.22,,,,,,376.07,382.55,392.18,398.15,398.14,403.37,405.14,,,,,,,,,
2024-12-04 22:12:00.480000,L9,207.56,344.55,388.54,,,,,,,,,,,,,,,362.80,346.02,324.39,352.86,317.77,312.42,305.92,,329.97,337.11,337.95,329.95,346.41,347.62,349.64,344.87,342.40,339.17,326.52,327.80,324.28,306.89,325.94,332.49,339.32,338.56,334.10,329.68,361.02,291.86,329.04,352.64,350.96,,,,,,,,,,,,41.33,370.88,368.56,,,,318.36,321.42,,,,,378.29,,,,,,380.23,385.43,395.02,397.75,400.00,403.30,407.11,,,,,,,,,
2024-12-28 22:11:50.695000,L8,219.37,341.10,387.28,383.40,377.86,372.82,369.92,363.28,363.66,366.88,363.26,355.52,365.35,360.50,352.68,348.20,350.71,361.17,352.33,334.92,343.86,302.36,332.47,321.95,327.35,336.13,341.56,342.16,338.82,348.23,349.54,347.34,342.12,339.04,335.83,324.15,382.77,361.64,356.23,361.28,363.33,370.55,369.30,368.80,360.74,375.72,372.94,371.35,370.53,372.34,378.44,369.71,369.90,364.54,368.01,369.92,383.45,363.39,360.64,373.57,387.25,357.33,372.16,369.69,384.08,384.28,385.99,387.30,390.91,380.13,376.88,383.11,382.52,372.84,392.85,390.45,384.96,379.11,380.64,378.95,382.94,392.53,395.23,398.51,404.94,404.24,,,,,,,,,389.33
2025-01-05 22:11:55.058000,L9,221.10,342.34,387.62,385.25,381.36,381.19,364.78,356.80,371.21,371.43,366.86,358.50,368.77,366.47,355.20,354.17,355.83,361.86,355.39,343.90,348.20,308.36,328.36,331.52,325.91,344.87,341.43,343.40,341.76,349.14,352.11,349.34,344.11,339.60,336.76,324.05,324.01,320.94,302.51,322.63,330.15,336.66,335.83,333.68,324.06,301.03,322.96,316.39,315.05,359.61,375.08,365.44,365.58,354.80,357.04,311.65,321.29,326.35,294.73,333.06,346.25,360.18,372.19,368.65,385.91,386.12,387.29,388.01,391.11,,367.65,382.27,385.20,373.77,,,,,,378.60,383.42,393.64,394.28,398.06,403.05,405.21,,,,,,,,,
2025-01-13 22:11:54.516000,L8,,,390.22,383.88,380.35,374.34,370.22,364.92,364.85,367.13,366.11,357.60,367.30,364.05,355.21,351.61,354.82,360.49,355.51,338.84,346.87,312.86,333.12,326.44,330.22,340.19,343.20,343.13,342.48,350.28,352.97,349.07,345.07,341.19,338.79,325.47,324.31,322.70,305.19,322.50,327.81,338.79,336.75,334.66,327.32,303.93,326.94,318.78,316.43,314.39,322.86,313.15,311.02,311.55,302.84,309.97,314.80,311.27,288.87,325.00,313.70,,,,384.93,384.99,373.99,388.16,391.62,379.28,378.61,384.03,384.44,,389.16,344.47,373.24,339.94,387.60,,,,,,,,,,,,,,,,
2025-01-21 22:12:01.239000,L9,224.26,350.37,385.97,380.52,376.09,370.33,368.06,365.17,361.08,369.05,368.87,356.81,370.05,368.33,356.00,356.58,358.21,360.76,357.61,345.23,351.77,307.07,324.36,327.29,329.02,339.81,342.73,344.77,343.03,349.40,352.35,349.92,345.73,333.33,338.85,,,,372.69,338.49,,,,,,,,,,,,,,,,,,,,,,,376.33,371.21,385.82,387.74,389.17,390.26,390.18,380.66,379.10,381.23,384.62,374.42,396.04,391.34,386.32,384.83,385.23,379.58,383.57,392.94,395.86,400.95,405.85,405.94,,,,,,,,398.08,390.62
2025-01-29 22:11:52.495000,L8,217.73,339.95,385.39,379.55,373.60,366.73,367.10,361.32,360.71,366.09,362.54,354.72,363.69,363.52,352.79,332.14,334.47,,,,,266.63,329.04,341.45,325.72,334.65,331.62,336.04,334.57,346.46,348.81,346.98,340.58,337.73,334.96,320.56,321.71,319.42,300.54,318.90,325.13,333.70,333.53,331.64,325.29,291.99,321.67,283.84,293.48,279.87,320.33,306.96,306.87,307.58,303.52,313.17,319.18,320.97,295.41,329.84,342.69,317.81,371.25,366.74,360.49,373.62,378.11,385.98,389.18,372.94,359.00,338.86,361.97,371.72,389.37,389.35,384.20,378.79,385.51,374.68,381.11,390.53,390.13,395.93,401.99,402.55,408.08,,,,,,,395.25,386.51
2025-02-06 22:11:55.429000,L9,219.87,344.90,387.57,381.94,378.01,375.29,370.64,365.25,363.56,366.90,365.04,355.88,365.68,360.92,354.30,349.59,351.77,359.99,354.15,335.86,343.98,303.66,332.07,321.17,328.47,336.05,342.29,341.33,341.62,348.35,349.90,348.00,342.75,341.62,336.77,322.34,324.31,321.06,296.79,320.86,325.98,334.23,333.90,332.64,326.74,297.59,324.06,316.55,315.25,366.43,379.03,373.12,360.24,362.95,365.41,313.39,318.88,325.27,294.64,332.84,343.71,358.68,376.11,370.41,385.62,386.09,378.00,391.22,392.55,381.87,379.95,385.56,383.96,374.93,396.87,391.27,387.89,384.19,383.71,377.77,383.62,393.93,398.26,401.58,406.35,405.84,,,,,,,,,390.56
2025-03-10 22:11:52.276000,L9,225.37,348.63,388.61,386.38,380.99,376.90,369.93,363.42,366.56,368.47,368.14,357.53,369.86,369.43,357.47,356.19,358.83,362.54,357.34,342.38,350.65,306.97,322.20,319.97,327.59,337.09,342.30,342.19,340.60,347.59,349.97,349.37,343.50,340.00,337.89,322.22,323.83,322.09,302.91,323.18,328.56,337.34,334.92,334.06,366.51,361.86,356.36,342.56,376.10,368.35,380.26,379.48,371.47,375.06,365.98,375.95,388.21,369.49,363.00,379.52,346.36,363.30,377.91,371.98,389.38,389.57,391.31,392.16,391.52,382.36,380.64,383.60,387.94,377.70,392.03,391.71,387.83,386.10,383.92,380.90,385.87,,,,,,,,,,,,,,391.33
2025-03-26 22:11:41.456000,L9,219.33,342.16,388.08,385.15,380.74,376.24,369.74,360.95,365.35,367.44,366.51,361.56,367.99,368.34,356.73,355.25,357.55,361.95,355.90,336.39,349.38,304.90,319.61,315.30,325.33,332.61,340.62,339.66,338.00,346.04,348.12,347.96,343.03,339.57,335.44,319.35,322.33,320.78,296.78,321.34,326.15,332.93,332.62,330.77,325.00,298.66,324.70,370.97,376.79,371.16,378.60,374.25,367.92,307.08,301.11,311.34,317.27,329.75,298.50,337.88,344.73,361.19,374.80,368.83,388.64,390.11,377.68,391.50,392.30,382.66,380.41,385.73,387.15,374.91,389.78,391.12,388.06,385.36,383.41,376.26,384.84,346.20,273.87,,,,,,309.90,289.11,315.04,307.44,,,390.04
2025-04-11 22:11:41.675000,L9,232.15,354.39,391.12,387.05,381.68,375.98,371.35,367.00,368.55,372.06,368.55,359.53,370.39,367.30,356.48,353.88,357.99,362.48,356.59,339.70,347.34,309.73,331.34,321.56,327.36,338.91,343.50,342.09,336.36,350.26,350.21,349.25,343.20,340.78,339.37,320.75,324.08,321.85,302.98,322.61,333.06,336.42,337.00,334.23,328.23,309.31,326.12,318.06,314.13,314.89,323.97,313.67,311.24,311.38,302.46,315.02,325.00,329.77,304.25,335.94,346.64,361.40,377.59,370.67,391.54,389.14,390.40,,,381.96,381.76,386.75,388.84,376.00,393.52,395.39,389.14,384.77,383.16,377.41,386.14,,,,,,,,,,,,,,396.21
2025-05-21 22:11:16.046000,L8,,,368.11,350.59,339.74,345.17,334.07,325.59,314.50,328.14,328.80,312.85,323.50,310.48,318.03,,321.21,273.09,332.55,299.35,332.87,268.61,288.51,306.34,314.18,301.61,331.27,327.14,316.95,,323.71,328.19,323.80,325.87,319.17,,300.03,297.72,274.32,298.65,298.23,309.45,303.04,303.39,287.27,275.48,305.58,300.57,296.40,301.51,303.77,286.25,286.43,285.44,252.17,278.95,285.37,281.28,268.32,282.19,297.60,,,,297.15,370.76,353.87,352.39,380.96,366.25,354.01,342.48,362.22,,326.29,382.51,373.46,369.67,371.04,,,384.55,384.88,389.55,393.68,394.95,397.40,397.16,403.64,400.55,363.29,390.34,,,
2025-05-29 22:11:15.744000,L9,,,363.80,350.12,341.30,341.40,331.34,326.62,320.80,310.53,329.90,301.24,,,,,314.13,275.60,329.75,298.42,321.33,266.99,282.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.81,370.85,354.40,351.47,374.12,365.11,,342.08,357.88,,,,,369.09,371.23,,,,380.06,388.02,390.75,392.48,388.45,386.84,381.39,397.26,,,,,
2025-06-06 22:11:18.842000,L8,230.39,348.65,390.89,386.24,374.99,380.74,373.86,372.12,370.49,374.65,372.48,363.48,375.62,368.19,361.94,360.22,366.34,366.60,361.29,345.65,350.59,341.35,339.63,335.51,334.58,342.11,346.43,344.50,347.66,349.28,351.45,352.90,346.20,342.67,338.76,329.64,325.47,320.57,306.67,322.22,326.85,338.42,336.14,332.36,320.70,303.93,323.30,365.20,362.66,359.41,363.32,353.94,312.68,312.84,308.02,317.03,327.02,329.68,307.36,334.42,345.01,361.61,375.20,371.12,390.70,394.13,392.16,394.28,,384.89,382.21,387.00,386.96,375.73,,,,,384.84,380.38,385.66,394.43,398.84,403.11,403.07,406.43,,,,,,,,,
2025-06-30 22:11:31.747000,L9,254.34,368.38,,,,,,,,,,,,,,,,,381.89,365.58,358.33,346.99,350.74,340.50,339.81,371.93,,,,,,,,,,,,,,,,,,,,371.90,371.42,366.03,363.76,359.41,367.00,361.94,348.04,357.57,365.87,372.08,382.09,,,,,,380.12,373.48,,,,,,,,,,381.44,,,,,,386.34,395.15,,,,,,,,,,,,,,
2025-07-16 22:11:36.965000,L9,217.72,338.74,,,,358.79,369.69,365.97,367.25,368.56,368.37,358.49,364.02,327.47,307.40,,,,,,,,,249.21,321.47,337.28,340.40,320.81,329.39,345.21,346.37,347.41,342.69,338.92,335.07,324.04,322.24,316.58,294.99,314.07,314.74,305.96,244.61,,,290.45,318.86,316.22,315.23,311.83,320.70,309.07,308.48,309.58,302.55,312.46,319.22,322.39,298.67,323.93,332.58,351.23,371.17,366.74,378.83,,,,,378.08,371.98,379.37,381.85,370.39,391.40,392.38,383.90,379.61,375.91,374.23,378.29,390.44,394.42,399.34,401.00,402.20,406.96,,323.48,291.03,315.06,311.46,396.69,387.60,359.07
2025-07-24 22:11:41.941000,L8,216.31,337.27,388.97,387.70,377.74,369.89,358.63,340.39,,,,,,,,,326.18,344.89,347.59,325.05,340.28,273.54,286.28,306.92,320.50,328.16,336.86,335.85,264.98,312.84,305.77,312.14,260.64,332.13,327.86,307.99,312.16,311.00,284.31,309.35,312.87,324.65,322.26,318.33,305.87,297.42,318.20,313.22,309.22,310.33,312.39,296.98,296.97,295.92,261.56,300.52,313.96,318.01,299.78,325.36,336.24,350.52,370.92,367.42,,357.24,384.40,287.28,,,,,,369.43,326.07,343.83,384.27,341.19,,375.04,382.92,390.42,396.40,398.39,399.97,403.16,,,,,367.09,397.44,340.65,,384.29
2025-08-01 22:11:42.925000,L9,220.29,344.60,390.53,386.39,375.08,376.75,370.15,365.26,368.62,369.47,368.88,358.07,369.14,368.13,357.99,356.97,358.44,361.74,356.29,341.18,349.42,308.34,325.85,326.77,323.92,335.13,341.91,342.42,343.23,346.78,347.56,347.21,342.72,339.01,335.11,321.98,321.04,317.56,293.73,318.19,318.84,329.04,327.85,323.88,315.44,299.22,317.79,314.74,311.72,310.06,318.52,307.54,302.80,302.97,300.53,364.90,373.45,366.65,301.28,328.14,342.16,357.08,375.44,370.23,388.87,390.33,391.08,393.00,,381.86,378.44,383.39,384.05,373.07,399.23,393.93,387.77,385.04,384.99,381.07,386.44,396.08,399.92,402.47,404.19,405.62,,,,,,,,,396.84
2025-08-09 22:11:49.526000,L8,219.94,344.06,390.01,385.72,375.64,377.65,371.67,368.60,368.79,370.58,367.98,357.94,367.60,364.69,358.22,350.73,355.07,360.14,356.19,337.46,345.62,308.58,330.58,321.86,326.34,335.70,344.47,342.90,342.94,346.25,348.71,348.35,342.74,340.41,333.81,321.79,320.75,315.77,291.34,317.39,318.44,329.07,326.96,323.46,315.36,298.54,318.48,314.62,311.70,308.45,321.23,307.13,303.48,304.00,301.65,309.77,314.41,316.76,298.68,326.28,333.57,357.72,373.98,368.52,385.42,388.14,389.40,392.81,,381.29,377.91,384.90,381.84,372.72,399.60,393.92,386.38,379.80,380.61,378.64,384.67,391.64,398.14,402.70,404.29,407.10,,,,,,,,,394.14
2025-08-17 22:11:54.672000,L9,222.59,341.80,391.36,385.81,375.10,374.55,371.38,368.17,368.27,372.09,370.06,360.45,369.68,366.91,358.31,355.82,358.19,361.01,356.10,343.26,349.38,311.45,323.40,325.62,324.33,335.57,343.25,343.20,341.97,348.47,346.40,349.54,344.64,341.70,337.94,322.93,319.59,317.77,300.65,317.06,315.34,327.77,326.79,322.89,314.70,300.91,319.55,314.02,312.48,310.13,321.16,311.87,,,,,321.71,321.88,304.10,330.67,339.27,352.43,374.18,372.24,386.42,389.82,390.02,393.19,,381.33,378.09,385.54,384.31,375.26,399.85,395.60,387.88,383.13,383.03,383.00,386.47,395.76,400.36,403.03,405.63,407.37,,,,,,,,,394.99
2025-10-04 22:12:06.102000,L9,219.42,339.37,,386.95,375.09,379.07,373.18,372.26,376.04,377.58,370.21,342.76,380.82,391.30,360.65,314.32,299.26,363.04,,,,,,,,,,,,,,,,,,265.26,288.40,347.26,371.68,,,,,,,,,,,,320.87,312.91,288.49,295.43,,,,,,,,,374.88,371.25,,,,,,,,,,376.03,,,,,,384.19,388.32,,,,,,,,,,,,,,
2025-11-05 22:12:10.440000,L9,220.21,341.46,,,,,372.15,369.35,368.40,371.34,368.46,360.81,370.16,368.10,357.62,356.72,358.54,363.64,357.26,341.22,347.43,303.72,333.55,332.63,329.46,340.44,345.13,344.68,344.59,350.07,350.32,350.94,344.95,342.07,336.96,326.78,329.66,319.84,304.02,377.33,360.46,362.92,363.42,364.10,371.73,301.47,326.31,318.82,316.11,313.75,324.93,313.60,309.78,355.71,358.63,368.09,383.11,367.07,363.19,331.75,340.05,359.98,371.44,368.72,387.98,388.88,390.06,393.54,,382.63,377.96,385.51,384.34,373.81,398.18,392.43,387.46,382.81,382.21,381.68,385.79,393.20,398.41,400.94,406.22,407.14,,,,,,,,,392.67
