dates,satname,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0013,nzd0372-0014,nzd0372-0021,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
2023-02-16 22:19:49.808000,L8,265.24,275.97,283.04,279.20,274.99,276.48,282.38,274.23,266.56,262.16,264.09,266.39,265.91,269.15,270.45,271.56,272.36,273.51,276.53,279.30,280.13,282.19,284.33,280.85,281.57,281.37,281.55,281.01,281.76,284.22,283.44,284.08,286.37,283.13,286.81,286.49,282.11,285.57,279.16,283.14,280.83,279.32,282.56,279.94,280.62,274.77,267.71,267.82,275.41,281.81,282.49,283.56,284.03,283.03,281.88,283.29,282.01,268.31,265.53,260.13,261.12,262.88,237.53,,,,,
2023-02-24 22:19:51.579000,L9,263.37,273.74,280.78,282.31,274.85,280.54,278.97,273.76,266.08,259.94,264.94,264.03,264.22,268.05,266.53,269.48,271.45,271.71,275.51,278.15,280.42,282.33,281.09,281.10,284.84,283.47,284.21,281.03,283.59,284.43,283.98,286.81,284.46,282.56,292.40,282.25,282.66,282.73,279.89,282.99,278.94,279.98,280.31,278.95,278.26,274.34,268.30,267.37,273.81,284.22,284.52,285.83,285.99,285.20,286.89,285.43,285.26,266.70,263.74,262.27,262.15,258.08,240.85,,,,,
2023-03-05 22:13:37.250000,L9,301.69,315.81,306.40,290.86,288.50,294.19,304.92,312.88,298.91,308.41,313.46,291.47,328.30,273.70,275.86,280.75,276.88,278.30,285.63,285.61,286.51,286.77,313.53,310.18,291.32,285.34,287.44,302.99,304.28,310.17,304.78,307.36,303.19,292.61,290.94,303.92,293.08,320.36,315.58,288.46,289.52,294.80,291.85,289.89,293.33,281.86,321.99,293.63,284.33,309.14,288.10,290.94,288.70,292.03,296.63,286.87,287.43,278.59,273.40,274.13,277.79,276.37,286.20,310.39,338.05,344.30,349.16,
2023-03-21 22:13:31.023000,L9,260.44,270.90,281.60,280.89,274.98,296.51,287.25,276.36,275.66,264.79,264.69,265.42,271.29,288.34,316.97,317.34,275.69,275.93,279.37,286.48,295.01,290.49,315.59,286.39,283.31,281.82,284.19,282.50,297.01,284.88,311.46,306.97,304.53,306.92,283.74,281.10,281.97,297.77,280.35,308.81,304.70,303.30,302.85,278.96,280.03,275.40,272.55,286.84,280.69,283.95,284.22,286.05,289.56,293.02,285.58,285.57,281.95,268.22,259.36,262.93,263.38,260.75,240.31,,,,,
2023-03-28 22:19:33.271000,L9,258.41,270.87,277.25,277.94,274.16,277.75,278.24,270.17,267.39,262.03,266.50,267.41,266.85,268.61,271.23,270.68,274.95,276.17,276.04,279.50,279.69,281.30,282.22,280.51,281.06,281.03,281.59,280.33,281.85,283.25,282.60,283.41,284.79,282.18,283.21,282.99,280.80,282.38,279.61,280.49,280.96,279.26,284.99,279.37,282.14,276.63,269.15,268.34,273.86,281.59,282.57,283.08,283.87,282.05,278.47,282.44,282.29,271.99,200.31,258.94,255.33,261.27,238.14,,,,,
2023-03-29 22:13:12.871000,L8,261.98,273.80,280.22,281.19,283.60,279.11,276.27,276.53,266.98,265.59,268.69,268.92,270.27,270.72,274.49,272.93,274.66,277.68,278.01,281.11,280.03,282.12,282.70,282.46,281.56,282.87,283.26,281.80,283.83,286.21,284.45,285.51,289.27,284.19,283.70,287.52,281.51,284.91,282.63,279.05,281.47,281.60,280.81,284.67,281.53,278.16,272.17,270.37,276.73,281.84,284.00,285.26,283.44,286.28,282.80,284.16,285.15,270.46,266.07,262.96,262.47,261.26,247.66,,,,,
2023-04-06 22:13:21.161000,L9,232.20,242.07,247.11,239.32,247.27,248.27,246.80,236.71,228.56,228.99,224.68,162.65,231.02,240.21,240.42,242.92,243.21,245.87,245.65,252.12,248.01,248.49,254.80,245.72,244.24,248.97,248.55,242.92,,246.90,257.43,259.96,255.26,255.99,256.60,247.73,224.41,249.40,251.89,255.12,253.99,241.81,249.36,248.66,239.74,240.48,239.40,240.83,242.74,251.74,257.77,257.79,249.22,259.05,242.90,257.72,254.46,238.25,,,,,,,,,,
2023-04-13 22:19:26.824000,L9,263.45,275.63,286.39,283.11,278.53,272.23,277.23,271.80,262.98,267.53,271.06,272.78,269.20,268.89,274.69,277.96,272.39,277.38,279.90,280.35,278.87,281.41,284.33,283.35,282.63,283.64,281.82,284.53,282.58,282.29,285.56,283.56,285.12,291.76,282.49,288.99,282.54,282.21,281.27,279.43,290.86,281.95,289.43,289.83,280.74,283.66,267.47,270.58,275.80,283.46,285.96,284.34,283.93,284.82,282.66,284.36,282.13,273.97,266.19,277.87,268.02,271.42,247.16,,,,,
2023-04-14 22:12:57.887000,L8,254.63,269.62,278.31,278.18,275.98,271.53,270.60,268.97,256.04,256.54,261.65,264.26,263.51,264.13,264.81,267.12,271.66,270.89,272.63,274.30,274.74,278.28,277.43,276.14,278.75,278.52,276.66,277.78,279.92,281.18,282.92,283.84,284.48,281.79,283.88,286.13,280.53,282.94,280.74,280.75,287.89,281.77,284.78,284.92,279.61,278.33,264.71,262.96,274.03,280.10,279.96,281.67,281.08,280.93,277.89,280.69,279.43,273.28,270.61,272.27,270.85,275.09,252.65,,,,288.70,293.02
2023-04-21 22:19:06.448000,L8,303.22,280.71,275.61,331.33,309.41,301.41,283.62,284.37,255.82,260.45,289.45,248.09,270.88,269.97,274.41,271.36,280.09,277.95,280.87,307.24,269.31,284.55,284.81,281.94,277.34,285.21,282.26,282.08,278.70,295.13,279.84,281.16,291.14,282.35,314.66,297.71,273.40,281.70,283.12,280.63,290.21,278.81,287.83,274.92,276.73,270.21,268.50,268.32,292.72,286.56,282.80,286.81,285.10,283.46,273.29,272.89,287.26,271.48,267.28,269.15,263.71,197.99,,,,,,
2023-04-22 22:13:14.998000,L9,253.98,267.90,273.77,277.31,276.09,270.64,271.81,271.44,254.97,258.22,262.10,264.38,265.82,269.42,268.72,271.86,272.90,272.51,273.26,278.24,276.98,279.02,279.38,277.30,278.41,280.12,278.15,276.93,281.20,281.06,281.11,284.33,283.55,280.86,283.62,281.96,279.79,281.63,279.47,278.88,280.67,278.70,281.33,282.48,278.58,277.98,267.28,266.93,273.81,279.59,281.97,281.35,280.40,281.77,278.01,281.01,279.14,268.88,253.13,260.63,260.31,253.20,237.13,,,,,
2023-05-23 22:18:53.736000,L8,220.82,225.30,232.86,223.18,225.49,237.02,237.69,228.96,217.52,221.20,225.03,222.12,225.95,229.43,227.82,232.51,228.49,216.64,233.90,232.20,230.19,234.97,232.39,223.15,232.76,231.75,232.02,233.43,226.06,222.21,237.04,242.95,238.52,242.67,246.59,238.26,242.27,235.62,238.78,241.52,241.31,227.61,227.60,217.20,224.05,225.37,226.24,225.86,218.90,243.32,240.54,252.52,237.84,241.77,235.91,241.47,240.73,224.63,,,,,,,,,,
2023-06-08 22:19:00.153000,L8,220.17,221.22,231.71,219.21,221.52,232.99,237.54,225.04,215.34,222.43,224.09,219.54,224.80,226.03,227.55,231.93,220.03,230.38,236.88,235.10,230.45,238.16,235.16,224.57,230.48,228.66,233.51,232.19,218.74,215.18,239.85,239.03,239.60,246.13,245.68,254.91,244.90,235.87,236.18,239.26,244.13,221.14,229.28,230.05,220.43,224.87,223.88,227.15,223.30,241.41,240.95,251.01,236.30,240.42,234.41,241.07,235.93,225.76,,,,,,,,,,
2023-06-09 22:12:48.736000,L9,255.84,263.99,277.17,275.80,272.73,272.74,277.33,262.46,268.45,254.65,260.67,268.13,259.24,258.92,266.34,269.31,261.89,268.66,272.41,278.74,278.23,279.79,282.25,278.55,282.06,280.68,280.12,281.17,281.59,280.97,282.98,281.59,282.12,281.94,281.90,281.56,281.64,279.41,278.33,278.97,277.88,279.36,278.97,278.62,280.42,276.65,265.00,266.62,272.98,275.13,281.74,284.00,282.66,282.38,279.88,281.84,280.88,270.89,271.41,260.85,261.35,268.06,249.16,,,,,
2023-06-16 22:18:54.783000,L9,220.59,224.11,234.82,220.55,230.68,238.76,239.36,223.91,222.00,222.87,228.95,223.30,222.18,232.18,229.57,228.05,232.23,231.39,236.49,235.31,234.80,236.82,237.22,227.45,,230.57,233.22,235.97,225.57,212.18,239.87,242.83,244.85,245.93,255.49,254.70,248.17,250.82,238.31,251.83,246.60,226.88,232.98,231.39,223.57,227.25,227.95,226.03,225.12,242.88,242.88,247.20,240.66,237.69,181.70,241.36,236.12,226.77,,,,,,,,,,
2023-07-27 22:13:02.799000,L9,216.43,203.54,227.11,209.97,214.74,223.72,223.46,211.60,210.06,216.24,221.93,206.64,208.26,205.85,225.66,224.09,213.12,219.84,234.23,233.92,233.01,223.93,232.92,224.35,230.79,229.53,233.62,233.33,210.51,215.28,237.95,235.48,236.12,227.15,243.25,244.09,239.04,232.72,232.30,234.67,232.71,224.86,225.09,225.80,221.05,224.83,224.56,225.58,219.85,246.31,243.07,248.97,246.97,242.98,233.46,249.13,238.17,215.97,,,,,,,,,,
2023-08-20 22:13:23.386000,L8,263.31,278.39,280.30,277.99,274.66,277.78,280.61,275.88,263.90,262.91,265.14,269.19,267.21,271.17,268.75,272.03,274.31,273.49,278.27,280.56,281.41,283.79,284.81,284.25,283.08,284.18,284.20,281.57,284.85,283.07,283.95,286.23,284.75,283.13,287.40,282.46,282.60,284.01,280.04,282.10,286.42,281.07,285.57,286.61,280.91,281.59,266.10,269.74,279.38,285.21,285.43,285.48,286.43,284.92,281.96,285.36,284.02,273.53,260.84,268.60,264.26,261.48,246.25,,,,,
2023-08-27 22:19:35.713000,L8,263.72,281.86,274.05,273.94,270.79,268.40,264.06,266.62,254.71,254.38,256.86,254.93,259.48,260.45,259.89,265.03,267.16,267.85,271.31,272.68,272.88,274.33,275.09,274.34,278.66,277.33,278.31,277.35,278.22,362.98,368.52,355.65,372.30,376.23,365.80,371.64,355.28,345.66,336.85,331.04,327.71,280.22,279.09,281.87,277.32,362.22,261.11,261.74,269.76,275.76,280.22,280.12,278.98,279.97,277.08,281.07,280.78,363.39,363.42,377.92,381.65,251.29,243.78,,,,,
2023-08-28 22:13:20.105000,L9,256.64,266.89,273.56,271.57,269.59,269.66,267.62,263.48,260.46,251.39,256.19,258.44,257.47,257.94,261.25,264.88,263.00,268.90,271.16,273.14,272.29,273.47,276.91,274.25,278.95,276.78,276.11,275.75,275.17,276.58,278.94,279.20,280.27,279.44,279.51,279.89,278.67,277.48,277.87,276.18,276.95,278.86,278.44,278.08,278.33,273.64,262.04,262.69,269.35,274.25,277.37,280.52,276.34,277.97,274.47,277.83,278.23,266.93,256.41,257.91,260.07,265.20,244.35,,,,,
2023-10-06 22:19:43.010000,L9,,,363.32,388.05,301.54,281.18,334.24,345.27,338.25,299.62,289.37,280.88,274.65,307.75,323.15,327.91,287.15,280.17,289.47,282.43,279.30,283.94,282.99,285.27,283.70,285.38,285.41,283.91,284.25,284.93,290.10,286.86,284.39,295.31,290.72,285.00,289.05,287.51,285.78,284.66,290.31,290.79,290.06,291.12,290.03,283.67,277.79,338.12,280.77,285.03,285.47,286.23,283.27,284.81,282.53,285.37,285.50,278.63,280.75,274.72,269.59,276.58,259.69,201.86,,,,
2023-10-07 22:13:32.986000,L8,263.58,273.41,286.11,281.63,277.83,277.70,275.67,272.54,264.36,259.57,263.29,264.37,265.97,269.62,270.86,272.53,275.21,277.08,278.92,279.58,277.75,282.61,282.31,282.38,284.36,283.28,283.52,283.51,283.17,284.83,284.81,283.18,285.59,284.36,282.86,286.51,282.21,281.57,281.26,279.25,280.14,281.67,281.51,281.86,281.05,276.30,267.76,269.78,278.74,285.07,285.69,286.32,284.60,284.33,281.44,283.74,283.91,269.77,258.83,254.20,249.17,221.06,,,,,,
2023-10-30 22:19:48.725000,L8,410.66,367.17,332.57,303.19,302.64,322.06,314.20,307.91,281.59,273.71,279.07,302.21,302.75,307.38,312.98,321.02,330.79,312.14,307.79,310.40,311.64,311.75,311.68,292.49,321.21,304.48,325.92,322.42,308.16,307.63,308.75,304.11,307.21,306.88,313.51,316.34,307.19,307.27,316.66,323.70,335.38,338.75,333.11,300.02,308.10,305.25,302.57,303.82,306.60,324.11,313.65,315.46,321.55,328.29,331.54,324.27,312.60,303.49,303.14,314.67,287.95,283.77,290.92,227.69,329.30,263.75,251.49,259.55
2023-10-31 22:13:33.669000,L9,271.69,273.50,284.33,279.68,276.55,278.65,278.93,279.65,268.89,261.88,268.25,269.52,270.99,275.07,273.47,278.72,278.84,279.92,285.02,284.71,286.65,287.62,286.48,290.58,289.25,286.19,286.28,285.24,286.62,286.71,298.78,287.85,295.06,294.67,292.36,296.77,289.85,285.14,293.18,287.50,280.10,285.51,285.58,283.51,283.40,278.42,274.42,277.43,284.65,288.47,287.38,293.66,288.36,288.07,288.12,288.94,287.97,274.80,265.50,262.93,262.15,265.82,232.00,,,,,
2023-11-23 22:19:53.183000,L9,270.44,277.24,287.42,284.84,279.78,283.96,280.46,271.53,266.17,259.38,262.69,264.04,267.05,268.46,312.18,300.29,322.42,303.04,294.29,286.47,284.16,282.19,285.07,284.06,285.02,283.90,285.20,283.41,286.03,291.53,287.05,290.15,292.15,286.09,292.08,287.15,286.70,288.78,284.25,288.11,286.82,286.52,291.43,286.39,288.83,279.66,272.75,273.19,285.43,285.14,283.73,284.44,285.21,284.75,284.69,286.38,286.01,275.09,271.78,266.52,266.72,265.80,247.57,,,,,
2023-11-24 22:13:39.830000,L8,291.74,289.94,292.34,291.25,288.15,292.26,287.80,283.58,277.57,275.92,282.51,281.65,284.88,302.19,316.97,319.03,326.44,323.87,327.21,310.42,305.71,316.15,313.66,310.69,318.93,319.64,319.74,313.01,342.02,305.68,305.99,310.78,308.47,306.91,310.90,307.75,305.13,320.63,307.78,302.90,304.84,295.13,307.81,318.97,302.19,302.55,307.05,315.39,315.53,312.15,310.05,289.98,310.21,323.74,318.08,313.71,315.12,300.88,269.67,276.22,268.28,266.03,248.69,,,,,
2023-12-10 22:13:33.227000,L8,263.78,275.16,285.39,280.16,276.01,282.42,273.81,269.76,264.85,265.56,260.02,261.33,264.94,265.29,268.49,271.55,276.71,277.11,279.05,281.57,280.90,281.23,282.79,282.40,284.45,283.02,286.74,270.44,281.45,283.48,286.87,283.77,294.14,281.90,283.07,275.80,288.78,286.02,287.31,283.29,280.35,285.85,298.39,280.18,281.64,270.94,268.38,268.93,284.24,283.31,283.01,282.01,276.96,280.57,285.08,278.21,283.49,175.83,263.19,259.75,255.73,259.78,,,,,,
2023-12-17 22:19:48.208000,L8,272.46,275.55,285.59,280.53,274.02,278.86,286.25,279.93,270.07,265.94,265.12,267.79,268.50,266.59,267.67,275.51,276.64,280.18,280.32,283.66,283.50,286.28,285.93,287.13,283.64,284.89,283.77,283.28,284.79,282.96,288.59,285.18,292.00,293.10,282.71,289.37,281.96,281.24,281.45,279.45,281.51,280.69,284.94,287.56,280.72,279.20,270.11,272.54,281.52,286.09,286.08,287.25,285.43,287.16,282.97,284.76,284.24,270.36,264.00,262.95,262.22,262.18,241.88,,,,,
2023-12-18 22:13:44.941000,L9,290.61,285.72,291.30,286.86,291.94,290.65,289.63,281.81,274.80,272.34,273.30,273.62,274.41,277.24,277.04,279.86,284.26,283.37,286.81,288.35,289.19,289.41,290.16,293.18,287.95,288.37,292.44,287.35,287.38,299.23,295.54,303.13,304.08,298.73,301.34,300.89,293.35,298.12,297.59,292.21,298.11,292.38,297.46,299.71,293.77,287.81,275.71,279.86,286.77,289.44,289.88,290.61,289.41,296.78,288.65,287.60,293.08,279.95,274.23,285.70,264.92,262.50,244.78,,,,,
2024-01-03 22:13:39.786000,L9,509.55,507.36,310.37,306.75,288.35,299.83,345.97,353.49,314.80,336.63,290.87,289.13,280.52,278.95,282.99,278.95,282.46,281.23,280.46,280.80,278.92,288.75,282.06,285.50,286.16,286.70,284.67,288.55,287.70,284.60,293.26,286.29,287.58,295.76,287.72,284.05,291.71,288.24,284.89,290.87,288.53,297.41,292.24,282.62,285.40,279.64,317.33,289.61,277.86,288.09,286.04,286.80,288.37,286.38,284.91,288.22,284.70,274.17,271.65,262.73,262.82,264.36,239.59,,,,,
2024-01-26 22:19:50.267000,L9,329.31,330.46,314.77,302.64,295.83,292.76,296.25,284.15,278.31,276.68,276.77,300.62,312.38,286.35,285.96,300.48,288.45,288.66,285.92,295.40,310.86,317.14,313.29,306.32,287.31,308.88,296.00,286.36,300.36,288.89,304.18,310.89,316.98,309.54,310.48,312.34,307.57,315.51,304.65,306.72,293.59,295.11,300.00,295.87,295.38,283.02,308.97,284.81,296.09,309.21,304.21,310.41,297.22,289.66,290.08,287.88,291.68,281.38,272.34,265.06,276.26,285.79,335.84,434.88,301.37,332.33,304.75,357.55
2024-02-04 22:13:43.561000,L9,282.37,283.65,293.31,286.01,281.10,279.95,277.14,273.93,262.90,261.04,261.83,263.83,267.77,270.18,269.41,271.07,275.04,274.21,277.82,281.02,281.38,283.42,285.85,285.31,283.27,285.29,284.11,281.72,284.61,283.59,284.28,285.90,285.35,284.48,284.75,283.55,282.28,287.46,280.01,282.91,282.89,280.64,284.09,282.44,280.89,279.86,269.34,268.96,275.09,284.76,285.84,285.01,286.22,288.15,283.10,285.26,285.25,272.88,267.70,272.00,266.13,264.82,246.23,,,,,
2024-02-12 22:13:30.056000,L8,298.54,288.08,309.68,293.24,288.50,289.24,287.03,283.21,274.38,269.66,271.33,272.36,274.73,278.54,278.60,279.59,282.15,280.84,282.92,285.89,286.63,291.75,289.77,290.67,293.03,287.99,287.24,290.65,294.25,286.96,299.82,294.56,296.49,300.92,296.51,295.46,294.81,291.73,295.04,292.31,292.83,292.95,292.51,292.95,292.90,281.57,277.57,277.62,286.64,291.95,288.29,289.51,295.22,288.36,289.55,292.46,287.73,278.54,276.03,265.18,267.20,270.53,238.25,,,,,
2024-02-19 22:19:39.421000,L8,257.68,271.10,273.74,278.14,270.22,268.02,261.66,263.51,250.88,255.37,258.64,256.75,253.05,253.02,253.45,268.39,267.47,269.70,274.77,277.41,278.90,282.01,282.07,280.43,281.51,282.11,281.44,281.22,283.25,281.37,283.39,283.76,281.69,282.56,281.19,280.74,282.23,279.75,280.33,279.05,278.20,279.59,278.21,281.39,278.92,275.82,255.61,253.28,275.90,280.68,282.18,283.08,282.08,282.90,279.48,282.44,282.11,267.26,258.43,261.50,259.58,252.58,235.05,,,,,
2024-02-20 22:13:31.917000,L9,274.01,274.59,287.66,280.45,278.49,276.43,275.15,271.77,262.54,259.37,263.05,262.70,266.67,268.20,268.66,270.21,272.12,273.53,275.24,279.82,278.41,282.95,284.11,281.69,281.59,283.43,281.97,280.68,283.31,284.37,284.06,285.03,285.12,283.32,283.42,284.63,281.32,286.47,282.43,279.55,283.78,281.41,280.90,285.63,281.67,278.88,271.31,269.54,275.51,282.64,284.01,284.08,283.70,284.55,280.76,283.70,283.25,270.92,263.04,261.54,259.01,256.30,237.75,,,,,
2024-02-27 22:19:43.753000,L9,272.18,274.11,287.76,281.38,275.97,275.13,272.84,271.10,256.74,257.58,259.81,261.68,264.50,267.54,267.40,271.34,269.10,270.41,272.04,276.86,274.73,278.48,280.46,281.51,278.14,279.70,279.46,278.26,280.48,281.65,283.44,282.60,281.95,284.20,282.04,281.90,280.98,279.56,279.27,278.31,278.33,279.98,279.17,279.91,278.36,276.32,265.72,267.13,272.34,283.21,283.92,285.38,282.54,284.27,279.97,281.61,280.26,268.66,258.72,267.16,261.84,256.12,240.97,,,,,
2024-02-28 22:13:24.063000,L8,261.80,271.77,283.39,278.04,278.78,279.38,280.91,277.42,265.79,267.15,268.16,269.76,268.35,270.45,270.27,276.14,279.74,284.92,288.03,286.28,277.67,247.83,255.99,268.08,,,,,,,,,,270.84,263.44,248.20,282.01,279.51,263.44,260.90,271.04,270.88,240.01,,,,270.26,271.80,263.23,283.27,286.19,302.01,261.53,280.83,281.64,,,,,,,,,,,,,
2024-03-07 22:13:35.891000,L9,306.41,319.41,298.92,288.61,288.38,282.59,286.34,279.65,274.47,263.64,268.81,269.98,270.85,275.08,309.77,318.61,320.33,306.23,284.01,283.89,284.79,285.17,285.75,290.70,285.04,284.04,286.42,286.02,286.27,292.31,296.92,287.19,296.38,295.37,290.40,291.43,282.99,283.60,332.58,335.66,333.53,317.25,329.63,285.63,290.40,279.85,269.20,269.85,278.40,285.65,286.94,292.21,286.93,288.57,284.19,286.73,287.51,277.90,275.01,269.78,276.44,274.91,261.56,232.16,,,,
2024-03-15 22:13:13.795000,L8,242.16,252.14,260.40,251.64,252.99,257.68,252.57,241.96,238.71,230.88,225.70,225.72,239.69,241.07,243.66,249.26,248.70,248.62,252.51,257.94,258.38,260.36,257.98,262.46,,,,,,,,,,,,,,,,,,,,,,,243.70,245.86,250.37,263.15,265.53,266.06,263.55,265.28,248.72,246.40,,,,,,,,,,,,
2024-03-23 22:13:31.441000,L9,335.08,331.48,307.74,327.30,313.00,301.10,286.61,279.87,267.99,269.64,273.61,274.58,274.13,281.29,284.30,279.20,282.78,282.16,289.68,297.51,287.48,296.11,309.22,310.33,312.66,304.91,304.91,311.77,317.09,320.32,312.00,324.17,319.95,309.52,314.79,305.75,306.13,301.08,301.86,309.48,299.55,297.54,297.46,295.91,296.92,319.95,275.69,284.08,283.49,287.62,308.48,306.50,314.17,316.65,320.73,319.64,313.82,276.70,278.15,283.36,281.15,279.67,253.00,,,,,
2024-04-07 22:19:11.607000,L8,283.95,274.24,281.58,274.50,273.16,296.90,289.03,283.15,274.52,276.06,276.41,343.97,296.04,274.97,278.59,275.61,280.41,285.05,282.98,282.78,282.97,284.69,287.26,289.90,307.30,314.41,316.57,317.35,292.28,291.21,311.12,310.75,307.18,307.18,305.33,281.29,301.71,305.60,305.08,303.01,307.81,284.38,297.77,282.45,279.58,280.48,280.10,301.80,262.70,301.08,280.90,277.47,279.69,287.19,293.83,287.19,291.96,270.48,259.17,262.38,261.58,257.85,244.72,,,,,
2024-04-23 22:19:02.967000,L8,278.06,304.50,294.63,283.94,277.53,274.84,273.46,266.86,255.74,262.81,271.23,272.85,302.59,272.78,279.26,275.38,284.47,274.11,282.24,292.66,292.78,306.21,311.79,307.46,281.04,278.71,277.22,276.84,280.56,283.08,305.71,309.22,310.17,318.38,308.24,303.02,280.55,280.46,278.94,278.52,280.21,279.68,280.59,280.65,280.16,278.86,266.66,276.02,295.44,281.40,287.00,286.40,285.15,282.19,279.69,283.42,280.26,275.13,270.40,209.66,267.37,276.18,247.72,,,,,
2024-05-01 22:19:11.603000,L9,,,,,,,,,,,,,223.77,230.70,230.36,231.78,224.27,230.43,230.43,,,,,,232.52,229.84,235.45,,,,,,,,,,210.30,201.98,200.58,235.94,243.61,246.12,240.95,237.09,220.42,,200.28,233.17,205.14,,246.72,255.28,246.71,247.69,238.99,243.21,244.52,,,,,,,,,,,
2024-05-02 22:12:44.341000,L8,266.27,284.75,284.93,281.85,276.25,273.54,277.22,271.83,258.07,257.70,258.44,261.83,265.69,269.74,269.50,272.83,272.56,271.05,273.84,275.31,277.58,280.49,281.42,280.69,280.07,280.38,280.99,280.19,283.68,282.26,282.81,284.75,282.99,282.31,284.20,281.53,281.15,282.35,278.93,279.76,281.09,279.65,281.93,281.45,279.82,280.21,268.71,268.89,276.08,282.55,282.75,282.41,283.56,283.59,280.04,283.28,282.89,272.42,267.21,272.03,265.25,263.90,246.13,,,,,
2024-05-10 22:13:00.607000,L9,260.60,273.52,276.04,275.25,274.05,269.42,274.51,268.81,253.86,256.59,261.20,264.10,265.26,264.96,267.03,270.70,271.63,269.36,274.41,278.47,280.47,280.54,281.65,282.07,279.20,282.10,279.43,277.71,280.30,279.74,281.14,281.77,282.18,280.48,282.07,279.46,278.58,279.82,276.88,277.70,278.25,277.76,280.00,279.01,276.42,273.82,265.09,264.11,273.80,282.15,283.58,284.53,283.85,282.57,279.49,283.18,281.39,267.01,255.69,261.34,261.30,256.44,241.12,,,,,
2024-06-03 22:12:29.487000,L8,218.02,199.75,229.22,211.82,213.94,223.07,230.62,209.87,164.88,,,,,,,,,,,,,,,216.09,,,,,,,,,,,,,,,212.19,222.73,233.33,197.53,199.95,205.52,,,,,,236.23,234.42,243.21,233.32,,,,,,,,,,,,,,,
2024-06-11 22:12:42.100000,L9,213.61,188.23,214.54,179.13,201.59,215.85,214.13,,,,,,,,,,,,,,,,,203.84,,,,,,,,231.21,232.27,227.29,,,,,224.30,227.41,238.65,189.88,209.12,202.14,177.93,,,,,236.17,236.54,245.49,233.05,231.49,230.69,,,,,,,,,,,,,
2024-06-19 22:12:37.125000,L8,258.69,267.44,277.15,275.85,271.93,269.11,266.08,260.85,250.34,248.63,249.53,255.05,253.29,263.07,256.44,261.51,265.37,261.54,269.29,271.24,271.62,272.07,272.87,272.75,272.11,272.74,271.76,273.34,277.06,275.87,278.11,280.07,278.64,279.23,280.16,278.73,278.53,280.24,278.66,279.93,280.59,276.33,278.27,277.93,274.39,272.14,253.01,262.54,271.79,273.81,273.20,275.40,277.17,274.23,274.40,275.88,272.92,265.87,254.15,257.40,256.75,254.02,239.46,,,,,
2024-07-05 22:12:45.229000,L8,220.33,194.06,229.20,200.84,232.04,228.43,226.38,,,197.38,226.45,184.26,,,,,,,,,,,,219.76,229.89,,,,,,236.64,233.97,235.03,255.70,251.85,258.10,244.85,235.16,245.09,248.65,249.15,222.37,228.62,216.08,220.69,223.70,,,,243.18,236.74,250.57,241.10,231.15,233.66,239.86,235.38,,,,,,,,,,,
2024-07-12 22:19:00.782000,L8,254.93,266.87,276.27,273.49,270.83,270.95,267.10,259.54,256.77,248.16,258.35,259.19,255.52,261.24,261.01,263.64,267.45,262.04,272.74,273.19,275.96,274.43,280.52,278.78,279.68,279.31,279.71,278.44,279.76,279.57,280.09,280.24,280.92,280.73,282.23,279.64,279.22,278.08,276.71,277.88,277.09,278.74,278.16,277.73,277.70,272.10,261.06,257.37,273.84,274.62,278.99,281.46,280.66,280.72,277.71,280.47,280.40,265.60,259.95,259.09,259.46,259.76,246.73,,,,,
2024-07-13 22:12:50.371000,L9,221.62,196.21,234.13,219.45,231.13,238.64,238.09,214.13,210.50,223.82,228.61,217.31,222.18,215.43,227.44,221.13,212.04,,235.57,233.71,232.67,218.91,237.26,231.45,233.09,228.87,238.70,231.79,222.42,223.68,244.99,238.98,240.51,255.86,256.26,257.22,254.39,242.24,248.84,252.26,248.67,244.63,234.91,229.45,231.33,165.60,224.32,212.84,217.46,245.92,244.28,250.53,247.29,236.61,238.48,246.89,237.80,226.70,,,,,,,,,,
2024-07-20 22:19:02.674000,L9,220.08,200.10,230.86,202.72,215.96,229.73,219.93,,,,,,,,,,,,,,,,,221.58,,,,,,,237.53,234.12,233.80,255.46,252.47,256.60,243.50,236.85,250.19,243.67,250.07,220.61,231.45,223.08,224.65,227.24,,,,238.50,238.12,248.34,236.53,233.78,232.24,243.21,231.09,,,,,,,,,,,
