dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2025-04-11 22:13:17.506000,L9,,,,,,264.07,278.89,291.69,306.10,314.30,314.99,306.13,297.45,292.70,285.28,274.26,268.52,264.33,262.14,293.05,313.59,308.45,307.25,302.16,269.40,274.62,275.97,278.43,278.45,278.31,283.94,281.62,281.82,275.63,273.11,269.27,266.60,267.02,262.14,261.47,264.13,262.32,269.84,273.83,282.33,298.60,302.72,306.89,302.85,296.29,274.05,311.75,307.50,306.60,306.00,311.09,299.44,297.53
2025-04-27 22:13:08.647000,L9,,,,,,,,242.63,269.36,277.20,271.00,268.24,265.50,261.04,254.68,243.49,242.01,233.61,238.69,233.84,228.05,223.19,206.10,211.98,236.58,241.31,245.74,248.33,251.04,247.40,,236.58,245.77,248.72,255.06,251.46,248.87,248.97,249.61,243.20,244.54,231.37,230.27,239.96,259.99,283.35,283.36,272.35,246.86,201.76,208.86,289.34,282.45,270.97,,,,
2025-05-04 22:19:17.449000,L9,,,,,,269.20,283.84,297.87,312.89,320.36,319.63,309.07,301.07,297.75,290.04,282.02,276.22,268.30,264.90,261.17,309.98,310.06,303.15,302.59,270.50,277.05,277.88,280.99,281.27,280.54,286.27,283.40,282.71,277.36,278.82,541.77,539.81,543.24,520.04,521.39,482.39,466.37,509.47,533.30,285.55,298.74,305.77,305.90,300.76,300.22,264.53,313.84,313.97,311.68,298.31,313.05,299.79,298.46
2025-05-05 22:12:48.453000,L8,538.85,,,,,276.70,300.55,314.78,330.38,345.48,332.06,326.95,337.05,325.37,308.23,300.57,299.27,287.60,289.95,283.47,277.39,319.22,311.98,308.92,305.28,308.19,292.40,303.87,294.53,293.97,290.97,286.64,286.96,280.50,281.49,539.16,535.82,533.26,528.46,269.30,269.41,266.68,275.61,280.34,290.36,301.95,309.50,310.46,306.77,305.35,298.18,316.30,313.82,320.82,316.89,314.05,302.75,308.79
2025-05-29 22:12:51.583000,L9,,,,,,,,,,280.11,276.13,269.82,266.02,256.02,223.67,238.70,,,,,,,,,,,,187.20,217.43,246.93,240.41,259.88,243.71,190.16,243.04,241.15,244.83,252.02,249.95,246.74,248.25,,,,,,,,,208.14,200.74,269.67,292.57,283.43,,,,
2025-06-06 22:12:54.682000,L8,,,,,,238.53,230.13,257.03,285.03,292.51,285.71,282.31,277.21,270.25,267.15,258.82,253.76,249.67,253.55,249.75,248.09,236.91,210.90,220.28,256.04,262.67,259.87,265.79,264.53,261.45,264.72,267.64,262.92,258.68,247.80,249.64,255.04,255.12,250.29,247.39,247.54,238.30,232.99,241.64,260.03,280.26,281.10,269.32,247.76,203.71,201.68,283.06,286.37,223.72,,,,
2025-06-13 22:19:12.647000,L8,,,,,,,226.51,245.98,281.62,291.11,285.49,278.42,273.91,269.35,262.36,255.57,252.02,244.06,251.52,247.06,191.42,234.06,211.95,222.22,254.23,255.85,255.42,262.94,261.63,258.90,259.87,261.38,260.31,258.52,250.86,252.05,253.29,255.01,250.28,245.16,248.48,237.79,229.11,241.28,261.81,279.93,280.27,263.08,247.40,198.01,205.56,283.60,289.17,271.04,,,,
2025-06-14 22:12:59.081000,L9,,,,,,,,224.75,206.26,279.62,275.54,277.38,273.38,271.84,266.19,254.02,247.98,241.87,239.06,238.12,205.71,234.37,208.45,224.99,257.14,259.58,250.36,264.47,260.02,255.10,,253.59,190.36,252.67,248.95,249.72,248.57,249.87,245.30,242.22,246.22,236.14,220.96,230.75,256.18,275.11,270.48,254.39,248.03,198.20,202.88,279.59,162.74,273.08,,,,
2025-06-30 22:13:07.586000,L9,,,,,,,223.37,251.23,283.26,289.78,286.18,280.40,276.16,271.06,265.19,257.07,250.85,244.45,252.28,246.39,235.38,236.96,,,,,256.12,262.11,262.33,259.93,263.81,263.98,266.71,259.70,258.11,260.70,254.25,258.63,253.26,246.26,250.64,239.56,227.86,242.29,257.98,282.84,282.22,262.18,248.23,206.43,201.79,285.92,289.03,268.36,,,,
2025-07-07 22:19:18.993000,L9,,,,,,,,222.41,210.89,286.71,283.08,278.25,272.64,267.66,264.06,253.03,248.72,244.53,249.32,246.34,237.63,165.22,,,,,,263.78,260.34,257.30,265.31,259.65,264.34,259.04,261.39,260.68,255.62,257.69,251.88,247.61,250.68,236.73,228.37,237.76,261.11,281.95,281.46,265.55,246.20,197.04,202.45,286.97,286.81,263.33,,,,
2025-07-23 22:19:27.321000,L9,,,,,,264.10,282.95,298.40,312.58,322.30,327.47,312.41,306.90,301.60,294.25,290.41,283.44,281.81,273.94,270.33,266.25,259.95,252.12,266.43,272.53,277.75,279.91,283.34,283.17,283.90,287.28,283.20,282.91,279.12,280.27,276.73,275.93,271.91,267.57,266.25,266.25,266.07,270.80,274.66,285.66,300.45,311.51,311.12,298.35,301.52,265.21,315.13,312.60,314.06,314.58,317.59,305.50,303.15
2025-07-24 22:13:17.780000,L8,,,,,,,,,231.04,290.01,285.39,284.52,279.45,274.45,268.12,260.04,256.70,252.36,256.13,251.50,246.50,232.58,210.33,216.76,254.68,264.50,262.96,267.03,266.33,267.48,273.01,269.81,270.93,264.77,264.82,263.32,258.47,259.07,254.90,250.63,251.55,242.62,238.63,250.26,269.22,283.98,289.31,281.35,252.00,215.42,213.78,292.29,294.96,278.82,,,,
2025-07-31 22:19:29.712000,L8,,,,277.60,321.57,268.21,286.76,298.65,318.04,323.33,326.22,307.38,302.09,296.24,288.98,285.78,279.40,274.13,268.23,264.67,265.46,260.08,252.20,264.45,271.97,277.71,278.47,281.45,280.74,280.07,286.59,285.55,285.40,279.58,279.89,278.98,271.37,269.00,267.42,266.92,268.24,266.01,474.14,488.67,488.48,494.29,304.47,304.42,297.97,299.07,253.65,312.65,310.42,311.14,310.04,314.74,304.54,298.37
2025-08-01 22:13:18.765000,L9,334.32,298.52,302.21,293.44,330.18,398.68,427.27,436.51,326.41,339.46,336.94,309.94,314.18,325.97,325.62,302.98,305.32,294.26,280.48,275.40,286.47,280.20,263.22,282.08,283.40,293.14,290.80,289.36,290.46,294.24,298.66,296.57,293.27,459.09,468.37,475.74,497.06,497.03,275.91,441.64,457.30,479.92,491.51,498.92,498.15,492.59,518.15,491.59,514.89,525.45,529.33,529.62,320.28,324.59,323.17,328.40,314.02,336.60
2025-08-08 22:19:36.289000,L9,514.85,508.13,,408.45,405.39,268.44,284.14,296.20,312.07,324.64,320.59,311.22,306.99,309.46,305.27,287.87,283.95,274.66,267.79,266.08,262.90,256.06,246.18,263.63,272.44,277.20,353.46,382.84,402.29,390.18,283.16,281.88,295.11,295.80,289.99,300.34,307.80,305.62,312.68,306.83,315.98,320.02,291.37,319.92,326.94,327.35,322.60,305.56,297.29,301.71,313.57,334.15,319.85,377.28,382.33,382.04,399.25,416.29
2025-08-09 22:13:25.366000,L8,,,,,,264.18,279.69,296.26,311.47,319.28,317.11,421.53,428.21,419.13,412.63,405.42,282.80,272.18,268.27,264.16,261.82,255.28,420.63,459.27,470.25,473.68,277.49,277.94,275.83,439.79,448.24,461.06,477.78,279.71,305.45,275.01,268.62,269.79,265.15,280.87,286.79,262.78,261.42,268.02,326.42,310.99,311.99,310.72,462.62,413.30,471.13,455.86,316.18,323.75,323.92,314.10,301.05,303.11
2025-08-16 22:19:38.492000,L8,,,,,,264.18,277.60,290.25,305.66,314.25,312.65,302.81,296.03,290.74,283.63,277.60,272.35,266.85,262.93,259.28,259.20,251.33,242.27,257.43,267.61,270.22,267.88,273.79,266.70,263.47,267.97,274.84,277.03,268.84,269.67,262.95,248.22,242.42,250.16,253.34,253.27,243.61,247.37,252.30,271.06,291.57,289.13,290.53,269.55,221.95,230.88,300.64,295.63,191.98,,,,
2025-08-24 22:19:42.822000,L9,361.65,304.55,290.16,289.92,323.31,265.20,279.01,289.96,306.69,316.40,317.73,307.21,304.97,305.60,293.87,283.41,281.91,272.68,266.02,263.53,261.84,255.99,251.26,265.65,270.92,275.43,277.01,279.77,285.11,283.13,284.88,281.64,280.42,276.07,275.28,271.03,267.68,267.02,262.80,262.26,264.02,262.48,265.29,270.80,282.52,295.19,307.14,301.70,294.48,293.98,284.11,310.87,307.77,307.17,304.39,312.47,300.92,301.82
2025-08-25 22:13:27.754000,L8,,,,,,265.41,278.63,289.93,306.20,315.02,313.04,306.03,300.56,298.40,288.74,280.61,278.01,271.16,265.86,262.96,260.06,255.52,248.88,263.96,269.84,274.17,275.80,279.01,278.02,281.13,284.61,282.09,280.45,277.61,275.17,272.08,268.45,267.95,264.53,262.80,265.52,261.58,266.64,271.30,282.49,295.94,302.41,302.78,294.93,291.91,259.53,310.48,308.46,307.28,295.60,312.07,299.11,297.43
2025-09-18 22:13:37.653000,L9,,,,,,263.67,279.20,298.22,312.96,321.71,324.22,307.39,297.24,292.55,285.79,278.03,272.57,269.33,264.35,261.04,261.19,254.74,251.10,264.17,271.10,273.35,274.31,276.77,277.28,278.09,283.60,281.49,280.02,273.78,272.26,268.71,266.62,266.80,262.97,262.05,263.82,258.64,261.20,267.92,283.60,301.02,316.83,335.45,298.10,323.87,328.36,337.66,306.63,306.80,305.94,312.95,299.95,303.51
2025-09-26 22:13:38.933000,L8,,,,,,265.34,281.17,295.97,312.64,320.93,324.07,327.84,332.06,346.84,288.99,288.65,315.06,294.06,283.63,276.60,271.65,258.53,256.05,267.59,273.90,277.73,282.10,281.24,281.92,281.16,285.71,284.85,283.89,277.26,275.27,271.53,267.47,342.40,366.35,358.78,263.88,263.04,267.80,271.27,282.51,295.95,304.05,306.44,301.37,297.67,295.59,311.95,309.86,313.18,317.51,318.42,309.01,316.85
