dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0064,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063
2019-02-07 22:06:11.622000,L8,354.46,364.67,359.84,356.64,364.90,376.20,379.80,388.87,401.12,414.96,427.01,416.90,404.17,394.28,386.27,370.96,360.30,362.20,372.96,407.79,374.07,441.80,433.59,365.34,369.26,357.94,337.71,345.33,343.51,346.43,347.87,352.15,416.87,391.73,388.65,375.06,389.67,313.94,307.47,294.92,307.50,439.00,409.22,346.39,359.23,386.24,343.25,328.86,328.85,319.49,324.94,355.74,360.84,351.03,455.32,422.93,398.30,471.07,467.58,294.67,305.04,352.99,360.55,398.77,419.87,446.99,432.73,408.40,405.88,338.35,316.48,353.02,340.28,348.24,337.89,326.24,333.03,382.56,348.33,345.43,346.52,353.22,429.54,411.01,415.08,409.77,355.05,353.87,352.86,396.75,431.93,354.48,369.82,351.67,347.79,350.55,354.64,346.39,382.69,382.01,425.63,415.26,398.27,372.61,401.95,332.88,317.63,341.02,346.55,352.10,400.36,355.76,367.32,374.22,357.19,411.44,452.17,367.34,376.37,340.83,336.37,355.53,395.17,334.22,334.47,331.81,370.75
2019-02-23 22:06:08.536000,L8,,490.57,456.41,414.55,497.05,500.42,,379.91,404.02,375.62,365.17,,,,,,,480.17,439.67,363.34,,,,,,,,,,,,,,,,,256.54,295.83,287.73,301.58,290.67,309.47,314.26,329.69,344.10,377.29,380.82,313.60,312.56,319.48,318.01,294.02,285.03,275.52,274.94,,,281.26,217.40,309.80,245.26,,,,290.08,298.91,291.57,283.14,319.54,332.11,310.59,190.19,267.38,272.44,275.52,281.62,277.19,268.69,291.86,280.04,282.75,282.12,291.03,294.88,290.89,299.62,302.28,326.92,349.18,349.66,322.51,360.88,352.25,343.36,351.46,351.33,341.41,338.52,342.13,332.48,344.58,349.55,368.17,367.15,342.65,325.95,319.72,319.25,201.95,,,,351.76,313.61,272.52,223.64,255.24,261.57,329.91,338.10,343.03,349.56,,337.36,283.39,281.62,
2019-03-27 22:05:59.546000,L8,296.18,316.26,306.97,296.07,359.95,358.01,362.35,370.87,382.35,382.09,392.51,395.42,402.06,407.61,339.91,315.42,331.35,319.78,304.27,321.54,342.41,354.02,314.98,315.09,320.87,315.61,406.27,421.16,326.51,335.44,293.39,279.05,285.02,283.45,268.63,267.69,242.77,281.70,289.47,280.85,267.47,269.64,273.96,279.73,518.07,465.53,474.73,483.16,307.63,309.86,285.23,335.91,347.58,289.12,278.58,242.33,,,,263.69,275.40,281.34,,314.50,313.94,306.81,216.88,292.76,292.55,195.20,189.94,325.35,273.23,285.57,282.25,288.29,282.52,289.27,296.87,298.54,296.84,290.36,295.05,303.68,293.10,385.13,410.56,410.25,400.07,363.48,350.20,370.54,381.70,367.47,380.91,364.77,345.98,336.69,343.29,357.77,355.11,337.65,343.58,347.23,334.30,300.57,279.76,280.08,305.38,307.57,314.77,336.08,342.13,335.81,322.56,327.86,320.49,319.72,324.52,331.43,346.51,333.73,294.35,308.64,286.10,284.44,
2019-04-12 22:05:54.693000,L8,304.19,312.26,327.33,338.68,306.81,311.59,309.97,311.48,392.77,412.12,423.61,426.40,413.38,436.72,438.88,315.80,304.45,314.31,408.68,456.61,454.83,459.88,465.77,312.39,305.52,302.60,297.18,299.62,293.98,303.81,289.65,282.39,283.97,285.87,262.35,266.85,243.90,281.01,282.95,253.44,288.06,272.42,285.24,280.96,294.22,287.76,296.31,302.94,308.31,345.06,371.94,366.33,363.58,288.15,282.28,457.41,463.00,460.00,476.47,493.86,496.07,499.75,275.75,315.43,312.67,308.70,302.94,297.58,297.15,295.94,297.91,295.60,279.78,289.56,289.93,285.27,286.90,292.69,297.19,303.85,302.53,303.02,294.80,314.66,297.87,311.46,308.59,309.54,309.79,311.14,301.24,254.58,338.96,346.79,328.94,350.91,364.64,366.22,380.54,348.00,404.57,342.88,356.19,445.32,403.21,306.84,283.08,345.62,340.61,313.66,319.25,340.71,339.14,335.80,336.71,440.77,460.71,356.31,318.58,324.93,304.40,309.59,309.26,220.32,288.87,288.67,292.80
2019-06-15 22:06:15.849000,L8,337.00,351.44,353.18,353.31,341.84,348.63,342.61,339.79,346.21,336.75,345.06,340.38,340.40,347.13,358.25,355.43,346.87,338.74,346.96,359.39,349.70,345.95,352.45,358.47,354.26,347.21,338.42,333.79,324.90,324.74,318.29,303.85,318.56,325.20,324.79,315.03,301.82,299.81,306.75,297.26,311.47,316.66,317.35,307.43,331.34,321.79,325.85,320.17,320.17,310.52,311.52,327.03,326.30,315.54,371.11,426.00,226.69,,231.87,201.44,201.15,335.75,344.38,334.23,321.58,336.97,219.18,336.49,337.09,323.12,192.53,310.92,307.54,226.78,314.20,325.44,335.31,312.24,326.37,332.41,322.88,334.38,321.30,341.34,347.80,366.21,348.09,325.69,318.73,317.13,319.08,327.82,341.11,334.99,272.90,235.26,,,,,324.93,342.79,350.13,351.66,315.84,328.55,303.98,318.40,329.01,326.75,342.60,337.23,334.30,335.05,318.91,322.46,334.65,320.70,321.69,328.86,316.33,,358.98,193.20,330.41,317.22,353.54
2019-07-01 22:06:20.459000,L8,,,,,,,,,,256.10,243.60,231.96,,206.29,228.67,230.35,195.95,218.00,,,,203.64,237.66,240.55,237.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.16,227.96,256.68,271.24,264.59,248.59,267.68,234.09,,,,,293.86,301.52,284.80,271.45,280.97,314.55,277.34,271.15,273.78,273.75,307.10,316.57,304.53,276.71,252.21,249.81,256.11,281.34,281.84,327.40,327.53,288.98,255.61,289.13,293.74,298.88,297.26,294.44,,,,,,,
2019-08-02 22:06:29.949000,L8,303.58,320.65,316.45,288.57,318.16,317.46,318.76,326.97,321.05,321.71,328.48,296.30,320.43,312.30,316.71,309.95,321.44,330.98,342.08,284.83,284.21,283.14,290.57,298.13,249.44,243.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.06,240.46,249.72,249.80,247.45,258.60,185.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:35.194000,L8,385.99,380.36,364.56,358.42,359.26,360.54,392.11,359.33,370.74,356.90,356.12,441.37,424.86,433.32,407.18,414.74,430.54,410.56,403.34,423.88,427.32,429.91,439.95,420.91,454.15,449.36,434.64,422.18,416.06,417.94,423.25,448.97,449.29,440.25,429.27,426.76,442.25,450.17,404.02,339.59,412.77,410.80,401.93,374.42,337.88,431.13,406.45,417.88,429.07,406.81,347.47,353.73,396.73,373.29,403.32,271.55,324.65,355.92,354.37,419.07,431.28,470.03,449.94,180.23,181.88,181.11,198.97,197.34,183.94,352.69,379.24,411.82,363.03,352.06,365.93,424.59,432.61,397.91,409.45,407.42,344.00,398.87,366.62,395.81,420.28,411.43,412.00,417.68,417.60,417.34,395.09,398.95,402.55,405.70,403.60,432.37,403.27,405.18,375.09,379.19,386.31,425.69,431.61,401.46,465.12,452.20,323.49,340.37,490.99,447.80,484.44,431.25,523.67,472.18,402.12,354.48,454.16,360.14,377.83,360.02,358.74,352.79,408.82,383.12,434.04,436.34,446.04
2019-09-19 22:06:44.224000,L8,400.93,431.47,361.73,351.31,333.88,327.64,336.31,336.05,350.10,344.99,347.27,342.96,308.12,365.45,353.61,337.63,359.85,366.95,381.53,365.29,356.41,374.03,378.16,369.39,304.42,298.18,375.05,328.39,343.20,343.12,323.49,315.47,313.65,291.37,266.37,262.95,240.12,267.19,283.24,251.16,292.79,311.30,303.18,313.72,397.92,400.65,401.29,391.00,325.79,397.43,347.51,338.86,329.16,383.64,283.05,236.86,214.19,293.32,243.71,278.96,,,,,299.01,317.55,215.68,240.46,219.34,492.97,486.04,424.92,325.60,314.74,311.58,306.60,325.13,366.80,344.90,396.81,384.79,311.21,297.37,318.11,298.97,313.41,307.39,307.42,308.43,351.93,303.27,254.24,337.72,346.15,333.33,331.38,385.53,382.72,381.07,378.43,348.92,347.99,345.89,326.88,324.65,282.49,323.71,332.49,341.86,360.15,359.30,352.60,353.38,357.93,346.04,340.43,351.32,339.92,332.59,329.63,322.54,332.79,,324.63,331.81,350.38,
2019-10-05 22:06:48.280000,L8,283.40,303.98,304.20,294.03,294.35,279.97,296.49,294.65,295.83,305.90,312.97,304.45,321.18,308.41,316.66,312.67,297.09,289.73,416.83,352.37,183.29,237.86,254.57,,259.36,432.99,380.54,344.89,340.07,374.63,400.72,362.03,239.91,233.67,,,,,,,,,,,195.06,240.40,289.43,299.45,306.18,303.44,279.20,279.42,285.50,267.35,266.02,448.39,465.81,463.12,,262.07,275.92,285.03,216.90,,308.47,204.96,318.95,291.01,205.20,294.47,262.60,283.16,279.19,,,277.06,303.21,291.24,292.59,300.97,284.81,305.35,294.50,314.79,298.79,307.16,305.87,306.09,309.30,307.32,296.79,250.89,335.04,341.13,319.59,315.45,322.59,333.44,324.12,319.73,329.34,340.08,351.29,364.81,341.47,409.59,349.50,291.29,275.47,390.18,336.94,297.41,339.46,334.35,328.37,325.36,370.62,315.73,318.29,314.94,204.83,,,261.53,287.23,284.42,
2019-10-21 22:06:49.847000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.74,298.08,289.96,268.03,,,,,,,,,,,288.85,290.53,299.93,292.41,293.65,296.33,289.73,273.75,294.45,280.85,291.54,283.61,290.01,297.55,300.27,305.81,292.09,393.56,395.28,404.06,388.38,311.31,305.86,311.63,310.36,290.34,254.77,335.74,339.88,320.91,319.56,323.02,333.64,334.68,322.40,357.85,344.31,353.02,351.98,336.62,306.69,333.00,333.40,338.80,308.71,319.05,338.72,344.42,335.16,331.39,332.78,344.70,330.12,336.81,334.09,311.65,334.43,,,290.28,286.53,
2019-11-06 22:06:48.641000,L8,306.12,317.96,337.41,380.52,386.79,381.79,365.57,368.14,409.71,431.28,446.16,442.50,439.70,393.93,436.47,381.04,404.56,402.50,367.14,313.40,323.70,321.97,331.24,312.94,307.91,301.68,409.70,411.84,397.19,428.43,433.59,422.94,434.85,288.98,270.78,448.21,453.64,446.23,282.40,256.18,288.77,273.36,283.00,285.51,292.64,421.56,416.41,431.22,431.00,447.60,294.69,305.49,295.48,296.29,482.43,486.49,494.36,488.83,,413.28,428.99,453.22,415.56,315.64,315.69,297.92,313.66,296.99,303.77,297.83,300.43,296.74,290.10,288.97,301.51,318.45,305.82,292.47,299.88,305.10,302.51,313.59,300.52,322.54,304.82,313.89,310.84,315.45,313.05,311.43,307.84,270.83,340.51,346.05,323.44,324.53,326.26,332.43,325.22,326.62,333.31,343.07,353.06,357.24,343.99,310.53,319.81,333.86,334.56,314.70,328.13,344.46,345.45,341.62,333.52,333.42,341.19,322.05,317.63,364.34,365.77,335.10,311.12,,300.09,314.05,298.89
2019-11-22 22:06:45.051000,L8,299.96,312.73,317.42,316.00,303.81,306.79,306.27,307.23,305.44,311.66,312.86,308.62,316.54,300.96,301.56,316.43,304.61,308.27,302.09,311.05,308.09,321.70,308.59,324.43,304.47,298.98,294.24,294.84,295.52,305.95,291.13,277.90,283.47,282.56,232.17,260.50,238.32,372.63,380.10,378.73,366.80,347.61,275.28,283.22,289.54,287.40,294.06,305.63,308.09,306.62,287.02,294.63,292.09,290.35,280.97,,,,,264.18,277.83,280.27,,314.74,313.65,306.69,296.08,297.30,296.36,296.65,294.08,274.21,273.37,289.38,280.94,285.24,284.41,289.70,295.95,299.97,300.72,296.17,305.67,306.45,303.00,308.33,313.26,308.92,309.46,308.14,297.49,253.55,340.99,340.77,321.61,321.22,322.39,327.98,323.47,321.53,328.98,341.77,350.90,353.76,336.29,303.33,294.23,333.08,327.30,309.23,319.20,342.69,347.23,340.45,349.92,337.14,342.10,321.87,337.74,332.71,366.06,365.95,,,296.56,285.26,
2020-01-25 22:06:33.527000,L8,346.06,335.65,350.80,362.14,371.44,357.59,354.89,361.36,344.65,349.35,351.34,352.25,352.72,370.81,389.17,373.38,364.40,355.34,375.92,374.48,387.61,401.75,419.54,403.90,346.81,389.83,414.18,377.00,371.03,371.21,349.25,339.88,352.07,320.50,323.79,345.38,386.40,340.58,343.54,323.07,326.03,330.53,371.67,369.57,318.63,451.98,328.45,327.53,320.66,330.55,331.90,331.43,333.22,343.34,346.86,360.82,401.66,411.29,432.16,431.43,351.97,319.15,347.34,363.76,362.31,391.68,365.57,342.67,344.90,386.82,396.21,397.06,334.98,417.11,410.40,400.44,372.38,466.31,376.11,359.83,377.37,344.43,341.62,387.77,353.49,374.52,376.12,372.82,350.51,338.42,348.75,359.09,361.20,348.57,340.25,363.68,348.21,336.92,428.42,542.81,487.89,417.84,400.02,407.60,432.16,348.47,315.09,374.56,426.92,333.49,405.06,413.20,464.02,440.20,435.52,449.75,431.90,451.84,398.70,407.52,,,359.63,395.53,402.96,358.01,359.27
2020-02-10 22:06:28.847000,L8,353.35,340.95,359.73,353.43,366.58,356.18,351.85,351.16,340.97,339.50,351.10,370.23,381.94,373.28,363.64,372.45,344.45,331.71,341.78,325.80,345.78,342.44,353.35,396.91,370.39,360.82,364.77,384.27,397.44,373.60,328.16,322.03,327.62,334.01,330.29,308.57,306.62,314.64,325.42,383.67,356.32,418.17,383.76,421.87,399.69,307.91,317.85,323.34,330.40,315.98,360.74,352.27,360.35,334.83,400.47,176.07,278.89,299.08,298.13,323.40,172.41,186.95,223.33,238.24,211.49,186.01,210.90,233.78,211.48,187.79,347.28,339.40,382.57,372.28,328.55,334.28,313.94,340.52,348.32,359.94,330.29,369.58,410.72,338.21,356.03,337.92,371.36,390.07,422.10,345.95,385.94,356.14,388.75,376.36,336.83,339.66,339.27,376.81,326.32,325.65,336.85,366.71,373.79,351.05,352.72,314.75,309.57,331.21,331.24,371.89,435.33,379.85,384.09,436.23,349.01,387.38,457.11,334.36,336.80,325.86,324.84,337.02,178.29,325.89,346.00,375.18,204.20
2020-03-13 22:06:18.160000,L8,300.48,363.92,374.08,360.53,306.87,380.02,358.53,351.67,367.24,364.25,373.66,383.82,382.91,363.13,421.82,418.06,412.03,365.29,362.01,365.83,369.25,367.01,318.22,308.36,306.88,298.44,292.55,294.79,290.37,308.98,277.94,276.90,275.24,252.81,273.25,258.38,245.38,262.77,254.08,253.63,269.55,269.65,273.56,281.76,282.88,272.57,295.37,304.21,315.29,337.73,385.80,358.23,305.38,384.50,388.45,391.91,407.87,413.14,423.96,268.08,276.82,284.61,438.41,294.68,312.87,294.54,300.83,292.41,294.84,292.36,290.92,281.50,279.47,275.81,300.02,320.84,284.77,364.24,362.91,377.61,289.94,289.13,340.26,343.73,350.34,304.44,307.37,305.26,303.60,305.31,291.92,249.99,340.79,337.61,318.46,342.11,344.04,340.82,320.16,322.03,332.27,342.26,342.15,348.34,331.63,301.71,319.77,331.58,332.13,330.82,340.27,358.28,361.14,342.59,333.54,340.18,329.07,318.14,332.47,341.22,335.92,343.87,307.24,377.96,355.05,338.23,434.29
2020-03-29 22:06:09.106000,L8,280.58,299.38,344.65,347.51,361.61,319.94,357.45,338.59,364.08,353.77,374.80,382.42,398.26,417.50,426.38,364.93,415.33,411.94,290.05,288.27,301.10,293.29,303.11,302.13,290.69,283.93,275.60,364.10,353.15,353.53,355.30,340.06,349.62,280.76,261.76,258.77,370.69,400.14,329.85,312.61,367.10,356.38,280.44,281.53,411.12,417.67,411.19,408.88,310.97,318.54,339.54,358.87,293.27,347.58,355.60,380.13,402.20,418.11,428.82,435.24,408.58,439.68,432.70,203.19,214.48,298.44,213.73,379.85,400.99,347.01,402.60,386.68,278.49,303.79,285.70,283.50,284.72,289.33,294.95,300.73,289.23,289.05,294.95,305.57,294.88,305.18,420.19,403.88,405.01,346.47,353.98,378.67,364.62,358.83,378.22,375.10,366.37,355.51,334.42,323.82,326.15,339.20,345.20,348.80,350.52,294.72,278.87,330.98,336.19,350.99,354.48,345.30,349.53,327.17,343.16,340.14,327.62,343.85,323.66,342.75,330.94,358.67,380.66,397.71,287.24,285.85,351.94
2020-06-01 22:05:56.563000,L8,303.35,322.02,332.00,341.70,346.14,350.08,364.83,373.42,376.25,378.49,378.28,378.16,372.55,381.29,374.64,392.03,339.02,310.98,295.97,314.49,301.10,314.82,308.16,324.64,305.25,299.81,294.39,296.38,292.41,303.93,295.63,280.82,285.76,287.37,262.30,272.61,238.73,281.79,259.67,248.73,282.57,272.46,279.38,273.94,284.31,281.92,288.68,294.86,297.08,302.66,285.49,411.05,417.55,437.85,447.93,426.97,427.88,422.19,425.78,267.01,278.81,284.21,456.24,318.32,476.99,459.27,457.70,455.37,454.10,438.53,370.33,370.10,272.97,292.31,282.86,290.42,284.40,292.28,296.62,300.12,289.15,280.59,286.54,293.16,282.20,288.86,290.25,288.00,297.19,288.57,281.36,243.75,316.87,318.55,317.18,308.17,310.48,317.84,302.84,302.15,309.50,327.77,338.75,341.23,331.07,294.89,274.75,276.06,340.13,339.77,312.86,343.84,315.35,314.09,364.52,396.64,380.84,483.74,502.98,476.30,470.88,,293.45,406.72,290.15,289.81,467.90
2020-07-19 22:06:19.856000,L8,357.54,543.22,524.19,503.06,480.20,327.86,338.96,329.51,339.25,337.93,352.40,386.97,342.10,345.02,357.44,353.93,348.31,356.61,340.24,341.58,381.36,348.36,385.36,354.08,418.64,395.47,402.61,393.99,385.43,401.44,398.18,400.36,429.30,401.79,404.09,399.46,394.46,385.94,392.15,346.90,355.03,347.56,340.46,359.38,342.99,354.62,388.92,370.11,359.08,321.07,341.87,372.66,406.60,410.32,405.29,361.53,295.32,299.24,299.88,438.74,425.22,427.26,435.29,226.03,212.10,186.24,209.05,218.70,211.07,187.73,444.90,395.69,320.38,415.14,376.45,323.50,330.52,390.88,389.71,385.36,394.81,437.09,397.47,395.32,415.01,407.54,407.90,360.29,397.42,380.28,344.11,350.54,372.45,364.62,371.81,365.61,341.46,343.43,344.18,354.26,348.30,345.82,390.67,365.01,425.10,344.74,324.78,323.18,333.56,359.32,369.63,350.88,348.34,413.23,340.18,342.78,409.12,338.07,332.79,341.98,327.81,328.14,176.20,378.80,330.05,351.40,438.60
2020-12-10 22:06:47.213000,L8,,,,,,259.53,303.71,292.76,280.91,336.34,247.65,292.20,314.51,307.70,185.27,,,,,,,195.23,231.27,283.48,306.40,,,,422.87,361.22,326.44,,,,,,,,,,250.59,243.42,179.45,228.94,245.13,235.88,365.15,186.75,251.04,242.88,195.49,311.24,302.67,324.11,279.33,,,,,266.83,277.93,281.03,,304.29,451.63,452.55,451.98,432.64,296.18,421.97,422.94,409.43,248.83,237.38,274.19,277.06,283.22,260.14,270.85,299.36,287.36,300.71,295.82,309.07,298.76,367.67,394.20,389.91,392.08,361.84,298.15,260.23,335.94,339.71,317.88,315.66,321.08,327.59,319.29,318.80,325.86,338.42,340.49,347.04,333.36,292.86,280.52,273.71,305.96,310.76,318.19,331.71,338.68,332.46,326.87,322.33,330.74,315.03,316.99,305.27,292.83,312.14,,372.27,285.88,273.10,
2021-01-11 22:06:38.207000,L8,242.70,302.96,444.15,373.32,333.61,332.21,353.70,,,,,,293.07,347.32,292.12,,258.16,328.19,315.68,315.08,322.09,337.17,267.33,496.54,466.28,476.37,199.29,359.70,182.15,,,,,,,,315.23,345.03,261.61,,,,231.46,266.57,276.05,265.59,305.00,327.85,321.28,299.43,257.81,243.03,198.71,273.40,284.12,,,,,,,,,273.35,,,,,,,244.81,206.07,,257.29,287.86,319.25,288.98,289.70,291.96,300.39,286.70,344.53,347.37,331.80,346.17,333.39,335.87,333.10,329.89,335.59,347.43,345.96,339.85,346.48,332.48,327.49,333.82,331.40,331.96,337.16,336.63,343.19,340.19,345.05,351.47,309.75,309.77,324.94,324.84,324.14,327.27,331.95,344.85,347.68,334.11,325.40,330.45,317.21,319.31,302.11,276.91,307.00,272.89,224.80,313.25,285.17,345.22
2021-02-12 22:06:31.303000,L8,353.16,380.93,392.17,386.15,396.47,437.97,351.43,341.68,352.89,342.76,374.07,379.54,359.55,365.34,361.25,365.21,342.81,353.52,338.64,346.83,357.03,350.54,388.56,365.58,354.71,355.12,384.74,382.00,379.84,410.73,415.54,337.03,337.31,334.10,359.82,373.61,374.44,365.89,352.95,385.18,351.93,348.42,369.48,361.56,332.60,335.07,335.28,321.27,368.74,343.29,350.05,360.13,382.32,382.99,309.38,357.09,413.24,303.32,319.29,305.04,327.94,337.40,346.76,232.04,209.30,186.82,209.67,215.84,212.33,186.32,418.18,354.47,378.51,368.06,348.27,366.13,378.37,346.18,413.94,340.78,346.82,373.92,428.49,401.85,352.87,359.13,356.08,355.61,343.25,343.50,365.58,343.78,355.76,346.03,336.45,339.27,340.95,343.93,347.93,392.33,353.29,370.33,398.01,387.36,456.46,325.31,318.65,330.29,353.24,372.91,394.62,352.05,354.31,422.76,332.83,347.14,382.68,330.36,352.70,340.33,369.75,344.08,363.77,382.68,359.69,341.94,359.54
2021-03-16 22:06:15.871000,L8,336.89,333.75,342.18,347.74,344.22,350.22,353.11,340.02,333.69,340.46,354.97,365.04,360.16,370.05,366.49,358.85,357.62,354.26,344.95,336.21,342.32,344.39,351.26,363.54,353.30,348.42,343.76,341.17,319.05,314.66,301.93,300.08,310.98,317.11,332.52,321.42,334.55,333.73,317.03,319.24,325.59,387.42,379.50,377.66,381.40,387.33,331.94,345.01,320.47,328.36,345.10,344.71,364.02,329.39,310.55,248.28,237.14,268.26,268.13,285.18,301.70,306.51,339.91,240.46,215.15,210.64,217.76,230.51,218.43,196.00,187.52,290.08,313.95,326.22,319.10,323.00,338.10,334.75,336.20,377.65,384.33,366.24,393.81,352.02,326.02,348.07,343.00,338.98,324.75,336.36,337.09,337.69,336.27,342.25,343.79,338.78,337.48,339.79,329.87,331.29,331.21,341.08,354.89,366.33,359.27,317.31,321.84,334.37,326.52,324.66,339.63,346.76,342.85,341.32,338.16,340.83,347.69,343.39,323.34,329.78,338.13,343.73,247.31,335.54,340.43,332.09,354.91
2021-04-01 22:06:12.311000,L8,534.79,491.10,406.20,396.39,479.54,414.81,397.32,405.11,407.87,378.36,411.46,416.82,420.97,399.22,411.97,446.39,456.38,453.54,444.25,425.63,403.78,436.07,433.98,445.68,428.45,433.15,466.68,438.45,441.75,429.38,448.52,431.93,441.85,474.77,482.54,420.78,426.75,417.84,423.85,428.93,407.75,446.86,410.92,410.80,471.10,427.96,416.88,432.87,521.60,460.98,446.37,435.77,439.09,455.05,458.01,481.62,469.36,419.04,407.91,444.81,429.74,430.08,450.37,454.06,436.29,430.13,436.52,408.72,409.40,405.40,403.24,400.35,391.83,398.08,398.83,397.27,401.37,430.74,414.13,415.88,419.06,426.29,469.14,435.52,441.25,442.16,533.54,509.98,417.73,415.73,454.85,484.12,457.21,406.65,466.46,,,,,,479.99,443.41,496.90,516.64,,,,,,,,,,,,,,,497.88,480.35,510.01,,450.06,415.19,505.54,483.17,450.02
2021-05-03 22:05:56.714000,L8,294.51,305.87,308.03,338.62,297.62,301.40,300.87,306.09,301.02,294.69,303.36,309.12,303.54,415.42,399.16,378.98,335.93,303.61,282.38,358.42,335.62,401.58,348.69,310.38,298.97,277.04,277.49,284.16,284.52,300.13,284.08,281.92,275.07,279.73,245.52,269.77,232.23,259.41,245.29,233.20,256.55,256.88,245.84,246.61,234.11,224.34,257.58,,170.62,248.76,284.53,252.49,260.59,253.68,286.88,276.31,,,445.08,457.70,454.63,461.79,,,,,,,,,,,402.17,400.34,405.45,289.22,281.98,269.86,399.37,409.93,412.03,379.97,423.51,348.13,436.51,423.54,392.05,377.85,435.08,377.12,357.29,341.80,381.27,323.71,354.28,346.11,325.20,342.06,427.54,341.36,347.19,350.05,353.13,442.50,460.30,399.99,391.43,393.72,331.43,320.87,310.92,320.42,331.16,442.94,394.78,429.92,356.15,370.68,333.93,327.16,304.26,318.81,,,286.92,276.11,
2021-05-19 22:06:04.194000,L8,,,,218.23,276.73,303.16,312.23,231.69,251.82,308.21,259.84,262.04,284.80,277.79,311.20,298.83,280.27,298.04,313.42,320.93,303.21,321.26,301.73,359.37,304.37,314.07,287.22,277.54,308.38,271.38,281.15,274.26,276.64,280.74,258.94,258.79,255.95,278.69,248.59,236.81,262.82,264.99,259.65,240.24,262.33,307.86,271.14,277.71,269.47,305.70,312.41,,,329.95,182.11,,,,,,,,,,286.38,286.34,288.94,280.32,286.49,275.93,278.36,264.54,,259.58,270.13,276.77,267.86,285.91,292.88,291.18,293.39,284.47,288.07,298.83,285.83,302.18,301.77,301.11,304.56,303.13,286.07,252.21,325.88,328.60,313.08,294.50,297.14,315.53,293.19,294.68,307.40,322.19,340.84,347.29,328.73,288.32,263.63,268.83,291.79,301.08,313.12,325.42,333.23,317.91,297.12,316.52,317.91,314.72,317.50,323.78,301.03,,,,274.25,282.58,
2021-09-24 22:06:44.810000,L8,,,,,,,,,,,,,,,,,,,,258.43,277.95,305.28,351.81,334.18,300.99,281.18,262.50,276.75,288.83,306.64,298.13,289.80,282.93,277.08,205.86,243.37,275.16,254.84,333.85,327.02,288.00,274.97,286.06,290.73,292.60,295.73,306.03,329.63,316.21,288.60,255.81,273.79,256.59,273.84,268.23,,,,,,,,,,,,,,,,,,,,,,,191.71,257.78,212.18,221.21,240.45,296.18,374.09,376.52,359.40,355.12,332.37,349.38,342.66,336.69,333.01,340.11,352.25,356.42,344.79,332.96,342.72,330.27,331.27,326.04,338.42,357.69,358.84,330.10,334.62,310.74,316.88,321.07,338.21,358.12,356.82,347.95,336.64,329.69,322.37,325.37,324.06,323.27,346.23,332.30,328.46,,,,,
