dates,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0064,nzd0269-0065,nzd0269-0070,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,satname
1999-12-25 21:59:16+00:00,,320.12,,323.54,329.15,,,,315.23,,300.62,305.34,,,,,,,305.72,,,,,,,289.14,,,,283.46,287.31,235.15,,264.58,,239.85,233.07,271.32,231.27,243.7,,272.04,268.19,272.09,264.62,,271.66,273.65,265.59,266.95,277.45,273.5,274.76,274.56,258.9,,,291.95,278.76,,281.77,275.2,270.62,,269.18,,,,,,,,,,271.9,286.09,,,,,,,307.65,309.22,304.0,295.58,300.49,308.41,292.85,295.01,303.27,313.52,315.76,321.8,317.82,,264.35,256.79,286.9,287.92,306.97,315.22,321.38,313.87,323.24,300.64,315.49,305.61,317.22,297.52,,298.42,,,,,,,,,,,,,,,,L7
2000-03-30 21:58:57+00:00,,320.12,,323.54,329.15,,,,330.975,,300.62,305.34,,,,,,,305.72,,,,,,,289.14,,,,283.46,287.31,235.15,322.18,264.58,,239.85,233.07,271.32,231.27,243.7,298.79,272.04,268.19,272.09,264.62,,271.66,273.65,265.59,266.95,277.45,273.5,286.79999999999995,274.56,258.9,,,291.95,278.76,,281.77,275.2,270.62,,269.18,,,,,,,,,,271.9,286.09,,,,,,,307.65,309.22,304.0,295.58,300.49,308.41,292.85,295.01,303.27,313.52,315.76,321.8,317.82,,274.49,276.22,298.80499999999995,301.05,318.265,315.22,321.38,313.87,323.24,300.64,315.49,305.61,317.22,297.52,,298.42,,,,237.38,,,,,,,,272.03,286.87,290.75,309.5,L7
2000-07-04 21:58:02+00:00,,,,,,,,310.69,346.72,,261.87,288.64,,,,,299.78,,,,,,289.98,,298.8,267.47,253.83,283.25,272.65,264.87,,,322.18,,,,,,,266.65,298.79,,,,,,,,,,,,298.84,,,301.11,299.1,292.57,,,,,,,,,,,,,227.81,246.44,,279.23,264.0,272.54,247.31,,283.46,,,,,,,,,290.18,275.85,277.23,,,,,,,284.63,295.65,310.71,314.18,329.56,,,,,,296.64,304.91,,273.78,,,,,,237.38,,,,,,,,262.5,272.555,281.05,298.115,L7
2000-08-05 21:57:32+00:00,,,,,,,,321.46000000000004,346.72,,261.87,288.64,,,,,299.78,,,,,,289.98,,298.8,267.47,253.83,283.25,272.65,264.87,,,313.925,,,261.87,,,,266.65,298.79,,,,,,,,,,,,298.84,,,301.11,299.1,292.57,,,,,,,,,,,,,227.81,246.44,,279.23,264.0,272.54,247.31,,283.46,,,,,,,,,290.18,275.85,277.23,,,,,,,284.63,295.65,310.71,314.18,329.56,,,,,,296.64,304.91,,273.78,,300.44,,,,237.38,,,,,,,,262.5,272.555,281.05,298.115,L7
2000-11-09 21:56:45+00:00,,,,,,,,321.46000000000004,,,261.87,288.64,,,,,299.78,,,,,,289.98,,298.8,267.47,253.83,283.25,272.65,264.87,,,305.67,,,261.87,,,,266.65,,,,,,,,,,,,,,,,301.11,299.1,292.57,,,,,,,,,,,,,227.81,246.44,,279.23,264.0,272.54,247.31,,283.46,,,,,,,,,290.18,275.85,277.23,,,,,,,,,,,,,,,,,296.64,304.91,,273.78,,300.44,,,,,351.97,,,310.86,,,,252.97,258.24,271.35,286.73,L7
2000-11-25 21:56:47+00:00,,,,,,,,328.98,331.75,344.7,261.87,317.15,343.96,333.96,332.95,334.99,299.21,,297.09,329.08,,,270.84000000000003,,296.19,258.445,259.13,281.655,265.625,265.44,264.69,240.05,305.67,270.36,,261.87,212.4,260.37,248.04,259.77,260.79,264.09,250.11,260.11,237.96,,253.35,247.38,247.46,247.63,259.57,259.25,,245.85,242.61,301.11,299.1,292.57,,,,,,,,,,,,,239.32999999999998,250.95999999999998,,278.125,264.0,272.54,240.41500000000002,,284.84000000000003,,,,330.68,337.64,325.18,312.61,313.53,303.06,280.53,283.21000000000004,296.42,300.77,308.61,315.54,305.36,,249.7,,275.19,277.34,292.85,299.51,309.32,293.97,294.2,291.39,300.265,311.935,313.15,281.9,,300.44,,,,,335.135,,,310.86,,,332.1,252.97,258.24,271.35,304.83000000000004,L7
2001-03-17 21:56:40+00:00,,,,361.64,360.22,346.27,351.32,341.69,335.655,343.67499999999995,,345.66,343.96,333.96,332.95,334.99,298.64,,297.09,329.08,,,251.7,,293.58,249.42,264.43,280.06,258.6,266.01,264.69,240.05,,270.36,,,212.4,260.37,248.04,252.89,260.79,264.09,250.11,260.11,237.96,,253.35,271.33,247.46,247.63,259.57,259.25,303.12,275.62,262.25,,,,,,311.87,303.24,,,,,,274.79,293.77,303.73,250.85,280.89,302.67,277.02,,,233.52,,286.22,,,,335.605,340.16499999999996,324.15,316.44,316.94,321.64,285.21,289.19,296.42,300.77,308.61,315.54,305.36,,280.935,303.98,295.20500000000004,277.34,314.055,323.21500000000003,328.03,293.97,294.2,291.39,303.89,337.69,322.0,311.89,,320.96,,,,,335.135,,,310.86,,,332.1,,,,322.93,L7
2001-09-25 21:54:52+00:00,335.84,358.32,361.25,364.5,361.61,357.15,349.01,,,361.11,,339.44,332.65,321.97,327.36,325.37,334.1,325.48,328.41,335.42,342.09,345.83,343.27,343.13,339.44,,307.57,319.52,313.22,304.75,,,310.7,,283.05,284.82,,296.01,,,307.17,306.87,,308.35,,308.03,298.04,303.39,308.84,314.2,304.75,308.63,303.67,302.67,283.34,324.42,325.07,,,,,,295.08,,305.62,306.63,300.03,286.75,299.69,310.52,,316.95,323.9,,,,,,334.14,,,293.87,343.63,,,,,343.09,,,,,,,,,,323.87,321.96,,,,,,,,,,,,,326.64,,,,268.36,,,,,308.29,286.04,,296.97,297.31,307.88,319.42,L7
2002-02-16 21:55:18+00:00,335.84,358.32,361.25,364.5,361.61,357.15,349.01,,,361.11,,339.44,332.65,321.97,327.36,325.37,334.1,325.48,328.41,335.42,342.09,345.83,343.27,343.13,339.44,,307.57,319.52,313.22,304.75,,,310.7,,283.05,284.82,,296.01,,,307.17,306.87,,308.35,,308.03,298.04,303.39,308.84,314.2,304.75,308.63,303.67,302.67,283.34,324.42,325.07,,,,,,295.08,,305.62,306.63,300.03,286.75,299.69,310.52,,316.95,323.9,,,,,,334.14,,,293.87,343.63,,,,,343.09,,,,,,,,,,343.41499999999996,321.96,,,,,,,,,,,,,326.64,282.75,,,278.96500000000003,,,,,308.29,286.04,,305.12,297.31,307.88,336.09000000000003,L7
2002-08-27 21:54:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.47,279.86,279.84,292.09,299.93,L7
2002-10-14 21:54:07+00:00,321.8,344.77,345.91,351.09,340.04,339.62,336.83,340.26,337.34,339.47,,328.67,324.52,,,,317.36,320.84,319.3,322.07,328.71,329.69,331.58,335.29,326.15,,297.53,304.23,297.45,302.39,,,306.1,303.88,277.28,269.63,,,,,295.03,299.14,,305.86,,299.53,295.96,293.92,296.96,295.47,299.75,297.4,293.2,292.41,,316.39,319.35,313.65,306.47,,,,,,,,,,,,,312.81,,,,,,,,,,,,,,,,,,,,,,,,,285.44,289.76,312.81,,,,,,,,,,,343.2,,,,,,,306.24,,,,,,314.82000000000005,280.045,285.04499999999996,292.09,302.495,L7
2003-02-03 21:55:01+00:00,321.8,344.77,345.91,351.09,340.04,339.62,350.585,321.21500000000003,318.395,320.985,,328.67,324.52,,,,317.36,320.84,319.3,322.07,328.71,329.69,331.58,335.29,326.15,,297.53,289.755,280.235,292.845,263.07,235.42,306.1,303.88,277.28,269.63,,,,251.4,277.9,284.83,262.0,286.02,247.99,299.53,276.17499999999995,277.89,278.445,275.975,285.275,281.185,276.245,274.94500000000005,243.58,298.46500000000003,302.995,297.12,306.47,,,,,,,,,,,256.78,259.51,312.81,,283.12,265.06,277.67,274.4,277.03,295.45,,261.74,,,340.61,339.02,,329.23,,331.47,,,,311.3,313.15,305.98,,271.12,273.01,295.645,278.66,298.06,311.45,314.97,296.44,291.87,295.26,338.75,318.61,326.92,333.98,,,,,,,306.24,,,,,,314.82000000000005,280.045,285.04499999999996,292.09,302.495,L7
2003-02-19 21:55:06+00:00,321.8,344.77,345.91,351.09,340.04,322.075,331.0733333333333,311.43333333333334,318.395,302.64000000000004,264.75,307.63,302.975,287.24,,288.35,298.985,302.46,303.06,304.46500000000003,307.955,329.69,313.615,335.29,309.4,280.74,279.84,285.18,274.8833333333333,287.03333333333336,252.54,235.64999999999998,306.1,303.88,258.465,269.63,,247.1,234.23,245.9,266.21,277.37666666666667,256.735,278.49,234.315,299.53,268.31,269.99666666666667,269.8666666666667,269.2633333333334,280.6933333333333,275.49666666666667,270.9633333333333,268.21333333333337,243.58,290.67,295.71,290.1266666666666,306.47,,,,,,,,,,,256.78,259.51,312.81,,271.33000000000004,259.58500000000004,272.77,273.15,272.54499999999996,289.345,,261.74,,,318.665,339.02,285.8,329.23,,332.285,319.93,324.97,324.96,307.725,310.995,301.18,,263.87,265.89666666666665,285.51666666666665,274.865,294.28999999999996,325.76,311.13,291.565,289.38,290.51,319.305,318.61,324.44500000000005,335.04,328.47,,,,,,306.24,,,,,,314.82000000000005,280.045,285.04499999999996,292.09,302.495,L7
2003-04-24 21:55:10+00:00,,,,,,304.53,328.19500000000005,297.02,299.45,284.225,264.75,286.59,281.43,287.24,,288.35,280.61,284.08,286.82,286.86,287.2,,295.65,345.12,292.65,280.74,262.15,275.655,263.6,279.355,252.54,235.64999999999998,311.82,,239.65,,,247.1,234.23,245.9,251.8,266.495,256.735,264.805,234.315,,254.48499999999999,258.03499999999997,256.32000000000005,256.16,271.16499999999996,264.545,259.845,256.115,243.58,277.81,283.89,278.36499999999995,,,,,,,,,,,,256.78,259.51,,,271.33000000000004,259.58500000000004,272.77,273.15,272.54499999999996,289.345,,261.74,,,318.665,339.02,285.8,329.23,,332.285,319.93,324.97,324.96,307.725,310.995,301.18,,253.085,253.96499999999997,271.87,288.72,294.28999999999996,325.76,311.13,291.565,289.38,290.51,319.305,318.61,324.44500000000005,330.96000000000004,322.42,,,,,,,,,,,,,,,,,L7
2003-07-21 21:42:57+00:00,,,,,,318.83,328.8966666666667,306.29333333333335,314.69,296.31333333333333,292.91999999999996,300.53999999999996,295.92,287.24,,288.35,296.51,296.325,297.995,303.0,305.875,329.27,310.145,337.065,311.655,291.66499999999996,262.15,284.13333333333327,276.0466666666667,284.39000000000004,267.34,255.10333333333332,304.71000000000004,308.16,254.32,264.58,,264.25,261.745,259.14000000000004,265.51666666666665,276.5566666666667,266.95,268.0233333333333,234.315,,254.48499999999999,258.03499999999997,260.1933333333333,256.16,271.16499999999996,272.15000000000003,265.06333333333333,260.70666666666665,253.95,277.81,283.89,278.36499999999995,,,299.49,289.3,286.38,288.71,285.16,281.32,272.43,272.62,287.09,274.375,266.32,252.41,,271.33000000000004,263.4166666666667,280.3333333333333,275.65,277.58666666666664,297.3933333333334,301.01,272.78999999999996,272.4,,318.665,339.02,285.8,329.23,,322.71333333333337,319.93,324.97,324.96,307.725,310.995,301.18,306.63,262.30333333333334,261.53333333333336,279.83666666666664,290.54,298.68666666666667,325.7,314.55333333333334,299.90000000000003,296.06,290.51,319.305,318.61,320.3333333333333,324.58666666666664,322.42,,,,,,,,,,286.36,273.5,,,,,,L5
2004-03-01 21:45:26+00:00,,362.27,352.15,354.59,336.84,352.15,332.11,328.72,331.85,332.09,338.91,337.19,340.32,337.94,329.84,334.17,337.25,315.15,320.09,320.25,326.16,329.8,338.29,352.62,341.44,324.88,315.05,327.29,317.77,304.14,296.41,292.62,299.15,288.45,280.22,290.89,297.65,321.26,318.14,305.44,306.96,307.12,291.1,292.25,285.08,295.23,294.72,298.07,,302.28,305.22,310.7,316.01,315.53,281.57,,,,,302.51,298.21,304.03,299.7,298.7,305.93,301.5,289.07,284.88,293.12,296.07,295.77,,312.63,322.89,306.72,321.04,319.17,307.11,311.13,304.88,300.74,302.21,323.37,,330.68,325.24,323.49,328.98,325.28,316.48,312.5,323.43,335.74,341.55,331.84,318.23,311.33,,318.57,327.39,340.22,343.88,330.0,325.77,317.63,321.49,319.6,318.19,317.52,327.86,314.16,,,,242.68,297.56,,,303.11,293.79,287.91,282.93,,293.82,,,,L5
2004-03-17 21:45:32+00:00,320.31,350.275,349.705,340.135,338.67499999999995,349.94,334.045,334.015,333.55,334.69,332.88,331.66499999999996,330.91499999999996,326.11,322.845,325.08500000000004,327.225,316.88,321.68499999999995,325.15,326.795,335.13,338.17,344.74,345.57,324.88,315.05,327.29,307.09000000000003,303.28999999999996,299.25,293.155,298.765,289.595,282.275,281.585,279.99,307.88,304.98,298.815,300.275,298.78999999999996,291.06,294.875,286.015,292.90999999999997,294.87,298.065,286.31,290.565,297.46500000000003,301.2,304.905,301.985,274.62,316.52,318.66,318.0,313.71,303.125,298.40999999999997,296.755,291.97,294.145,296.745,291.93,282.28499999999997,286.46500000000003,292.505,297.7,299.23,290.67,301.77,309.695,298.61,312.605,309.885,305.975,312.01,308.98,297.61,287.51,323.40999999999997,327.66,318.995,315.11,315.615,319.505,315.445,309.165,317.51,324.695,335.14,339.99,330.455,312.495,294.62,280.79,307.95,322.57,327.255,336.395,328.62,327.015,317.9,321.105,321.88,318.52,318.745,318.875,306.33000000000004,306.45,,,242.68,297.56,305.42,319.03,302.775,293.79,292.265,285.09000000000003,315.08,288.81,302.52,290.68,,L5
2004-04-02 21:45:42+00:00,321.28,348.90333333333336,346.16,340.29,334.9733333333333,345.51,331.6766666666667,332.84666666666664,331.82666666666665,335.46999999999997,333.3733333333334,329.3233333333333,331.09999999999997,322.38666666666666,321.04,322.74,323.37333333333333,314.68333333333334,321.82666666666665,322.10999999999996,326.8,333.41333333333336,335.6066666666667,342.95666666666665,339.6766666666667,316.09000000000003,307.795,318.515,302.0833333333333,301.28,298.4533333333333,291.5566666666667,293.79333333333335,287.54,280.77666666666664,278.08,281.42333333333335,303.62,300.9733333333333,298.5833333333333,298.5133333333333,294.17333333333335,289.29333333333335,292.94,284.13,287.18,289.4533333333333,296.57666666666665,291.19,293.83666666666664,298.98,298.94,305.45666666666665,295.5233333333333,271.41,313.9,312.25,312.13,304.33,301.88,297.12,298.2633333333333,293.0133333333333,290.68666666666667,292.62333333333333,287.8566666666666,279.37666666666667,283.93666666666667,291.3633333333333,295.54333333333335,294.52666666666664,293.14,299.66333333333336,306.69666666666666,299.72333333333336,307.94,304.1333333333334,303.02666666666664,307.5133333333333,305.96666666666664,293.36333333333334,285.07,323.4066666666667,325.515,315.82666666666665,314.59999999999997,312.69,319.07,310.9633333333333,304.48333333333335,313.77,322.5,333.6466666666667,337.84,329.62666666666667,310.40000000000003,290.3066666666667,283.69,310.54333333333335,316.8533333333333,324.5133333333333,331.54333333333335,326.4433333333333,326.0466666666667,316.7133333333333,318.80333333333334,319.61,317.76,317.65333333333336,320.1666666666667,307.4766666666667,311.885,,,242.68,297.56,305.42,315.66999999999996,300.72,293.79,287.11,279.6433333333334,316.115,285.23333333333335,302.52,290.65999999999997,,L5
2004-04-18 21:46:13+00:00,333.66,349.96,347.3275,344.7425,339.12,344.56,332.5675,336.8225,331.82666666666665,336.9875,336.17,328.3025,332.225,328.105,322.8725,323.94,323.37333333333333,318.1175,325.865,322.0475,328.2625,334.165,336.0,345.54,341.78999999999996,316.3233333333333,309.7633333333333,322.1433333333334,302.99,303.26,298.38,292.4475,293.79333333333335,287.54,282.1225,277.23749999999995,282.42,303.62,300.9733333333333,300.3,301.3125,295.3125,292.85249999999996,294.6375,285.83,285.42,289.4533333333333,295.9425,291.19,293.83666666666664,302.5525,302.3875,306.8025,297.83,271.1925,317.53666666666663,315.05,315.94,309.9533333333333,305.5175,300.88,298.455,293.255,291.8175,298.5825,292.03,284.4525,288.735,293.755,297.19,297.18,294.20666666666665,299.66333333333336,306.69666666666666,301.0375,308.0525,307.64250000000004,305.335,308.1625,307.44,299.9925,290.5775,325.28,328.06666666666666,315.295,316.6125,311.2875,320.1125,310.9633333333333,307.2575,316.24,322.5,335.2975,340.1675,336.2725,311.105,294.71500000000003,288.78,310.54333333333335,316.8533333333333,325.575,336.3025,326.4433333333333,329.8875,316.7133333333333,318.80333333333334,321.935,320.875,317.64750000000004,322.8125,308.53,315.1166666666666,251.32,,242.68,297.54499999999996,310.405,319.45,307.1025,300.895,288.9225,283.4125,322.95666666666665,285.72,305.41999999999996,292.3433333333333,305.5,L5
2004-06-21 21:48:04+00:00,333.66,349.96,347.3275,344.7425,339.12,344.56,332.5675,336.8225,331.82666666666665,336.9875,336.17,328.3025,332.225,328.105,322.8725,323.94,323.37333333333333,318.1175,325.865,322.0475,328.2625,334.165,336.0,334.08000000000004,341.78999999999996,316.3233333333333,293.9975,309.39,293.23400000000004,295.142,291.246,286.07,282.9525,287.54,282.1225,277.23749999999995,282.42,303.62,300.9733333333333,300.3,301.3125,295.3125,292.85249999999996,294.6375,285.83,285.42,289.4533333333333,295.9425,291.19,293.83666666666664,302.5525,302.3875,306.8025,297.83,271.1925,317.53666666666663,315.05,315.94,309.9533333333333,297.18,292.76599999999996,291.152,293.255,291.8175,290.544,285.312,274.822,288.735,284.184,289.192,285.992,283.2925,290.3725,298.3875,293.62600000000003,308.0525,298.386,297.952,301.84000000000003,300.592,292.308,278.732,325.28,321.52250000000004,310.796,309.13,306.39,314.962,304.3025,301.754,311.692,315.6,330.894,335.71,330.548,305.98400000000004,287.354,281.2725,298.7825,306.155,316.13800000000003,328.252,320.315,320.95,308.0475,312.5925,315.162,316.17600000000004,312.63,314.54200000000003,308.53,315.1166666666666,251.32,,242.68,297.54499999999996,310.405,319.45,307.1025,300.895,282.8,283.4125,322.95666666666665,285.72,305.41999999999996,292.3433333333333,305.5,L5
2004-07-07 21:48:33+00:00,333.66,349.96,347.3275,344.7425,339.12,344.56,332.5675,333.312,331.82666666666665,336.9875,331.24,328.3025,330.366,328.105,322.8725,323.94,318.765,318.1175,321.544,319.762,326.746,330.252,334.61400000000003,332.9633333333333,336.62,308.8525,291.65999999999997,307.204,291.78833333333336,295.142,291.76166666666666,285.7916666666667,284.906,287.3275,276.116,272.89,274.934,298.735,295.995,296.434,299.252,294.616,293.034,294.6375,285.83,285.42,289.4533333333333,295.9425,291.19,287.1125,299.76,298.128,306.8025,297.83,271.1925,317.53666666666663,315.05,315.94,306.495,296.77500000000003,292.45166666666665,290.51666666666665,293.255,289.28,288.37833333333333,283.8433333333333,274.6116666666667,284.62600000000003,283.21666666666664,288.2583333333333,282.3283333333333,278.608,290.3725,298.3875,289.1816666666667,308.0525,294.9216666666667,297.952,300.4166666666667,299.26666666666665,289.9066666666667,274.7966666666667,325.28,322.43600000000004,310.37666666666667,306.3066666666667,304.4166666666667,314.962,303.008,300.075,311.692,315.6,330.894,338.4016666666667,329.7366666666667,304.51666666666665,285.35833333333335,279.21999999999997,295.966,304.008,314.6033333333333,328.252,320.315,318.605,306.592,313.054,314.0183333333334,317.1383333333333,312.065,313.1383333333333,308.53,315.1166666666666,251.32,,242.68,297.54499999999996,310.405,317.8425,304.808,300.895,282.84,283.4125,322.95666666666665,282.47200000000004,305.41999999999996,288.7525,299.72,L5
2004-07-23 21:48:56+00:00,333.66,349.96,347.3275,344.7425,339.12,344.56,332.5675,331.90000000000003,330.975,335.12,329.2816666666667,326.15,328.11333333333334,328.105,322.8725,322.002,316.494,317.418,318.72666666666663,319.0416666666667,326.5416666666667,330.94166666666666,334.805,331.9985714285714,334.365,305.912,290.925,305.75,293.05428571428575,296.105,293.30285714285714,286.9271428571429,286.88,287.672,275.31666666666666,272.0833333333333,272.04833333333335,296.156,293.46799999999996,294.855,297.4483333333333,294.835,292.80333333333334,294.6375,285.83,285.42,289.4533333333333,295.9425,291.19,283.116,299.76,297.255,306.8025,297.83,271.1925,315.90999999999997,313.6725,313.645,306.3,296.77500000000003,292.45166666666665,290.51666666666665,293.255,289.28,288.37833333333333,283.8433333333333,274.6116666666667,283.02666666666664,284.4428571428571,288.5542857142857,282.26142857142855,277.09666666666664,290.3725,298.3875,286.1842857142857,308.0525,294.8671428571429,294.355,301.55571428571426,299.9414285714286,287.93857142857144,273.57428571428574,325.28,323.64000000000004,311.0657142857143,304.6328571428571,304.4166666666667,314.962,303.7366666666667,300.075,311.692,315.6,330.894,338.4016666666667,330.1771428571428,304.74285714285713,284.2528571428571,279.08666666666664,296.9783333333333,303.6666666666667,313.2357142857143,327.09999999999997,320.315,318.605,306.592,313.054,314.0183333333334,317.1383333333333,312.57428571428574,313.46999999999997,308.53,315.1166666666666,251.32,,242.68,297.54499999999996,309.24666666666667,317.006,304.808,300.895,282.84,283.4125,322.95666666666665,282.47200000000004,305.41999999999996,288.7525,299.72,L5
2004-09-25 21:50:31+00:00,336.3766666666667,349.66,345.2966666666666,344.77666666666664,338.75,334.75333333333333,330.06333333333333,329.7,329.46,335.905,327.946,324.785,326.10800000000006,325.1033333333333,319.40333333333336,321.0875,313.23,317.1725,316.968,316.13800000000003,326.27,327.434,332.312,326.77833333333336,329.37600000000003,302.962,288.8433333333333,301.9583333333333,288.9916666666666,295.61,292.04833333333335,285.545,282.394,287.7,269.978,266.35,268.402,292.1625,287.69,292.964,296.316,293.69,294.20599999999996,294.01,283.8066666666667,282.6066666666667,285.195,291.3933333333334,296.525,284.7725,301.3425,296.42400000000004,304.04333333333335,294.00666666666666,271.6266666666667,316.8675,311.6775,311.1325,302.674,293.40999999999997,289.842,288.014,293.2266666666667,286.08,285.88,280.854,272.412,280.98199999999997,283.4266666666667,285.9683333333333,278.6666666666667,278.385,286.95,293.6566666666667,284.0316666666667,307.51666666666665,291.9166666666667,292.556,298.56166666666667,297.84999999999997,284.7683333333333,272.1433333333334,327.08,322.7366666666667,310.18333333333334,302.3583333333333,301.328,311.93333333333334,300.938,298.65,309.71500000000003,312.96666666666664,328.86,337.346,328.94666666666666,301.02333333333337,279.37166666666667,282.97333333333336,294.51599999999996,298.48400000000004,309.0316666666667,323.03000000000003,318.9433333333333,315.924,303.4925,309.875,311.576,315.572,309.11833333333334,310.81666666666666,309.2233333333333,316.73999999999995,251.32,,,297.53,309.28999999999996,317.062,303.9325,308.0,279.91200000000003,278.73333333333335,326.43666666666667,277.745,295.725,290.72999999999996,303.37666666666667,L5
