dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027
2025-05-13 22:13:46.330000,L9,282.40,305.67,296.92,268.94,294.46,290.92,294.25,291.40,290.08,296.72,304.74,298.38,310.95,325.87,328.60,319.83,315.49,311.22,308.09,303.16,312.00,310.75,312.06,310.85,309.66,290.86,293.79,297.53,309.29,283.58,290.08,299.20,,,,,,,,,,,,,,289.40,275.51,295.40,310.26,320.92,316.55,303.45,292.18,289.96,274.70,285.68,288.31,286.79,289.99,312.33,310.33,310.77,295.44,298.84,291.13,306.32,281.99,271.29,286.48,278.89,277.51,,283.53,303.27,326.30,322.50,319.31,304.55,304.91,292.02,305.74,302.72,302.26,288.48,309.74,328.31,323.99,315.27,318.38,338.66,336.18,314.14,314.54,316.58,338.78,305.33,305.36,334.86,327.25,351.51,344.44,290.85,279.87,315.86,322.98,319.84,316.18,318.46,321.56,330.92,314.24,351.50,349.01,350.26,358.34,351.99,356.02,365.15,359.54,321.27,338.39,325.41,330.45,333.03,354.47,355.57,368.57,342.47,327.54,330.78,370.37,309.96,319.81,358.79,328.48,334.73,,,,,,,405.67,366.17,385.90,281.04,300.76,297.00,295.55,289.27,295.18
2025-05-13 22:14:10.289000,L9,282.19,305.94,295.93,267.49,294.64,291.21,294.30,291.58,290.03,296.98,304.91,298.63,310.99,325.91,328.57,319.87,315.69,311.24,308.27,303.11,312.01,310.84,312.26,310.73,309.93,291.14,293.95,297.56,309.62,283.79,288.80,298.82,,,,,,,,,,,,,,288.24,274.69,294.02,310.07,320.80,316.38,303.03,292.11,288.57,273.90,285.50,287.80,286.48,288.52,310.69,309.67,309.71,294.61,297.79,290.39,304.53,281.30,270.89,286.29,278.24,274.18,,282.41,302.28,326.02,321.97,318.26,303.82,303.49,291.78,304.86,301.90,301.98,288.36,308.35,327.11,323.13,314.88,315.95,336.71,335.03,312.95,314.10,316.16,336.76,305.24,304.74,331.71,325.19,350.66,343.57,290.42,277.22,315.37,322.41,319.25,315.90,317.67,320.32,327.27,312.72,350.42,346.32,349.36,357.16,351.04,353.73,289.47,294.58,320.09,328.92,324.44,329.29,332.54,351.28,334.44,362.38,335.91,327.20,329.61,332.36,308.82,319.39,355.84,323.50,331.97,,,,,,,400.28,362.07,380.66,278.97,300.49,296.91,294.83,289.13,295.27
2025-05-20 22:19:54.234000,L9,,,,,294.98,285.14,283.99,284.38,285.63,290.21,292.59,286.00,295.94,313.07,314.79,306.08,304.36,305.91,303.92,295.47,295.58,300.51,302.84,301.89,305.23,288.91,288.43,292.98,294.89,284.54,285.87,292.19,,,,,,,,,,,,301.38,292.02,287.50,284.52,288.82,321.29,308.48,311.02,296.48,292.29,288.49,,,283.69,284.50,282.53,294.40,297.32,297.73,293.55,294.27,286.84,290.46,279.19,276.77,281.69,281.71,281.83,,275.04,293.17,306.82,300.13,308.17,292.62,300.43,292.26,297.77,297.96,297.42,280.55,300.17,314.04,314.45,310.77,309.77,332.30,316.10,308.78,312.71,313.04,323.41,296.55,299.62,316.73,314.72,342.94,339.66,289.35,,314.01,319.41,313.56,311.40,312.73,316.58,319.81,311.54,321.77,333.45,339.07,351.49,344.67,317.42,,307.05,320.73,321.00,312.51,320.15,328.71,324.75,325.56,328.66,325.63,323.07,327.53,328.00,305.67,311.20,324.51,316.08,323.86,324.61,322.79,334.72,329.45,332.54,330.93,368.31,339.56,364.03,,293.89,293.31,290.83,292.11,289.56
2025-05-21 22:13:39.816000,L8,,,,,293.63,284.08,280.83,279.35,283.59,292.09,297.23,291.40,301.08,316.81,311.40,308.95,314.41,309.21,314.10,299.30,302.14,304.48,329.66,293.31,293.38,285.76,290.05,297.65,313.03,284.07,286.16,296.82,,,,,,,,,,,,298.29,294.94,289.69,283.87,281.76,297.86,309.31,306.96,292.57,291.16,281.60,274.63,280.05,284.09,283.39,281.99,299.87,298.90,296.03,284.65,295.61,286.91,292.66,276.88,273.00,286.84,281.84,285.45,,266.47,293.57,310.05,304.60,305.46,288.17,295.36,290.30,302.18,299.30,298.80,279.14,305.89,324.05,315.53,310.87,313.55,323.11,321.24,308.83,311.80,312.24,329.00,296.15,300.63,322.87,315.39,342.58,339.64,287.27,,314.99,319.65,315.80,310.50,312.88,316.50,322.78,311.45,345.09,338.01,346.45,355.09,344.95,319.29,,315.72,322.54,325.63,317.64,322.38,331.65,327.72,328.54,328.41,326.72,320.85,329.08,329.12,306.11,312.87,331.89,320.65,329.93,332.23,327.71,339.59,333.50,335.77,335.58,372.54,340.16,367.96,,297.55,295.12,291.52,282.56,287.30
2025-06-06 22:13:42.612000,L8,292.80,305.78,307.13,278.30,294.11,293.36,298.21,295.30,291.65,296.41,303.08,305.17,313.85,345.35,323.21,322.74,314.04,317.68,307.52,296.31,307.39,315.49,309.64,315.81,307.79,293.33,316.36,299.28,316.40,293.47,302.61,305.74,289.80,293.23,283.48,291.36,303.73,294.42,280.38,,,,,314.75,318.45,316.45,310.92,301.97,316.69,327.58,323.00,311.81,306.75,312.49,305.76,302.36,308.60,313.54,310.61,318.52,316.67,320.68,316.56,317.81,314.75,320.07,307.31,309.11,316.12,317.79,320.13,328.49,328.42,326.43,329.34,324.76,332.02,325.53,324.55,313.93,329.03,317.20,323.14,298.19,342.76,341.04,344.85,342.06,350.83,346.16,341.33,346.25,338.57,343.54,351.34,330.75,314.67,354.23,360.66,357.68,356.47,310.20,345.52,355.85,361.81,357.55,358.01,356.91,366.63,361.05,357.81,358.28,365.69,362.51,370.05,364.37,369.06,374.07,373.63,373.60,373.52,331.72,385.34,378.93,372.64,369.32,380.79,386.29,386.16,391.16,383.61,372.98,373.77,370.86,376.52,375.64,380.34,379.81,377.37,375.69,370.06,371.80,387.30,373.42,378.30,307.61,323.63,320.57,310.15,293.40,315.41
2025-06-06 22:14:06.580000,L8,293.49,306.25,307.73,286.09,295.07,294.13,298.81,295.88,292.02,298.13,339.82,307.60,315.01,351.98,323.94,325.46,314.77,318.79,308.27,296.97,308.04,316.19,310.89,318.06,309.11,294.23,320.59,364.61,325.51,294.17,303.49,306.74,290.55,295.34,285.88,292.42,305.90,295.06,281.04,,,,,315.77,319.74,317.66,311.85,303.26,318.45,328.65,324.45,312.72,307.53,313.56,307.19,303.46,310.46,314.80,312.29,321.68,317.73,321.69,318.31,318.57,316.52,321.21,309.28,310.31,318.14,318.87,320.97,330.28,329.89,327.59,335.96,330.53,334.33,327.85,326.54,315.79,330.41,318.69,325.14,300.64,344.20,341.80,345.95,343.77,352.11,347.36,342.17,348.33,339.73,347.03,353.31,336.72,317.89,355.27,362.01,359.56,357.56,312.00,348.23,357.52,363.82,359.92,359.77,358.34,367.78,362.47,359.93,359.48,366.98,364.17,372.37,365.92,370.39,375.70,377.61,375.99,375.12,332.47,387.06,380.84,373.88,370.62,381.88,387.60,388.19,393.67,385.65,375.68,376.21,373.49,378.59,379.46,381.77,381.60,380.39,377.14,373.30,374.55,388.91,375.21,380.77,309.44,325.10,322.24,311.54,294.82,320.38
2025-06-13 22:20:00.577000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.33,290.10,277.93,273.36,288.54,297.91,300.10,281.87,281.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.93,299.14,299.16,300.11,296.96,304.88,307.58,301.91,304.81,310.31,316.93,314.02,318.14,290.80,,,,,,,313.85,313.01,314.67,316.99,315.76,308.53,310.02,314.52,296.54,295.57,,,312.52,310.89,312.15,320.19,320.31,317.73,314.94,342.63,322.29,325.22,,,,,,
2025-06-14 22:13:47.011000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.60,286.78,277.89,278.14,291.66,305.77,298.94,285.43,276.44,,,,276.00,280.63,278.48,289.50,296.25,291.27,279.36,276.63,,,,,,,,,,,,,,,,,,,,,,,,,,305.47,299.04,292.49,298.45,298.71,306.40,,,,,,,,,298.33,306.83,307.76,305.53,304.95,311.11,313.90,307.89,314.01,326.23,328.29,326.16,329.06,312.44,,,,,,,,,,,,,,,,,,,,,,327.11,326.56,326.42,323.28,347.90,331.55,332.80,,,282.89,284.29,,
2025-06-14 22:14:10.978000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.18,285.69,276.89,276.93,290.94,305.17,297.85,284.05,274.86,,,,274.91,279.69,277.19,288.46,295.36,289.78,278.14,273.93,,,,,,,,,,,,,,,,,,,,,,,,,,303.49,296.71,288.64,291.81,295.61,304.87,,,,,,,,,294.94,303.66,306.21,304.67,303.29,309.74,312.76,306.80,312.88,325.24,327.25,324.80,327.72,310.76,,,,,,,,,,,,,,,,,,,,,,326.17,325.37,325.58,321.86,346.67,330.16,331.58,,,281.60,282.70,,
2025-06-22 22:13:55.495000,L8,,,,,,,,,,272.02,278.30,274.88,288.35,307.00,318.26,316.02,314.42,308.59,295.78,290.14,296.31,305.30,308.38,305.06,303.55,286.59,293.19,299.73,348.16,302.97,301.52,303.84,294.62,292.68,279.04,285.95,293.63,293.58,295.24,280.64,281.79,304.57,296.98,350.47,365.59,,,,,,,,,,,,319.19,332.40,348.07,,265.16,308.00,306.11,308.71,309.34,317.13,313.65,303.30,264.59,299.83,291.13,285.32,286.62,304.70,331.44,318.65,322.03,322.05,318.08,307.03,307.86,311.69,333.61,300.33,310.99,328.89,315.33,294.14,331.35,342.30,336.75,333.49,335.92,338.26,344.56,330.31,307.09,348.72,350.25,350.11,346.01,295.00,283.58,348.44,346.96,335.39,342.88,344.10,355.39,354.54,361.74,343.61,351.95,356.63,363.09,357.85,361.44,367.50,355.88,356.06,360.14,414.03,358.87,327.69,333.40,364.36,,,,,,,,,,,,,,,,,,,,,293.30,320.75,325.02,287.35,289.11
2025-06-22 22:14:19.462000,L8,,,,,,,,,,,,272.30,287.71,306.23,317.85,316.21,314.33,308.41,295.44,289.94,296.26,305.31,308.65,305.53,303.38,286.86,293.43,299.75,343.41,298.35,298.86,302.96,292.31,,,,,,,,,,,,,,,,,,,,,,,,317.25,325.78,339.80,,,,297.36,305.70,305.33,310.77,305.04,294.50,,,,,279.69,300.55,323.95,316.39,319.37,317.19,314.18,297.06,303.01,307.67,327.39,290.95,300.96,313.30,309.25,289.56,325.47,339.24,335.81,332.50,334.33,336.73,345.12,310.43,307.25,348.19,350.02,349.95,345.73,294.64,282.55,348.04,344.38,325.36,327.64,341.15,353.73,353.59,356.78,336.52,344.08,352.08,361.81,357.41,360.50,362.15,335.05,346.90,345.15,370.52,,,,,,,,,,,,,,,,375.60,390.10,381.37,373.29,364.52,390.49,398.20,327.83,,282.15,318.26,320.94,287.97,288.64
2025-06-29 22:20:08.809000,L8,298.84,311.91,311.40,292.09,304.09,309.19,305.42,312.80,302.63,325.91,330.83,322.81,335.31,358.48,361.86,344.10,330.89,322.40,333.91,319.23,335.17,333.95,347.78,347.92,333.14,313.20,365.43,358.30,347.47,305.68,300.80,349.70,296.08,301.25,293.61,345.93,341.77,352.81,385.54,387.59,366.92,324.96,352.41,359.79,375.05,378.00,381.87,343.32,375.09,366.26,332.66,323.11,316.86,317.44,309.83,315.48,324.85,327.53,327.53,327.71,331.80,323.60,332.24,321.89,320.01,327.49,317.70,323.07,325.95,322.70,322.10,323.13,328.39,343.86,339.59,335.10,336.98,347.00,346.25,347.85,350.66,337.33,345.54,343.59,348.21,344.40,350.24,347.68,355.65,356.19,354.83,358.08,357.17,359.32,360.86,357.27,355.00,366.17,367.75,366.84,366.27,360.74,369.26,370.68,374.26,369.98,372.72,370.68,375.85,372.34,371.71,369.04,373.62,372.05,380.25,376.92,376.19,377.97,378.88,383.05,394.76,412.74,408.02,393.12,390.33,387.83,391.93,396.58,399.33,398.01,393.45,388.66,391.79,389.28,392.14,391.90,391.96,392.59,391.59,381.21,380.18,385.13,397.64,381.70,387.80,324.69,358.20,326.59,326.91,327.45,361.82
2025-06-30 22:13:55.516000,L9,,,,,298.72,296.36,292.56,316.66,289.45,313.34,310.62,309.68,318.70,337.88,334.21,326.34,327.20,327.84,309.93,337.36,307.64,316.73,335.53,335.65,316.78,336.00,315.41,305.11,330.31,297.66,298.23,307.82,282.24,,,,,,,292.22,311.00,311.40,274.47,327.35,321.40,325.74,324.44,316.57,330.68,342.04,322.08,308.96,304.12,308.37,302.90,307.19,322.63,308.25,303.58,337.85,314.84,321.34,316.60,316.46,312.52,317.42,309.16,309.26,310.84,312.30,308.70,315.85,281.20,327.11,332.53,323.51,328.01,330.66,325.54,303.98,333.05,328.90,336.82,293.10,337.19,337.92,340.19,332.10,342.28,345.45,344.38,350.46,348.23,350.78,352.53,347.92,341.62,353.18,355.38,356.05,354.14,334.59,351.32,359.32,363.48,358.76,357.33,358.77,365.59,363.72,366.23,360.46,363.08,359.32,368.39,362.56,365.40,369.82,365.59,368.56,372.48,357.10,390.42,382.64,379.13,375.42,381.08,385.80,388.32,388.31,382.89,371.96,375.63,374.55,377.71,374.35,378.95,380.72,376.93,374.96,372.87,371.83,391.97,371.83,381.67,314.64,318.46,315.32,324.98,323.86,314.57
2025-06-30 22:14:19.484000,L9,292.88,305.27,298.32,270.50,300.20,298.32,294.17,319.37,291.45,315.64,312.83,312.06,322.18,340.56,336.26,328.29,335.10,331.79,333.33,339.40,310.07,339.24,339.60,338.77,319.44,339.71,319.07,307.93,331.62,299.21,300.69,309.88,288.41,,,,,,,342.98,313.66,313.53,280.85,332.79,329.49,338.96,331.22,321.28,332.23,344.32,324.49,311.40,306.49,310.75,304.42,310.84,324.54,310.07,345.44,340.63,317.90,323.72,318.66,322.70,315.77,319.46,358.37,355.16,381.81,396.50,312.72,319.71,285.10,330.53,335.48,325.50,330.58,332.75,330.35,334.03,335.23,331.77,338.77,297.21,339.45,340.06,342.91,336.92,345.10,347.58,346.65,353.79,350.29,353.50,354.43,350.15,344.48,354.68,357.53,358.09,356.42,339.77,355.63,362.07,366.27,360.83,360.56,361.48,368.14,366.10,368.37,362.56,365.66,361.16,370.27,365.29,366.89,371.91,368.41,370.85,374.92,389.02,392.31,384.34,381.35,378.09,382.93,387.72,390.39,390.02,384.81,374.19,378.07,376.99,380.01,377.55,380.95,382.78,379.92,376.99,375.66,373.51,393.93,373.29,383.63,317.10,376.39,319.04,327.91,326.22,317.18
2025-07-15 22:20:13.250000,L8,291.92,305.27,307.26,292.35,296.73,301.29,299.03,293.41,291.93,307.88,306.61,302.12,311.60,331.27,324.77,321.39,316.35,316.18,304.57,295.59,281.74,312.93,307.64,316.69,308.96,294.44,294.17,302.28,321.75,301.37,302.24,301.59,288.54,292.52,,,,,,,,,,306.15,305.99,305.43,301.53,291.70,310.55,351.98,309.42,302.99,302.55,299.40,304.05,301.35,311.19,310.21,297.67,306.36,308.47,306.57,301.52,305.65,314.80,314.80,305.08,296.47,297.45,304.89,297.91,304.97,289.67,317.87,321.08,319.01,320.42,323.62,326.61,309.11,330.94,316.02,315.65,294.72,328.51,324.55,332.76,325.65,336.60,339.66,335.16,332.64,334.54,348.54,349.88,339.36,316.53,349.21,352.51,352.47,350.55,326.34,335.51,347.17,346.71,344.94,345.81,352.19,359.59,353.94,345.62,351.20,357.28,356.05,359.16,356.59,358.03,358.02,360.57,362.56,362.11,334.13,375.25,368.18,367.22,367.89,364.52,368.57,369.44,370.62,365.41,358.14,365.53,360.61,365.40,362.13,366.88,369.79,368.87,366.33,363.74,362.53,383.08,368.97,374.36,305.71,313.44,310.50,313.94,289.24,295.94
2025-07-16 22:14:00.743000,L9,330.99,307.23,370.24,359.58,335.53,356.86,371.66,333.95,337.34,338.81,342.39,331.51,325.56,333.96,336.54,327.02,323.96,329.94,334.92,307.10,367.74,,354.61,374.17,369.84,298.23,330.38,337.61,357.25,371.20,302.63,309.85,296.87,297.61,290.44,294.87,298.62,291.53,283.38,283.56,294.17,291.21,280.88,305.32,317.46,312.46,306.68,302.37,315.63,342.98,312.16,299.60,308.71,301.42,306.24,310.20,311.74,307.89,306.70,315.60,311.15,313.38,303.12,310.66,324.30,316.83,305.26,298.65,302.47,306.64,310.71,311.33,310.44,319.29,320.78,317.62,319.94,339.37,324.65,303.95,326.30,320.36,321.76,303.53,328.23,326.68,322.99,326.93,335.20,341.75,343.10,337.04,331.07,341.70,340.22,334.41,322.74,340.00,354.99,355.35,348.53,325.14,334.48,346.08,351.72,346.04,346.10,349.13,358.86,350.76,346.16,345.14,352.53,352.01,357.33,354.64,353.02,354.03,353.33,354.56,354.96,361.57,372.74,361.03,359.52,359.49,363.51,363.02,366.73,369.64,366.67,357.70,363.28,358.81,361.17,362.15,365.82,366.74,360.15,366.10,365.60,365.31,382.57,363.39,378.85,315.69,322.28,319.49,311.84,325.60,
2025-07-16 22:14:24.715000,L9,288.33,302.39,302.80,294.06,290.99,290.04,291.78,290.76,287.81,297.84,303.07,307.56,315.35,328.93,330.32,321.83,316.61,311.66,307.95,299.08,289.73,310.30,306.69,309.50,308.11,291.55,295.81,303.65,309.50,297.58,297.93,306.83,290.13,291.68,,,,,,,,,,302.61,312.73,307.77,304.14,300.06,310.10,317.60,308.58,297.84,306.55,299.18,303.81,306.39,308.77,305.26,301.71,310.64,306.97,308.27,300.13,306.76,306.43,313.20,300.99,293.51,299.91,302.80,304.13,307.98,288.27,314.64,316.73,314.63,317.40,317.84,320.97,300.16,321.13,315.71,318.00,292.71,324.69,322.60,320.64,323.04,331.33,338.38,329.86,324.10,324.62,333.74,336.18,330.99,316.55,336.88,346.56,349.56,345.56,321.47,331.11,340.79,337.02,339.27,338.65,343.15,351.56,345.82,341.63,340.82,348.91,349.51,353.22,352.26,350.26,350.67,350.18,350.07,350.98,346.26,367.09,358.09,356.24,356.85,359.57,358.92,363.47,366.97,363.18,352.41,360.64,356.18,358.30,358.51,363.49,364.03,358.93,363.94,362.53,359.96,378.07,359.17,373.61,311.50,319.73,314.28,309.33,289.49,296.73
2025-07-23 22:20:15.252000,L9,311.59,325.38,319.05,310.09,314.86,308.38,310.06,307.10,300.04,315.53,317.61,321.34,327.32,341.54,337.94,335.57,323.81,325.27,316.74,310.49,295.54,326.52,318.34,324.32,320.57,306.13,306.54,313.57,320.86,304.60,305.31,312.70,298.06,306.02,288.81,305.26,309.64,306.68,286.62,,,,,351.80,353.56,360.35,361.81,305.91,322.32,326.84,334.54,318.73,317.28,320.01,315.69,325.15,323.51,322.51,337.49,334.74,322.60,331.44,329.77,339.37,329.44,334.60,338.77,332.86,332.41,334.30,325.16,337.09,330.02,338.36,335.53,330.30,337.25,344.39,352.78,346.15,349.14,335.77,350.88,341.29,351.08,351.26,352.40,352.21,352.70,355.86,355.27,355.43,360.44,368.37,364.99,355.50,357.17,362.62,366.67,374.21,375.46,353.29,363.02,368.30,365.82,364.56,372.15,383.41,381.71,367.94,370.98,370.03,374.90,370.38,376.89,377.49,375.54,382.93,385.04,389.77,395.52,415.48,403.26,394.82,392.08,390.45,396.31,401.67,406.85,405.94,400.64,389.08,394.27,389.87,387.55,389.85,390.36,394.25,393.35,391.93,386.23,388.54,,,,333.19,329.37,348.77,343.81,304.09,309.48
2025-08-01 22:14:06.695000,L9,289.86,303.30,307.77,298.20,304.09,283.98,287.31,284.87,285.45,295.52,331.14,304.85,315.32,357.13,325.28,330.81,311.78,318.15,300.76,288.91,280.85,315.39,304.76,310.55,306.34,288.29,299.90,362.44,346.99,290.98,295.99,302.63,284.83,,358.22,344.02,371.71,342.39,,,,,,348.49,363.22,341.93,307.93,313.16,349.89,336.91,318.34,299.57,296.98,294.46,296.34,303.83,302.78,297.27,305.76,310.67,302.53,304.94,298.26,303.01,302.74,309.06,299.61,293.91,298.69,303.34,298.76,304.60,289.56,313.56,310.10,318.08,322.24,304.18,312.92,301.77,321.06,311.93,318.27,299.34,332.02,326.19,325.66,317.42,333.91,335.21,330.70,333.60,329.96,334.76,342.43,328.52,310.53,342.32,340.88,355.77,366.87,320.34,330.66,335.22,338.54,329.15,329.06,343.68,346.30,344.79,344.66,358.27,349.51,351.48,358.23,351.69,350.04,369.26,342.89,350.52,354.01,330.28,364.90,361.09,359.28,357.87,360.35,362.53,367.18,367.91,359.95,353.10,359.21,353.34,354.02,357.21,356.57,361.14,356.41,354.71,354.03,350.06,389.46,365.64,381.30,305.67,309.99,313.82,305.13,287.74,293.46
2025-08-25 22:14:15.671000,L8,,,,,332.81,319.49,315.41,319.86,318.22,327.61,341.08,339.57,338.64,350.27,351.99,342.87,339.00,334.40,352.24,340.24,326.45,343.31,354.91,358.89,349.88,365.30,352.34,348.73,366.87,362.07,382.88,,,,,,,,,,,,,,380.16,368.72,343.03,330.28,332.97,337.41,351.76,389.94,391.74,365.18,,,349.65,341.36,343.19,344.92,347.28,358.20,391.10,384.27,375.72,377.56,376.36,368.58,392.82,388.33,380.06,355.25,360.25,370.96,372.86,365.04,360.25,363.38,372.29,378.94,392.92,377.74,381.39,371.00,374.52,373.73,370.49,385.37,396.67,389.16,392.86,389.83,398.73,404.21,398.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.01,359.15,366.69,360.65
2025-08-25 22:14:39.643000,L8,316.42,327.61,322.22,318.67,313.52,308.23,303.22,301.55,298.35,305.84,315.76,309.43,319.39,328.28,336.48,331.81,326.06,322.98,320.39,309.50,282.09,326.31,326.55,321.46,316.92,300.38,308.03,311.88,323.75,307.35,313.23,310.17,277.70,289.64,283.59,300.96,303.54,295.18,280.03,306.83,307.74,311.89,268.49,316.44,315.50,325.81,323.08,316.12,322.02,325.79,329.93,317.89,311.56,313.67,311.92,324.47,312.33,329.15,327.80,325.41,327.45,337.32,334.87,336.38,329.20,334.07,331.94,325.85,326.54,328.03,328.44,333.25,332.35,340.08,345.90,342.32,342.37,340.67,346.69,299.26,356.46,339.24,344.12,346.75,347.44,342.73,346.06,347.00,350.01,355.73,349.49,356.08,355.89,355.52,359.15,352.42,345.12,361.32,365.47,364.04,363.52,296.80,342.47,356.46,361.26,355.89,356.66,370.39,372.79,361.52,369.60,361.18,362.16,358.70,371.61,362.08,361.32,365.79,360.48,365.01,356.65,318.37,386.51,378.12,372.18,376.34,374.41,378.58,384.70,387.06,376.19,367.28,370.19,363.19,371.97,369.08,375.16,377.13,374.27,369.76,365.61,368.40,389.94,372.90,383.79,321.70,329.34,325.01,323.47,304.40,309.80
2025-09-02 22:14:23.256000,L9,290.36,296.90,309.45,298.45,288.37,285.34,283.85,280.72,279.95,287.37,299.15,300.15,309.05,320.30,319.72,313.54,313.64,304.04,303.45,290.83,285.34,304.71,367.03,352.96,302.88,291.01,288.84,290.81,299.74,294.58,293.64,299.46,284.43,,,280.48,290.61,284.96,277.11,289.10,294.53,295.76,268.90,300.73,308.73,299.05,292.90,297.45,299.35,310.10,315.90,299.49,299.08,299.18,288.17,291.24,302.52,291.31,287.06,306.05,306.05,307.39,303.08,313.93,302.96,312.50,290.16,284.64,294.70,287.78,293.23,394.57,292.22,308.00,328.91,314.37,315.71,314.18,314.32,303.07,316.80,313.31,313.00,297.86,327.96,324.01,316.62,321.63,330.17,342.64,350.36,344.44,319.13,334.96,333.52,322.44,316.79,350.76,356.16,361.04,350.71,297.35,327.61,343.97,345.45,335.62,338.06,345.81,353.99,345.49,344.14,357.76,356.55,344.47,342.33,346.97,349.57,351.14,350.28,350.80,353.58,319.48,363.32,360.32,357.10,355.50,358.18,362.18,368.80,370.36,362.43,354.03,361.89,352.13,355.01,356.56,357.34,366.53,359.42,357.49,358.75,359.01,376.78,359.40,370.16,300.21,304.69,300.57,305.36,288.56,288.87
2025-09-02 22:14:47.227000,L9,293.89,299.30,310.86,300.09,290.35,286.80,286.67,283.28,281.87,288.99,301.17,302.20,311.12,322.73,364.27,361.96,319.88,306.27,309.77,293.50,290.26,306.42,364.44,348.69,305.23,292.86,291.40,292.16,301.90,297.93,295.86,301.49,287.55,282.91,275.91,283.99,292.12,286.76,278.48,290.97,296.91,297.98,271.78,302.85,311.65,303.22,300.66,301.42,301.24,315.47,330.53,302.88,301.49,302.01,291.71,293.54,305.64,293.46,291.26,308.25,308.55,311.13,309.06,316.97,308.07,317.16,298.22,289.39,297.64,291.44,301.98,303.88,294.12,327.02,332.10,316.66,317.94,319.34,318.26,307.54,324.91,316.64,317.80,316.86,333.66,327.87,320.32,326.00,333.02,347.45,354.28,346.25,348.20,338.84,337.21,339.71,322.81,357.39,361.66,363.87,353.00,319.75,337.80,347.69,348.99,340.38,342.43,349.40,359.45,349.87,349.34,363.52,362.90,347.93,345.80,349.78,355.60,355.08,356.46,354.64,357.01,324.62,370.31,363.52,360.80,358.74,360.99,365.34,371.58,374.11,365.88,359.60,364.04,355.05,357.80,358.83,359.28,368.52,361.71,360.73,362.60,362.79,378.62,363.22,373.56,304.08,306.75,303.70,309.08,291.62,290.98
