dates,satname,nzd0284-0000,nzd0284-0001,nzd0284-0002,nzd0284-0003,nzd0284-0004,nzd0284-0005,nzd0284-0006,nzd0284-0007,nzd0284-0008,nzd0284-0009,nzd0284-0010,nzd0284-0011,nzd0284-0012,nzd0284-0013,nzd0284-0014,nzd0284-0015,nzd0284-0016,nzd0284-0017,nzd0284-0019,nzd0284-0020,nzd0284-0021,nzd0284-0022,nzd0284-0023,nzd0284-0024,nzd0284-0025,nzd0284-0026,nzd0284-0027,nzd0284-0028,nzd0284-0029,nzd0284-0030,nzd0284-0031,nzd0284-0032,nzd0284-0033,nzd0284-0034,nzd0284-0038,nzd0284-0039,nzd0284-0040,nzd0284-0041,nzd0284-0042,nzd0284-0068,nzd0284-0069,nzd0284-0070,nzd0284-0071,nzd0284-0072,nzd0284-0073,nzd0284-0074,nzd0284-0075,nzd0284-0084,nzd0284-0085,nzd0284-0086,nzd0284-0087,nzd0284-0088,nzd0284-0089,nzd0284-0090,nzd0284-0091,nzd0284-0092,nzd0284-0093,nzd0284-0094,nzd0284-0102,nzd0284-0103,nzd0284-0104,nzd0284-0105,nzd0284-0106,nzd0284-0107,nzd0284-0108,nzd0284-0109,nzd0284-0110,nzd0284-0111,nzd0284-0112,nzd0284-0113,nzd0284-0114,nzd0284-0115,nzd0284-0124,nzd0284-0125,nzd0284-0126,nzd0284-0127,nzd0284-0128,nzd0284-0129,nzd0284-0130,nzd0284-0131,nzd0284-0132,nzd0284-0133,nzd0284-0134,nzd0284-0135,nzd0284-0136,nzd0284-0137,nzd0284-0138,nzd0284-0139,nzd0284-0151,nzd0284-0152,nzd0284-0153,nzd0284-0154,nzd0284-0155,nzd0284-0156,nzd0284-0157,nzd0284-0159,nzd0284-0160,nzd0284-0161,nzd0284-0162,nzd0284-0163,nzd0284-0164,nzd0284-0165,nzd0284-0166,nzd0284-0167,nzd0284-0168,nzd0284-0169,nzd0284-0018,nzd0284-0035,nzd0284-0036,nzd0284-0037,nzd0284-0048,nzd0284-0049,nzd0284-0050,nzd0284-0051,nzd0284-0052,nzd0284-0053,nzd0284-0055,nzd0284-0056,nzd0284-0057,nzd0284-0058,nzd0284-0059,nzd0284-0067,nzd0284-0076,nzd0284-0077,nzd0284-0078,nzd0284-0079,nzd0284-0080,nzd0284-0083,nzd0284-0095,nzd0284-0096,nzd0284-0097,nzd0284-0098,nzd0284-0099,nzd0284-0116,nzd0284-0117,nzd0284-0118,nzd0284-0119,nzd0284-0120,nzd0284-0121,nzd0284-0122,nzd0284-0123,nzd0284-0140,nzd0284-0141,nzd0284-0142,nzd0284-0143,nzd0284-0144,nzd0284-0146,nzd0284-0147,nzd0284-0148,nzd0284-0149,nzd0284-0150,nzd0284-0158,nzd0284-0043,nzd0284-0047,nzd0284-0054,nzd0284-0081,nzd0284-0082,nzd0284-0100,nzd0284-0101,nzd0284-0145,nzd0284-0044,nzd0284-0045,nzd0284-0046,nzd0284-0060,nzd0284-0061,nzd0284-0062,nzd0284-0063,nzd0284-0064,nzd0284-0065,nzd0284-0066
2000-11-27 21:44:26.720000,L7,,,399.01,395.02,351.19,340.52,340.89,335.32,323.65,340.12,351.22,333.97,371.56,,,,,,,,,,,,,,,,,,,,,,,,,,,363.41,362.58,373.43,382.66,377.62,378.71,384.92,396.32,310.46,365.06,377.21,358.28,310.98,375.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.14,371.27,305.65,304.32,311.39,312.28,340.53,,,,,,,,,,,,,,,,,420.44,,,,,381.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-13 21:44:28.287000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.32,391.91,403.57,412.64,406.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.20,383.84,387.12,388.15,401.64,386.50,375.76,394.79,392.00,,,,,,,,,379.72,,,,,,,,,,
2001-01-05 21:50:40.530000,L7,,,,,401.44,397.30,381.73,384.77,,,389.15,386.23,417.54,387.44,382.27,392.05,,,,,,,,,,,370.08,373.58,374.85,371.72,376.38,374.53,376.78,,,,,,,373.40,371.96,408.19,405.58,,,,,391.81,,,,,,,,,,,,,,,,,,373.08,367.15,363.17,365.79,372.33,370.15,,394.62,389.09,396.95,372.47,393.46,393.53,411.86,364.78,364.36,373.25,368.37,364.50,365.09,364.85,,,,,412.41,369.73,364.92,367.81,353.35,391.19,393.67,387.57,394.44,338.09,341.32,328.71,326.63,320.28,312.63,334.84,,,,,,,,373.34,362.48,361.48,353.69,362.22,359.35,364.40,359.96,371.24,,406.15,386.81,390.58,384.87,390.12,,,,,,,,,,,,,,,,,,,,,,,,335.94,,,352.56,387.37,391.49,,,,,,,311.29,326.03,328.43,302.52,294.33,273.80,280.76
2001-01-14 21:44:33.150000,L7,380.35,392.50,402.02,397.60,333.26,330.91,346.75,332.89,418.90,398.79,397.47,401.22,408.35,405.59,402.93,413.69,388.66,384.98,392.58,395.64,399.67,395.49,,,,,287.10,308.78,326.05,343.53,295.84,307.82,343.40,285.40,,,,,,,283.90,351.72,298.67,341.94,333.30,,,,,,,346.23,361.73,355.18,351.16,343.81,332.96,339.74,326.23,330.37,329.10,325.75,314.37,351.15,349.95,321.96,300.05,321.95,305.26,331.49,331.15,342.19,293.04,331.83,330.70,327.82,344.93,341.69,342.43,336.44,352.46,327.34,338.76,336.86,351.65,336.77,334.00,328.20,332.74,341.20,343.53,337.70,336.15,338.56,337.59,341.37,327.32,318.59,327.81,319.01,314.73,307.99,315.91,313.27,305.93,299.99,397.59,,,,,,,,,,,,,,,,,,,,,,350.82,351.31,,,,323.99,319.90,323.56,315.63,336.19,334.88,302.26,304.55,323.72,314.76,322.65,321.32,312.39,311.89,326.48,323.23,321.16,303.95,,,,,,,294.61,320.02,313.22,,,,,,,,,,
2001-01-21 21:50:46.402000,L7,,,,394.13,398.37,399.16,395.69,399.27,392.64,,,,396.12,400.22,402.81,391.98,392.66,386.79,399.57,393.16,393.99,388.01,383.04,354.26,378.96,,380.11,393.67,391.50,395.54,394.39,392.70,400.09,395.89,,,,,,380.63,393.99,379.88,395.71,400.48,424.52,,,,,,395.59,397.39,404.24,402.00,392.02,,398.61,377.79,,,,,,396.31,398.31,397.55,365.90,370.04,370.33,387.10,370.02,361.82,372.66,376.22,370.85,368.26,368.34,372.26,376.27,369.21,371.89,371.67,366.15,407.83,369.99,364.26,365.77,384.67,366.33,364.92,367.17,361.79,366.69,398.39,363.55,359.42,363.65,358.15,357.66,352.66,351.53,345.43,347.48,348.63,341.22,334.87,395.13,364.05,,,,,,,375.62,377.59,379.30,377.79,,,370.02,383.74,,,,,,,377.31,383.33,,,,362.90,359.55,384.63,391.97,403.87,370.85,374.62,373.77,393.72,402.57,380.28,401.38,357.83,372.99,369.34,355.58,360.00,361.40,340.82,,,375.54,,,,,354.39,,,,371.39,317.54,334.61,357.48,347.34,336.43,400.08
2001-04-04 21:44:06.948000,L7,355.74,355.18,356.26,362.49,363.35,361.37,362.47,349.53,341.05,351.90,350.90,345.12,337.79,330.26,330.49,358.53,334.55,309.38,300.45,307.84,308.56,305.97,293.65,308.65,326.08,312.36,317.94,342.28,342.32,351.65,342.50,334.21,344.25,330.18,372.23,351.76,337.14,317.55,315.32,302.10,353.36,371.86,372.51,354.48,323.62,340.38,302.34,342.30,323.93,357.85,361.50,345.03,350.63,378.52,347.81,368.23,332.68,292.40,345.01,370.90,363.28,336.99,346.69,370.56,371.09,357.24,353.59,361.53,355.08,356.45,359.49,354.96,312.33,337.16,330.73,336.91,356.99,349.43,359.62,355.05,345.09,344.62,341.69,355.56,385.34,355.94,355.34,352.76,334.38,339.75,347.51,355.06,348.12,372.41,368.83,349.74,335.59,326.45,324.98,330.37,321.35,312.24,310.28,305.47,300.46,309.06,,294.92,324.34,326.08,,352.11,352.68,345.31,301.40,291.29,,,,,,366.96,,,,,,,343.09,340.87,356.30,371.37,346.45,355.86,350.04,336.01,350.22,338.29,338.28,325.86,302.24,351.33,345.17,340.42,347.18,337.50,346.32,333.40,334.28,323.77,304.86,314.53,,,,,,,334.82,320.72,,,,,,,,,,
2001-04-20 21:44:10.657000,L7,359.34,368.06,371.35,369.58,369.99,372.82,370.32,355.88,343.78,349.79,361.98,348.78,341.32,342.55,343.19,359.66,343.08,313.55,312.91,326.85,319.44,323.82,309.71,323.69,329.73,313.42,331.57,347.90,354.62,361.40,346.88,338.53,347.86,342.32,379.18,361.86,338.80,332.44,316.16,366.99,367.97,372.64,381.72,364.11,349.70,355.36,310.47,342.53,325.69,358.94,371.96,342.37,343.66,378.19,346.01,367.48,347.89,317.61,355.47,357.62,354.27,359.28,366.48,367.13,382.17,357.85,350.88,353.06,349.07,355.43,350.76,357.23,344.96,347.55,352.29,352.33,363.04,362.61,360.31,366.17,359.76,367.67,356.71,359.23,355.94,358.93,356.33,354.68,350.15,354.65,353.98,358.13,363.22,359.34,360.51,359.35,345.19,337.42,345.37,340.88,332.04,328.19,325.47,318.92,316.37,326.73,279.25,302.28,318.72,338.00,284.44,292.35,353.36,347.17,304.56,297.31,283.60,343.74,341.54,332.07,286.18,377.37,320.81,359.13,361.01,352.07,309.24,312.25,352.16,361.96,357.03,365.08,353.02,360.71,356.66,350.02,356.51,350.55,348.34,351.71,333.71,353.14,347.14,347.39,347.59,341.29,344.62,343.04,345.80,346.92,333.80,339.81,284.73,277.69,258.79,,,345.11,356.05,332.29,,,264.20,297.78,328.09,341.75,309.80,298.26,278.38,274.49
2001-05-22 21:43:54.652000,L7,,,,,,,,,,,,,363.94,402.33,357.35,,,397.14,313.37,332.68,322.84,312.26,320.61,337.70,350.58,360.33,361.09,,,,,364.78,383.35,376.96,,405.83,360.74,354.05,342.03,,,,,,,368.15,363.61,,,,,,,,,363.45,366.10,335.41,,,,,,,,,,,,,,,,,,,,,,,345.23,358.53,376.78,367.59,282.73,,,,,407.64,329.55,336.38,353.81,348.63,374.64,372.12,390.71,400.50,371.70,375.10,383.48,376.85,372.03,,,,295.56,374.46,414.18,,284.71,302.17,300.95,350.47,,336.22,299.29,277.57,370.98,370.33,298.95,,395.19,337.75,384.52,,,,355.45,,,,,,,,,,,,,,,,329.73,365.96,348.39,348.52,363.88,,,378.94,297.26,290.69,270.35,,,,,354.81,289.25,293.18,285.50,,,,,,,
2001-07-25 21:43:18.753000,L7,336.27,344.28,355.92,357.19,349.50,351.15,353.09,338.34,328.53,326.77,337.47,329.89,310.36,,,,,,,314.87,314.77,296.23,289.99,322.46,326.99,307.32,314.19,347.13,352.61,338.41,338.70,338.29,,,374.66,358.16,351.62,321.50,318.54,359.08,333.85,337.12,359.27,331.66,312.05,325.02,300.53,,,325.25,359.90,326.72,345.45,373.26,348.53,413.12,384.20,398.79,404.53,410.72,,336.98,304.95,338.25,360.26,320.65,412.65,403.47,403.87,404.83,386.25,383.82,379.55,392.12,410.75,345.89,351.29,346.50,349.70,345.72,339.39,389.92,,343.94,348.54,330.28,356.38,341.32,,,,,,,,380.78,380.89,369.03,367.58,361.96,330.39,,,,,,,,,,,,,,,,,,,,,365.55,291.23,,,,,,381.00,393.33,392.08,391.54,388.24,383.83,382.39,409.41,390.76,397.23,404.93,386.45,383.47,347.13,313.44,341.16,319.96,377.93,372.36,,,,,409.47,277.65,,,,,389.79,392.50,379.11,,,,,,,,,,400.39
2001-09-11 21:42:38.257000,L7,355.63,359.55,363.96,365.17,353.66,364.13,361.13,346.86,347.29,359.09,354.36,341.46,339.22,330.00,334.38,356.15,335.03,304.58,292.17,313.76,319.29,318.11,303.93,309.03,321.84,310.71,312.84,347.59,347.39,350.26,342.84,321.80,332.31,331.76,375.85,359.58,337.82,324.93,328.92,339.23,338.03,345.50,371.96,344.01,322.81,332.88,305.78,329.14,320.97,344.68,355.93,333.70,332.97,364.57,337.65,359.03,316.45,286.92,336.45,338.62,334.04,334.63,348.33,354.50,362.61,348.15,322.14,327.59,336.39,345.35,346.23,347.77,308.91,336.52,329.94,327.02,338.08,358.45,352.25,358.22,340.78,340.87,341.23,351.92,355.34,348.91,349.01,348.42,341.87,341.44,345.66,344.28,341.65,346.53,336.98,343.95,322.33,308.65,326.20,325.12,327.75,322.41,317.48,317.47,293.87,305.03,,301.21,324.28,338.29,273.22,357.60,352.51,323.64,289.88,281.40,331.17,333.25,329.51,326.95,271.40,,339.07,346.92,356.50,335.45,293.31,304.78,,,,,,344.34,338.25,332.19,350.90,347.40,337.20,312.93,313.26,347.28,351.53,342.83,344.88,335.13,324.80,332.41,332.85,314.09,307.66,299.53,285.05,,,,,,328.31,320.49,,,,,,,,,,
2001-09-18 21:48:41.296000,L7,358.54,371.37,369.78,372.43,372.41,375.90,370.48,372.98,347.53,377.02,378.29,368.34,351.08,342.50,340.96,364.64,342.39,310.66,306.30,322.66,332.49,321.98,314.28,328.58,352.70,341.90,345.67,355.34,360.00,363.92,356.63,341.39,361.87,331.88,382.93,362.07,337.42,341.30,316.85,366.32,377.10,416.96,389.03,361.93,372.96,363.60,368.06,356.92,359.14,357.18,367.53,360.88,365.31,377.34,365.20,369.92,351.79,343.47,373.21,367.77,359.19,354.59,362.62,369.05,412.62,,,384.96,352.89,355.61,364.22,407.09,371.33,357.67,359.53,355.54,370.57,369.88,405.04,398.67,367.01,362.00,401.91,366.74,365.88,357.07,359.14,358.02,353.38,352.34,357.27,353.55,390.68,356.08,354.86,358.82,348.46,347.80,385.97,375.94,333.94,376.08,383.40,369.02,314.87,333.08,347.71,327.33,342.86,376.97,,,,,,,387.63,362.64,352.29,354.07,316.42,375.48,377.87,373.68,374.68,367.53,343.18,358.10,354.33,359.62,356.40,366.07,359.26,386.53,411.09,351.32,350.20,347.85,347.38,345.53,342.26,354.10,354.88,349.37,355.69,348.92,346.98,339.59,351.27,346.52,360.20,343.87,284.65,,,,357.14,343.50,362.80,343.35,,,,275.03,322.36,332.27,312.39,304.80,281.35,362.27
2001-10-29 21:42:21.289000,L7,353.47,357.85,363.36,367.40,367.47,364.75,370.37,370.20,371.25,380.07,377.58,370.70,366.87,356.68,364.05,366.55,362.38,334.85,348.00,344.37,351.68,341.17,341.71,350.69,356.48,365.41,347.88,352.35,363.65,362.39,359.76,347.29,357.74,352.45,379.46,380.88,357.55,373.47,345.12,364.03,364.62,371.33,380.60,374.60,369.74,373.07,372.40,365.04,369.69,361.80,364.48,373.07,373.11,373.78,371.13,369.85,358.70,350.51,369.61,364.30,364.65,356.80,361.00,365.65,373.70,359.56,354.86,355.94,357.30,355.72,359.18,359.48,349.03,350.20,351.40,354.50,366.86,364.66,364.71,361.82,362.19,366.60,361.85,360.99,357.47,359.88,356.27,357.16,346.32,352.74,352.43,352.07,351.09,356.99,349.83,347.77,340.93,331.73,331.45,334.92,334.74,326.60,320.67,316.22,309.98,313.65,352.92,354.04,364.09,379.44,352.63,361.98,364.34,353.51,333.42,311.43,347.58,351.39,354.01,355.37,336.31,367.47,363.78,371.85,367.51,362.11,355.68,361.77,355.86,354.30,358.28,365.52,354.72,360.80,353.87,349.36,359.40,350.49,346.95,346.46,344.31,353.97,352.54,348.77,347.71,346.63,349.06,348.66,346.96,344.28,351.41,333.92,341.56,335.86,340.18,364.45,363.06,350.29,357.84,343.98,345.99,347.70,348.06,281.06,317.57,331.93,304.42,292.59,279.09,351.16
2002-01-17 21:42:52.816000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.36,397.80,394.03,385.99,391.15,398.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.82,384.84,392.45,381.58,,,,,,,,,,,,,,,,,,,,,,,355.23,338.08,351.83,376.47,,,
2002-02-18 21:42:54.191000,L7,377.03,393.25,398.18,365.14,364.72,361.51,364.05,361.06,371.53,375.41,360.71,361.03,362.79,344.23,346.16,360.61,343.17,311.66,297.94,324.56,327.34,321.92,312.60,326.22,332.92,327.15,331.48,345.21,351.01,360.47,344.99,342.01,345.35,336.11,376.20,356.93,354.56,363.24,316.65,354.74,361.79,369.36,374.97,363.12,367.97,357.57,344.39,351.11,353.38,357.18,367.30,361.99,364.38,367.00,370.36,365.97,354.25,347.38,364.53,365.89,354.77,349.05,357.75,368.61,355.68,363.45,352.88,352.05,350.72,356.62,352.77,360.36,343.21,355.45,350.55,351.60,362.77,361.96,362.07,359.19,358.51,359.52,362.75,355.83,358.63,360.13,353.55,360.54,349.70,346.53,351.37,369.02,345.96,354.01,349.25,342.27,347.30,336.78,331.68,325.46,330.57,327.73,334.09,321.46,320.60,327.07,329.92,331.80,362.15,364.29,303.89,353.05,347.89,349.64,327.48,279.18,345.54,345.94,344.63,340.46,285.98,354.27,302.56,359.33,361.21,362.38,336.49,336.22,355.20,351.36,351.42,357.32,339.04,355.68,351.02,356.05,351.97,353.84,346.97,347.99,341.25,359.76,349.10,347.39,343.82,339.65,340.61,342.32,337.42,344.19,346.48,321.68,285.52,,332.87,326.82,345.01,361.99,361.09,339.33,,,,252.48,,,,,,
2002-02-25 21:49:11.892000,L7,367.49,368.93,380.64,394.99,378.34,380.78,382.13,376.53,408.60,383.46,,385.73,380.12,380.93,361.26,396.67,399.28,375.10,364.49,370.88,362.98,356.23,383.72,384.70,377.37,364.49,351.23,365.25,371.31,367.96,368.92,351.65,370.42,364.35,387.64,384.92,364.75,371.53,347.93,372.78,375.55,377.03,380.83,382.95,383.87,381.65,382.25,370.30,371.77,362.25,375.64,382.27,379.95,380.62,372.78,377.41,369.17,367.22,365.40,366.37,363.62,364.05,368.07,408.41,,,362.86,355.03,365.79,355.83,355.04,359.05,367.43,373.94,373.51,366.22,402.06,,,401.93,364.95,364.90,358.44,359.16,358.73,357.68,357.93,365.01,352.45,353.76,352.97,352.98,356.91,363.85,384.83,343.48,334.25,334.02,327.55,336.22,331.70,372.59,335.95,324.74,315.58,321.27,375.01,364.44,380.15,387.60,363.38,389.53,368.60,367.49,344.79,345.30,350.44,358.79,358.72,354.68,309.31,,389.61,380.45,382.28,381.37,369.33,369.67,362.15,364.89,354.28,364.79,370.54,361.28,355.18,353.12,363.87,364.30,367.56,366.81,353.07,366.05,381.39,383.97,405.94,347.39,342.56,352.02,357.42,348.09,355.75,336.96,369.07,364.33,353.51,374.48,376.63,367.17,368.83,341.01,355.46,363.10,358.44,299.06,348.02,345.51,304.77,298.08,276.67,279.46
2002-04-14 21:49:02.545000,L7,347.69,360.90,364.22,369.10,363.77,373.27,370.94,355.86,340.58,353.10,356.99,361.54,336.27,342.60,345.26,362.34,337.31,310.72,295.71,324.71,311.06,309.23,302.82,318.64,329.83,311.37,328.84,345.14,346.14,353.87,347.74,337.76,344.68,332.99,376.74,355.34,331.25,341.94,312.47,362.99,363.89,369.82,376.96,345.95,351.66,345.63,297.10,336.38,326.27,357.90,365.93,339.05,351.65,371.52,348.63,367.22,327.92,318.80,359.80,359.97,349.03,352.16,355.38,371.37,372.71,362.11,345.01,359.34,364.23,355.69,354.52,355.14,350.94,358.96,356.72,360.31,367.26,360.51,362.58,361.96,350.77,353.50,352.88,358.91,354.03,359.20,360.12,358.52,346.80,350.73,353.14,350.33,354.10,354.76,346.60,338.05,330.32,323.77,330.26,336.79,334.88,322.51,321.20,316.01,315.04,318.18,274.04,296.17,326.37,342.82,282.07,293.46,350.79,350.88,306.10,287.04,282.41,337.92,345.64,333.35,277.92,363.74,,,,,,327.03,359.29,355.92,359.02,366.92,369.37,359.09,353.16,345.79,349.92,360.14,359.69,356.44,343.53,356.28,354.82,344.43,345.34,346.84,337.20,343.26,345.35,342.18,342.55,327.90,277.70,,,,,319.39,368.41,330.00,,,,272.56,338.55,339.14,316.80,301.93,280.40,285.39
2002-07-19 21:48:33.434000,L7,,,,366.84,360.25,357.89,362.31,343.36,351.55,350.49,351.76,339.78,335.65,343.80,347.08,354.12,343.30,320.59,299.81,321.47,310.09,299.49,298.86,327.53,335.57,310.98,327.71,353.61,353.80,353.24,344.92,341.74,353.55,342.68,374.09,353.02,336.94,330.50,336.58,356.12,343.73,356.97,373.40,347.49,304.72,330.74,293.46,312.66,317.65,340.29,355.70,314.77,321.48,368.06,347.74,293.27,,,,,,320.40,315.10,307.27,411.20,,300.34,298.01,296.68,332.86,309.98,366.67,,,,324.82,377.21,386.00,375.95,,,,,,,333.44,340.52,347.71,,,,,397.69,386.09,361.60,348.74,,,,,,,,,,,,296.26,,,,,,,,,,,,,,388.56,,,,,,,,,,,,405.01,404.68,403.15,,,,,,350.36,,,,,,,,,,351.95,287.36,,,,,,,,,,,,,,,,,
2002-09-05 21:48:14.221000,L7,372.64,374.70,383.59,383.30,370.06,387.67,417.83,412.31,414.89,,,,356.90,345.65,350.38,378.48,339.41,315.84,319.53,323.16,328.85,317.28,311.65,395.48,394.74,326.36,336.85,355.13,366.86,369.62,368.48,345.76,351.78,348.70,391.27,356.94,347.65,332.76,331.59,374.83,376.58,377.55,420.35,363.49,374.90,359.90,307.96,382.73,332.40,385.01,,404.03,410.46,414.24,354.92,381.61,352.68,315.39,380.15,362.28,361.42,402.44,402.39,,,404.10,401.77,407.75,353.56,368.60,363.83,373.61,399.62,398.95,407.99,362.11,377.53,373.23,368.47,371.29,366.43,375.09,363.84,366.16,364.91,373.93,379.28,373.31,356.05,356.04,359.21,362.72,376.96,370.09,367.39,363.38,349.60,349.42,349.01,345.60,,382.28,335.59,344.25,340.04,312.60,278.98,304.27,342.99,386.61,275.27,370.56,373.78,362.31,349.46,299.42,354.76,351.42,365.37,360.75,271.34,335.26,382.80,404.59,,,,347.90,377.31,373.73,365.76,369.64,373.19,371.24,367.05,357.74,382.79,370.08,351.44,368.24,345.92,379.92,353.85,370.72,,384.79,396.57,333.74,359.89,366.66,328.23,347.92,286.76,298.70,258.33,,324.12,283.67,381.18,353.63,274.57,267.04,387.70,299.32,337.68,349.92,317.06,310.24,287.53,286.57
2002-09-14 21:41:55.072000,L7,334.88,346.27,351.10,354.63,348.00,349.01,354.05,345.75,333.75,348.48,346.33,337.44,335.04,317.00,326.84,354.02,334.31,306.53,398.46,383.59,388.13,380.18,384.86,390.42,385.14,378.80,387.56,387.99,392.26,390.80,391.35,330.84,334.72,326.58,367.88,353.38,335.05,306.47,308.84,358.02,355.69,354.86,359.36,343.48,309.59,325.57,292.68,318.79,315.36,335.59,358.30,334.06,337.62,364.61,336.64,356.08,317.22,,333.76,356.94,339.63,336.57,354.38,352.92,352.68,327.99,310.20,341.18,312.57,351.44,343.83,353.78,285.90,,299.49,315.71,338.77,338.64,346.82,345.48,335.12,361.74,336.30,356.27,352.37,352.75,352.26,338.56,348.18,337.78,346.36,342.86,392.42,,,342.69,340.98,331.18,332.38,328.69,342.95,324.96,319.12,316.26,317.29,287.45,388.00,296.74,316.53,316.76,,348.05,347.69,337.99,294.64,277.46,325.03,331.58,347.92,324.54,273.21,353.95,,,,,,305.51,,,,,,355.41,351.64,349.12,339.49,342.81,341.45,310.66,306.46,342.22,340.28,332.40,339.60,313.72,,309.66,326.69,302.97,292.65,,,,376.74,,,,314.37,,,,,,,,,,,
2002-09-30 21:41:47.719000,L7,345.59,394.98,388.57,,399.26,401.86,394.02,356.13,396.99,360.16,358.54,360.53,343.67,321.11,347.23,355.37,340.44,310.59,300.80,312.96,308.70,314.10,300.37,310.43,327.55,311.48,336.99,344.95,351.71,361.46,341.07,341.45,344.35,331.17,376.61,353.23,334.09,329.70,312.84,363.48,356.60,364.63,371.98,357.69,325.92,350.40,295.90,350.64,332.20,355.59,359.10,358.58,359.58,362.62,365.41,348.62,347.17,298.99,336.20,342.14,335.00,333.76,354.15,358.96,366.18,350.10,316.51,343.73,344.91,348.75,344.32,343.78,334.85,,331.85,335.86,344.84,342.95,359.85,355.68,356.58,350.23,369.41,355.42,358.14,355.66,352.75,354.71,348.68,347.43,346.44,355.65,344.80,358.16,345.54,345.16,341.12,333.38,337.66,336.86,333.42,324.99,323.69,327.63,321.37,317.03,269.99,309.81,332.09,361.15,392.00,388.39,377.86,377.78,372.46,373.59,382.78,386.53,380.47,332.24,291.99,364.00,,,,,,321.48,353.31,342.95,349.68,335.38,298.83,348.10,344.76,341.61,343.90,344.86,350.09,350.25,341.00,350.38,349.87,343.36,340.85,343.19,333.52,330.19,326.46,337.52,312.68,316.06,385.09,377.78,376.17,,,285.05,331.58,333.31,380.07,380.36,383.28,,,,,,,
2002-10-23 21:48:03.157000,L7,363.95,393.11,396.36,,,,403.74,378.85,375.76,400.93,383.05,404.26,403.05,401.48,396.82,,395.82,385.04,383.14,,,390.95,382.68,383.49,383.98,384.34,391.69,384.82,386.61,389.81,397.24,359.17,382.83,387.78,,,,,,369.83,371.87,379.16,,383.47,383.45,381.69,382.20,394.60,397.08,384.74,391.72,381.49,387.40,386.11,380.75,382.69,371.49,,405.73,376.08,366.41,372.19,393.37,,,,,,377.73,385.36,360.99,362.62,,,,,,,,,,,,,,,,,,,,,,,370.15,391.13,383.22,379.86,,372.44,338.47,330.39,368.84,,360.29,364.56,382.68,392.68,393.91,,,,,,,,375.06,383.59,381.57,360.33,361.50,377.68,421.41,385.75,386.41,379.64,376.37,386.99,,,,,,367.28,366.11,363.18,363.50,411.83,,,,,,,,,,,,,,381.15,,,365.12,,,392.23,401.03,,,,,365.77,339.36,344.86,318.06,309.60,286.04,289.14
2002-11-01 21:41:54.382000,L7,368.86,377.62,371.06,383.64,377.84,382.82,378.86,379.26,381.41,385.56,387.04,390.95,402.93,411.77,396.37,390.42,,,,,,,,364.64,367.64,369.38,375.39,380.88,408.93,391.88,,,,,416.90,390.46,389.21,389.08,371.15,,,,,,,,,368.74,347.54,340.69,351.62,318.48,324.55,369.76,371.35,378.60,371.80,371.48,,,,,,,,,,,,,404.54,361.04,342.13,356.58,370.90,372.13,368.63,371.07,365.98,364.83,365.37,364.83,364.96,366.69,391.25,389.79,383.53,,357.33,356.74,413.90,357.57,372.54,405.90,353.75,346.21,345.04,346.21,339.98,344.78,349.91,338.60,339.66,340.35,318.88,329.93,,,,,,,,,,,357.94,358.01,349.88,353.24,337.44,,382.57,362.54,348.51,381.67,387.54,361.68,,,,,,365.97,362.80,362.88,360.22,328.97,342.59,359.02,346.06,,,,,,,373.58,352.81,352.36,354.74,341.21,283.19,,387.56,,,,,,,,,,,,,,,
