dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0049,nzd0467-0050,nzd0467-0127,nzd0467-0015,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0071,nzd0467-0072,nzd0467-0133,nzd0467-0035,nzd0467-0134,nzd0467-0034,nzd0467-0040,nzd0467-0041
2019-09-10 22:14:27.602000,L8,313.23,311.73,303.45,306.00,305.75,308.29,313.56,315.70,319.77,318.14,323.40,322.28,320.64,322.38,323.18,318.04,287.47,320.24,323.30,322.40,323.95,335.20,324.30,323.29,329.83,294.69,313.03,312.52,310.38,310.30,307.57,306.09,303.70,300.20,298.78,295.58,297.72,,,,283.88,279.90,303.24,313.78,316.46,316.56,326.69,326.13,325.92,328.22,323.83,317.41,316.05,305.99,310.94,305.31,304.10,304.86,306.65,304.01,304.24,310.91,311.09,317.35,309.55,300.79,309.60,285.03,285.03,306.65,299.86,297.36,303.51,302.19,302.49,298.12,289.92,287.63,290.01,281.37,282.46,287.91,289.56,286.55,287.94,283.49,279.32,277.10,278.55,,,,,,,,,,,,,,,277.72,,,,,,,304.51,,,,,,,,,,,323.02,324.64,323.40,318.58,321.08,317.57,,,,,,,,
2019-11-13 22:14:33.870000,L8,324.79,323.95,317.66,319.56,320.64,320.65,326.37,326.35,327.64,329.27,335.11,334.06,332.38,337.04,336.51,331.16,333.70,336.11,339.84,337.28,343.54,342.67,341.03,343.49,340.60,327.96,324.65,327.62,323.85,324.24,322.02,318.07,315.45,310.91,307.86,312.73,313.37,303.73,304.88,266.96,305.47,299.68,313.24,327.02,327.12,328.62,330.61,335.27,342.90,349.53,345.10,335.52,332.30,328.73,319.34,315.52,316.24,312.13,322.11,321.64,326.09,329.48,330.39,335.57,332.49,330.41,338.82,325.11,327.73,325.22,322.61,322.61,312.20,305.05,306.75,306.88,301.14,293.45,294.23,296.97,297.53,294.54,298.37,296.51,290.93,289.57,286.05,282.96,284.47,326.34,323.67,323.99,328.90,326.63,337.80,342.02,336.92,337.44,335.44,333.00,320.45,328.98,325.22,283.28,,,,339.72,341.05,,330.48,331.32,,,,,,,,,,333.89,335.93,332.61,335.49,334.06,332.25,,297.93,323.10,,,,,
2020-01-16 22:14:22.794000,L8,318.13,314.92,312.34,311.38,311.53,312.35,316.56,319.08,321.35,323.16,325.81,326.43,325.27,330.52,329.80,325.06,329.56,327.33,326.78,326.64,330.29,330.33,328.89,334.27,328.14,323.67,321.61,316.92,317.49,317.27,315.72,311.93,310.96,307.75,305.17,303.92,306.72,297.19,300.03,292.25,308.01,302.07,311.83,321.77,322.10,319.72,324.93,328.51,332.67,344.03,339.51,331.13,328.26,321.80,314.87,309.58,308.46,308.68,317.63,317.41,319.52,318.95,327.09,329.38,328.96,327.41,331.04,322.47,324.61,322.27,320.52,319.66,311.18,308.19,307.59,306.14,303.23,295.19,295.62,298.59,297.03,295.19,294.16,295.07,290.11,290.66,286.61,283.47,285.49,326.09,324.13,325.46,327.60,324.83,328.86,333.93,328.35,329.59,328.94,328.91,324.22,325.66,317.40,283.54,,,,325.84,327.71,,318.96,319.25,,,,,,,,,,328.62,334.28,330.47,330.50,326.29,325.35,284.15,290.84,320.35,,,,,
2020-03-04 22:14:08.808000,L8,314.25,312.91,307.99,308.94,308.08,308.12,312.54,317.47,317.78,320.16,324.24,320.99,321.77,324.86,326.31,321.00,326.15,323.72,324.25,323.54,324.66,327.23,322.82,328.36,328.23,321.04,318.84,315.48,314.03,313.11,311.07,308.52,305.58,304.98,301.90,301.55,302.45,294.24,293.19,282.65,301.35,294.71,306.95,312.79,317.60,317.08,323.17,325.86,326.13,343.16,342.75,331.84,332.07,319.88,314.27,306.58,305.50,305.85,310.71,315.77,317.81,318.38,321.24,326.48,328.11,325.20,328.72,319.29,321.24,321.66,322.35,316.84,311.72,309.76,308.36,309.23,305.65,300.74,302.08,299.00,298.64,299.57,295.57,294.72,295.01,287.14,287.67,284.89,281.62,324.74,324.73,323.73,328.11,324.29,322.88,330.77,328.47,328.45,323.87,327.53,325.15,321.40,316.38,283.06,,,,323.20,323.48,,318.37,,,,,,,,,,,330.47,331.29,329.02,324.36,320.31,320.81,277.26,292.40,318.73,,,,,
2020-05-23 22:13:39.631000,L8,323.82,318.93,316.70,319.53,319.80,322.65,325.72,325.26,329.34,330.20,361.81,351.08,357.07,362.30,337.20,294.03,285.00,279.09,283.08,280.93,279.74,275.39,342.96,338.21,334.98,323.97,323.63,323.17,323.47,319.20,317.24,316.37,312.73,310.23,307.92,309.52,308.16,300.04,,,308.31,296.13,313.47,321.52,325.10,350.18,348.31,333.45,346.54,340.73,343.61,335.43,329.85,324.08,318.66,314.32,310.22,312.85,318.03,316.97,319.50,316.85,321.32,341.43,353.63,351.74,350.83,351.35,345.93,344.91,343.70,320.73,316.77,317.81,314.25,313.79,309.14,303.31,305.08,303.23,300.86,299.11,299.78,303.39,295.21,298.20,287.64,285.40,286.21,323.37,326.90,325.98,327.13,326.85,331.33,340.72,334.01,332.86,332.83,333.20,324.40,322.92,317.54,281.60,,,,334.51,335.52,,299.64,332.71,322.87,328.96,325.90,320.91,,,325.87,330.20,332.12,335.11,335.49,334.04,337.41,332.78,334.15,,,321.51,320.57,,325.44,330.05,344.10
2020-07-26 22:14:08.414000,L8,,,,,,,,,,,,,,,,,,,,323.16,318.29,320.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.65,299.98,299.07,300.31,300.89,301.91,303.44,307.70,297.78,312.36,307.57,306.12,307.04,280.55,304.75,303.19,299.60,298.23,308.05,306.31,307.13,302.64,297.23,278.48,295.37,268.31,281.50,288.50,285.80,284.63,284.08,277.15,272.83,,,310.11,311.26,315.10,317.33,315.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:14:20.137000,L8,342.11,342.70,348.71,329.72,341.11,345.18,347.31,347.65,341.83,352.53,342.71,344.90,367.05,349.62,354.20,354.93,356.75,356.58,351.79,352.44,348.37,359.19,359.67,350.28,357.16,353.27,346.81,353.41,330.51,334.92,336.35,345.28,318.69,326.61,327.81,323.22,332.36,322.21,318.96,310.69,320.10,310.39,341.16,334.97,334.93,352.41,353.06,354.13,362.13,357.12,352.90,343.49,333.55,342.23,350.54,334.27,330.57,324.64,327.14,322.03,342.59,339.94,333.77,345.61,330.20,342.71,339.32,328.44,325.52,324.74,324.59,320.21,317.63,317.53,315.60,314.03,311.31,305.26,305.15,303.48,301.80,299.74,310.39,298.19,294.34,303.26,288.87,286.21,288.02,332.26,329.41,329.68,330.56,338.72,351.30,367.54,346.27,365.80,341.18,359.98,339.30,388.29,338.24,285.37,,,,366.01,359.63,,353.76,342.90,358.18,355.03,344.66,348.01,311.15,303.09,285.17,291.41,310.06,283.08,288.68,344.89,357.89,346.09,370.26,,311.72,334.74,334.80,,339.69,266.91,289.69
2020-09-28 22:14:31.097000,L8,322.07,331.76,317.70,317.59,318.79,320.01,323.69,323.18,325.65,325.02,328.68,329.45,329.91,330.43,334.00,327.99,332.20,329.59,338.69,333.65,334.96,338.72,335.77,336.46,340.23,326.50,322.40,323.70,321.89,319.88,315.77,315.27,312.61,310.37,307.51,308.88,310.59,306.93,305.07,292.59,305.22,303.02,316.89,320.83,324.59,324.39,332.47,337.12,336.19,340.13,339.15,333.05,332.61,323.26,318.41,311.03,310.15,309.72,314.46,316.19,318.28,318.96,319.78,320.78,320.25,321.53,327.72,317.40,318.28,317.48,318.51,316.86,313.03,311.60,310.63,311.23,305.70,300.69,303.38,299.30,299.86,298.90,295.68,295.91,301.35,289.42,287.84,283.46,282.99,322.62,322.68,321.96,324.73,324.25,331.83,337.95,336.79,338.00,334.02,332.56,328.01,329.18,325.60,283.75,,,,334.26,338.04,,327.00,331.54,316.48,323.80,322.26,320.74,306.85,313.21,321.97,327.14,331.70,335.86,334.31,335.19,336.06,335.90,335.35,294.70,302.14,319.16,319.84,,321.08,327.56,334.61
2020-10-14 22:14:32.849000,L8,319.09,316.41,309.41,311.99,311.13,311.91,319.04,318.79,320.47,322.29,324.77,325.03,323.48,325.08,329.53,321.16,329.15,326.89,327.14,326.21,332.32,335.93,330.49,335.31,333.32,319.49,319.52,317.12,319.05,316.12,314.04,310.67,309.52,307.24,304.37,303.21,308.19,298.27,300.18,,302.69,296.71,308.84,317.78,321.71,321.11,328.40,329.40,331.64,339.90,336.90,331.65,329.58,322.91,316.00,308.90,306.52,305.15,310.34,313.47,316.60,316.50,318.82,321.27,323.01,320.35,326.20,315.13,312.81,316.11,317.18,316.79,312.14,309.58,307.70,309.28,304.13,298.40,298.47,296.58,297.34,295.80,295.70,295.62,293.96,287.77,287.44,283.02,281.99,317.89,316.79,316.91,318.61,320.12,323.64,331.35,329.08,330.93,327.01,328.79,315.60,322.16,318.75,282.33,,,,328.01,334.23,,320.48,,,,,,,,,,,331.20,331.52,329.52,330.75,326.77,326.81,,,314.95,,,,,
2020-10-30 22:14:31.894000,L8,319.13,318.71,312.48,313.08,313.40,313.48,318.98,320.50,321.69,323.31,326.90,326.47,326.57,328.22,331.76,327.32,331.03,329.21,331.42,329.29,332.78,337.12,332.81,335.04,336.95,322.69,322.01,320.65,319.53,317.84,315.64,314.14,310.61,307.82,305.98,304.79,250.88,302.87,297.30,,301.09,296.67,312.23,318.01,322.36,323.79,327.58,332.78,332.48,342.38,340.53,334.18,333.28,322.16,317.39,309.60,307.48,308.11,311.91,316.05,316.79,320.96,320.30,326.83,327.38,324.36,327.04,319.58,316.78,317.64,320.04,316.71,315.12,309.66,310.59,308.72,306.57,301.47,303.07,298.92,298.64,300.53,298.05,293.87,296.31,289.08,288.71,287.84,283.62,319.19,318.16,316.39,319.02,321.99,330.71,337.45,333.37,334.20,328.39,330.41,325.36,323.06,320.11,287.43,,,,328.11,332.77,,322.84,322.47,,,,,,,,,,334.25,333.03,333.16,331.76,329.50,325.54,,,313.89,,,,,
2021-02-19 22:14:15.689000,L8,320.09,318.31,312.03,313.19,316.76,314.88,320.49,324.76,325.06,326.50,333.27,329.87,328.99,332.55,335.45,328.75,331.64,329.11,330.00,326.95,333.19,334.76,330.89,334.09,334.11,321.00,322.06,322.08,320.91,319.12,319.03,314.63,312.36,309.42,305.16,304.93,307.74,,,,304.42,301.48,316.73,322.41,325.24,325.62,329.70,334.83,335.40,348.54,344.22,338.26,367.35,353.20,326.32,312.79,314.00,312.78,319.87,317.93,321.27,320.94,323.88,330.43,331.23,326.57,324.86,315.76,319.83,323.52,321.79,320.34,317.29,313.64,316.08,317.85,312.37,305.09,307.08,301.63,303.79,303.44,299.42,301.10,312.39,305.47,304.49,295.87,329.19,322.63,323.12,322.62,327.74,327.26,330.64,338.54,331.80,332.59,326.20,329.29,306.32,321.35,315.58,336.34,,,,323.86,,296.21,326.67,322.13,,,,,,,,,,336.35,334.63,332.60,326.46,322.34,318.24,,,318.35,,,,,
2021-05-26 22:13:54.830000,L8,,,,,,,,,304.29,307.42,307.80,312.57,,,,,,,,,,,,,,,305.18,303.18,297.85,293.76,295.92,288.90,292.01,289.19,284.72,285.19,,,,,,,,,,,,,,,,,,,,,,,,,,,264.07,268.93,282.90,303.68,302.51,277.02,266.85,262.83,296.63,298.27,276.45,245.06,,,,,,287.76,271.73,286.56,282.17,268.05,279.74,,,,,,308.09,307.71,309.14,307.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:14:01.803000,L8,,,,,,,363.55,328.15,334.56,320.71,318.23,,,,,,,,,,,,,,,,320.02,316.03,311.75,352.53,305.53,346.68,309.72,290.65,301.73,,,,,,258.43,262.71,360.23,329.60,311.91,,,,,,,,,313.44,312.49,336.96,316.01,317.81,303.80,300.87,297.98,291.06,270.57,312.46,313.18,311.28,318.15,314.23,254.76,278.40,318.62,316.15,312.71,312.30,308.49,302.02,282.59,307.60,339.00,291.22,276.70,276.70,308.23,347.33,321.82,316.20,275.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.32,326.57,,,,,,,,,,,,,,325.65,
2021-08-14 22:14:21.424000,L8,312.71,309.37,297.57,305.64,307.80,310.30,317.56,316.72,318.83,319.92,321.56,324.16,320.71,322.94,325.53,308.99,321.63,317.03,321.70,321.51,321.85,330.14,323.00,323.52,,,310.76,311.05,309.24,308.99,306.91,305.35,305.42,301.46,298.63,267.44,,,,,,273.66,287.81,294.56,297.43,290.40,315.67,314.15,316.44,,,,,,264.85,285.05,288.05,295.92,297.78,297.20,295.96,297.00,303.04,314.49,311.26,297.42,351.50,323.55,312.32,331.30,280.00,315.55,313.90,308.56,303.91,299.75,300.62,299.50,303.08,307.24,313.65,302.05,298.48,314.41,313.56,314.22,306.63,276.07,,,,,,,,,,,,,,,,,,,,,,,307.90,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30 22:14:25.984000,L8,324.02,324.56,329.98,323.39,321.04,322.67,330.26,328.91,344.38,333.83,331.34,336.87,334.24,331.22,332.36,293.76,285.22,279.77,282.06,285.08,278.46,276.32,354.97,340.68,335.77,323.20,323.22,335.18,318.68,317.23,320.44,318.43,311.59,306.69,308.12,314.03,309.47,298.69,300.77,,307.53,298.88,310.00,323.33,325.34,324.75,347.67,332.29,338.22,336.04,328.06,327.71,323.74,323.80,314.11,311.11,310.28,311.94,317.93,307.84,310.43,306.88,320.44,318.52,316.46,313.71,315.31,313.59,311.28,311.74,311.08,310.22,309.42,309.40,306.15,303.75,302.30,296.21,298.57,296.44,291.70,295.59,295.67,294.71,292.31,290.23,285.58,280.61,283.19,,,,,,326.69,334.46,332.26,336.00,332.28,331.51,319.86,326.99,323.78,281.89,,,,348.63,338.14,,296.11,,,,,,,,321.41,326.63,328.85,333.02,332.97,331.67,331.25,333.39,331.82,,,,,,,327.36,329.15
2021-09-15 22:14:29.885000,L8,333.32,323.30,321.51,324.37,321.75,325.81,328.26,326.64,331.37,330.91,334.95,335.88,332.65,336.39,335.44,328.72,332.28,331.97,337.70,335.51,337.65,340.17,342.27,336.90,333.78,324.79,323.47,331.84,319.30,316.34,314.73,313.76,313.35,308.28,303.99,305.51,306.41,302.23,302.77,,307.69,296.82,309.46,320.76,324.26,326.22,350.73,330.45,339.78,341.13,329.81,325.67,324.97,319.61,317.70,310.61,306.27,309.03,315.69,308.85,308.69,308.82,318.48,320.21,317.69,313.65,309.50,314.53,313.53,311.28,309.39,307.95,306.61,307.36,305.26,298.15,300.85,293.68,293.20,295.30,291.48,293.36,297.16,293.54,289.37,291.16,284.18,280.86,283.36,,,,,,330.27,333.86,331.64,334.91,335.23,333.43,329.92,328.33,322.66,281.18,,,,340.77,337.80,,327.68,322.54,,,,,,,,,,330.49,331.50,330.96,333.11,332.06,331.43,,,,,,,,
2021-11-06 22:15:11.708000,L9,321.50,320.69,315.14,319.48,317.31,317.45,318.78,325.99,322.48,323.26,323.58,327.53,332.74,333.14,331.01,293.88,283.13,273.79,275.53,279.88,274.35,276.43,283.44,329.54,331.43,324.04,323.76,324.41,325.70,326.58,324.19,320.46,317.76,314.78,308.50,250.01,311.40,302.72,,285.83,305.20,301.21,310.59,321.02,326.95,333.41,330.59,339.71,345.92,361.56,343.07,333.85,335.43,326.05,336.45,338.26,317.54,319.39,332.94,339.31,331.17,321.97,332.24,334.97,351.49,354.84,350.86,349.99,324.38,320.57,326.68,321.71,312.68,310.59,307.53,305.14,313.99,305.83,306.54,309.32,304.80,302.90,309.56,298.37,306.36,305.86,289.85,291.32,288.36,329.00,323.64,324.16,324.37,326.84,296.94,336.21,330.71,335.31,336.12,335.72,327.81,330.54,322.30,283.64,,,,322.38,334.73,298.36,296.60,321.08,,,,,,,,,,336.78,331.45,332.06,314.64,324.98,317.18,,295.71,325.87,,301.15,,,
2021-11-18 22:14:32.533000,L8,321.44,319.50,313.60,316.07,317.31,317.70,322.02,323.09,324.04,325.63,329.44,328.59,328.18,330.82,332.03,327.81,331.10,329.72,329.49,327.82,333.59,334.50,332.29,335.47,333.32,323.58,322.80,321.73,319.76,319.33,318.81,313.83,312.10,308.22,306.12,305.70,309.32,298.70,299.56,,303.91,297.17,307.13,316.05,322.38,325.49,327.85,331.70,335.22,342.00,331.13,326.47,332.42,324.05,317.40,311.12,309.47,307.50,314.21,315.80,319.06,316.84,324.50,325.54,327.96,324.83,331.47,320.16,316.72,317.67,318.77,317.81,305.75,306.45,301.66,305.77,304.28,304.04,304.42,299.81,304.71,300.78,297.87,298.39,297.03,289.73,290.53,285.20,282.90,318.30,316.02,314.02,320.59,323.00,330.32,336.11,331.23,333.80,330.68,330.93,315.50,326.77,322.61,284.00,,,,326.27,336.43,,327.00,304.44,,,,,,,,,,333.40,267.89,331.73,329.20,325.43,324.31,,,313.35,,,,,
2021-12-20 22:14:31.987000,L8,318.77,316.86,314.72,313.37,316.14,320.46,322.59,325.22,327.24,327.21,332.31,332.85,331.51,331.55,334.82,329.08,332.12,331.64,329.64,331.89,331.49,334.73,337.23,331.76,334.17,325.36,329.90,322.82,321.55,321.81,320.29,315.76,312.78,309.60,308.66,307.11,308.48,305.10,266.16,290.48,299.77,293.07,307.78,320.06,323.64,326.33,327.49,338.92,336.22,341.81,334.38,324.16,330.19,319.25,317.62,312.49,308.39,307.58,315.65,317.62,314.86,321.23,323.41,329.15,329.13,329.73,324.63,323.97,321.25,317.48,320.74,311.97,305.80,302.48,302.88,300.83,305.52,297.67,300.85,304.60,297.84,299.81,300.54,293.52,294.81,294.40,286.97,290.58,286.07,321.63,320.23,319.17,322.41,324.66,335.82,334.47,333.24,285.06,283.14,333.45,318.84,328.05,319.02,282.80,,,,288.94,284.90,,322.58,329.28,,,,,,,,,326.56,333.08,334.54,332.03,280.20,298.99,298.61,,294.87,328.66,,,,,
2022-01-13 22:14:26.510000,L9,319.38,319.00,318.18,316.52,317.54,320.34,321.85,324.87,326.81,328.55,331.50,333.00,333.18,331.28,335.59,331.38,333.75,335.93,331.52,332.75,334.46,334.62,337.60,332.05,335.03,324.50,326.44,321.95,321.08,320.57,319.76,316.14,313.90,309.25,307.51,307.89,309.15,305.69,301.06,287.28,308.21,301.05,312.13,321.48,324.78,324.19,327.64,334.95,336.19,344.07,333.88,325.45,329.14,320.71,317.01,312.97,308.58,309.15,318.19,318.36,317.00,320.83,325.17,330.15,328.51,331.58,328.89,324.20,322.86,320.31,320.97,314.77,308.37,304.19,304.32,303.33,308.43,298.66,299.86,306.95,301.52,299.42,305.77,296.50,293.62,297.61,284.29,286.69,284.40,325.93,323.71,323.31,324.22,324.29,336.83,336.08,334.72,336.17,332.93,333.11,286.33,328.44,304.25,279.83,,,,331.99,337.39,,330.73,298.39,,,312.29,307.39,,,,315.57,327.69,334.73,254.62,334.70,332.20,330.89,329.07,,260.53,319.09,287.34,,308.25,323.05,328.63
2022-03-02 22:14:13.766000,L9,315.00,315.99,310.92,310.51,311.70,314.37,316.47,320.03,322.07,322.66,326.54,327.15,326.71,326.72,331.08,326.70,327.49,327.72,326.38,325.55,326.13,329.92,329.36,328.11,331.33,321.57,320.19,317.62,318.58,316.40,314.26,312.42,309.26,306.80,303.86,301.28,303.94,299.46,,,303.87,298.31,312.71,318.80,323.57,320.66,326.83,329.73,329.55,338.49,330.83,321.76,329.99,319.36,315.18,308.10,305.90,306.62,310.70,312.96,312.97,318.96,318.71,325.83,323.58,322.77,323.08,316.56,317.57,315.02,316.43,311.20,306.67,305.39,303.84,302.43,305.80,300.48,302.14,303.22,298.57,299.91,302.05,293.97,296.81,294.30,287.73,288.53,284.39,320.05,317.49,316.88,323.01,321.20,329.04,330.46,278.18,332.90,327.64,328.61,293.81,320.46,293.93,283.87,,,,325.79,330.66,,320.62,321.14,,,,,,,,,,330.70,331.67,329.11,326.09,326.18,322.50,,,311.33,,,,,
2022-04-27 22:13:58.302000,L8,349.36,351.50,353.26,353.81,348.72,354.31,362.19,353.34,335.14,348.77,353.43,355.87,357.19,360.93,359.87,351.38,348.14,352.21,357.22,358.53,356.95,357.44,365.02,362.13,364.70,357.95,346.92,355.58,341.72,394.96,354.64,365.59,373.72,341.01,339.46,338.66,321.78,326.35,326.82,336.29,320.92,317.76,343.35,330.08,341.28,358.70,356.09,362.81,353.05,354.12,353.05,341.49,358.54,351.75,347.62,342.70,344.73,328.64,331.00,345.50,349.53,344.50,353.93,356.91,351.79,386.13,369.34,383.54,347.57,348.80,328.61,336.31,354.80,347.73,345.50,352.55,346.21,309.86,327.59,347.32,350.55,352.05,349.10,348.55,344.56,303.72,306.26,291.10,289.50,336.35,317.07,317.09,348.57,339.07,366.23,350.75,347.71,366.49,362.30,350.69,345.44,353.72,359.68,300.03,,,,352.10,354.75,,347.30,345.02,340.81,358.83,355.54,358.71,,,361.66,361.53,342.32,351.38,361.39,353.44,361.39,355.74,342.27,,340.93,339.91,359.62,339.05,352.80,360.97,359.61
2022-05-05 22:13:54.871000,L9,323.72,321.04,317.50,317.79,322.19,326.28,325.96,326.23,329.24,330.43,336.64,337.48,334.84,336.10,334.95,292.19,285.10,277.46,281.72,279.74,277.34,276.57,339.23,338.68,336.64,325.18,322.68,324.67,322.06,320.60,319.93,316.80,314.79,311.67,308.82,311.09,309.78,302.45,303.92,,314.08,304.08,318.02,324.03,326.63,327.24,331.57,332.81,338.65,339.69,335.15,332.24,331.77,325.02,318.37,314.20,310.97,310.91,316.11,314.87,319.38,315.34,322.77,325.98,322.82,324.31,326.14,319.42,318.20,315.55,317.96,319.02,314.51,313.22,311.46,309.72,309.33,306.27,307.81,306.11,306.56,306.29,307.35,298.68,306.15,290.79,295.74,287.80,281.94,321.97,326.84,323.72,327.72,324.33,332.36,338.14,334.07,337.41,334.50,333.23,,326.81,320.87,281.95,,,,340.72,339.47,,296.12,332.19,,325.22,328.20,318.95,,,322.90,330.53,331.52,334.89,335.30,334.15,336.57,334.87,334.09,,,316.70,320.38,,320.42,328.02,333.68
2022-06-30 22:14:27.385000,L8,,,,,,,,,313.81,313.18,323.73,327.73,329.16,331.21,337.23,332.73,287.77,333.27,343.42,338.65,338.54,349.00,342.90,336.55,342.14,327.95,325.01,328.60,324.68,321.50,322.96,318.00,315.69,311.94,309.97,314.69,312.27,304.75,302.79,,309.76,309.20,320.95,325.68,328.72,329.65,364.55,337.87,339.59,336.81,335.19,333.04,330.51,325.80,319.13,313.31,316.25,316.00,318.13,315.35,318.17,320.34,320.60,354.05,325.08,324.04,327.24,314.88,318.78,317.15,319.59,319.82,318.31,315.85,316.43,313.28,309.95,305.53,308.74,304.08,306.41,303.46,304.04,299.51,310.82,291.92,293.50,285.51,284.58,326.59,321.63,322.02,327.52,325.86,331.94,337.52,300.43,342.44,337.79,335.11,327.24,324.57,326.17,284.10,,,,337.76,341.19,,306.68,,,,322.60,322.39,,,324.00,331.05,329.64,338.59,335.77,339.21,338.05,337.17,336.85,,,317.34,326.03,,317.83,336.45,337.91
2022-08-09 22:14:22.241000,L9,353.82,337.36,349.35,347.07,346.40,354.86,364.24,365.17,356.04,349.97,350.09,345.60,361.88,360.18,359.16,355.06,371.16,367.68,343.87,360.82,339.09,340.18,358.89,360.34,372.71,351.65,360.84,350.48,365.23,379.10,378.60,381.99,365.97,376.58,342.99,340.03,313.85,347.17,341.87,327.90,320.85,399.02,342.23,357.64,358.10,370.86,353.29,351.90,369.43,381.05,344.78,336.83,360.60,363.96,356.64,332.51,349.62,345.66,354.13,351.24,361.92,345.82,360.85,357.10,346.33,335.22,350.40,356.55,323.33,325.49,347.66,342.24,347.22,341.52,352.59,351.63,332.05,307.70,306.55,358.40,374.25,335.38,318.05,309.59,389.38,402.76,400.24,402.18,353.44,354.56,359.18,351.36,348.11,349.63,333.72,339.66,341.85,355.64,339.65,358.13,334.60,352.29,414.11,281.48,,,356.09,371.16,378.61,359.23,357.91,415.71,394.95,385.77,286.44,290.21,328.41,329.70,334.73,336.49,334.50,339.69,367.37,339.05,344.68,342.59,343.66,338.81,334.07,346.99,331.32,349.33,328.55,338.40,341.85
2022-09-10 22:14:27.430000,L9,322.24,325.10,321.26,321.18,320.80,328.25,327.50,328.46,330.48,330.38,335.51,338.62,333.07,334.82,338.41,327.21,334.14,331.44,335.95,286.67,336.59,344.67,343.44,336.26,338.45,325.50,323.89,324.79,321.63,320.28,319.92,316.40,314.80,310.32,307.65,250.06,311.98,301.58,300.52,,308.75,298.67,312.19,321.55,325.62,328.52,332.42,334.05,340.20,338.98,331.26,326.92,319.73,319.40,318.18,313.07,310.52,311.93,315.05,310.16,315.31,308.04,321.36,322.05,318.55,311.85,307.47,311.83,310.00,309.71,306.17,305.83,307.98,308.45,308.10,299.94,299.87,289.03,294.93,297.35,291.70,294.07,295.61,294.20,290.95,292.82,285.75,281.79,284.36,,,,,,329.63,322.61,337.10,334.14,332.30,333.46,327.12,327.60,322.75,281.83,,,,338.00,334.75,,320.05,321.11,,,,,,,,,325.77,330.72,333.22,332.37,335.81,332.43,332.07,,,,,,,,
