dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0015,nzd0467-0042,nzd0467-0071,nzd0467-0029,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0038,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037
2023-11-24 22:14:27+00:00,313.11,310.5825,306.76599999999996,307.60600000000005,310.304,310.93,314.366,316.566,318.23999999999995,319.63199999999995,321.59000000000003,322.3925,320.828,322.67199999999997,323.614,319.358,323.57,319.95000000000005,324.99,306.53000000000003,322.8925,328.47200000000004,326.86249999999995,327.3975,326.78333333333336,324.02,323.59999999999997,324.77000000000004,325.8275,325.746,324.875,324.6466666666667,317.18,322.18333333333334,315.90999999999997,308.83500000000004,314.47799999999995,312.802,310.88,311.538,307.116,304.162,305.56,301.545,300.28749999999997,297.13,301.85,291.175,274.895,211.0025,248.455,298.145,291.5575,302.784,311.67600000000004,313.994,314.298,323.062,324.026,327.074,329.86800000000005,324.79799999999994,320.252,319.648,315.34000000000003,310.09799999999996,303.69199999999995,302.988,304.50200000000007,307.03000000000003,306.935,311.41999999999996,314.57399999999996,314.4425,314.568,310.24399999999997,308.492,312.892,306.192,296.786,302.87,302.704,303.33,302.3925,302.8775,299.79200000000003,298.206,293.438,292.588,295.072,291.63199999999995,292.024,291.03000000000003,290.3059999999999,291.056,287.20199999999994,286.15,281.07599999999996,276.46,283.478,249.18333333333337,306.355,307.91333333333336,313.78,311.2366666666666,310.635,243.57600000000002,264.45500000000004,305.28,308.84749999999997,307.815,310.02250000000004,307.1925,303.97,275.22999999999996,277.794,282.16999999999996,261.236,262.1116666666667,301.58000000000004,310.55333333333334,255.28,322.87,320.58,314.25333333333333,325.13666666666666,315.855,308.21500000000003,309.24,310.565,309.46,307.5725,304.7375,263.58,265.26
2024-01-19 22:14:28+00:00,313.9766666666667,313.17999999999995,309.53,308.92666666666673,311.15000000000003,312.08500000000004,315.0133333333333,317.21,319.3999999999999,320.2833333333333,322.5250000000001,323.29999999999995,322.4066666666666,323.96999999999997,324.0325,320.8,324.2233333333333,320.96000000000004,326.54,300.33750000000003,325.22999999999996,331.47333333333336,326.1499999999999,327.17333333333335,326.655,324.48,323.385,323.26,328.9549999999999,326.915,325.96,324.56,316.41,322.99666666666667,315.5933333333333,318.125,315.8275,313.5975,310.61,311.8625,307.9925,305.02750000000003,305.905,302.11000000000007,299.71,296.72,301.57,290.825,272.375,235.7375,255.558,297.27250000000004,291.355,308.40250000000003,311.9175,313.6125,313.9925,319.87250000000006,325.335,327.34,331.535,326.7325,321.52250000000004,323.7575,315.3575,309.97,303.0375,303.06500000000005,305.075,307.43,307.5125,311.84250000000003,311.9525,315.20750000000004,316.28,313.995,310.95,315.4975,307.895,305.52750000000003,305.605,307.615,303.77250000000004,300.22749999999996,300.6925,299.05999999999995,297.1075,293.21000000000004,292.69,295.435,292.9325,292.72,291.9325,289.53249999999997,289.205,286.34499999999997,284.8425,281.4975,279.21999999999997,283.03,256.6,307.465,308.53000000000003,315.0733333333333,311.18,311.165,265.5025,255.38,300.1825,297.15749999999997,299.88,302.4925,300.055,322.75,280.33666666666664,279.12333333333333,280.97999999999996,269.35249999999996,268.356,301.822,304.115,260.375,313.35,318.34000000000003,313.875,324.055,315.39,307.38,307.1933333333334,309.0366666666667,308.7433333333333,306.22666666666663,303.97333333333336,263.58,265.26
2024-02-12 22:14:17+00:00,312.15333333333336,311.49,307.67,307.21333333333337,308.9666666666667,307.895,311.98333333333335,315.31666666666666,318.14,319.3233333333333,322.54,321.8233333333333,322.0366666666667,322.915,323.58,311.97249999999997,323.50666666666666,319.71000000000004,324.99,310.08500000000004,321.63,329.4266666666667,323.4633333333333,325.69666666666666,326.8,324.6366666666667,322.0566666666667,323.0225,328.55333333333334,327.2825,325.975,325.19,319.1433333333333,324.61666666666673,314.38,318.10249999999996,315.72249999999997,313.315,309.81,311.665,307.66,304.375,305.445,301.66,299.395,296.5825,300.65250000000003,292.5675,274.448,262.505,268.238,296.52500000000003,292.24,308.885,311.8075,312.59,313.195,317.10249999999996,324.82,326.125,332.5475,327.92499999999995,322.53499999999997,325.0725,315.6775,309.635,302.73,302.20500000000004,304.48,308.03499999999997,308.3925,312.3175,313.08,315.665,317.1525,315.64750000000004,313.505,319.20500000000004,309.67,306.7475,307.15,309.315,305.2175,300.65,300.63250000000005,298.6825,298.49,295.9775,296.455,298.97749999999996,296.81,296.65,295.2075,293.6225,292.1425,290.62249999999995,289.3025,289.835,286.08000000000004,290.9225,278.51,308.08,309.6,316.44,312.2175,311.75,283.7175,248.13,285.14,287.065,288.8325,290.1275,288.53999999999996,322.75,290.37,288.475,290.96999999999997,274.0725,284.164,301.202,286.54,259.98,313.35,315.17,313.78,323.11,,,305.5933333333333,308.11999999999995,299.52,293.8333333333333,300.43333333333334,263.58,265.26
2024-02-20 22:14:19+00:00,311.205,310.72749999999996,307.385,306.775,308.14,307.93666666666667,311.3725,314.545,317.755,318.7275,321.485,321.2925,321.5875,322.502,323.65,313.822,323.50666666666666,319.24333333333334,324.2425,323.685,321.16,328.2075,322.5475,325.25,325.75,324.9425,322.0725,323.0225,328.445,327.23199999999997,325.856,325.338,319.8325,324.59000000000003,313.9625,318.092,315.62399999999997,313.034,309.566,311.492,307.246,304.174,305.368,301.44,299.28599999999994,296.608,300.1,292.93600000000004,283.73,268.26,276.248,296.72,291.996,309.11,311.454,312.236,313.07,316.418,324.72799999999995,325.386,332.616,328.004,322.28599999999994,324.916,315.062,309.41999999999996,302.62399999999997,301.71000000000004,304.38800000000003,307.904,308.66999999999996,311.896,313.10599999999994,315.294,316.988,315.498,314.404,318.29800000000006,309.816,307.31,307.438,310.62399999999997,305.02,300.802,301.31600000000003,299.828,298.448,296.606,296.886,299.03999999999996,297.578,296.428,296.116,295.65,293.71,292.52799999999996,291.47799999999995,290.302,288.11800000000005,292.32,293.73199999999997,308.805,310.774,317.598,313.39399999999995,311.68,279.694,266.6575,285.14,293.99,288.8325,290.1275,288.53999999999996,322.065,292.27333333333337,290.9666666666667,292.53333333333336,278.198,294.204,308.956,,269.8933333333334,314.095,315.17,313.78,323.11,,,305.45,308.3875,293.8175,287.985,299.8325,,
2024-04-16 22:13:43+00:00,311.0125,310.66999999999996,306.7775,306.6675,308.55,308.8025,311.7975,314.7525,317.82750000000004,318.6025,322.6433333333334,320.7025,320.1725,323.22,323.794,314.05,324.14,318.08000000000004,323.635,322.2825,322.86,327.35,321.5325,325.62750000000005,326.14,324.9775,323.3625,322.385,327.9925,327.78,325.404,325.82800000000003,323.245,324.655,314.16999999999996,318.78599999999994,315.73400000000004,313.18,308.9,311.244,306.678,304.29,305.45799999999997,301.634,299.308,297.518,299.598,292.548,287.13199999999995,289.812,288.97999999999996,298.322,292.198,308.258,310.94399999999996,311.678,312.108,315.28599999999994,323.674,324.95,332.92199999999997,328.392,322.408,324.32599999999996,315.546,309.20200000000006,303.45799999999997,301.562,304.254,307.88,309.03200000000004,312.084,312.48199999999997,315.06800000000004,317.174,315.15600000000006,314.902,318.92,309.818,307.61400000000003,307.466,310.92600000000004,306.012,302.26599999999996,303.13,301.56399999999996,299.05,297.974,298.474,299.32599999999996,298.218,297.03200000000004,296.508,296.556,294.91200000000003,293.28999999999996,292.544,291.6,288.84800000000007,293.304,293.66200000000003,286.738,290.25800000000004,294.672,291.924,291.696,278.788,278.63199999999995,270.0575,285.68,277.0575,276.4875,271.095,321.38,292.2833333333333,290.92333333333335,292.74666666666667,277.502,293.96,310.344,322.41,274.6875,316.07666666666665,317.19,313.645,323.615,309.92,,307.05,309.845,293.2775,289.46500000000003,301.10999999999996,,
2024-04-24 22:13:49+00:00,310.996,309.9,306.4,306.55600000000004,308.294,308.786,311.75,314.56,317.546,318.554,322.305,320.7025,319.742,322.85333333333335,323.794,314.46166666666664,323.98199999999997,317.43,323.635,322.122,322.492,327.17400000000004,321.402,325.324,325.242,324.9775,323.3625,322.385,326.76,327.78,324.85166666666663,325.58,323.27200000000005,324.29,314.284,318.3233333333333,315.47499999999997,312.75166666666667,308.6466666666667,310.77833333333336,306.1933333333333,303.57166666666666,304.79833333333335,301.30333333333334,299.0133333333333,297.19,299.0783333333333,292.085,287.85999999999996,289.82666666666665,289.30833333333334,297.8516666666667,291.13,306.67333333333335,310.33666666666664,311.2516666666666,311.7316666666667,315.46666666666664,322.995,324.37666666666667,332.44666666666666,328.05,322.12333333333333,322.91166666666663,314.70666666666665,308.8283333333333,303.1816666666667,301.165,303.5983333333333,307.08166666666665,308.36333333333334,311.5183333333333,311.31,314.43,316.53,314.375,314.37166666666667,317.9216666666667,309.04333333333335,306.8616666666667,306.75499999999994,310.32666666666665,305.75666666666666,302.2,303.65833333333336,301.6666666666667,298.81666666666666,297.47333333333336,298.4916666666666,298.7916666666667,297.90333333333336,296.76,296.02166666666665,296.02666666666664,294.66,292.7316666666666,291.93333333333334,290.535,287.825,293.0316666666667,281.0516666666667,272.2,275.1383333333334,277.84833333333336,276.78333333333336,278.5316666666667,271.0,286.47666666666663,281.018,291.40500000000003,285.698,285.842,271.095,321.375,289.2725,290.3925,291.5525,274.4666666666667,283.91333333333336,310.38666666666666,322.41,276.432,316.07666666666665,317.19,313.645,323.615,309.92,,307.05,309.11800000000005,294.522,292.754,300.544,,
2024-05-10 22:13:48+00:00,312.14,309.9,307.495,308.0466666666667,309.65000000000003,310.43666666666667,313.2,315.745,318.4433333333333,319.325,323.63,322.598,320.60999999999996,323.9342857142857,324.905,316.4342857142857,324.83166666666665,319.08000000000004,325.19399999999996,323.69,323.90500000000003,328.2033333333334,321.402,326.28333333333336,325.96,325.358,324.34000000000003,323.082,327.6566666666667,328.135,325.32571428571424,326.3557142857143,324.705,324.8433333333333,315.46166666666664,319.0242857142857,316.19571428571425,313.5614285714286,309.3285714285715,311.21857142857147,306.89428571428573,304.5057142857143,305.4385714285714,301.82142857142856,299.69571428571425,297.8514285714286,299.7742857142857,293.09142857142854,289.4442857142857,291.2342857142857,290.8128571428571,298.9042857142857,291.7214285714286,306.9614285714286,310.95142857142855,311.9814285714286,312.92,316.77,324.32,325.15999999999997,332.59142857142854,328.2114285714286,322.44,322.72428571428566,314.84142857142854,309.3557142857143,303.82428571428574,301.8528571428572,304.2757142857143,307.71999999999997,308.7814285714286,311.92285714285714,311.68571428571425,314.6471428571429,317.2042857142857,314.3114285714286,314.45714285714286,318.7614285714286,309.40000000000003,307.15285714285716,306.9628571428571,311.11571428571426,306.6114285714286,303.5285714285714,305.15714285714284,302.56857142857143,299.73,298.35714285714283,299.3985714285714,299.25857142857143,298.4557142857143,297.60714285714283,296.21,296.57428571428574,295.85857142857145,293.7042857142857,292.95714285714286,290.38428571428574,288.8514285714286,293.51142857142855,272.1485714285714,262.49285714285713,264.9314285714286,266.9057142857143,266.7371428571429,269.63142857142856,265.87428571428575,292.7857142857143,289.17,297.09285714285716,292.9883333333333,293.13666666666666,271.095,323.92,286.948,291.884,291.51000000000005,272.6557142857143,276.63142857142856,311.62,323.275,279.51666666666665,318.11,320.41333333333336,316.59666666666664,313.6066666666666,314.75,306.79,309.49,310.3283333333333,297.3533333333333,296.73833333333334,302.44666666666666,,
2024-05-26 22:13:35+00:00,312.28833333333336,309.672,307.6066666666666,308.11,309.71333333333337,311.45666666666665,313.91499999999996,316.2033333333333,318.94000000000005,319.5516666666667,323.754,323.27,320.645,323.59142857142854,325.05333333333334,316.94714285714286,325.09166666666664,319.28000000000003,325.02799999999996,324.5283333333333,324.0783333333333,328.8916666666667,322.582,326.2816666666667,325.78833333333336,325.316,324.24,322.29200000000003,326.81,328.02166666666665,325.0057142857143,326.42,325.05571428571426,324.7514285714286,315.73285714285714,319.06857142857143,316.14,313.06857142857143,309.26142857142855,310.85,306.59000000000003,304.6085714285714,305.5142857142857,301.8171428571428,299.61571428571426,297.74000000000007,299.5828571428571,293.62142857142857,290.5414285714286,280.9114285714286,293.56,298.7214285714286,291.2842857142857,306.2742857142857,310.53999999999996,311.57142857142856,313.1485714285714,317.2457142857143,323.7428571428572,324.4157142857143,331.7285714285714,327.88142857142856,322.25857142857143,321.75999999999993,314.0514285714286,309.3228571428571,303.71571428571434,301.3857142857143,304.6471428571428,307.70714285714286,309.5014285714286,311.3985714285714,310.7742857142857,314.3557142857143,316.685,313.4071428571429,314.0128571428572,317.06428571428575,309.04857142857145,306.98,306.40142857142854,311.62857142857143,306.2657142857143,304.68,306.74857142857144,303.69,300.09000000000003,298.5785714285715,299.24285714285713,299.0885714285714,298.95571428571424,296.8414285714286,296.1485714285714,296.96285714285716,295.8357142857143,293.80285714285714,292.9971428571429,288.6042857142857,288.44142857142856,292.20285714285717,258.62,247.95714285714286,249.17857142857147,250.0057142857143,251.5071428571429,255.79571428571427,256.2842857142857,303.4785714285714,297.40333333333336,302.11571428571426,299.9066666666667,300.4833333333333,267.9966666666667,324.2475,281.148,289.158,289.34000000000003,271.08285714285716,265.11285714285714,313.21714285714285,323.275,268.65285714285716,318.11,313.9033333333333,317.90000000000003,314.40000000000003,315.12666666666667,306.79,310.488,310.7916666666667,296.93833333333333,297.61833333333334,303.4916666666666,,
2024-06-03 22:13:17+00:00,312.0414285714286,309.24833333333333,307.6066666666666,307.79285714285714,309.61428571428576,311.17285714285714,313.70285714285717,315.90999999999997,318.40000000000003,319.06857142857143,322.8066666666667,322.8566666666666,320.1671428571429,323.1375,324.5014285714286,316.76,324.7685714285714,318.715,324.555,323.8442857142857,323.5857142857143,328.45285714285717,322.4716666666667,325.77571428571434,325.03999999999996,325.316,324.24,322.29200000000003,326.1671428571429,327.23857142857145,324.6375,326.00124999999997,324.73375,324.255,315.16375,318.38375,315.67125,312.68375,308.95,310.40500000000003,306.3,304.1925,305.12375,301.55875,299.61571428571426,297.46500000000003,299.165,293.62142857142857,290.5414285714286,272.02750000000003,292.6925,298.42125000000004,290.275,305.11,310.11625,311.35625,313.15,317.68875,323.08375,324.135,331.17625,327.4425,321.8825,320.52125,313.41125,309.1225,303.73375,301.2825,304.245,307.60625,309.2925,311.02125,309.8325,313.75625,315.8514285714286,312.84125,313.32875,316.21250000000003,308.68875,306.66875,306.16249999999997,311.15125,305.955,304.52875,307.0775,303.55625,300.1675,298.11375,298.6975,298.68,298.20875,296.2525,295.71125,296.32875,295.6225,293.46125,292.265,287.7625,287.1125,291.4875,258.62,247.95714285714286,249.17857142857147,250.0057142857143,251.5071428571429,255.79571428571427,253.27,306.10125,297.40333333333336,300.37375,298.78714285714284,299.53285714285715,265.02750000000003,323.88,280.37166666666667,288.51,288.695,269.35,265.11285714285714,312.70124999999996,323.275,257.495,318.11,313.9033333333333,317.90000000000003,314.40000000000003,315.12666666666667,306.79,310.488,310.7916666666667,296.93833333333333,297.61833333333334,303.4916666666666,,
2024-07-05 22:13:33+00:00,311.96250000000003,308.42571428571426,306.9271428571428,307.5,309.89125,310.99625,313.91625,315.81,318.06375,319.06857142857143,322.14428571428573,322.31857142857143,319.81874999999997,322.8722222222222,323.935,316.8755555555556,324.40375,318.34000000000003,324.2485714285714,323.3,323.35875,328.63625,322.16571428571433,325.63625,324.91125,325.316,324.24,322.29200000000003,325.48875,326.65875,324.3366666666667,326.00124999999997,324.73375,324.255,315.16375,318.38375,315.67125,312.68375,308.95,310.40500000000003,306.3,304.1925,305.12375,301.55875,299.61571428571426,297.46500000000003,299.165,293.62142857142857,290.5414285714286,272.02750000000003,292.6925,297.0855555555556,289.31888888888886,304.14444444444445,310.06666666666666,311.32444444444445,313.16,318.36,322.67333333333335,323.76666666666665,330.53333333333336,326.99,321.39444444444445,319.1922222222222,313.09444444444443,308.9088888888889,303.5577777777778,301.0755555555556,303.8566666666667,307.27,308.88,310.64444444444445,309.05555555555554,313.13666666666666,315.08375,312.1766666666667,312.6611111111111,314.8666666666667,308.0055555555556,305.9422222222222,305.69555555555553,310.7788888888889,305.6633333333333,304.6955555555556,307.2922222222222,303.4422222222222,300.21000000000004,297.7188888888889,297.9922222222222,298.1044444444444,297.2366666666666,295.52000000000004,295.2088888888889,295.58444444444444,295.6255555555556,292.8766666666667,291.7166666666667,286.28,285.1677777777778,289.16111111111115,258.62,247.95714285714286,249.17857142857147,250.0057142857143,251.5071428571429,255.79571428571427,250.54666666666668,307.93888888888887,297.40333333333336,300.37375,298.78714285714284,299.53285714285715,265.02750000000003,323.88,278.2457142857143,285.9814285714286,287.5842857142857,267.8877777777778,265.11285714285714,312.70124999999996,323.275,257.495,318.11,313.9033333333333,317.90000000000003,314.40000000000003,315.12666666666667,306.79,310.488,310.7916666666667,296.93833333333333,297.61833333333334,303.4916666666666,,
2024-09-07 22:14:06+00:00,313.1642857142857,309.1716666666667,307.9816666666666,308.29857142857145,311.19428571428574,312.80428571428575,315.62666666666667,317.02571428571434,318.8542857142857,319.8616666666667,322.48,323.3933333333333,319.62999999999994,323.21000000000004,324.87,320.65000000000003,324.6257142857143,318.3066666666667,325.292,324.10714285714283,324.0842857142857,330.3114285714286,323.85333333333335,326.3285714285715,325.45,325.25666666666666,326.56,323.56333333333333,324.6614285714286,325.43333333333334,323.7057142857143,325.4916666666666,326.822,322.95,315.9483333333333,317.9783333333333,315.62833333333333,312.6433333333333,309.32666666666665,310.2666666666667,306.24833333333333,304.41,304.97166666666664,301.73499999999996,299.73,296.8066666666667,299.55333333333334,291.996,294.75249999999994,248.55500000000004,294.372,296.78285714285715,288.0757142857143,301.92571428571426,310.07428571428574,311.71999999999997,313.90857142857146,321.7114285714286,322.40142857142854,324.0442857142857,329.0728571428572,325.7957142857143,320.56857142857143,315.95285714285717,311.8257142857143,309.1228571428572,303.90999999999997,301.3328571428571,303.5828571428571,306.71,308.2085714285714,309.5657142857143,307.40285714285716,311.86285714285714,313.8183333333333,310.0971428571429,309.9814285714286,312.7842857142858,306.2442857142857,303.9714285714286,303.92571428571426,308.4771428571429,304.9957142857143,305.36,308.2285714285714,303.2285714285714,300.5442857142857,296.88714285714286,296.9685714285714,296.8971428571429,295.17285714285714,294.42571428571426,293.3142857142857,294.0585714285714,295.2214285714286,291.49285714285713,289.68857142857144,283.81714285714287,280.9142857142857,285.4642857142857,216.516,201.28,200.468,197.16799999999998,202.62,213.888,231.4557142857143,320.55,312.11,311.15000000000003,310.7583333333334,312.06166666666667,257.2750000000001,323.56399999999996,275.5571428571429,283.60571428571427,285.86857142857144,259.02714285714285,231.526,311.95166666666665,323.275,250.05599999999998,322.125,313.9033333333333,317.90000000000003,314.40000000000003,315.12666666666667,306.79,314.3533333333333,311.82,306.36,311.13250000000005,306.2575,,
2024-09-15 22:14:02+00:00,313.45500000000004,309.6642857142857,308.15714285714284,308.64875,311.005,313.18625000000003,315.62666666666667,317.07125,318.99625000000003,320.0028571428571,322.52125,323.3942857142857,319.43571428571425,322.90625,324.87,316.03125,324.40875,318.40142857142854,325.035,324.24125000000004,323.825,330.2925,324.5842857142857,326.565,325.40875,324.46500000000003,325.38,315.39,324.57124999999996,325.4742857142857,323.78375,325.28999999999996,325.21333333333337,322.9057142857143,315.29,317.75857142857143,315.6014285714286,312.8,309.55428571428575,310.4585714285714,306.47428571428566,304.36428571428576,305.13571428571424,301.7857142857143,299.92333333333335,296.4871428571428,299.09285714285716,292.16,294.296,239.20142857142858,291.65000000000003,296.9175,288.01875,302.2325,310.36375,311.85875,314.01250000000005,321.7525,322.55875000000003,324.295,329.2925,326.00625,320.5,316.01875,312.04875,309.22125,304.24625000000003,301.19625,303.4025,306.56874999999997,308.01,309.2525,307.51,311.7275,313.90142857142854,310.1725,309.66375,312.09250000000003,306.38625,304.06625,304.02875,308.18,304.35375,304.71625,307.28875,302.66375,300.0,296.27625,296.68125,296.22,295.00875,293.70750000000004,292.59499999999997,294.16125,294.70125,290.93375000000003,289.53625,282.635,280.8525,285.00874999999996,215.16666666666666,200.24,199.11833333333334,196.05499999999998,201.79833333333332,212.875,230.64625,320.55,314.41,312.9342857142857,313.0857142857143,314.27,257.2750000000001,323.53833333333336,274.11125,281.66875,284.87375000000003,258.94625,230.93833333333336,311.8671428571428,323.275,250.05599999999998,322.125,315.18499999999995,317.935,317.0625,314.2325,306.79,313.525,311.082,305.754,310.17400000000004,306.854,,
2024-10-09 22:14:09+00:00,313.7766666666667,310.36625,308.27375,308.84,311.07222222222225,313.16555555555556,316.18142857142857,317.0022222222222,319.11777777777775,320.29,322.5488888888889,323.475,319.43571428571425,322.90625,324.8957142857143,316.6911111111111,324.48,318.78625,325.1228571428572,324.08444444444444,324.32,330.3333333333333,324.93625000000003,327.03555555555556,325.51222222222225,323.846,325.79,317.304,324.8155555555556,325.70375,323.90666666666664,325.25874999999996,325.21333333333337,318.33375,309.85,317.75857142857143,315.5725,313.16875,309.65,310.81125000000003,306.69624999999996,304.54625,305.4,301.7875,300.09000000000003,296.8575,299.44,291.94714285714286,292.7283333333333,239.20142857142858,288.65285714285716,297.10777777777776,288.43555555555554,302.46777777777777,310.6122222222223,312.1,314.26,321.9422222222222,322.7122222222222,324.7655555555555,329.7033333333333,326.06666666666666,320.59777777777776,316.3177777777778,312.34444444444443,309.0566666666667,304.22,301.21,303.37666666666667,306.6444444444444,307.68333333333334,309.2422222222222,308.13666666666666,312.01222222222225,314.09000000000003,310.53666666666663,309.9133333333333,312.4188888888889,306.67,304.2711111111111,304.2511111111111,307.9777777777778,304.30222222222227,304.03444444444443,306.3288888888889,301.93555555555554,299.52666666666664,295.8877777777778,296.7322222222222,296.1088888888889,295.14222222222224,294.1244444444444,292.3688888888889,293.9455555555556,294.2655555555555,290.1933333333333,289.13222222222225,282.6677777777778,280.31333333333333,284.65222222222224,213.95000000000002,199.20714285714283,197.79857142857142,194.81285714285715,200.63857142857142,211.96428571428572,229.6788888888889,320.55,314.41,312.9342857142857,313.0857142857143,314.27,261.02333333333337,323.53833333333336,272.7944444444445,279.97111111111116,284.0811111111111,258.5711111111111,230.31571428571428,312.6725,322.57666666666665,250.05599999999998,321.06666666666666,316.24799999999993,317.934,317.0625,313.578,306.79,312.59399999999994,306.1766666666667,305.36999999999995,309.86833333333334,307.13666666666666,,
2025-02-22 22:14:21+00:00,314.89250000000004,313.5,309.4375,310.235,311.63,314.32,318.64,317.765,320.3425,320.8233333333333,324.28499999999997,324.205,321.44,323.48,325.68,312.05,323.4700000000001,320.015,325.70666666666665,324.57500000000005,324.3525,330.79,327.39250000000004,328.495,326.48,324.01666666666665,326.5433333333333,314.29999999999995,325.4275,325.6725,324.0425,323.8025,317.17,308.77333333333337,301.95,303.0466666666666,314.8925,313.2425,310.11249999999995,311.71999999999997,307.39,304.28999999999996,305.2175,301.56,299.385,294.0975,299.14750000000004,287.8675,288.68,182.33333333333334,259.58,297.12,289.625,304.7375,311.72999999999996,313.04249999999996,314.40250000000003,322.39,323.8425,325.88,331.205,327.20750000000004,321.2525,319.1825,313.72249999999997,308.945,303.36,301.345,303.495,306.495,306.1025,308.5125,310.505,312.545,314.3075,311.7525,309.33500000000004,313.66499999999996,307.4175,305.4275,305.845,306.185,302.945,300.6025,301.59,299.015,298.78499999999997,294.9225,296.21000000000004,296.45000000000005,295.1425,294.6575,291.47,292.955,291.82,289.0075,286.1825,283.6775,278.9375,282.76250000000005,212.52,197.845,194.02999999999997,224.5125,226.9475,235.98250000000002,242.095,307.93,323.25333333333333,322.08666666666664,325.7933333333333,328.1366666666667,298.495,322.27666666666664,274.9675,276.345,283.065,258.8875,229.5725,315.2475,321.18,,320.095,319.76499999999993,317.985,325.05,311.25499999999994,,310.49,300.07,302.63666666666666,308.5466666666666,305.2766666666667,,
2025-04-03 22:13:52+00:00,315.33000000000004,314.39,310.34666666666664,310.25666666666666,312.9066666666667,313.5233333333333,317.10999999999996,318.6033333333333,320.86,321.96000000000004,324.95666666666665,325.24333333333334,324.435,325.35,327.08666666666664,324.0366666666667,325.85,321.55,325.75333333333333,324.31666666666666,325.0366666666667,330.66,328.5566666666667,329.8,327.48,326.25333333333333,328.1033333333333,325.8666666666667,326.6666666666667,327.61333333333334,325.34999999999997,325.96333333333337,319.69,305.01,298.5833333333333,278.58,315.9533333333333,314.49666666666667,311.06666666666666,312.93,308.1066666666667,305.44666666666666,306.8933333333334,303.12000000000006,299.8333333333333,295.3333333333333,301.01000000000005,290.15000000000003,288.4,182.3,254.7266666666667,298.42333333333335,293.07,306.84666666666664,312.65333333333336,313.92,314.68333333333334,321.8833333333333,326.2766666666667,326.66333333333336,334.1,329.90333333333336,322.8933333333334,325.1666666666667,316.6166666666666,312.0133333333333,304.14000000000004,302.22,305.6466666666667,308.39666666666665,308.1433333333334,312.44,314.01,315.5133333333333,315.86,314.79499999999996,314.06,318.12666666666667,310.05,308.1666666666667,308.15333333333336,312.4433333333333,306.90666666666664,303.11999999999995,305.14,303.78000000000003,302.44666666666666,300.38000000000005,301.34666666666664,301.76666666666665,300.6766666666667,300.19,296.5566666666667,297.17333333333335,294.70666666666665,293.59999999999997,290.2133333333333,290.8933333333334,285.8633333333333,291.6066666666666,213.73000000000002,200.74333333333334,212.555,280.7766666666667,275.4866666666667,277.67333333333335,273.65333333333336,328.21500000000003,326.04999999999995,326.08500000000004,328.705,333.15999999999997,309.34,324.105,285.54999999999995,284.7933333333333,289.1266666666667,261.06,231.04666666666665,318.92333333333335,323.675,,320.3566666666666,320.235,317.46000000000004,327.54,311.51,308.39,311.5133333333333,301.53666666666663,304.8566666666666,310.5,304.47,292.5,
