dates,satname,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,nzd0106-0012
2024-05-26 22:11:12.218000,L9,,,,377.05,389.53,387.20,384.74,376.54,373.90,374.65,376.20,379.81,379.86,378.97,382.81,384.11,385.41,380.25,376.34,374.47,371.59,369.82,369.17,369.40,368.52,370.64,371.15,379.75,378.29,380.37,378.46,376.71,374.59,377.41,382.84,376.76,375.81,369.56,373.94,372.80,372.48,373.42,375.75,372.32,359.21,364.76,362.15,365.18,366.03,370.38,365.74,366.77,365.00,363.13,366.84,362.87,362.50,365.36,361.18,364.20,360.42,356.81,364.97,363.05,368.65,371.05,366.96,363.71,366.08,363.99,358.21,363.21,368.21,358.24,359.88,362.52,361.99,350.20,351.29,354.61,352.58,349.41,355.51,351.17,348.86,356.61,358.48,359.64,323.44,375.13,364.98,362.04,358.25,362.18,351.29,310.16,308.34,334.56,333.10,333.63,,,,,,,331.67,313.72,320.29,320.97,309.65,315.29,329.15,316.39,309.83,329.95,341.42,349.86,335.18,312.71,348.82,347.31,321.46,321.50,371.73
2024-06-11 22:11:06.286000,L9,,,,309.16,316.45,323.43,323.84,318.75,315.25,318.66,314.12,324.12,376.37,353.56,377.41,324.97,322.11,326.10,323.98,320.85,319.57,316.85,314.78,315.38,313.66,313.93,319.40,318.63,319.45,319.25,317.93,318.27,317.08,321.43,317.52,317.38,314.04,317.18,317.18,316.15,316.15,315.53,321.55,321.05,314.43,304.28,301.35,317.00,315.11,316.23,312.66,312.72,310.42,310.72,310.38,306.74,306.57,309.54,310.60,305.82,308.72,306.13,302.42,307.06,310.50,313.31,314.99,312.63,311.80,307.72,307.21,308.51,310.11,306.95,308.26,305.74,299.66,298.76,288.93,300.79,304.54,295.10,297.48,297.40,304.37,304.74,301.56,302.51,297.70,292.56,,307.98,308.31,302.63,289.57,303.78,297.46,292.18,,,,,,,,,,,,,,,,,,,,,,,,,,284.10,312.78
2024-06-27 22:10:53.037000,L9,,,,305.88,317.01,323.32,322.89,319.01,312.75,360.18,356.09,368.34,324.85,320.93,365.91,367.20,371.28,366.86,365.43,358.81,357.51,355.91,360.32,363.17,361.20,357.83,319.74,317.73,317.09,314.35,318.23,318.60,315.83,320.79,366.98,362.76,366.91,344.07,353.80,316.34,316.11,309.89,318.27,317.67,313.60,304.17,299.66,315.37,311.87,316.28,312.43,312.67,308.99,310.29,309.71,307.27,304.82,308.73,308.54,305.61,308.09,304.13,300.87,306.36,309.31,312.09,312.93,310.25,311.27,305.70,307.25,306.95,309.30,306.83,307.41,305.23,300.40,296.29,288.03,300.25,303.36,295.20,297.46,296.16,302.62,306.38,302.36,304.20,292.24,291.64,,305.15,304.68,299.33,291.63,299.50,297.56,288.65,,,,,,,,,,,,,,,,,,,,,,,,,,282.38,362.94
2024-08-06 22:11:21.454000,L8,,,,300.77,315.20,320.68,320.55,316.71,312.28,319.01,312.18,321.93,323.66,313.25,320.09,319.50,317.73,320.91,320.76,319.27,317.08,314.65,311.46,311.19,310.90,310.51,316.81,316.88,316.02,312.86,311.95,316.05,313.70,319.11,315.30,312.97,310.45,309.57,313.24,308.82,312.43,307.37,318.24,315.46,312.81,302.15,290.82,312.72,307.46,313.58,307.87,310.97,307.34,310.38,308.47,305.81,302.66,304.76,303.16,302.68,305.79,299.89,300.13,304.58,308.12,309.80,309.20,305.66,309.32,304.29,304.64,308.70,306.66,301.48,305.79,305.97,295.87,293.06,,296.38,299.62,293.53,294.86,291.51,302.60,304.83,303.07,298.33,293.16,290.12,,302.00,302.21,297.79,284.09,300.44,295.01,295.16,,,,,,,,,,,,,,,,,,,,,,,,,,278.84,313.12
2024-08-22 22:11:34.534000,L8,,,,297.61,313.15,318.61,383.17,356.84,364.04,371.44,309.06,319.37,321.47,314.20,320.08,316.34,315.44,313.31,317.21,316.02,314.75,313.94,309.65,311.69,309.08,307.96,313.97,314.30,313.55,312.15,314.70,313.40,313.17,316.57,312.98,306.80,309.84,310.81,313.35,310.01,311.61,299.80,311.25,312.92,311.20,301.66,292.17,312.13,304.90,312.07,308.71,307.59,302.73,305.57,304.70,303.77,299.20,304.33,302.45,301.31,303.40,297.73,298.64,303.49,305.63,308.80,307.65,306.47,308.09,302.78,302.55,303.70,301.95,299.74,301.20,301.51,294.19,291.05,,296.12,298.14,289.67,293.18,286.22,296.95,297.50,298.65,294.72,288.52,286.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.60
2024-09-07 22:11:43.073000,L8,,,,278.34,307.03,315.90,327.61,325.66,321.24,319.35,312.28,289.52,,,,388.12,380.18,298.03,,315.87,317.06,322.81,311.84,311.63,311.46,312.67,305.13,,,,,,,,,,,,,,,,315.28,310.25,308.01,298.89,292.58,308.68,303.70,314.92,306.38,304.64,301.52,302.36,300.64,297.69,295.81,299.12,298.92,295.09,294.57,290.51,290.44,295.62,297.35,289.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.89,302.85
2024-09-23 22:11:42.698000,L8,,,,295.77,312.85,318.99,321.83,318.58,314.05,320.19,315.80,324.05,321.85,316.52,319.42,320.90,319.46,321.23,320.65,318.79,318.10,315.03,312.14,312.46,310.56,312.29,380.89,375.35,383.23,354.66,375.27,351.38,380.70,382.52,382.53,378.76,351.90,311.96,315.18,309.29,312.94,310.58,317.23,316.81,313.72,302.50,298.19,313.39,308.77,313.54,310.30,309.09,307.43,308.33,308.03,305.41,303.30,306.85,303.31,303.97,305.86,303.04,301.47,305.92,309.00,311.23,309.98,305.73,308.54,304.11,304.83,307.27,307.75,304.10,305.87,303.55,296.80,294.00,287.56,299.49,301.34,293.95,294.94,294.83,301.08,302.26,302.40,299.49,295.63,291.75,,302.69,303.17,295.17,291.80,298.07,295.69,291.52,,,,,,,,,,,,,,,,,,,,,,,,,,276.41,320.03
2024-11-18 22:11:59.014000,L9,,,,,363.80,360.06,348.60,337.25,343.58,346.27,350.16,347.99,348.82,346.86,352.94,352.24,357.06,350.92,352.04,347.63,360.10,361.22,343.90,347.62,352.22,349.05,351.25,355.28,356.06,356.11,357.02,346.65,362.54,358.67,356.35,346.29,341.65,348.45,349.39,347.57,345.26,348.88,350.28,347.48,350.06,342.10,349.30,350.82,348.31,348.24,342.07,348.88,336.38,335.34,334.69,337.20,338.75,341.83,343.47,339.38,335.34,338.47,341.78,340.95,350.01,352.16,345.48,344.53,326.72,338.50,341.01,339.58,342.64,343.34,341.67,331.95,332.83,335.16,326.69,336.12,327.48,325.65,331.69,346.14,347.33,341.26,339.99,332.37,334.30,339.78,338.62,340.58,344.47,345.35,346.75,339.90,340.55,338.60,335.00,327.33,324.77,331.72,329.71,,,334.61,330.71,318.87,325.42,332.21,322.63,324.23,326.99,318.70,328.39,324.29,324.79,328.08,326.13,325.36,328.16,330.46,334.57,325.08,349.48
2024-12-04 22:12:00.480000,L9,,,,,,,,,,,,319.86,320.11,313.81,318.64,319.25,317.02,320.88,321.53,317.71,318.87,310.36,311.75,312.93,312.42,313.42,315.94,316.23,315.37,313.39,314.56,315.24,315.02,317.38,313.62,311.51,307.64,311.53,312.65,312.38,313.10,306.40,317.36,317.36,312.04,306.53,294.30,312.90,308.86,314.43,308.68,307.49,301.66,304.89,293.12,300.64,,,,,,,,,,,,,,,,,,,,,,,,296.16,299.99,291.68,291.60,288.80,299.59,297.72,299.31,296.25,291.18,282.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.53,303.19
2024-12-28 22:11:50.695000,L8,,,,354.07,370.34,361.40,382.43,369.42,370.50,350.21,344.23,317.14,315.18,312.29,315.06,315.88,314.84,318.10,319.99,318.51,316.57,314.46,311.73,310.97,311.73,309.86,314.17,316.32,314.51,311.10,310.28,315.82,311.05,317.26,313.59,304.56,308.98,308.15,312.12,308.67,312.45,304.58,316.90,314.60,312.71,302.15,291.22,312.08,305.89,312.94,307.76,309.61,302.65,308.96,304.60,302.48,296.96,299.03,301.23,300.49,302.29,297.57,300.37,302.86,306.42,306.26,306.85,303.22,306.66,302.48,301.72,306.37,302.80,296.86,302.60,302.22,293.29,289.93,,293.40,297.63,290.69,293.89,287.76,299.57,297.36,299.93,293.94,289.70,288.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.77,288.60
2025-01-05 22:11:55.058000,L9,,,,354.88,109.62,378.10,379.17,366.92,366.29,313.58,312.34,320.95,321.30,320.26,322.10,320.63,317.13,322.09,323.25,319.50,318.45,316.01,314.05,314.70,316.02,313.94,317.91,318.25,317.11,315.76,316.80,319.43,315.60,320.06,315.92,312.12,312.56,313.33,316.70,315.25,316.10,310.77,320.10,319.21,314.44,305.95,301.20,316.93,312.25,316.28,311.93,312.05,308.40,310.13,308.31,305.84,304.87,306.57,306.96,304.66,306.37,301.22,302.28,305.15,308.40,310.72,311.38,309.92,310.17,306.87,305.94,308.50,308.81,303.62,306.65,304.58,297.65,295.06,292.07,301.16,302.73,295.23,296.33,295.08,303.28,302.56,302.07,300.40,296.19,294.19,,306.87,307.59,301.30,290.60,301.71,299.56,294.53,,,,,,,,,,,,,,,,,,,,,,,,,,,303.59
2025-01-13 22:11:54.516000,L8,,,,,,42.55,,355.71,362.57,362.81,358.05,371.29,377.28,313.51,316.99,288.19,293.17,298.22,313.33,288.28,,,339.54,308.00,306.84,308.56,311.35,315.25,312.08,305.43,312.20,,,,,,,,,,303.61,308.46,317.05,318.14,312.97,303.05,298.00,313.12,307.93,311.23,307.46,306.49,303.78,306.57,304.99,302.01,300.13,300.77,300.81,298.83,301.68,297.31,298.92,302.83,305.38,307.16,306.09,303.63,304.65,301.35,302.40,303.83,304.30,298.55,303.63,299.90,292.14,289.47,279.61,293.76,297.20,289.99,290.25,291.22,297.57,303.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.65,363.97
2025-01-29 22:11:52.495000,L8,,,,,86.41,53.53,,,,,,,,,344.34,324.75,312.31,319.58,318.44,317.22,312.56,312.05,307.72,307.99,308.29,309.37,312.95,315.38,373.72,377.57,371.08,371.14,368.57,372.37,374.37,370.48,370.27,364.60,367.77,365.17,342.15,364.84,369.28,366.82,364.37,318.20,295.51,,,,,,,368.82,345.67,328.72,349.71,340.11,353.64,350.50,304.32,301.85,301.77,305.17,308.84,309.52,312.20,309.29,310.97,305.45,306.16,308.41,308.41,304.62,307.57,305.56,296.94,294.80,289.79,299.92,301.96,295.87,296.39,294.10,303.77,299.68,308.36,304.12,314.39,291.27,344.26,399.16,375.72,358.47,308.61,304.32,294.70,283.76,,,,,,400.41,427.05,,,,,,,,,,,,,,,,,,,,
2025-02-06 22:11:55.429000,L9,,,,299.44,315.27,318.72,320.19,314.63,307.29,312.30,310.69,381.08,351.90,379.43,377.73,382.14,384.96,353.29,350.18,378.64,371.22,371.89,371.50,368.15,369.50,367.59,369.74,353.25,375.41,380.77,351.81,376.00,371.98,383.01,382.38,378.59,374.39,369.61,370.13,367.95,371.46,350.40,354.34,370.71,373.84,370.65,360.91,369.44,306.92,313.43,309.44,309.50,303.85,308.87,306.18,304.57,298.05,301.56,300.93,300.19,302.98,299.81,300.11,302.88,306.88,306.84,308.09,303.92,309.16,304.18,303.28,307.61,302.94,285.58,,,,,,295.20,299.28,291.46,294.43,287.29,300.93,302.11,300.55,295.96,290.61,288.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.85,375.51
2025-03-10 22:11:52.276000,L9,,,,295.28,395.01,371.25,382.71,375.20,368.09,376.08,373.61,318.43,320.24,318.83,323.15,382.06,321.38,319.34,320.33,317.65,315.63,317.02,310.78,314.04,316.34,313.90,316.31,316.50,315.65,316.02,316.35,316.34,320.69,318.22,324.51,312.18,315.26,,,,,,,,,,,,,,,,,,,,,,289.38,333.12,358.46,354.10,300.94,303.65,366.82,367.11,367.96,357.83,309.33,305.20,306.34,305.43,307.26,300.90,304.75,302.65,295.09,292.64,,297.04,299.12,293.66,295.31,288.26,301.24,303.22,302.55,298.41,294.83,290.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.90,302.04
2025-03-26 22:11:41.456000,L9,,,,296.28,314.13,370.33,356.66,353.42,352.65,356.61,348.59,378.85,315.66,313.66,314.02,320.99,312.14,319.06,320.46,317.30,313.76,323.30,311.59,308.88,312.30,310.90,309.85,314.59,324.49,384.53,380.72,386.00,402.64,358.71,312.21,306.84,311.20,378.79,359.85,380.14,393.60,372.34,314.05,306.81,,,,310.81,303.86,313.17,309.20,308.31,304.48,307.53,306.49,303.58,301.76,300.83,300.34,299.36,302.82,298.68,300.38,303.04,306.46,307.28,308.13,305.31,307.78,302.18,304.32,,290.87,301.63,304.14,302.95,290.29,290.29,288.00,295.14,296.91,291.22,293.96,291.18,300.41,302.90,300.26,298.67,292.02,288.30,,302.48,307.92,299.14,285.08,303.00,287.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.55
2025-04-11 22:11:41.675000,L9,,,,294.79,313.49,320.28,320.80,314.91,306.14,313.83,277.10,318.71,320.07,315.78,320.09,319.32,317.17,321.49,323.02,319.78,317.97,315.54,312.63,312.49,315.12,314.31,317.47,318.46,316.01,311.27,313.85,316.07,314.42,318.04,314.36,311.14,308.75,307.23,311.27,308.79,311.22,300.94,317.27,313.60,309.76,299.96,290.99,309.95,303.00,311.52,306.34,306.94,300.24,306.59,304.58,301.57,296.78,299.23,300.02,297.19,301.24,296.43,298.52,301.18,304.87,305.94,306.11,303.89,306.10,301.69,300.64,303.26,301.41,,,,,,,294.42,297.48,288.23,292.20,282.34,296.10,294.73,295.33,293.42,284.16,286.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.99
2025-05-21 22:11:16.046000,L8,,,,295.89,314.09,318.32,315.36,313.60,305.63,313.18,306.04,318.50,318.96,312.67,315.75,316.58,315.50,317.13,316.81,315.26,313.98,311.69,309.27,310.06,311.36,309.72,311.22,314.18,313.18,311.16,311.95,315.58,313.79,317.36,314.36,310.87,311.01,307.86,312.53,308.48,312.28,302.13,316.84,313.86,311.21,300.32,291.99,311.19,304.36,313.05,307.26,308.60,302.09,307.64,305.68,302.98,298.58,301.09,302.12,299.98,303.62,298.91,299.16,302.50,306.31,306.97,306.39,303.99,307.28,302.55,301.67,304.44,302.52,297.09,300.47,301.42,293.30,290.68,,295.50,298.51,291.11,293.61,284.79,299.09,297.41,299.60,295.11,289.66,286.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.21
2025-06-06 22:11:18.842000,L8,,,,295.43,316.59,320.42,321.04,316.34,314.43,316.76,313.44,320.93,321.92,317.88,321.05,321.41,321.03,321.85,319.48,316.74,315.46,312.87,309.82,311.82,311.74,314.45,316.67,315.57,314.91,311.44,314.16,313.52,316.98,316.86,312.69,310.45,305.79,306.20,306.07,305.79,302.79,,,,,,,,,,,,,299.76,304.33,304.14,301.66,302.75,302.92,296.08,300.65,290.58,293.37,291.82,300.72,304.54,305.65,292.98,306.45,300.84,304.12,302.46,298.99,,,,,,278.01,296.90,299.08,292.59,294.21,290.14,299.32,295.04,295.94,291.17,287.49,283.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.02
2025-06-30 22:11:31.747000,L9,,,287.53,89.38,391.20,382.38,389.45,375.60,369.61,370.32,368.99,377.24,371.77,368.34,372.72,388.69,384.19,379.33,375.99,374.66,377.28,376.08,368.36,368.00,366.81,367.54,373.14,371.77,379.16,377.30,375.84,372.38,374.16,377.45,377.39,378.19,373.57,368.37,368.63,369.18,369.04,367.43,371.19,370.81,375.48,368.35,369.93,371.41,373.78,370.33,364.51,367.04,358.09,361.27,360.67,363.49,355.77,365.37,360.74,360.53,360.78,354.73,361.19,359.72,363.09,365.40,366.66,360.64,365.28,354.16,358.13,357.99,358.98,375.40,359.20,362.17,351.77,348.93,351.90,350.73,351.82,352.34,352.49,350.58,350.01,354.68,357.68,354.08,355.07,347.53,346.57,351.99,360.37,353.86,351.46,350.53,351.36,349.89,349.57,,,,,,343.82,346.00,338.33,318.86,313.03,344.09,343.46,352.69,356.51,351.30,336.64,342.38,341.08,342.72,321.24,312.02,311.76,322.98,329.95,317.96,371.28
2025-07-16 22:11:36.965000,L9,,,,270.10,99.39,312.57,310.88,311.40,305.53,310.21,299.56,313.51,312.72,308.78,306.39,307.48,305.43,306.00,305.07,302.19,308.76,307.49,304.55,306.99,305.01,306.97,306.26,298.35,290.45,,,,,,,,,,,,,280.28,300.95,306.95,305.58,293.78,287.70,305.52,302.19,305.05,303.29,301.09,295.29,302.19,299.56,297.74,297.03,300.50,298.40,294.93,296.99,294.23,297.23,301.13,303.51,305.05,302.61,299.29,303.37,299.97,294.59,297.99,297.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 22:11:41.941000,L8,,,,296.98,386.99,350.93,390.12,367.88,322.00,380.37,371.73,400.57,,386.97,384.85,386.35,385.77,372.75,366.12,313.34,313.44,309.30,300.74,334.50,366.70,374.24,373.29,374.88,376.00,377.57,378.78,373.07,371.90,371.92,381.29,378.55,384.71,386.51,373.04,309.14,307.04,293.21,306.39,309.14,306.48,295.31,286.56,308.62,302.49,304.70,302.49,302.52,302.07,306.44,304.99,303.87,303.68,304.17,300.88,295.71,297.58,295.87,297.44,359.49,365.14,366.77,370.00,357.24,308.33,298.03,294.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.38,370.38
2025-08-01 22:11:42.925000,L9,,,,299.61,386.17,379.92,376.81,371.92,364.86,367.50,366.62,362.42,362.87,363.76,311.80,314.63,372.10,363.70,370.20,361.15,365.71,366.29,361.37,362.82,358.10,359.40,360.44,306.14,302.13,299.99,308.65,304.15,304.71,307.37,300.48,301.54,302.01,300.12,306.50,306.66,301.28,300.30,309.46,310.64,309.79,289.70,292.50,304.53,301.99,302.48,300.61,299.86,297.26,305.39,301.45,300.50,298.77,306.33,303.18,292.80,299.24,295.59,299.96,303.76,307.08,310.62,307.80,305.36,306.93,303.79,299.94,305.54,302.47,,,,,,,,289.21,285.13,291.37,283.61,298.70,296.06,296.32,293.89,282.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.14,365.58
2025-08-09 22:11:49.526000,L8,,,,296.67,382.43,374.86,375.99,372.29,362.14,341.30,303.27,312.38,312.12,311.33,311.72,314.62,315.84,315.56,313.60,306.64,351.54,353.80,356.98,357.24,361.62,358.92,357.46,311.73,307.79,305.05,361.95,362.12,363.95,361.84,304.57,302.77,302.86,306.76,308.15,306.55,308.52,302.73,312.02,313.08,311.90,297.56,291.79,309.04,304.09,305.92,303.83,300.52,298.03,306.48,301.25,300.33,296.13,303.86,301.20,295.99,299.69,297.87,300.97,305.11,307.09,309.57,306.65,303.43,306.08,303.19,302.75,303.90,304.19,297.81,301.35,296.80,289.19,287.42,,293.59,289.95,287.48,291.40,285.33,298.32,296.45,294.92,291.56,282.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.68
2025-08-17 22:11:54.672000,L9,,,,298.60,309.96,320.90,315.06,315.45,312.99,315.40,308.02,316.11,318.94,302.61,298.04,300.29,300.19,315.42,313.65,312.95,314.94,312.29,307.79,311.56,311.35,311.69,314.27,315.22,311.57,311.56,314.00,313.58,314.90,315.30,311.85,316.03,305.69,312.64,312.74,309.71,311.69,309.77,364.84,367.03,356.49,364.71,356.31,313.40,305.33,310.58,307.45,305.18,302.84,307.78,306.36,304.28,303.43,308.61,304.15,299.90,304.41,297.77,301.57,306.03,308.95,313.12,309.85,306.26,309.20,304.11,303.94,306.20,307.05,304.69,304.76,301.77,296.97,292.35,289.70,298.71,296.84,291.55,294.01,292.99,300.82,300.59,300.29,298.63,286.89,287.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.84,321.32
2025-09-18 22:12:01.813000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.42,298.46,300.81,299.28,306.37,312.37,329.01,
2025-10-04 22:12:06.102000,L9,,,,,,,,,,,,,,364.41,318.91,324.22,325.12,322.23,318.78,314.73,318.09,314.01,327.11,315.46,323.67,373.82,379.13,382.30,378.38,381.42,378.63,374.02,376.28,383.50,382.24,383.37,376.73,377.65,379.52,377.51,380.04,385.69,328.03,345.45,348.73,347.05,344.34,346.18,314.70,346.94,345.16,338.29,346.69,342.88,331.87,348.29,353.18,,,,,,340.70,336.30,344.06,337.21,385.85,374.33,379.83,309.30,309.01,309.12,309.66,302.81,304.47,300.70,293.76,290.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.01,300.07,301.03,293.52,285.77,
2025-11-05 22:12:10.440000,L9,,,,370.34,369.58,375.77,376.86,372.47,369.34,376.10,364.44,373.18,366.87,362.14,363.22,368.54,366.68,364.90,361.01,360.45,365.57,357.77,361.92,361.24,360.75,361.58,347.77,315.61,312.94,363.67,351.89,368.39,364.65,317.07,315.05,317.32,307.81,311.31,314.58,309.48,313.20,310.32,319.11,317.77,314.74,300.96,299.44,314.70,310.62,311.44,306.93,306.82,303.21,309.33,305.02,305.78,301.94,309.14,303.55,300.73,304.07,299.92,301.82,306.44,309.61,308.98,309.43,305.40,311.70,306.34,304.84,309.23,309.01,304.36,307.28,304.64,296.28,293.90,287.61,299.04,299.51,292.06,296.10,290.84,301.20,302.99,301.44,295.73,290.16,289.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.64,364.74
2025-11-13 22:12:04.594000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.72,327.71,393.66,,343.22,309.88,379.68,380.52,380.97,385.44,376.77,382.29,373.41,373.87,364.90,374.90,369.71,375.71,364.99,361.47,315.15,311.93,394.94,362.41,307.73,302.21,304.31,297.25,308.12,308.91,308.53,302.90,297.68,309.04,298.03,297.02,300.55,303.46,305.20,302.99,311.41,314.22,304.37,306.99,308.01,304.70,299.21,301.50,302.58,297.90,306.17,287.78,303.26,305.73,296.59,300.16,300.13,306.60,306.39,304.67,301.76,299.54,296.63,,305.33,306.74,302.63,302.37,305.58,299.90,297.76,,,,,,,,,,,,,,,,,,,,,297.75,300.77,299.30,300.55,293.65,291.28,
