dates,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,nzd0106-0012,satname
2024-09-23 22:11:42+00:00,,,363.03,305.78000000000003,316.762,321.882,323.62,326.21799999999996,313.47999999999996,319.26250000000005,313.044,322.145,323.855,325.35,323.05999999999995,321.9225,325.885,326.172,326.0,326.23,324.6166666666667,322.37666666666667,312.72999999999996,314.024,312.992,312.385,317.70666666666665,317.4783333333333,316.77500000000003,314.6983333333333,316.2816666666667,321.7371428571428,315.84000000000003,319.585,316.33000000000004,313.464,318.915,317.09285714285716,320.68285714285713,312.75714285714287,314.4871428571428,316.26,318.2416666666666,318.235,313.62333333333333,303.8633333333333,299.1333333333333,315.19166666666666,310.4666666666667,314.95,311.43,310.845,307.9066666666667,309.2416666666666,308.66833333333335,306.0733333333333,303.7683333333333,307.73333333333335,306.2066666666667,304.50666666666666,306.95166666666665,303.5933333333333,300.87666666666667,305.865,308.73833333333334,311.27714285714285,310.9585714285714,308.40142857142854,309.84857142857146,305.19,305.9442857142857,307.6542857142857,307.40000000000003,304.0885714285714,305.89142857142855,304.66571428571433,297.54,295.14,288.27599999999995,298.94571428571425,302.23333333333335,294.12166666666667,295.99499999999995,293.18666666666667,302.0066666666667,303.35166666666663,301.6433333333333,299.94,293.7683333333334,290.9716666666667,,305.128,305.262,299.61199999999997,289.94,301.082,297.03,292.358,,,,,,,,,,,,,,,,,,,,,,,,,,279.845,311.35,L8
2024-11-18 22:11:59+00:00,,,,304.2166666666667,315.53666666666663,321.7866666666667,323.365,332.9625,313.4266666666667,327.97999999999996,311.7866666666667,330.49333333333334,323.1600000000001,329.56333333333333,320.08,320.65500000000003,318.775,320.21333333333337,320.61333333333334,328.6175,327.4825,325.4325,312.19,313.1766666666667,311.09999999999997,311.1725,317.48,316.885,316.52750000000003,314.6525,315.7025,327.39166666666665,314.94500000000005,319.47499999999997,315.2666666666667,320.86,325.57599999999996,323.67333333333335,327.02333333333337,318.03,319.0833333333333,316.936,323.716,323.18600000000004,320.60200000000003,310.942,297.8425,321.742,317.79200000000003,321.27200000000005,317.23400000000004,318.19,313.19000000000005,314.05,313.502,312.078,310.528,314.256,306.225,311.218,312.28200000000004,309.9,300.85,312.756,308.61,311.046,316.705,314.21166666666664,312.62333333333333,310.51666666666665,311.24833333333333,312.45166666666665,313.0683333333333,310.4066666666667,311.7,308.9916666666667,303.2916666666667,294.632,297.8025,304.85833333333335,306.62800000000004,299.83000000000004,302.934,292.82250000000005,301.63500000000005,303.36249999999995,301.40999999999997,306.426,292.90500000000003,290.27000000000004,,313.9275,314.9175,299.9166666666667,288.43,310.905,296.6766666666667,291.99666666666667,335.0,327.33,324.77,331.72,329.71,,,334.61,330.71,318.87,325.42,332.21,322.63,324.23,326.99,318.7,328.39,324.29,324.79,328.08,326.13,325.36,328.16,330.46,334.57,280.4325,308.19,L9
2024-12-28 22:11:50+00:00,,,,297.61,313.15,318.61,,347.04499999999996,312.28,338.49666666666667,321.8233333333333,328.1666666666667,318.32500000000005,313.245,317.57,316.11,315.14,317.5466666666667,319.2833333333333,317.7733333333333,316.47333333333336,314.47666666666663,311.17333333333335,311.70666666666665,310.45666666666665,310.155,314.98333333333335,315.8333333333333,314.6933333333333,312.0366666666667,312.30999999999995,328.65999999999997,312.64,317.6466666666667,313.95666666666665,322.02000000000004,324.56399999999996,320.1975,320.656,316.872,318.938,315.96,323.91499999999996,322.9525,321.9225,312.1025,293.85999999999996,322.10499999999996,316.9675,321.6975,317.21,318.7925,312.2975,314.54999999999995,313.005,312.21500000000003,309.5525,313.01,302.33,311.2875,311.72249999999997,309.20250000000004,300.16,313.305,307.01666666666665,309.02250000000004,315.832,313.122,311.86600000000004,310.43199999999996,310.95,313.12399999999997,312.36,309.104,311.42600000000004,309.04,302.596,292.01,307.125,304.302,305.7175,299.885,303.405,288.49666666666667,299.7066666666667,299.8966666666667,300.54999999999995,304.84000000000003,290.46,288.41,,321.2900000000001,323.34000000000003,297.79,284.09,320.16999999999996,295.01,295.16,335.0,327.33,324.77,331.72,329.71,,,334.61,330.71,318.87,325.42,332.21,322.63,324.23,326.99,318.7,328.39,324.29,324.79,328.08,326.13,325.36,328.16,330.46,334.57,277.625,296.1,L8
2025-01-05 22:11:55+00:00,,,,297.61,313.15,318.61,,347.04499999999996,312.28,332.2675,319.4525,326.36249999999995,319.31666666666666,315.5833333333333,319.08,317.6166666666666,315.80333333333334,318.6825,320.275,318.205,316.96750000000003,314.86,311.89250000000004,312.455,311.84749999999997,310.912,315.71500000000003,316.4375,315.2975,312.96750000000003,313.4325,327.12166666666667,313.38,318.25,314.4475,319.545,322.56333333333333,318.82399999999996,319.99666666666667,316.6016666666667,318.46500000000003,314.92199999999997,323.152,322.204,320.42600000000004,310.872,295.695,321.07,316.024,320.61400000000003,316.154,317.444,311.51800000000003,313.666,312.066,310.94,308.616,311.722,303.4875,309.962,310.652,307.60600000000005,300.69,311.674,307.3625,309.362,315.09,312.58833333333337,311.58333333333337,309.8383333333333,310.115,312.3533333333333,311.7683333333334,308.19,310.63000000000005,308.2966666666667,301.7716666666667,292.62,302.1066666666666,303.77833333333336,305.12,298.954,301.99,290.1425,300.6,300.5625,300.92999999999995,303.952,291.8925,289.855,,316.48333333333335,318.09,299.545,287.345,314.01666666666665,297.28499999999997,294.845,335.0,327.33,324.77,331.72,329.71,,,334.61,330.71,318.87,325.42,332.21,322.63,324.23,326.99,318.7,328.39,324.29,324.79,328.08,326.13,325.36,328.16,330.46,334.57,277.625,298.59666666666664,L9
2025-02-06 22:11:55+00:00,,,,298.525,314.21,318.665,320.19,336.24,307.29,330.59,319.08,326.36249999999995,327.4625,315.5833333333333,319.08,317.6166666666666,315.80333333333334,325.604,326.256,318.205,316.96750000000003,314.86,311.89250000000004,312.455,311.84749999999997,311.0125,315.3500000000001,325.53000000000003,315.0566666666667,313.00333333333333,323.3975,329.33599999999996,313.27333333333337,317.9633333333333,314.16333333333336,321.7366666666667,324.986,321.13749999999993,321.34800000000007,318.158,319.672,320.835,328.34999999999997,322.204,320.42600000000004,310.872,295.695,321.07,314.50666666666666,319.4166666666667,315.035,316.12,310.24,312.8666666666666,311.085,309.87833333333333,306.85499999999996,310.02833333333336,302.976,308.3333333333333,309.37333333333333,306.3066666666667,300.57399999999996,310.2083333333333,307.26599999999996,308.77000000000004,314.905,312.29833333333335,311.5566666666667,309.82,309.8883333333333,312.1716666666667,311.14833333333337,305.54,311.598,308.762,302.95200000000006,292.51,302.1066666666666,303.58166666666665,305.052,298.53999999999996,301.904,289.0875,300.1825,299.88250000000005,300.3,303.478,291.255,289.355,,323.725,326.03,301.3,290.6,320.805,299.56,294.53,335.0,327.33,324.77,331.72,329.71,,,334.61,330.71,318.87,325.42,332.21,322.63,324.23,326.99,318.7,328.39,324.29,324.79,328.08,326.13,325.36,328.16,330.46,334.57,276.41,298.59666666666664,L9
2025-04-11 22:11:41+00:00,,,,299.44,314.38,319.5,320.495,322.2633333333333,306.71500000000003,327.238,311.09000000000003,326.1975,327.1125,316.10999999999996,319.0833333333333,318.61,316.38000000000005,328.7425,329.11,319.2633333333333,317.66333333333336,315.33666666666664,312.80333333333334,312.72,314.29,312.7033333333333,316.5166666666667,326.57,315.87666666666667,312.71000000000004,323.185,324.4925,313.69000000000005,318.4533333333333,314.6233333333334,323.18333333333334,317.985,323.00333333333333,322.37,320.07,321.2575,323.11400000000003,331.77799999999996,323.7225,321.74249999999995,312.53999999999996,294.47,322.445,315.274,320.48199999999997,315.508,317.396,310.304,313.97799999999995,311.672,310.332,307.082,309.64399999999995,302.28499999999997,308.382,309.644,306.70000000000005,300.32,310.604,306.6425,307.44,315.582,313.096,311.76200000000006,310.744,310.518,313.06399999999996,311.71999999999997,307.35,316.97333333333336,312.9166666666667,307.92333333333335,292.495,309.38,304.06,304.91999999999996,298.25199999999995,301.70799999999997,288.1175,299.97,299.19000000000005,299.47,303.218,290.16499999999996,289.25,,323.725,326.03,301.3,290.6,320.805,299.56,294.53,335.0,327.33,324.77,331.72,329.71,,,334.61,330.71,318.87,325.42,332.21,322.63,324.23,326.99,318.7,328.39,324.29,324.79,328.08,326.13,325.36,328.16,330.46,334.57,,298.06,L9
2025-05-21 22:11:16+00:00,,,,297.66499999999996,314.2833333333333,319.1066666666666,318.78333333333336,314.38000000000005,306.3533333333333,320.62,310.08000000000004,318.825,325.48199999999997,315.25,318.25,318.1025,316.16,326.41999999999996,326.65,318.2625,316.7425,314.42499999999995,311.92,312.055,313.5575,311.9575,315.1925,324.092,315.2025,312.3225,320.938,316.725,313.71500000000003,318.18,314.5575,311.37666666666667,310.32500000000005,309.4733333333333,313.155,310.2975,313.0125,313.764,325.09,315.3175,312.03,302.095,293.85,312.5375,306.48400000000004,313.44399999999996,308.546,309.34000000000003,303.44599999999997,308.438,305.87,303.488,299.04799999999994,301.496,302.252,300.502,303.3,298.788,300.088,302.91400000000004,306.576,307.346,307.764,304.988,307.874,303.55400000000003,302.65,306.036,303.696,295.78749999999997,303.24,302.74,294.74666666666667,291.89,292.07,295.936,299.12600000000003,291.344,294.092,287.452,299.794,298.834,299.496,295.76599999999996,290.06399999999996,288.75,,306.87,307.59,301.3,290.6,301.71,299.56,294.53,,,,,,,,,,,,,,,,,,,,,,,,,,,299.09749999999997,L8
2025-07-16 22:11:36+00:00,,,,297.66499999999996,314.2833333333333,317.47249999999997,316.8075,313.635,306.1475,312.38,298.3475,316.9066666666667,325.9125,312.41,314.07666666666665,314.46000000000004,312.7,324.47749999999996,323.77,312.41,313.57,311.5733333333333,308.81666666666666,309.84666666666664,310.49666666666667,310.33333333333337,311.65000000000003,321.06,306.5466666666667,311.2149999999999,325.87000000000006,315.82500000000005,314.105,317.70000000000005,314.36,311.005,309.88000000000005,307.545,311.8999999999999,308.635,311.75,308.4375,322.34999999999997,311.47,308.84999999999997,298.02,290.2266666666667,308.88666666666666,304.1175,310.7625,306.5825,306.5325,300.3675,306.3225,304.0,301.715,297.61,300.595,300.36749999999995,298.0725,301.2075,297.345,298.755,301.9225,305.39250000000004,306.2,305.8,302.7725,306.47749999999996,302.0975,300.04499999999996,303.325,300.97249999999997,291.3349999999999,300.47,301.42,293.3,290.68,,295.03999999999996,298.42333333333335,290.26666666666665,293.41333333333336,284.8066666666667,298.7066666666667,298.0833333333333,298.49333333333334,294.83,288.1433333333334,287.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0999999999999,L9
2025-08-01 22:11:42+00:00,,,,297.66499999999996,314.2833333333333,317.47249999999997,316.8075,313.635,306.1475,312.38,298.3475,316.9066666666667,325.9125,312.41,313.5075,314.5025,312.7,324.47749999999996,323.77,312.41,313.57,311.5733333333333,308.81666666666666,309.84666666666664,310.49666666666667,310.33333333333337,311.65000000000003,318.076,305.4425,307.4733333333333,321.565,311.93333333333334,310.97333333333336,314.25666666666666,309.73333333333335,307.84999999999997,307.25666666666666,305.07,310.09999999999997,307.9766666666667,308.26,306.81,319.772,311.26250000000005,309.085,295.94,290.795,307.7975,303.692,309.106,305.38800000000003,305.198,299.746,306.13599999999997,303.49,301.472,297.842,301.742,300.92999999999995,297.01800000000003,300.814,296.994,298.996,302.29,305.73,307.084,306.2,303.29,306.568,302.43600000000004,300.024,303.76800000000003,301.27200000000005,291.3349999999999,300.47,301.42,293.3,290.68,,295.03999999999996,296.12,288.98249999999996,292.9025,284.50750000000005,298.70500000000004,297.5775,297.95,294.595,286.6125,287.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.14,302.0999999999999,L9
2025-08-09 22:11:49+00:00,,,,296.28,313.78999999999996,317.0566666666666,315.68,313.30333333333334,305.76666666666665,319.63,296.4925,315.775,315.9675,312.14,313.15,314.526,313.485,315.045,314.625,310.9675,323.0625,311.5733333333333,308.81666666666666,309.84666666666664,310.49666666666667,310.33333333333337,311.65000000000003,309.77200000000005,305.912,306.8675,311.48333333333335,311.93333333333334,310.97333333333336,314.25666666666666,308.4425,306.58,306.1575,305.4925,309.61249999999995,307.62,308.325,297.27599999999995,311.308,311.62600000000003,309.648,296.264,290.994,308.046,303.126,307.604,304.26599999999996,303.402,298.582,305.658,302.504,300.62399999999997,297.45799999999997,302.20200000000006,300.984,296.178,300.156,296.606,299.168,302.736,305.772,307.63,305.912,303.192,305.95199999999994,302.238,299.918,303.02599999999995,301.522,297.45,300.91,299.11,291.245,289.05,,294.50333333333333,293.7875,287.9875,292.145,284.0175,298.0525,296.1625,296.5425,293.495,284.4675,286.54499999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.14,302.2933333333333,L8
2025-08-17 22:11:54+00:00,,,,297.05333333333334,312.5133333333333,318.0175,315.525,313.84000000000003,307.5725,318.784,298.798,315.842,316.562,310.23400000000004,310.63166666666666,312.15333333333336,310.826,315.12,314.43,311.364,321.438,311.7525,308.56,310.275,310.71000000000004,310.6725,312.305,310.68,306.855,307.806,312.1125,312.34499999999997,311.955,314.51750000000004,309.124,308.46999999999997,306.06399999999996,306.922,310.238,308.038,308.998,299.3583333333333,311.308,311.62600000000003,309.648,296.264,290.994,308.93833333333333,303.49333333333334,308.09999999999997,304.7966666666667,303.6983333333333,299.2916666666667,306.0116666666667,303.14666666666665,301.23333333333335,298.4533333333333,303.27000000000004,301.5116666666666,296.79833333333335,300.865,296.8,299.5683333333333,303.285,306.3016666666667,308.545,306.5683333333333,303.7033333333334,306.4933333333333,302.55,300.5883333333333,303.555,302.4433333333333,299.8633333333333,302.1933333333333,299.99666666666667,293.15333333333336,290.15000000000003,289.7,295.555,294.398,288.7,292.518,285.812,298.606,297.048,297.29200000000003,294.522,284.952,287.01666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.49,307.04999999999995,L9
2025-11-05 22:12:10+00:00,,,,297.05333333333334,312.025,317.2633333333333,313.76666666666665,313.48333333333335,308.04999999999995,320.02250000000004,304.22249999999997,315.125,315.685,308.8475,308.74,310.71999999999997,309.24,313.5275,312.2825,309.26,322.305,310.49,307.2033333333333,309.53666666666663,309.24000000000007,309.46,319.88,310.205,306.3433333333333,306.94,321.62249999999995,311.1033333333333,311.13333333333327,314.27500000000003,309.262,309.706,305.87600000000003,307.738,310.9,308.17600000000004,309.394,300.9216666666667,311.67600000000004,312.46,310.644,296.464,292.684,309.72999999999996,304.7633333333333,308.08666666666664,304.895,303.67833333333334,299.78666666666663,306.4683333333333,303.21999999999997,301.935,299.31333333333333,304.9216666666666,302.09999999999997,297.3883333333333,301.33666666666664,297.38166666666666,300.11833333333334,304.1616666666667,307.09166666666664,309.0516666666667,307.12166666666667,303.955,307.4266666666667,303.32500000000005,301.2883333333333,304.55,303.71000000000004,300.9875,303.46500000000003,301.1575,293.935,291.0875,288.655,296.71,294.804,289.466,293.298,287.512,299.626,298.7,298.514,294.98400000000004,286.15199999999993,287.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.49,308.7366666666666,L9
