dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0018
2024-07-05 22:13:57.118000,L8,372.63,332.86,332.94,337.68,339.96,341.49,344.18,345.17,347.33,349.20,334.97,,,,,,,,365.66,367.28,363.38,359.12,363.26,355.68,351.75,349.40,341.14,335.88,334.29,335.11,340.09,343.58,351.74,346.69,358.39,366.88,363.04,370.47,384.51,382.32,378.78,360.42,355.60,354.73,350.26,350.37,349.22,340.22,346.91,387.10,,,,,,354.26,332.34,330.94,323.64,333.11,340.62
2024-07-12 22:20:12.667000,L8,381.55,339.66,333.21,334.72,343.81,349.67,350.58,347.60,348.41,346.70,345.47,339.86,338.50,334.76,335.08,330.42,338.80,351.26,363.73,363.78,360.34,355.57,359.16,353.23,347.97,346.59,337.11,334.15,332.90,333.60,337.72,341.88,347.06,345.59,353.65,353.16,352.98,349.90,362.66,366.64,364.57,356.80,352.31,352.65,344.53,341.04,338.40,333.07,331.55,337.10,340.36,341.47,334.78,322.85,331.92,321.43,321.45,324.42,322.43,331.98,335.10
2024-07-13 22:14:02.265000,L9,374.76,337.78,331.25,332.56,346.95,349.20,349.33,348.67,348.64,347.86,345.59,340.28,339.88,334.59,334.74,330.83,340.65,347.92,363.00,364.12,360.34,356.65,358.46,352.21,349.77,345.69,338.96,334.63,333.40,333.64,336.92,342.14,347.77,344.43,353.49,353.77,353.40,340.30,363.44,367.23,361.73,356.99,351.93,348.35,343.74,340.57,337.81,332.87,331.23,337.26,341.34,342.70,336.42,322.75,324.49,321.91,322.73,325.71,322.83,332.47,336.57
2024-08-05 22:20:18.332000,L9,377.68,333.08,330.82,332.33,344.32,345.95,344.34,345.12,345.19,344.94,341.50,337.79,334.58,331.83,335.73,329.11,338.23,345.25,360.29,360.12,356.67,351.89,355.09,351.52,347.40,343.79,335.18,331.37,332.21,331.65,335.97,339.54,346.09,342.95,348.68,350.82,354.93,355.28,362.35,364.69,360.05,354.76,351.86,347.76,342.20,340.15,338.85,327.03,329.32,334.39,340.05,335.74,329.24,318.20,330.84,316.38,319.47,320.55,319.74,327.37,335.70
2024-08-06 22:14:09.174000,L8,,,,,,,,333.33,331.63,331.95,331.62,328.13,326.28,327.68,329.15,327.68,336.78,340.71,354.75,355.65,353.93,348.92,351.52,347.02,344.74,341.98,335.76,332.38,331.01,332.65,337.49,340.16,345.83,343.08,349.49,351.53,356.03,350.81,362.89,364.85,359.58,355.80,351.78,347.61,342.35,340.34,338.29,328.41,329.84,335.44,341.11,338.39,331.29,320.79,329.16,319.25,321.22,321.99,321.12,328.55,
2024-08-13 22:20:26.422000,L8,374.62,331.76,334.62,336.78,345.44,348.21,349.11,347.83,348.33,346.53,344.19,339.06,338.30,334.25,337.29,333.17,341.64,345.11,362.29,362.57,358.55,355.27,357.30,353.01,349.08,346.89,338.32,334.21,334.82,334.09,340.66,342.81,348.02,345.28,351.99,353.26,357.73,351.77,365.36,368.49,365.02,357.06,353.68,350.38,345.10,341.35,340.62,330.08,333.00,337.51,341.03,339.50,333.97,321.91,332.59,321.28,322.44,325.81,323.07,330.95,299.06
2024-08-30 22:14:23.037000,L9,371.77,331.14,335.73,334.79,348.06,347.73,348.33,348.62,348.25,347.61,343.47,340.28,338.64,335.14,337.26,333.91,339.14,345.63,361.06,362.71,359.48,355.75,356.89,352.79,349.43,347.57,337.93,333.66,334.38,334.49,339.32,343.43,349.20,346.33,350.85,353.72,357.46,360.12,365.30,367.60,360.81,358.01,352.20,349.11,344.90,340.50,341.25,331.46,333.58,336.59,341.00,338.23,330.59,319.58,334.88,318.27,321.20,323.81,321.36,329.23,336.84
2024-09-07 22:14:30.806000,L8,378.58,332.30,339.11,342.40,348.58,349.38,351.81,350.42,352.14,349.46,348.21,342.28,340.06,338.71,339.34,335.63,342.09,346.85,363.69,364.43,362.34,358.33,362.09,355.26,351.68,350.63,342.75,335.40,339.42,338.40,343.91,347.00,351.55,348.53,356.77,357.98,361.09,341.20,371.06,372.92,368.68,362.11,358.60,355.21,349.97,346.66,344.94,335.51,337.82,339.55,344.69,340.29,335.18,320.22,332.99,323.24,323.95,328.82,326.91,333.62,338.73
2024-09-22 22:20:32.853000,L9,372.70,331.75,337.69,339.80,341.82,346.49,351.52,349.73,350.12,348.58,344.58,341.12,338.82,336.76,337.26,334.58,341.66,345.43,362.05,363.54,358.60,356.14,357.64,353.76,350.99,348.88,340.13,334.94,334.54,335.71,341.75,345.01,348.94,346.89,351.40,355.36,360.86,363.34,366.28,369.01,363.45,359.67,355.66,351.75,346.11,344.11,343.85,332.62,335.20,340.47,343.27,339.29,331.41,319.21,332.62,318.06,322.19,324.52,323.22,328.26,340.04
2024-10-16 22:20:51.445000,L8,375.29,337.63,342.17,345.59,352.56,349.66,353.95,352.13,353.76,350.02,347.87,343.33,342.01,340.18,339.81,337.99,345.70,346.49,364.49,365.93,362.84,359.35,362.81,358.29,353.34,351.73,343.43,341.02,336.47,340.19,345.53,347.24,354.81,351.16,355.75,358.45,363.62,367.04,373.59,374.85,370.47,364.43,361.90,359.02,357.05,350.56,346.75,332.78,338.81,344.45,342.62,336.80,333.64,323.84,328.11,322.53,324.26,325.68,322.57,330.55,338.19
2024-10-24 22:20:57.649000,L9,374.05,337.74,344.14,345.11,350.80,348.80,352.52,350.78,352.45,349.44,347.84,342.22,339.70,337.22,339.19,336.06,342.84,345.22,364.21,364.14,360.58,357.33,360.81,355.86,352.15,350.10,342.01,336.61,335.70,337.80,343.35,345.95,352.17,350.97,354.45,355.94,364.68,339.82,371.81,374.04,372.85,363.07,360.68,364.60,362.55,357.38,346.03,333.35,337.19,343.05,342.59,337.15,335.35,322.52,325.60,321.12,323.40,325.44,323.32,330.02,338.65
2024-11-02 22:14:41.503000,L9,384.60,354.12,344.97,347.61,353.42,349.81,353.85,352.94,355.30,351.76,349.64,343.38,342.02,341.25,341.40,337.35,345.53,347.95,365.17,365.75,363.05,359.11,365.99,360.21,363.57,413.05,,,415.66,342.78,344.91,348.09,357.16,352.10,354.33,359.45,364.98,365.75,373.90,377.04,376.92,370.42,363.39,365.76,367.23,356.81,348.66,338.45,339.78,344.85,346.09,341.44,336.69,328.93,330.48,326.28,326.52,329.28,327.08,333.84,339.17
2024-11-10 22:14:37.391000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.98,406.23,374.14,375.16,371.81,365.94,361.43,360.78,354.81,349.18,346.51,335.09,337.95,341.80,342.50,337.67,334.82,323.69,326.12,322.71,322.38,322.14,323.73,333.83,
2024-11-17 22:20:50.529000,L8,368.95,338.89,342.88,345.62,349.72,348.30,351.03,350.13,349.81,347.80,344.85,340.78,338.46,336.99,338.34,336.44,343.33,345.15,361.52,362.66,359.46,356.38,358.69,355.77,351.07,348.42,339.53,337.79,334.75,336.00,342.78,345.84,352.25,348.68,354.83,355.83,361.99,363.09,367.44,372.42,368.98,361.39,360.39,357.58,354.48,349.02,345.61,334.18,337.99,343.21,340.98,338.43,337.29,324.07,331.60,323.89,323.80,324.50,322.40,330.18,367.70
2024-11-25 22:21:03.583000,L9,373.49,339.96,343.52,347.29,350.11,348.94,351.37,350.98,351.27,348.53,345.74,341.51,340.01,337.44,338.08,337.37,344.72,344.83,361.87,362.65,359.89,357.06,359.60,356.30,351.46,349.63,341.92,338.67,336.56,337.93,343.84,346.82,353.72,349.54,354.56,357.27,361.58,365.26,368.99,373.74,369.60,362.76,361.28,358.30,355.24,349.58,346.74,336.78,338.57,344.50,343.39,339.87,336.70,323.83,331.82,323.06,325.00,324.37,323.08,332.30,338.71
2024-12-04 22:14:48.196000,L9,367.77,339.74,345.17,346.51,348.36,347.71,350.90,348.97,349.61,346.84,345.63,340.46,338.19,335.78,336.63,335.75,343.56,345.27,360.62,361.70,357.44,355.38,358.74,354.61,350.16,348.03,339.74,338.19,334.15,337.81,341.51,344.44,351.81,348.55,353.36,356.91,359.49,358.45,366.28,373.03,369.50,362.24,360.78,358.22,354.99,349.80,346.02,335.04,337.88,342.82,342.78,339.77,336.56,322.30,332.14,323.30,323.50,324.21,322.82,328.71,336.66
2024-12-27 22:20:57.717000,L9,367.03,340.13,346.75,346.94,352.50,347.48,350.45,349.67,352.36,348.25,345.04,339.58,338.45,337.67,335.39,335.13,343.74,347.39,357.76,360.87,357.37,353.39,357.83,354.19,349.19,346.77,339.78,337.25,336.46,337.11,340.78,345.25,348.54,349.89,352.39,356.04,360.29,362.19,368.52,370.84,364.27,360.56,356.82,355.69,352.28,346.49,344.80,333.65,335.27,337.68,341.41,338.14,335.95,320.46,317.90,321.01,321.14,321.06,320.41,327.55,336.22
2025-01-05 22:14:42.782000,L9,373.55,339.22,343.58,346.47,347.13,346.75,347.79,349.25,348.64,347.90,342.25,339.75,338.44,334.66,334.59,333.36,341.19,346.54,354.88,358.45,354.36,351.36,356.76,353.89,348.23,345.29,338.24,334.90,334.66,335.47,339.06,344.95,348.00,346.24,350.39,355.27,359.06,360.62,365.84,369.34,362.36,360.52,356.60,355.48,351.07,345.96,344.10,333.00,335.08,337.33,342.97,338.49,333.38,321.37,323.79,323.66,322.30,321.75,321.56,329.62,331.71
2025-01-21 22:14:48.959000,L9,371.39,341.60,347.33,347.55,352.99,348.66,350.67,349.93,349.42,349.16,346.95,341.07,338.94,337.58,336.51,335.45,344.26,352.63,356.38,360.76,358.27,355.09,359.48,354.00,349.49,346.98,339.50,335.10,336.32,338.11,339.81,345.57,348.90,348.51,351.85,356.80,358.17,357.96,367.84,371.19,364.88,360.52,358.74,357.22,351.61,347.30,346.01,334.88,336.83,341.12,342.91,339.47,333.91,320.74,323.62,321.82,322.60,322.04,321.38,329.41,336.49
2025-01-28 22:20:54.198000,L9,368.04,335.78,344.70,345.39,350.33,346.06,349.21,348.03,347.68,348.02,342.54,339.46,337.40,334.73,335.90,332.82,342.33,347.71,356.95,358.34,354.53,353.17,358.20,353.94,348.50,346.28,339.10,334.08,336.44,337.95,341.74,344.68,348.94,348.30,350.69,355.67,361.06,364.16,371.35,372.17,365.99,359.42,359.49,357.70,352.71,346.69,346.14,334.80,337.05,343.16,343.48,339.28,338.28,330.82,331.43,323.75,323.85,323.96,336.84,377.29,336.69
2025-02-13 22:20:58.575000,L9,367.87,333.70,342.24,345.43,350.25,344.83,345.54,347.12,346.38,345.46,340.42,337.84,335.50,333.52,333.89,332.62,341.08,348.25,354.24,357.86,353.82,351.07,357.07,353.33,345.99,344.71,336.87,334.37,333.16,335.21,338.19,342.46,346.57,346.02,349.31,352.58,355.77,354.31,364.87,366.13,359.55,357.54,354.43,352.46,346.56,342.79,341.86,332.89,333.79,336.74,340.91,336.20,332.05,319.55,319.44,319.59,319.54,318.52,318.82,326.58,334.37
2025-03-01 22:20:51.126000,L9,365.31,331.84,340.02,339.88,350.36,341.58,348.62,346.29,344.72,343.77,339.12,335.00,329.77,334.11,333.30,332.54,339.30,347.07,349.49,346.52,351.18,351.97,350.85,351.71,344.06,341.70,335.82,335.15,332.07,332.32,335.98,342.71,346.12,344.66,346.61,354.95,358.89,354.80,366.15,369.04,360.35,359.00,357.82,355.43,352.35,347.14,345.38,336.10,337.01,339.12,342.67,340.63,337.79,322.58,324.46,323.81,322.50,320.87,320.01,330.17,328.77
2025-03-09 22:20:38.333000,L8,379.39,345.25,354.27,349.03,359.81,348.58,350.17,349.01,351.33,352.81,348.79,338.66,340.07,335.74,340.26,340.85,350.30,360.71,389.27,367.60,360.17,355.77,363.30,357.99,349.94,348.09,340.30,333.80,333.21,334.58,341.30,346.06,351.37,355.61,355.13,358.05,362.89,361.38,369.10,368.42,360.49,357.26,358.44,356.86,352.49,347.12,345.65,344.82,,,,,,,,,,,,,350.95
2025-04-03 22:14:16.015000,L8,373.10,332.96,342.27,343.44,349.04,345.97,344.64,347.20,345.77,346.22,340.47,337.98,334.55,332.56,335.40,333.04,339.54,346.07,355.79,359.98,356.63,352.88,357.85,353.10,346.33,342.97,336.38,332.69,332.73,334.05,337.48,343.25,347.28,345.50,349.05,352.06,358.39,356.08,367.16,366.48,360.15,357.89,355.36,354.01,347.89,343.08,341.11,333.68,334.59,337.27,342.15,338.92,334.57,322.79,321.82,322.44,320.22,320.91,321.77,330.62,325.86
2025-04-10 22:20:22.528000,L8,375.98,336.41,345.71,344.91,352.05,347.70,350.59,349.06,349.19,347.26,342.33,339.15,335.59,334.16,336.46,334.07,341.25,347.66,357.96,361.97,357.57,353.57,358.83,354.05,347.38,345.07,337.50,334.18,332.93,334.78,338.55,343.69,347.20,347.29,349.74,353.22,354.79,355.37,364.78,366.02,360.31,358.78,353.94,354.21,347.12,341.94,342.18,333.69,332.75,337.13,340.22,339.70,335.80,323.11,322.11,321.33,319.14,319.26,319.34,328.02,331.19
2025-04-11 22:14:29.386000,L9,375.29,336.69,346.62,347.23,351.88,348.53,350.15,348.90,350.88,348.11,344.59,339.71,337.25,333.85,336.12,334.20,343.06,347.68,358.38,362.62,358.87,354.46,360.26,355.35,348.42,345.12,338.07,335.50,338.78,347.00,346.59,345.58,357.48,360.22,352.97,357.27,363.85,367.22,368.87,370.01,361.58,360.75,358.40,384.95,,,,,,,,,,,,,,,,,335.17
2025-05-04 22:20:29.330000,L9,376.52,337.79,344.21,344.51,353.44,349.54,352.19,349.25,348.30,348.96,345.65,340.64,334.75,333.53,336.78,333.32,342.11,345.89,360.36,361.76,358.62,354.72,361.22,355.15,348.34,343.96,338.50,333.37,333.66,334.28,337.64,343.97,348.60,346.37,349.55,353.26,358.20,356.21,366.49,367.64,361.71,358.59,354.07,353.84,347.34,342.13,343.99,333.69,332.76,338.98,343.64,340.47,337.44,322.62,325.96,322.38,320.90,321.29,322.62,330.61,336.77
2025-05-05 22:14:00.333000,L8,372.99,336.94,344.56,348.58,350.74,349.99,351.95,350.61,351.01,348.79,344.17,340.31,336.43,334.76,337.02,333.96,344.49,346.13,360.77,362.46,358.89,355.30,361.60,355.59,349.50,345.11,338.76,336.18,333.93,335.67,340.88,343.99,349.51,347.86,350.02,353.98,358.85,359.30,367.05,367.81,363.46,359.18,356.30,354.02,348.76,343.86,343.62,334.18,334.23,337.53,343.56,341.45,338.52,322.79,325.24,323.96,322.32,321.58,323.60,331.91,339.18
2025-06-05 22:20:11.953000,L9,,,,,,,339.97,339.39,340.80,343.43,336.96,336.17,331.51,331.24,332.16,327.52,341.46,343.37,359.16,362.12,358.19,355.72,358.59,354.50,350.29,345.75,339.17,333.57,333.48,333.71,341.27,342.53,348.31,347.98,348.29,353.34,355.62,339.85,367.29,368.40,360.15,356.60,355.13,353.86,345.47,341.70,340.52,333.55,331.90,336.26,342.38,340.21,335.60,321.34,332.08,321.98,321.06,320.43,320.46,328.94,340.99
2025-06-13 22:20:24.544000,L8,385.83,347.74,353.69,364.06,371.17,375.25,366.12,365.13,362.74,361.46,353.96,352.89,344.14,343.12,346.79,338.02,349.29,351.58,364.08,366.30,361.40,355.50,359.83,354.88,348.90,348.64,342.27,329.16,329.77,335.56,341.38,342.85,349.58,346.00,352.81,356.90,357.10,343.57,372.59,370.21,364.92,356.31,356.23,355.40,348.63,342.10,342.51,334.25,333.45,338.31,342.50,341.83,336.41,322.90,333.82,324.14,322.63,324.27,325.02,340.14,340.92
2025-06-14 22:14:10.978000,L9,382.57,336.76,337.20,342.13,351.76,349.76,351.16,349.30,349.60,348.02,344.58,339.70,333.35,332.30,334.52,330.54,340.06,342.53,358.70,361.95,360.41,355.87,360.19,353.74,347.14,342.28,337.73,331.60,332.05,331.82,336.77,342.86,346.57,344.23,348.94,351.74,352.87,340.09,364.68,367.42,359.03,355.15,353.49,353.76,344.42,340.86,339.05,333.14,330.81,334.75,341.01,338.92,335.52,321.53,332.37,319.20,320.09,319.35,322.12,332.20,338.16
2025-06-22 22:14:19.462000,L8,387.52,335.45,337.97,345.01,348.90,353.33,352.11,350.22,350.77,349.25,343.85,340.79,335.95,335.03,337.07,332.59,345.09,345.72,362.21,364.19,360.99,357.31,361.20,356.24,349.54,346.08,339.80,335.08,333.84,334.20,344.65,344.30,349.30,350.47,350.59,354.62,343.92,353.94,368.63,369.48,363.12,357.53,357.63,356.08,348.17,342.40,343.66,335.89,332.72,336.25,343.91,341.65,339.71,324.60,336.58,325.73,323.35,323.81,326.45,336.96,345.83
2025-06-29 22:20:32.772000,L8,385.54,339.83,340.05,344.55,355.69,352.63,353.44,350.76,352.25,350.44,345.76,341.35,336.03,333.93,337.66,332.52,343.14,349.24,363.18,365.13,361.95,358.02,364.31,356.37,348.79,345.45,338.11,333.28,332.58,334.18,340.94,343.06,348.91,348.20,350.59,355.73,349.05,340.04,370.18,370.66,367.78,357.96,357.11,356.37,347.60,343.01,343.41,335.01,332.69,338.69,340.88,340.30,336.69,323.87,334.08,322.79,322.40,324.44,323.08,333.21,335.84
2025-06-30 22:14:19.484000,L9,387.00,338.69,343.13,346.08,355.31,358.00,355.40,351.32,353.90,350.95,348.55,342.88,338.44,334.99,338.12,334.04,343.13,350.23,363.54,365.82,362.11,358.04,364.74,356.71,348.52,346.76,339.27,333.51,333.61,335.95,341.50,342.87,348.73,349.83,351.50,354.47,352.92,339.15,369.07,371.38,366.52,359.19,356.76,356.88,351.13,346.18,345.09,336.43,333.47,336.54,342.81,338.75,335.81,322.75,328.96,321.23,320.40,321.15,322.72,332.20,335.79
2025-07-07 22:20:30.891000,L9,379.39,336.82,339.27,344.02,353.14,352.44,352.78,350.37,350.91,349.51,345.70,341.27,336.39,334.22,335.89,333.20,340.87,346.38,362.95,362.73,361.11,356.46,362.10,355.19,347.75,346.33,337.54,333.37,332.74,334.86,338.18,342.70,348.19,347.34,351.55,353.82,351.34,339.80,368.40,369.95,367.38,357.71,356.02,354.95,346.11,342.02,342.67,335.56,333.74,336.72,340.07,340.38,336.74,319.94,327.48,322.83,321.86,322.35,320.87,332.36,336.54
2025-07-15 22:20:37.213000,L8,369.20,335.45,338.57,342.88,353.44,346.77,352.61,351.41,352.82,350.15,345.97,341.96,335.69,333.55,335.34,333.77,343.87,347.74,362.79,362.66,356.83,355.85,361.81,349.75,343.44,343.88,335.03,330.42,331.58,335.43,338.45,342.54,348.40,349.85,352.50,353.37,344.46,341.96,369.17,369.85,364.09,358.66,354.50,352.52,344.91,340.50,339.86,333.84,331.48,336.44,342.51,339.20,334.62,319.19,320.57,318.70,318.67,318.54,320.39,329.33,338.30
2025-07-16 22:14:24.715000,L9,375.66,335.19,339.82,345.85,352.72,350.37,352.36,350.02,351.55,350.68,344.97,340.47,335.70,334.73,337.02,334.18,341.83,343.34,361.73,362.93,360.37,356.96,361.66,355.26,349.43,345.36,339.49,335.04,333.75,335.49,342.10,343.74,350.85,350.08,350.02,355.40,357.46,362.30,370.98,371.53,368.23,360.04,356.73,355.80,348.44,343.57,343.45,335.96,334.08,339.02,345.78,341.37,337.76,321.08,329.14,324.71,323.36,324.33,325.05,335.55,338.31
2025-07-23 22:20:39.223000,L9,380.03,336.24,342.31,346.44,354.50,356.65,353.43,350.48,353.29,350.54,346.48,341.74,337.92,336.79,338.44,335.13,344.07,346.67,363.49,365.12,361.95,357.45,364.03,357.27,348.85,345.52,339.02,335.50,333.68,335.86,340.09,344.40,348.86,349.08,353.42,355.66,358.28,342.23,370.39,370.39,366.89,360.59,355.42,355.12,347.15,343.00,342.88,335.92,333.85,337.52,342.55,341.14,336.68,320.40,331.63,322.25,320.91,321.36,319.75,331.14,337.01
2025-08-25 22:14:39.643000,L8,376.57,334.87,341.43,345.23,350.25,348.21,349.13,348.49,350.17,347.42,343.58,339.13,335.06,333.46,337.53,335.01,341.05,343.95,360.57,361.76,357.92,354.55,359.28,353.19,346.34,342.72,336.17,333.09,332.31,333.53,340.19,343.61,347.70,346.78,349.05,353.82,358.32,363.44,365.58,367.81,359.60,357.92,353.24,352.02,343.39,341.86,341.64,332.57,331.64,335.49,340.95,337.40,332.30,319.97,327.97,316.31,317.53,317.15,318.37,327.15,
2025-09-02 22:14:47.227000,L9,380.48,335.56,347.56,347.17,353.76,352.36,352.10,350.28,351.72,350.93,346.31,341.32,337.19,335.22,339.58,338.10,343.25,344.67,361.77,362.31,359.95,357.35,363.55,355.54,348.28,345.39,339.28,334.57,333.73,337.35,341.82,345.88,351.65,348.92,350.66,354.89,360.05,364.21,369.59,371.06,364.33,361.37,356.01,356.53,347.51,343.88,345.03,337.72,336.39,340.27,344.79,339.36,335.02,319.49,327.90,320.33,320.48,322.92,322.16,330.76,335.68
2025-09-17 22:20:59.743000,L8,349.87,323.81,270.93,,,321.55,332.17,334.59,336.67,344.54,343.31,339.53,334.40,335.11,338.35,335.03,342.16,344.35,361.27,360.71,359.30,355.57,362.52,354.78,348.14,344.16,338.72,336.80,334.12,344.51,352.90,348.21,355.96,359.67,357.33,362.36,363.44,363.33,370.97,372.90,366.13,362.12,370.41,393.99,,374.25,362.12,344.42,345.28,368.98,350.41,348.58,345.40,319.42,321.97,316.54,320.10,317.42,317.06,326.82,338.76
2025-09-18 22:14:49.542000,L9,371.31,336.04,347.59,348.65,356.21,352.20,352.89,350.72,354.70,351.40,347.41,342.13,337.71,338.66,342.25,338.00,345.11,346.87,363.40,362.81,362.45,357.77,364.87,358.92,349.92,346.55,340.33,335.85,336.31,338.99,344.97,346.68,353.86,350.90,352.07,356.62,360.83,341.59,370.07,372.79,366.11,362.22,358.78,356.79,348.95,345.69,346.35,339.37,337.70,342.20,344.16,339.86,334.36,320.07,326.09,321.00,320.94,323.99,323.77,331.11,338.48
2025-10-11 22:21:09.442000,L9,371.86,339.87,349.28,347.71,353.52,350.09,352.60,350.87,353.20,350.02,347.04,342.32,338.21,338.73,340.53,338.79,344.21,346.09,362.97,362.48,361.42,357.68,364.76,357.08,350.05,346.87,340.50,337.35,334.64,338.26,344.24,345.42,353.59,351.67,352.32,356.24,362.13,365.38,371.63,372.87,366.21,361.82,359.39,356.21,348.92,346.40,346.28,337.16,336.84,341.72,342.88,339.15,336.96,319.47,322.98,321.25,322.45,322.58,321.53,329.23,339.65
2025-11-13 22:14:52.318000,L8,371.00,343.19,350.57,352.20,353.31,352.78,353.97,353.68,356.02,352.99,348.50,345.38,341.00,341.37,342.92,341.04,347.72,349.12,364.11,364.35,363.01,359.78,365.12,359.72,352.27,348.61,344.93,341.03,338.73,341.37,345.48,348.18,355.93,354.15,355.90,358.67,362.52,358.61,372.06,373.78,368.29,364.29,360.91,358.96,354.28,349.10,348.03,341.30,339.92,344.41,344.67,341.53,338.67,320.52,320.68,324.47,323.40,325.61,324.52,331.09,342.52
