dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0075,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0010,nzd0459-0011,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0128,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0173,nzd0459-0174,nzd0459-0175
2015-01-18 22:14:12.454000,L8,,,,307.83,317.15,326.56,327.17,306.62,317.71,328.65,334.41,329.22,336.24,332.63,332.02,338.70,335.69,343.36,349.26,343.88,334.83,338.46,346.18,340.61,329.60,330.30,345.39,334.20,336.79,320.15,319.25,318.02,329.46,331.10,334.67,334.80,344.30,347.76,340.93,340.42,341.57,341.43,343.84,342.76,341.39,339.97,338.15,337.14,341.17,336.11,331.69,338.92,334.97,339.31,341.93,344.85,344.52,341.26,325.99,322.85,320.89,,,,,,,,,,,,305.70,328.08,319.87,337.67,344.80,344.02,348.63,348.17,348.00,339.58,338.95,325.01,307.99,319.30,322.59,331.22,327.45,327.77,325.48,325.58,324.56,330.23,320.19,337.55,334.29,339.98,335.82,332.81,336.77,332.84,331.38,330.73,333.62,328.31,329.48,334.52,329.38,324.87,326.16,328.27,320.38,322.88,326.77,331.44,332.99,318.56,313.27,297.66,330.23,332.01,341.93,347.15,348.61,336.70,326.79,337.50,338.79,340.40,332.08,335.69,333.25,335.78,329.29,307.98,307.97,324.13,330.11,331.63,320.77,325.94,324.30,327.56,321.16,334.11,331.52,330.21,331.88,326.85,331.61,330.26,324.57,322.92,316.11,310.31,317.68,304.11,289.52,285.52,282.70,325.01,311.57,303.47,297.43,289.28,281.75,307.74,301.15,292.72,,,,391.18,,
2015-02-19 22:14:01.458000,L8,,,,302.63,319.03,326.29,327.29,318.00,325.00,332.22,337.09,347.20,344.68,379.66,406.72,,399.60,395.02,386.67,352.47,349.16,350.54,349.27,343.71,394.93,388.37,376.75,353.29,380.23,384.22,363.97,,,,,,,,,,,,,,,391.49,336.39,,,,,,334.67,338.72,338.66,341.63,344.60,337.71,332.32,321.34,324.42,,,,,,,,,,,,,,,,,,,,,,,,,,,380.82,,,,,,,,,333.79,328.58,332.66,329.95,336.84,333.51,331.11,331.55,332.71,327.29,331.38,332.40,330.47,323.31,326.82,324.68,316.14,312.59,313.67,316.24,325.12,286.34,296.66,294.68,333.84,336.18,346.38,351.75,356.32,361.69,,,,,,,,,,296.36,295.60,307.32,313.26,310.27,297.39,328.14,322.26,329.30,319.07,327.22,329.74,330.99,330.41,327.14,328.78,329.87,323.92,325.38,310.66,301.70,320.52,,,,,,,,,,,,,,,,,,,
2015-03-07 22:13:53.954000,L8,,,,304.21,320.49,323.92,326.76,305.85,320.63,329.67,330.95,332.30,332.53,332.76,338.37,337.89,338.95,340.19,342.19,340.13,334.89,332.27,343.08,335.45,330.12,327.01,337.19,330.95,330.99,316.24,322.51,316.24,315.52,338.21,327.38,327.77,334.47,340.29,334.29,334.56,337.03,336.20,339.22,337.94,336.28,336.73,335.70,333.81,,301.22,321.88,334.82,335.56,337.81,339.72,339.39,341.42,334.48,334.10,321.78,323.11,,,,,,,,,,,,,275.94,315.43,332.83,340.81,341.41,345.27,344.45,343.50,333.60,332.98,316.55,301.40,,289.40,325.41,324.03,324.70,325.85,326.53,324.50,328.36,320.19,336.61,330.18,324.88,331.04,328.07,337.94,333.08,332.51,332.01,332.49,327.56,332.42,331.98,328.47,323.16,324.07,323.23,309.83,305.72,297.48,303.30,322.45,280.21,,,325.87,328.63,335.18,343.30,342.84,332.39,329.45,332.60,335.52,335.97,329.55,332.96,332.65,335.76,329.89,310.89,312.83,320.40,326.66,328.06,319.24,323.32,323.68,314.00,322.32,328.24,329.52,329.30,329.12,327.10,327.76,328.59,324.57,322.98,307.13,,,295.20,285.58,281.96,276.77,319.24,312.61,303.16,296.34,279.32,276.73,293.49,291.10,,,,,333.77,366.47,391.68
2015-04-24 22:13:32.133000,L8,,,,310.26,322.76,328.42,325.65,312.83,327.94,333.82,334.20,336.59,337.86,336.64,338.47,340.78,342.12,337.86,350.21,350.12,339.09,339.20,340.83,338.97,329.19,319.17,337.09,328.22,336.76,321.36,333.50,324.75,323.44,326.41,317.59,334.65,320.61,317.98,342.06,337.72,341.97,346.07,344.79,344.97,343.00,344.70,338.57,331.47,,278.37,324.11,342.52,,,,,,,,,,,,,,,,,,,,,,321.73,318.45,318.66,327.81,341.34,350.24,344.98,346.79,332.76,322.87,317.91,304.93,,311.34,332.15,330.56,333.95,330.61,331.75,329.90,330.73,323.42,340.19,289.73,286.38,295.93,294.13,308.46,294.05,315.33,,,,,,,,,,,,,,,,,,333.05,335.38,344.81,345.13,346.99,331.73,331.15,333.81,330.95,327.50,317.95,324.95,319.38,295.73,315.48,288.55,285.61,292.95,299.63,293.43,,,,,,290.87,,273.25,279.78,326.03,277.34,274.78,327.27,321.78,,,,,,,,,,,,,,,,,,,,365.57,388.04,383.61
2015-05-26 22:13:16.896000,L8,,,,305.67,328.74,335.13,339.54,311.82,337.42,338.93,340.70,351.67,344.97,347.52,344.99,347.62,340.63,338.10,323.49,325.39,341.91,326.55,332.32,332.39,,,,,,,,310.50,309.00,323.91,324.84,346.23,347.37,350.06,352.51,359.47,351.42,346.24,341.02,347.03,354.00,346.09,350.40,,,,332.57,355.23,,,,,,,,,,,,,,,,,,,,,,,,357.94,325.91,347.54,353.63,341.04,351.87,352.56,,,,,,,,,377.00,347.78,354.05,334.60,337.06,,,,,,,,,,,,,,,,,,,,,,,,,,344.70,343.06,344.27,349.88,351.03,,,,333.89,350.37,352.64,356.24,363.16,353.72,358.53,368.26,361.72,362.64,344.19,354.66,365.66,354.67,373.12,382.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-11 22:13:28.321000,L8,,,,,,,,,307.21,316.63,318.74,319.76,324.26,319.63,321.98,324.84,324.47,322.10,322.68,333.34,327.02,337.56,335.19,337.20,321.93,306.80,315.10,313.31,324.35,323.97,328.88,324.63,318.64,322.72,315.49,337.04,315.35,313.36,333.95,336.39,335.63,337.01,339.75,339.52,337.02,329.87,,,,303.22,325.13,332.42,,,,,283.83,311.75,316.09,313.21,310.68,,,,,,,,,,,,,,,313.20,310.62,335.70,323.56,323.71,328.69,,309.60,,,,,337.37,327.75,340.92,328.97,339.06,330.26,335.23,327.22,330.61,289.83,289.44,301.60,291.86,325.49,314.91,320.44,299.87,331.44,296.28,279.71,296.05,,,,,,,,,,,,,309.80,312.71,333.15,329.46,337.57,321.50,324.97,289.59,324.86,320.48,310.82,295.67,299.42,,,,,,,,,,,,,289.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-27 22:13:34.068000,L8,,,,318.56,329.33,334.78,328.01,316.23,330.22,336.23,339.47,344.32,345.43,342.41,344.55,345.00,345.12,340.93,348.03,352.64,342.32,340.84,344.74,333.59,320.03,301.21,325.17,336.25,332.68,332.97,335.50,326.40,330.09,325.47,325.62,331.81,314.99,315.93,346.53,342.12,348.10,349.58,346.90,346.06,343.84,340.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.02,340.61,336.44,336.37,334.71,334.90,331.05,330.75,,,,,296.83,308.14,310.31,295.24,299.28,289.08,,,,,,,,,,,,,,,,336.17,339.55,346.34,341.27,343.54,321.21,326.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:13:49.622000,L8,,,,319.80,331.20,336.41,330.46,315.14,330.41,336.91,340.41,344.06,345.10,345.98,346.48,344.84,344.68,342.25,353.97,358.60,343.06,338.66,345.28,332.90,322.04,307.68,325.09,336.12,337.61,333.79,337.98,326.79,329.54,323.81,322.64,337.24,321.88,338.81,346.22,342.43,348.92,348.48,348.98,346.90,345.20,340.86,,,,295.14,324.37,341.24,307.66,,,,,,,,,,,,,,,,,,,,,,,330.38,317.37,346.94,344.41,336.52,343.83,,323.39,,,,,338.59,339.92,336.55,337.28,337.13,335.84,332.81,331.25,338.78,287.72,289.64,303.54,301.80,334.59,324.52,328.39,328.04,335.38,,,,,,,,,,,,,,,,337.57,340.48,346.20,341.27,340.29,319.14,326.08,319.45,325.45,320.86,320.64,308.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-01 22:14:13.730000,L8,,,,305.28,318.40,321.54,323.24,300.05,316.98,325.37,330.77,332.97,334.36,336.87,334.36,332.54,329.86,333.89,341.04,350.24,327.79,328.91,337.61,325.52,315.68,307.56,306.06,303.57,322.31,323.35,321.00,317.52,314.96,317.67,317.35,330.94,319.63,319.28,324.31,321.84,325.57,326.40,325.91,328.90,326.65,317.51,,,,299.74,307.96,320.17,335.23,339.02,336.71,337.20,341.96,321.30,322.30,315.38,315.14,,,,,,,,,,,,,,,307.07,314.85,331.46,319.93,322.13,,,314.77,,,,,322.76,325.13,326.05,324.46,322.71,319.69,321.01,317.62,321.50,293.08,308.19,308.76,313.87,332.65,332.30,332.36,333.48,333.84,323.88,323.91,329.52,327.49,319.44,318.67,316.94,302.55,,,,,,,,327.14,329.24,331.41,329.71,335.22,315.41,322.38,317.81,319.61,321.80,310.15,296.60,294.45,286.38,,,280.99,293.70,295.38,290.23,289.46,282.51,285.92,289.68,292.53,295.40,326.90,324.44,324.86,325.41,323.06,326.83,325.50,323.27,309.93,,,,,,,,,,,,,,,,,,,,,
2015-10-17 22:14:14.235000,L8,,,,305.24,314.13,321.13,319.03,299.98,317.01,324.85,334.97,330.56,323.81,330.32,332.28,330.71,330.40,331.56,339.93,348.30,326.83,320.51,324.20,324.25,313.71,302.84,300.27,301.60,326.29,326.92,323.82,318.95,314.68,318.42,316.04,333.08,325.23,319.88,327.12,328.45,328.08,327.07,325.80,329.61,328.18,320.53,,,,306.24,311.46,323.83,336.22,334.28,337.06,324.35,338.75,308.43,322.31,283.39,312.61,,,,,,,,,,,,,,,306.64,316.87,335.00,322.35,323.04,321.86,,,,,,,325.23,325.69,326.61,323.75,322.72,321.25,323.27,318.70,320.42,293.72,307.59,307.48,314.21,334.13,333.03,331.17,332.90,334.86,284.78,327.62,289.34,327.06,295.82,,,,,,,,,,,328.41,328.96,332.14,332.83,335.30,317.73,322.62,316.09,319.56,322.70,304.49,297.88,294.15,,,,280.23,289.19,293.11,286.10,287.57,278.57,284.54,283.26,287.59,292.27,326.53,324.39,279.95,323.76,284.38,299.63,324.19,322.30,,,,,,,,,,,,,,,,,,,,,,
2015-11-18 22:14:20.859000,L8,,,,,,,,294.23,313.44,319.63,324.96,327.76,322.22,324.00,329.23,329.31,328.73,332.43,348.17,351.33,328.30,321.79,329.73,323.80,318.36,306.78,302.80,302.40,324.26,324.58,323.68,312.44,311.24,318.90,315.66,326.34,325.77,333.08,330.77,328.99,329.33,326.84,327.52,326.13,325.85,321.43,312.45,308.88,314.79,315.26,309.96,322.19,338.80,341.65,334.87,336.93,340.35,326.07,322.76,317.89,318.35,,,,,,,,,,,,,,,315.27,324.86,332.43,326.59,323.03,322.91,304.71,315.39,,,,,326.67,326.37,320.92,320.87,315.53,318.01,319.50,314.57,322.87,290.37,307.40,315.83,291.15,334.79,334.93,334.88,336.66,336.95,324.67,329.09,331.16,327.17,319.79,322.43,320.93,,,,,,,,,320.52,322.52,329.02,330.35,332.81,318.65,320.52,320.91,324.24,324.54,287.17,302.45,301.10,295.24,298.07,289.95,281.37,290.40,298.22,282.30,283.35,,,,,,326.45,326.76,326.45,326.15,325.81,326.07,327.14,321.57,290.08,,,,,,,,,,,,,,,,,,,331.73,378.17,380.85
2016-01-05 22:14:17.033000,L8,,,,295.26,298.46,311.37,310.51,292.83,318.94,349.27,323.27,319.50,316.53,315.33,317.96,339.47,319.00,325.11,332.37,340.23,327.61,323.18,335.52,324.55,318.14,305.96,305.38,303.07,320.34,319.29,318.15,,,,,,,,,,,,,,,,,,,281.23,298.69,317.20,295.94,337.13,344.35,336.97,331.71,,,,,,,,,,,,,,,,,,,302.53,322.00,324.61,328.92,324.51,324.94,,,,,,,320.29,320.48,318.74,316.61,316.49,361.04,,,,,,,,,,,,314.47,,,,,,,,,,,,,,,,322.37,314.32,324.75,326.92,332.08,319.17,320.70,,,,309.32,309.74,306.11,302.73,314.45,325.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21 22:14:17.820000,L8,,,,,296.48,299.93,300.44,284.76,299.60,305.28,308.23,312.45,317.38,313.36,312.33,316.12,314.68,318.59,314.40,319.15,313.36,313.99,320.47,314.47,,,,286.54,305.00,308.55,307.28,303.48,301.38,309.77,307.22,301.39,284.21,,,,308.74,310.96,316.08,311.95,304.67,309.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.86,309.14,306.65,309.65,306.87,306.42,305.69,303.16,,,,,,,,,,,,,,,,,,,,,,,,,,304.80,299.17,313.46,316.93,322.96,303.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26 22:13:44.974000,L8,,,,308.21,318.66,324.09,320.90,302.88,320.89,330.29,334.52,334.09,338.93,338.70,333.29,335.13,335.12,336.23,345.61,351.04,337.69,333.76,340.13,335.77,319.21,311.18,308.29,309.51,331.91,326.91,326.62,320.14,315.02,321.36,315.21,338.42,341.68,347.37,342.58,347.83,364.84,375.05,346.42,346.97,346.55,350.20,342.08,340.70,344.01,284.06,329.32,346.67,335.54,335.67,337.33,337.12,337.84,329.04,328.81,321.22,320.47,,,,,,,,,,,,,,,333.42,348.99,359.22,354.32,364.82,365.10,342.84,322.93,,,,,331.38,329.26,327.07,326.12,321.90,322.78,322.78,317.53,345.39,331.78,302.48,307.86,329.13,329.81,334.89,330.76,331.36,335.28,324.51,326.92,330.29,329.86,325.94,326.63,325.94,313.30,307.82,309.57,304.15,302.65,296.08,287.34,297.02,331.07,329.28,338.81,341.96,343.99,328.22,322.24,337.23,334.41,335.96,315.16,302.35,298.54,296.11,299.68,297.47,295.14,301.89,309.32,305.80,313.96,283.67,288.98,317.60,303.45,325.65,330.19,326.78,330.26,328.64,329.85,331.31,329.76,328.63,315.86,287.51,,,,,,,,,,,,,,,,,,,,
2016-05-12 22:13:44.453000,L8,,,,317.47,330.71,330.91,331.95,313.89,331.08,333.85,338.86,337.65,341.18,342.65,338.75,339.77,340.50,344.02,348.82,349.99,339.07,335.83,345.24,336.36,320.71,313.16,320.86,317.02,331.97,331.43,325.43,320.99,314.56,321.14,321.17,340.97,337.41,346.68,343.48,350.78,359.74,347.05,345.97,347.03,348.59,352.42,341.57,293.49,,275.18,333.94,347.58,335.48,337.26,336.74,336.58,338.17,328.01,329.75,322.87,321.04,,,,,,,,,,,,,,,336.75,349.01,358.80,352.56,350.16,361.73,346.68,335.63,,,,,334.20,331.17,329.61,323.88,337.54,328.45,332.29,320.59,349.34,333.58,316.57,317.11,328.33,330.64,334.29,330.57,331.42,334.67,325.33,327.59,331.13,329.36,325.67,326.17,326.86,314.30,310.18,313.86,304.66,304.84,297.12,290.03,311.43,335.50,336.74,340.60,340.55,344.06,329.04,330.80,343.80,342.75,338.69,322.00,304.36,299.72,294.86,301.74,297.91,297.48,313.04,314.50,318.55,316.29,285.81,301.83,322.74,309.67,323.65,330.36,326.85,330.54,327.21,329.66,331.87,329.60,329.21,317.45,309.89,,,,,,,,,,,,,,,,,,,,
2016-06-13 22:13:54.435000,L8,,,,319.87,327.96,333.23,332.33,323.65,335.50,334.45,342.89,342.90,344.63,346.34,345.54,346.81,342.71,344.75,347.28,362.93,347.45,344.38,350.15,343.93,325.95,311.84,324.92,330.20,336.25,335.35,332.40,329.47,323.24,325.15,322.61,344.74,335.60,352.83,353.83,361.95,361.98,364.83,361.76,358.32,360.33,356.41,350.82,343.80,355.49,278.24,342.32,352.53,294.36,,,,,,,,,,,,,,,,,,,,,,,322.39,345.83,359.65,356.98,358.74,358.39,355.13,,,,,,345.64,336.11,336.50,331.80,338.03,331.79,331.06,331.79,,292.50,286.29,296.30,294.63,329.88,306.52,309.57,298.55,301.56,,,,,,,,,,,,,,,,339.25,339.49,351.77,356.31,352.10,332.77,338.33,,,,,,,,,,,,,,281.84,280.82,286.82,284.84,288.08,283.79,280.96,278.45,280.16,329.70,278.80,285.74,334.05,330.64,,,,,,,,,,,,,,,,,,,,,,
2016-06-29 22:14:02.852000,L8,,,,312.21,320.81,326.44,321.83,311.39,325.57,334.45,336.48,340.08,337.37,339.97,341.18,341.50,340.07,337.89,345.77,357.37,342.04,338.85,344.50,336.26,325.15,309.52,306.66,325.56,325.62,326.76,329.54,324.97,318.07,322.56,318.99,340.61,310.43,350.58,355.24,352.81,355.79,348.96,352.11,351.64,354.86,350.56,333.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.08,342.97,330.32,347.90,,,,,,,335.26,339.23,329.72,330.64,326.43,329.33,322.89,328.73,,,,,296.15,327.07,295.31,293.52,299.07,293.97,,,,,,,,,,,,,,,,335.52,338.03,346.68,346.10,347.11,328.18,332.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15 22:14:10.092000,L8,,,,305.88,313.57,320.14,313.38,301.39,322.86,329.30,334.74,337.27,332.80,334.41,338.29,338.14,332.74,335.80,335.64,357.83,331.07,335.05,339.27,331.87,320.39,309.18,301.46,308.66,324.03,321.93,320.67,323.49,311.97,321.74,315.35,340.26,315.19,315.40,329.27,336.28,336.09,338.44,349.82,345.19,347.82,356.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.32,306.42,338.82,334.84,322.85,,,,,,,,330.25,325.30,327.04,324.25,323.59,323.48,326.80,323.49,,,282.90,291.22,287.39,311.25,293.91,307.03,,,,,,,,,,,,,,,,,,334.37,332.35,334.24,330.03,338.27,321.72,329.89,,,,,,,,,,,,,,,,,,,,,273.48,277.11,314.48,277.05,276.27,323.04,301.69,,,,,,,,,,,,,,,,,,,,,,
2016-09-01 22:14:24.105000,L8,,,,304.21,317.75,319.32,311.86,299.95,320.70,329.42,331.46,335.94,330.76,337.46,337.25,334.77,334.80,334.95,337.48,368.99,331.84,331.55,343.54,332.50,321.64,309.78,301.99,307.26,329.79,322.75,322.56,315.56,310.20,320.32,314.98,338.64,327.66,324.95,328.49,334.87,337.35,334.21,335.76,337.10,339.94,334.38,,,,298.98,306.28,332.39,,,,,,,,,,,,,,,,,,,,,,,,314.30,315.28,335.21,321.29,316.89,317.49,,,,,,,328.35,331.35,326.21,327.23,322.69,324.63,320.80,321.39,,290.12,289.91,301.71,298.48,321.22,315.86,322.57,299.27,328.20,,,,,278.92,,,,,,,,,,,328.97,331.67,334.10,337.30,339.07,324.70,327.19,,,,,,,,,,,,,,282.81,286.90,283.64,288.79,287.76,293.05,,279.03,281.76,325.04,281.17,287.74,325.94,321.20,,,,,,,,,,,,,,,,,,,,,,
2017-01-23 22:14:19.080000,L8,,,,306.29,317.67,322.11,318.90,305.13,319.83,324.66,328.11,333.53,333.94,340.43,333.47,338.81,335.93,336.30,346.73,351.07,335.04,331.10,342.95,335.94,319.74,310.52,312.28,312.37,331.93,320.08,324.09,317.77,320.26,321.85,316.10,331.71,332.00,332.47,337.89,341.96,345.04,341.89,344.25,342.80,351.12,348.63,343.95,318.80,,303.82,320.62,353.24,334.90,336.82,330.14,328.91,328.09,321.26,324.72,316.76,315.70,,,,,,,,,,,,,,,322.67,349.72,346.58,350.02,360.77,356.56,,312.46,,,,,329.11,328.64,324.07,326.60,322.19,324.79,321.02,318.47,335.55,301.25,303.05,320.67,310.14,333.03,331.33,331.25,329.13,334.94,324.26,327.80,331.62,333.35,324.71,326.95,326.10,305.32,307.67,302.84,297.11,303.50,309.18,295.32,295.50,326.37,327.95,335.47,345.61,343.48,324.43,326.41,338.21,336.01,333.83,299.08,304.94,305.36,301.35,312.26,294.28,289.37,296.76,312.32,296.25,287.07,290.40,285.84,295.30,296.21,297.52,330.51,330.69,329.93,330.88,328.81,330.13,328.98,327.69,312.02,286.27,,,,,,,,,,,,,,,,,,,,
2017-02-08 22:14:10.700000,L8,,,,302.15,314.70,323.18,320.52,302.26,313.83,326.40,328.43,332.65,336.02,341.00,333.57,338.39,338.36,338.11,341.85,347.71,336.98,332.36,344.58,333.87,319.89,308.37,313.92,325.82,333.67,324.40,327.55,317.41,321.35,321.60,316.02,323.22,307.19,311.05,346.38,369.23,348.13,341.06,343.19,342.22,344.47,342.24,340.84,326.41,,304.40,321.22,338.06,341.63,341.35,333.25,338.18,348.76,329.42,332.03,317.97,317.20,,,,,,,,,,,,,,,330.10,345.43,347.44,349.36,344.74,345.90,337.01,323.47,,,,,341.38,374.77,,,,407.81,321.06,319.04,340.49,308.92,,295.66,298.53,337.12,340.14,334.93,332.93,337.91,332.07,335.41,332.02,334.11,326.64,330.01,328.74,311.99,320.50,309.28,312.43,316.72,309.98,293.73,303.93,327.81,328.04,334.50,345.13,345.43,329.06,328.78,342.65,339.85,337.31,306.94,,,,,293.73,292.34,314.00,317.72,304.30,287.56,288.89,285.45,303.14,300.88,299.18,332.01,332.83,332.64,332.38,329.59,330.00,329.03,329.90,318.37,287.87,,,,,,,274.35,295.82,290.28,281.32,266.91,288.73,275.67,,,,,,,
2017-06-16 22:13:55.604000,L8,,,,322.58,336.38,334.58,333.72,323.87,335.05,340.02,341.07,347.21,344.38,347.31,345.62,348.06,343.79,344.35,346.60,351.48,346.16,342.97,348.43,339.54,325.73,313.03,329.21,339.80,338.88,339.79,340.68,329.73,332.12,326.34,328.49,339.63,334.68,357.61,357.46,354.62,354.90,351.66,351.21,351.34,352.10,355.01,346.19,,,280.63,331.11,341.91,347.02,,,,,,,,,,,,,,,,,,,,,,,321.22,320.87,340.64,309.64,,,,,,,,,343.16,342.40,340.38,338.07,336.16,335.05,336.33,334.79,,290.78,286.77,295.29,297.33,320.10,341.75,313.28,330.23,302.35,,,,,,,,,,,,,,,,340.37,344.38,351.46,353.08,351.71,327.00,336.13,,,,,,,,,,,,,,,,287.13,287.80,290.83,280.72,281.65,283.90,282.23,325.42,280.44,288.98,332.13,322.82,,,,,,,,,294.28,300.64,294.09,292.82,269.58,276.13,,,,,,,,
2017-07-02 22:13:59.733000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.07,321.12,314.46,320.42,313.82,328.68,310.82,310.83,329.66,324.17,327.33,325.58,322.53,326.07,325.00,315.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.41,324.96,326.28,324.97,320.72,319.41,319.53,321.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03 22:14:11.719000,L8,,,,313.76,323.10,325.27,323.73,301.17,322.90,329.08,332.37,330.14,333.96,331.44,335.50,338.31,336.17,334.98,334.22,339.10,327.33,333.91,334.98,330.31,318.07,304.42,291.47,310.17,330.05,324.90,324.67,325.47,316.61,320.22,313.68,323.54,310.14,310.67,324.59,288.64,,,,,,,,,,,,,,,,,,,283.62,289.95,286.32,,,,,,,,,,,,,,,,,,,,,,,,,,,329.20,329.08,330.21,330.67,329.25,324.52,327.74,324.80,,,,,,,,,,,294.20,281.91,290.13,314.42,,,,,,,,,,,,333.37,333.20,335.03,332.68,333.55,306.25,321.49,,,,,,,,,,,,,,,,,,,,285.46,319.13,318.97,318.16,286.21,326.21,320.60,310.69,,,,,,,,,,,,,,,,,,,,,,
2017-11-07 22:14:29.495000,L8,,,,310.38,322.36,323.72,323.28,312.94,323.83,324.81,332.94,333.65,337.69,341.14,336.99,335.83,335.69,335.59,331.89,348.61,328.32,332.85,337.69,330.23,312.69,302.17,302.57,312.61,335.90,331.37,330.58,,,,,,,,,,338.26,330.92,330.21,298.12,315.97,308.15,,,,,,,332.62,329.97,325.62,332.95,330.04,316.14,328.05,316.80,317.16,,,,,,,,,,,,,,,,,,,,,,,,,,,335.35,338.59,314.54,,,,,,,291.95,290.65,300.08,304.96,322.41,327.03,325.53,333.33,334.87,321.04,326.86,330.30,326.60,322.66,320.25,303.03,,,,,,,,,332.66,331.18,337.83,338.48,341.76,315.86,316.80,312.74,309.79,299.66,292.66,287.98,286.75,,,,,285.08,298.01,287.45,288.24,280.57,286.56,286.20,290.47,289.39,328.24,325.96,326.30,326.90,326.14,327.49,326.54,323.54,,,,,,,,,,,,,,,,,,,,,,
