dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0063,nzd0239-0064,nzd0239-0072,nzd0239-0076,nzd0239-0077,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0116,nzd0239-0122,nzd0239-0123,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2001-10-13 21:42:15+00:00,,,,,,,,,,,,,376.47,371.07,376.0,,,,,360.58500000000004,,,338.31,343.49,333.32,361.925,330.77,,324.75333333333333,324.61,323.65,326.375,325.87,328.46,297.15999999999997,,316.5833333333333,318.18666666666667,322.24333333333334,321.75666666666666,344.91333333333336,320.09999999999997,325.94666666666666,327.6766666666667,325.815,331.78000000000003,334.1166666666667,339.41,350.40749999999997,345.32666666666665,350.3,355.6033333333333,346.225,356.97,347.635,348.00666666666666,341.505,342.555,348.5775,340.56666666666666,339.56666666666666,339.3833333333333,336.09,341.31666666666666,349.77500000000003,341.50666666666666,340.17333333333335,348.6125,342.3233333333333,343.72333333333336,347.8175,350.055,349.28999999999996,348.7825,334.81,341.67,353.7975,352.54,350.425,356.2925,344.55,356.87,362.63,340.6766666666667,377.4425,383.37,371.2033333333334,378.7825,385.4125,378.8425,384.43,377.425,363.4066666666667,368.2175,361.575,356.6825,359.0425,353.925,353.3125,342.5825,334.5,332.0566666666667,321.75666666666666,293.82500000000005,276.07666666666665,251.66333333333333,,,,,349.20500000000004,331.85,357.55499999999995,338.005,334.2,332.3333333333333,318.345,321.44,,351.7925,352.7633333333333,335.42333333333335,346.315,340.61,339.59,350.34749999999997,343.67,351.655,353.145,364.2275,367.99,365.3875,374.905,373.43,368.4925,379.53499999999997,367.98,375.515,248.17,254.935,244.23000000000002,L7
2001-10-20 21:48:09+00:00,270.51,258.59,253.9,276.25,288.79,301.93,317.35,310.22,311.56,311.87,311.63,,376.47,371.07,376.0,,,,298.97,338.36,288.5,287.42,338.31,343.49,310.58500000000004,361.925,330.77,249.86,313.1625,312.25,313.34999999999997,317.01,312.65999999999997,308.775,286.15000000000003,225.78,311.54,312.7575,316.6825,316.235,335.6625,315.7925,320.9775,323.6125,321.71999999999997,329.15250000000003,330.385,336.445,345.70799999999997,341.1725,346.91,349.72249999999997,341.0466666666667,349.82,344.18,344.1,340.21999999999997,338.45799999999997,343.7,338.4575,342.435,334.6375,332.795,339.97749999999996,347.99,340.96,339.46500000000003,348.64,340.58000000000004,342.07,347.08000000000004,353.78599999999994,351.054,346.544,340.2575,351.195,353.7975,354.51,352.982,358.156,349.095,360.102,368.54200000000003,340.6766666666667,373.92600000000004,384.67199999999997,368.6275,376.08000000000004,383.88800000000003,377.414,383.698,376.134,369.785,365.95,361.244,360.162,357.518,353.452,352.46999999999997,344.154,335.768,329.3125,326.5975,295.11333333333334,276.07666666666665,254.5325,291.84,294.8,282.17,265.98,330.2633333333333,320.6666666666667,339.3533333333333,338.005,319.83666666666664,332.3333333333333,318.345,321.44,274.84,346.808,349.52250000000004,334.065,343.18999999999994,338.36,343.8725,349.274,344.71500000000003,350.674,350.828,370.316,368.938,362.396,370.126,368.81800000000004,366.152,378.012,368.97499999999997,381.192,250.95499999999998,256.66333333333336,246.94000000000003,L7
2002-01-24 21:48:42+00:00,270.51,258.59,253.9,276.25,288.79,301.93,317.35,344.405,329.65,332.44,331.485,375.71,374.28,371.07,376.0,,,376.43,304.505,317.0466666666667,329.1,287.42,354.445,343.49,314.07,342.23,340.26,249.86,308.65333333333336,312.25,329.28499999999997,334.435,312.65999999999997,308.775,286.15000000000003,225.78,312.9425,318.9633333333333,332.745,328.1825,335.075,329.005,322.6175,322.735,322.5466666666667,329.1125,346.065,349.3625,349.6775,355.85,359.4175,344.5799999999999,346.305,345.895,365.75333333333333,346.0250000000001,340.66,347.3025,347.505,351.6875,341.73749999999995,332.47249999999997,332.1975,340.745,346.56,342.835,340.1225,344.4175,341.4575,342.34749999999997,343.385,347.7975,346.95,339.82,341.77500000000003,352.44,343.13000000000005,347.2825,349.0625,353.09000000000003,350.43,356.79249999999996,364.285,350.8733333333333,367.525,377.55,369.99749999999995,371.3425,386.035,381.935,385.01,382.65250000000003,374.9425,356.39,356.525,358.18499999999995,354.065,353.19,347.1125,345.46500000000003,333.925,326.56333333333333,322.00000000000006,298.01000000000005,274.5966666666667,249.64,291.84,328.46500000000003,319.725,265.98,322.78666666666663,320.6666666666667,322.735,338.005,333.2425,340.525,307.64000000000004,321.44,274.84,359.705,362.1725,335.2833333333333,351.34,335.32500000000005,346.0775,344.47,346.5325,347.7075,344.865,369.0533333333333,363.865,357.6875,360.03249999999997,357.46999999999997,363.1125,373.97249999999997,377.47249999999997,376.35,244.69750000000002,249.14,237.55999999999997,L7
2002-02-09 21:48:45+00:00,270.51,258.59,253.9,276.25,288.79,301.93,317.35,344.405,329.65,332.44,331.485,375.71,383.5233333333333,371.07,376.0,,,376.43,304.505,317.0466666666667,329.1,287.42,354.445,343.49,314.07,342.23,340.26,249.86,308.65333333333336,312.25,329.28499999999997,343.22799999999995,312.65999999999997,308.775,286.15000000000003,225.78,312.9425,318.9633333333333,332.745,328.1825,335.075,329.005,322.6175,333.326,322.5466666666667,329.1125,346.065,349.3625,349.6775,355.85,365.12600000000003,344.5799999999999,346.305,345.895,370.0925,346.0250000000001,340.66,347.3025,347.505,355.868,341.73749999999995,340.886,332.1975,347.514,346.56,342.835,347.994,344.4175,341.4575,350.658,351.30600000000004,347.7975,352.056,339.82,347.976,357.556,351.4375,353.65400000000005,354.31800000000004,358.596,356.258,361.794,367.29200000000003,359.16249999999997,372.82399999999996,382.66400000000004,375.59399999999994,376.882,388.536,385.81000000000006,387.202,385.102,374.818,357.452,356.684,357.3,353.77,351.93600000000004,346.074,345.544,334.98,327.23,319.535,298.4925,276.51,253.07799999999997,291.84,328.46500000000003,319.725,265.98,322.78666666666663,320.6666666666667,322.735,338.005,333.2425,345.7333333333333,320.3675,321.44,274.84,364.67600000000004,366.63,335.2833333333333,356.158,335.32500000000005,351.976,350.418,353.142,354.27200000000005,352.296,373.595,368.344,363.754,366.08799999999997,366.464,369.994,378.592,381.04200000000003,379.29200000000003,246.66800000000003,249.84,235.285,L7
2002-02-25 21:48:47+00:00,270.51,258.59,253.9,276.25,288.79,301.93,317.35,344.405,329.65,332.44,331.485,375.71,383.5233333333333,371.07,376.0,,,376.43,304.505,317.0466666666667,329.1,287.42,354.445,343.49,314.07,342.23,340.26,249.86,308.65333333333336,312.25,329.28499999999997,343.22799999999995,312.65999999999997,308.775,286.15000000000003,225.78,312.9425,318.9633333333333,332.745,328.1825,335.075,329.005,322.6175,333.326,322.5466666666667,329.1125,346.065,349.3625,349.6775,355.85,365.12600000000003,344.5799999999999,346.305,345.895,370.0925,346.0250000000001,340.66,347.3025,347.505,355.868,341.73749999999995,340.886,332.1975,347.514,346.56,342.835,347.994,344.4175,341.4575,350.658,351.30600000000004,347.7975,352.056,339.82,347.976,357.556,351.4375,353.65400000000005,354.31800000000004,363.93333333333334,356.258,361.794,367.29200000000003,366.588,372.82399999999996,382.66400000000004,381.14333333333326,376.882,390.8283333333334,385.81000000000006,387.202,385.102,375.93333333333334,360.26,357.3933333333334,357.305,353.77,351.93600000000004,346.074,345.544,336.65833333333336,327.23,320.17600000000004,298.994,276.086,255.06166666666664,291.84,328.46500000000003,319.725,265.98,322.78666666666663,320.6666666666667,322.735,338.005,333.2425,345.7333333333333,320.3675,321.44,274.84,364.67600000000004,366.63,335.2833333333333,356.158,335.32500000000005,356.90333333333336,350.418,353.142,354.27200000000005,352.296,373.595,368.344,363.754,372.2483333333333,366.464,369.994,383.5833333333333,381.04200000000003,379.29200000000003,248.85833333333335,252.99200000000002,239.748,L7
2002-04-14 21:48:38+00:00,296.65,285.105,285.08,304.435,288.79,301.93,351.43,344.405,329.65,346.5,345.93,374.66999999999996,383.77,381.1,382.97,,,373.5,315.8966666666667,316.45000000000005,332.21999999999997,311.1,356.21500000000003,338.2,304.44500000000005,341.98,349.75,249.86,302.455,310.95,337.2633333333333,351.965,299.45,289.09,264.13,241.3,298.93999999999994,296.47,332.845,329.9766666666667,332.95666666666665,331.84666666666664,319.38,335.2375,326.92333333333335,329.21666666666664,350.65333333333336,352.06,355.27333333333337,360.55,368.53999999999996,342.29499999999996,342.77,341.75,367.3725,343.83,340.55,353.57000000000005,349.58000000000004,361.1033333333333,345.32666666666665,338.56,321.4,347.9675,345.155,339.84,350.71000000000004,340.9166666666667,340.0466666666667,353.0275,354.8275,349.375,355.5833333333333,343.27,353.92249999999996,363.685,361.32,362.0225,358.89000000000004,369.55499999999995,361.49333333333334,365.9633333333333,372.35,372.79499999999996,371.19,387.0566666666667,383.22249999999997,378.68499999999995,392.85200000000003,391.49333333333334,393.3333333333333,391.8533333333333,381.01,357.75,358.434,359.7525,349.77750000000003,351.0075,345.5525,350.2075,339.495,327.79333333333335,319.665,294.3,270.94,255.43399999999997,328.49,339.84666666666664,331.1766666666667,265.98,318.66,298.3,302.95,,338.17333333333335,342.515,326.19666666666666,328.12,274.84,363.03,367.9375,329.99,362.04999999999995,335.44666666666666,360.85200000000003,352.85249999999996,353.18,355.3333333333333,353.83500000000004,387.50666666666666,371.0,364.23,375.838,368.90333333333336,369.24666666666667,386.3275,387.1833333333334,384.5833333333333,246.63000000000002,248.478,235.102,L7
2002-05-16 21:48:34+00:00,312.37,304.45,306.235,329.105,335.46,356.2,377.04499999999996,373.265,354.445,361.52666666666664,362.21000000000004,372.68,380.1275,373.435,373.355,314.11,327.73,365.01,328.27,327.72,354.08,344.34,344.47333333333336,334.53,321.04,341.98,349.75,,323.05499999999995,334.185,351.4266666666667,361.255,,,,259.895,301.47,,350.055,353.91333333333336,348.31666666666666,347.59999999999997,333.8033333333333,348.01,351.73333333333335,350.00333333333333,374.60999999999996,369.77333333333337,376.27333333333337,376.2733333333333,382.32,360.28999999999996,360.96500000000003,357.385,379.52750000000003,356.705,349.09666666666664,378.28499999999997,370.32000000000005,374.03,352.17333333333335,353.21000000000004,319.89,358.55999999999995,358.395,354.72,358.53749999999997,351.07666666666665,350.02666666666664,367.8325,359.3775,346.64,360.52,359.1766666666667,356.37,359.63250000000005,363.65,366.1325,361.73999999999995,373.935,370.21000000000004,371.1666666666667,371.8225,375.866,381.17333333333335,389.1033333333333,391.3075,385.62249999999995,395.468,399.4866666666667,398.3833333333334,399.6033333333333,383.71999999999997,363.42,359.632,352.95,350.6,351.7375,346.12,348.6575,337.4275,325.1766666666667,310.6175,295.002,270.94,257.486,356.0,354.82,348.46,301.85,332.84333333333336,339.67,383.31,,362.14000000000004,342.515,323.805,325.76,351.42,375.0833333333333,379.55749999999995,362.51,370.9325,348.31666666666666,363.66400000000004,361.14,365.51666666666665,367.44,364.57500000000005,385.6933333333333,377.95,381.66,385.02200000000005,384.19,381.4633333333333,393.39,396.51,379.68333333333334,245.75600000000003,246.706,230.756,L7
2002-11-08 21:47:44+00:00,301.95,297.28,296.21,325.59,335.46,357.37,369.745,367.94,361.15,356.95,360.47,368.7,369.2,365.77,363.74,314.11,321.32000000000005,334.93499999999995,336.09,,,353.9,320.99,330.86,,,,,319.59,334.0,335.24,335.44,,,,262.97,,,334.42,371.48,353.99,349.28999999999996,349.34,362.51,373.635,375.03,391.06,380.69,389.91,376.1,386.645,368.07,367.08,359.64,375.765,362.175,363.29,371.5,364.1,364.14,360.63,360.305,,378.33,361.825,383.96,368.65,374.12,365.29,396.33,362.33,362.83500000000004,364.375,370.43,365.735,365.86,370.59000000000003,377.235,370.44,379.58,378.05,381.155,390.08,380.03999999999996,388.91499999999996,392.29499999999996,393.24,388.775,388.52,388.445,396.59000000000003,390.155,388.04999999999995,377.825,371.805,365.045,354.71,364.725,351.37,343.69,336.94,321.9,312.92,317.095,299.65,281.525,342.58000000000004,339.72,334.02,301.85,334.93,339.67,383.31,,363.01,,316.63,323.4,348.09000000000003,373.94,383.17999999999995,362.51,361.15,363.86,367.37,369.21000000000004,370.77,372.235,372.205,384.665,389.365,389.81,390.96500000000003,396.23,393.28999999999996,396.04,394.03999999999996,383.21500000000003,267.855,258.24,230.84,L7
2002-11-24 21:48:02+00:00,307.05,300.48,296.81,312.96,331.11,358.54,370.91,345.35,341.69,352.89,354.48,,,,,340.73,314.91,321.84,350.5,350.92,356.45,328.52,345.89,321.34,349.88,305.98,319.14,282.18,296.35,327.75,327.55,352.61,,,246.09,248.46,314.81,,339.11,326.05,328.73,337.14,334.05,348.82,359.31,353.795,349.17,354.75,348.73,366.06,381.43,,,346.78,359.81,360.38,343.31,,362.53,360.76,340.51,339.195,337.08,336.97,348.86,339.44,333.87,369.01,357.4,317.12,334.59,346.525,346.195,348.625,353.645,350.025,352.225,356.605,356.505,361.42999999999995,353.24,361.55,355.17,371.93,370.42499999999995,374.155,363.36,377.755,376.125,376.725,390.125,380.115,375.195,376.09,366.455,364.08500000000004,371.76,363.4,350.09,323.125,339.96500000000003,334.76,302.14,300.20000000000005,299.65,289.65,338.3,,315.08,,323.82,328.22,344.51,,351.75,,305.81,282.69,329.90000000000003,368.935,371.595,,347.955,347.53499999999997,357.14,350.29,353.4,365.275,350.98,380.1,385.15,365.215,378.99,356.5,381.29499999999996,383.535,378.195,377.23,280.77,265.22,217.575,L7
2002-12-26 21:48:11+00:00,307.05,300.48,294.145,310.865,330.07,352.69,364.53,347.015,345.33500000000004,350.195,350.94500000000005,352.84,353.01,353.54,355.19,340.37,314.91,321.84,337.095,337.275,356.45,328.52,345.89,321.34,349.88,314.0,319.97,286.95500000000004,302.46000000000004,324.395,328.235,344.14,328.51,323.66,283.69,248.46,318.04499999999996,324.98,332.21500000000003,325.305,329.415,337.14,334.05,348.82,361.70500000000004,350.30333333333334,346.0,348.15,346.82500000000005,363.31,370.42,365.17,354.1,349.905,356.23333333333335,357.46333333333337,345.905,348.37,359.87,358.43333333333334,341.8233333333333,342.83,344.28,336.97,350.99333333333334,344.235,350.515,361.78999999999996,356.105,317.12,355.89,349.17,346.37999999999994,348.625,353.645,350.025,352.225,356.605,356.505,361.42999999999995,360.45666666666665,361.25,366.73,377.245,370.42499999999995,374.155,363.36,377.755,379.7633333333333,376.725,390.125,380.115,370.27666666666664,368.42499999999995,365.5733333333333,364.08500000000004,371.76,360.58666666666664,348.645,327.8933333333334,337.0366666666667,331.87666666666667,307.40333333333336,300.6333333333334,296.80499999999995,286.57,338.3,,320.125,298.63,321.495,328.83000000000004,340.19,332.97,341.565,284.09,309.44,301.21500000000003,325.67333333333335,365.4266666666667,367.56,343.39,348.94,347.87000000000006,358.6333333333334,350.29,357.70666666666665,365.275,360.08666666666664,377.32000000000005,383.885,370.2733333333333,380.24,374.015,381.29499999999996,383.535,381.56666666666666,369.75,274.275,260.08500000000004,222.37,L7
2003-01-11 21:48:14+00:00,307.24,295.82000000000005,291.96333333333337,306.93333333333334,325.8066666666667,348.84,358.52666666666664,348.41333333333336,347.8,349.8966666666667,347.55,349.74,353.825,351.145,354.125,341.05,322.105,331.4,331.59,330.80333333333334,335.735,324.905,333.15999999999997,317.94,335.78499999999997,315.0366666666667,320.70666666666665,290.76666666666665,305.05,323.33666666666664,327.47,339.46333333333337,328.78499999999997,327.03,293.86,248.46,318.04499999999996,324.98,332.21500000000003,325.305,329.415,337.14,334.05,348.82,361.70500000000004,350.30333333333334,346.0,348.15,346.82500000000005,363.31,365.76,360.14,354.20000000000005,349.1166666666666,355.02750000000003,355.71000000000004,347.2033333333334,349.755,359.87,358.43333333333334,343.605,345.0075,343.65000000000003,341.675,349.31,344.04333333333335,349.67,361.78999999999996,356.105,330.28,357.94,348.38,347.28999999999996,348.3066666666667,352.80999999999995,350.1266666666667,351.9666666666667,358.02666666666664,360.4633333333333,362.66333333333336,360.57,363.2425,366.7033333333334,374.33,370.42499999999995,374.155,363.36,377.755,380.6225,376.725,390.125,380.115,370.27666666666664,368.42499999999995,365.5733333333333,364.08500000000004,367.53499999999997,362.4925,352.9066666666667,333.0775,341.7375,331.87666666666667,316.0425,306.69,299.18333333333334,285.17,336.20000000000005,332.72,321.50666666666666,293.25,319.98,334.46000000000004,339.5566666666667,333.68,338.37,282.03499999999997,309.44,301.21500000000003,325.67333333333335,364.605,364.93,350.37,346.575,346.6675,356.1175,352.52,357.9425,361.78666666666663,357.84749999999997,377.32000000000005,383.885,370.2733333333333,380.24,374.015,381.29499999999996,383.535,381.56666666666666,369.75,272.47666666666663,263.39000000000004,225.175,L7
2003-02-21 21:42:20+00:00,307.24,295.82000000000005,291.96333333333337,306.93333333333334,325.8066666666667,348.84,358.52666666666664,348.41333333333336,347.8,349.8966666666667,347.55,349.74,353.825,351.145,354.125,341.05,322.105,331.4,331.59,330.80333333333334,335.735,324.905,333.15999999999997,317.94,335.78499999999997,315.0366666666667,320.70666666666665,290.76666666666665,305.05,323.33666666666664,327.47,339.46333333333337,328.78499999999997,327.03,293.86,248.46,318.04499999999996,324.98,332.21500000000003,325.305,329.415,337.14,334.05,348.82,361.70500000000004,350.30333333333334,346.0,348.15,346.82500000000005,363.31,359.87,354.69000000000005,354.20000000000005,339.84749999999997,351.438,352.906,343.71500000000003,340.37666666666667,349.33666666666664,345.13,337.296,342.48,336.03,333.2,346.77599999999995,334.365,347.4,358.32,352.1666666666667,324.37333333333333,354.22,343.858,338.62399999999997,341.8125,352.80999999999995,341.39,346.675,358.02666666666664,352.71500000000003,363.125,360.326,359.61,358.56,374.33,365.5233333333333,366.56333333333333,358.46500000000003,371.9166666666667,378.3,373.99666666666667,379.7833333333333,373.4866666666667,367.005,368.42499999999995,365.5733333333333,346.27666666666664,367.53499999999997,362.4925,352.9066666666667,333.0775,330.614,318.47749999999996,306.158,297.012,284.8725,268.6825,336.20000000000005,332.72,321.50666666666666,293.25,319.98,334.46000000000004,339.5566666666667,333.68,338.37,282.03499999999997,309.44,301.21500000000003,325.67333333333335,364.605,364.93,344.68333333333334,342.354,343.036,350.83599999999996,346.305,351.916,354.1,351.322,377.32000000000005,366.9166666666667,363.695,380.24,369.18,371.95,372.81666666666666,381.56666666666666,366.5466666666666,255.02499999999998,247.9725,225.175,L7
2003-03-16 21:48:34+00:00,307.24,295.82000000000005,291.96333333333337,312.895,325.8066666666667,348.84,358.52666666666664,348.41333333333336,347.8,349.8966666666667,347.55,349.74,353.825,351.145,354.125,341.05,322.105,331.4,331.59,330.80333333333334,335.735,324.905,333.15999999999997,317.94,335.78499999999997,315.0366666666667,320.70666666666665,290.76666666666665,305.05,323.33666666666664,327.47,339.46333333333337,328.78499999999997,327.03,293.86,248.46,318.04499999999996,324.98,332.21500000000003,325.305,335.16333333333336,338.43333333333334,339.82500000000005,351.09000000000003,361.70500000000004,350.30333333333334,346.0,348.15,346.82500000000005,363.31,361.65,359.1,360.6133333333334,344.976,353.03666666666663,354.52666666666664,347.82399999999996,344.89,349.33666666666664,345.13,337.296,342.48,340.494,340.275,346.77599999999995,334.365,347.4,360.36,355.2125,332.3925,354.22,343.858,338.62399999999997,341.8125,352.80999999999995,341.39,346.675,358.02666666666664,352.71500000000003,363.125,360.326,359.61,358.56,374.33,370.3375,366.56333333333333,358.46500000000003,371.9166666666667,378.3,373.99666666666667,379.7833333333333,373.59749999999997,369.07,370.07,366.5775,350.5825,365.4866666666667,360.442,352.245,337.024,330.614,318.47749999999996,306.158,297.012,284.8725,268.6825,336.20000000000005,332.72,321.50666666666666,293.25,319.98,334.46000000000004,339.5566666666667,333.68,338.37,282.03499999999997,309.44,301.21500000000003,325.67333333333335,364.88,366.11800000000005,347.2875,342.354,343.036,352.1983333333333,346.305,355.1666666666667,356.856,352.8766666666667,377.32000000000005,366.9166666666667,363.695,380.24,369.18,373.6625,372.81666666666666,382.8025,369.84000000000003,255.02499999999998,247.9725,225.33200000000002,L7
2003-05-03 21:48:37+00:00,297.91,286.19,283.425,306.366,318.10749999999996,339.4525,351.32,341.9375,340.29,342.0775,341.685,342.96,345.59666666666664,342.72333333333336,354.125,329.0125,314.8733333333334,322.3333333333333,324.605,322.96000000000004,323.64,315.40000000000003,320.88666666666666,312.06666666666666,324.87333333333333,311.47249999999997,314.01,281.08,298.1025,315.7925,320.83500000000004,329.9825,319.96666666666664,316.5733333333333,290.8225,248.885,314.99666666666667,317.97,323.0466666666667,318.57,328.145,330.95,329.0133333333333,337.87333333333333,347.62000000000006,342.9125,337.31,342.32666666666665,341.21000000000004,355.40999999999997,357.16499999999996,354.534,352.7625,342.3233333333333,349.89142857142855,351.3014285714286,346.90000000000003,341.434,345.05499999999995,343.496,337.2316666666666,340.67833333333334,337.58166666666665,338.298,344.0316666666667,333.598,347.286,364.106,350.752,332.556,350.806,342.9766666666667,337.31,338.23400000000004,358.5525,341.39,346.675,359.925,355.04,363.87,362.5733333333333,361.2,357.554,374.3525,367.31399999999996,369.515,365.1266666666667,371.5075,378.33666666666664,375.565,380.79,377.32399999999996,368.125,364.09749999999997,362.034,346.94,354.4025,352.6983333333333,344.33000000000004,332.0233333333333,330.614,318.47749999999996,306.158,292.5733333333333,278.604,261.37600000000003,323.87,318.235,313.72,283.4433333333333,314.9175,334.46000000000004,331.6325,323.11333333333334,326.8375,264.94666666666666,287.0566666666667,288.25666666666666,314.07500000000005,359.5416666666667,360.62166666666667,345.048,340.94,340.66333333333336,349.34142857142854,347.604,352.38,354.12999999999994,349.8157142857143,368.0166666666667,366.2,362.2,382.815,364.8825,368.776,374.005,383.378,368.174,247.36999999999998,242.56,223.67,L7
2003-07-23 21:30:38+00:00,279.25,266.93,257.81,305.515,295.01,311.29,329.7,322.51,317.76,318.62,324.09,329.4,329.14,325.88,,292.9,300.41,304.2,303.65,299.43,299.45,296.39,285.065,288.22,289.555,300.78,279.55,243.02,270.90999999999997,293.16,300.93,301.54,292.365,285.435,259.555,231.59999999999997,308.9,310.96,293.91499999999996,294.735,313.18666666666667,324.76,316.21000000000004,332.4,319.45,311.53,312.85,330.68,323.71500000000003,324.62,340.0975,341.9,336.0433333333333,329.58750000000003,335.8349999999999,337.41999999999996,339.2125,328.4675,322.13999999999993,316.7866666666667,317.8833333333334,323.6066666666667,323.695,329.4125,325.3666666666666,315.56666666666666,332.34,351.0875,336.38,328.14250000000004,331.86333333333334,326.59999999999997,312.38666666666666,314.4066666666667,341.745,312.065,320.595,334.59000000000003,336.7633333333333,348.2833333333333,349.88000000000005,343.3033333333333,338.32,346.32000000000005,359.08500000000004,355.77666666666664,356.7,357.6066666666666,364.25666666666666,364.4866666666667,361.49666666666667,365.5825,358.705,346.83,344.16333333333336,330.0775,329.62,321.09999999999997,318.1933333333333,316.28333333333336,288.235,280.87,268.1,260.34333333333336,247.735,225.68500000000006,299.21,303.75,290.36,263.83,299.73,,307.86,301.98,282.70000000000005,230.77,242.29,246.495,279.28,337.65000000000003,340.1466666666667,335.155,322.87000000000006,321.47999999999996,331.42499999999995,329.2166666666667,334.8075,339.355,332.695,338.145,342.68666666666667,344.21000000000004,363.09000000000003,348.90333333333336,354.4375,356.8066666666667,371.1466666666667,359.4125,209.5666666666667,203.45666666666668,214.7733333333333,L5
2003-08-15 21:36:48+00:00,271.69,249.91,227.36,285.79,281.235,298.31,316.44,307.07,305.345,318.62,298.65,315.58,315.58,325.88,,286.635,285.655,279.51,294.58,291.105,288.595,286.335,282.8966666666667,283.9166666666667,286.06333333333333,291.255,276.86,241.82000000000002,270.90999999999997,293.16,300.93,272.11,292.365,282.5366666666667,259.5366666666667,226.5733333333333,292.89,299.19,289.7,291.26666666666665,306.53,313.9166666666667,309.84250000000003,320.01666666666665,309.78,307.4866666666667,310.1566666666667,320.115,320.82666666666665,321.3066666666667,335.486,335.98400000000004,327.6675,325.18,331.33799999999997,331.83399999999995,334.758,323.774,318.4275,314.3425,314.35,317.82500000000005,318.23400000000004,323.524,320.98499999999996,314.06,326.44,342.026,331.1,324.166,326.08000000000004,322.4975,307.15,310.445,326.4866666666667,308.1933333333333,314.28333333333336,319.29,330.7625,337.975,338.6675,334.85249999999996,334.4475,334.96333333333337,354.73400000000004,351.38,350.7775,352.9275,358.8925,358.6875,355.8425,358.65999999999997,353.284,341.51750000000004,337.35249999999996,326.27599999999995,322.2575,315.35249999999996,312.1225,310.3175,288.24666666666667,280.45,268.1,260.34333333333336,247.735,225.68500000000006,283.0,289.65999999999997,280.865,257.28,289.82500000000005,,307.86,301.98,265.6066666666667,211.315,227.22,241.62333333333333,268.245,331.925,333.0775,330.424,320.0025,316.96999999999997,325.454,322.9325,326.438,334.11,327.6,333.13000000000005,338.72,340.3775,355.24666666666667,345.4325,350.684,352.605,362.0825,353.992,209.5666666666667,203.45666666666668,214.7733333333333,L5
