dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,nzd0239-0103
2020-01-18 22:00:00.864000,L8,273.39,265.77,271.31,284.17,304.79,313.06,323.70,320.80,317.24,313.77,313.70,329.24,324.08,327.79,324.27,295.27,291.68,299.72,301.16,291.09,283.49,282.44,292.48,301.03,292.12,300.08,294.00,294.48,296.84,293.12,292.02,280.82,259.35,264.50,282.95,297.41,302.50,304.74,308.93,294.12,293.23,291.77,278.46,254.58,224.53,239.99,279.74,281.50,292.85,295.28,295.63,298.82,299.40,300.65,302.92,302.38,309.05,309.08,311.19,317.75,318.82,320.68,321.35,326.30,326.06,322.28,322.15,321.95,320.23,315.16,312.43,309.53,308.00,307.02,305.00,298.21,300.56,295.68,305.64,302.09,307.62,309.77,308.32,312.55,311.67,307.43,310.52,306.54,311.61,311.00,18.11,36.01,47.93,44.41,50.08,24.13,57.06,297.78,,,,,,,,,,,,,,,,,,,,,,,,,316.02,318.96,353.21,334.33,329.13,334.28,322.05,323.02,316.58,313.26,304.87,,,,,,,,
2020-02-03 21:59:55.286000,L8,292.05,304.27,280.76,300.25,310.64,320.92,333.64,328.54,322.09,322.16,337.33,337.80,338.31,336.76,337.97,288.87,296.59,313.80,314.03,295.49,299.01,278.29,307.06,313.92,303.19,309.79,297.95,312.00,317.60,303.38,316.20,288.88,296.93,276.96,300.36,302.11,319.30,310.30,333.54,299.58,303.21,303.24,295.98,280.69,244.85,245.49,286.21,292.06,299.47,314.84,301.12,309.88,301.93,306.55,309.56,311.06,323.74,307.06,316.23,324.51,327.37,326.61,324.70,333.41,343.69,328.75,330.25,328.14,325.46,320.86,316.64,319.63,317.04,312.72,313.41,310.92,311.59,309.23,308.78,301.23,305.89,310.32,308.34,314.10,317.59,313.99,319.82,313.55,334.45,314.12,12.17,25.97,22.58,26.84,20.74,8.83,8.56,4.25,317.62,323.74,317.58,2.10,5.32,322.53,329.57,325.57,328.42,328.32,326.61,321.09,,,,,,,,,321.07,329.18,337.74,339.47,344.47,342.14,332.80,338.18,334.40,342.92,340.46,334.64,334.92,324.21,319.25,307.72,,,,,,,320.44
2020-07-28 21:59:47.467000,L8,,,235.61,253.01,277.76,289.55,305.04,299.82,295.75,,,,,,,,,,,,,,,,,,,,284.33,282.90,277.91,264.04,242.69,259.41,,,,,,,,,,,,233.08,277.57,269.35,284.35,291.48,288.86,291.53,288.77,289.79,294.31,298.41,297.97,297.67,306.07,310.45,313.89,312.44,316.74,320.87,318.26,318.18,317.63,312.69,312.20,307.60,307.93,302.76,305.57,303.08,303.55,296.46,302.12,290.06,271.76,295.68,296.10,301.95,296.07,296.54,300.52,299.81,301.46,301.38,307.15,300.30,308.34,304.78,299.13,303.35,307.22,293.60,304.22,302.72,311.17,309.25,302.75,307.20,308.82,303.73,316.26,,,,,,,,,,,,,,,,,323.50,324.89,324.47,321.28,322.32,321.74,317.92,314.49,313.49,304.76,,,,,,,,,,299.74
2020-08-29 21:59:59.665000,L8,269.31,252.92,270.90,282.12,300.28,328.00,331.02,330.38,326.58,327.04,329.33,328.09,334.15,338.91,324.58,309.39,292.94,316.66,311.82,311.11,298.07,287.51,306.22,307.57,301.62,303.95,304.34,305.69,300.67,304.49,305.07,301.41,281.43,276.09,304.42,308.15,311.47,318.51,314.11,311.84,307.17,308.58,303.67,289.17,220.95,245.59,287.62,286.77,301.83,308.84,311.53,308.10,310.54,310.03,309.21,315.49,317.21,318.11,326.21,329.64,331.78,333.48,332.92,336.32,335.27,333.38,335.94,329.62,332.00,330.39,325.76,326.16,327.32,320.91,316.07,322.96,320.21,321.12,320.16,319.88,315.15,316.87,317.47,320.18,318.21,315.13,315.98,314.49,318.47,318.93,24.18,34.84,38.06,39.52,36.34,25.55,19.59,12.82,11.81,1.07,322.19,3.83,18.37,322.92,326.85,324.52,340.60,328.66,325.55,315.75,,,,,,,,,,,328.37,332.16,339.26,338.29,332.06,332.20,331.29,331.82,328.88,328.38,321.63,321.48,312.13,301.82,,,,,,,321.73
2020-10-16 22:00:11.491000,L8,285.33,274.77,280.37,297.83,318.67,341.44,349.53,341.98,338.70,337.78,338.93,342.24,337.98,343.50,342.04,308.98,305.65,324.71,327.14,317.36,315.08,295.58,317.41,320.51,317.73,318.50,311.68,319.76,317.96,315.91,322.08,305.09,266.39,284.54,313.74,317.10,320.36,328.17,327.43,317.42,322.16,317.72,308.18,303.95,267.27,246.59,308.00,305.36,313.41,320.76,320.65,322.96,313.44,317.43,327.12,325.56,327.71,326.61,338.23,337.03,332.89,336.92,345.19,346.24,345.88,349.08,344.11,342.97,344.09,340.32,336.89,336.39,333.61,331.41,336.06,334.19,329.31,333.80,330.41,327.49,331.89,327.70,332.49,329.52,336.34,332.26,335.40,336.06,333.69,333.80,17.44,29.71,31.83,34.02,30.09,18.80,10.87,6.52,3.20,337.93,339.77,3.44,341.72,344.11,347.12,351.34,347.59,355.63,352.46,345.66,316.17,,,,,,328.68,329.30,335.70,340.80,347.96,353.19,365.76,353.85,350.36,352.70,359.70,358.01,353.51,351.55,350.45,333.93,329.74,312.59,309.30,,,,,,344.31
2020-12-03 22:00:12.476000,L8,273.10,270.56,269.39,282.23,303.42,329.61,325.24,332.14,321.15,307.42,323.47,332.21,330.16,330.99,332.42,281.14,291.48,299.54,295.65,291.05,280.28,289.24,292.91,295.24,294.76,293.20,294.56,291.77,296.95,297.21,286.92,280.27,264.12,270.01,291.27,295.30,300.03,300.49,318.38,292.60,295.02,299.99,296.85,268.76,237.33,235.02,272.37,279.45,289.61,298.64,299.52,300.17,300.48,299.77,303.06,302.09,301.48,323.35,303.34,305.71,306.92,314.73,317.20,319.36,320.54,315.60,315.51,308.07,312.10,312.55,311.43,310.10,302.07,296.13,299.96,298.18,300.91,293.74,300.09,294.47,293.38,297.72,296.28,296.59,304.01,306.58,310.53,311.05,319.29,312.22,18.98,33.54,41.75,36.78,33.81,27.83,14.00,9.72,10.91,315.62,310.63,5.07,9.62,317.20,322.69,320.18,321.81,324.37,313.63,,,,,,,,,,,,,323.99,324.15,322.87,331.20,333.37,331.82,331.50,330.27,329.76,328.33,319.57,311.21,301.09,,,,,,,317.28
2020-12-19 22:00:11.380000,L8,264.26,251.32,225.78,270.91,285.13,283.23,,,,,,,,,,,,,,,,,,,,315.17,328.74,300.39,316.93,306.09,293.91,280.31,267.05,271.05,305.43,300.31,329.01,316.24,325.90,301.83,295.83,287.11,277.74,239.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.04,16.55,5.63,22.26,,,,,,,,,,,,,,,,,,,,,324.11,324.39,326.72,330.16,331.22,329.39,327.82,326.04,326.63,319.79,313.34,305.77,,,,,,,,
2021-01-04 22:00:06.608000,L8,284.55,279.04,273.08,293.09,298.27,322.89,325.79,325.33,320.74,320.73,320.02,327.90,328.28,327.18,328.44,293.98,296.56,308.58,299.92,299.33,285.83,291.27,291.91,299.23,296.53,295.18,293.78,292.91,295.24,296.25,290.90,289.38,265.07,273.43,297.59,298.50,303.84,302.80,307.69,295.60,297.60,304.74,296.76,283.90,235.11,238.68,271.18,279.87,289.87,303.65,299.66,303.22,302.33,303.58,307.25,308.66,302.15,303.39,307.63,314.11,316.63,322.26,323.63,321.23,325.26,320.57,317.00,314.03,317.82,314.51,312.14,310.78,308.31,304.88,305.36,305.16,306.47,299.49,307.00,299.52,299.11,304.09,299.79,304.30,310.18,307.82,314.16,312.88,316.26,314.38,19.34,35.06,36.02,36.81,29.89,28.11,18.69,11.11,8.00,321.36,318.99,8.61,13.05,321.99,325.59,327.79,329.55,327.79,317.77,,,,,,,,,,,322.14,328.18,327.29,327.62,327.77,332.59,333.63,333.84,334.20,332.95,333.93,331.06,320.34,311.83,303.91,,,,,,,322.92
2021-02-21 21:59:53.544000,L8,,,,,,,,,,,,,,,,,,,,,,,272.58,272.30,273.17,275.03,272.15,,,,,,,,,,,,,,,,,,,,258.86,256.04,271.73,283.61,280.39,284.51,286.62,285.75,286.55,286.28,284.89,281.07,289.58,295.51,298.03,302.78,301.55,299.73,304.74,302.74,296.07,294.00,301.99,297.63,,,,,,,,,,,,,,,290.83,292.67,297.04,295.68,300.21,296.90,302.74,298.06,292.66,296.65,299.06,287.23,295.42,293.49,300.56,300.24,296.67,296.25,295.35,,,,,,,,,,,,,,,,,,,,303.66,307.83,314.51,314.75,313.60,312.78,308.85,307.15,300.70,,,,,,,,,,298.26
2021-03-25 21:59:39.300000,L8,284.41,275.90,293.98,313.36,327.66,349.41,351.51,342.79,348.10,337.15,344.44,348.37,348.77,341.21,340.83,300.91,304.46,321.84,332.13,315.84,291.70,286.64,323.38,316.47,324.89,319.14,318.71,325.46,318.47,321.83,324.28,296.04,288.74,282.15,299.97,320.26,326.27,317.03,316.46,310.08,334.59,312.16,328.43,289.26,272.26,241.94,281.59,288.31,325.16,320.14,323.41,314.89,312.64,331.54,324.04,333.25,328.07,307.48,342.95,330.67,330.18,342.27,344.07,335.00,359.94,348.30,328.20,322.09,346.50,338.77,322.79,343.47,328.85,323.33,341.66,329.34,340.57,332.16,326.00,336.83,332.24,320.54,333.24,329.82,339.44,340.41,344.14,341.86,350.07,342.56,18.34,28.78,29.02,32.87,22.40,18.35,16.82,5.84,4.00,353.59,342.36,2.58,357.85,361.13,360.75,360.04,348.57,363.14,354.14,314.00,303.92,,,,,,,327.16,332.82,338.60,335.58,341.76,340.34,332.65,345.55,345.45,344.96,341.24,342.57,348.18,351.05,335.71,328.98,311.75,,,,,,,358.98
2021-06-29 21:59:44.847000,L8,271.39,265.45,267.56,287.80,305.16,325.79,336.12,333.58,335.27,333.65,336.34,346.68,343.42,338.07,352.34,,378.47,338.48,329.17,341.53,314.78,303.39,310.05,311.22,315.05,307.48,305.92,306.03,305.21,305.83,304.85,297.18,267.35,282.85,299.64,306.06,309.70,314.29,313.02,306.55,309.93,306.86,309.28,285.59,246.83,243.10,283.76,278.27,289.89,298.51,304.52,304.10,300.19,299.90,308.84,317.05,315.74,314.89,319.20,325.16,323.49,322.78,322.92,325.18,326.71,325.60,325.03,317.76,319.55,315.81,314.72,314.69,318.79,313.22,318.88,319.87,313.36,307.45,315.82,312.66,304.37,304.54,303.37,316.47,322.99,320.53,316.67,313.37,321.67,322.42,44.83,77.30,53.95,57.37,57.15,45.58,31.88,24.14,20.87,10.64,325.32,21.33,26.08,331.03,335.19,328.15,330.46,,,,,,,,,,,,321.98,327.01,333.74,341.44,342.12,338.72,338.68,340.36,337.12,335.68,334.51,333.85,328.48,330.53,320.28,307.34,,,,,,,328.28
2021-07-31 21:59:54.645000,L8,284.06,272.48,270.03,284.74,308.07,320.34,331.57,327.53,327.73,326.11,329.87,342.63,335.63,331.61,328.23,303.06,311.24,313.51,313.57,310.38,297.53,288.87,312.78,314.73,315.74,313.06,309.19,303.85,310.38,311.39,304.96,292.61,285.93,284.18,307.14,313.94,317.82,318.10,322.24,312.02,304.95,335.89,308.34,290.68,244.86,252.84,283.81,287.66,306.65,316.05,311.97,314.08,310.14,303.98,319.81,314.85,318.34,318.03,320.75,324.05,331.75,326.55,342.88,334.47,335.98,364.15,333.10,325.99,331.03,327.77,337.27,340.24,327.11,320.06,337.09,342.93,340.91,332.39,325.13,326.46,322.03,341.21,325.93,327.13,323.98,323.27,322.33,325.75,325.68,318.48,31.82,38.80,44.45,40.53,50.01,33.10,25.47,19.02,18.48,3.86,325.65,21.92,23.93,329.28,334.71,333.43,337.29,332.23,323.26,,,,,,,,,,,327.15,329.72,335.49,335.47,336.53,334.38,332.52,333.89,335.53,333.53,334.29,326.13,324.70,311.67,305.19,,,,,,,327.68
2021-08-16 22:00:00.606000,L8,279.92,276.46,275.95,293.98,313.34,333.27,341.27,341.83,336.14,340.93,339.64,342.80,343.82,337.86,339.52,313.77,321.47,325.28,319.31,318.44,301.47,302.89,310.59,315.20,313.02,309.04,310.50,310.39,309.62,312.88,306.36,304.23,273.53,294.07,310.10,315.04,339.48,364.42,,,314.26,316.00,310.60,295.40,251.66,251.67,291.73,297.32,306.67,315.19,313.62,314.74,316.00,311.52,314.90,317.91,320.64,319.99,324.32,333.96,332.59,329.71,336.13,340.49,341.02,338.56,338.68,341.78,340.77,333.01,329.72,329.49,329.48,321.81,326.81,329.95,322.66,325.48,327.70,326.41,328.32,327.39,326.78,327.31,328.09,329.95,329.37,328.94,332.59,335.23,335.15,335.06,333.54,333.84,336.33,333.11,334.43,330.77,337.87,339.51,343.18,342.38,343.20,338.40,345.21,351.74,354.38,349.01,344.59,315.38,305.03,,,,,,,,335.19,334.38,336.16,364.38,347.34,346.71,360.20,348.80,353.95,345.68,343.41,354.61,339.45,334.76,325.32,315.53,311.94,,,,,,340.31
2021-09-01 22:00:05.226000,L8,275.88,272.13,271.45,285.72,312.39,322.47,337.88,331.50,334.10,330.98,337.35,337.46,340.94,333.97,333.31,304.79,295.85,315.92,308.80,312.72,296.12,279.20,307.34,311.56,308.63,306.10,303.37,303.76,301.46,309.53,306.82,294.67,272.60,277.31,300.43,315.69,318.32,317.64,316.44,309.86,305.94,306.84,305.25,282.91,252.95,242.73,283.19,286.36,301.08,303.12,308.68,308.50,310.65,312.88,307.10,318.95,315.24,311.38,317.64,328.57,329.68,333.80,331.92,335.85,335.87,333.42,333.80,330.35,331.81,334.11,324.88,320.47,322.59,315.50,330.50,323.91,318.02,313.53,318.28,317.21,322.56,317.92,317.88,320.38,317.96,320.58,322.70,320.71,323.43,320.48,24.30,35.19,35.65,38.75,40.23,23.60,19.48,13.85,14.75,2.65,324.23,3.64,321.53,325.73,333.75,329.33,338.76,330.78,327.99,308.63,,,,,,,,,,325.66,329.77,330.68,334.55,335.57,333.21,333.47,332.73,335.64,332.25,334.15,324.90,323.99,315.17,304.27,,,,,,,324.43
2021-09-17 22:00:08.745000,L8,279.51,272.46,270.88,293.26,309.65,325.93,337.40,335.95,328.53,334.55,336.31,340.84,341.55,333.15,336.49,305.66,311.73,321.38,316.46,317.09,291.76,290.73,313.01,321.08,316.52,316.20,328.15,319.24,331.62,317.62,308.24,301.23,261.33,283.65,317.17,323.57,332.86,329.60,326.77,321.60,316.76,315.76,313.14,287.30,244.14,247.94,284.25,302.92,304.71,322.49,327.55,321.23,334.77,319.13,323.59,326.54,323.30,335.45,339.53,338.46,340.87,348.12,350.28,349.40,341.56,349.28,346.48,335.77,348.26,344.52,341.14,341.99,334.16,338.32,340.53,334.04,340.76,334.18,328.77,338.94,334.54,341.33,338.58,329.31,338.66,338.97,337.14,333.92,337.43,340.59,21.04,31.55,30.72,34.84,27.61,21.19,17.53,8.04,8.89,1.52,330.36,3.26,321.95,324.37,333.13,325.67,336.05,330.83,326.08,306.55,,,,,,,,,317.88,326.02,328.39,332.37,332.90,332.88,336.93,337.70,333.26,334.37,331.73,330.12,324.84,322.16,312.82,305.11,,,,,,,324.03
2021-10-19 22:00:17.158000,L8,276.30,269.71,272.37,286.99,307.04,322.46,327.62,324.53,309.66,321.44,322.78,337.12,331.33,331.69,332.52,290.58,292.29,303.31,300.92,297.57,290.48,280.11,295.68,307.09,295.94,298.36,302.78,295.43,299.60,297.41,289.18,288.37,253.98,271.73,295.11,300.10,312.67,305.44,319.37,297.64,307.78,307.22,299.79,271.53,235.43,243.18,281.39,286.93,300.68,307.42,298.57,312.00,307.36,304.67,312.59,318.89,315.74,312.19,311.28,328.64,325.65,323.25,337.17,338.23,333.20,335.57,335.76,327.25,323.77,324.81,325.84,317.62,321.58,318.86,314.26,315.58,315.88,305.06,316.40,307.82,304.72,314.89,312.58,321.67,323.54,322.38,323.86,322.37,326.11,319.87,17.76,28.49,38.00,34.69,29.21,20.49,10.36,7.70,9.43,324.83,317.59,8.28,8.24,324.00,325.29,322.20,328.48,328.62,321.51,309.56,,,,,,,,,,324.71,327.82,331.12,330.77,331.26,334.54,334.48,334.11,334.11,332.07,332.54,327.50,321.23,311.48,304.13,,,,,,,322.07
2021-11-08 21:54:51.497000,L9,287.04,283.24,281.61,299.89,314.88,340.71,349.27,346.19,,,,,351.86,355.41,354.33,341.04,341.63,337.85,340.18,327.02,321.71,319.76,327.12,322.83,337.97,367.15,,,,,,,,,,,,,,,,336.49,321.97,316.95,264.33,291.24,316.54,314.22,326.56,324.64,323.93,326.78,374.40,,,,357.98,347.66,338.66,339.01,339.74,341.84,349.19,390.48,,,,346.44,367.54,353.72,334.86,347.91,345.07,,,,,,,,336.59,340.59,341.55,344.36,340.53,341.03,341.07,356.96,344.89,384.10,353.51,381.77,347.61,348.57,345.63,351.93,346.82,353.04,354.49,358.01,406.59,352.62,353.64,405.85,370.30,371.74,384.58,412.13,431.05,423.29,379.73,370.37,372.88,393.68,378.01,381.46,381.83,378.09,390.20,386.98,396.48,399.17,431.14,393.70,392.19,412.02,398.74,397.81,397.51,398.15,400.33,410.44,424.78,411.16,429.67,388.87,380.98,345.85,286.10,,356.37
2021-11-18 21:59:23.089000,L9,274.25,262.79,268.66,283.78,305.23,322.09,333.84,328.32,327.95,328.77,332.93,336.11,332.40,333.65,330.79,286.23,304.68,314.71,314.04,303.94,292.98,289.33,302.52,309.44,300.28,303.81,301.63,300.97,302.64,300.57,301.69,292.16,262.92,282.06,302.91,309.46,310.07,317.26,316.60,311.57,308.95,307.50,303.95,274.32,239.50,247.69,283.23,299.94,301.49,302.78,308.22,308.59,309.92,308.57,306.10,313.36,315.76,316.79,321.18,325.13,328.49,327.16,326.32,336.84,335.87,332.32,335.55,329.09,330.46,329.50,323.46,322.63,323.19,320.71,324.46,322.93,318.97,317.52,319.45,317.95,317.79,319.94,323.30,321.95,321.06,325.37,323.45,322.84,326.75,322.54,329.15,326.49,327.71,331.19,332.50,321.41,330.40,324.13,326.79,328.60,320.65,321.41,326.55,324.89,330.53,324.59,332.69,329.90,322.17,317.32,,,,,,,,,323.24,326.10,335.95,337.41,331.92,337.15,336.90,336.18,339.57,337.17,340.13,339.90,337.03,328.79,316.74,309.43,,,,,,,327.38
2021-11-20 22:00:11.610000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,295.78,296.59,309.77,308.93,283.77,292.50,313.12,280.07,296.32,301.26,300.77,312.15,314.18,298.81,299.76,305.10,298.39,265.27,236.85,243.25,279.59,287.89,301.25,299.42,297.19,309.96,304.60,303.84,305.26,308.94,312.62,305.42,309.66,308.75,322.32,320.14,318.60,318.10,317.45,310.87,314.21,,,,,,,,,,,,,,297.23,315.50,302.88,309.52,307.77,307.76,309.95,303.33,310.68,305.91,325.45,309.51,307.01,306.62,306.29,297.99,307.18,311.15,315.20,294.90,304.51,308.34,310.62,311.92,313.72,300.80,,,,,,,,,,,,,,,,,315.18,313.72,315.76,312.02,312.07,312.28,,,,,,,,,,,,,310.67
2021-12-22 22:00:09.882000,L8,298.12,273.29,273.73,335.74,,372.06,383.04,351.10,354.57,338.45,360.95,375.43,344.35,347.15,352.65,346.78,342.64,339.98,335.78,322.38,320.64,311.62,314.93,315.39,314.54,316.25,314.41,311.50,311.02,330.22,314.03,313.07,311.87,315.12,314.39,324.74,332.17,326.68,346.74,344.25,317.89,317.10,307.15,298.82,263.98,294.52,299.32,307.89,311.72,308.08,310.17,314.80,335.27,309.65,325.67,323.32,325.98,330.79,324.20,333.05,332.58,336.78,345.33,342.96,347.66,344.80,340.53,337.20,338.92,337.60,331.88,332.63,334.74,334.25,324.29,327.92,320.86,323.41,317.78,313.77,324.80,318.29,320.03,328.48,325.16,327.65,327.90,334.75,334.51,328.09,15.89,25.22,29.40,32.18,27.10,14.86,5.11,4.35,337.95,330.58,330.30,334.57,344.46,338.70,343.27,349.81,349.39,352.91,356.21,352.96,366.77,316.35,322.16,,,359.80,358.82,337.83,341.90,363.22,379.36,355.37,350.76,353.93,350.30,350.10,350.27,370.57,373.60,384.49,373.51,393.13,404.06,402.29,346.00,334.19,291.38,,,,344.84
2021-12-30 22:00:08.484000,L9,275.10,270.75,271.70,289.48,311.85,335.48,339.48,336.37,329.66,338.81,340.57,340.64,342.11,338.40,342.36,292.88,298.72,330.34,313.78,317.45,282.81,281.73,296.14,306.60,307.11,307.05,305.10,302.96,303.06,307.83,295.63,296.41,263.48,276.27,302.67,299.74,321.35,318.15,318.86,293.58,303.81,306.63,301.82,289.62,247.54,239.74,283.18,288.58,306.07,306.13,298.72,313.96,308.60,304.69,311.54,313.84,318.12,312.50,313.94,331.65,327.31,324.44,329.57,336.96,335.48,333.60,330.00,326.97,322.70,317.39,326.22,317.47,316.27,318.63,313.12,318.76,318.50,309.79,320.67,311.27,308.23,324.82,310.32,321.25,316.81,321.16,319.75,317.32,326.05,325.72,11.74,18.26,23.60,29.11,20.30,10.01,0.47,1.37,323.36,321.91,320.28,321.28,321.33,324.81,341.67,325.81,329.25,328.61,323.58,311.32,,,,,,,,,,326.75,329.40,336.48,334.67,331.33,332.05,333.53,333.96,333.19,333.63,336.24,324.85,325.25,314.57,305.04,,,,,,,321.39
2022-01-07 22:00:05.789000,L8,274.00,270.65,267.63,283.25,303.36,329.31,333.07,332.60,327.71,326.87,321.75,328.48,331.13,335.10,336.91,293.40,290.55,313.64,316.51,313.89,284.20,279.33,302.92,298.32,299.14,298.60,304.02,295.10,300.55,301.80,300.08,283.74,262.00,270.58,302.10,301.52,315.91,306.29,317.25,314.69,308.93,302.28,300.83,295.20,239.59,230.51,272.44,281.38,293.69,296.45,295.88,308.55,305.80,299.04,307.99,315.22,318.07,315.79,313.15,328.53,324.49,324.10,324.18,338.59,333.64,339.36,337.45,329.48,330.91,312.42,321.56,317.72,307.30,305.57,311.15,324.37,328.45,301.05,316.85,301.08,295.83,313.49,329.65,324.27,330.76,312.87,316.76,332.83,319.24,311.19,21.47,34.51,44.02,36.53,36.81,31.78,11.32,9.60,7.43,320.49,327.31,5.38,8.51,313.25,321.09,317.05,321.71,320.46,315.11,304.00,,,,,,,,,,,326.61,332.19,329.25,327.23,328.44,323.53,326.68,327.96,321.26,326.41,316.20,312.05,304.94,,,,,,,,313.81
2022-01-31 22:00:07.787000,L9,,,,,348.47,346.27,347.06,343.42,337.93,339.58,340.67,333.90,342.36,334.17,345.93,308.01,311.23,324.73,316.27,317.55,300.91,288.49,309.48,314.64,310.00,312.70,310.18,311.58,309.02,309.64,307.04,296.98,279.28,285.17,309.73,317.63,322.85,322.49,321.24,317.22,310.90,313.59,310.01,293.83,256.04,250.90,292.49,303.60,301.95,310.37,316.09,312.25,313.52,310.80,313.39,318.29,318.56,320.82,326.32,331.27,330.68,327.58,339.17,340.57,336.93,339.60,339.47,333.37,339.09,335.77,330.83,335.60,330.29,328.22,332.20,326.75,328.54,329.02,325.81,333.99,326.39,328.55,330.37,323.10,336.07,331.68,325.25,333.58,329.73,320.50,335.03,328.50,330.98,331.60,333.67,332.08,335.31,328.23,338.53,336.50,340.18,341.09,343.03,342.89,338.29,326.26,345.93,348.16,323.14,310.55,,,,,,,,,,328.59,334.80,338.91,333.33,332.79,334.55,334.40,335.07,335.13,334.80,334.80,335.56,324.15,319.89,308.95,,,,,,,324.43
2022-02-16 22:00:02.239000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.58,305.91,284.52,285.83,294.34,312.13,323.29,322.58,323.07,324.92,311.51,315.80,307.45,293.78,264.67,287.87,312.78,310.74,292.13,297.98,296.03,302.12,313.40,315.19,318.24,315.95,317.65,322.42,330.33,333.55,320.08,336.46,333.62,327.13,335.14,330.63,323.02,314.48,318.32,312.51,313.70,313.58,305.98,300.85,297.94,299.28,297.02,291.57,304.75,299.15,271.68,,,,,,,,,,30.39,42.55,35.24,37.35,44.23,27.69,14.17,305.61,3.04,312.47,314.84,317.78,5.66,318.58,317.91,320.42,326.03,322.75,315.57,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.48
2022-02-24 21:59:52.897000,L8,267.49,295.91,265.30,279.49,305.81,324.11,336.83,332.82,326.66,322.87,329.36,334.77,329.30,330.65,333.37,290.83,294.38,303.97,304.85,298.90,288.69,276.62,294.41,306.78,301.39,299.93,304.52,293.95,300.76,299.31,290.74,297.14,276.08,271.53,293.73,299.87,307.42,299.59,302.90,293.20,295.32,297.43,292.18,280.54,257.46,238.75,271.68,282.60,296.14,298.38,294.87,297.06,300.65,297.05,301.55,302.28,305.01,300.76,306.17,311.23,318.37,318.42,321.40,322.90,325.49,321.33,319.12,317.13,318.37,315.81,313.60,315.07,313.29,312.12,311.49,311.16,307.81,308.66,309.73,304.82,307.71,306.70,305.89,309.40,312.56,312.04,316.34,316.74,319.39,317.51,318.32,319.23,314.74,315.13,315.67,305.30,314.42,323.51,319.47,320.13,317.11,315.97,317.05,322.07,327.77,324.86,327.19,328.58,314.79,310.54,,,,,,,,,,322.36,327.09,332.47,328.69,328.79,329.80,326.20,328.03,331.51,322.10,332.01,319.48,309.25,306.96,,,,,,,,319.18
