dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0041,nzd0231-0042,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0104,nzd0231-0105
2004-01-22 21:38:40+00:00,355.88,361.305,356.87,353.65,328.81,330.65,339.75333333333333,342.1133333333333,341.9,335.6,341.92,346.01,340.29499999999996,349.1766666666667,341.21000000000004,322.78,343.51,340.75,347.99333333333334,343.835,346.135,348.195,337.51,333.66,335.67,356.94500000000005,351.98,345.1,343.16499999999996,337.61,343.35,345.445,351.42333333333335,343.96500000000003,349.8666666666666,340.435,340.36999999999995,340.02,332.6466666666667,331.64666666666665,323.545,335.03999999999996,331.20500000000004,314.15,339.145,335.4066666666667,337.6566666666667,334.74333333333334,338.34000000000003,334.525,328.305,336.33,341.03499999999997,345.235,347.95000000000005,324.08,325.66,340.71000000000004,336.21500000000003,333.77,337.99666666666667,330.39,336.56,333.3566666666667,327.75333333333333,321.9433333333333,320.88,327.06,325.75,324.68,325.01666666666665,320.5200000000001,327.76,322.28499999999997,325.47,327.69666666666666,328.25,336.81666666666666,337.93333333333334,333.8733333333334,334.2866666666667,329.285,333.765,332.14666666666665,329.4433333333333,324.87000000000006,326.37666666666667,323.87666666666667,327.57,323.2633333333333,314.53999999999996,316.6433333333334,312.02333333333337,309.76666666666665,341.76,335.9566666666667,328.225,334.4633333333333,335.14,338.79,342.195,343.1666666666667,340.8233333333333,337.8,301.74666666666667,271.03000000000003
2004-06-30 21:41:46+00:00,355.88,358.3,368.98,347.94,354.3,350.17,340.31,338.82,355.28,379.52,361.83500000000004,371.15999999999997,351.63,368.065,357.26,,365.7,356.51,358.88,359.08,360.15,368.38,,379.3,,,375.67499999999995,354.88,353.57,349.87,351.89,352.68,350.36,354.7,359.15,363.375,335.83,345.35,335.66,343.405,334.17,353.97,359.12,,,349.72,337.05,335.44,,,340.47,351.4,371.32,363.0,372.765,,,,363.01,363.36,358.845,343.38,348.12,340.6,333.37,327.2,337.92,,,336.37,328.49,336.98,,336.62,343.02,340.21500000000003,341.02,346.48,344.1,342.1,339.64,361.9,359.27,334.9,347.76,358.05,345.4,342.395,348.85,345.81,344.74,342.33,343.515,329.0,341.5,335.12,335.62,334.24,333.13,336.69,,346.99,341.63,341.96,338.77,301.85
2004-09-02 21:43:21+00:00,340.86,339.02,358.765,336.43,326.99,337.2,334.01,344.31,347.48,363.98,360.2,362.91499999999996,348.81,362.675,343.81,344.04,349.58,351.98,355.14,368.27,366.41,353.92,345.9,365.5,357.44,355.79,370.14,348.38,343.91,350.66,352.81,355.99,350.55,348.51,342.77,358.305,340.04,337.79,325.78,342.77,329.45,340.57500000000005,341.6,325.55,329.14,343.53499999999997,329.49,334.12,337.87,332.86,337.71,338.79,356.265,343.64,358.865,349.05,340.51,337.15,349.575,349.33500000000004,346.37,325.85,341.08000000000004,324.06,322.75,320.72,328.38,321.08,314.1,324.46500000000003,317.03,327.97,322.32,317.78,320.4,338.75,321.95,328.54,330.95,330.09,327.58,345.985,347.225,341.87,353.745,352.70500000000004,347.065,343.755,325.31,318.67,336.63,312.03,332.395,321.83,329.0,329.35,338.98,336.87,341.63,330.94,330.89,330.08,336.47,331.07,337.45,313.42
2004-10-20 21:44:28+00:00,347.845,341.615,351.31333333333333,336.925,331.55,336.02,338.04499999999996,349.15999999999997,351.865,361.93,359.0,359.67333333333335,349.15,359.3966666666667,343.98,346.57000000000005,351.62,352.095,357.65999999999997,366.515,366.88,356.32000000000005,341.575,357.53999999999996,352.845,353.175,361.6233333333333,346.735,343.81,346.355,345.32,349.15999999999997,348.07500000000005,345.46000000000004,342.6,354.81333333333333,334.045,330.775,321.485,337.6033333333333,328.94,335.17333333333335,335.46,324.765,330.815,339.4766666666667,332.17,332.49,335.86,335.065,334.4,332.20500000000004,347.76,340.29499999999996,351.75333333333333,343.495,338.01,338.9,346.42,344.66333333333336,343.1333333333334,329.09000000000003,336.81333333333333,326.225,320.945,318.07000000000005,321.79333333333335,314.71500000000003,312.46500000000003,321.45666666666665,318.825,323.94,324.255,320.465,321.28,334.2866666666667,330.755,332.40999999999997,333.92499999999995,337.34,334.345,346.03999999999996,347.8,347.325,353.40333333333336,351.6233333333333,346.91,344.7366666666667,338.77,320.3,332.7633333333333,319.37,331.6366666666667,322.13,340.64,333.1,342.85,343.83000000000004,340.155,327.725,324.975,324.9,327.34000000000003,325.88,334.80333333333334,320.295
2004-12-07 21:45:24+00:00,354.32,348.3966666666667,349.0925,336.27333333333337,333.65333333333336,335.43333333333334,339.0933333333333,346.9633333333333,352.32,360.2075,359.28499999999997,360.8075,353.50666666666666,357.19,342.31666666666666,344.99,348.6233333333333,351.93666666666667,357.43,364.2966666666666,366.9166666666667,356.32000000000005,347.09666666666664,359.5075,358.25333333333333,356.14000000000004,359.58,349.6066666666666,346.0566666666667,345.59,344.32,347.7,348.5,349.73333333333335,348.26666666666665,351.3725,333.6166666666667,330.1066666666666,320.6766666666667,333.395,325.93,331.7575,331.4075,323.27,328.8333333333333,339.4766666666667,333.43666666666667,334.57666666666665,336.68666666666667,336.42333333333335,331.91333333333336,330.8,344.0125,338.70666666666665,348.11,340.9066666666667,336.34666666666664,336.9266666666667,344.385,342.655,341.945,329.57666666666665,333.085,326.41,321.1166666666666,318.95,319.735,313.9866666666667,311.59,320.6675,319.5733333333333,320.9525,321.5933333333333,318.1333333333333,320.9266666666667,332.375,331.9633333333333,333.68666666666667,333.74,337.7133333333333,335.6066666666666,345.54999999999995,347.8,347.325,350.6,348.7075,344.9675,344.7366666666667,338.77,325.7166666666667,334.3725,327.50333333333333,334.225,328.08666666666664,338.79333333333335,331.67,339.8433333333333,340.0266666666667,337.65333333333336,328.56666666666666,323.04,323.18666666666667,324.97333333333336,323.84999999999997,334.80333333333334,309.60333333333335
2005-01-24 21:46:06+00:00,354.32,334.16499999999996,334.005,336.0725,330.4625,332.08,332.1875,340.06,344.225,346.84000000000003,347.6225,346.66999999999996,346.6675,344.145,338.52750000000003,340.4575,342.6925,346.155,351.3575,356.405,359.4875,349.31333333333333,345.0725,348.5575,352.0525,350.2,347.7075,346.0575,342.165,342.4625,341.355,344.305,344.39250000000004,345.0325,343.2825,338.8,328.4675,326.1875,316.7,321.765,321.89,320.0175,318.0775,319.575,325.8625,324.05,329.24,330.475,333.4175,333.18,328.02,328.64750000000004,333.52750000000003,335.2575,335.185,336.77250000000004,333.2425,332.925,334.585,333.65,330.9375,327.02,325.2625,322.395,318.5525,316.0425,311.635,311.2475,308.9275,312.555,316.11,313.0525,318.4575,314.21,316.4125,321.19,328.47,328.5375,330.03999999999996,332.28499999999997,331.89,335.46999999999997,333.71666666666664,335.24333333333334,337.34,338.3225,333.88750000000005,330.47333333333336,329.4266666666667,320.6875,323.75,326.2025,325.9375,321.0925,333.6325,327.94,334.625,334.88750000000005,332.715,325.3825,319.8175,319.4525,320.015,320.53,315.24,309.60333333333335
2005-02-09 21:46:19+00:00,347.27,334.16499999999996,338.34800000000007,340.762,336.13,332.08,332.1875,341.758,345.452,347.886,347.334,347.858,346.6675,344.554,339.802,343.594,346.75,349.19,352.992,358.392,359.506,352.46750000000003,348.62199999999996,351.80600000000004,353.496,350.2,347.7075,346.0575,342.165,346.61800000000005,344.446,347.582,347.88800000000003,348.496,343.2825,338.8,328.4675,326.482,319.38800000000003,322.424,323.322,321.886,319.298,321.832,328.664,324.05,330.81,331.116,335.594,333.18,328.02,328.64750000000004,336.65,338.896,337.668,336.77250000000004,333.2425,335.346,337.12399999999997,336.056,330.9375,328.81000000000006,328.274,322.395,318.5525,316.0425,314.75,313.544,308.9275,312.555,316.11,317.21,320.22799999999995,317.40999999999997,316.4125,323.304,328.47,330.326,332.46,332.996,331.89,335.46999999999997,335.3425,334.81,335.812,337.856,335.284,332.5775,332.02750000000003,324.512,328.196,330.72799999999995,330.416,321.0925,335.18199999999996,330.902,334.625,336.202,334.566,327.344,319.8175,321.82399999999996,322.7,321.87600000000003,315.24,317.79
2005-03-13 21:46:47+00:00,342.05749999999995,332.23,339.912,342.618,339.73400000000004,336.5,331.58,342.36400000000003,347.02,347.474,346.96000000000004,348.088,345.135,343.70799999999997,339.254,343.77000000000004,347.034,348.62600000000003,351.438,354.45799999999997,355.832,352.9075,349.552,351.286,351.456,347.6575,345.6925,345.2125,342.31,345.102,343.01599999999996,345.852,347.466,348.182,344.0875,339.56,326.9375,325.832,319.328,321.986,322.272,320.34,318.546,322.062,328.268,324.6366666666667,332.338,331.36400000000003,336.70799999999997,335.1375,331.25,325.2666666666667,336.27799999999996,339.314,340.71999999999997,332.68000000000006,330.82,335.79799999999994,336.62,336.264,331.82,329.422,328.03799999999995,324.045,318.985,314.95,314.046,312.4,309.66999999999996,314.1825,316.8875,316.74799999999993,319.37600000000003,317.598,317.045,321.65999999999997,330.33,331.556,335.066,336.48400000000004,338.0,343.1425,335.3966666666666,332.45666666666665,333.295,335.47999999999996,335.395,331.5466666666666,334.2666666666667,325.97249999999997,331.73,335.4025,334.335,320.84666666666664,337.736,331.93199999999996,334.59000000000003,336.8,333.45799999999997,327.146,318.9225,320.40600000000006,319.43199999999996,320.62600000000003,309.64,319.24666666666667
2005-06-01 21:47:18+00:00,337.79999999999995,328.2366666666667,340.78749999999997,343.9175,331.25199999999995,328.6175,318.46000000000004,334.774,339.9,340.03200000000004,341.20799999999997,342.392,338.26250000000005,338.702,334.15999999999997,338.316,340.49,342.57599999999996,343.84000000000003,347.466,348.42,344.895,347.784,349.008,347.72799999999995,341.79,341.575,339.8575,338.545,340.972,340.57800000000003,342.596,343.864,345.668,339.9675,333.51,323.24,323.146,316.254,318.19,317.68399999999997,315.38800000000003,315.13800000000003,317.5,323.004,316.68666666666667,327.66400000000004,327.68600000000004,332.514,328.895,325.53999999999996,321.8233333333333,333.4,335.65600000000006,337.23,325.8333333333333,323.1433333333334,329.77200000000005,331.702,332.514,324.7425,325.006,323.51,318.605,315.2175,311.445,312.43600000000004,309.26599999999996,306.9825,309.7875,310.5375,312.996,314.204,313.61800000000005,313.1375,317.44800000000004,321.4575,326.654,329.814,329.8539999999999,329.17499999999995,332.71999999999997,320.75333333333333,317.1666666666667,320.4975,322.76,324.5375,313.81,315.26,317.17,333.96333333333337,323.275,320.815,305.29,330.654,326.71999999999997,327.495,330.348,329.938,323.99799999999993,318.815,317.358,317.07599999999996,317.116,289.77,315.285
2005-07-19 21:47:39+00:00,323.06499999999994,311.37500000000006,340.23999999999995,346.8999999999999,322.924,320.645,306.64000000000004,330.642,333.12199999999996,334.02000000000004,334.75600000000003,334.354,327.7325,333.07399999999996,330.61199999999997,334.578,335.21200000000005,337.726,336.672,340.514,339.41400000000004,340.674,340.582,341.23400000000004,340.404,333.375,334.34,331.20750000000004,332.52,335.81399999999996,336.928,337.97400000000005,339.776,339.322,330.8,327.7525,317.7825,318.92400000000004,312.796,315.332,314.824,311.28200000000004,312.404,314.11199999999997,320.566,314.54499999999996,322.368,322.236,327.56600000000003,322.635,321.6275,315.20666666666665,330.06399999999996,333.024,333.86199999999997,318.9633333333333,315.7366666666667,325.462,325.578,328.524,318.005,321.452,320.244,312.6875,310.805,307.65250000000003,309.042,306.68999999999994,302.6125,304.46750000000003,305.6175,308.834,311.71799999999996,310.214,308.98749999999995,313.206,314.49,321.348,326.252,324.802,321.9625,323.1325,317.2375,312.86,311.15749999999997,314.395,315.055,311.53,309.67,305.25250000000005,331.345,306.4,304.48249999999996,285.01666666666665,327.054,323.35600000000005,323.135,326.874,327.28799999999995,319.806,316.09749999999997,314.968,313.304,313.76599999999996,289.77,342.35
2005-11-24 21:48:28+00:00,332.47,332.73,335.34,329.56,307.84,311.3,313.08666666666664,323.45,324.4733333333333,326.31,331.67333333333335,328.97999999999996,326.9433333333333,330.18333333333334,325.57666666666665,326.5733333333333,325.52666666666664,329.6033333333333,327.8233333333333,333.18,331.8533333333333,330.59666666666664,331.8333333333333,335.69,339.93666666666667,336.0133333333333,332.93666666666667,328.78333333333336,331.75333333333333,326.4866666666666,329.2133333333333,329.38,333.4166666666667,334.5133333333333,329.8933333333334,326.41333333333336,315.96999999999997,315.31,308.0733333333333,311.15000000000003,310.72,305.8066666666667,309.19666666666666,308.21999999999997,313.06666666666666,310.95666666666665,314.11999999999995,315.04,317.4066666666667,318.82,316.3866666666667,317.75,320.1166666666666,324.5233333333333,326.21333333333337,323.76,319.2966666666667,320.08,319.11999999999995,322.0133333333333,318.18666666666667,317.0833333333333,314.0,312.06,312.32666666666665,310.66333333333336,304.7133333333333,306.99,302.63,304.65333333333336,305.89,303.8666666666667,311.57666666666665,311.91333333333336,316.2733333333333,316.4666666666667,319.48,319.8333333333333,321.6066666666666,322.45666666666665,318.7,316.5133333333334,317.65000000000003,312.92333333333335,311.6266666666666,315.22999999999996,315.24,308.41,305.2233333333333,298.7,324.22,289.42,288.84,293.1366666666667,322.44666666666666,316.72333333333336,320.58,320.8566666666666,323.43,316.01,316.36999999999995,313.48333333333335,309.1166666666667,309.39,304.37,306.73
2006-01-27 21:49:58+00:00,341.775,341.145,338.84,326.8,328.495,329.165,332.29499999999996,332.245,335.12,334.54999999999995,338.41499999999996,340.79499999999996,338.295,342.03,337.21000000000004,338.775,340.765,342.5,341.215,344.885,345.28999999999996,343.365,346.17999999999995,350.53499999999997,353.675,353.21500000000003,345.98,342.905,343.11,341.89,343.63,344.645,345.34000000000003,344.845,343.96000000000004,337.35,326.685,329.05,320.375,319.06,323.46500000000003,318.55499999999995,318.39,322.745,319.94500000000005,319.91499999999996,322.335,320.885,326.81,329.185,329.61,330.24,329.705,330.605,336.70000000000005,334.265,331.805,330.15999999999997,327.97,325.15,327.86,328.89,333.17,324.365,324.06,319.135,318.935,324.575,316.135,319.145,315.825,317.25,320.555,324.21000000000004,329.85,330.855,337.07500000000005,333.005,333.73,334.76,334.53999999999996,331.81,332.065,324.65999999999997,323.22,329.595,332.27,324.15999999999997,325.0,316.605,319.09000000000003,312.77,321.29499999999996,326.745,332.745,326.09000000000003,328.475,330.83000000000004,335.555,327.81,322.11,327.935,323.82000000000005,323.53999999999996,309.28499999999997,308.645
2006-02-28 21:50:40+00:00,342.6966666666667,339.74,337.5333333333333,328.67333333333335,330.84,329.9566666666667,333.43,333.3066666666667,336.2633333333333,337.05,340.50666666666666,341.09999999999997,339.25333333333333,342.46000000000004,338.71333333333337,340.0133333333333,341.5733333333333,343.07,342.36999999999995,345.66333333333336,347.14000000000004,347.0,349.28999999999996,353.82,353.58666666666664,354.65333333333336,347.79333333333335,344.2266666666667,345.46000000000004,345.43,345.75,346.93333333333334,346.84999999999997,347.17,344.59999999999997,338.99333333333334,327.7033333333333,329.33666666666664,320.62666666666667,320.87666666666667,323.62666666666667,320.72999999999996,321.58666666666664,323.8533333333333,324.59666666666664,324.88,326.74,327.60999999999996,331.00333333333333,336.1366666666667,334.29,335.7166666666667,336.68333333333334,336.16,341.98333333333335,338.5566666666667,337.8866666666667,334.44666666666666,334.83666666666664,330.34,332.07666666666665,333.34666666666664,333.63000000000005,327.36333333333334,326.01666666666665,321.0266666666667,319.68,323.33,317.37333333333333,319.06666666666666,318.6133333333333,316.89000000000004,321.64000000000004,326.1033333333333,330.48333333333335,330.7166666666667,336.55,331.7966666666667,333.53666666666663,335.32666666666665,334.41333333333336,331.75,331.79,326.1433333333334,325.21666666666664,329.76,331.46666666666664,325.24333333333334,324.9533333333333,319.75,321.02666666666664,312.43,321.43333333333334,323.24666666666667,335.30333333333334,328.7366666666667,330.2366666666667,331.9066666666667,334.75666666666666,328.9766666666667,322.3833333333334,325.8,322.27000000000004,321.75666666666666,313.0833333333333,310.7033333333333
2006-07-22 21:52:58+00:00,347.81000000000006,343.245,338.63,328.23,329.46,319.3233333333333,334.74,325.70666666666665,328.76666666666665,331.5466666666666,332.9066666666667,334.8433333333333,331.8666666666667,335.3333333333333,332.17333333333335,332.75333333333333,332.0333333333333,334.6066666666666,334.24,337.0266666666667,338.8933333333334,339.66,341.3533333333333,355.58000000000004,340.8933333333334,343.91,339.2233333333333,335.21666666666664,339.56333333333333,336.96000000000004,339.43,339.81666666666666,339.91333333333336,338.33,338.14000000000004,330.2066666666667,322.71666666666664,322.63,314.74333333333334,315.25333333333333,317.88333333333327,314.3733333333333,317.9766666666667,318.3233333333333,318.26,318.75,322.6666666666667,322.8566666666666,326.88,329.25,325.12333333333333,328.58000000000004,341.075,330.93,334.0466666666667,330.5733333333333,330.60999999999996,326.5733333333333,325.0233333333333,323.47333333333336,320.71,326.2033333333333,325.78000000000003,318.22333333333336,316.3533333333333,310.43,313.8666666666667,311.73333333333335,310.96000000000004,311.3833333333334,310.2366666666667,308.21333333333337,311.5966666666667,312.32666666666665,317.64333333333326,320.5233333333333,321.92,321.98333333333335,324.76666666666665,324.03,322.84,320.93,318.52,314.4866666666666,314.90000000000003,314.93666666666667,316.13333333333327,315.3733333333334,311.30333333333334,319.375,319.42999999999995,311.75,325.24,322.635,325.23333333333335,320.60999999999996,323.4633333333333,326.23,327.78333333333336,322.85999999999996,318.09666666666664,317.00333333333333,315.56,312.28,317.44,312.69
2006-08-23 21:53:23+00:00,352.9,344.645,346.43,342.555,350.03,330.72,350.095,339.02666666666664,338.2266666666667,342.34666666666664,340.98,339.9066666666667,337.5466666666667,339.9566666666667,335.99333333333334,335.3733333333334,337.83,341.5466666666666,342.52,343.29333333333335,344.1933333333333,345.68,348.12000000000006,362.21,347.57666666666665,349.1133333333333,346.3766666666667,345.35666666666674,349.77333333333337,346.8233333333333,347.5366666666667,345.1466666666667,344.64000000000004,342.79,340.96666666666664,336.19666666666666,327.66,328.79,320.76666666666665,321.49333333333334,320.03000000000003,318.9033333333333,321.5133333333333,322.33,324.4533333333333,321.57,323.81,326.93333333333334,332.56,336.26,328.91,332.83,350.765,337.8666666666667,338.0833333333333,335.01,334.3666666666666,336.6433333333334,332.3666666666666,331.55,327.62000000000006,329.49,327.51666666666665,322.96,319.61333333333334,314.64,316.99666666666667,316.29333333333335,317.08666666666664,316.5233333333333,317.67,312.59999999999997,319.97333333333336,319.38999999999993,323.00333333333333,323.08,325.90333333333336,325.46,328.82666666666665,330.8433333333333,328.43,328.75666666666666,326.38000000000005,324.5933333333333,320.52,319.55333333333334,316.89000000000004,320.2266666666667,316.94,334.62,330.745,325.65,322.95,317.64,332.68,328.5266666666667,328.54,330.63333333333327,327.48,329.9666666666667,324.4066666666667,319.2033333333333,314.56666666666666,314.07,328.775,327.495
2006-10-10 21:53:56+00:00,350.66499999999996,345.59000000000003,346.99,342.275,350.03999999999996,335.6,353.505,344.8999999999999,342.46333333333337,344.24,340.73333333333335,341.15000000000003,337.8066666666667,339.5233333333333,333.48,333.71000000000004,337.07,342.8333333333333,343.05999999999995,342.4766666666667,343.0933333333333,343.01,344.84,355.5,347.6499999999999,347.00666666666666,346.06666666666666,344.36999999999995,348.94,345.9166666666667,346.8,344.33666666666664,344.82,341.4466666666667,339.00333333333333,334.14,329.50666666666666,328.8233333333333,320.37666666666667,321.21333333333337,318.6133333333333,318.05333333333334,319.07,321.37,322.24666666666667,316.81333333333333,320.1433333333334,321.49,329.58666666666664,328.4433333333333,323.7633333333333,328.06666666666666,342.79499999999996,334.3733333333334,332.06,331.6566666666667,327.0233333333333,334.1666666666667,327.1166666666667,327.74,322.36000000000007,323.27,322.71333333333337,317.04,313.0133333333334,310.74,315.43,314.76666666666665,313.53,314.06666666666666,314.6533333333333,310.61999999999995,317.8933333333334,313.1366666666667,318.09999999999997,318.6366666666666,321.06333333333333,323.3566666666666,327.43333333333334,327.3433333333333,325.8666666666667,328.74666666666667,324.83,323.43333333333334,316.66333333333336,316.0133333333333,312.3433333333333,317.0733333333333,316.59,330.43,319.07,321.025,315.975,316.155,330.3633333333333,326.1233333333333,327.46000000000004,330.6233333333333,327.13999999999993,330.3966666666667,326.99666666666667,321.68333333333334,315.91,315.1933333333333,325.37,340.17
2006-12-13 21:54:55+00:00,348.3966666666667,352.3533333333333,347.34666666666664,345.03000000000003,348.93333333333334,338.57000000000005,352.27666666666664,347.17999999999995,347.33000000000004,348.7875,346.9425,346.8025,343.645,346.1575,342.2325,344.08000000000004,347.085,349.74249999999995,350.395,348.52,348.96500000000003,349.22999999999996,351.1025,359.8,352.6875,352.1775,351.5725,348.8275,351.35249999999996,347.9825,349.055,347.5625,348.68,345.05,343.59000000000003,338.53999999999996,332.03999999999996,332.3875,324.3875,321.21333333333337,320.4925,316.6225,318.28249999999997,322.05,322.1625,320.3675,322.7275,323.3225,330.5575,330.1975,328.22749999999996,332.6625,343.58,335.96750000000003,333.9725,333.475,330.47249999999997,334.57500000000005,328.8675,329.785,324.01750000000004,323.245,322.635,317.8875,313.7425,311.805,316.5825,313.4175,312.4575,313.10749999999996,314.0675,312.0925,317.4775,314.96500000000003,319.5625,320.5525,322.4125,326.06,330.0875,330.4225,330.74,333.205,330.255,328.685,322.335,323.66,322.8475,325.65,323.6875,328.98333333333335,320.8066666666667,320.41333333333336,313.49666666666667,311.50333333333333,333.7175,328.305,330.59000000000003,333.0925,329.53,333.54,328.65,325.9425,320.5725,319.945,313.76666666666665,340.17
