dates,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0057,nzd0462-0058,nzd0462-0059,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0011,nzd0462-0012,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018,satname
2024-11-10 22:14:13+00:00,,,,,,,310.95,295.74,291.45,291.8833333333334,303.53333333333336,353.77714285714285,358.4942857142857,352.64285714285717,328.8725,336.90333333333336,341.788,331.414,324.1,315.85,311.72,311.4,304.0,300.23,306.0,275.65,,,298.325,359.28285714285715,358.2357142857143,359.2957142857143,357.4185714285714,360.9557142857143,361.65166666666664,362.1914285714286,298.8175,307.21999999999997,307.465,312.0,310.435,320.495,319.12666666666667,320.118,313.01,317.45,316.71,312.8933333333334,306.8285714285715,319.635,311.87399999999997,318.90999999999997,325.36,343.42,336.28,349.84666666666664,344.3066666666667,354.425,363.19,340.73857142857145,346.47625,342.13,328.4,325.675,339.225,317.71,347.75,342.95500000000004,337.45,341.2366666666667,336.105,331.45,329.54,335.77,344.1,345.20000000000005,,358.0,346.66999999999996,320.62333333333333,318.38333333333327,307.8933333333333,322.64428571428573,334.4771428571429,347.14,354.5,346.04714285714283,347.96,346.09000000000003,347.2214285714286,346.96571428571434,317.9016666666667,329.86833333333334,326.5128571428572,321.54285714285714,328.46714285714285,324.3514285714286,L8
2025-01-05 22:14:18+00:00,,,,,,,307.69,297.98,291.82,290.88750000000005,303.4225,357.3,360.3328571428571,354.445,327.33142857142855,338.27333333333337,341.02500000000003,329.04499999999996,324.1,315.85,311.72,311.4,304.0,300.23,306.0,274.99833333333333,,,298.325,360.73285714285714,359.17857142857144,359.71999999999997,357.5957142857143,360.97999999999996,362.73333333333335,362.8885714285715,298.8175,307.21999999999997,307.465,312.0,312.22,322.8275,323.4,321.0625,321.28,321.39,319.01,320.6066666666667,309.665,319.93333333333334,311.87399999999997,323.61,,343.42,338.88,349.84666666666664,347.03000000000003,355.22,359.65166666666664,344.35571428571427,344.63000000000005,342.13,,348.5,347.22,,341.03499999999997,347.66,343.08,344.32500000000005,343.71,344.7,346.23,335.77,344.1,345.36,,358.0,347.07333333333327,334.97,317.9325,308.41999999999996,325.7785714285714,336.32000000000005,347.8085714285714,355.26714285714286,346.8857142857143,349.83714285714285,347.79285714285714,348.55571428571426,347.9757142857143,317.96571428571434,329.46999999999997,329.13,323.9542857142857,330.72428571428566,326.74571428571426,L9
2025-01-21 22:14:25+00:00,,,,,,,312.05,299.5266666666667,293.42,290.9,304.326,358.32625,360.745,354.3828571428571,327.63,338.19,340.38,329.47999999999996,324.895,315.85,310.115,312.88,304.0,300.23,306.0,274.9785714285714,,,297.754,360.28249999999997,358.63875,358.83750000000003,356.83750000000003,361.06624999999997,362.2128571428571,363.52750000000003,298.374,306.9075,308.8333333333333,310.3025,312.99,322.96400000000006,323.4,321.0625,322.6433333333334,321.12,319.125,320.08500000000004,311.7142857142857,320.2125,314.4483333333333,323.61,,343.42,338.88,349.84666666666664,347.03000000000003,355.22,359.65166666666664,344.35571428571427,344.20125,342.13,,348.5,347.22,,341.03499999999997,347.66,343.08,344.32500000000005,343.71,344.7,346.23,335.77,344.1,345.36,,358.0,347.07333333333327,335.53000000000003,318.504,309.78599999999994,326.1375,335.815,347.14,354.7775,346.67375000000004,349.40625,347.205,347.7625,347.47999999999996,318.6375,329.23125,329.38625,323.9775,331.1275,327.885,L9
2025-04-03 22:13:52+00:00,,,,268.57,329.05,,316.375,299.5266666666667,300.525,293.38800000000003,309.85,358.62833333333333,360.6566666666667,353.63199999999995,327.15833333333336,337.736,340.38,329.47999999999996,324.895,315.85,310.115,312.88,304.0,300.23,306.0,275.96999999999997,,,297.754,358.50333333333333,355.8866666666666,356.4666666666667,355.03000000000003,358.65166666666664,360.5333333333333,361.8500000000001,296.725,306.9075,308.8333333333333,310.3025,312.99,322.96400000000006,321.97,321.45,322.6433333333334,321.12,319.125,320.08500000000004,311.97999999999996,320.2125,315.512,323.61,,343.42,338.88,349.84666666666664,347.03000000000003,355.22,359.198,344.02833333333336,342.135,342.13,,348.5,347.22,,341.03499999999997,347.66,343.08,343.45,343.71,344.7,346.23,335.77,344.1,345.36,,358.0,347.07333333333327,337.5366666666667,322.988,313.754,328.0857142857143,334.24333333333334,345.56166666666667,353.4483333333333,348.47142857142853,351.40142857142854,346.01666666666665,346.395,345.84666666666664,322.7314285714286,330.63571428571424,328.3666666666667,323.36833333333334,330.31,330.1328571428572,L8
2025-05-05 22:13:36+00:00,,,,268.57,329.05,299.3,318.18333333333334,301.42,303.54999999999995,297.26666666666665,314.84,360.07500000000005,363.225,354.6266666666666,329.3625,338.075,338.99,329.42333333333335,324.895,313.73,310.115,311.0466666666667,304.0,300.23,306.0,276.23999999999995,,,295.86666666666673,355.8225,354.5375,354.4675,353.9775,357.5975,361.2525,360.955,297.67,306.18000000000006,307.40333333333336,306.65000000000003,312.12,321.09749999999997,321.33500000000004,317.755,320.2525,317.67,317.9433333333333,322.0425,317.63,320.565,319.6433333333334,324.57,,343.42,338.88,346.7,341.40999999999997,355.22,357.84999999999997,343.78749999999997,341.4025,342.13,345.12,346.72,342.49,323.07,341.03499999999997,346.425,337.7,340.77,341.935,348.755,333.765,321.13,344.53,344.735,346.86,357.93,347.245,333.815,325.5366666666667,318.36333333333334,329.592,331.0625,341.5575,349.555,347.38,351.04200000000003,343.0025,344.7325,342.695,323.36,331.056,327.365,323.22749999999996,330.2225,332.71000000000004,L8
2025-05-21 22:13:39+00:00,,,,268.57,329.05,310.125,317.90749999999997,301.28333333333336,302.4225,299.03249999999997,312.92,362.115,365.47749999999996,357.54999999999995,333.63,339.85,340.33,329.45000000000005,325.69,311.61,308.51,310.87,,,,275.32500000000005,,,294.93500000000006,358.69,356.7675,355.4775,356.1875,360.0425,364.59,362.0025,298.46500000000003,305.97,306.94,306.05,312.07,321.87999999999994,320.7,318.865,321.425,322.19666666666666,324.6,322.29,319.0625,324.22999999999996,324.30333333333334,325.53,,,,346.62,342.71,,357.525,344.28999999999996,344.53999999999996,,345.12,344.94,337.76,323.07,334.32,345.19,332.32,338.09,343.53,352.81,334.405,319.86,344.96,344.11,346.86,360.45,343.87,343.22333333333336,325.5975,318.5675,331.592,332.9125,343.295,350.27000000000004,349.012,352.982,343.1625,346.34000000000003,344.9075,324.45799999999997,333.288,329.14,326.24,332.3775,335.854,L8
2025-06-22 22:13:55+00:00,,,,268.57,329.05,310.125,317.90749999999997,301.28333333333336,302.4225,299.03249999999997,312.92,362.115,365.47749999999996,357.54999999999995,335.052,341.666,340.33,329.45000000000005,325.69,311.61,308.51,310.87,,,,275.32500000000005,,,294.93500000000006,358.69,356.7675,355.4775,356.1875,360.0425,364.59,362.0025,298.46500000000003,305.97,306.94,306.05,312.07,321.87999999999994,320.7,318.865,321.425,322.19666666666666,327.3525,325.0475,320.23,325.108,324.30333333333334,325.53,,,,346.62,342.71,,357.525,350.41499999999996,348.92199999999997,,345.12,344.94,337.76,323.07,334.32,345.19,332.32,338.09,343.53,352.81,334.405,329.1666666666667,348.45,344.11,346.86,360.45,343.87,346.615,325.5975,318.5675,331.592,335.546,346.248,352.184,350.7516666666667,353.68,343.1625,346.34000000000003,344.9075,324.45799999999997,333.288,329.14,326.24,332.3775,335.854,L8
2025-06-30 22:13:55+00:00,,,,268.57,329.05,310.125,317.90749999999997,301.28333333333336,302.4225,299.03249999999997,312.92,365.008,366.502,358.495,335.92333333333335,342.33833333333337,340.33,329.45000000000005,325.69,311.61,308.51,310.87,,,,272.82666666666665,,,294.93500000000006,358.69,356.7675,355.4775,356.1875,360.0425,364.59,365.204,298.46500000000003,305.97,306.94,306.05,312.07,321.87999999999994,320.7,322.75333333333333,321.425,323.605,326.78200000000004,326.802,317.85833333333335,325.7416666666666,324.78,325.53,,,,346.62,342.71,,357.525,354.712,351.57666666666665,,345.12,344.94,337.76,323.07,334.32,345.19,332.32,338.09,345.45,352.81,334.405,329.1666666666667,348.45,344.11,346.86,360.45,343.87,349.556,325.5975,318.5675,331.592,337.06,348.32666666666665,353.62000000000006,351.7242857142857,354.53285714285715,343.1625,346.34000000000003,344.9075,324.45799999999997,333.288,329.14,326.24,332.3775,335.854,L9
2025-07-16 22:14:00+00:00,,,,268.57,329.05,310.125,322.4,301.815,305.83333333333337,302.7433333333333,316.1966666666667,364.54200000000003,367.13,358.518,337.465,343.29333333333335,340.33,329.45000000000005,325.69,309.935,308.51,310.87,,,,272.82666666666665,,,295.2866666666667,360.5,358.7633333333333,357.60666666666674,359.03333333333336,363.7633333333333,368.30749999999995,369.002,300.49666666666667,304.64,305.825,304.8233333333333,310.9633333333333,323.6566666666667,324.975,322.3725,322.02,323.696,326.07166666666666,327.658,313.9316666666667,327.30333333333334,324.03999999999996,325.53,,325.98,,346.62,342.09000000000003,,356.07,353.652,353.32666666666665,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,339.49333333333334,329.1666666666667,349.76,344.11,346.86,360.45,343.87,349.556,328.60333333333335,321.42333333333335,332.89,338.6166666666667,351.035,355.09666666666664,353.3985714285714,355.79714285714283,344.11666666666673,347.56666666666666,346.5933333333333,325.985,334.84000000000003,330.46,327.29,333.68666666666667,337.5475,L9
2025-07-24 22:14:05+00:00,,,,268.57,329.05,310.125,323.215,301.01,310.44000000000005,308.64,320.32500000000005,363.986,367.262,359.192,338.5183333333334,344.41400000000004,342.86,327.68,,309.935,,307.38,,,,271.81,,,295.19500000000005,362.185,360.715,360.08000000000004,362.7850000000001,366.64333333333326,371.59999999999997,369.494,301.29999999999995,303.31,303.91,304.63,309.565,323.73,326.22333333333336,323.004,321.805,324.372,326.43666666666667,329.9425,309.78333333333336,328.554,322.47200000000004,325.53,,325.98,,346.62,342.09000000000003,,356.07,353.652,356.2383333333334,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,339.49333333333334,332.185,349.885,344.11,346.86,360.45,343.87,352.7825,332.51,324.51,334.30333333333334,339.884,352.75,355.846,354.76666666666665,357.365,344.63000000000005,350.245,347.885,326.8666666666667,337.2666666666667,330.09999999999997,328.865,333.555,338.10999999999996,L8
2025-08-01 22:14:06+00:00,,,,268.57,329.05,310.125,323.215,301.01,310.44000000000005,308.64,320.32500000000005,365.11833333333334,367.262,359.192,338.5857142857143,343.82166666666666,342.86,327.68,,309.935,,307.38,,,,267.8966666666667,,,295.19500000000005,362.185,360.715,363.8433333333334,362.7850000000001,366.64333333333326,372.802,371.19,299.3325,303.31,303.91,304.63,309.565,321.93666666666667,325.02,324.38166666666666,321.322,322.9266666666667,326.65714285714284,331.03000000000003,311.84000000000003,328.4066666666667,323.1383333333333,325.53,,325.98,,346.62,342.09000000000003,,356.07,353.43,356.19,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,339.49333333333334,332.185,349.885,344.11,346.86,360.45,343.87,352.7825,332.51,324.51,334.30333333333334,339.884,352.75,356.42333333333335,354.47142857142853,358.46999999999997,344.63000000000005,350.245,347.885,326.8666666666667,337.2666666666667,330.09999999999997,328.865,333.555,338.10999999999996,L9
2025-08-09 22:14:13+00:00,,,,287.23,319.255,314.20666666666665,322.1066666666666,301.38,306.3833333333333,305.05,315.8866666666667,365.88,367.262,359.192,338.73875,343.82166666666666,342.86,327.68,,309.935,,307.38,,,,267.7675,,,295.19500000000005,364.80333333333334,360.715,364.44500000000005,362.60666666666674,366.64333333333326,372.76500000000004,371.19,299.3325,303.31,303.91,304.63,309.565,321.93666666666667,325.02,325.3228571428571,321.322,323.79285714285714,327.90875,331.03000000000003,311.20875,328.4066666666667,323.1383333333333,325.53,,325.98,,346.62,342.09000000000003,,356.07,354.23,356.58375,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,339.49333333333334,332.185,349.885,344.11,346.86,360.45,343.87,352.7825,329.14666666666665,323.2266666666667,334.5025,340.25333333333333,352.9066666666667,356.42333333333335,354.215,358.46999999999997,346.94666666666666,350.2133333333333,350.38333333333327,326.955,337.4375,332.10999999999996,331.06666666666666,335.96,339.4975,L8
2025-08-25 22:14:15+00:00,,,,289.93,314.5566666666667,314.20666666666665,322.1066666666666,301.38,304.06,299.62,313.1575,364.95875,366.23333333333335,358.2733333333333,337.8255555555556,342.6242857142857,342.86,327.68,,309.935,,307.38,,,,268.224,,,295.19500000000005,363.8075,361.2166666666667,363.324,360.6,365.125,371.99571428571426,370.2,299.3325,303.31,303.91,306.3566666666666,309.565,322.26,325.02,324.68625,321.29,323.48375,326.68111111111114,327.84166666666664,309.81333333333333,327.8228571428572,322.41857142857145,325.53,,325.98,,346.62,342.09000000000003,,356.07,355.4725,357.05888888888893,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,339.49333333333334,332.185,349.885,344.11,346.86,360.45,343.87,352.7825,326.40999999999997,320.995,333.298,339.7085714285714,352.38571428571424,355.7457142857143,353.6833333333333,357.61375,346.59,348.86,350.01,326.044,336.06399999999996,332.0075,330.0775,336.1075,339.286,L8
2025-09-02 22:14:23+00:00,,,,288.5225,314.5566666666667,315.3225,321.1,301.42,303.012,298.058,312.32800000000003,364.3822222222222,365.11571428571426,358.24571428571426,337.352,341.285,340.565,327.68,,309.935,,307.38,,,,268.47499999999997,,,295.19500000000005,365.778,363.475,362.8533333333333,361.68,365.125,372.3675,369.475,299.3325,303.31,303.91,306.3566666666666,309.565,322.26,325.02,324.68625,321.7471428571429,323.36888888888893,326.762,325.3514285714286,309.074,326.835,321.94375,325.53,,325.98,,346.62,342.09000000000003,,356.07,354.8411111111111,356.043,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,340.6425,333.09000000000003,349.502,345.975,346.86,354.635,343.87,328.10400000000004,325.412,319.666,332.435,339.5525,352.49375,359.615,355.30699999999996,356.7011111111111,346.024,348.76599999999996,349.79799999999994,325.48333333333335,335.21666666666664,332.512,330.254,336.066,338.99,L9
2025-09-10 22:14:20+00:00,,,,287.164,314.5566666666667,315.476,318.818,301.42,301.455,296.90333333333336,310.81666666666666,363.851,364.66625,357.97875,336.9472727272727,341.01666666666665,340.565,327.68,,309.935,,307.38,,,,268.47499999999997,,,295.19500000000005,365.805,363.916,362.2142857142857,361.08833333333337,364.948,371.79777777777775,368.9577777777778,300.55,303.31,303.91,306.3566666666666,309.565,322.56800000000004,325.65,324.5522222222222,322.025,323.469,326.20454545454544,325.66125,308.0527272727273,326.80555555555554,320.7077777777778,325.53,,325.98,,346.62,342.09000000000003,,356.07,354.14099999999996,356.3863636363636,341.05,345.12,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,346.22,354.08500000000004,340.6425,333.09000000000003,349.502,345.975,346.86,354.635,343.87,328.10400000000004,324.81,319.2766666666667,332.21285714285716,339.5444444444445,352.72,358.98,354.88363636363636,356.168,345.55833333333334,348.49499999999995,349.72499999999997,325.29285714285714,335.22285714285715,332.52,330.43666666666667,336.0466666666667,339.13571428571424,L8
2025-09-18 22:14:25+00:00,,,,287.164,314.5566666666667,315.476,318.818,301.42,301.455,296.90333333333336,310.81666666666666,362.6472727272727,363.5211111111111,356.94666666666666,335.8641666666667,340.305,339.12666666666667,327.68,,309.935,,307.38,,,,268.47499999999997,,,294.40000000000003,364.2214285714286,362.455,360.765,359.1928571428571,363.28,370.467,367.738,299.25333333333333,303.29499999999996,303.785,305.91499999999996,312.69,322.02500000000003,325.17333333333335,323.789,321.12333333333333,322.6881818181818,324.835,323.42777777777775,306.5466666666667,325.348,319.04499999999996,322.64,328.82,325.98,,346.78,341.6366666666667,,357.17333333333335,352.52727272727276,354.9191666666666,341.05,347.07,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,345.12399999999997,353.1466666666667,341.368,333.4766666666667,348.905,345.09,346.86,354.635,342.025,308.99,324.81,319.2766666666667,331.07125,338.65700000000004,351.693,357.825,353.4508333333333,354.9054545454546,344.60714285714283,347.0385714285714,348.4385714285714,323.7475,333.865,331.2271428571429,329.11,335.04857142857145,337.4175,L9
2025-10-28 22:14:29+00:00,,,,287.756,308.9566666666667,315.445,315.95799999999997,300.03999999999996,296.2416666666667,293.694,306.28200000000004,361.70666666666665,362.682,356.16999999999996,335.08384615384614,339.8354545454545,338.565,326.255,,309.935,,307.38,,,,269.85571428571427,,,293.935,363.23125,361.44714285714286,359.44,357.74875,361.6171428571428,369.37363636363636,366.68,298.28999999999996,303.29499999999996,303.785,305.69399999999996,313.2075,321.68142857142857,324.48428571428576,323.41545454545457,320.72400000000005,322.3,324.11538461538464,322.108,305.9661538461538,324.55636363636364,318.4236363636364,322.64,328.82,325.98,,346.78,342.0025,,359.9125,351.7790909090909,354.14846153846156,341.05,347.07,349.39,337.76,323.07,,345.19,337.615,343.80499999999995,345.12399999999997,353.1466666666667,342.6066666666666,333.86571428571426,348.2628571428572,345.09,346.86,354.635,342.025,288.09333333333336,321.924,317.16400000000004,328.69125,338.0581818181818,351.2490909090909,357.06545454545454,351.3591666666667,352.24363636363637,343.8025,346.53375,347.79125,320.5,330.98,330.8825,328.55375,334.3875,335.32500000000005,L8
2025-11-13 22:14:28+00:00,,,,287.47333333333336,311.46250000000003,319.0183333333334,316.64666666666665,300.55,296.62,292.8933333333333,307.02333333333337,362.70666666666665,362.678,356.3688888888889,335.1807692307693,339.94272727272727,337.1333333333333,324.83,,308.26,,,,,,272.71125,,,293.78,365.34125,362.6828571428572,359.8625,357.57,362.28999999999996,370.2854545454545,367.43454545454546,297.95,301.59999999999997,303.3433333333333,305.395,314.15,321.90285714285716,324.77571428571434,323.986,321.535,323.15272727272725,324.3525,321.714,306.7353846153846,324.0590909090909,318.41299999999995,319.75,328.82,325.98,,346.94,341.76666666666665,,361.845,352.90272727272725,354.9307692307693,341.125,349.02,353.84,,,,347.7,342.91,349.52,346.36499999999995,350.73333333333335,346.1566666666667,337.2728571428571,348.81333333333333,345.58,,348.82,340.18,276.8071428571429,322.545,317.31666666666666,329.635,339.0618181818182,352.48636363636365,357.9472727272727,353.3225,352.70363636363635,345.02374999999995,346.98625000000004,348.85875000000004,322.5075,332.05125,332.08250000000004,329.65125,335.42,336.9525,L8
