dates,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,nzd0450-0015,nzd0450-0016,nzd0450-0017,satname
2023-02-23 22:26:38+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,175.67999999999998,183.906,180.135,185.12111111111113,186.25222222222223,186.77555555555557,194.54222222222222,196.99888888888887,203.63875,209.58333333333334,218.26,218.90625,228.3688888888889,220.65249999999997,221.4475,217.0575,213.84375,216.135,220.24777777777777,218.6988888888889,214.23777777777775,215.01125000000002,223.3411111111111,215.52777777777777,217.18333333333334,216.7711111111111,221.62666666666667,216.61666666666667,222.55333333333334,220.25,211.79333333333332,206.28875,204.55888888888887,206.84333333333333,181.60555555555555,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L8
2023-03-03 22:26:48+00:00,209.95,220.09,214.02,209.43,200.2,190.97,186.03,176.07,,,,,169.83,176.8,186.41,203.04,230.29,192.83,196.91,196.51,191.53,186.52,182.35,178.18,171.1,,,,,,,,,,,,,,,,,,,,,,,174.84,177.48,181.82,179.71,187.05,183.72,175.63,185.59,181.02,185.78,181.52,189.31,175.67999999999998,183.906,180.135,184.36200000000002,186.87,187.958,194.71499999999997,198.831,204.33777777777777,210.897,217.873,221.04888888888888,229.75300000000001,222.19444444444446,222.9188888888889,217.36888888888888,213.77333333333334,216.2788888888889,222.16799999999998,218.679,216.38899999999998,215.87444444444446,222.663,215.73600000000002,217.62199999999999,217.27400000000003,221.532,217.266,221.97400000000002,219.51999999999998,211.7,207.23666666666668,203.536,206.119,181.602,,,,,,,166.98,175.9,187.86,194.8,210.79,,,,,196.77,,,,,,,,,,,,,,,,,,,,,,,166.25,174.46,174.79,182.58,185.57,191.02,196.55,206.4,210.42,217.32,228.93,235.5,233.83,238.87,241.28,238.71,223.34,237.44,234.21,203.73,201.68,200.98,L9
2023-05-06 22:26:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6,175.01666666666665,172.36833333333334,179.01375,184.71500000000003,186.6825,188.22,195.25125,203.825,209.5875,217.4475,224.15375,229.23,223.73499999999999,220.01857142857145,217.78125,216.21249999999998,220.45499999999998,220.41125,216.79875,216.35625000000002,214.61714285714285,220.385,211.70625,211.8875,212.62,222.14000000000001,216.46375,218.40875,221.30625,212.27249999999998,210.83375,201.75875,203.07500000000002,181.1925,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-05-14 22:25:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.52,176.91,181.0,180.12,185.83,182.0,180.5,190.86,187.35,188.37,195.97,183.93,176.64,180.51999999999998,177.08714285714285,182.11111111111111,185.46333333333334,189.5288888888889,191.52777777777777,199.17555555555555,206.75555555555556,211.56555555555553,219.48888888888888,225.59222222222223,230.8811111111111,227.70444444444445,224.575,221.5522222222222,220.00666666666666,221.13777777777779,223.1933333333333,220.15111111111113,219.90333333333334,218.3875,222.04777777777778,214.52666666666667,213.7444444444444,214.71555555555554,223.57333333333335,215.87333333333333,220.41555555555556,223.1477777777778,214.0522222222222,213.6777777777778,205.28333333333333,206.27555555555557,182.6822222222222,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.96,173.91,174.0,170.97,185.25,197.64,207.75,203.14,,,,,,,,,,,,,,,,,L8
2023-05-22 22:26:04+00:00,229.49,224.49,215.48,225.81,198.64,199.23,189.51,180.61,176.06,176.06,182.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,188.32,188.575,187.465,191.07,188.93,183.37333333333333,183.542,181.48874999999998,184.79399999999998,189.018,191.75,192.449,201.389,209.089,213.83499999999998,222.26799999999997,228.945,234.263,231.033,226.36777777777777,225.058,223.99200000000002,225.198,224.452,223.225,222.967,220.02222222222224,222.994,216.06400000000002,215.15099999999998,218.06799999999998,224.446,218.11000000000004,222.01799999999997,224.638,215.51799999999997,214.869,207.262,208.115,183.29199999999997,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.96,173.91,174.0,170.97,185.25,197.64,207.75,203.14,226.03,210.63,210.44,227.8,241.03,237.87,229.66,239.88,237.04,238.78,246.54,244.2,236.28,,,,L9
2023-05-23 22:19:41+00:00,229.49,224.49,215.48,225.81,198.64,199.23,189.51,180.61,176.06,176.06,182.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,188.32,188.575,187.465,191.07,191.40333333333334,188.3275,186.98666666666668,182.85222222222222,184.0172727272727,191.24727272727276,194.10636363636365,195.19545454545457,202.78272727272727,209.90454545454543,214.60181818181817,223.7881818181818,229.89454545454547,236.5490909090909,233.73636363636362,225.80599999999998,224.95454545454547,225.48727272727274,226.18272727272725,226.75999999999996,225.22363636363636,221.75727272727272,219.07399999999998,221.75,215.33636363636367,214.39454545454544,218.9436363636364,225.6109090909091,217.24909090909094,220.83363636363637,223.94272727272727,215.98999999999998,216.42727272727276,207.0518181818182,207.63090909090909,183.3072727272727,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.96,173.91,174.0,170.97,185.25,197.64,207.75,202.01,209.75,213.875,210.44,227.8,241.03,237.87,229.66,239.88,235.64999999999998,239.78,244.79,242.87,228.685,,,,L8
2023-06-07 22:25:59+00:00,229.49,224.49,215.48,225.81,198.64,199.23,189.51,180.61,176.06,176.06,182.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,188.32,188.575,187.465,191.07,191.40333333333334,184.416,185.14714285714285,181.814,183.74333333333334,190.71166666666667,193.46833333333333,195.02916666666667,202.11916666666664,209.12916666666663,213.87750000000003,223.01333333333332,228.8575,235.61333333333334,233.01333333333332,225.96363636363637,226.9675,224.81833333333336,225.405,225.98916666666665,224.5533333333333,221.01250000000002,218.49363636363634,220.83416666666668,214.96833333333333,213.94583333333333,218.12249999999997,224.485,216.8691666666667,219.94833333333335,222.74166666666667,215.51250000000002,215.68583333333333,206.77416666666667,207.52333333333334,183.6025,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.96,173.91,174.0,170.97,185.25,197.64,207.75,202.01,209.75,213.875,210.44,227.8,241.03,237.87,229.66,239.88,235.64999999999998,239.78,244.79,242.87,228.685,,,,L9
2023-06-16 22:19:42+00:00,229.49,224.49,215.48,225.81,198.64,199.23,189.51,180.61,176.06,176.06,182.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,188.32,188.575,187.465,182.07333333333335,188.98250000000002,183.44833333333335,185.915,183.05545454545452,184.78153846153845,191.24153846153848,194.7753846153846,195.46846153846155,202.79615384615383,209.7823076923077,214.4053846153846,223.26615384615386,229.32538461538462,235.92384615384617,232.98692307692306,226.75083333333336,227.02307692307693,225.4123076923077,225.6353846153846,225.88153846153847,224.5976923076923,221.51076923076923,218.495,221.30846153846156,215.30076923076922,215.0176923076923,218.43153846153842,224.58846153846156,217.50615384615384,220.64000000000001,222.53769230769234,215.26076923076923,216.05307692307693,206.72076923076924,207.60230769230768,185.19923076923078,167.57999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.96,173.91,174.0,170.97,185.25,197.64,207.75,202.01,209.75,213.875,210.44,227.8,241.03,237.87,229.66,239.88,235.74666666666667,235.76666666666665,241.33,242.87,228.685,,,,L9
2023-07-01 22:25:47+00:00,221.23000000000002,221.265,216.19,213.025,191.77999999999997,191.095,188.195,178.94,176.06,176.06,182.31,,169.74,174.4,171.86,177.91,176.21,178.8,190.92,170.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,188.32,184.25666666666666,184.51333333333332,182.3225,187.304,183.75571428571428,186.59,184.95727272727274,186.73538461538465,192.72153846153847,195.51076923076923,196.0423076923077,204.43461538461537,211.11153846153846,215.71692307692305,224.95,230.68846153846155,237.66692307692307,234.1561538461538,227.4592307692308,228.90153846153845,226.30076923076925,226.04,227.05846153846156,225.82999999999998,223.10076923076923,218.99461538461537,219.8392307692308,216.76615384615386,217.50923076923075,220.05538461538464,222.96,216.5323076923077,220.81461538461537,220.4592307692308,216.61,217.6153846153846,208.23076923076923,209.6976923076923,187.92153846153846,168.54333333333332,164.95,,,,,191.95,199.26,210.12,189.93,,,,,,,,,,,,,,,,,,,,,,,,,,,167.96,173.91,174.0,170.97,181.155,191.355,201.69,197.78666666666666,205.36,207.42999999999998,209.925,221.525,228.865,230.32999999999998,232.17000000000002,236.69,233.75,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,172.4,176.09,L8
2023-07-25 22:25:46+00:00,221.23000000000002,221.265,216.19,213.025,191.77999999999997,191.095,188.195,178.94,176.06,176.06,182.31,,169.74,174.4,171.86,189.23000000000002,191.82,188.585,190.92,170.28,,,,,,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,188.32,184.25666666666666,184.51333333333332,182.3225,187.304,183.75571428571428,186.59,184.83272727272725,186.25083333333336,195.08416666666665,199.97583333333333,199.3925,207.3075,213.92083333333335,219.27999999999997,228.905,233.01500000000001,240.77833333333334,237.34166666666667,230.45833333333334,231.155,229.42333333333332,228.5108333333333,230.98999999999998,228.00416666666663,226.26666666666665,221.14666666666668,218.35999999999999,216.73749999999998,221.07250000000002,221.09249999999997,224.64166666666665,218.17083333333335,220.99250000000004,220.5558333333333,216.8983333333333,218.78083333333333,209.08916666666664,210.57666666666668,189.525,168.54333333333332,164.95,,,,,191.95,199.26,210.12,189.93,,,,,,,,,,,,,,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,191.355,201.69,197.78666666666666,205.36,207.42999999999998,209.925,221.525,228.865,230.32999999999998,232.17000000000002,236.69,233.75,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L9
2023-08-02 22:26:25+00:00,217.50666666666666,220.72333333333333,214.31333333333336,213.22000000000003,195.6933333333333,192.67999999999998,190.63,180.73000000000002,176.06,176.06,182.31,,169.74,174.4,171.86,188.04333333333332,189.2266666666667,187.37333333333333,191.735,177.495,188.98,179.86,172.04,176.28,,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,182.26666666666665,183.2375,181.715,182.35399999999998,187.19833333333335,185.1,187.297,185.91666666666666,187.20384615384617,196.00923076923075,200.40076923076924,200.93923076923076,208.18769230769232,214.40846153846152,220.12846153846155,229.64384615384614,234.05769230769232,241.34615384615384,237.73846153846154,230.77,232.65461538461537,229.77153846153846,228.89769230769232,231.4569230769231,228.88923076923078,226.96538461538464,222.6769230769231,220.44692307692307,217.81846153846152,222.12769230769234,221.55461538461537,225.85769230769228,219.83307692307693,222.2823076923077,221.4330769230769,219.17923076923077,221.11846153846153,210.04153846153847,210.32846153846154,190.09230769230768,172.6875,174.385,188.24,196.75,198.67,202.67,205.255,199.26,210.12,189.93,,,,,,,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,184.91333333333333,198.9466666666667,198.42,198.6175,207.42999999999998,209.925,221.525,228.865,230.09,229.68666666666664,232.39666666666668,233.56199999999998,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L8
2023-08-26 22:26:04+00:00,217.50666666666666,220.72333333333333,214.31333333333336,213.22000000000003,195.6933333333333,192.67999999999998,190.63,180.73000000000002,176.06,176.06,182.31,,169.74,177.63,177.085,187.86,192.4075,190.2275,193.58333333333334,179.96666666666667,184.385,185.38,173.925,177.435,176.26,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,180.5775,183.128,181.976,183.57666666666668,188.02857142857144,188.01250000000002,190.66777777777781,191.38500000000002,190.75090909090912,202.30363636363637,206.87363636363636,206.06727272727275,214.34545454545452,218.33272727272725,224.2281818181818,231.09727272727275,236.58090909090907,242.2881818181818,243.54090909090908,235.60909090909092,237.24000000000004,234.34181818181816,232.70545454545453,235.3090909090909,233.53727272727272,232.13,227.27272727272728,225.87363636363636,224.35727272727271,228.9090909090909,226.04818181818183,231.4154545454545,224.4936363636364,229.60818181818178,226.9327272727273,223.77636363636364,227.60818181818183,211.84272727272727,211.85363636363635,192.48090909090908,175.894,176.26333333333332,182.585,202.385,198.67,202.67,205.255,189.565,197.685,191.45499999999998,196.87,211.98,212.32,179.36,,,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,186.4975,196.6525,197.66,198.142,207.635,211.31333333333336,221.525,228.865,230.09,229.68666666666664,232.39666666666668,233.56199999999998,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L9
2023-09-03 22:26:09+00:00,217.50666666666666,220.72333333333333,214.31333333333336,213.22000000000003,195.6933333333333,192.67999999999998,190.63,180.73000000000002,176.06,176.06,182.31,,169.74,177.63,177.085,187.86,192.4075,190.2275,193.58333333333334,179.96666666666667,184.385,185.38,173.925,177.435,176.26,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,180.5775,183.128,181.976,183.57666666666668,188.02857142857144,185.91222222222223,191.113,192.22818181818184,191.9154545454545,203.65727272727273,205.32818181818178,205.1518181818182,215.30545454545455,220.01363636363638,222.71727272727276,230.49818181818182,234.5127272727273,242.6654545454545,244.95454545454547,235.85454545454547,236.79363636363635,234.21818181818182,232.4436363636364,233.1818181818182,233.00363636363636,230.76090909090908,229.4509090909091,228.9790909090909,224.34545454545452,229.95727272727274,229.50181818181818,230.23454545454544,222.93454545454549,228.64818181818183,226.35818181818183,223.23545454545456,230.52363636363634,212.5709090909091,212.4290909090909,192.58272727272725,175.894,176.26333333333332,182.585,202.385,198.67,202.67,205.255,189.565,197.685,191.45499999999998,196.87,211.98,212.32,179.36,,,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,186.4975,196.6525,197.66,198.142,207.635,211.31333333333336,221.525,228.865,230.09,229.68666666666664,232.39666666666668,233.56199999999998,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L8
2023-10-21 22:26:20+00:00,217.50666666666666,220.72333333333333,214.31333333333336,213.22000000000003,195.6933333333333,192.67999999999998,190.63,180.73000000000002,176.06,176.06,182.31,,169.74,177.63,177.085,187.86,192.4075,190.2275,193.58333333333334,179.96666666666667,184.385,185.38,173.925,177.435,176.26,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,180.5775,183.128,181.976,183.57666666666668,188.02857142857144,185.91222222222223,191.113,191.2541666666667,193.04583333333332,203.80166666666665,206.22583333333333,203.61833333333334,212.955,220.74333333333334,223.4266666666667,228.61250000000004,232.77166666666668,240.725,243.335,233.94750000000002,234.65916666666666,232.07416666666666,230.51333333333332,231.08416666666668,231.03416666666666,228.8283333333333,227.64416666666668,227.38,223.06999999999996,228.04916666666668,227.52083333333334,228.4958333333333,221.52916666666667,226.715,224.44250000000002,221.67583333333334,228.28166666666667,211.39583333333334,211.44916666666666,191.48749999999998,175.894,176.26333333333332,182.585,202.385,198.67,202.67,205.255,189.565,197.685,191.45499999999998,196.87,211.98,212.32,179.36,,,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,186.4975,196.6525,197.66,198.142,207.635,211.31333333333336,221.525,228.865,230.09,229.68666666666664,232.39666666666668,233.56199999999998,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L8
2023-10-29 22:26:21+00:00,217.50666666666666,220.72333333333333,214.31333333333336,213.22000000000003,195.6933333333333,192.67999999999998,190.63,180.73000000000002,176.06,176.06,182.31,,169.74,177.63,177.085,187.86,192.4075,190.2275,193.58333333333334,179.96666666666667,184.385,185.38,173.925,177.435,176.26,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,180.5775,183.128,181.976,183.57666666666668,188.02857142857144,185.91222222222223,191.113,189.57692307692307,191.66538461538462,201.68,204.66307692307691,202.47076923076924,211.2523076923077,219.04461538461538,221.9223076923077,226.99384615384616,231.49307692307696,239.0776923076923,241.3869230769231,232.55153846153846,233.27076923076922,230.53461538461536,229.17923076923077,229.5323076923077,229.57615384615383,227.36615384615382,226.1469230769231,226.00615384615384,222.0453846153846,226.8576923076923,226.45846153846153,227.1646153846154,220.72923076923078,225.26076923076923,223.1969230769231,220.57923076923075,226.59384615384613,210.85384615384615,210.93692307692305,190.69,175.894,176.26333333333332,182.585,202.385,198.67,202.67,205.255,189.565,197.685,191.45499999999998,196.87,211.98,212.32,179.36,,,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,186.4975,196.6525,197.66,198.142,207.635,211.31333333333336,221.525,228.865,230.09,229.68666666666664,232.39666666666668,233.56199999999998,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L9
2023-11-06 22:26:20+00:00,217.50666666666666,220.72333333333333,214.31333333333336,213.22000000000003,195.6933333333333,192.67999999999998,190.63,180.73000000000002,176.06,176.06,182.31,,169.74,177.63,177.085,187.86,192.4075,190.2275,193.58333333333334,179.96666666666667,184.385,185.38,173.925,177.435,176.26,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,171.52,176.91,177.9,187.905,194.92000000000002,185.155,186.315,180.5775,183.128,181.976,183.57666666666668,188.02857142857144,185.91222222222223,192.80333333333334,189.29384615384618,190.82230769230767,199.69615384615383,203.55307692307693,202.2492307692308,211.64461538461535,217.56692307692308,221.11846153846153,226.28538461538463,230.36846153846153,238.60076923076923,240.8607692307692,232.2676923076923,233.28153846153847,229.3692307692308,226.96923076923076,228.95153846153846,229.0853846153846,226.27307692307693,225.34307692307692,225.87846153846155,221.5876923076923,226.4753846153846,226.44230769230768,226.37461538461542,219.80923076923077,223.9269230769231,222.06461538461537,219.30692307692308,225.24846153846153,210.2,211.14769230769232,189.9746153846154,178.0925,176.26333333333332,182.585,202.385,198.67,202.67,205.255,189.565,197.685,191.45499999999998,196.87,211.98,212.32,192.36,190.52,178.26,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,167.96,173.91,174.0,170.97,181.155,186.4975,196.6525,197.66,198.142,207.635,211.31333333333336,221.525,228.865,230.09,229.68666666666664,232.39666666666668,233.56199999999998,236.2225,238.3375,238.22333333333333,226.35666666666665,174.54,182.985,183.54000000000002,L8
2023-11-30 22:26:28+00:00,211.515,218.83999999999997,213.73000000000002,206.92500000000004,194.21999999999997,189.40499999999997,191.19,180.79000000000002,,,,,169.74,177.63,177.085,187.86,192.4075,190.2275,193.58333333333334,179.96666666666667,184.385,185.38,173.925,177.435,176.26,275.89,248.99,275.69,,,,,,,,,,,,,,,,,,,,,,,,,,,172.83499999999998,179.49666666666667,178.3166666666667,179.83,185.4975,181.75,189.72666666666666,183.46272727272728,187.46454545454546,195.25090909090912,198.65545454545455,197.83363636363637,207.03727272727272,213.6618181818182,217.68636363636367,220.7618181818182,224.88272727272727,232.37272727272727,233.9527272727273,229.5772727272727,228.83636363636367,222.36454545454544,222.01363636363638,223.58090909090913,222.73727272727274,222.45727272727274,223.03636363636363,224.61454545454546,219.75181818181818,226.5490909090909,222.6563636363636,222.70818181818186,219.25090909090906,221.7281818181818,218.61545454545458,216.54636363636365,221.92,206.69272727272727,208.3272727272727,189.18454545454549,178.0925,176.26333333333332,182.585,202.385,198.67,202.67,205.255,189.565,197.685,191.45499999999998,196.87,211.98,212.32,192.36,190.52,178.26,,,,,202.28,185.31,161.75,,,,,302.29,302.66,291.27,,,,,,237.23,,,,,177.06,182.78333333333333,192.95333333333335,194.76,190.40333333333334,201.39499999999998,211.75000000000003,215.25,216.7,226.2,229.7,228.65500000000003,232.17,232.665,231.88500000000002,228.93,221.7,174.54,182.985,183.54000000000002,L9
2024-02-10 22:26:40+00:00,206.61,218.92,222.59,,194.46,192.57,183.4,178.55,184.43,,,,,180.86,182.31,187.31,201.95,198.79,197.28,184.91,179.79,190.9,175.81,178.59,176.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.51,182.69,183.02,179.665,184.065,180.82666666666668,191.39,182.08857142857144,186.04857142857142,192.7642857142857,194.52142857142857,193.6142857142857,204.85999999999999,213.21714285714285,213.96428571428572,214.74571428571429,218.94571428571427,228.57999999999998,232.6357142857143,225.90714285714284,220.82571428571427,219.51857142857145,221.05857142857144,220.83142857142857,220.8757142857143,222.66285714285715,221.80166666666665,223.99000000000004,223.58999999999997,225.35,226.47714285714287,219.24857142857144,218.69285714285715,220.37857142857143,217.46714285714285,217.48,221.57000000000002,202.85000000000002,205.5614285714286,187.76142857142855,188.72,180.02,176.93,208.02,,238.59,241.83,210.11,216.055,192.98,203.775,211.98,212.32,192.36,190.52,178.26,,,,,,,,,,,,,,,,,,,,,,,,,178.14,187.82999999999998,186.15,190.935,195.315,200.805,203.84,194.96,185.94,,204.02,200.71,208.91,209.44,223.41,217.49,217.83,,,,L8
2024-03-21 22:26:42+00:00,206.61,218.92,222.59,,194.46,192.57,183.4,178.55,184.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.64,174.36,177.775,179.60000000000002,175.26,185.87166666666667,185.93999999999997,193.86666666666667,192.50666666666666,198.55499999999998,208.99333333333334,210.88666666666668,213.76833333333332,217.56000000000003,226.48166666666668,226.33,220.70833333333334,221.42999999999998,220.335,222.35333333333335,218.13166666666666,217.82500000000002,224.47166666666666,209.61499999999998,210.402,216.16666666666666,215.73333333333335,218.6,218.41500000000005,214.41,218.10166666666666,218.38,221.13666666666666,205.76250000000002,202.25,204.9983333333333,186.75,,,,,,238.59,241.83,240.35,246.86,,210.68,,,205.36,190.52,178.26,,,,,,,,,,,,,,,,,,,,,,,,,178.14,184.41,182.53,187.25,194.39,193.36,193.59,194.96,185.94,,204.02,200.71,208.91,209.44,223.41,217.49,217.83,,,,L9
2024-03-29 22:26:10+00:00,206.61,218.92,222.59,,194.46,192.57,183.4,178.55,184.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,182.05,180.38,177.39,174.0666666666667,177.44333333333336,184.22333333333336,178.13857142857142,186.54857142857142,189.3957142857143,193.27428571428572,192.51,199.09714285714287,210.29285714285717,213.59285714285716,217.12285714285713,221.95000000000002,227.2671428571429,228.91857142857143,224.5614285714286,225.54,219.84857142857143,222.06714285714287,218.0557142857143,217.33999999999997,223.0371428571428,210.148,210.835,215.47285714285712,215.04857142857142,217.24857142857144,217.1914285714286,213.39857142857142,216.57857142857142,216.8114285714286,219.1614285714286,206.08800000000002,202.16666666666666,205.16428571428568,186.36285714285714,,,,,,238.59,241.83,240.35,246.86,,210.68,,,205.36,190.52,178.26,,,,,,,,,,,,,,,,,,,,,,,,,178.14,184.41,182.53,187.25,194.39,193.36,193.59,194.96,185.94,,204.02,200.71,208.91,209.44,223.41,217.49,217.83,,,,L8
