dates,satname,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0039,nzd0575-0040,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,nzd0575-0036,nzd0575-0037,nzd0575-0041,nzd0575-0042,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0038,nzd0575-0046,nzd0575-0047,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0065
2023-12-10 22:13:09.269000,L8,313.96,308.93,310.38,307.19,306.60,302.08,292.39,288.18,289.41,285.52,285.00,283.34,277.26,277.32,278.20,276.12,272.61,272.60,271.54,267.87,267.15,263.99,258.56,257.72,258.64,255.43,254.87,252.90,252.67,248.84,251.03,253.63,256.68,258.16,260.00,261.35,261.60,262.47,266.08,268.08,267.30,265.50,263.86,266.09,261.98,264.04,269.76,275.46,281.60,284.70,281.97,260.48,259.58,268.42,267.63,268.05,270.48,267.42,261.07,266.65,267.23,270.71,270.29,269.50,275.55,273.45,270.42,270.46,267.60,271.75
2023-12-10 22:13:33.227000,L8,313.95,308.91,310.43,307.21,306.60,302.10,292.39,288.49,289.41,285.53,284.99,283.33,277.27,277.35,278.21,276.44,272.61,272.61,271.54,267.90,267.18,264.42,258.56,257.69,258.64,255.42,254.81,253.05,252.68,248.82,250.91,253.61,256.69,258.22,260.01,261.40,261.57,262.49,266.05,268.05,267.30,265.48,263.78,266.11,261.90,264.02,269.77,275.38,281.63,284.76,281.98,260.51,259.59,268.44,267.64,268.06,270.49,267.38,261.04,266.76,267.24,270.78,270.24,268.98,275.59,273.45,270.42,270.45,267.53,271.71
2023-12-18 22:13:20.978000,L9,215.46,207.32,197.78,193.68,198.21,200.26,187.16,170.02,57.25,71.82,78.35,173.70,168.96,172.22,162.06,185.62,186.68,192.17,188.11,,,,,,,64.44,57.67,76.04,126.81,92.82,24.45,119.35,135.63,183.01,172.24,56.49,,,179.51,191.94,183.55,190.76,184.20,185.87,183.92,189.85,183.35,52.05,109.87,183.40,,25.85,,,155.38,179.39,176.44,162.48,,159.25,176.49,166.22,181.97,183.80,185.77,184.02,185.06,195.98,187.46,187.61
2023-12-19 22:07:27.073000,L8,242.07,243.94,239.20,241.85,245.58,245.78,243.85,239.20,244.51,239.18,237.58,237.96,229.60,231.70,231.80,228.78,229.56,228.40,225.43,225.78,219.19,219.37,217.05,213.61,217.24,211.75,209.71,211.33,207.62,205.26,211.53,212.67,220.81,221.36,222.02,225.45,223.67,225.88,229.14,226.89,227.23,233.30,233.87,231.32,228.63,226.72,232.58,231.43,231.67,228.64,234.07,226.02,222.08,229.08,224.71,231.34,234.34,231.87,222.93,230.44,226.89,234.41,231.08,229.59,232.64,232.20,233.41,232.89,232.07,235.74
2024-01-03 22:13:39.786000,L9,218.43,214.78,203.86,199.01,205.05,207.15,197.19,185.69,188.18,184.75,185.86,185.37,180.65,181.18,176.23,190.78,191.56,195.10,192.55,,,,,,,129.23,165.27,155.32,160.82,157.37,118.99,125.18,152.19,189.19,181.90,167.89,154.78,188.23,184.49,198.04,192.52,196.25,185.80,192.43,187.58,194.86,189.64,156.79,195.98,192.74,190.42,197.92,28.58,143.87,187.00,109.55,119.89,122.27,34.73,42.71,153.97,175.94,187.58,189.69,191.67,191.01,194.92,204.71,192.43,190.01
2024-01-11 22:13:08.314000,L8,288.47,283.59,285.66,279.72,284.00,278.48,272.46,267.38,269.43,270.12,267.73,265.22,256.96,254.93,261.14,261.53,258.50,258.60,256.01,253.35,249.75,247.15,244.29,241.36,243.16,240.57,238.32,236.01,236.68,233.08,231.84,238.02,242.62,244.90,245.36,247.59,249.21,248.61,249.15,250.42,250.34,251.72,255.64,254.19,250.04,248.10,256.81,260.56,266.87,267.92,272.40,245.44,247.01,252.40,251.20,255.01,254.13,256.16,249.04,251.54,253.86,257.33,255.14,253.73,254.21,255.24,252.30,254.61,257.69,263.94
2024-01-11 22:13:32.277000,L8,217.35,211.42,201.57,196.90,202.40,206.99,195.42,182.94,182.84,148.68,181.48,179.57,177.20,175.05,172.12,188.15,188.74,192.15,188.84,,,,,,,69.69,161.84,155.27,144.71,156.32,107.26,120.33,151.01,183.62,175.49,73.07,150.19,154.80,179.84,192.38,189.29,191.40,183.91,186.37,183.98,187.12,183.96,155.86,191.52,182.50,164.96,189.02,152.57,32.63,183.49,182.12,180.56,166.84,,191.18,175.95,125.84,185.50,184.40,189.08,187.83,186.44,197.14,187.03,188.03
2024-01-12 22:07:30.793000,L9,216.17,206.61,201.21,188.93,199.09,197.77,184.50,135.57,56.67,30.60,28.48,19.57,161.44,129.07,151.63,184.89,185.77,190.41,181.56,,,,,,,58.06,51.11,35.84,122.29,109.92,23.58,112.54,135.18,176.48,171.66,52.92,150.14,151.05,178.34,192.78,179.79,188.65,183.40,182.47,181.68,186.33,180.85,39.88,189.93,96.22,,26.87,,,118.02,173.55,179.95,164.13,,182.87,,159.18,183.96,183.62,187.91,182.57,186.82,195.47,186.61,187.04
2024-01-28 22:07:30.090000,L9,217.24,211.05,204.06,196.58,203.21,203.85,194.83,184.24,186.94,188.90,185.67,178.71,180.33,176.88,161.92,188.97,187.59,192.35,185.73,,,,,,,118.40,164.00,157.16,143.59,156.68,115.77,122.77,149.33,182.04,174.17,78.75,150.89,162.33,182.36,198.34,186.85,191.31,185.72,185.35,184.25,189.38,185.76,156.03,191.45,185.87,165.20,195.60,161.67,198.76,179.43,114.75,120.14,125.91,,44.38,155.77,177.15,187.21,185.91,190.97,186.92,191.60,200.93,189.15,186.86
2024-02-04 22:13:19.606000,L9,242.52,238.02,240.02,236.22,238.90,241.86,236.87,233.91,235.78,235.09,233.39,230.36,223.69,227.45,225.29,223.65,222.58,222.31,220.36,215.95,213.55,214.76,208.33,210.28,210.69,206.12,204.21,205.58,203.08,200.29,203.12,207.03,211.89,216.69,216.85,216.57,219.21,221.64,221.17,223.11,221.05,224.83,225.83,223.66,223.45,223.81,225.07,228.47,226.59,227.65,231.22,220.58,217.38,224.38,222.45,224.85,226.60,228.78,218.10,224.64,222.72,227.92,224.80,225.55,227.52,226.37,229.55,229.19,226.97,228.46
2024-02-12 22:13:06.098000,L8,241.97,228.29,226.28,,,,,,,,,,,,,,54.26,250.43,,,,,,189.24,206.57,191.04,194.80,195.96,195.71,169.36,196.42,197.27,197.83,238.75,214.69,212.07,206.53,210.29,218.05,219.02,217.73,221.63,221.06,221.03,218.57,219.44,222.50,221.92,220.55,222.60,228.16,214.86,205.01,219.49,220.14,214.52,218.68,224.40,197.10,220.84,218.57,225.20,220.82,220.05,222.07,222.59,225.24,225.20,221.85,224.60
2024-02-12 22:13:30.056000,L8,240.40,226.59,225.34,,,,,,,,,,,,,,47.91,203.99,,,,,,185.96,202.02,189.61,193.99,194.91,194.40,166.52,193.74,195.53,196.24,236.03,213.76,210.76,205.68,208.75,217.34,218.37,217.09,220.91,220.21,219.91,217.69,218.65,221.63,221.00,219.56,221.33,227.08,214.16,203.75,218.69,219.19,213.26,215.19,223.26,196.18,219.78,217.47,224.39,219.93,219.02,221.13,221.90,224.54,224.54,220.87,223.70
2024-02-20 22:13:07.958000,L9,215.45,212.12,200.56,193.80,201.39,200.61,191.50,179.00,155.03,160.51,181.42,177.42,177.79,179.90,163.53,187.18,190.07,190.39,186.23,,,,,,,64.00,162.09,153.87,136.38,153.59,96.65,118.63,145.13,181.78,174.86,32.15,150.32,144.59,179.45,193.36,88.45,183.59,164.14,157.07,159.33,171.45,173.96,122.64,192.58,188.48,161.36,,,,157.60,126.68,124.17,161.79,,173.78,163.61,173.03,185.49,186.85,189.94,189.06,191.17,201.57,189.03,181.24
2024-02-28 22:13:00.104000,L8,240.96,238.98,236.87,232.92,236.95,238.98,236.37,233.23,234.89,234.33,232.16,229.37,223.80,224.84,225.57,223.27,221.00,221.61,218.96,215.02,212.86,213.91,207.16,207.14,209.71,207.05,203.51,204.88,203.17,201.15,203.34,206.18,212.47,216.01,217.09,216.84,218.34,220.80,221.03,222.07,223.37,225.96,225.60,226.51,223.51,224.77,62.35,137.99,96.56,32.35,233.12,218.49,216.97,223.12,225.13,223.93,225.83,229.53,216.22,224.77,224.13,230.30,225.67,225.55,227.51,229.32,229.42,229.76,227.44,134.41
2024-02-28 22:13:24.063000,L8,239.56,237.47,235.75,232.17,236.26,237.57,235.53,232.46,233.88,233.26,231.27,228.08,222.69,223.96,224.54,222.49,220.09,220.71,218.22,214.17,212.00,212.92,205.86,206.25,208.58,205.78,202.58,203.95,202.30,200.01,202.49,205.15,211.33,215.30,216.22,216.06,217.35,219.97,220.40,221.13,222.33,225.36,224.69,225.47,222.34,223.96,226.27,227.39,225.86,227.16,231.98,217.62,216.04,222.32,223.19,222.62,225.00,228.64,215.39,223.79,223.04,229.25,224.52,224.42,226.55,227.90,228.66,228.94,226.28,227.64
2024-02-29 22:07:23.348000,L9,241.84,243.09,236.68,237.00,240.44,241.30,239.82,235.33,241.70,235.66,234.22,236.27,225.89,229.24,227.65,226.18,225.45,225.29,220.51,222.25,214.63,216.57,212.10,209.56,214.82,208.68,205.89,208.59,204.44,205.12,207.19,208.22,217.14,217.76,218.48,219.36,219.29,223.79,225.78,223.78,226.13,228.64,227.33,228.05,227.03,225.31,229.07,231.26,230.37,232.24,235.06,221.53,219.98,227.20,222.85,228.33,229.89,230.86,220.06,227.78,224.35,233.36,228.00,230.08,228.89,230.91,232.61,231.56,230.00,230.12
2024-03-07 22:13:35.891000,L9,85.72,150.59,146.53,131.90,133.35,118.36,119.98,94.16,50.43,22.49,,,,,,,,,,,,,,,,,,,,,,108.53,133.92,125.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.01,182.17,182.55,187.10,183.25,183.38,191.78,184.26,
2024-03-15 22:12:49.841000,L8,250.80,248.45,247.73,241.95,245.02,247.50,246.31,242.93,245.74,243.12,241.08,237.29,233.20,233.56,232.19,230.48,226.87,229.01,227.22,224.23,220.42,218.85,216.56,214.90,215.28,213.90,211.00,212.57,208.49,206.23,211.34,213.71,219.12,222.20,221.89,222.16,223.91,227.38,227.23,228.46,228.43,231.82,232.00,232.01,228.62,230.35,232.11,234.40,234.61,238.05,240.92,225.55,224.18,228.96,229.10,231.28,232.33,233.39,223.38,230.48,228.89,235.29,230.66,232.78,233.27,233.32,233.72,233.28,233.60,235.24
2024-03-15 22:13:13.795000,L8,250.43,247.92,247.57,241.41,243.29,247.33,244.80,242.60,244.68,241.84,240.13,235.80,232.02,233.05,231.78,229.96,226.40,228.17,226.24,223.22,219.41,218.41,215.49,214.49,214.36,213.37,210.65,211.18,208.00,205.40,210.47,212.97,218.21,221.56,221.06,221.48,223.47,226.58,226.13,227.69,227.38,231.23,231.19,231.00,227.88,229.82,231.28,234.01,233.80,237.62,240.20,224.74,223.41,227.90,228.23,230.67,231.62,232.86,222.78,230.06,228.16,234.77,229.79,231.68,232.77,232.43,233.15,232.67,232.73,234.73
2024-03-16 22:07:23.404000,L9,251.72,248.07,247.89,241.51,246.25,244.64,241.75,243.33,244.87,243.49,238.58,237.79,232.35,232.73,231.93,227.62,225.59,230.48,224.19,223.67,220.35,216.72,220.53,212.98,214.79,214.76,210.13,210.78,208.26,205.46,212.18,212.52,218.32,221.56,221.09,222.70,224.28,225.13,228.59,228.08,227.42,233.67,232.45,231.75,231.93,229.76,233.82,234.65,235.20,242.88,247.55,224.84,222.82,231.76,227.69,231.29,234.17,233.74,224.09,233.05,231.24,236.83,232.96,232.31,233.67,233.36,235.15,235.29,233.32,236.24
2024-04-17 22:07:03.684000,L9,253.37,254.47,255.01,252.64,257.26,254.03,249.58,242.26,246.90,249.46,242.35,247.02,233.93,234.35,234.28,234.15,233.69,233.28,227.68,235.23,222.11,221.83,220.02,215.15,220.89,213.99,211.67,214.90,208.71,209.22,211.44,214.90,220.13,223.83,224.08,224.96,226.85,231.25,234.71,230.81,231.77,237.07,233.15,235.75,232.65,232.25,238.83,240.49,242.88,242.00,250.59,227.55,225.74,235.49,231.26,235.91,236.33,235.52,225.61,237.17,234.12,242.04,233.17,235.37,234.58,235.78,238.04,238.60,237.20,241.90
2024-04-25 22:06:40.168000,L8,227.03,225.49,218.99,207.63,213.28,215.11,206.92,203.31,202.26,194.69,193.35,190.22,192.40,194.02,186.16,196.25,200.38,201.04,201.47,,,,,,179.32,186.34,185.63,181.01,181.12,181.81,170.51,183.47,173.25,194.97,203.81,176.06,202.53,202.02,91.06,204.97,193.22,,112.73,150.21,,,,175.89,161.33,,,205.59,201.17,209.18,201.21,117.62,197.03,202.27,184.64,176.74,198.09,203.87,200.61,202.75,206.02,191.09,208.40,138.50,,
2024-05-02 22:12:20.382000,L8,263.01,264.07,260.52,257.04,258.19,256.30,251.63,247.29,248.38,247.96,246.17,244.69,236.70,236.82,235.63,234.57,234.25,233.49,231.08,230.59,226.18,223.85,219.98,217.49,222.89,218.27,215.95,215.08,213.53,213.13,212.43,219.52,221.52,225.67,225.85,226.01,230.15,233.26,233.81,234.66,234.73,239.64,237.30,233.71,234.68,234.32,236.34,239.27,242.46,250.84,260.13,229.37,229.07,235.39,238.55,237.32,237.74,240.39,228.07,238.04,238.10,238.90,236.29,237.85,237.03,238.21,240.27,240.75,239.97,242.87
2024-05-02 22:12:44.341000,L8,262.80,263.92,260.37,256.76,257.97,256.21,251.45,247.18,248.16,247.82,245.85,244.28,236.66,236.75,235.65,234.31,234.20,233.48,230.95,230.57,226.13,223.67,219.89,217.36,222.82,218.12,215.80,214.99,213.43,212.99,212.37,219.47,221.42,225.56,225.79,226.06,230.08,233.26,233.73,234.68,234.57,239.65,237.33,233.65,234.66,234.29,236.26,239.18,242.39,256.59,260.05,229.35,229.06,235.28,238.44,237.31,237.69,240.32,228.07,237.93,238.12,238.83,236.25,237.79,236.99,238.16,240.25,240.70,239.95,242.83
2024-05-03 22:06:49.872000,L9,263.71,266.39,263.96,261.03,261.43,259.36,253.20,255.41,249.13,250.42,251.55,245.53,240.81,237.84,237.16,241.40,235.46,237.53,232.81,229.66,232.38,223.96,222.22,221.32,224.07,222.86,215.62,216.80,216.76,214.47,214.94,222.49,222.67,228.11,228.34,226.84,233.46,234.62,234.65,237.07,237.17,239.26,238.54,233.82,235.63,235.89,238.17,240.76,242.06,256.77,260.31,231.14,229.98,238.80,240.87,238.26,239.51,243.43,229.05,239.83,240.05,239.86,237.81,237.43,238.97,238.68,241.11,242.71,241.05,242.49
2024-05-10 22:13:00.607000,L9,306.72,313.53,312.74,303.50,299.75,298.69,291.22,287.58,289.65,285.75,286.24,283.20,278.07,277.71,275.96,273.62,271.28,272.22,270.99,270.67,269.14,265.75,261.79,260.85,260.59,258.99,255.78,253.43,251.73,249.81,251.76,253.23,257.14,260.74,261.89,262.34,266.85,268.40,269.58,271.35,269.54,265.58,267.79,267.35,261.08,263.82,268.39,279.98,281.90,291.58,283.80,263.50,263.29,268.77,268.61,268.01,266.83,273.62,263.65,270.37,270.24,270.15,269.89,275.49,274.95,274.56,273.23,270.30,268.83,272.51
2024-05-11 22:06:27.762000,L8,225.61,222.09,210.94,200.78,207.90,208.85,201.34,195.09,190.10,185.70,187.55,185.54,184.95,187.62,174.26,192.55,196.48,198.76,193.88,,,,,,,178.20,180.39,166.26,175.21,173.19,140.71,135.66,165.92,190.86,194.13,77.95,201.57,196.50,195.99,207.64,196.04,198.99,144.65,77.06,131.37,108.76,,180.32,203.62,197.74,191.24,206.12,194.90,210.17,189.51,198.62,124.64,191.20,128.18,206.78,,73.09,195.54,201.20,204.75,211.56,208.69,214.79,198.27,106.43
2024-05-19 22:06:42.049000,L9,222.92,218.29,206.63,188.77,201.47,197.06,193.09,166.43,83.31,147.02,134.16,164.93,173.08,128.41,158.39,187.12,189.99,191.10,182.41,,,,,,,,161.72,158.43,84.60,161.06,94.55,121.16,150.94,177.83,89.45,,,,177.18,201.89,187.33,,,,,,,,,,,,,,,187.50,133.28,126.51,,191.21,,194.38,189.05,196.56,196.38,193.39,197.35,205.39,193.85,
2024-05-26 22:12:24.082000,L9,227.24,225.97,215.83,203.41,211.54,213.46,203.34,198.09,195.74,192.98,193.20,189.57,189.53,193.19,179.65,191.79,196.33,201.58,194.30,,,,,,171.19,94.75,183.51,169.02,178.80,177.64,148.79,183.19,166.74,194.90,202.27,80.24,81.48,105.77,129.84,209.01,200.91,200.89,140.97,79.33,117.80,111.87,83.08,194.06,204.92,201.48,194.02,206.26,200.42,155.12,134.08,200.97,199.96,199.66,115.36,213.62,209.03,216.19,197.87,204.87,207.57,211.79,214.53,215.47,202.32,120.11
2024-06-03 22:12:05.524000,L8,213.93,215.02,192.78,180.49,192.91,181.33,182.54,128.77,72.51,52.47,38.78,29.31,29.38,71.83,145.28,182.14,180.91,186.96,172.63,,,,,,,,159.99,152.60,90.56,151.32,27.77,108.46,141.92,169.33,172.96,,,,,,,,,,,,,,,,,,,,,,,,,,,172.03,180.76,187.58,74.41,131.66,193.32,201.38,188.92,
2024-06-03 22:12:29.487000,L8,215.37,216.46,193.98,184.13,194.54,187.37,185.68,133.45,75.19,61.02,64.68,34.65,33.98,109.15,146.55,182.78,182.16,188.69,173.94,,,,,,,,111.55,154.25,136.51,45.63,50.93,109.98,144.55,172.13,174.14,,,,,,,,,,,,,,,,,,,,,,,,,,,147.00,182.39,189.20,192.57,190.54,46.11,202.78,190.00,
2024-06-04 22:06:35.804000,L9,218.28,213.76,200.87,180.73,194.04,186.88,183.08,154.19,78.28,57.83,38.03,30.72,34.09,91.59,148.03,184.23,180.07,184.59,174.23,,,,,,,,159.23,152.94,136.69,147.96,27.78,111.95,143.32,124.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.18,187.43,189.93,196.23,191.31,196.97,24.17,193.15,
2024-06-11 22:12:42.100000,L9,218.13,212.88,200.48,179.88,193.10,188.59,184.07,136.70,82.34,139.39,62.05,66.67,41.86,114.23,150.03,183.32,181.78,183.96,177.58,,,,,,,,162.58,157.40,146.50,151.50,59.45,117.22,144.24,171.42,178.64,,,,,,,,,,,,,,,,,,,,,,,,,,,169.17,181.42,187.32,193.05,182.88,48.40,199.57,189.19,
2024-06-20 22:06:18.840000,L9,237.48,230.78,224.08,214.89,219.83,223.39,217.36,205.66,203.56,206.38,189.97,197.42,203.96,199.43,193.59,201.78,199.63,199.40,191.92,,,,,,192.36,191.74,201.06,196.60,195.59,183.36,154.76,192.55,153.56,196.41,192.53,43.93,163.55,15.16,61.36,210.49,193.66,,,,,,,,,,,91.99,60.30,,48.07,,,,74.55,219.74,217.36,,,,,,,,,
2024-06-27 22:12:04.918000,L9,229.24,226.62,216.49,205.28,211.24,209.73,205.59,197.47,197.22,196.85,195.95,188.48,191.85,192.54,182.67,193.67,198.50,200.01,195.09,,,,,,163.39,179.18,179.61,172.80,177.20,177.56,148.84,143.12,165.23,192.72,202.01,,201.12,201.28,,207.16,196.00,,,,,,,134.08,194.87,192.95,,,,207.83,,201.12,137.48,197.18,,214.86,198.43,194.94,194.94,198.85,199.86,203.00,202.29,208.93,199.53,
2024-07-05 22:12:21.266000,L8,225.44,221.32,212.86,200.14,206.38,208.20,201.45,196.18,192.59,192.11,190.50,183.22,187.51,187.92,173.40,190.30,193.73,193.69,192.27,,,,,,153.51,170.76,174.74,169.68,168.42,169.27,135.09,138.93,161.06,186.43,192.88,50.82,190.67,198.70,191.71,202.78,194.46,,,,,,,175.98,196.25,192.75,183.20,205.42,193.66,206.21,192.31,199.27,200.60,198.47,53.18,210.37,189.62,198.18,195.16,196.74,204.76,203.84,202.41,209.19,200.73,
2024-07-05 22:12:45.229000,L8,217.87,213.50,203.13,187.96,197.90,195.92,191.67,168.35,173.92,177.05,178.34,168.14,174.85,127.28,153.93,183.76,184.09,186.00,179.70,,,,,,,,105.44,101.14,148.84,156.94,82.65,121.92,152.75,166.07,93.14,,,,,,,,,,,,,,,,,,,,,,,,,,,179.50,185.55,187.87,195.37,194.15,191.87,202.21,192.25,
2024-07-06 22:06:32.918000,L9,220.57,218.21,203.27,190.70,199.47,200.66,194.61,183.68,183.04,180.77,180.82,172.26,177.43,174.12,159.49,185.05,188.43,190.45,180.30,,,,,,,20.72,168.38,160.26,152.77,160.89,113.95,124.66,153.83,169.34,185.60,,,,,195.38,186.84,,,,,,,,189.60,181.27,,,,,,189.05,194.26,155.52,,194.66,,196.05,186.08,130.43,194.60,193.87,195.17,205.83,192.91,
2024-07-13 22:12:26.404000,L9,,213.51,198.98,189.78,202.35,200.25,194.22,172.46,84.24,177.77,177.94,164.02,175.87,149.28,151.12,183.91,192.08,188.82,178.24,,,,,,,,107.10,156.51,148.10,161.06,93.00,120.92,151.79,171.03,174.47,,,,,,,,,,,,,,,,,,,,,,,,,,,169.47,189.09,189.38,196.98,195.73,193.98,204.42,102.37,
2024-08-06 22:12:33.326000,L8,299.55,315.31,316.89,307.46,306.73,301.88,292.18,291.05,290.87,285.79,285.95,286.94,279.21,277.31,278.47,277.03,273.79,277.26,276.95,274.88,274.47,271.18,266.28,261.81,263.30,261.06,258.48,257.05,255.35,253.77,253.76,257.03,261.39,263.43,265.22,266.94,269.87,265.33,271.32,274.82,273.53,262.80,260.83,260.95,254.03,265.82,272.40,280.59,281.27,281.26,278.02,266.63,265.25,275.42,274.19,270.97,269.07,267.37,267.47,273.39,268.39,273.91,263.30,267.30,276.25,273.87,267.90,267.70,266.34,274.24
2024-08-06 22:12:57.285000,L8,299.15,314.13,316.66,307.21,305.97,301.70,291.96,290.13,290.68,285.63,285.12,286.38,279.13,277.30,277.94,276.71,273.73,277.08,276.96,274.59,274.36,271.12,266.09,261.78,263.34,260.99,258.41,257.00,255.25,253.67,253.75,257.04,261.50,263.42,265.08,267.10,269.89,264.49,271.36,274.95,273.36,262.76,260.81,260.75,254.22,265.64,272.02,279.88,280.74,280.57,277.93,266.81,265.36,275.29,274.12,270.86,268.57,267.41,267.53,273.18,268.64,274.65,263.25,266.59,276.30,273.79,267.90,267.78,265.93,274.05
2024-08-23 22:06:59.383000,L9,213.14,211.30,196.72,191.57,199.37,201.06,197.73,187.46,185.07,191.62,183.31,175.59,178.26,185.88,160.81,184.87,187.91,190.04,179.85,,,,,,,,166.99,160.35,156.80,160.84,115.80,127.87,154.58,173.16,175.40,39.96,62.09,22.49,176.40,199.16,189.46,,,,,,,114.77,188.31,168.34,,23.76,,22.55,39.18,187.72,193.83,168.29,62.87,,,167.19,185.07,187.08,192.05,182.83,189.10,196.69,188.21,
2024-09-07 22:12:54.954000,L8,230.01,230.84,223.78,220.53,225.14,225.32,224.69,219.48,220.21,218.56,215.86,204.36,203.70,207.15,200.47,202.85,209.21,208.33,205.47,201.63,199.56,201.58,188.82,,169.80,177.04,189.98,191.79,187.49,180.11,171.69,177.77,170.77,174.84,127.22,,,79.46,186.38,189.10,205.27,,,,,,,,,,,,,137.67,157.31,,,,,,,,,,,,,,,
2024-09-07 22:13:18.913000,L8,230.02,230.85,223.96,221.50,225.70,225.86,225.15,220.27,221.11,219.59,216.76,206.17,205.22,208.07,206.42,204.34,210.13,208.49,205.95,202.77,200.70,202.12,191.36,167.44,174.67,183.60,191.00,192.69,188.49,182.20,174.62,180.95,173.82,180.81,161.78,,,151.42,189.97,191.57,208.00,,,,,,,,,,,,,196.08,187.11,,,,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,250.88,245.77,248.31,243.68,247.51,250.48,243.40,247.17,241.56,239.21,238.39,231.25,233.32,229.35,228.89,228.40,229.80,226.39,226.29,222.43,225.51,219.36,215.55,221.17,215.31,218.19,213.13,210.11,212.29,209.52,207.02,216.23,216.82,223.53,224.57,223.70,227.40,230.47,226.58,230.83,230.03,229.45,233.22,231.55,230.80,230.33,232.79,231.59,231.39,237.17,241.63,227.66,225.80,228.67,233.36,232.89,233.93,235.81,222.72,231.46,233.10,232.16,232.99,232.30,232.25,233.56,231.59,233.62,233.70,236.30
2024-10-09 22:12:57.415000,L8,50.60,81.52,,,,182.63,175.86,244.14,,157.92,177.60,124.95,121.36,,214.61,215.78,220.95,217.83,214.33,213.91,209.77,210.89,206.64,207.99,208.91,208.15,205.66,204.33,202.23,201.39,202.56,207.91,210.43,216.12,216.85,216.91,219.47,223.73,224.01,225.81,227.30,230.99,232.56,230.62,224.42,232.06,231.12,227.49,226.08,233.26,235.63,219.46,216.46,223.40,223.42,227.90,228.38,225.54,216.27,228.67,226.83,228.63,226.59,238.06,232.62,235.80,231.25,239.89,213.15,235.87
2024-10-09 22:13:21.382000,L8,,,,,,,,,,,,,,,187.40,197.99,211.03,207.85,202.00,201.76,196.74,199.87,195.39,198.09,199.09,198.36,196.72,195.60,192.61,193.89,192.13,197.04,201.89,206.76,208.87,206.50,210.77,213.67,210.89,213.72,214.65,,,,,,,,194.88,210.65,221.10,211.96,207.52,215.10,213.48,198.26,195.24,188.26,197.58,213.12,214.38,17.63,98.40,203.02,176.84,,,,,
2024-10-10 22:07:10.262000,L9,241.97,244.16,242.24,244.18,245.15,243.56,242.26,237.56,242.16,237.12,234.42,233.95,225.78,228.51,225.37,226.20,228.93,224.72,220.73,224.88,219.65,218.90,215.52,214.13,215.92,212.93,209.03,210.42,206.59,206.05,206.29,210.78,216.65,219.54,222.64,222.73,223.77,226.76,227.72,227.11,228.71,229.15,231.60,230.96,228.20,226.07,232.69,228.29,227.65,229.11,238.12,224.30,223.12,230.07,226.49,231.20,233.33,232.14,222.15,230.58,227.76,232.53,232.42,229.72,232.16,230.31,232.28,231.13,231.24,233.44
2024-10-18 22:07:18.673000,L8,223.98,223.19,216.54,214.99,222.26,221.06,220.13,214.60,213.11,216.33,211.31,202.60,202.05,202.11,196.15,197.92,204.81,203.14,199.24,200.08,183.73,194.72,187.87,189.84,187.15,190.25,186.48,181.66,178.38,176.97,169.45,177.61,173.91,186.77,193.99,174.33,82.03,69.47,,,,,,,,,,,,,,199.00,136.16,58.14,,,,,64.18,,,,,,,,,,,
2024-11-02 22:13:29.609000,L9,278.31,283.68,293.11,294.67,287.64,278.79,278.86,270.79,268.06,272.04,269.15,263.95,258.38,260.11,259.71,263.16,262.60,260.82,257.10,254.52,253.35,247.98,245.00,244.69,243.45,240.16,240.23,238.63,235.98,234.88,237.03,239.18,242.34,248.46,248.09,244.98,251.54,251.83,254.32,253.12,251.98,257.32,256.63,255.41,254.68,256.39,260.18,263.88,268.62,271.77,269.03,247.34,250.99,252.87,251.02,256.20,259.39,260.02,248.74,258.93,257.21,258.40,256.76,259.16,255.57,254.23,257.22,255.22,257.47,267.71
