dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
2023-04-23 22:05:57+00:00,249.0333333333333,229.72,238.75666666666666,230.394,254.9416666666667,284.195,289.28000000000003,282.49666666666667,287.2083333333333,266.8666666666667,264.3883333333333,262.43333333333334,252.17200000000003,250.81400000000002,259.812,255.11599999999999,259.52,263.43600000000004,263.98999999999995,261.625,,255.87399999999997,248.22200000000004,234.22600000000003,234.808,242.752,248.79,252.24749999999997,248.33750000000003,264.03749999999997,267.81,270.8775,280.2675,286.47249999999997,292.5075,296.15,288.43499999999995,293.34250000000003,285.125,281.794,253.79,263.875,263.14333333333326,255.42666666666665,249.29,261.925,235.8575,240.14000000000001,228.8233333333333,230.8033333333333,233.99333333333334,256.17333333333335,252.02666666666664,249.72000000000003,266.85200000000003,274.14,283.322,277.0883333333333,310.7083333333333
2023-06-02 22:05:53+00:00,251.16285714285712,232.82142857142858,241.6142857142857,236.34166666666667,259.1457142857143,287.7785714285714,294.0185714285714,285.29,288.10857142857145,272.43857142857144,268.67285714285714,263.92571428571426,256.97166666666664,255.74666666666667,265.81333333333333,263.2083333333333,259.52,263.43600000000004,268.375,270.524,,255.87399999999997,248.22200000000004,234.22600000000003,234.808,242.752,248.79,252.24749999999997,248.33750000000003,264.03749999999997,267.81,270.8775,280.2675,286.47249999999997,292.5075,300.81666666666666,288.43499999999995,293.34250000000003,296.044,281.794,270.305,260.34599999999995,264.79999999999995,255.42666666666665,249.29,261.925,235.8575,240.14000000000001,228.8233333333333,230.8033333333333,233.99333333333334,256.17333333333335,252.02666666666664,249.72000000000003,266.85200000000003,274.14,283.322,277.0883333333333,310.7083333333333
2023-06-10 22:05:51+00:00,252.49124999999998,235.68,243.14,238.42000000000002,260.3275,288.3325,293.83625,286.055,287.62625,273.07125,269.39875,264.50125,260.12714285714287,257.92571428571426,268.14142857142855,267.14428571428573,266.035,270.06,274.3128571428571,276.845,292.47,262.11333333333334,256.3933333333334,234.22600000000003,234.808,254.70000000000002,248.79,252.24749999999997,253.4,266.546,272.416,270.8775,286.71999999999997,288.554,293.7,300.3257142857143,296.174,305.58000000000004,303.6333333333333,281.794,274.004,264.79833333333335,275.424,270.9375,263.15999999999997,270.57,235.8575,252.558,228.8233333333333,230.8033333333333,233.99333333333334,256.17333333333335,252.02666666666664,249.72000000000003,266.85200000000003,274.14,283.322,277.0883333333333,310.7083333333333
2023-07-28 22:06:14+00:00,251.90625,236.39,240.6675,238.74857142857144,261.205,287.83625,293.7525,285.71875,285.4875,273.16,268.825,264.3475,260.7442857142857,259.53000000000003,270.81714285714287,271.06714285714287,273.94666666666666,273.0833333333333,280.0857142857143,275.74499999999995,273.055,264.74833333333333,254.26666666666665,231.608,233.324,248.83333333333334,245.835,248.4075,251.494,262.818,268.194,275.0333333333333,286.092,291.346,293.81,301.40285714285716,301.046,314.966,311.04833333333335,290.408,278.64,267.5083333333333,283.332,281.9625,275.7975,279.81399999999996,239.42333333333332,259.5775,224.41666666666666,226.91,225.91666666666666,257.465,245.7125,253.59,268.178,275.7625,284.604,279.6766666666667,308.27500000000003
2023-08-21 22:06:16+00:00,249.2325,234.5,238.21875,235.77857142857144,259.70875,285.89,291.4125,283.38125,282.05,273.76625,268.045,266.44,258.9271428571429,259.7857142857143,270.94714285714286,275.17,272.5516666666667,275.3016666666667,275.76,275.3883333333334,263.2633333333333,264.99666666666667,254.31999999999996,230.51799999999997,233.85999999999999,242.15666666666667,244.7075,246.695,247.85399999999998,256.076,269.64,281.14000000000004,287.61,292.396,293.526,301.36857142857144,304.666,324.46799999999996,311.075,289.856,274.03000000000003,264.71714285714285,280.78833333333336,279.492,273.108,278.01666666666665,239.42333333333332,259.5775,220.6625,222.0325,223.03750000000002,251.6533333333333,240.96999999999997,253.59,266.08666666666664,274.61199999999997,283.04999999999995,281.8733333333334,306.44166666666666
2023-10-08 22:06:34+00:00,247.08199999999997,234.30666666666664,241.10500000000002,242.56833333333336,261.72166666666664,287.68333333333334,288.93800000000005,279.81600000000003,279.40000000000003,274.705,264.59000000000003,265.5983333333333,268.30333333333334,268.3,276.316,281.708,279.395,279.77,275.17,276.535,263.2633333333333,272.275,258.22499999999997,224.35,231.33333333333334,242.7275,241.78500000000003,239.51999999999998,248.68333333333337,253.72666666666666,272.2,287.28,292.1766666666667,291.74666666666667,291.7566666666667,298.26,313.8433333333333,339.5233333333333,321.61,285.85499999999996,283.025,261.04999999999995,287.89250000000004,292.9533333333334,286.81666666666666,293.91999999999996,246.58,289.7666666666667,211.26500000000001,209.95,211.38000000000002,240.03,235.54666666666662,268.85,264.8675,276.8925,280.7975,288.99,303.5475
2023-11-01 22:06:38+00:00,244.192,230.60000000000002,235.17,244.45333333333335,265.67833333333334,286.655,281.68199999999996,275.512,273.9216666666667,276.75,265.0,262.5516666666667,271.1483333333333,264.4083333333333,271.52200000000005,275.74199999999996,268.21000000000004,265.86,262.16999999999996,271.156,260.04,258.9675,250.6125,218.71,226.1,229.4175,242.92,242.45000000000002,245.695,255.83999999999997,279.375,279.55999999999995,290.135,289.77750000000003,291.15250000000003,295.506,308.35,330.17249999999996,313.93,276.96999999999997,275.018,257.65599999999995,281.65,280.2875,274.1325,278.72249999999997,239.4,284.05,216.42999999999998,214.74666666666667,216.73666666666668,254.445,229.01,253.675,260.9975,271.275,279.88,290.01,301.7675
2023-11-09 22:06:36+00:00,243.71166666666667,227.8942857142857,234.1142857142857,242.7,263.93142857142857,285.9,279.715,274.65,273.07714285714286,273.68,264.14166666666665,259.9414285714286,267.8585714285714,261.24285714285713,267.86,271.14166666666665,264.602,261.098,259.505,267.99833333333333,258.28000000000003,254.888,246.82600000000002,221.51,228.07,229.0,243.9125,244.1675,243.808,255.63799999999998,279.375,276.56666666666666,288.61800000000005,289.16999999999996,291.538,294.895,305.656,323.42199999999997,309.42,275.6125,271.03833333333336,255.9383333333333,277.4433333333333,273.342,271.308,274.652,231.41,268.05750000000006,220.0,216.17249999999999,217.95,252.36666666666667,230.135,242.36333333333334,260.00600000000003,270.474,280.142,288.31000000000006,303.04200000000003
2024-02-29 22:06:35+00:00,239.69000000000003,219.05499999999998,231.5,240.595,264.7625,286.3175,270.65000000000003,266.24333333333334,272.575,267.3075,256.00333333333333,256.06,268.58,253.54999999999998,252.91,254.27666666666667,253.80999999999997,254.45666666666668,248.81000000000003,260.13000000000005,255.37,244.25666666666666,246.04666666666665,233.3166666666667,239.33666666666667,231.96333333333337,246.03999999999996,248.815,236.495,258.50499999999994,300.9,271.21,293.96333333333337,289.61333333333334,296.58,292.6266666666667,296.21,302.7733333333333,289.01,269.7966666666666,253.99666666666667,251.65333333333334,265.1933333333333,254.66,252.09,257.7866666666667,232.87666666666667,250.64000000000004,233.87666666666667,226.64666666666668,227.51666666666665,265.5733333333333,239.66,243.07,260.7875,270.07,282.38,285.0025,308.455
2024-05-03 22:06:01+00:00,250.74666666666667,233.56000000000003,236.7033333333333,240.75666666666666,260.65,283.9433333333333,282.52666666666664,277.34999999999997,278.6233333333333,266.6466666666667,261.51,261.25666666666666,262.63666666666666,245.14,253.16500000000002,255.435,254.42,260.755,254.94500000000005,265.37500000000006,257.87,245.40999999999997,244.59,239.51000000000002,246.42999999999998,234.88500000000005,246.89,249.32,236.26,254.83,,270.58,298.94000000000005,304.92333333333335,300.20000000000005,296.69500000000005,298.38,303.1,304.08,286.12,269.40333333333336,255.44,285.93333333333334,260.845,260.09499999999997,259.65,229.615,226.32000000000008,237.435,227.8,227.54999999999995,263.93,240.36,232.46499999999997,260.4150000000001,269.605,282.185,277.26,310.075
2024-06-20 22:05:30+00:00,253.33,239.67666666666665,238.0533333333333,241.23,258.45,281.92333333333335,285.6066666666666,279.1,281.39,270.47333333333336,263.1033333333333,267.25333333333333,266.53666666666663,250.735,255.695,254.66000000000003,251.015,272.815,264.42999999999995,267.12,262.725,258.545,257.32,241.91000000000003,251.97,242.62,248.76,271.98,265.09,,268.26,266.52,296.895,305.27,304.18,296.59000000000003,297.75,301.375,312.685,293.40999999999997,273.12,259.94,300.69499999999994,265.12,253.45,249.835,229.74,228.92500000000007,235.95,229.57,232.91,268.66499999999996,248.95499999999998,243.765,262.595,268.03499999999997,282.365,272.405,308.84000000000003
2024-07-22 22:05:52+00:00,253.33,239.67666666666665,238.0533333333333,241.23,245.605,270.37,273.7,279.1,281.39,270.47333333333336,263.1033333333333,267.25333333333333,266.53666666666663,250.735,255.695,254.66000000000003,251.015,272.815,264.42999999999995,267.12,262.725,258.545,257.32,241.91000000000003,251.97,242.62,248.76,271.98,265.09,,268.26,266.52,296.895,305.27,304.18,296.59000000000003,297.75,301.375,312.685,293.40999999999997,273.12,259.94,300.69499999999994,265.12,253.45,249.835,229.74,228.92500000000007,235.95,229.57,232.91,268.66499999999996,248.95499999999998,243.765,262.595,259.33,269.44666666666666,272.405,308.84000000000003
2024-08-31 22:06:15+00:00,259.59499999999997,248.33999999999997,244.135,247.51999999999998,243.83666666666662,269.78333333333336,272.8666666666666,284.725,283.28999999999996,277.59000000000003,267.21999999999997,274.75,274.16499999999996,253.44,254.61,246.59,243.36,266.17,265.15,255.7,260.95,264.84,257.14,234.71,245.06,242.8,248.76,271.98,265.09,,268.26,266.52,278.46,308.78999999999996,301.04,291.63,293.62,292.97,328.42,308.17,275.75,256.35,318.9,254.11,246.72,238.74,223.67,225.29,227.74,223.99,232.31,257.68,250.7,242.34,260.4,244.90333333333334,253.65,271.8,305.67
2024-10-10 22:06:22+00:00,253.38,241.14666666666668,239.34666666666666,244.7733333333333,248.23499999999999,269.78333333333336,273.385,282.76,280.3566666666666,274.51666666666665,269.84,272.24333333333334,273.18666666666667,253.44,264.46000000000004,246.59,243.36,284.83000000000004,265.15,255.7,260.95,264.84,257.14,234.71,245.06,242.8,248.76,271.98,265.09,,268.26,266.52,278.46,306.57,301.915,295.575,293.62,292.97,332.53499999999997,308.17,275.75,256.35,314.275,254.11,246.72,238.74,223.67,225.29,227.74,223.99,232.31,257.68,250.7,242.34,260.4,244.90333333333334,253.65,271.8,306.03
2024-12-05 22:06:33+00:00,239.70333333333335,222.15666666666667,226.87666666666667,231.0,237.22,258.96000000000004,264.24,271.2466666666666,279.81333333333333,262.24,262.48,257.79333333333335,257.3433333333333,245.84,255.67999999999998,246.685,247.395,271.73333333333335,254.435,259.90000000000003,253.64999999999998,277.31500000000005,245.51999999999998,243.98000000000002,236.875,238.97500000000002,261.14,259.845,252.2,275.29,267.48,266.52,278.46,294.95500000000004,296.34,293.46666666666664,294.18,292.97,336.65,,262.29,256.35,309.65,254.11,246.72,238.74,223.67,225.29,227.74,223.99,232.31,257.68,250.7,242.34,260.4,244.90333333333334,253.65,278.77,306.03
2025-01-06 22:06:30+00:00,235.025,218.23000000000002,224.39999999999998,229.7,234.01,250.78500000000005,259.28000000000003,269.075,281.565,259.99,261.405,255.555,256.105,226.75,256.215,233.845,223.20499999999998,251.54999999999998,243.72,242.63500000000005,237.79500000000002,255.11500000000004,214.04000000000002,222.075,228.69,235.15,273.52,240.91500000000002,234.99,259.2349999999999,253.2,,261.81,279.885,285.88000000000005,276.99666666666667,271.36,261.12,296.595,252.33,227.76,236.29,269.28999999999996,,,,,,,,,,,,,231.85666666666665,240.39333333333335,261.57,301.82
2025-01-14 22:06:37+00:00,238.05999999999997,220.4466666666667,224.39999999999998,231.20333333333335,235.4025,258.36333333333334,262.17,266.26666666666665,276.93,258.93666666666667,260.53,254.25666666666666,253.07666666666668,231.85,254.91666666666666,237.54666666666665,224.41,245.17,236.55,243.32333333333335,242.04999999999998,254.92000000000004,220.48333333333335,224.37333333333333,227.285,231.55,268.21500000000003,244.03333333333333,237.15333333333334,258.03999999999996,255.97333333333333,,261.81,279.885,285.88000000000005,277.1825,276.24666666666667,274.41499999999996,289.47,260.96,237.26999999999998,241.81,263.06333333333333,241.25,237.88,224.46,198.23,200.36,218.51,216.23,217.21,,228.87,,247.15,236.6525,249.8075,265.7033333333333,307.20666666666665
2025-01-30 22:06:32+00:00,238.885,219.62,224.48999999999998,230.465,246.75000000000003,269.08,268.07500000000005,269.28999999999996,271.7175,258.41499999999996,259.245,255.105,253.03500000000003,234.16,251.1525,242.03,226.235,242.36999999999998,239.41333333333333,244.47000000000003,243.1825,251.27250000000004,222.385,224.6,231.63333333333333,244.98,270.12333333333333,246.4875,238.64999999999998,257.28749999999997,255.4825,259.88,267.0,279.68333333333334,285.615,277.414,278.3225,283.20666666666665,289.2575,261.55333333333334,240.60999999999999,243.42999999999998,263.075,260.41999999999996,242.86999999999998,233.155,225.36,213.78500000000008,226.02499999999998,224.14499999999998,244.04500000000002,275.84,228.87,232.14,248.47500000000002,240.56,256.985,266.74,307.885
2025-02-07 22:06:29+00:00,240.648,221.23200000000003,230.29749999999999,236.62399999999997,252.61000000000004,270.3775,268.01800000000003,268.568,271.07,257.594,258.402,254.868,250.56600000000003,236.02399999999997,251.88400000000001,250.346,234.74,245.93166666666664,246.04500000000002,253.06400000000002,245.13400000000001,252.348,228.76,231.27399999999997,237.265,245.3575,270.12333333333333,249.192,243.448,259.90999999999997,260.954,283.575,267.0,282.23249999999996,288.20200000000006,279.5466666666667,283.96,293.4375,293.6,273.64750000000004,246.51999999999998,248.39,268.25,270.43333333333334,258.34999999999997,233.155,239.60666666666668,236.57333333333338,234.71666666666667,240.66,258.2166666666667,275.84,228.87,246.325,252.89333333333335,247.22200000000004,262.224,270.334,307.692
2025-02-23 22:06:19+00:00,241.70666666666668,221.285,232.53199999999998,237.31166666666664,251.52833333333334,272.724,268.12333333333333,268.1066666666666,269.86833333333334,257.5783333333333,258.8733333333333,255.04333333333332,250.24,244.67999999999998,253.00333333333333,251.70666666666668,242.78833333333333,252.7842857142857,249.574,255.06500000000003,246.5533333333333,252.14166666666668,239.3083333333333,231.27399999999997,247.504,245.3575,270.12333333333333,251.1866666666667,248.42166666666665,259.98499999999996,263.48499999999996,286.94,277.10999999999996,283.82,290.8833333333334,283.61,288.44166666666666,301.956,293.6,284.71999999999997,246.51999999999998,254.3,271.495,275.0875,263.74,245.57333333333335,242.55,244.48750000000004,241.64999999999998,253.7825,269.8225,275.84,244.33,251.39666666666668,255.995,257.57,266.5083333333333,274.40833333333336,308.60833333333335
2025-03-19 22:06:18+00:00,244.5157142857143,226.2357142857143,233.99833333333333,239.92428571428573,253.61428571428573,274.53833333333336,271.6228571428572,271.53714285714284,271.45428571428573,260.96285714285716,262.4485714285714,257.6542857142857,255.07285714285717,250.85,258.9342857142857,251.70666666666668,242.78833333333333,252.7842857142857,249.574,255.06500000000003,246.5533333333333,252.14166666666668,241.9057142857143,236.135,252.64333333333332,245.3575,276.3725,251.1866666666667,248.42166666666665,263.6385714285714,264.9785714285714,286.94,277.10999999999996,283.82,290.8833333333334,283.61,294.2857142857143,305.98499999999996,297.745,296.25166666666667,246.51999999999998,260.9,271.495,275.0875,273.524,245.57333333333335,242.55,244.48750000000004,241.64999999999998,255.86399999999998,269.8225,275.84,253.69000000000003,254.91500000000002,255.995,269.94666666666666,275.45,278.48285714285714,309.10571428571427
2025-04-12 22:06:00+00:00,245.19142857142856,226.10285714285715,235.94666666666663,239.00428571428571,252.23000000000002,274.4971428571429,271.4842857142857,271.2942857142857,272.16285714285715,261.9514285714286,261.6771428571429,256.1328571428571,252.10999999999999,251.075,257.0471428571429,252.62285714285716,245.62714285714284,245.42857142857142,247.82500000000002,256.0942857142857,248.1557142857143,251.90285714285716,242.0025,234.94714285714286,250.7642857142857,244.18599999999998,275.654,251.5614285714286,251.04999999999998,264.715,264.905,286.84000000000003,277.7525,279.376,288.32,282.80428571428575,294.575,305.4857142857143,290.8466666666667,294.1485714285714,247.708,260.7057142857143,268.96333333333337,272.51599999999996,270.3,246.025,240.606,241.95000000000005,238.408,250.71166666666667,264.374,271.87,254.90750000000003,253.78400000000002,256.994,268.8257142857143,276.03285714285715,277.26625,309.64
2025-04-28 22:05:51+00:00,246.19125,226.46125,239.4,238.52875,253.91875,274.74625000000003,272.15875,272.12375000000003,272.9875,261.74375000000003,261.34875,255.46124999999998,251.53375,250.39111111111112,256.82875,252.085,248.165,246.89749999999998,250.26000000000002,256.53375,249.52125,252.7775,242.83000000000004,236.4775,252.17249999999999,246.4,279.6566666666667,251.5614285714286,251.43875,265.15444444444444,266.06444444444446,285.954,278.738,280.7316666666666,290.1057142857143,283.69875,294.03444444444443,304.06624999999997,289.8342857142857,291.17375,248.07500000000002,260.01,268.2171428571429,269.31666666666666,266.7085714285714,246.53400000000002,239.64666666666668,241.68500000000003,238.17666666666665,247.95285714285714,259.625,265.67333333333335,253.58,252.75,256.78333333333336,268.95375,275.7375,276.02666666666664,309.72125
