dates,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2022-04-10 22:20:41+00:00,,358.27200000000005,364.0783333333333,332.35375,357.64125,364.45750000000004,368.72375,378.51,380.09222222222223,381.3155555555556,386.2966666666667,392.7444444444444,385.35999999999996,385.7122222222222,392.4622222222222,392.6975,390.2083333333333,384.67857142857144,380.98857142857145,371.34999999999997,369.88800000000003,356.9533333333333,368.37,380.95,372.4316666666667,364.386,376.832,372.89166666666665,379.2675,369.4266666666667,375.1875,378.9375,372.2725,367.9,364.1266666666667,361.49333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.175,,,,,321.53,,,326.12,321.84,315.0825,312.106,312.91333333333336,266.66333333333336
2022-05-04 22:20:37+00:00,,358.27200000000005,363.7628571428572,331.76874999999995,358.87624999999997,365.65625,370.09875,379.49555555555554,380.9888888888889,382.1933333333334,387.0577777777778,393.66999999999996,386.48333333333335,386.52666666666664,393.4322222222222,393.89750000000004,391.03000000000003,385.075,381.47125,372.11857142857144,369.88800000000003,357.26142857142855,368.37,380.95,372.4316666666667,364.386,376.832,372.89166666666665,379.2675,369.4266666666667,375.1875,378.9375,372.2725,367.9,364.1266666666667,361.49333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.175,,,,,321.53,,,326.12,321.84,315.16,311.7475,312.932,266.614
2022-05-05 22:14:18+00:00,,358.34833333333336,363.255,331.0155555555555,359.08666666666664,365.6044444444444,370.3622222222223,379.471,381.094,382.04200000000003,387.043,393.89799999999997,386.56800000000004,386.7,393.582,394.03111111111116,391.27875,385.0244444444445,381.5055555555556,372.3,370.25333333333333,357.05,368.37,381.06166666666667,372.4316666666667,364.386,376.832,372.4357142857143,379.2675,369.4266666666667,375.1875,378.9375,372.2725,367.9,364.1266666666667,361.4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.175,,,,,321.53,,,326.12,321.84,316.2225,312.216,312.932,266.614
2022-06-05 22:20:51+00:00,206.88,358.34833333333336,363.255,330.5025,359.4375,365.82375,370.755,379.70444444444445,381.28444444444443,382.1933333333333,387.1966666666667,386.203,376.70300000000003,373.598,383.375,394.25625,378.0777777777778,385.0244444444445,372.529,372.3,370.25333333333333,357.05,368.37,381.06166666666667,372.51000000000005,356.675,371.76500000000004,368.26142857142855,372.312,356.72249999999997,366.73400000000004,368.318,360.88800000000003,355.748,344.6275,340.03200000000004,259.96,253.39,223.52,238.57,269.92,276.5,271.96,293.46,292.15,304.33,314.97,274.92,292.95,299.62,313.63,313.88,312.22,313.99,316.64,289.26,312.93,317.4,316.8,,304.55,313.23,318.17,304.37,303.1,305.23,285.28,,,,,321.53,,,326.12,321.84,316.2225,312.216,312.932,266.614
2022-06-21 22:21:00+00:00,202.86,358.34833333333336,363.255,330.5025,359.4375,365.82375,370.755,379.70444444444445,381.28444444444443,382.1933333333333,387.1966666666667,379.9209090909091,368.21727272727276,362.36,374.86,394.25625,367.014,385.0244444444445,367.76545454545453,372.3,370.25333333333333,357.05,368.37,381.06166666666667,372.51000000000005,354.6257142857143,368.4842857142857,365.33624999999995,368.4816666666666,350.8,362.94,361.7916666666667,354.365,349.12999999999994,335.206,330.47499999999997,259.96,251.305,226.85500000000002,246.20499999999998,273.51,277.565,276.71500000000003,307.53499999999997,295.435,307.6,314.97,290.015,270.615,299.62,313.63,313.88,315.75,315.91499999999996,318.31,304.08,316.405,320.065,317.925,,307.97,315.33500000000004,318.815,306.045,304.78,305.32500000000005,285.28,,,,,321.53,,,326.12,320.41999999999996,315.31800000000004,311.5133333333333,311.6033333333333,265.83
2022-06-22 22:14:26+00:00,202.86,358.34833333333336,363.255,330.5025,359.4375,365.82375,370.755,379.70444444444445,381.28444444444443,382.1933333333333,387.1966666666667,379.9209090909091,368.21727272727276,362.36,374.86,394.25625,367.014,385.0244444444445,367.76545454545453,372.3,370.25333333333333,357.05,368.37,381.06166666666667,372.51000000000005,354.6257142857143,368.4842857142857,365.33624999999995,368.4816666666666,350.8,362.94,361.7916666666667,354.365,349.12999999999994,335.206,330.47499999999997,259.96,251.305,226.85500000000002,246.20499999999998,273.51,277.565,276.71500000000003,307.53499999999997,295.435,307.6,314.97,290.015,252.65333333333334,299.62,313.63,313.88,305.8666666666667,305.45666666666665,306.94,304.08,316.405,320.065,308.75666666666666,277.82,307.97,315.33500000000004,318.815,306.045,304.78,305.32500000000005,285.28,,,,,321.53,,,326.12,320.41999999999996,315.31800000000004,311.5133333333333,311.6033333333333,265.83
2022-07-15 22:20:36+00:00,202.86,358.34833333333336,363.255,330.5025,359.4375,365.82375,370.755,379.71500000000003,377.83222222222224,379.52000000000004,387.1125,375.4154545454545,359.03818181818184,353.0981818181818,366.16363636363633,394.25625,355.19363636363636,384.7975,351.3663636363636,372.3,370.25333333333333,354.46666666666664,368.37,381.06166666666667,368.6933333333334,353.2375,366.88875,363.5111111111111,366.01000000000005,349.03,360.8457142857143,357.86428571428576,352.92,346.80571428571426,329.33166666666665,322.0657142857143,261.91999999999996,259.8533333333333,236.14000000000001,253.37,275.5733333333333,291.12,290.95666666666665,315.9866666666667,298.90333333333336,309.6166666666666,317.36,295.9866666666667,240.78,304.985,299.27,306.14,309.8675,309.815,310.955,309.87666666666667,317.46,320.32666666666665,311.025,297.705,309.51,315.33500000000004,319.51666666666665,307.20666666666665,306.41333333333336,304.8966666666667,285.28,,,,,321.53,,,326.12,319.43333333333334,314.35,310.7842857142858,309.70000000000005,264.85166666666663
2022-07-23 22:21:07+00:00,202.86,358.34833333333336,359.04555555555555,330.5025,359.4375,365.82375,370.755,379.71500000000003,377.83222222222224,379.52000000000004,387.1125,370.9483333333333,352.78749999999997,347.5708333333334,360.1583333333333,394.25625,344.7925,384.7975,338.61833333333334,372.3,370.25333333333333,354.46666666666664,368.37,381.06166666666667,368.6933333333334,351.30555555555554,366.88875,361.31,366.01000000000005,349.03,358.3525,353.8825,349.25625,342.94375,324.09000000000003,317.80375000000004,258.18666666666667,261.28499999999997,237.835,253.39,275.52750000000003,288.2025,295.925,316.9075,299.35249999999996,309.72749999999996,317.59999999999997,295.9866666666667,232.456,304.985,299.27,307.46999999999997,311.608,311.91999999999996,312.846,312.65,317.52750000000003,320.5675,311.025,297.705,309.8025,315.33500000000004,319.8575,307.605,306.9775,303.7325,285.28,,,,,321.53,,,322.845,318.88,313.5142857142857,310.395,308.73,264.1842857142857
2022-08-08 22:21:16+00:00,202.86,357.86250000000007,356.65875,328.30571428571426,358.5657142857143,364.66571428571433,369.86571428571426,378.2842857142858,376.78125,378.8125,387.2242857142857,368.63272727272727,349.3190909090909,343.63272727272727,356.55636363636364,394.14428571428573,335.332,384.6416666666667,321.1072727272727,372.06666666666666,370.27799999999996,353.3528571428571,367.26,380.54499999999996,366.74800000000005,348.98125,362.89833333333337,357.79375,361.2133333333333,349.03,357.63375,350.17999999999995,345.9514285714286,339.2885714285715,324.09000000000003,317.80375000000004,258.18666666666667,261.28499999999997,237.835,253.39,275.52750000000003,288.2025,295.925,316.9075,299.35249999999996,309.72749999999996,317.59999999999997,295.9866666666667,232.456,304.985,299.27,307.46999999999997,311.608,311.91999999999996,312.846,312.65,317.52750000000003,320.5675,311.025,297.705,309.8025,315.33500000000004,319.8575,311.812,311.084,305.512,284.34999999999997,,,,,,,,319.57,318.88,313.40666666666664,312.385,309.9614285714286,265.7128571428571
2022-08-09 22:14:46+00:00,202.86,357.86250000000007,356.5522222222222,328.49625,358.20625,364.28625,369.10749999999996,377.75,376.7788888888889,378.6677777777778,386.80125000000004,370.2825,351.8858333333333,346.69083333333333,359.1308333333334,393.6275,335.332,383.9585714285714,313.60499999999996,372.06666666666666,370.27799999999996,353.3528571428571,367.26,380.54499999999996,366.74800000000005,348.98125,362.89833333333337,357.79375,361.2133333333333,349.03,357.63375,350.17999999999995,345.9514285714286,339.2885714285715,324.09000000000003,321.7522222222222,258.18666666666667,261.28499999999997,237.835,253.39,275.52750000000003,288.2025,295.925,316.9075,299.35249999999996,309.72749999999996,327.03,295.9866666666667,232.456,304.985,299.27,307.46999999999997,311.608,311.91999999999996,312.846,312.65,317.52750000000003,320.5675,311.025,297.705,309.8025,320.07,322.54,313.99333333333334,312.8383333333333,306.1383333333333,288.93,,,,,,,,319.57,318.88,314.85714285714283,313.28333333333336,310.84625,266.68125
2022-08-25 22:14:50+00:00,202.86,358.6000000000001,354.7271428571429,328.7842857142858,358.0357142857143,364.38,368.7714285714286,377.32,376.39,378.21125,386.91857142857145,368.04727272727274,348.4690909090909,343.21,355.9827272727273,393.5885714285714,321.97625000000005,384.08500000000004,300.438,371.95199999999994,369.9925,352.69166666666666,364.43,379.88000000000005,363.6666666666667,344.0716666666667,356.50250000000005,353.09833333333336,352.84,338.82499999999993,351.7666666666667,338.712,335.49800000000005,327.72,308.1,316.15625,258.18666666666667,261.28499999999997,237.835,253.39,275.52750000000003,288.2025,295.925,316.9075,299.35249999999996,309.72749999999996,327.03,295.9866666666667,232.456,304.985,299.27,307.46999999999997,311.608,311.91999999999996,312.846,312.65,317.52750000000003,320.5675,311.025,297.705,309.8025,320.07,322.54,315.79285714285714,312.8383333333333,306.5514285714286,279.58000000000004,,,,,,,,319.57,318.88,314.24333333333334,314.02777777777777,311.3,267.27
2022-09-09 22:21:23+00:00,202.86,358.73,355.9142857142857,329.1885714285714,358.09666666666664,364.48,368.61428571428576,377.13428571428574,376.49,378.18625,387.3857142857143,367.84181818181816,348.1854545454546,343.1890909090909,355.93454545454546,393.7942857142857,301.485,383.96400000000006,285.154,372.5575,369.80999999999995,351.826,364.43,379.9200000000001,364.07666666666665,344.10833333333335,350.31666666666666,349.418,352.84,328.63333333333327,351.285,328.8275,326.24000000000007,317.98750000000007,294.0625,309.65857142857146,258.18666666666667,261.28499999999997,237.835,253.39,275.52750000000003,288.2025,295.925,316.9075,299.35249999999996,309.72749999999996,327.03,295.9866666666667,232.456,304.985,299.27,307.46999999999997,311.608,311.91999999999996,312.846,312.65,317.52750000000003,320.5675,311.025,297.705,309.8025,320.07,322.54,315.79285714285714,312.8383333333333,306.5514285714286,279.58000000000004,,,,,,,,319.57,318.88,314.24333333333334,314.19625,311.89,268.4675
2022-09-10 22:14:51+00:00,202.86,358.04,357.225,330.195,357.68285714285713,364.40000000000003,368.32500000000005,376.87875,376.6144444444445,378.4577777777778,387.23875,369.635,350.94166666666666,346.6141666666667,358.7941666666666,393.65875,292.91,383.96400000000006,279.9290909090909,372.5575,369.80999999999995,351.826,364.43,379.9200000000001,366.46999999999997,346.4771428571429,350.31666666666666,349.418,352.84,328.63333333333327,354.09999999999997,328.8275,326.24000000000007,317.98750000000007,294.0625,309.65857142857146,258.18666666666667,261.28499999999997,237.835,253.39,275.52750000000003,288.2025,295.925,316.9075,299.35249999999996,309.72749999999996,327.03,295.9866666666667,232.456,304.985,299.27,307.46999999999997,311.608,311.91999999999996,312.846,312.65,317.52750000000003,320.5675,311.025,297.705,309.8025,320.07,322.54,315.79285714285714,312.8383333333333,306.5514285714286,279.58000000000004,,,,,,,,319.57,318.88,314.24333333333334,314.19625,312.56444444444446,269.16999999999996
2022-12-30 22:21:12+00:00,,358.3,357.1366666666667,332.2633333333333,356.194,363.428,366.5083333333334,375.09499999999997,374.86,377.3385714285714,386.9916666666666,376.32875,357.67375,359.555,366.5675,392.57166666666666,229.13750000000005,383.45,243.26285714285714,370.775,368.78,349.18,367.55,378.22,366.46999999999997,352.97800000000007,355.72,345.20500000000004,358.7699999999999,340.18,360.36199999999997,330.155,333.93000000000006,324.3850000000001,296.30000000000007,317.31000000000006,257.29999999999995,271.26499999999993,248.815,260.575,277.5450000000001,298.84,315.135,326.2800000000001,303.2699999999999,311.8549999999999,331.04999999999995,307.93,202.16,310.35,284.91,304.265,320.21999999999997,321.61499999999995,321.70500000000004,321.21999999999997,318.6500000000001,321.07,317.83,317.59,311.635,329.54,325.02333333333337,319.692,316.8675,307.04200000000003,283.85666666666674,,,,,,,,319.57,317.34000000000003,313.8566666666666,316.12600000000003,314.53875000000005,271.33125
2023-01-07 22:21:14+00:00,,358.22333333333336,358.1614285714286,332.59857142857146,356.80333333333334,363.71000000000004,366.9214285714285,375.4857142857142,375.48249999999996,377.67625,386.86571428571426,377.95222222222225,360.41555555555556,362.4811111111111,369.3288888888889,392.68285714285713,229.13750000000005,383.45,243.26285714285714,370.775,368.78,351.4125,367.55,378.22,366.46999999999997,352.97800000000007,355.72,345.20500000000004,358.7699999999999,340.18,360.36199999999997,330.155,333.93000000000006,324.3850000000001,296.30000000000007,317.31000000000006,257.29999999999995,271.26499999999993,248.815,260.575,277.5450000000001,298.84,315.135,326.2800000000001,303.2699999999999,311.8549999999999,331.04999999999995,307.93,202.16,310.35,284.91,304.265,320.21999999999997,321.61499999999995,321.70500000000004,321.21999999999997,318.6500000000001,321.07,317.83,317.59,311.635,329.54,325.02333333333337,319.692,316.8675,307.04200000000003,283.85666666666674,,,,,,,,319.57,317.34000000000003,313.8566666666666,316.12600000000003,314.53875000000005,271.33125
2023-01-08 22:15:00+00:00,,358.6325,359.30625,333.04875,357.1557142857143,364.13714285714286,367.33625,375.83375,375.96666666666664,378.15777777777777,386.81875,379.29200000000003,362.733,364.73400000000004,371.531,392.7525,229.13750000000005,383.45,260.385,370.775,368.78,352.776,367.55,378.22,366.46999999999997,352.97800000000007,355.72,345.20500000000004,358.7699999999999,340.18,360.36199999999997,330.155,333.93000000000006,324.3850000000001,296.30000000000007,317.31000000000006,257.29999999999995,271.26499999999993,248.815,260.575,277.5450000000001,298.84,315.135,326.2800000000001,303.2699999999999,311.8549999999999,331.04999999999995,307.93,202.16,310.35,284.91,304.265,320.21999999999997,321.61499999999995,321.70500000000004,321.21999999999997,318.6500000000001,321.07,317.83,317.59,311.635,329.54,325.02333333333337,319.692,316.8675,307.04200000000003,283.85666666666674,,,,,,,,319.57,317.34000000000003,313.8566666666666,316.12600000000003,314.53875000000005,271.33125
2023-01-15 22:21:05+00:00,,359.29200000000003,360.65444444444444,333.25666666666666,357.85625,364.85875,368.01444444444445,376.44111111111107,379.52777777777777,380.94777777777773,387.0811111111111,384.095,372.668,374.86199999999997,381.057,393.0733333333333,267.545,383.45,282.825,370.775,368.78,357.816,368.97333333333336,380.985,372.09,355.3425000000001,,341.5,366.36,,366.196,326.01,323.61,315.91,292.64,332.54333333333335,250.72,265.58,242.92,253.45,275.39,279.45,310.83,319.67,300.7,310.06,336.69999999999993,,199.16,,,310.13,318.57,320.34,320.41,320.97,317.73,321.29,,,310.68,329.54,327.07500000000005,322.2325000000001,319.2633333333333,307.7925,283.85666666666674,,,,,,,,319.57,317.22,316.03,318.555,316.1171428571429,272.47125
2023-02-17 22:15:01+00:00,,359.29200000000003,367.60999999999996,335.06624999999997,359.55999999999995,366.8914285714286,369.88,378.37,380.69374999999997,382.1175,387.59000000000003,391.66375,383.43,386.04375,392.07750000000004,393.75875,308.14,385.90333333333336,330.0916666666667,372.1133333333334,370.4433333333333,358.03833333333336,369.8475,380.985,373.9599999999999,361.8200000000001,,,,370.14,374.315,379.25,373.81,369.63,,356.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.59,,309.03,266.41,,,,,,,,,,,320.53,318.0975000000001,273.736
2023-02-24 22:21:03+00:00,,359.29200000000003,367.60999999999996,334.20125,360.53285714285715,367.7185714285714,370.95625,379.20000000000005,381.27625,382.79125,387.95375,392.03375,384.21625,386.64375,392.6775,394.435,324.348,386.58666666666676,337.2714285714286,373.4266666666667,371.76666666666665,358.855,371.5125,382.65,373.9599999999999,361.8200000000001,,,,369.41999999999996,374.222,378.015,373.13,368.03999999999996,,361.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,,,,,,,,,,,323.13,,311.71,303.19,314.8075,272.746
2023-03-05 22:14:49+00:00,,359.29200000000003,367.60999999999996,333.70000000000005,360.715,368.00874999999996,371.3777777777778,379.74444444444447,381.5466666666666,383.0311111111111,388.2722222222222,392.3255555555556,384.40222222222224,387.08000000000004,393.2277777777778,394.94444444444446,335.9683333333333,386.3475,342.77250000000004,373.76,372.08500000000004,358.90999999999997,371.798,382.65,373.9599999999999,361.8200000000001,,,,369.31333333333333,374.49666666666667,378.4066666666667,373.0933333333333,368.06333333333333,,361.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,,,,,,,,,,,323.13,,311.71,303.19,314.8075,272.205
2023-04-14 22:14:09+00:00,,359.77750000000003,367.45,334.585,361.47125,368.3925,372.34499999999997,380.695,382.05625,383.35249999999996,388.26125,392.785,384.9625,387.2875,393.8575,395.27125,391.51200000000006,385.564,381.15999999999997,373.456,371.94,358.69625,371.6933333333333,382.1933333333333,,,,370.37,376.54,369.3075,376.27200000000005,378.4066666666667,373.0933333333333,368.06333333333333,,363.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,323.53,,309.05,,,,,,327.82,329.18,327.0,331.13,316.6,312.63,313.94,271.32599999999996
2023-04-29 22:20:31+00:00,,359.77750000000003,367.45,334.77777777777777,361.26,368.1033333333333,372.0222222222222,380.37333333333333,381.7633333333333,382.9944444444444,387.87,392.66333333333336,384.7733333333333,386.8377777777778,393.62000000000006,394.9733333333333,391.24166666666673,385.125,381.09125,373.1133333333333,371.82,358.42333333333335,371.39142857142855,381.97,,,,370.37,376.54,369.3075,376.27200000000005,378.4066666666667,373.0933333333333,368.06333333333333,,363.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,323.53,,308.44,,,322.57,317.15,,327.82,329.18,327.0,331.13,316.6,312.63,313.94,271.8883333333333
2023-05-23 22:20:05+00:00,,359.77750000000003,367.45,334.71500000000003,361.26,368.1033333333333,372.0222222222222,380.414,381.83399999999995,383.002,387.87,392.66333333333336,384.7733333333333,386.8377777777778,393.62000000000006,394.9733333333333,391.24166666666673,385.125,381.09125,373.34000000000003,372.11857142857144,358.56800000000004,371.39142857142855,381.97,,,,370.37,376.54,369.3075,376.27200000000005,378.4066666666667,373.0933333333333,368.06333333333333,,363.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,323.53,,308.44,,,322.57,317.15,,327.82,329.18,327.0,331.13,316.6,312.63,316.6925,272.6928571428571
2023-05-24 22:14:04+00:00,,359.77750000000003,367.45,334.6581818181818,361.196,368.1033333333333,372.0222222222222,380.4236363636364,381.7263636363636,382.9463636363636,387.87,392.66333333333336,384.725,386.563,393.62000000000006,394.83399999999995,391.24166666666673,384.97857142857146,381.09125,373.3325,372.08750000000003,358.63454545454545,371.39142857142855,381.97,,,,370.37,376.54,369.3075,376.27200000000005,378.4066666666667,373.0933333333333,368.06333333333333,,363.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,323.53,,308.44,,,322.57,317.15,,327.82,329.18,327.0,331.13,316.6,312.63,316.6925,272.6928571428571
2023-06-01 22:13:55+00:00,,359.77750000000003,367.45,334.3,361.196,368.1033333333333,372.0222222222222,380.21,381.6091666666666,382.69416666666666,387.803,392.57000000000005,384.59,386.2490909090909,393.38700000000006,394.57545454545453,391.24166666666673,384.6025,380.9988888888889,373.1222222222222,371.96333333333337,358.4866666666667,371.35375,381.894,,,371.47,370.37,376.54,369.3075,376.27200000000005,378.4066666666667,373.0933333333333,368.06333333333333,,363.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.21,323.53,,308.44,,,322.57,317.15,,327.82,329.18,327.0,331.13,316.6,312.63,318.404,273.06
2023-06-16 22:20:06+00:00,,359.77750000000003,367.45,334.3,361.196,368.1033333333333,372.0222222222222,380.21,381.6091666666666,382.69416666666666,387.803,392.57000000000005,384.59,386.2490909090909,393.38700000000006,394.57545454545453,372.83714285714285,373.3366666666667,370.392,373.1222222222222,371.96333333333337,358.4866666666667,371.35375,381.894,224.35,,371.47,370.37,376.54,369.3075,376.27200000000005,363.8775,367.55,361.09000000000003,303.5,348.74,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,330.21,316.325,304.87,308.44,,,313.485,317.15,310.65,327.82,329.18,321.96,318.395,311.5133333333333,312.63,316.2033333333333,271.49555555555554
2023-07-10 22:20:29+00:00,,361.93,371.44,333.636,361.5642857142857,368.75333333333333,372.715,380.8233333333333,381.94555555555553,383.00888888888886,388.1157142857143,392.90142857142865,384.99249999999995,386.28624999999994,394.0242857142857,394.84875,372.83714285714285,371.605,367.63,373.71777777777777,372.53888888888895,359.015,372.05375,381.894,224.35,,371.47,370.37,376.54,369.3075,376.27200000000005,363.8775,367.55,361.09000000000003,303.5,348.74,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,330.21,316.325,304.87,308.44,,,313.485,317.15,310.65,327.82,336.44,321.96,327.58666666666664,317.885,313.13,317.2133333333333,273.1022222222222
2023-07-27 22:14:14+00:00,,,,332.585,361.365,368.52200000000005,372.57000000000005,380.76374999999996,381.80499999999995,382.795,387.93833333333333,392.86666666666673,384.8185714285714,386.13285714285706,394.06,394.7357142857143,348.5428571428571,354.9588888888889,347.72625000000005,357.15700000000004,372.53888888888895,359.01666666666665,372.08714285714285,381.296,224.35,363.55,371.56,370.03999999999996,375.315,369.3075,375.9775,363.8775,367.55,361.09000000000003,303.5,348.74,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,330.21,316.325,304.87,308.44,,306.06,313.485,317.15,310.65,333.99,336.83666666666664,325.72249999999997,329.435,320.024,312.405,315.7742857142857,273.43555555555554
2023-08-27 22:20:47+00:00,,,,331.63,360.85749999999996,367.6066666666666,371.40333333333336,380.1549999999999,381.1699999999999,382.0316666666667,387.4225,392.44000000000005,383.8533333333333,385.0179999999999,393.52000000000004,394.408,314.5883333333333,331.79625,321.57142857142856,339.00555555555553,372.6228571428572,359.0157142857143,372.21,381.2325,224.35,363.55,371.52,370.03999999999996,375.315,369.19500000000005,376.5450000000001,349.74,361.97,354.1400000000001,303.5,342.18,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,,316.325,303.47,308.44,,305.61,313.485,317.15,310.65,335.1033333333333,336.16499999999996,328.8075,330.502,323.044,313.155,314.69571428571425,272.9211111111111
2023-09-04 22:20:46+00:00,,,,331.12555555555554,360.47999999999996,366.39,369.73,379.3659999999999,380.6619999999999,381.448,386.29,391.70000000000005,383.0116666666667,382.992,392.1500000000001,393.255,287.05833333333334,312.73125,300.4342857142857,322.60999999999996,372.55333333333334,358.9783333333333,340.296,381.2325,200.84,363.55,371.52,370.03999999999996,375.315,369.29,377.22,320.29,350.92,340.17,303.5,342.18,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,,316.325,303.4766666666667,308.44,,305.61,313.485,317.15,310.65,334.415,335.12199999999996,329.332,330.52000000000004,322.70666666666665,313.155,309.495,272.1011111111111
2023-09-05 22:14:34+00:00,,,,331.12555555555554,360.47999999999996,366.39,369.73,379.3659999999999,380.6619999999999,381.448,386.29,391.70000000000005,383.0228571428571,382.992,392.1500000000001,393.255,287.05833333333334,312.73125,300.4342857142857,322.60999999999996,372.23285714285714,358.7728571428571,340.296,381.2325,200.84,363.55,371.40250000000003,369.69,375.315,369.29,377.22,320.29,350.92,340.17,303.5,342.18,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,,316.325,303.4766666666667,308.44,,305.61,313.485,317.15,310.65,335.046,334.67,330.24833333333333,330.84000000000003,322.89,304.126,305.87888888888887,271.46
2023-10-22 22:21:02+00:00,,,,329.28875,360.0949999999999,365.79,369.44,379.2399999999999,380.7149999999999,381.3775,385.9700000000001,391.71000000000004,382.85999999999996,382.72,391.5050000000001,392.72,260.52666666666664,294.42375,279.7214285714286,306.83888888888885,372.3783333333334,359.035,309.618,381.2166666666667,202.64666666666668,363.55,371.40250000000003,369.34999999999997,374.09,,,320.29,350.92,340.17,303.5,320.16,,261.84,246.17,258.52,272.24,275.15,294.87,322.91,292.75,294.91,296.04,281.26,286.31,282.58,299.15,301.33,304.65,304.73,309.54,318.06,312.48,316.58,314.61,316.34,311.73,311.84,320.24,,309.12,303.4766666666667,307.83,,305.61,313.485,317.15,315.90999999999997,335.238,334.645,330.215,330.46714285714285,322.67,301.688,304.6222222222222,270.837
2024-01-26 22:21:02+00:00,,,,322.81333333333333,357.94,365.41,369.86,378.87,381.01,381.98,,,382.1233333333333,380.44,,,230.1,233.79666666666662,233.24666666666667,228.11666666666665,370.31,357.54,215.57500000000005,,191.79500000000002,,371.24500000000006,368.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.78000000000003,,,305.16,,,321.17,334.0075,331.635,333.1,331.665,322.94250000000005,294.6933333333333,288.91999999999996,264.76
2024-01-27 22:14:37+00:00,,,,323.0075,357.57,364.275,368.27,377.565,379.78499999999997,380.795,385.15,390.42,382.1233333333333,380.44,,,230.1,233.79666666666662,233.24666666666667,228.11666666666665,370.31,357.54,215.57500000000005,,191.79500000000002,,371.24500000000006,368.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.78000000000003,,,305.16,,,321.17,334.0075,331.635,331.418,329.684,321.52200000000005,294.6933333333333,295.32,266.4
