dates,satname,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0077,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,nzd0468-0003,nzd0468-0004,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0078,nzd0468-0079,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0005,nzd0468-0013
2022-05-05 22:13:54.871000,L9,395.80,396.12,399.95,392.91,405.45,413.30,409.86,403.32,399.86,389.38,398.66,406.55,396.97,398.52,408.10,405.14,380.88,402.07,393.24,390.85,383.20,391.56,388.17,387.89,396.43,397.85,401.90,409.69,395.08,389.45,405.10,396.37,395.61,389.53,381.29,374.40,384.32,388.91,375.41,389.06,395.19,379.09,406.05,381.50,379.27,398.86,388.39,374.90,387.13,388.92,400.76,377.79,402.50,378.80,378.14,374.03,370.50,366.97,374.30,380.02,374.52,377.30,382.50,380.12,371.01,380.43,361.70,372.05,370.82,372.78,361.22,365.43,371.11,371.70,376.95,382.02,372.95,374.06,379.85,382.83,379.79,372.91,381.90,394.90,391.80,393.61,390.21,384.50,388.64,376.17,380.10,382.05,382.81,383.54,389.25,391.02,381.29,371.52,390.82,382.43,386.44,382.71,393.60,411.77,407.61,414.20,400.52,407.95,410.22,401.63,403.23,407.43,403.39,417.95,408.87,399.73,374.79,369.38,378.87,400.14,385.50,389.81,383.90,383.78,384.93,378.54,379.82,400.31,414.80,472.61,464.07,390.01,416.19
2022-06-22 22:14:02.476000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,214.22,232.25,263.63,267.84,254.81,154.39,160.00,,,,,,,,,,,,,243.37,250.36,248.88,258.48,261.11,263.33,267.31,272.45,,,,,,,,,254.05,290.23,295.66,283.97,284.72,276.36,276.24,279.86,274.00,267.63,274.56,276.46,268.75,278.95,271.69,281.64,278.21,274.27,271.30,249.11,279.06,283.93,288.15,267.40,283.78,301.58,297.41,299.32,295.56,295.04,288.99,271.66,283.45,287.29,290.11,289.22,298.69,299.24,295.54,297.00,236.14,191.76,186.43,,,,,,,,,,,,,,267.98,271.50,219.75,,,,,,265.67,,282.94,,,,,,
2022-06-30 22:14:27.385000,L8,403.11,392.02,398.26,415.29,420.07,418.86,403.97,410.44,403.64,389.42,384.07,379.96,413.18,411.15,418.22,409.43,402.15,411.15,402.14,389.70,411.49,400.05,418.53,410.13,415.79,414.98,414.73,410.67,412.30,398.04,401.69,380.83,390.60,395.66,383.22,383.65,372.78,380.86,388.93,399.10,413.32,409.47,412.53,407.47,370.54,366.09,364.07,375.33,403.10,404.39,403.34,397.46,405.73,398.61,378.13,363.57,368.40,370.87,374.56,377.80,382.25,384.56,375.46,379.26,375.52,381.23,365.83,366.41,380.30,362.83,382.15,395.01,395.72,391.07,394.94,380.54,385.30,392.63,381.65,388.35,403.78,395.84,384.30,399.37,388.68,397.87,394.76,393.95,386.41,375.38,370.46,385.01,394.81,382.32,373.68,388.96,381.03,388.53,391.48,396.94,394.66,386.81,395.31,417.37,407.37,395.00,410.89,408.86,408.24,415.88,404.66,396.84,405.78,406.63,404.77,380.00,382.24,398.56,383.68,402.63,400.16,386.71,399.35,401.99,399.25,389.18,396.67,408.18,409.09,411.92,410.79,397.88,414.78
2022-08-09 22:14:22.241000,L9,335.94,269.57,283.98,321.13,326.45,323.82,341.54,328.13,326.74,329.44,331.24,329.93,328.75,327.28,328.18,329.69,279.37,197.27,288.97,306.17,307.50,301.74,310.89,324.38,319.61,318.41,330.62,332.85,342.75,341.36,358.66,327.95,244.38,305.00,325.64,327.73,332.12,327.62,328.27,332.69,328.53,328.90,326.15,322.39,322.07,320.31,318.28,321.93,354.39,331.67,341.83,357.12,353.57,353.14,342.55,345.76,337.32,344.26,352.72,335.87,350.87,345.86,355.15,337.03,332.35,331.41,324.37,336.97,337.72,332.60,327.75,329.46,337.91,328.67,324.52,333.27,337.33,332.83,331.84,334.86,341.60,334.11,339.95,343.22,327.07,338.36,341.30,336.60,338.98,332.69,336.89,340.49,333.67,336.32,336.32,329.02,329.67,331.30,338.35,325.43,325.01,331.61,333.43,292.23,261.17,329.88,328.15,329.05,345.10,355.66,348.55,342.96,319.68,334.66,331.80,327.08,335.34,355.39,343.44,343.09,336.64,358.75,350.35,346.97,331.57,339.40,336.22,326.26,328.24,326.90,335.82,,326.61
2022-09-10 22:14:27.430000,L9,395.04,398.68,411.56,394.05,400.09,401.55,400.10,396.61,412.31,415.15,402.22,412.56,390.00,409.03,410.92,411.59,404.01,407.71,405.51,403.91,396.92,396.33,393.65,388.29,410.51,416.39,412.65,415.21,413.61,420.10,412.08,405.19,393.37,394.36,405.28,378.47,399.86,402.95,399.07,408.94,398.71,404.53,398.30,407.71,406.51,404.86,399.51,396.77,398.91,402.99,403.41,396.88,402.18,403.95,397.82,399.71,396.26,400.53,403.28,404.78,402.82,398.62,407.21,399.12,387.38,381.00,387.65,389.15,386.80,385.87,387.64,377.05,393.11,380.96,381.56,384.86,386.05,387.33,392.45,382.15,380.16,387.21,389.27,383.36,384.47,397.02,387.94,386.09,390.46,386.89,393.73,379.91,389.70,389.36,386.62,392.68,380.65,388.19,395.50,395.14,395.84,384.65,388.49,415.09,408.76,414.67,398.86,413.40,410.99,406.19,401.70,406.92,394.74,412.08,405.75,405.03,398.67,400.64,400.47,402.62,402.10,401.38,385.11,404.35,405.30,397.84,400.32,388.85,408.11,406.70,403.22,392.30,407.03
2022-09-26 22:14:34.231000,L9,392.64,410.05,418.17,400.83,404.70,402.13,421.71,394.82,406.51,403.70,394.17,414.19,388.78,381.93,409.61,410.93,412.55,413.10,412.35,401.26,407.35,413.53,402.26,407.87,416.08,393.52,387.83,379.41,410.96,413.92,406.55,409.07,400.17,401.35,389.88,392.87,395.84,408.35,411.94,410.91,398.35,410.44,405.08,407.38,407.64,407.80,400.69,403.84,408.05,411.47,406.58,408.30,401.33,402.55,400.39,379.76,402.31,400.74,399.56,403.35,392.44,405.13,388.85,396.65,396.09,401.11,393.92,386.76,391.50,396.72,391.74,399.24,384.76,401.67,401.33,394.99,395.86,388.59,398.41,404.77,397.88,406.19,393.17,383.74,398.72,398.70,398.90,398.92,400.06,391.70,391.81,396.45,388.21,388.02,394.12,393.67,396.39,390.07,394.12,392.12,394.34,392.70,392.29,418.32,413.86,404.71,410.90,389.94,406.28,403.28,403.42,399.46,399.44,407.04,404.70,401.52,406.80,403.01,405.08,402.84,404.55,402.01,405.12,397.95,384.03,384.80,394.13,412.48,392.95,406.70,377.85,364.44,409.45
2022-11-21 22:14:44.924000,L8,337.72,277.85,297.64,302.22,323.32,323.20,319.76,331.23,328.96,325.34,342.94,342.32,349.90,333.20,349.27,336.89,320.45,302.21,306.02,315.96,318.95,315.32,319.65,326.23,325.39,320.97,329.53,329.75,332.59,332.93,329.59,324.13,325.60,319.16,315.87,314.03,316.95,327.19,325.73,327.67,321.31,325.16,322.94,316.03,320.63,317.88,317.58,315.26,316.35,319.98,328.15,333.42,334.81,334.19,335.56,350.39,328.38,335.34,321.84,334.36,324.72,332.52,348.68,329.72,326.43,333.98,318.33,322.93,321.55,327.19,313.24,326.27,316.53,319.33,327.48,321.35,319.71,326.49,328.81,332.06,321.29,332.00,328.28,330.08,330.79,331.05,328.83,331.56,334.51,329.28,327.17,328.68,329.17,335.80,331.01,325.82,329.13,331.08,333.91,329.57,324.12,328.84,330.91,296.76,268.45,320.93,325.64,326.69,322.93,326.28,328.61,323.99,320.54,326.19,328.69,326.46,340.57,331.40,332.16,335.43,336.73,334.93,334.28,340.42,319.95,323.00,328.21,331.41,327.15,325.24,331.49,228.76,324.51
2023-01-08 22:14:36.179000,L8,334.62,282.92,302.42,266.38,348.44,344.04,358.06,328.67,326.04,327.73,348.69,359.11,328.86,328.97,354.58,351.84,366.03,289.81,325.47,324.27,324.45,318.82,324.99,324.59,327.62,326.19,329.18,331.37,353.80,346.91,335.74,328.32,346.78,335.08,317.06,321.94,324.57,327.38,330.43,328.27,330.10,327.94,327.70,326.39,345.30,339.56,339.78,346.47,344.96,354.83,355.51,340.42,355.39,342.61,346.71,333.87,343.80,338.27,336.45,352.71,345.30,335.67,342.67,334.42,339.27,326.72,320.40,324.21,328.34,335.18,336.15,332.16,329.08,327.92,329.32,337.49,335.80,338.58,337.76,341.60,342.81,338.11,341.36,341.60,346.38,337.74,328.28,339.46,335.68,342.50,327.34,336.39,336.82,336.21,339.72,336.05,339.62,335.33,335.71,344.26,337.11,325.04,332.83,297.30,273.55,332.21,332.72,329.12,354.94,346.60,350.37,324.27,337.69,364.02,356.34,329.34,357.10,358.33,346.73,344.56,353.49,355.14,346.40,343.05,332.85,329.71,348.74,347.85,349.83,350.95,344.48,227.89,326.42
2023-02-17 22:14:37.295000,L9,351.60,354.59,377.12,372.19,355.65,352.84,361.34,394.85,385.19,359.69,361.90,360.04,360.28,361.35,366.91,369.35,364.97,365.56,364.55,355.92,364.88,365.09,385.72,364.77,364.41,366.04,375.04,383.31,409.42,409.47,368.85,369.97,357.25,352.86,360.32,355.31,350.89,350.01,355.21,361.28,360.01,359.46,362.21,356.30,351.52,361.66,394.72,371.97,381.58,396.09,357.99,348.09,355.65,350.64,359.77,365.08,348.15,351.17,345.90,349.29,359.08,353.07,358.21,352.52,380.38,372.57,342.31,388.70,398.94,391.40,397.35,368.93,333.83,335.41,339.38,340.41,343.90,347.57,353.70,352.77,387.18,375.96,343.90,350.17,349.22,367.52,394.84,382.48,346.48,344.83,357.10,353.51,354.12,346.70,347.09,361.28,380.09,382.23,351.11,346.74,375.30,371.27,341.77,370.59,404.68,361.15,370.98,363.96,363.29,360.24,356.67,394.14,347.41,363.64,361.98,357.97,358.01,362.43,357.65,365.67,364.29,368.68,360.51,365.92,345.03,385.96,390.96,350.61,357.61,361.43,353.38,397.70,365.79
2023-02-25 22:14:16.003000,L8,322.18,282.67,297.10,254.91,316.28,320.12,316.15,322.90,321.89,323.01,321.29,316.61,322.41,322.31,322.07,320.78,316.30,187.98,280.44,313.15,312.91,306.63,313.57,316.02,316.22,312.05,321.88,325.76,328.45,331.23,326.28,320.22,317.16,310.88,313.13,311.16,312.95,313.39,319.36,320.56,320.77,318.85,319.34,315.24,315.48,317.30,312.50,312.32,314.52,316.53,319.08,320.30,333.18,335.07,331.53,327.25,322.10,320.95,319.21,320.70,325.98,326.83,325.55,317.65,316.99,309.83,313.77,314.67,308.73,306.90,310.38,313.19,320.86,310.32,319.42,312.75,315.99,324.03,330.14,316.36,319.02,324.84,321.96,320.48,327.94,326.41,325.87,334.81,329.67,325.71,327.21,325.76,331.81,334.73,330.48,327.73,324.64,331.98,328.72,322.63,322.44,313.81,313.60,295.24,270.75,317.93,322.84,321.56,321.50,321.13,326.46,318.64,315.75,321.36,322.88,320.87,320.17,322.50,328.83,323.43,321.33,325.00,335.24,330.11,313.12,319.72,327.23,316.05,318.83,319.06,321.23,211.62,321.14
2023-03-05 22:14:25.172000,L9,410.77,409.38,419.21,417.92,424.22,425.34,418.66,399.49,428.69,416.98,421.40,417.95,390.64,393.29,406.54,423.53,429.86,410.33,410.10,400.12,393.36,416.44,416.83,414.84,405.88,409.02,416.86,426.61,411.68,415.94,398.87,405.06,399.26,395.64,413.68,397.21,419.47,415.64,413.54,416.87,418.80,422.09,416.98,416.77,420.37,429.50,413.15,420.54,416.82,407.24,403.49,394.46,410.47,402.41,407.99,407.55,402.90,403.33,364.41,402.53,369.32,369.81,380.32,410.28,360.27,380.46,379.97,392.17,383.44,352.23,347.28,365.00,397.61,401.61,404.20,405.14,407.53,408.32,402.71,414.37,415.51,417.57,415.78,418.84,419.34,426.12,416.60,420.94,416.57,412.29,399.04,414.27,407.32,414.50,405.25,416.08,413.79,418.56,414.33,410.46,411.46,399.74,408.04,421.05,416.25,417.52,415.80,416.10,417.11,412.83,409.73,417.01,405.62,411.96,419.40,412.98,423.89,412.32,403.02,408.50,420.29,411.01,408.48,424.27,358.00,373.78,411.06,404.84,405.90,419.45,421.48,405.74,408.13
2023-03-13 22:14:10.896000,L8,375.75,380.48,385.26,393.15,404.92,403.81,387.02,376.11,392.27,389.88,389.84,376.41,395.84,387.75,383.30,409.44,388.62,378.06,381.12,396.44,393.68,378.81,373.93,376.51,386.37,393.74,382.58,388.60,397.25,384.03,394.29,374.04,370.37,388.20,383.19,371.91,374.12,362.28,369.70,376.97,375.67,380.23,376.94,376.46,376.59,369.89,366.78,364.75,371.07,371.76,366.83,371.82,392.46,369.52,369.62,368.71,366.00,367.32,377.66,376.15,372.02,374.04,379.30,387.15,387.43,384.11,366.32,383.28,371.32,369.71,357.78,374.37,374.55,374.80,375.94,369.78,361.25,372.55,384.07,372.33,381.33,377.76,381.59,390.81,380.26,378.11,368.76,366.34,375.07,371.59,371.66,383.88,382.91,386.02,363.53,362.69,380.42,374.51,383.25,374.75,375.81,384.23,372.22,389.23,403.62,396.34,403.31,387.00,388.74,384.88,373.55,370.67,385.56,390.44,400.48,381.55,371.23,378.39,385.89,396.01,367.88,373.24,377.11,369.96,378.49,378.71,380.15,391.42,392.34,392.79,389.03,384.15,386.83
2023-04-22 22:14:02.920000,L9,332.38,280.82,297.92,261.85,321.98,322.15,320.36,326.08,324.92,323.57,324.52,322.31,326.46,326.28,326.44,323.52,315.34,275.58,313.19,315.63,318.39,315.24,315.76,317.89,320.34,318.42,326.68,328.86,331.52,332.91,328.41,321.11,318.21,312.16,311.37,310.48,315.64,313.01,317.23,318.24,315.36,318.82,320.35,314.33,318.61,316.21,315.66,313.68,317.43,318.63,323.04,323.23,333.74,331.04,326.63,325.01,326.35,327.46,322.03,322.78,323.83,328.13,327.78,331.17,325.79,323.40,318.01,319.31,319.62,320.13,320.04,316.64,316.42,318.42,320.16,322.65,319.83,323.78,328.83,331.81,328.32,333.53,329.57,331.17,327.91,331.69,334.76,332.36,335.71,339.61,332.73,335.90,331.51,336.42,334.84,335.44,332.73,329.35,334.27,336.51,323.68,329.00,332.90,295.35,269.33,320.66,324.22,323.90,323.33,320.67,325.44,322.57,318.36,323.96,327.00,323.22,326.61,328.81,329.36,331.19,327.84,330.32,333.58,332.86,319.08,323.31,327.65,317.84,324.17,322.93,326.05,201.50,322.19
2023-05-24 22:13:40.953000,L9,393.23,412.75,412.66,401.45,404.04,373.12,378.52,406.26,399.38,398.34,416.22,405.34,396.52,394.83,383.76,409.54,404.93,408.39,404.57,401.70,393.21,387.01,396.21,393.67,384.93,385.12,396.51,393.58,406.32,409.71,400.96,398.65,371.07,386.09,387.23,380.27,379.97,385.70,376.60,380.88,382.65,393.81,395.13,382.92,401.86,389.22,386.54,398.99,378.63,384.69,397.48,382.23,388.26,392.07,402.32,395.19,385.03,370.32,373.23,369.04,379.02,376.42,376.36,381.70,388.19,367.66,357.81,358.79,362.81,371.82,383.80,379.72,380.27,383.37,385.72,386.34,380.81,388.90,369.47,376.46,390.96,382.63,390.64,391.77,393.59,375.79,380.67,388.28,390.86,393.22,394.97,392.49,390.30,391.68,393.68,394.35,386.23,386.12,391.62,392.89,380.71,385.40,394.57,412.35,412.27,408.06,416.63,415.39,415.59,405.11,409.93,402.00,390.62,402.32,413.58,410.40,399.98,399.74,402.12,404.63,403.20,403.72,399.55,401.62,375.60,383.12,385.69,386.44,403.07,403.62,385.68,402.21,407.42
2023-06-01 22:13:31.049000,L8,323.06,281.00,298.21,317.31,322.94,319.96,321.42,326.47,325.13,323.86,324.17,322.26,326.72,325.90,326.99,325.24,314.42,268.50,324.54,320.66,320.35,309.66,318.25,319.07,322.19,322.00,327.77,328.89,331.64,332.80,327.38,327.16,322.27,318.63,314.03,312.07,315.03,316.15,318.69,324.71,318.44,327.28,322.86,318.66,318.24,316.25,316.04,313.72,315.23,316.59,320.83,323.08,335.70,334.21,334.46,324.80,329.30,329.96,324.40,325.02,322.59,325.63,328.09,328.94,321.46,317.47,315.12,315.57,316.18,316.88,312.68,315.29,312.60,317.79,313.78,313.88,317.17,321.02,324.80,329.87,318.99,322.83,323.53,324.50,329.55,336.48,340.17,331.09,338.56,332.48,331.01,333.48,332.34,336.34,335.68,332.59,332.58,327.92,328.74,328.96,317.46,323.33,330.93,295.26,268.71,318.82,321.03,325.64,328.17,317.89,324.35,320.31,318.22,323.45,326.68,324.15,327.52,326.52,326.71,333.06,327.58,331.37,337.44,334.97,319.52,324.81,328.27,316.82,323.48,321.73,323.40,203.19,320.70
2023-06-17 22:13:40.818000,L8,343.50,310.42,297.82,256.70,321.64,322.24,313.72,330.64,337.05,361.76,336.53,333.09,329.63,332.01,341.75,338.14,317.55,269.55,317.95,326.21,322.70,317.62,321.73,323.96,324.80,323.04,330.39,333.72,366.69,364.50,334.45,323.05,324.71,316.35,319.12,318.01,320.74,348.72,330.71,344.60,331.48,360.76,327.63,348.40,341.65,338.63,340.14,349.46,334.56,339.98,340.67,354.15,352.00,352.35,352.00,345.84,352.71,342.87,346.42,349.23,362.99,367.11,352.91,334.63,334.51,331.07,334.08,339.04,340.99,342.84,339.79,343.31,341.56,341.53,333.70,330.79,332.59,328.14,338.39,336.33,339.87,344.23,343.26,342.60,346.22,348.81,341.96,345.08,345.64,347.97,350.73,351.87,342.00,339.70,340.69,335.53,331.25,342.69,337.97,341.33,336.54,331.60,339.74,295.46,273.85,337.95,351.10,327.15,357.43,328.25,344.20,341.70,329.99,331.55,336.61,330.61,354.63,352.09,353.62,342.98,349.03,358.30,355.43,353.04,351.98,352.57,345.69,351.40,352.11,347.09,359.20,222.98,342.82
2023-07-03 22:13:51.195000,L8,,267.29,279.01,195.69,302.33,296.83,303.91,306.29,310.84,313.80,313.65,304.24,308.59,310.33,317.32,308.14,244.22,,272.24,290.22,274.92,208.81,287.47,292.80,290.56,292.89,311.14,313.94,320.75,319.60,303.01,266.81,242.98,289.60,286.63,265.47,272.13,282.64,280.77,281.66,281.32,293.34,298.27,288.67,294.10,296.53,300.90,300.05,304.51,308.27,311.63,312.25,287.69,209.46,143.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.37,265.73,217.69,146.51,,,,,,,,,,,,,,,283.41,251.17,279.02,269.62,298.81,313.30,,,303.19,300.14,313.40,315.06,312.14,315.21,314.58,314.91,311.74,303.36,303.33,276.91,250.46,,,,303.01,259.44,,313.64,,297.92
2023-07-27 22:13:50.729000,L9,392.34,409.99,424.91,398.80,400.80,404.71,407.66,400.49,394.18,364.47,367.21,387.54,361.97,358.91,380.62,371.90,371.29,403.79,404.32,405.33,400.40,405.07,416.11,391.29,388.03,420.47,424.48,419.39,423.06,413.10,406.07,406.67,403.19,395.26,399.81,408.19,395.99,391.78,380.17,385.27,398.66,415.23,407.10,382.87,405.88,416.12,402.27,397.63,402.66,375.65,378.94,404.66,382.41,399.51,379.70,377.47,397.39,401.82,403.92,377.72,373.21,381.40,387.12,386.69,380.10,381.05,388.21,391.42,388.88,378.69,383.31,376.19,379.14,378.08,377.28,375.98,386.49,366.99,377.45,379.43,370.29,377.97,382.65,370.45,352.74,376.84,391.53,384.45,380.49,388.77,371.01,384.88,383.94,384.63,375.90,369.12,370.92,384.70,388.97,384.72,369.41,376.37,379.01,426.24,415.50,402.13,402.30,404.25,382.09,395.43,368.87,403.37,385.30,404.32,395.20,372.73,401.85,406.35,364.74,367.34,363.42,370.35,406.97,399.41,390.11,388.09,385.91,398.11,403.18,405.95,405.78,359.56,371.20
2023-08-12 22:13:59.156000,L9,338.54,267.60,279.66,318.64,324.06,323.03,321.19,325.95,324.67,325.34,325.60,324.81,327.57,328.78,327.97,324.77,318.45,223.27,313.71,318.36,318.80,311.50,317.46,318.12,321.16,318.14,328.67,329.79,332.48,336.89,329.60,326.92,322.82,316.03,315.74,317.87,316.45,318.20,321.45,324.06,323.25,324.92,323.82,317.36,321.91,319.72,317.00,315.91,317.82,319.73,323.57,327.18,336.86,334.97,331.06,330.48,329.29,334.23,332.74,328.11,327.21,332.13,337.59,330.99,335.86,328.22,329.72,325.19,326.82,328.71,330.92,321.42,324.20,322.70,329.36,329.22,337.71,330.71,332.29,335.42,332.42,331.04,334.70,328.14,328.17,337.38,332.09,335.26,336.91,341.58,337.04,332.22,336.56,336.72,339.72,333.69,327.71,333.12,334.60,332.80,333.79,328.53,338.31,293.79,265.64,322.20,325.29,324.51,328.62,323.89,328.06,324.55,324.86,324.90,327.13,327.91,330.05,330.15,333.26,331.77,331.08,334.01,334.57,337.52,324.95,328.18,332.51,322.64,325.60,324.66,329.13,,323.42
2023-08-20 22:14:11.307000,L8,385.60,393.17,397.33,378.81,377.31,393.37,403.66,410.03,399.03,391.68,388.72,395.66,409.13,395.69,385.05,405.00,400.07,390.30,397.67,390.86,400.95,396.14,383.19,389.81,397.03,386.36,383.48,386.24,382.35,409.79,403.01,393.60,396.05,390.43,378.20,377.44,382.78,381.31,385.65,397.45,384.10,385.27,386.34,380.69,390.32,394.13,371.29,371.81,377.20,379.38,399.60,393.73,386.52,375.24,380.13,371.19,387.23,387.43,380.31,397.39,391.80,387.01,374.91,381.97,381.85,380.75,365.97,388.95,383.89,389.09,379.60,375.60,372.39,376.40,375.86,383.88,374.65,376.38,372.60,383.94,387.07,385.51,377.88,383.05,378.29,373.79,379.60,384.69,388.23,378.36,388.90,373.00,378.42,389.87,378.08,390.20,384.54,386.45,394.34,375.88,383.19,383.58,383.53,414.76,391.66,400.01,393.09,390.78,405.03,412.45,403.80,392.60,386.11,407.39,389.02,398.85,393.74,389.46,397.78,397.83,388.29,383.24,389.93,397.44,382.50,383.57,383.60,390.01,408.61,395.64,396.58,391.51,400.63
2023-10-15 22:14:26.851000,L9,,277.28,294.05,246.29,313.78,317.17,311.96,316.30,316.08,316.99,317.06,309.81,315.37,317.16,319.56,318.31,272.07,190.47,277.52,285.96,288.39,300.29,292.02,306.76,290.19,302.90,315.78,318.19,315.89,336.65,330.71,293.11,288.85,278.31,226.43,228.63,240.94,303.38,309.40,312.54,312.93,312.71,311.73,306.09,311.19,308.95,309.54,307.55,311.20,313.24,315.36,317.17,322.40,320.94,318.41,315.58,313.75,316.79,313.98,317.33,318.10,322.01,321.95,317.33,319.16,315.23,312.01,313.32,311.15,310.27,311.36,312.38,312.05,309.39,312.96,311.09,305.79,310.37,320.71,319.35,318.99,319.87,322.39,317.30,316.41,320.35,321.02,323.87,321.15,319.59,322.19,316.93,317.09,314.66,323.87,387.00,182.50,,,,,,,293.08,266.62,317.17,317.75,315.01,315.40,314.81,321.46,312.33,312.38,315.57,317.35,317.08,320.43,319.97,320.63,321.63,319.43,320.73,321.96,322.87,305.11,312.33,320.08,313.39,316.57,316.06,321.39,206.23,310.95
2023-11-24 22:14:27.756000,L8,346.69,293.82,306.47,360.33,353.52,343.63,364.69,352.90,350.63,342.74,362.29,349.04,357.56,349.77,344.17,359.40,340.54,312.48,331.38,354.24,336.53,341.56,335.52,348.87,333.13,333.66,348.90,368.52,366.45,367.34,358.31,347.45,340.76,346.54,341.82,329.55,335.75,381.17,350.18,345.29,356.34,354.62,352.25,328.91,347.17,342.56,342.58,335.70,352.33,355.81,342.96,353.35,354.25,346.48,340.70,343.41,342.03,343.06,344.50,350.21,375.46,374.74,353.52,343.44,345.14,336.24,336.36,333.62,333.26,333.32,363.77,334.40,337.32,331.57,335.07,334.75,343.88,341.01,348.03,338.90,335.39,338.68,341.08,346.82,344.95,344.63,337.30,350.36,342.21,345.54,342.61,343.83,348.83,340.83,344.89,339.09,334.41,337.98,340.24,337.79,337.04,333.48,340.88,302.10,308.78,353.85,339.94,356.26,362.16,350.70,354.50,345.93,354.64,338.92,358.93,358.16,353.43,358.13,350.45,349.84,356.90,354.72,345.11,348.46,333.20,346.32,342.16,351.80,352.11,348.20,363.40,295.90,348.68
2023-12-10 22:14:21.153000,L8,376.63,393.71,391.63,407.07,405.82,399.56,398.53,401.22,394.62,401.44,395.80,390.88,391.18,406.33,396.75,393.52,384.98,395.56,406.03,397.62,389.93,395.24,385.59,391.22,393.25,400.21,378.51,386.76,391.67,397.94,402.77,392.32,392.68,367.11,363.32,386.51,383.18,381.95,388.05,386.03,384.19,376.56,380.89,378.01,394.00,383.55,376.67,366.97,372.16,388.29,376.48,381.70,371.50,372.99,393.27,363.56,372.29,379.50,376.30,375.75,378.39,376.89,381.89,381.17,372.18,365.06,373.03,368.25,379.22,365.33,376.84,367.55,375.70,374.07,375.46,367.04,377.81,368.06,385.98,365.88,377.81,376.03,386.40,370.73,374.92,368.52,386.03,381.95,375.41,370.31,379.57,384.18,383.53,381.43,385.39,377.68,379.67,383.98,370.40,374.63,378.52,365.43,378.20,403.39,400.60,398.56,403.74,413.29,401.94,400.24,400.36,394.76,397.00,401.61,406.13,410.04,397.13,381.27,398.71,367.87,372.43,375.93,384.25,371.09,379.99,382.45,381.38,396.92,395.77,392.21,383.03,404.35,406.14
