dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105
2018-11-05 21:54:00.051000,L8,265.52,258.36,255.04,244.10,242.54,238.81,235.80,219.85,208.93,202.58,199.98,198.97,191.24,192.88,293.41,294.96,294.45,284.20,281.86,277.19,268.83,269.53,295.84,279.44,291.18,298.99,304.72,315.37,316.16,336.10,321.30,328.61,341.61,350.96,324.85,327.33,345.99,344.78,364.23,405.83,,,432.86,414.52,406.81,,,,,,,323.57,404.18,416.03,415.75,391.86,208.13,218.79,269.11,275.67,283.87,269.42,273.87,393.71,276.35,276.80,284.01,296.24,303.39,,326.65,330.20,314.20,314.98,318.75,318.82,313.74,,315.25,,,,,,,,233.80,243.70,262.61,312.55,310.18,316.64,319.89,322.54,331.26,335.99,,,,,,,,,,,,,,,,,,,,,,,,,340.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07 21:53:57.973000,L8,259.05,255.41,252.23,239.77,240.77,239.28,226.78,213.80,201.77,199.67,196.21,196.95,190.86,190.52,291.23,291.51,291.97,282.25,278.89,273.56,267.07,266.02,297.13,292.90,308.86,311.36,324.29,327.43,334.08,356.83,339.08,339.31,346.38,351.12,336.93,336.73,353.28,359.29,369.54,,,,,,,,,,,,,343.54,,,,,204.79,215.46,264.51,272.93,282.29,266.71,272.60,,274.45,275.30,283.80,293.62,300.71,,323.43,328.87,308.99,312.28,318.34,314.21,310.38,,312.67,263.50,257.17,284.14,,,,,230.99,241.46,259.14,311.12,306.91,315.97,316.47,319.76,328.01,332.15,,,,,,,,,,125.32,210.57,276.06,,,,,,,,,,215.35,,,338.37,341.74,,,64.90,273.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13 21:53:40.441000,L8,,,,,,,,,,,,,,,,,,,278.39,289.44,253.20,233.43,,,,,,,,,,,,,,,,,,,,,420.83,373.54,384.79,,,,,,,,410.99,408.13,400.56,406.82,,,,,,297.90,201.32,388.10,,,243.66,250.17,268.45,311.30,307.05,323.61,290.95,311.98,323.02,314.88,318.68,,,,,,,,,,,,,,311.30,312.29,313.77,321.81,323.15,328.61,,,,,,,,,,,,,,,,,,,,,,,,,333.41,339.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17 21:53:54.928000,L8,266.87,259.50,251.98,244.49,240.92,242.00,239.10,222.06,208.08,204.42,198.78,194.52,200.90,197.48,290.68,288.04,294.24,284.40,281.69,278.40,269.47,268.87,290.40,286.05,302.48,308.74,319.04,324.15,325.18,352.01,335.30,333.47,345.54,345.49,335.42,334.92,347.52,353.04,366.63,406.75,,,429.83,389.89,401.74,,,,,,,338.85,411.64,410.81,396.60,390.22,207.70,221.03,269.32,273.53,283.64,271.24,273.92,397.43,276.95,274.48,282.37,296.94,302.81,341.69,330.23,347.67,317.64,314.47,317.30,313.94,313.99,,317.92,,,,,,,,234.91,245.19,260.19,308.98,309.46,317.86,317.30,325.72,330.78,339.43,,,,,,,,,,,,,,,,,,,,,,,,,341.17,344.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04 21:54:09.092000,L8,281.83,268.65,266.32,264.77,251.59,241.94,238.21,245.14,218.85,212.18,214.97,211.45,210.73,213.98,318.81,317.86,317.34,317.71,306.94,293.37,295.90,299.97,305.67,298.67,308.36,316.74,323.46,330.93,331.87,351.81,337.04,329.78,344.60,343.12,331.24,339.20,347.76,353.24,371.25,371.69,390.99,411.28,425.30,390.84,402.92,382.12,398.60,397.05,383.90,398.75,391.75,336.80,410.08,414.12,407.36,396.76,228.76,244.24,288.23,296.59,303.78,297.99,302.64,402.30,304.00,309.87,310.80,318.32,324.90,337.84,341.41,342.63,346.27,342.04,338.23,,,,,,,393.82,392.82,332.81,376.24,,262.97,280.12,286.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07 21:54:27.004000,L8,263.24,259.83,257.12,243.76,266.67,242.59,242.85,218.02,211.09,205.42,201.54,200.08,197.84,224.61,301.72,299.24,294.74,287.73,285.05,283.31,271.07,265.73,,,,299.29,295.06,314.16,309.87,330.52,315.81,321.48,337.54,348.37,332.31,323.81,337.77,342.16,360.63,383.64,,,428.88,406.80,415.61,,,,,,,315.97,400.45,412.34,405.25,383.06,216.62,243.72,270.81,277.19,284.83,265.29,265.76,385.36,264.99,,,,306.24,334.69,333.67,332.16,323.09,320.08,321.24,320.35,316.88,,319.21,,,,,317.54,389.85,350.54,240.34,248.99,265.12,314.81,315.58,320.86,320.42,327.39,336.84,340.63,,,,,,,,,,11.63,,,,,,,,,,,,,,,344.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 21:54:26.682000,L8,268.27,260.69,290.84,251.43,254.99,248.24,238.85,221.65,258.19,257.92,270.10,222.87,227.90,232.07,299.40,301.30,302.42,290.87,288.08,284.15,277.07,274.07,,,,294.14,293.71,312.27,314.71,339.01,319.42,318.19,336.73,341.67,321.37,329.44,338.59,335.02,361.40,376.82,386.44,424.43,420.99,387.14,398.69,375.60,443.41,432.34,436.66,,,315.07,401.34,407.29,404.03,384.69,252.27,223.17,274.73,281.63,288.76,274.53,280.39,386.42,280.02,284.12,295.11,302.07,310.12,332.91,338.54,340.29,326.53,324.80,325.20,323.76,320.42,,323.82,,,,,,,,240.16,250.16,266.27,320.69,319.41,322.36,324.93,333.58,340.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 21:54:15.691000,L8,270.26,260.00,281.54,276.14,271.50,263.36,246.64,247.85,209.70,205.99,243.10,237.17,201.14,232.53,295.90,297.38,295.11,285.53,282.49,278.81,270.88,270.54,291.60,294.89,302.30,310.22,316.49,326.99,326.56,353.25,335.25,336.88,344.97,347.31,335.56,337.08,347.61,350.43,365.46,413.52,394.18,430.77,430.63,392.24,401.52,377.18,,,,,,338.50,408.01,413.87,407.31,385.62,240.77,222.29,269.08,276.17,285.94,271.96,275.73,397.24,278.29,275.71,287.20,331.80,333.21,,344.58,343.95,347.24,317.87,322.62,319.91,315.83,,320.19,,,408.77,377.41,427.29,381.68,,238.01,248.22,265.56,315.27,314.31,320.39,321.80,331.90,332.91,341.95,,,,,,,,,,,,,,,,,,,,,,,,,344.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27 21:54:11.218000,L8,269.88,258.87,255.03,248.13,242.28,261.57,258.90,245.01,211.69,206.41,206.17,207.13,197.30,195.63,295.37,298.06,294.51,285.82,282.34,279.86,272.40,271.67,306.77,297.70,307.15,314.36,320.30,332.90,334.57,357.20,339.58,335.73,351.49,346.81,333.39,342.62,352.42,354.02,368.59,381.95,393.70,429.38,428.44,390.62,401.93,427.51,,,,,,340.51,410.64,414.55,408.18,394.94,207.43,222.80,269.12,276.40,286.10,272.71,276.32,405.22,278.70,281.05,289.35,300.25,306.01,,339.34,331.97,322.62,319.93,322.74,321.33,317.43,,320.46,,,,,,,,236.41,247.40,263.42,319.43,316.40,321.36,323.83,331.23,333.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12 21:54:06.855000,L8,270.00,258.44,263.72,261.24,253.50,249.48,238.98,229.74,216.29,226.31,222.76,208.13,218.14,218.43,292.06,295.74,291.62,286.52,301.78,292.30,305.94,312.39,309.19,301.39,310.41,318.95,325.72,333.79,341.56,353.06,346.39,337.43,357.25,350.52,337.49,345.39,354.53,355.64,383.07,391.74,,,,,,,,,,,,340.02,,,,,223.48,240.82,297.90,275.10,288.03,311.45,302.25,,297.94,270.95,319.28,305.13,326.34,335.21,344.17,341.82,333.14,339.05,336.00,334.96,315.21,,,,,,,,,,259.52,274.68,287.65,328.55,309.88,318.77,321.52,326.97,332.85,,,,,,,,,,,56.86,121.08,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 21:53:46.191000,L8,260.13,254.88,246.16,243.19,240.50,234.07,216.55,211.07,204.05,194.58,197.90,191.31,,190.08,300.80,303.85,301.08,293.61,291.57,284.45,284.81,281.35,,274.61,297.98,305.61,310.18,322.53,323.28,351.09,333.01,330.35,342.59,344.35,336.80,330.93,345.24,349.96,364.14,388.56,390.32,433.24,426.19,388.99,398.96,376.27,441.28,,,,,337.83,405.99,403.88,393.10,386.83,205.49,224.93,262.44,271.67,288.10,284.58,285.87,397.91,281.54,287.46,298.38,305.36,315.65,334.83,335.31,335.93,328.40,327.34,330.07,324.36,320.64,,325.29,,,405.74,436.32,401.67,392.90,,234.65,241.98,253.57,325.63,321.55,329.05,331.87,336.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18 21:53:30.404000,L8,260.19,241.47,255.20,249.78,250.86,237.43,235.20,223.89,213.62,212.43,210.10,176.23,190.95,193.82,266.46,300.74,308.56,316.53,271.36,276.27,246.31,,,,,,,,,,,,,,,,,,,,,,,389.93,401.42,433.99,,,,,,,425.53,424.14,401.83,390.31,202.86,229.77,251.45,250.99,264.62,,,,,,,,,,,,,,,,,,,,,,,,,,242.95,254.35,261.73,233.13,297.49,264.42,263.03,216.37,,,293.38,300.45,259.34,300.90,,,,,,,,,,,,,,,,,,,,,,,,,,,261.77,205.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.37,275.60,,307.89,351.64,
2020-06-03 21:53:36.300000,L8,257.91,250.32,245.54,236.76,237.54,232.16,224.28,202.68,,,,,,185.55,296.47,266.82,269.78,275.01,,266.66,289.76,276.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.80,219.94,261.20,263.63,275.34,278.65,282.50,,281.95,285.00,294.74,303.05,308.97,,,,325.53,323.43,325.84,322.11,318.99,,323.07,,,,,,,,230.70,244.57,254.87,321.66,318.32,328.02,330.65,337.59,338.06,,,,,,,,,,,,,,104.63,,,,,,,,151.07,190.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21 21:53:58.839000,L8,267.13,255.72,248.86,243.89,239.49,239.06,233.85,218.77,207.74,205.78,199.25,196.86,198.77,196.81,295.52,294.03,301.15,288.78,286.24,281.19,274.43,275.86,318.14,320.72,327.44,333.55,330.53,342.73,351.31,360.25,336.91,344.67,351.46,350.79,342.66,343.38,357.57,366.87,377.27,,,,,,,,,,,,,351.31,,,,,206.14,221.67,270.82,276.34,284.78,274.96,277.28,,280.54,279.19,290.98,298.84,306.06,334.08,327.26,339.57,324.82,322.85,320.92,316.23,321.03,,319.80,,,,,,,,237.85,248.32,261.61,309.61,309.70,323.74,322.07,330.95,331.83,343.38,,,,,,,,,,140.53,205.96,251.89,273.27,,,,,,,,,,,303.53,346.16,,,,73.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.35,,,,,,
2020-10-25 21:54:24.251000,L8,269.51,263.96,260.49,249.96,252.03,249.07,237.80,222.60,211.27,206.49,204.83,203.96,199.22,198.06,299.92,302.14,302.85,290.49,287.42,284.10,276.71,274.22,,,277.72,291.70,291.75,313.52,313.42,323.41,314.67,315.89,333.62,340.35,323.55,323.56,333.40,333.84,360.29,381.25,387.06,428.29,419.46,387.38,400.35,377.91,399.32,431.82,439.19,,,314.38,396.79,406.57,407.04,383.45,214.42,223.95,273.57,280.39,289.07,274.57,278.31,383.01,282.83,282.92,293.46,301.32,308.98,330.60,334.99,335.51,324.49,324.37,326.21,323.72,320.21,,322.57,,,,,390.80,400.30,,237.79,249.13,266.59,322.93,318.78,325.20,328.30,335.35,337.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26 21:54:24.779000,L8,299.31,291.83,275.54,254.30,277.62,271.24,262.00,225.47,216.77,261.65,278.21,273.70,260.65,241.58,301.71,304.74,307.13,293.40,292.65,287.84,279.94,278.64,,,,,,309.74,310.72,320.07,313.66,309.25,328.43,336.80,319.92,322.32,328.40,331.55,358.48,378.01,382.93,421.57,416.02,384.59,395.47,373.35,392.94,385.39,444.32,,,310.68,394.56,401.80,400.53,380.88,249.05,268.18,277.95,287.03,292.13,280.64,283.79,379.36,285.94,290.66,299.56,306.40,313.42,336.15,338.82,340.51,332.25,330.42,332.80,326.72,325.80,,328.33,,,,,,,,243.65,254.00,273.18,328.15,328.53,330.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12 21:54:25.476000,L8,272.06,272.19,280.22,276.83,276.15,263.90,249.90,248.39,208.91,223.66,226.83,241.07,232.80,195.85,299.31,301.88,303.31,290.41,288.09,283.18,277.15,273.45,,,284.77,294.38,291.96,307.80,312.41,323.04,314.71,317.45,333.22,332.63,319.12,333.39,352.55,346.19,375.48,,,,439.49,,,,,,,,,313.16,398.46,409.97,392.76,384.01,209.97,224.50,274.32,281.03,289.29,274.14,277.76,389.67,280.47,285.03,293.95,302.01,332.03,,353.54,348.86,348.91,326.40,327.45,324.54,321.01,,323.06,,,,,,,,236.91,249.88,265.69,319.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13 21:54:15.589000,L8,271.76,251.49,250.27,240.77,259.97,226.78,242.42,212.98,218.34,206.27,202.78,199.83,194.38,196.48,294.55,299.04,296.21,286.30,283.26,279.02,272.02,270.66,,,,279.75,319.15,322.21,327.19,352.51,330.83,337.59,345.11,350.17,339.99,334.90,355.91,376.22,,,,,,401.56,398.25,429.82,,,,,,338.09,,,408.31,389.13,208.82,222.20,269.93,277.56,286.31,272.49,276.20,,276.90,279.86,290.25,298.79,305.39,326.67,329.32,331.10,320.04,320.31,322.37,316.20,314.79,,318.36,,,408.62,377.24,388.60,394.65,,236.71,249.70,264.30,317.30,312.90,320.87,324.80,330.52,331.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 21:53:50.092000,L8,279.08,275.03,266.37,263.58,261.31,241.53,244.46,242.71,241.58,241.97,240.41,239.80,231.63,231.19,299.31,302.47,301.22,290.66,289.99,285.53,277.89,276.03,,284.15,296.88,305.82,311.17,321.23,322.43,349.67,328.99,328.03,341.45,341.84,333.35,330.73,341.58,347.69,361.07,385.75,386.35,427.96,421.51,383.53,394.44,431.61,394.20,391.49,439.46,,,333.44,405.69,408.58,388.48,385.19,239.56,241.94,274.86,280.86,289.20,276.90,282.21,395.73,305.88,,,,,,,,352.01,329.05,329.05,325.26,320.23,,326.93,,,,,,,,265.91,250.65,265.15,327.72,323.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05 21:53:33.703000,L8,271.83,264.05,260.56,255.84,242.58,242.17,241.11,227.77,211.04,208.17,202.54,208.02,202.26,202.43,299.51,298.70,301.80,290.43,288.60,284.07,278.37,275.17,,,288.49,306.20,305.34,315.72,316.47,333.01,321.93,318.85,335.21,340.81,325.37,325.74,337.23,337.64,361.29,388.98,390.28,433.09,421.63,384.93,398.07,374.88,440.25,,,,,319.48,404.43,407.66,393.77,386.07,215.19,224.61,273.81,278.58,288.40,276.78,279.67,391.25,280.38,287.04,295.62,302.26,311.35,,341.83,336.96,328.25,328.74,328.73,325.64,319.78,,325.25,,,,,,,,239.65,249.31,263.41,327.58,318.70,329.44,337.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08 21:53:58.887000,L8,263.87,256.97,250.91,243.02,241.24,239.76,229.84,216.24,204.64,205.95,198.47,193.05,193.12,194.42,292.90,293.37,299.01,288.22,282.87,275.70,270.64,271.26,,,297.18,310.43,312.23,322.28,324.47,351.16,332.03,334.25,346.77,350.53,339.69,333.77,345.76,350.37,366.95,,,,428.03,407.21,404.46,427.91,,,,,,336.10,413.59,413.15,398.90,393.98,207.15,219.37,268.85,274.70,284.75,268.88,267.58,397.60,271.01,256.60,271.10,260.25,265.75,307.24,274.07,294.73,283.47,307.10,315.84,312.60,314.80,,319.98,,,,,,,,234.72,244.49,259.20,315.13,309.75,323.71,328.75,334.74,334.29,,,,,,,,,,,48.06,103.63,99.98,101.46,,,,,,,,,,,,,,,,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24 21:54:04.359000,L8,,,,235.37,253.77,252.42,236.71,230.93,201.55,217.07,208.67,210.21,210.93,209.18,330.08,311.62,330.86,321.85,319.08,316.09,317.95,,,,301.93,307.62,311.42,326.54,329.74,362.61,344.39,345.46,364.80,,,,,,,,,,439.41,409.87,400.43,397.41,443.54,,,,,342.98,412.55,410.09,394.38,379.00,221.55,244.09,292.70,306.31,306.29,,,405.86,,,,,,,,,,,,,,,,,,,,,,,249.44,275.94,280.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09 21:54:11.490000,L8,299.65,279.97,270.74,273.77,268.64,277.69,274.21,271.48,250.61,246.83,233.38,241.89,234.85,233.29,333.87,340.47,334.03,326.40,324.93,311.89,300.25,311.39,295.66,292.63,302.33,312.02,317.68,328.20,327.47,346.87,329.26,328.19,337.34,338.99,329.52,328.24,343.24,348.78,354.14,352.13,372.22,374.71,405.63,363.94,365.19,361.93,376.21,380.30,377.05,381.57,355.35,334.98,400.28,393.78,380.52,372.31,241.97,254.49,,,,304.50,315.13,396.00,320.13,,,333.27,333.12,337.74,350.96,354.34,339.57,334.95,337.00,347.28,,322.18,,,,391.15,383.03,321.07,367.34,,272.48,282.84,296.08,,,,,,,,,,,,,,,,,,,,,295.00,,,,,,,,,,,,,,,,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25 21:54:16.007000,L8,267.73,257.55,256.30,250.50,242.39,238.09,234.99,223.27,219.87,206.51,203.72,203.72,200.80,199.83,300.87,304.92,302.28,292.08,289.66,285.27,278.47,277.51,303.55,299.46,310.58,312.97,323.10,331.66,335.18,,335.07,336.12,344.28,357.52,340.54,336.69,350.76,357.67,364.07,380.22,387.15,426.75,421.75,384.54,398.39,376.49,396.85,396.88,441.22,,,342.09,411.46,407.70,393.18,387.23,211.46,224.02,275.69,284.41,290.58,276.23,283.47,400.14,285.84,289.51,299.60,304.46,311.41,,339.65,345.41,330.62,329.46,328.75,326.80,324.17,,,,,,,,,,241.02,250.34,266.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10 21:54:20.775000,L8,283.57,269.10,268.46,261.94,245.88,243.82,245.73,228.94,230.31,227.91,225.92,218.74,216.06,194.96,295.23,299.01,302.25,313.51,306.64,307.08,285.34,281.45,309.94,304.78,315.00,317.98,326.01,335.78,344.08,,,,,,,343.38,355.21,360.76,374.15,383.80,395.62,431.09,430.65,404.43,410.43,387.64,403.28,406.89,407.24,,,,414.41,432.54,425.79,401.54,222.14,254.18,275.92,295.05,288.02,282.46,,412.20,,,,,,,,,,,,,,,,,,,,,,,,173.38,251.69,,,,,,,,,,,,,,,,,54.19,42.65,112.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-12 21:54:29.370000,L8,283.24,269.76,266.90,261.76,260.55,253.18,247.52,224.08,229.62,226.84,207.75,219.30,209.57,218.14,301.24,303.01,306.76,291.60,289.10,282.98,277.71,276.61,298.65,296.41,309.12,312.36,319.92,330.65,332.36,,333.33,332.71,341.87,343.36,326.28,337.01,354.83,361.05,362.81,386.06,,,,,,,,,,,,338.43,,,,,237.94,250.66,275.99,283.34,289.81,275.63,283.44,,306.44,314.91,298.26,302.08,312.34,,,,,,,329.62,325.15,,325.90,,,,,,,,252.83,253.10,265.46,328.02,322.48,328.23,333.13,337.95,341.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07 21:54:26.664000,L9,265.14,261.36,270.85,267.58,261.77,246.54,246.11,231.89,215.22,201.91,201.19,196.92,193.68,193.19,296.18,297.94,297.88,287.64,283.60,279.83,271.26,269.38,311.67,308.58,317.41,325.09,328.21,339.88,345.93,396.44,341.37,339.66,346.69,347.16,335.59,341.33,356.20,360.65,380.00,406.22,,,436.30,415.84,417.54,,,,,,,385.17,412.38,426.21,420.84,404.47,208.26,220.41,270.67,277.24,285.86,272.17,275.53,410.08,278.56,273.88,286.66,295.64,304.52,345.03,,,345.13,335.86,321.98,320.98,315.15,,318.33,,,,,,,,236.18,246.62,262.85,321.27,311.31,317.56,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,96.64,,,,,,,,,,,,,,,,73.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23 21:54:21.811000,L9,271.71,269.52,279.97,254.76,259.99,257.59,246.98,227.85,219.14,206.70,207.12,211.54,197.88,202.78,302.29,305.23,305.77,293.72,292.25,287.06,281.38,280.45,303.35,299.70,305.94,314.58,321.73,334.48,334.65,356.52,333.45,338.59,343.34,344.96,337.08,340.42,353.26,356.93,367.58,378.58,391.75,425.00,427.89,389.59,402.11,383.94,402.07,,,,,340.46,409.56,415.50,408.93,396.75,224.52,229.36,277.80,286.31,291.11,280.30,284.70,402.85,292.52,292.91,302.10,306.99,313.72,,,,,,342.23,327.82,327.63,,327.96,,,408.76,439.88,426.78,424.07,,247.05,259.27,272.60,331.21,329.14,333.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31 21:54:19.245000,L8,272.78,268.17,287.64,281.70,278.63,270.59,262.06,246.22,248.50,240.63,206.52,207.34,201.33,202.19,301.28,303.83,305.43,292.46,288.74,285.77,279.36,276.45,,,280.98,292.97,294.04,306.78,306.52,324.71,312.67,312.36,333.52,342.10,322.35,324.09,330.86,334.13,358.82,379.33,385.53,428.75,421.89,385.11,397.87,375.13,396.55,,,,,313.91,396.94,406.43,392.48,383.30,217.29,228.13,276.68,285.38,291.35,277.86,281.78,384.30,304.81,,,,,,343.17,334.35,326.50,327.55,328.01,327.21,321.33,,325.82,,,,,,,,245.33,256.44,269.85,327.86,322.46,329.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08 21:54:19.756000,L9,294.48,277.34,278.29,263.72,268.59,262.28,247.78,236.37,231.11,230.62,230.50,222.75,222.19,231.63,302.12,301.53,300.67,289.56,288.24,282.87,275.73,272.85,281.53,289.43,298.82,308.62,312.55,324.86,326.44,352.01,328.50,331.89,343.25,345.44,332.92,333.84,344.29,348.57,364.70,389.47,392.10,431.34,426.57,387.73,399.42,380.04,440.27,,,,,334.76,406.72,412.74,399.92,386.26,244.38,259.16,288.92,285.75,289.15,274.14,279.42,398.25,313.00,287.00,288.94,300.70,311.15,,341.05,343.81,349.38,339.87,329.27,323.20,322.98,,324.71,,,,,,,,,,286.66,324.93,318.89,330.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 21:54:12.645000,L8,271.58,263.09,276.38,270.53,264.00,260.38,251.41,245.28,234.62,233.84,255.98,270.12,259.63,205.47,300.45,301.33,300.52,290.43,288.31,283.02,279.54,275.58,,282.49,297.16,306.95,312.19,320.65,324.66,350.69,329.20,330.28,342.67,343.58,330.18,328.41,342.22,347.20,363.08,379.18,387.09,426.14,419.83,381.32,396.26,374.28,443.80,,,,,331.72,403.43,407.18,390.65,384.21,238.76,246.74,275.22,282.81,288.34,277.46,280.65,393.93,298.29,304.16,295.38,301.75,335.26,,,,,340.24,347.44,326.80,324.50,,325.67,,,402.65,437.58,410.96,397.32,,272.91,252.35,266.09,329.70,325.33,332.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
