dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105,satname
2024-06-14 21:53:11+00:00,276.5983333333333,263.73833333333334,260.37166666666667,256.385,252.09166666666667,244.26333333333332,236.96333333333334,228.40166666666667,220.5,212.00833333333333,209.34666666666666,222.39,217.42166666666665,217.1016666666667,305.926,307.83000000000004,304.235,298.72200000000004,296.01000000000005,286.8525,279.8875,279.9475,296.22666666666663,280.9683333333333,291.765,304.5566666666667,306.2,318.96,319.02200000000005,329.92333333333335,319.15999999999997,314.43,,,332.44,327.05,333.385,337.28999999999996,357.44999999999993,366.3525,379.9475,394.90333333333336,410.02,376.1,370.46,370.72249999999997,393.96,382.46,378.63,377.89,346.93,321.6975,401.81,401.24,382.28,381.39,218.595,227.28333333333333,283.154,289.974,290.975,279.6725,285.6325,391.44399999999996,287.57000000000005,293.58500000000004,296.0075,301.1975,309.75,,332.165,,328.72333333333336,329.6500000000001,330.82000000000005,328.17,326.905,319.58,,,,387.59,366.48249999999996,316.02500000000003,363.53000000000003,,244.4333333333333,255.265,276.87600000000003,,,,,,,,,,,,,,,,,,,,,292.73,,,,,,,,,,,,,,,,390.00666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-07-24 21:53:29+00:00,276.62,265.06,260.18,257.1271428571428,252.10999999999999,246.4114285714286,239.90714285714284,229.35285714285715,220.29142857142855,212.29999999999998,208.84571428571425,220.4442857142857,216.05,216.3757142857143,305.4583333333333,306.8,304.202,297.6566666666667,294.8833333333334,286.8525,279.136,279.24,303.98499999999996,286.39285714285717,291.765,304.5566666666667,306.2,318.96,319.02200000000005,329.92333333333335,319.15999999999997,314.43,,,332.44,327.05,333.385,337.28999999999996,357.44999999999993,366.3525,379.9475,394.90333333333336,410.02,376.1,370.46,370.72249999999997,393.96,382.46,378.63,377.89,346.93,321.6975,401.81,401.24,382.28,381.39,218.595,227.28333333333333,281.91,289.64666666666665,290.93199999999996,279.11800000000005,284.58599999999996,391.44399999999996,286.3616666666667,294.5,296.0075,301.1975,309.75,,332.165,,328.72333333333336,329.6500000000001,330.82000000000005,328.17,326.905,319.58,,,,387.59,366.48249999999996,316.02500000000003,363.53000000000003,,244.4333333333333,254.67799999999997,276.87600000000003,,,,,,,,,,,,,,,,,72.58,114.86,115.29,94.37,292.73,,,,,,,,,,301.93,,,,,2.55,390.00666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-10-12 21:54:03+00:00,276.925,267.02500000000003,260.82,258.3533333333333,252.42166666666665,248.04166666666666,241.43499999999997,229.95833333333334,220.22,212.51,208.87333333333333,217.89999999999998,214.91333333333333,214.01333333333335,306.48999999999995,306.68,304.3325,298.85600000000005,296.01,287.56,279.45750000000004,279.9175,303.98499999999996,289.40500000000003,294.028,307.604,307.952,321.95,321.905,322.17,314.21,310.86,,,,324.5,331.41,336.08,355.5,362.33,375.40500000000003,384.795,404.9,369.85,370.46,369.78,,382.46,378.63,377.89,346.93,324.8433333333333,403.98500000000007,395.16,382.28,381.39,213.85666666666665,226.995,283.07399999999996,290.62199999999996,291.015,279.1575,284.58,393.39750000000004,286.392,294.685,294.04333333333335,300.6166666666666,307.96999999999997,,326.29,,327.995,328.76,329.8,327.19500000000005,325.365,319.58,325.02,212.85,262.04,387.59,365.0,317.1433333333334,364.08000000000004,,244.075,254.03,279.1175,326.3,327.37,,,,,,,,,,,,,,,72.58,114.86,115.29,94.37,292.73,,,,,,,,,,301.93,,,,,2.55,390.00666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-10-20 21:54:09+00:00,275.44,266.8057142857143,260.4785714285714,257.19142857142856,252.16142857142856,246.98857142857145,240.46857142857144,228.38714285714286,219.33571428571426,211.44571428571427,208.13857142857142,216.6357142857143,212.23000000000002,211.99285714285716,305.4866666666667,306.35833333333335,304.04,297.705,294.8966666666667,287.03999999999996,278.87,279.56000000000006,305.82599999999996,291.32428571428574,297.40000000000003,310.505,311.37666666666667,321.95,321.905,322.17,314.21,310.86,,,,324.5,331.41,336.08,355.5,362.33,375.40500000000003,384.795,404.9,369.85,370.46,369.78,,382.46,378.63,377.89,346.93,324.8433333333333,403.98500000000007,395.16,382.28,381.39,212.91,225.87333333333333,281.8066666666667,289.755,291.07,278.59000000000003,284.384,393.39750000000004,285.7966666666667,294.064,295.89,301.55,309.07,,326.29,336.27,327.65000000000003,328.1766666666667,328.61,326.60333333333335,324.68,319.58,324.935,232.11,262.67,387.59,365.0,317.1433333333334,364.08000000000004,,243.34,253.706,277.162,325.94,327.275,,,,,,,,,,,,,,,72.58,114.86,115.29,94.37,292.73,,,,,,,,,,301.93,,,,,2.55,390.00666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-02-25 21:53:55+00:00,267.66999999999996,266.20000000000005,258.865,250.76999999999995,251.63499999999996,241.60000000000005,235.57,219.35,214.365,206.22999999999996,204.45499999999998,209.41500000000005,197.73000000000008,200.68,301.21666666666664,305.1133333333333,304.37333333333333,292.9166666666667,290.00666666666666,286.47999999999996,277.40666666666664,278.43500000000006,313.19,285.3566666666667,299.0,311.6466666666667,311.18,321.42999999999995,319.14,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,,,,,,,326.485,,,,,210.755,224.60000000000002,276.3550000000001,285.845,291.945,275.97,282.54333333333335,390.83000000000004,282.62333333333333,290.8,299.15000000000003,303.7466666666667,312.0133333333333,327.39,334.7,336.27,326.1566666666667,326.75333333333333,325.7033333333333,323.54333333333335,323.31499999999994,,324.935,232.11,262.67,,,,,,242.575,252.96999999999997,270.44499999999994,325.94,327.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-03-13 21:53:52+00:00,266.5733333333333,265.86,259.21,251.12,249.46666666666667,240.42333333333332,233.82000000000002,219.01666666666665,213.18999999999997,204.3166666666667,202.22333333333333,205.41,197.20000000000002,199.15333333333334,300.2975,304.2175,303.7575,292.1425,289.295,285.6775,275.6375,276.06333333333333,301.08000000000004,285.85,300.3825,310.9475,312.515,322.78999999999996,319.14,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,,,,,,,326.485,,,,,209.7833333333333,223.39333333333335,274.08,283.7866666666667,291.06333333333333,274.975,281.01750000000004,390.83000000000004,281.475,289.90500000000003,297.185,302.5525,310.875,327.39,334.7,336.27,325.435,326.75333333333333,325.055,322.38500000000005,323.31499999999994,,324.935,232.11,262.67,,,,,,240.98000000000002,251.03666666666666,267.95666666666665,324.24666666666667,327.275,,,,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-03-21 21:53:56+00:00,268.685,269.07500000000005,263.16499999999996,254.195,253.995,242.125,235.0925,220.7375,214.505,206.275,205.1225,207.69,200.5225,201.70250000000001,300.856,305.29200000000003,304.87600000000003,292.798,290.096,286.328,276.16999999999996,276.7525,301.08000000000004,285.278,300.76,310.596,312.58,323.47749999999996,319.14,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,,,,,,,326.485,,,,,212.17499999999998,225.555,274.4475,284.605,293.095,276.106,281.928,390.83000000000004,283.844,289.90500000000003,297.185,302.5525,310.875,327.39,334.7,336.27,325.435,326.75333333333333,325.055,322.38500000000005,323.31499999999994,,324.935,232.11,262.67,,,,,,242.625,253.2725,268.65999999999997,324.24666666666667,327.275,,,,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-03-29 21:53:43+00:00,268.724,268.882,262.412,253.93800000000002,253.096,241.456,235.2,220.704,214.36999999999998,205.99200000000002,204.69,207.666,201.01600000000002,201.53000000000003,301.06,305.08166666666665,305.01500000000004,292.9633333333333,290.1716666666667,286.20166666666665,276.43833333333333,276.63,294.68666666666667,285.1716666666667,300.98333333333335,310.07166666666666,312.78833333333336,323.36,320.82666666666665,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,,,,,,,326.485,,,,,212.27599999999998,225.288,274.278,284.488,292.752,276.2866666666667,282.17833333333334,390.83000000000004,284.1616666666667,290.54,297.83000000000004,302.942,311.11,327.39,334.7,336.27,325.435,326.75333333333333,325.055,322.38500000000005,323.31499999999994,,324.935,232.11,262.67,,,,,,242.398,252.89000000000001,268.416,324.24666666666667,327.275,,,,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-04-06 21:53:55+00:00,269.0883333333333,269.06,264.775,253.84666666666666,253.665,239.01833333333332,232.005,220.704,214.36999999999998,206.29999999999998,204.6933333333333,208.025,202.05333333333337,202.04833333333332,301.4542857142857,305.56142857142856,305.42285714285714,293.3757142857143,290.62142857142857,286.90999999999997,276.9585714285714,277.22499999999997,294.68666666666667,283.70285714285717,298.88428571428574,309.0185714285714,311.1242857142857,322.06166666666667,319.5575,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,373.79,,,,,,323.34,,,,,212.92666666666665,225.6916666666667,274.4483333333333,284.7916666666667,293.315,276.69714285714286,282.64,391.1966666666667,285.1271428571428,291.4216666666667,298.56,303.85333333333335,311.625,327.39,334.7,336.27,325.435,326.75333333333333,325.055,322.38500000000005,323.31499999999994,,324.935,232.11,262.67,,,,,,242.86166666666668,252.99,268.79833333333335,324.24666666666667,327.275,,,,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-05-16 21:53:29+00:00,269.802,269.78000000000003,265.59,254.598,252.60999999999999,238.356,231.092,221.64499999999998,213.8575,207.52399999999997,203.83800000000002,206.06199999999998,203.73600000000002,202.794,301.60499999999996,305.7083333333333,306.39,293.83166666666665,291.36333333333334,287.645,276.85166666666663,277.134,290.31333333333333,284.12833333333333,298.72666666666663,308.295,311.2133333333333,321.64399999999995,319.1166666666667,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,373.79,,,,,,320.335,,,,,214.202,226.77799999999996,273.552,284.03000000000003,293.654,277.315,282.6666666666667,391.18000000000006,285.6483333333333,292.08000000000004,298.37,304.168,311.37199999999996,331.78499999999997,336.1,,323.94500000000005,325.48,323.09000000000003,318.95000000000005,,,,,,,,,,,243.346,252.99200000000002,267.774,320.86,,,,,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-06-01 21:53:32+00:00,270.31166666666667,268.435,264.26666666666665,253.83666666666667,250.64666666666668,238.66166666666666,231.64499999999998,221.548,213.28599999999997,207.795,202.86833333333334,204.22333333333333,203.23833333333334,202.585,301.36428571428576,304.36999999999995,305.99571428571426,293.50857142857143,290.96,287.44,276.16142857142853,276.98333333333335,294.135,287.40142857142854,301.12857142857143,310.24285714285713,313.50999999999993,321.64399999999995,319.1166666666667,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,373.79,,,,,,320.335,,,,,214.35166666666666,226.80999999999997,273.3666666666667,282.88,292.655,277.13714285714286,282.68142857142857,391.18000000000006,285.25857142857143,292.3916666666667,298.63166666666666,303.77,311.09999999999997,331.78499999999997,336.1,,323.94500000000005,325.48,323.09000000000003,318.95000000000005,320.16,,,,,,,,,,243.24166666666667,252.045,267.62000000000006,320.86,,,329.66,,334.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-07-27 21:53:57+00:00,269.5728571428572,267.5885714285714,262.6328571428571,253.03428571428572,249.04285714285714,238.62285714285713,231.5942857142857,221.04999999999998,212.37666666666667,207.55714285714288,202.0614285714286,202.79,202.9557142857143,202.06,301.18375,303.7625,305.57,293.26375,290.80125,287.10875,275.79625,277.1871428571429,298.51,290.6725,304.615,312.6075,313.50999999999993,321.64399999999995,319.1166666666667,333.28,,,,,,328.66,340.88,345.71,,,384.85,,,,,373.79,,,,,,320.335,,,,,213.74,225.98571428571427,273.0585714285714,282.4542857142857,292.2371428571428,277.1875,282.8075,391.18000000000006,285.19875,292.6542857142857,298.86428571428576,303.56857142857143,311.3671428571428,331.78499999999997,336.1,,323.94500000000005,325.48,323.09000000000003,318.95000000000005,320.16,,,,,,,,,,242.5742857142857,250.99714285714285,267.30428571428575,320.86,,,329.66,,334.83,,,,,,,,,,,72.2,125.44,122.12,,,,,,,,,,,,290.73,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,,L9
2025-08-28 21:54:11+00:00,269.96125,267.8175,262.66625,253.6625,249.48375,238.805,232.26125,221.04285714285714,213.02714285714288,207.77625,202.77125,203.76624999999999,203.54375,202.57125,302.525,304.82374999999996,306.15625,294.54125,291.95375,288.025,277.0025,278.49625000000003,300.97999999999996,294.71125,308.41249999999997,315.20750000000004,317.21999999999997,322.3775,319.975,,,,,,,,,,,,,,,,,373.79,,,,,,317.05,,,,,214.335,226.59375,273.9775,283.445,293.2375,278.87625,284.8725,391.93,288.3725,293.12499999999994,299.43333333333334,303.9266666666667,311.57166666666666,336.18,337.5,,323.27,,323.11,318.91,320.16,,,,,,,,,,243.52875,252.10625,268.46375,320.86,,,329.66,,334.83,,,,,,,,,,,72.2,125.44,122.12,,,,,,,,,,,,290.73,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,,L9
2025-09-29 21:54:20+00:00,270.45666666666665,266.45166666666665,261.6666666666667,252.76666666666665,247.66333333333333,238.14499999999998,231.58,220.94400000000002,212.95,209.02166666666668,202.33,203.64,204.41166666666666,203.26166666666666,304.58166666666665,305.3883333333334,306.69,295.945,293.46166666666664,289.7366666666667,278.52166666666665,280.9583333333333,308.7525,297.40333333333336,310.89,317.87666666666667,318.828,321.35,321.54499999999996,,,,,,,,,,,,,,,,,379.53,,,,,,317.05,,,,,215.9766666666667,227.27499999999998,275.41333333333336,284.66,294.20666666666665,280.76,287.2333333333333,395.82,290.47999999999996,295.366,302.762,306.2900000000001,313.316,336.18,337.5,341.93,335.17,,330.76,331.37,320.16,,,,,,,,,,245.005,252.20833333333334,270.5366666666667,,,,329.66,,,,,,,,,,,,,72.2,125.44,122.12,,,,,,,,,,,,290.73,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,,L9
2025-10-07 21:54:20+00:00,270.64166666666665,266.515,260.1766666666667,252.88666666666666,247.2833333333333,240.73000000000002,234.97166666666666,221.21666666666667,213.49166666666667,209.17,202.62166666666667,203.67999999999998,204.085,202.91166666666663,304.7966666666667,305.37166666666667,306.50333333333333,296.17333333333335,293.72166666666664,289.6616666666667,278.455,281.195,306.278,300.76,314.84166666666664,319.445,322.918,327.385,329.67499999999995,,,,,,,,,,,,,,,,,385.27,,,,,,,,,,,216.18833333333336,226.86166666666665,275.7683333333333,285.03,293.97666666666663,281.1066666666666,287.625,399.57,290.43666666666667,295.252,303.356,306.572,313.444,336.18,337.5,341.93,333.58500000000004,330.45,330.12,329.64,320.16,,,,,,,,,,244.955,252.04999999999998,270.99833333333333,,,,329.66,,,,,,,,,,,,,42.32,125.44,122.12,,,,,,,,,,,,290.73,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,,L8
2025-11-08 21:54:21+00:00,270.20285714285717,267.3828571428571,262.55285714285714,252.10714285714286,247.72,240.6057142857143,234.55285714285714,220.98714285714286,212.55714285714288,208.45428571428573,202.55428571428573,203.71714285714285,202.7757142857143,201.34142857142857,304.01142857142855,305.37166666666667,306.50333333333333,296.17333333333335,293.72166666666664,289.6616666666667,278.455,281.195,308.28833333333336,302.2357142857143,316.18857142857144,321.3085714285714,324.3883333333333,327.385,329.67499999999995,,,,,,,,,,,,,,,,,385.27,,,,,,,,,,,214.99142857142857,225.69285714285712,274.72285714285715,284.35857142857145,293.1842857142857,281.1066666666666,287.625,399.57,290.43666666666667,295.252,303.356,306.572,313.444,336.18,337.5,341.93,333.58500000000004,330.45,330.12,329.64,320.16,,,,,,,,,,243.63285714285715,251.1442857142857,270.1257142857143,,,,329.66,,,,,,,,,,,,,41.4,113.535,122.12,,,,,,,,,,,,291.03499999999997,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,,L8
2025-11-16 21:54:25+00:00,271.3971428571428,266.23571428571427,262.2742857142857,252.16,248.285,246.00714285714284,235.73999999999998,222.24142857142857,212.59833333333336,207.8166666666667,202.99,204.17166666666665,202.93500000000003,201.0583333333333,305.2628571428572,306.94,307.96333333333337,297.745,295.5,291.0683333333333,280.06166666666667,282.6616666666667,309.93199999999996,298.0585714285714,312.7871428571429,318.35714285714283,320.83166666666665,322.41,322.74666666666667,329.33,313.7,,,,,,,342.97,,,,,,,,383.33,,391.17,388.62,390.09,377.42,318.71,399.32,,388.43,382.83,215.02857142857144,225.93285714285713,276.3285714285714,285.6742857142857,295.34142857142854,282.3466666666667,288.74,395.5733333333333,292.56333333333333,296.894,305.472,308.238,314.692,,344.59,344.89,335.51,332.445,332.45,331.62333333333333,326.935,,,,,398.76,372.03,325.72,375.26,,245.12857142857143,252.42000000000002,271.7442857142857,,,,329.66,,,,,,,,,,,,,41.4,113.535,122.12,,,,,,,,,,,,291.03499999999997,,,,,3.45,393.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,,L9
