dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015
2015-10-31 22:27:04.990000,L8,,,,187.24,230.98,226.62,226.43,225.78,207.88,190.63,219.99,224.07,220.49,226.30,266.69,271.19,277.21,277.02,279.65,275.16,286.04,279.15,284.32,300.27,286.05,277.15,268.09,260.95,260.00,255.43,266.34,262.63,272.19,278.10,280.47,291.79,277.13,273.25,288.60,278.48,293.21,301.81,285.69,271.03,288.35,275.36,261.96,254.25,258.45,289.20,280.62,288.58,289.37,258.53,252.76,259.95,253.44,246.50,291.07,270.63,270.37,264.23,259.69,269.95,281.46,255.25,279.23,273.54,294.53,292.38,248.80,312.90,308.80,314.04,300.74,288.38,279.79,293.70,251.81,261.44,256.95,254.82,249.19,238.03,231.52,234.80,230.51,256.81,236.58,278.88,322.32,294.14,342.60,341.87,340.76,333.99,334.16,327.73,323.19,322.17,324.93,312.38,292.00,291.75,267.44,305.89,319.69,322.28,320.07,322.23,303.23,278.79,283.19,282.82,333.61,340.17,330.78,337.63,340.57,343.54,342.03,331.54,337.99,341.11,343.72,344.88,348.38,353.34,356.60,347.50,349.85,345.19,349.21,356.56,357.30,354.17,346.38,342.34,333.83,333.99,341.96,331.71,295.51,293.65,305.52,303.51,302.76,298.90,293.91,295.78,290.10,295.89,308.23,307.86,312.42,321.54,324.42,329.92,363.20,343.86,348.12,364.50,374.49,381.12,364.25,375.07,393.26,396.88,411.85,453.18,501.08,,,,,193.30,206.71,208.84,215.26,,227.75,200.75,209.87,190.08,199.69
2016-01-03 22:27:03.506000,L8,,,,,,,,,,,,225.69,201.29,223.76,233.98,278.92,274.06,274.92,266.17,281.71,266.58,278.75,278.20,257.75,258.85,261.51,246.99,243.50,239.13,224.43,234.72,235.98,244.31,236.83,255.55,270.66,260.45,253.73,253.72,250.54,251.74,248.31,253.42,241.99,240.12,236.69,237.05,237.31,234.15,231.89,235.32,228.75,223.15,246.15,223.60,220.18,219.79,213.10,225.22,219.72,218.21,218.76,219.14,221.12,221.05,231.45,220.77,224.21,208.75,212.50,229.61,231.93,211.19,232.26,248.17,241.54,242.82,238.06,235.10,245.41,244.49,239.34,236.92,229.13,230.88,228.01,227.00,226.68,231.04,232.40,222.69,232.73,147.90,212.71,263.03,270.24,269.07,268.72,265.26,264.03,264.28,264.56,270.10,264.34,264.23,263.65,276.38,279.00,264.26,276.58,282.53,278.25,279.04,238.90,253.20,241.64,260.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.95,195.08,206.27,,,233.74,144.52,253.34,266.45,261.71,336.16,313.16,323.30,340.51,376.04,435.97,411.27,,,157.61,210.84,423.24,,,,,
2016-01-19 22:27:03.476000,L8,,,,,,,,,,,,173.13,213.85,222.82,248.00,262.36,263.23,265.24,264.80,277.30,269.02,273.19,268.22,267.68,268.41,261.73,258.76,250.18,240.66,232.45,237.56,237.57,242.90,243.64,253.75,262.30,262.26,263.81,265.65,253.37,268.20,256.96,262.40,243.34,263.90,248.60,236.70,259.93,230.30,230.99,235.66,227.64,227.40,228.54,224.82,225.90,231.74,226.36,245.62,227.66,244.04,234.00,240.79,232.83,230.75,256.89,241.18,265.68,236.99,242.56,242.01,233.52,225.98,232.88,249.91,247.90,250.01,244.81,243.63,250.69,245.38,244.25,244.43,230.91,232.05,229.35,230.51,228.13,233.15,238.77,257.36,232.31,247.14,215.69,268.26,272.48,271.68,272.18,269.48,264.13,270.67,270.86,271.70,268.83,264.26,270.85,277.95,280.75,281.75,278.52,281.04,281.07,282.18,280.43,281.24,282.52,289.72,293.23,301.63,303.74,306.17,309.45,309.70,309.01,329.08,304.16,309.68,313.21,307.83,300.44,307.26,309.12,306.63,317.11,319.13,303.93,311.67,299.80,296.65,298.38,295.98,294.51,292.09,289.33,299.42,290.08,294.72,288.07,285.78,284.45,281.04,285.42,295.43,292.90,302.63,310.15,307.89,341.87,381.15,372.96,386.69,354.16,391.74,373.27,361.50,374.07,368.79,401.90,388.26,393.68,418.50,345.66,413.37,461.35,472.28,,,,211.78,494.44,,,,,
2016-02-04 22:27:00.087000,L8,,175.74,249.68,261.88,289.04,294.49,276.61,268.10,205.18,244.44,263.09,224.99,224.91,253.92,261.98,274.97,273.56,276.07,275.28,273.96,275.71,277.30,270.76,276.30,273.53,267.48,267.80,257.64,254.71,249.02,247.62,249.01,249.70,254.57,258.35,266.89,264.72,261.99,274.17,272.74,278.59,265.76,265.24,259.80,263.80,257.58,259.33,259.56,259.48,259.88,257.95,272.44,270.57,268.83,270.86,257.75,260.66,251.32,249.80,246.84,248.19,255.69,249.05,255.15,260.42,256.98,264.93,274.72,285.33,294.37,255.11,306.14,312.13,316.34,290.95,283.44,282.85,284.32,251.37,259.45,254.87,253.16,249.96,244.95,234.98,234.86,229.58,236.26,237.66,245.07,252.85,240.18,285.63,296.67,311.48,304.07,277.11,275.11,279.14,272.56,279.81,272.64,330.41,325.83,396.13,275.61,291.90,282.51,280.43,283.15,281.28,283.88,285.66,285.32,290.17,286.78,292.84,302.68,308.55,305.97,321.70,318.31,319.25,319.20,310.07,308.74,328.23,317.84,318.39,309.30,320.14,322.34,324.16,324.71,335.70,330.11,326.77,328.85,303.85,295.81,299.54,295.90,295.41,294.93,303.81,299.38,299.53,295.08,287.02,293.93,287.17,295.71,301.00,305.52,304.75,315.78,312.44,317.26,326.62,319.52,318.59,313.70,321.16,327.33,324.20,323.49,331.61,324.60,334.50,329.18,331.46,339.84,395.36,450.63,460.62,205.83,207.22,218.06,223.15,480.38,263.36,257.34,217.15,203.33,199.38
2016-04-08 22:26:35.612000,L8,,,,,,,,,,,,,175.56,183.97,210.49,252.28,238.82,243.90,236.11,227.53,198.53,205.49,170.99,235.81,235.30,235.78,241.98,230.34,218.93,176.17,203.13,208.33,220.65,215.39,218.15,238.91,246.02,233.02,235.42,237.41,232.18,231.29,225.43,224.70,223.15,223.63,221.06,218.19,211.68,213.46,213.05,208.12,209.40,208.95,209.90,203.62,206.02,203.45,,,,,,,,146.57,158.23,181.01,194.24,185.71,192.33,154.82,,,,,,,,,205.76,206.41,203.86,192.68,187.20,176.13,181.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.94,159.29,221.89,230.00,262.27,254.11,262.04,263.07,249.21,244.17,254.40,240.47,237.88,230.18,246.60,250.53,230.77,255.98,258.99,266.45,260.89,225.84,268.87,258.31,271.30,260.58,277.40,229.94,225.85,251.01,,,,,,,,,,,,,,,,,246.82,237.08,242.41,227.22,223.36,,,,,,,,,,,,,,,,,,,
2016-05-10 22:26:31.116000,L8,,,,,,,,,,,,144.15,182.16,196.74,225.65,208.42,257.08,260.82,254.58,227.55,220.71,208.52,234.56,189.22,191.38,197.09,258.32,246.85,246.76,183.73,190.71,223.32,248.71,194.94,188.06,235.12,245.24,253.73,248.45,251.49,249.53,248.80,238.82,238.43,242.88,240.23,238.58,233.86,226.09,224.39,225.47,220.56,221.97,227.50,226.20,222.83,221.34,213.10,213.41,215.65,218.71,214.43,209.80,212.05,212.62,219.29,221.55,237.55,236.60,229.58,229.12,224.66,224.97,233.31,240.96,234.33,235.18,233.48,244.96,255.11,253.68,250.41,248.53,234.26,235.52,227.35,232.47,232.64,232.60,246.71,210.60,232.99,144.29,214.55,267.46,264.13,263.41,264.30,261.51,257.95,260.42,262.30,255.51,251.58,250.88,253.25,273.57,278.44,283.10,285.19,286.35,313.25,235.05,199.70,,,,,,,,,,,,,,,,,,,,,,,315.56,314.47,300.38,321.51,328.75,210.67,330.95,278.75,320.60,338.47,339.78,331.93,311.86,303.42,298.99,302.56,333.34,312.21,301.68,379.44,329.63,316.30,285.98,318.85,305.14,285.39,308.60,311.36,303.08,305.28,299.51,297.77,305.08,302.63,303.37,310.04,341.50,397.29,335.41,,,,,411.78,,,,,
2016-08-30 22:27:09.042000,L8,,,,,,156.68,190.24,183.36,183.93,184.85,191.26,260.03,259.41,265.61,270.30,275.69,270.79,270.86,266.54,271.39,260.37,257.46,265.51,266.17,262.90,261.71,257.86,254.06,252.36,247.78,245.67,244.88,244.76,246.18,248.46,254.69,258.76,260.23,254.83,261.91,257.26,256.06,260.10,263.51,266.66,264.17,256.66,249.91,246.56,256.13,262.53,273.35,261.58,251.52,258.93,242.62,234.63,240.32,241.62,237.03,246.52,238.26,224.70,251.59,256.60,240.94,247.33,240.36,234.73,233.12,235.48,228.75,226.09,263.07,250.30,262.16,250.86,252.52,258.60,263.20,252.28,257.31,249.92,244.92,242.10,234.96,234.76,239.71,238.83,237.76,219.32,237.05,241.09,223.79,267.86,269.33,272.96,268.09,271.35,266.31,271.35,272.79,268.68,266.47,264.92,263.03,281.44,284.94,278.13,279.21,275.77,281.92,285.96,279.41,279.90,284.44,284.87,285.47,294.29,286.73,275.85,294.15,278.01,263.46,270.61,274.00,277.48,267.03,270.18,277.78,276.48,274.85,278.69,285.05,289.25,283.16,296.97,299.58,301.02,297.21,289.17,301.42,299.28,282.49,297.66,296.49,290.53,281.89,285.81,289.87,284.64,287.67,293.76,290.08,304.31,306.87,307.92,314.67,318.75,310.52,298.36,301.12,301.97,299.45,290.86,291.38,283.99,280.17,285.22,286.52,290.03,295.50,333.23,412.99,343.96,197.73,211.12,250.36,258.99,467.01,213.57,200.37,200.47,190.15,185.39
2016-10-08 22:33:26.871000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.71,269.79,282.36,281.53,277.05,280.73,282.16,278.49,283.60,285.21,280.74,283.28,286.46,286.08,290.49,346.55,337.78,334.73,331.75,332.68,337.87,362.02,362.94,357.50,351.24,346.39,343.80,344.87,357.94,356.24,351.35,348.92,346.38,343.49,346.57,343.81,341.95,301.77,297.37,293.81,303.50,302.11,307.11,298.41,295.82,297.01,294.57,297.55,308.41,431.83,424.38,332.10,324.43,323.54,335.12,320.68,330.13,376.06,478.66,494.44,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:27:17.474000,L8,201.54,183.72,196.25,191.31,191.20,188.03,207.77,213.61,289.66,304.14,284.92,266.04,277.25,276.19,275.16,276.92,276.88,286.28,283.11,315.45,302.29,286.69,278.40,274.43,291.19,295.21,286.33,290.95,271.11,282.92,273.86,269.07,266.96,274.45,284.99,289.69,286.55,289.42,288.86,291.32,295.56,287.05,283.25,275.43,279.64,285.42,279.45,276.90,278.51,277.74,280.62,282.66,282.15,282.75,299.19,276.76,277.99,273.71,267.89,264.91,265.28,271.69,272.74,275.00,287.06,294.44,305.60,310.75,316.80,316.06,320.63,330.68,341.69,341.36,338.97,320.95,313.39,303.07,300.05,283.00,284.79,278.31,287.78,282.90,289.04,288.34,287.81,290.79,294.51,296.33,309.48,341.64,345.46,338.75,338.71,338.49,333.37,334.79,326.34,315.47,319.33,321.94,312.50,325.46,308.75,322.89,337.87,337.27,326.56,331.21,312.99,328.25,333.35,337.64,337.46,327.95,343.92,339.54,344.44,352.00,349.41,347.84,358.64,366.08,366.60,377.46,393.57,389.23,374.58,372.17,375.04,375.40,383.53,375.89,369.58,368.33,366.67,366.91,365.26,362.28,362.89,357.29,367.52,362.89,351.30,341.78,293.72,290.95,291.01,291.87,287.35,290.64,291.94,298.03,307.63,322.94,320.23,324.38,359.63,324.37,361.11,357.79,379.14,378.04,379.06,377.25,380.86,390.93,383.48,390.75,377.78,411.07,512.63,,,285.65,258.36,277.99,270.64,,322.75,317.45,312.21,314.64,290.35
2017-02-22 22:26:52.098000,L8,173.41,178.02,191.20,188.07,192.01,198.79,204.68,,182.30,191.22,205.34,234.79,271.53,283.35,278.31,285.49,273.87,272.69,268.36,275.35,268.66,265.25,267.68,263.48,272.59,265.26,271.90,264.51,263.12,250.96,255.16,253.69,259.11,264.79,265.18,261.70,264.71,260.03,262.71,271.01,268.25,264.74,257.19,261.12,256.18,263.15,258.10,259.06,255.93,257.95,256.17,263.12,270.24,274.49,263.99,272.62,263.95,261.78,242.00,246.03,249.11,254.74,265.71,264.59,262.42,267.93,279.46,287.12,280.81,286.37,266.25,267.68,230.53,301.46,292.57,287.53,282.45,247.19,245.28,258.40,249.01,250.64,246.48,242.06,236.19,233.66,233.18,236.46,236.23,248.42,220.17,245.50,300.20,298.66,292.78,284.13,277.26,273.30,273.84,274.20,269.73,268.77,277.37,270.68,266.81,270.86,280.66,283.57,283.32,282.01,283.69,282.28,284.72,285.90,283.38,283.25,284.51,283.50,292.02,290.85,323.64,312.69,313.08,315.99,319.80,323.43,331.69,327.21,328.30,330.50,326.71,331.92,330.14,331.36,342.68,336.83,331.23,310.31,295.81,294.04,294.15,294.57,296.49,294.49,300.02,300.24,303.12,295.39,293.27,476.97,473.34,471.11,479.94,296.15,465.64,470.15,484.35,480.10,478.50,468.50,455.82,309.86,314.43,324.36,317.32,311.27,319.51,317.03,333.68,320.28,330.04,337.67,401.78,456.06,481.78,224.85,231.13,227.51,222.80,493.23,237.53,236.94,215.23,193.58,202.68
2017-08-01 22:26:56.477000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.46,157.13,156.13,176.69,192.02,191.12,200.01,,174.62,189.21,193.87,205.26,216.80,223.88,217.45,225.20,219.66,219.57,217.72,216.75,197.38,213.12,161.49,158.97,,,,,,,,,,,205.97,229.87,226.33,215.51,,,,231.50,240.60,230.63,244.19,,216.72,238.53,232.41,231.65,218.30,217.65,250.05,219.22,,221.75,199.68,243.37,244.31,237.20,228.46,207.92,179.65,202.93,244.40,252.26,210.91,247.32,256.68,265.28,254.09,230.68,207.59,174.23,158.76,,,244.07,238.60,252.07,244.74,222.96,233.18,235.76,253.15,235.52,247.70,253.29,252.76,263.54,278.92,270.76,282.20,184.68,211.30,269.68,271.10,241.70,239.57,246.46,247.73,246.51,237.39,221.34,210.31,217.26,256.26,286.18,320.60,305.11,,,,,272.89,,,,,
2017-08-17 22:27:01.961000,L8,,,,,,,,,,,,,,,,,,,,,,,,165.90,225.84,243.82,240.69,240.32,241.15,217.55,220.48,229.71,248.70,223.10,245.16,253.48,256.62,252.68,256.26,249.98,246.57,249.15,249.69,239.67,245.57,236.61,227.17,243.78,219.81,221.10,220.50,220.98,217.57,217.65,221.89,217.73,214.87,214.95,212.06,215.62,211.96,215.33,212.02,215.91,215.58,224.50,222.17,227.54,227.62,219.94,210.61,208.15,198.82,210.44,227.21,227.51,229.33,228.87,236.76,251.47,252.79,247.07,247.57,231.76,232.76,225.58,230.41,231.59,229.39,235.91,210.16,193.55,137.54,205.47,255.58,259.86,261.20,258.93,259.91,254.89,255.18,263.87,257.81,260.36,258.35,258.74,274.12,276.04,273.23,272.23,270.76,275.31,277.12,273.65,276.23,273.82,279.19,278.62,279.50,276.43,267.21,275.59,270.09,259.39,257.54,261.49,268.59,260.28,259.00,265.20,265.34,264.00,272.68,272.51,277.04,273.94,289.91,291.11,289.88,287.35,282.05,291.87,287.67,264.20,260.25,285.18,279.35,270.21,276.31,276.50,274.49,274.42,275.64,274.61,288.60,296.15,299.69,303.67,306.51,301.39,286.77,290.65,286.35,283.95,277.87,277.53,272.63,268.95,259.76,274.39,280.81,290.68,318.89,353.90,322.37,,,,,354.73,,,,,
2017-09-02 22:27:04.783000,L8,440.66,449.41,349.19,280.23,284.52,365.74,367.20,372.84,403.29,392.68,390.15,347.71,359.12,371.46,363.43,384.40,384.78,382.18,373.75,338.68,383.26,282.58,273.32,312.04,295.60,301.36,304.65,301.83,306.14,304.51,358.70,343.36,364.81,403.72,422.11,409.21,336.28,349.49,350.81,358.53,385.96,343.21,402.57,423.12,437.25,435.21,396.94,441.42,480.20,482.85,443.73,447.44,458.50,386.62,356.80,414.36,328.12,412.39,421.10,420.44,390.93,420.25,423.08,413.63,433.51,464.08,459.54,488.60,454.50,456.72,463.31,472.99,409.85,405.11,387.00,361.62,347.93,425.90,405.35,429.11,456.02,449.83,453.04,453.45,456.22,461.61,468.26,460.95,437.35,434.88,405.88,399.55,412.39,407.00,455.79,475.19,406.39,418.89,402.65,414.12,343.43,359.17,413.42,358.46,292.87,386.18,460.86,450.65,451.75,438.45,285.88,305.45,300.23,437.91,457.71,456.69,471.67,442.28,447.68,459.40,427.71,407.54,431.78,407.23,366.85,379.01,474.03,420.86,486.96,467.80,445.64,419.18,433.12,463.89,458.38,454.63,453.86,446.41,435.99,348.69,346.06,350.07,343.86,345.67,419.86,437.10,444.19,472.02,467.34,463.68,451.43,380.47,300.53,304.74,313.83,327.09,338.17,371.52,357.07,348.22,355.26,328.23,334.92,357.32,342.17,345.27,349.51,383.21,386.99,386.50,335.95,425.91,,,,369.37,338.28,343.83,379.21,,390.10,319.65,389.56,432.28,427.98
2017-09-18 22:27:06.940000,L8,268.91,248.62,252.71,269.05,284.85,291.46,290.54,284.24,359.85,394.69,289.65,327.16,329.85,340.62,344.69,339.43,326.14,333.95,345.03,345.19,339.82,321.21,356.52,322.24,302.50,301.02,311.17,306.94,302.35,304.17,294.90,273.88,297.75,309.80,316.39,301.77,310.57,304.53,307.09,301.91,314.52,314.32,312.62,316.44,323.79,313.03,309.72,397.02,348.61,328.02,323.67,321.49,308.33,315.83,312.78,315.61,311.84,320.28,307.79,317.32,304.66,309.97,328.13,348.82,361.29,377.73,370.32,368.79,377.65,364.71,367.98,380.79,382.99,364.77,360.33,348.13,352.95,335.87,363.60,364.35,361.85,356.36,379.16,364.78,329.21,328.17,333.29,329.05,288.20,311.24,319.99,334.45,338.82,338.85,348.59,347.72,347.20,350.18,352.74,348.39,343.22,343.93,338.78,333.74,334.22,337.07,341.47,343.92,332.24,318.87,324.70,327.88,350.31,370.12,373.56,360.32,317.32,327.08,331.08,326.72,438.31,413.33,401.41,386.99,383.71,408.58,402.90,405.24,365.35,398.56,408.52,395.85,407.08,425.63,412.88,419.98,425.74,419.36,411.12,395.54,321.75,342.23,315.75,318.82,318.06,312.61,325.31,314.86,314.81,320.06,313.13,311.97,316.56,321.71,323.88,337.42,343.46,343.90,354.17,338.17,341.12,325.35,335.89,325.25,317.02,379.66,393.23,394.42,388.47,390.58,394.60,392.26,452.31,470.00,472.88,324.64,323.90,324.89,331.09,505.31,337.43,342.69,337.80,325.81,312.42
2017-10-04 22:27:13.567000,L8,,,,,,,,,,,,182.96,213.78,217.93,236.37,262.62,262.30,264.46,266.22,265.17,264.88,263.13,256.24,255.27,254.96,254.57,253.24,251.84,249.00,244.72,247.94,250.06,249.91,250.49,254.79,259.85,263.62,267.42,259.92,258.48,251.55,252.45,256.10,240.58,239.98,242.48,233.56,234.15,227.22,228.46,233.45,227.34,227.55,230.67,226.80,225.85,222.23,227.84,219.78,232.87,225.92,228.36,227.38,223.43,222.42,236.82,237.11,240.68,233.38,235.71,237.29,223.45,221.12,230.39,241.46,244.24,239.48,239.71,244.61,257.88,251.20,249.02,245.53,242.49,236.29,232.75,231.82,237.77,232.60,235.56,214.77,235.38,239.77,212.22,259.57,266.78,265.24,265.70,266.49,257.79,256.07,263.69,265.91,264.16,261.96,260.08,272.14,277.08,272.05,274.02,273.08,276.51,283.50,269.51,252.30,269.38,271.51,277.35,291.36,285.01,,,,,,,,,,,290.19,290.03,292.91,297.40,295.69,296.76,283.85,263.60,286.57,289.48,303.91,228.06,,,,,,,,,,,,,,,,,281.00,242.00,309.21,305.27,312.38,309.97,307.02,305.53,304.90,304.88,312.48,307.69,307.91,318.48,341.43,432.42,420.84,,,,163.95,453.23,,,,,
2017-10-20 22:27:16.389000,L8,230.29,242.08,236.09,237.48,241.47,249.61,247.14,242.62,245.90,287.23,291.84,290.08,289.47,298.54,296.41,290.05,283.10,281.21,279.53,285.27,280.51,287.11,283.21,275.90,265.41,268.32,271.68,269.13,268.50,265.99,266.31,268.42,268.80,274.60,275.29,274.50,379.52,361.40,361.58,283.52,275.72,272.20,277.51,275.67,271.21,276.64,278.59,275.54,272.58,322.16,320.79,374.85,498.56,469.74,269.44,270.94,267.92,351.86,356.95,333.52,267.66,241.48,279.52,288.31,277.05,281.16,283.10,285.78,304.68,299.86,304.34,309.21,306.95,317.24,307.07,297.83,293.99,285.90,280.74,277.81,267.99,270.00,262.80,272.62,248.28,281.58,257.54,275.89,268.80,270.95,294.47,276.58,312.72,318.70,343.93,323.64,358.48,329.45,393.55,305.04,315.70,301.35,320.54,286.96,319.99,312.51,326.10,284.31,284.85,282.05,282.63,281.98,284.81,289.18,294.00,286.16,290.89,325.03,329.67,331.31,336.91,326.44,325.07,332.45,360.33,339.10,346.06,337.50,333.87,338.81,345.05,344.70,338.99,338.33,340.06,343.30,347.81,339.63,355.19,335.35,328.14,314.47,308.39,300.12,310.34,301.60,306.40,299.58,298.97,298.49,293.03,298.33,297.79,304.15,311.28,319.57,320.41,321.33,333.05,321.93,320.71,315.45,321.59,336.68,339.07,337.90,383.95,400.85,429.06,411.12,371.34,405.17,413.10,486.84,512.69,287.10,288.73,288.74,286.95,512.38,307.19,331.29,314.64,296.45,288.23
2018-02-16 22:32:56.849000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.54,247.43,250.40,246.24,225.98,219.75,239.01,250.00,250.92,251.07,245.09,245.21,253.98,249.61,249.48,246.54,238.06,234.37,231.64,230.39,235.24,233.84,234.01,226.88,278.68,334.26,212.65,,,,,,,,,,,,,,,201.75,256.83,252.11,250.99,262.01,303.00,293.79,295.07,315.22,323.35,337.85,327.97,310.75,307.45,307.32,304.92,302.26,315.80,331.47,326.69,452.91,293.12,284.90,241.11,272.26,256.48,187.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 22:26:32.925000,L8,,,,,,,,,,,,,170.30,205.54,220.51,238.84,242.80,245.45,255.31,260.56,249.21,241.93,246.23,246.48,238.55,244.52,238.26,239.32,229.54,224.04,228.89,226.74,234.56,227.49,235.63,258.85,251.18,260.91,248.77,252.33,243.84,244.04,250.31,238.23,232.05,232.10,227.45,227.87,242.26,229.90,222.47,226.42,221.67,227.55,223.24,222.69,217.03,218.85,216.33,223.41,223.59,222.03,218.93,222.65,221.96,229.38,237.02,241.80,241.66,240.02,231.75,223.37,218.33,235.33,246.54,250.71,263.36,238.64,255.47,261.43,263.99,269.20,261.91,248.53,238.96,252.25,244.94,197.35,181.26,173.37,199.81,211.27,203.36,221.16,260.08,267.21,266.01,265.93,268.39,259.27,257.60,261.52,270.02,260.74,232.10,268.26,273.93,251.62,274.79,275.97,271.39,276.45,281.27,284.67,281.13,277.32,281.56,182.26,,,,,,,,,,,,,,171.67,235.34,295.99,294.15,293.72,293.95,289.83,289.40,290.62,292.75,288.73,285.62,282.43,271.32,274.00,268.58,262.13,281.67,287.12,282.87,288.05,282.18,286.65,302.52,306.30,310.10,316.40,325.52,309.84,303.48,302.35,310.40,306.69,303.44,302.60,306.60,297.98,310.71,304.12,310.69,310.47,343.23,420.45,410.87,,,,,434.04,,,,,
