dates,satname,nzd0308-0000,nzd0308-0001,nzd0308-0002,nzd0308-0003,nzd0308-0004,nzd0308-0005,nzd0308-0006,nzd0308-0007,nzd0308-0008,nzd0308-0009,nzd0308-0010,nzd0308-0011,nzd0308-0012,nzd0308-0013,nzd0308-0014,nzd0308-0015,nzd0308-0016,nzd0308-0017,nzd0308-0018,nzd0308-0023,nzd0308-0024,nzd0308-0025,nzd0308-0026,nzd0308-0027,nzd0308-0028,nzd0308-0029,nzd0308-0019,nzd0308-0020,nzd0308-0021,nzd0308-0022,nzd0308-0030
2024-09-01 22:00:24.297000,L9,326.36,346.53,339.54,341.18,342.88,338.27,326.03,336.04,340.06,326.84,319.94,313.17,307.50,314.12,308.37,311.07,306.48,277.29,245.04,,,224.79,229.75,226.54,271.29,296.01,221.08,206.59,202.34,,282.87
2024-09-02 21:54:20.092000,L8,330.47,345.88,339.86,343.68,401.62,374.84,359.79,362.83,367.18,364.10,351.34,339.90,308.55,311.21,310.48,316.33,308.81,281.41,245.99,,,,,,,,220.35,226.68,194.03,199.66,
2024-09-09 22:00:32.753000,L8,338.54,351.08,343.44,356.27,351.32,345.24,336.02,342.15,344.91,340.78,330.76,318.74,317.16,321.63,326.26,329.86,323.57,297.70,252.84,,,,,,,,225.20,242.18,,,
2024-09-10 21:54:16.716000,L9,330.77,340.80,342.27,337.46,340.98,339.43,321.64,329.79,332.00,322.79,314.20,308.22,308.17,308.10,305.06,310.77,306.65,277.27,242.45,,,226.35,226.78,227.09,269.65,284.71,216.41,194.44,191.62,195.94,283.39
2024-09-17 22:00:28.727000,L9,367.85,370.51,369.71,371.51,390.39,362.17,347.87,353.99,361.29,361.76,344.52,,316.53,316.24,322.23,327.79,315.32,291.28,250.05,,,,,,,,221.85,228.87,201.54,,
2024-10-04 21:54:20.849000,L8,326.96,341.30,337.40,339.93,339.89,337.25,324.14,329.06,332.15,325.22,313.26,306.55,306.41,308.87,303.40,310.11,303.81,282.48,244.63,,,225.56,229.05,226.84,269.38,286.05,219.14,197.95,193.60,197.62,282.61
2024-10-11 22:00:38.921000,L8,326.86,342.23,340.56,341.31,343.06,337.60,327.53,331.81,335.54,327.88,316.79,308.66,309.72,311.24,310.68,320.13,316.34,285.25,247.81,,,229.19,231.56,230.44,274.88,288.94,221.73,228.47,,,283.89
2024-10-12 21:54:27.194000,L9,,,,,,,,,,,,322.36,321.88,327.81,334.03,338.87,329.72,296.23,254.35,,,,,,,,227.42,237.23,,,
2024-10-19 22:00:46.639000,L9,325.06,339.24,335.98,336.40,333.76,333.17,320.78,326.22,328.59,321.67,310.33,301.29,302.02,303.29,301.53,305.93,295.78,282.18,244.10,,,226.49,230.16,224.25,265.73,282.02,218.60,193.74,190.25,190.82,279.78
2024-10-20 21:54:33.255000,L8,323.51,339.04,336.59,334.96,334.30,334.29,319.31,325.15,327.99,319.77,309.95,301.65,303.03,302.06,302.03,305.83,302.55,281.46,245.23,,,229.31,235.04,223.98,268.42,284.10,218.78,193.62,190.23,190.57,281.58
2024-10-28 21:54:37.444000,L9,315.84,331.80,327.70,327.82,325.50,320.82,311.28,318.42,321.87,311.58,301.23,293.26,292.80,294.90,292.08,297.50,288.53,269.31,235.11,181.03,162.96,200.94,216.80,200.51,240.02,257.66,209.51,190.68,185.83,180.86,262.43
2024-12-06 22:00:47.876000,L9,321.77,336.08,332.89,331.65,332.11,324.18,317.39,321.02,324.11,318.56,311.06,301.33,299.41,303.61,307.35,322.63,307.47,282.57,243.30,,,,,,,287.78,221.96,200.47,191.79,,283.62
2024-12-22 22:00:50.126000,L9,339.69,349.46,360.29,338.89,330.26,328.00,314.48,317.44,319.94,321.89,325.61,330.62,316.69,310.57,330.02,327.31,318.81,299.93,255.41,,,,,,,,231.66,230.01,,,
2024-12-23 21:54:31.610000,L8,329.64,350.45,344.65,341.39,344.27,345.75,338.07,341.48,378.95,385.04,,,,,,,,,,,,,,,,,,,,,
2025-01-15 22:00:44.256000,L8,292.98,322.82,327.21,332.38,326.62,272.84,310.13,327.61,337.32,318.82,309.32,295.38,291.08,269.21,309.73,306.01,291.22,271.24,245.19,,,236.97,237.78,228.96,266.57,278.76,219.49,211.70,202.75,,279.52
2025-02-08 22:00:47.535000,L9,319.19,334.99,329.12,330.98,326.58,321.84,310.80,318.82,322.18,314.55,302.13,294.26,289.36,295.19,296.83,305.58,,,,,,230.95,234.85,218.23,256.10,275.66,,,,,273.60
2025-02-24 22:00:45.618000,L9,371.49,372.96,371.00,368.85,329.92,330.52,316.75,323.61,326.90,319.78,307.65,298.82,294.27,300.36,300.05,304.11,294.96,272.87,237.46,,,232.68,237.07,225.11,269.90,280.47,217.40,192.93,187.89,,277.75
2025-02-25 21:54:19.029000,L8,372.52,369.12,374.52,368.70,330.50,401.14,374.39,350.89,360.21,357.16,348.82,335.40,298.02,299.15,301.02,304.55,296.06,273.29,238.22,,,236.12,242.30,225.53,271.41,280.80,217.82,192.41,188.62,,277.22
2025-03-13 21:54:16.730000,L8,330.35,343.04,338.95,340.12,378.43,396.57,364.65,364.28,365.88,365.97,357.70,350.07,310.51,311.54,307.60,313.74,312.02,283.56,244.01,,,,,,,,223.87,213.60,207.74,,
2025-03-28 22:00:30.767000,L9,367.76,369.33,370.99,368.23,383.11,361.78,351.81,351.18,357.23,360.69,347.73,336.38,313.03,312.37,310.41,315.00,309.62,282.29,242.03,,,,,,,,220.38,215.02,205.28,,
2025-03-29 21:54:07.912000,L8,323.74,340.96,337.18,337.76,333.84,333.56,319.68,327.47,328.49,319.54,311.55,301.91,303.66,303.05,303.58,306.66,306.15,281.30,240.76,,,,244.70,232.16,273.85,281.27,221.42,211.86,202.35,,281.28
2025-04-06 21:54:19.680000,L9,326.27,341.44,337.89,338.76,335.75,337.60,360.07,359.24,363.23,338.47,313.95,303.48,303.28,304.26,305.65,309.70,307.68,284.00,244.58,,,,,,,,224.79,214.33,206.58,,
2025-04-13 22:00:31.638000,L9,325.41,339.37,335.92,336.29,333.47,401.18,364.31,359.83,363.00,363.93,353.17,346.13,302.75,303.56,304.43,305.29,302.39,278.68,239.74,,,233.73,242.52,236.02,278.41,282.79,220.31,207.70,200.28,,278.42
2025-05-07 22:00:01.777000,L8,359.11,369.21,369.41,366.96,374.16,364.00,351.97,355.03,356.36,358.24,346.50,341.52,308.73,314.19,315.90,317.25,308.42,284.31,243.53,,,,,,,,221.98,214.76,202.19,,
2025-05-15 22:00:11.465000,L9,324.79,342.07,334.85,337.33,329.03,328.37,315.89,,,,,275.80,276.94,292.21,289.47,296.94,288.67,266.33,235.33,,,,,,,,216.75,206.62,198.72,,
2025-05-16 21:53:53.231000,L8,328.80,339.35,335.18,335.20,332.24,331.90,314.00,318.37,323.26,,,278.25,301.13,303.30,298.51,306.39,292.93,272.61,234.14,,,226.18,242.94,238.87,272.93,284.42,218.17,199.96,190.27,202.76,281.56
2025-05-23 22:00:06.968000,L8,331.44,342.87,338.35,340.21,335.88,332.81,319.55,326.84,324.93,362.54,351.48,343.04,299.60,308.74,306.22,311.27,296.12,278.30,236.25,,,,,,,,217.78,204.62,193.41,,
2025-05-24 21:53:57.532000,L9,371.09,374.43,373.63,393.53,403.53,385.40,365.87,359.92,366.63,366.29,355.60,346.90,285.99,303.96,298.00,305.24,293.66,273.17,234.52,,,223.80,230.59,236.09,272.91,283.26,217.30,199.35,189.90,199.93,280.16
2025-05-31 22:00:05.623000,L9,310.38,320.52,309.05,,,,,,,,,,,,,281.56,279.75,253.46,221.71,154.59,148.26,178.68,177.05,189.64,226.90,250.00,198.86,176.17,174.46,171.86,260.80
2025-06-01 21:53:56.655000,L8,,,,,,,,,,,,,,,,283.35,282.11,255.09,220.92,151.65,145.89,172.73,186.94,200.99,231.12,251.78,198.63,179.14,177.54,169.71,262.06
2025-06-08 22:00:11.379000,L8,335.11,349.20,346.25,347.53,343.26,344.85,328.36,330.16,310.59,351.55,351.11,346.20,225.35,315.45,321.16,327.95,315.01,290.38,254.15,,,,,,,,229.50,212.85,213.55,,
2025-06-09 21:53:57.714000,L9,361.15,370.70,371.90,372.84,389.80,361.88,355.14,355.98,356.91,354.48,354.10,348.84,216.43,309.47,320.08,327.23,312.70,290.53,250.16,,,,,,,,227.38,213.17,207.79,209.46,
2025-06-17 21:54:08.372000,L8,,,,,,,,,,,,,,,,277.41,282.13,252.43,221.50,154.96,146.15,175.27,191.60,203.00,236.70,257.26,199.52,177.04,180.21,170.42,266.32
2025-07-03 21:54:14.305000,L8,,,,,,,,,,,,,,,,268.06,280.09,248.91,220.58,150.20,142.12,168.74,179.59,201.49,233.27,254.12,194.64,174.70,176.69,163.64,262.48
2025-07-18 22:00:28.496000,L9,331.46,343.57,338.55,341.15,337.36,336.70,318.88,325.76,329.70,327.86,,,288.11,308.67,311.18,313.06,305.63,282.22,249.98,,,,,,,293.73,220.26,203.69,198.45,201.77,290.91
2025-07-26 22:00:32.392000,L8,330.54,342.92,338.96,342.04,339.99,335.91,320.42,325.85,328.71,333.25,281.36,267.25,318.88,313.06,311.45,312.85,307.82,275.29,249.38,,,,,,,,221.50,200.15,197.26,199.79,
2025-07-27 21:54:21.092000,L9,314.03,329.30,323.40,328.68,319.78,317.08,298.76,,,,,,,,,289.03,285.54,257.16,227.05,154.30,154.06,182.71,193.39,207.22,242.16,263.44,204.22,180.85,181.80,176.99,267.92
2025-08-28 21:54:35.440000,L9,336.49,352.01,342.64,351.88,348.88,345.87,335.52,339.70,341.05,341.01,328.67,315.35,312.84,314.01,319.45,321.07,329.32,302.07,261.05,,,,,,,,229.98,213.40,204.98,208.08,
2025-09-29 21:54:44.937000,L9,327.14,344.53,337.91,342.37,342.55,338.83,323.99,327.76,334.66,324.01,316.66,310.10,311.00,313.72,306.52,319.76,304.03,286.89,250.83,,,,,,,290.38,221.33,209.93,191.32,190.87,285.64
2025-10-06 22:00:58.125000,L9,369.83,381.02,368.94,398.19,404.89,377.30,356.67,363.64,370.09,362.85,356.58,348.61,307.56,316.23,313.83,316.57,306.14,280.81,245.90,,,224.35,226.20,242.25,270.49,288.30,219.06,205.52,194.38,192.16,286.81
2025-10-07 21:54:43.985000,L8,319.71,339.77,331.37,336.16,331.70,325.79,312.62,321.55,324.23,316.68,305.21,298.89,297.67,296.39,294.93,300.02,292.83,272.76,237.18,,,214.88,209.24,224.03,259.69,282.19,214.79,197.00,190.15,189.77,280.20
2025-10-30 22:00:56.704000,L8,326.22,340.64,335.31,339.40,336.66,330.27,320.60,322.75,329.51,321.57,314.38,306.62,306.17,309.97,319.64,323.03,316.93,287.74,253.02,,,,,,,,226.19,214.37,209.47,207.06,
2025-11-07 22:01:01.730000,L9,334.97,351.51,340.72,348.62,345.35,340.73,334.77,344.26,362.17,335.75,325.31,316.54,316.04,316.66,321.93,323.79,319.76,279.84,242.41,,,,,,,,215.61,197.77,192.95,192.33,
2025-11-08 21:54:45.519000,L8,346.21,353.34,335.75,363.95,363.19,351.31,339.90,346.74,343.79,348.27,337.37,329.68,331.13,,,,337.19,316.93,293.14,,,,,,,,226.14,214.77,217.47,,
2025-11-16 21:54:49.520000,L9,322.20,336.48,330.59,332.97,331.48,323.22,315.32,320.90,324.36,317.73,307.09,298.73,300.38,308.31,300.30,305.07,289.81,267.16,231.51,,,221.52,233.64,236.00,261.51,283.54,209.66,191.72,188.31,188.72,279.23
