dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0124,nzd0353-0153,nzd0353-0162,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2024-10-19 22:01:10.603000,L9,504.65,502.38,495.24,502.44,499.41,503.13,494.72,503.58,498.72,495.05,502.65,524.20,530.23,533.46,530.34,531.99,531.55,530.67,535.14,,,,,528.72,526.59,517.38,514.47,510.79,519.79,519.79,521.65,516.25,510.62,511.33,500.14,494.90,460.91,450.73,441.81,436.80,439.55,434.14,432.95,423.39,406.67,341.31,236.96,201.53,,,,,385.62,411.45,253.10,467.29,445.35,274.71,469.43,454.45,431.00,408.77,334.41,353.50,388.46,361.24,,,,,,,,,,,,,,,,,389.81,392.19,383.55,382.67,378.34,365.41,374.81,382.26,371.70,400.38,427.59,442.93,445.91,495.97,498.66,506.88,515.25,520.58,528.44,533.26,539.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.56,522.31,518.83,,,,,,,,,,,531.64,504.20,490.90,,,,530.44,529.69,,,,,,,
2024-11-11 22:07:15.564000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.26,471.85,465.68,449.19,445.25,452.72,470.36,484.05,483.22,482.57,465.23,460.48,430.69,541.01,501.32,,,,,,,,,,,,,,,,464.70,468.07,465.80,450.69,448.64,436.35,420.37,421.74,425.51,411.48,445.77,466.60,480.96,485.57,516.11,507.74,510.12,511.68,512.23,513.20,514.45,514.90,511.26,508.08,506.91,510.48,511.02,516.67,522.47,520.94,482.79,475.67,481.69,393.94,441.52,486.99,484.66,470.75,458.88,458.66,462.71,439.17,414.22,403.72,407.99,389.91,387.38,384.38,367.79,345.56,216.64,208.98,192.18,262.42,292.26,304.18,297.50,310.25,310.61,294.74,307.15,305.03,256.45,212.33,,,,522.55,516.31,232.06,242.06,243.96,493.55,239.58,286.62,252.80,273.93,265.71,290.02,509.28,343.11,,,
2024-11-12 22:01:02.429000,L8,265.12,212.54,441.82,495.23,184.42,,404.79,398.80,513.35,505.24,358.10,336.60,316.31,364.42,396.89,408.03,323.76,545.16,,,,,506.86,399.89,450.37,,,,,,,,259.14,318.14,474.01,480.96,451.12,353.57,378.00,392.00,412.57,374.12,417.66,403.43,342.79,295.21,230.08,184.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.27,305.61,359.63,366.52,351.05,355.98,250.04,217.33,234.84,212.25,246.54,430.11,436.87,478.10,463.97,492.57,499.55,510.18,523.18,526.39,533.46,533.06,,,,,,,,,,,,,,,,,,,,,,,,,,525.56,519.51,417.38,239.21,367.38,439.41,471.79,490.73,505.38,526.63,531.22,522.05,,,,,,,,458.94,496.55,486.71,,501.13,,477.85,518.73,527.67,,,,,,
2024-11-19 22:07:19.849000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.85,472.31,464.66,453.14,445.20,451.47,468.51,481.19,480.88,482.32,466.17,459.43,432.38,543.40,506.14,,,,,,,,,,,,,,,,460.41,467.82,466.43,450.24,449.66,431.72,416.55,269.03,261.29,269.96,242.58,471.60,502.75,496.17,510.78,510.16,512.57,511.92,510.10,511.43,514.08,513.43,513.17,508.12,507.49,509.98,511.30,515.18,515.73,517.17,485.39,482.99,482.47,394.86,442.61,487.72,483.27,470.48,458.88,456.89,458.41,439.08,417.76,406.43,407.35,393.34,391.12,387.12,367.30,344.44,221.67,208.43,190.04,286.72,302.85,306.01,298.76,310.40,311.99,296.36,307.16,303.05,256.31,212.69,,,,521.14,514.24,230.00,251.77,245.96,491.22,238.58,284.06,245.65,271.22,267.66,294.05,507.17,345.07,,,
2024-12-06 22:01:11.835000,L9,519.21,506.87,503.72,505.82,501.82,500.86,494.26,501.79,496.63,495.75,504.32,521.14,529.65,531.04,528.87,532.59,530.68,531.78,530.18,533.12,528.53,529.97,529.67,524.71,519.30,515.30,511.53,507.91,514.77,516.66,518.68,517.55,509.95,510.08,499.61,491.08,460.17,449.32,437.15,437.37,437.09,436.00,431.54,420.33,336.02,307.48,274.75,210.90,,,,,387.17,432.03,452.08,469.86,448.37,446.97,478.68,466.24,450.31,414.22,339.94,356.01,391.74,363.86,,,,,,,,,,,,,,,,,390.43,390.88,385.14,383.07,240.84,220.95,277.79,244.92,237.98,259.33,279.90,272.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.00,485.69,501.66,518.09,522.03,,,,,533.49,,,,,,485.15,505.95,476.91,,520.20,,470.49,535.55,,,,,160.27,,
2024-12-13 22:07:21.847000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.58,434.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.90,428.02,426.32,403.29,385.66,386.46,403.68,376.26,381.52,387.95,398.50,413.40,412.18,396.11,397.36,401.91,418.28,484.80,475.63,475.68,470.16,461.43,459.10,466.71,474.91,485.08,492.43,495.56,458.20,440.12,449.01,367.14,312.74,393.68,396.81,441.38,429.90,433.75,438.59,423.59,394.35,380.73,385.26,373.75,375.69,369.45,352.68,336.22,213.57,185.01,181.93,235.92,279.16,275.85,274.60,288.41,292.17,276.93,291.92,291.59,243.64,196.36,,,,499.72,487.89,219.94,207.36,236.67,403.83,226.69,268.07,241.99,250.88,253.64,274.09,477.68,328.86,,,
2024-12-14 22:01:03.523000,L8,515.37,507.94,500.88,504.97,500.68,499.31,496.57,496.65,498.57,495.65,505.94,524.40,530.16,531.67,533.67,530.25,535.15,528.49,533.24,530.98,531.67,529.80,536.49,519.41,522.56,515.79,515.74,507.10,515.32,520.13,521.27,521.20,511.27,514.90,500.86,495.42,469.21,450.19,442.81,436.45,438.37,437.51,431.75,414.08,407.71,319.29,228.39,203.68,,,,,390.64,251.54,456.95,474.23,452.51,450.01,481.71,471.33,456.22,294.03,349.13,358.28,391.61,364.18,330.38,,,,,,,,,,,,,,,376.70,391.57,391.50,385.46,380.92,356.20,350.20,352.59,362.21,478.25,476.72,500.97,,,,,479.93,465.59,426.79,489.82,485.66,487.61,438.55,439.34,466.03,505.26,,,,,,,,,,,,,,,,,,,,,,,,,444.77,476.49,,,,,,,430.91,445.82,423.34,433.92,,,,,,397.01,345.31,477.66,,389.35,,506.30,501.78,,,,,,,
2024-12-22 22:01:14.089000,L9,,,,,505.15,499.92,492.99,497.41,495.95,492.55,501.36,517.80,523.08,528.07,524.73,527.55,529.35,526.81,529.78,529.42,525.14,526.35,528.56,525.12,516.15,511.51,507.80,500.60,511.80,511.63,516.66,512.85,505.46,508.45,495.49,492.01,459.09,445.38,435.80,434.41,433.97,432.44,427.09,412.86,399.85,459.10,233.88,226.75,,,,294.61,379.10,425.64,449.36,469.40,448.42,446.02,478.58,467.34,450.50,298.74,337.26,351.81,389.96,362.68,,,,,,,,,,,,,,,,,389.63,390.47,383.10,381.94,379.85,364.36,369.72,381.01,372.37,411.84,438.55,467.79,492.19,505.38,513.28,509.32,523.03,523.54,527.66,534.01,537.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.33,424.61,249.52,156.98,160.32,462.44,517.68,519.06,,,,,,,,,,,466.34,499.18,493.07,,504.24,,498.59,517.83,526.39,,,,179.81,163.74,
2025-01-22 22:07:13.469000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.49,472.65,452.58,448.44,457.94,477.72,486.40,488.86,487.07,469.36,,519.33,535.15,494.92,,,,,,,,,,,,,,,,444.33,464.53,461.55,445.98,443.17,426.41,413.12,416.53,418.82,403.93,432.29,452.26,459.75,457.22,497.98,484.71,493.30,502.25,506.37,510.23,511.04,510.55,507.97,504.05,503.45,508.01,510.11,514.63,518.77,520.17,482.57,484.93,482.11,389.26,408.30,486.10,485.17,471.42,457.84,457.29,460.41,438.65,412.06,400.61,403.16,388.33,386.38,380.15,362.02,352.62,212.39,201.04,188.69,293.30,298.16,301.50,290.91,305.42,305.74,283.64,302.96,299.96,254.62,206.86,,,,521.57,514.99,229.01,240.43,246.88,495.19,237.67,275.50,264.63,277.53,261.39,286.24,509.76,342.10,,,
2025-02-07 22:07:17.137000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.25,485.26,473.09,458.67,452.81,458.89,480.07,489.56,491.20,489.61,474.66,474.09,442.36,539.18,506.16,,,,,,,,,,,,,,,,460.37,466.51,465.15,449.84,446.24,432.97,414.75,417.78,421.93,409.53,435.62,456.99,460.58,472.35,505.57,492.96,504.52,505.88,509.06,511.03,512.45,512.35,509.83,507.29,506.36,508.28,511.69,516.91,519.38,520.15,483.70,483.83,484.21,390.23,411.62,486.52,484.72,471.48,458.95,459.07,459.98,440.76,413.11,401.08,403.75,388.58,388.21,384.12,367.04,352.56,219.86,208.90,187.26,257.70,293.21,298.46,292.25,306.78,308.35,288.21,305.23,300.09,253.53,213.11,,,,524.11,515.81,233.07,227.78,249.54,492.70,238.81,278.84,259.19,272.75,264.16,291.72,509.47,347.24,,,
2025-02-08 22:01:11.503000,L9,516.13,504.44,498.26,502.06,496.15,497.84,495.46,496.19,497.08,490.68,500.82,520.47,524.36,527.08,531.31,523.02,528.80,520.85,528.83,525.67,525.64,524.20,532.90,511.88,515.79,510.54,513.99,503.07,510.37,513.14,513.76,518.37,504.22,508.08,491.96,492.72,462.32,442.92,437.30,428.40,432.42,428.36,427.78,412.48,400.34,283.53,233.29,202.18,,,,,386.72,412.68,452.69,250.02,443.44,442.01,475.15,464.38,437.93,413.79,334.07,335.89,385.68,363.42,,,,,,,,,,,,,,,,,390.45,388.71,382.52,380.14,375.67,362.57,370.33,377.40,367.22,397.37,423.24,463.33,478.21,502.61,483.43,494.68,512.35,519.66,527.78,531.59,536.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.72,497.33,505.45,517.90,515.17,,,,,,,,,,,466.08,502.07,497.31,,514.54,,507.94,529.86,,,,,,,
2025-02-23 22:07:07.365000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.41,486.32,473.62,455.26,451.40,461.49,482.19,489.45,489.65,491.66,474.71,484.97,539.59,541.09,509.39,,,,,,,,,,,,,,,,465.11,469.85,465.81,451.60,448.92,436.40,417.67,417.34,423.49,408.44,439.77,457.07,474.95,479.68,519.32,513.84,511.83,514.66,513.42,512.75,514.15,517.55,511.39,507.36,506.33,513.49,515.42,517.29,522.51,523.34,487.08,482.97,485.30,390.79,419.90,490.95,487.42,474.81,461.28,462.08,470.90,446.27,413.97,399.94,407.02,387.56,388.12,384.59,368.00,353.38,215.86,212.43,193.63,256.73,306.88,301.71,298.76,317.90,313.69,285.79,304.79,303.06,253.78,215.89,,,,524.17,517.60,232.00,231.43,245.46,488.52,238.60,300.45,392.07,401.37,400.86,287.59,512.38,350.41,,,
2025-02-24 22:01:09.577000,L9,516.33,504.30,500.13,502.80,500.08,498.92,492.17,499.20,495.33,492.54,498.84,496.54,522.34,527.91,520.84,525.72,523.79,525.80,527.61,528.77,521.25,526.63,529.89,509.34,514.12,512.59,512.83,504.61,512.97,512.92,516.19,514.75,507.72,506.93,500.54,492.04,457.55,447.35,436.67,430.96,432.81,430.60,425.79,414.12,380.85,279.23,233.18,194.57,,,,,398.99,441.19,460.89,477.91,453.68,448.51,481.01,475.01,458.96,306.39,333.84,347.19,377.24,363.99,,,,,,,,,,,,,,,,,390.96,392.38,384.40,381.97,377.75,270.59,266.71,235.13,238.52,234.62,269.66,489.49,483.29,507.13,501.67,508.33,517.03,522.14,528.69,533.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.64,529.91,419.79,224.53,235.77,434.55,497.09,515.37,514.50,533.28,,,,,,,,,,467.51,500.40,493.85,,506.28,,505.96,522.68,535.61,,,,,,
2025-03-28 22:00:54.725000,L9,507.04,504.43,507.27,502.94,499.08,495.85,492.71,498.06,495.36,490.42,496.61,488.94,520.16,512.26,520.81,506.16,481.76,484.67,523.91,526.05,512.01,491.17,527.97,527.24,493.65,467.40,503.95,496.72,507.21,514.95,511.49,511.30,504.13,505.53,450.29,489.63,451.60,401.90,437.58,432.46,432.72,430.24,426.75,413.85,397.97,278.99,238.20,198.93,,,,,410.23,440.04,463.76,480.42,452.52,449.20,482.88,473.39,455.42,418.03,334.19,353.61,392.66,364.81,339.58,,,,,,,,,,,,,,,374.05,393.37,392.80,385.51,382.92,383.37,364.90,369.29,379.92,369.85,485.36,497.07,497.08,498.09,514.96,512.51,512.85,522.23,528.94,533.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.86,530.33,403.56,215.28,363.77,401.12,431.78,510.93,513.21,,,,,,,,,,,465.42,499.29,495.13,,509.12,,496.79,519.98,524.90,,,,158.06,,
2025-04-12 22:06:48.304000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.56,445.06,,,,520.97,472.81,468.59,452.14,446.85,454.91,474.64,483.97,488.45,489.85,470.46,457.57,439.14,443.84,508.47,480.94,,,,,,,,,,,,,,,470.38,473.48,468.76,456.00,451.61,438.17,420.27,423.91,426.48,414.63,531.73,492.95,513.67,528.59,535.41,528.97,519.98,521.67,527.22,528.02,525.41,524.80,520.78,515.45,524.27,524.13,524.07,525.84,529.33,530.05,490.92,479.85,485.50,396.35,436.23,497.85,491.48,479.35,466.20,467.85,472.18,445.46,417.67,403.08,406.41,390.33,390.15,383.78,364.73,356.01,219.15,180.55,179.82,166.63,294.98,301.53,294.35,308.77,315.51,291.19,308.41,305.51,256.64,215.10,,,,527.66,521.73,232.90,234.86,244.31,502.13,238.86,289.35,246.11,272.64,264.85,291.56,520.70,348.97,,,
2025-05-06 22:06:54.456000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.46,486.99,441.52,,,,,477.11,468.88,452.34,447.81,454.66,472.15,484.88,488.95,499.55,514.83,,505.03,523.19,492.55,,,,,,,,,,,,,,,,460.67,461.38,461.64,442.69,440.85,428.13,412.59,414.99,421.28,405.61,444.46,460.20,465.86,466.90,521.56,475.72,487.10,491.80,507.54,510.50,503.93,509.34,503.94,505.44,502.86,505.98,509.75,513.62,519.49,520.27,478.76,457.20,407.50,386.71,406.50,427.56,472.71,464.59,450.71,454.94,456.75,432.53,354.24,372.99,270.36,260.56,380.27,373.74,358.35,,,,,,,,,297.20,297.13,278.02,297.52,289.27,245.54,201.12,,,,522.11,516.62,216.41,212.41,226.11,485.49,230.25,276.73,233.14,261.60,252.55,274.75,506.49,331.14,,,
2025-05-07 22:00:25.736000,L8,435.83,478.83,479.24,482.86,483.42,485.02,482.20,489.78,486.63,480.27,475.89,486.82,456.47,449.22,451.07,459.41,478.47,456.54,447.98,457.84,467.69,479.19,490.62,474.86,454.49,467.64,296.89,450.59,461.63,447.20,433.10,474.54,468.67,,280.65,293.60,394.80,451.52,498.76,172.78,226.87,334.96,417.40,408.03,315.35,275.57,225.40,179.11,,,,,350.73,376.86,422.37,451.93,423.38,427.43,442.59,415.64,385.60,343.26,,,,,,,,,,,,,,,,,,,,,375.54,386.10,369.26,371.02,332.19,349.16,363.27,381.71,,,,,,,,,,,,,,,,,,,,,,,,,370.30,274.73,266.99,381.14,388.99,389.07,461.70,440.27,,530.82,454.76,444.84,483.75,487.24,525.49,467.81,400.25,289.23,195.36,363.29,353.28,382.74,349.50,353.85,354.99,375.43,501.56,532.35,529.13,,,,,,439.84,485.98,188.32,405.60,495.10,427.74,199.00,252.79,278.70,194.29,,462.17,,,
2025-05-14 22:06:38.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.17,480.12,440.16,,,,536.41,474.80,469.77,454.35,449.03,453.96,473.95,485.64,488.84,490.21,523.35,,505.46,526.57,502.49,,,,,,,,,,,,,,,,458.24,467.32,464.70,446.27,443.33,428.70,412.99,415.19,422.43,408.38,443.47,460.34,463.24,467.55,509.25,474.95,491.58,496.16,508.26,510.53,508.06,509.44,505.24,503.82,497.46,504.29,507.86,513.83,512.35,517.39,479.14,390.30,469.33,390.22,386.12,479.99,469.96,466.97,450.28,451.89,458.07,360.54,294.71,294.80,271.89,259.97,245.77,234.74,225.80,191.12,,,,,,,,,,,,,,,,,,523.37,518.07,,210.46,229.78,482.81,,274.82,232.81,252.59,,269.27,504.48,330.67,,,
2025-05-15 22:00:35.423000,L9,434.66,479.07,489.81,492.04,493.10,489.92,490.51,493.32,493.35,488.36,485.10,475.37,445.52,449.37,446.57,465.76,466.11,453.46,437.36,448.64,443.84,453.51,449.03,440.98,451.39,453.60,484.14,446.20,432.27,429.19,432.02,431.50,438.10,422.67,441.46,404.78,389.75,384.67,379.76,429.64,431.38,427.13,425.92,415.30,304.65,272.36,228.13,186.94,,,,,384.90,392.79,438.97,465.28,434.80,438.09,461.21,440.25,422.52,400.56,,325.02,376.67,355.30,334.67,,,,,,,,,,,,,,,353.88,390.43,389.37,378.91,377.09,373.20,255.27,237.19,224.37,233.45,217.97,243.38,244.58,450.85,509.00,475.33,495.88,500.08,516.79,525.97,528.33,534.39,535.38,,,,,,,474.35,479.98,484.44,485.68,491.38,,,,491.90,505.47,491.76,479.69,465.22,535.54,432.46,422.38,411.05,390.23,396.93,390.31,370.95,275.25,181.01,363.61,350.46,352.94,345.24,334.23,339.97,346.46,348.30,481.70,464.31,,,,,,454.02,494.09,467.41,408.77,408.21,283.93,480.38,505.16,519.34,542.44,,276.62,,,
2025-05-22 22:06:43.734000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.06,480.41,442.91,,,,520.64,465.79,463.10,446.81,443.85,450.99,469.20,480.74,483.20,483.62,465.91,485.62,518.86,533.14,498.63,,,,,,,,,,,,,,,,467.43,466.60,465.65,447.41,446.01,432.81,303.67,265.59,268.81,264.09,247.21,266.69,470.77,475.46,523.27,488.15,500.61,505.44,513.83,515.09,513.93,511.96,509.55,449.38,386.38,510.87,512.77,516.49,517.59,519.24,470.08,392.47,393.23,390.19,407.32,482.75,478.24,468.59,416.84,459.56,458.72,436.60,294.02,290.38,270.01,258.41,242.92,235.24,215.17,,,,,,,,,,,,,,,,,,,519.56,516.84,,,,490.90,,276.23,,,,191.81,510.03,335.21,,,
2025-05-23 22:00:30.927000,L8,430.94,481.82,480.69,491.23,491.96,494.13,487.44,496.80,491.67,489.76,482.30,481.78,447.40,443.93,446.88,458.21,468.62,444.16,436.52,435.83,437.36,444.82,450.13,437.65,447.01,455.22,487.57,439.38,426.52,426.64,428.42,431.72,435.24,421.44,438.80,403.84,389.25,375.99,431.25,432.18,430.94,428.57,423.64,412.40,301.34,272.17,220.05,187.81,,,,,390.89,392.26,444.67,467.50,437.69,440.32,467.86,456.31,303.59,409.19,317.08,332.68,379.97,358.91,332.39,,,,,,,,,,,,,,,373.74,390.43,389.40,266.85,378.60,374.32,254.78,234.93,225.55,233.18,212.82,242.19,244.39,487.64,510.94,501.48,506.57,508.49,525.19,527.63,532.20,535.24,,479.84,426.64,548.30,458.07,,485.61,493.69,475.83,481.72,484.93,492.49,,,,497.87,454.58,513.98,450.04,472.13,427.72,430.53,416.68,407.51,383.99,393.24,385.92,366.33,265.84,173.95,228.08,157.30,347.15,346.37,329.06,334.60,339.37,345.74,323.63,326.28,,,,,,453.45,491.74,182.38,414.17,458.98,248.47,156.29,,,,,,,,
2025-05-30 22:06:42.533000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.06,479.33,439.07,,,,527.49,472.30,467.45,453.28,446.04,452.56,470.94,484.83,487.46,487.33,471.91,,505.34,529.22,500.32,,,,,,,,,,,,,,,,455.31,466.12,463.93,444.88,443.64,424.82,301.13,262.74,267.78,268.95,245.86,269.61,461.94,463.22,510.66,471.36,485.61,496.59,507.04,509.29,505.87,505.05,504.60,499.00,388.29,493.56,506.05,511.10,509.65,512.81,442.30,387.49,393.27,386.63,405.46,392.35,468.07,460.49,339.75,436.59,455.04,307.78,293.77,294.34,271.66,258.52,242.38,232.44,217.35,,,,,,,,,,,,,,,,,,,521.22,512.40,,,,473.30,,,,,,,502.64,,,,
2025-05-31 22:00:29.590000,L9,431.83,469.55,475.81,476.24,470.67,477.44,480.53,486.31,485.07,474.41,470.52,467.68,443.57,447.06,444.25,459.63,461.64,450.31,434.72,441.47,436.13,447.67,445.46,439.52,448.81,452.08,476.54,439.86,430.51,426.00,430.07,426.47,436.85,418.64,439.08,398.93,388.86,378.86,338.61,415.49,420.75,412.87,413.67,402.79,297.19,265.10,215.69,175.13,,,,,364.39,369.05,415.18,445.99,418.04,419.87,435.71,323.21,356.13,,,,,,,,,,,,,,,,,,,,,,377.56,379.33,368.92,368.44,358.80,346.36,359.37,367.54,358.63,377.49,405.34,406.52,410.01,423.50,411.94,418.87,439.92,462.77,501.38,515.34,470.64,316.39,281.19,328.00,,218.01,227.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.93,,,,,,,,,,,,,,,,
2025-06-07 22:06:40.959000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.83,438.97,,,,521.61,460.01,458.20,439.54,463.88,454.37,470.00,478.15,482.99,479.22,462.61,455.64,430.55,540.35,509.56,484.70,,,,,,,,,,,,,,,417.20,470.94,469.86,453.20,454.29,445.49,,266.02,263.30,248.72,,,510.69,513.09,503.79,514.08,516.43,,,,,,,,,,,,,,445.65,411.31,411.12,398.41,427.14,488.76,483.22,469.48,363.56,469.59,466.41,363.50,314.87,321.99,310.71,322.91,365.89,312.56,284.46,221.58,,,,,,,,,,,,,,,,,,,,,,,485.82,,504.36,397.50,402.37,402.23,420.20,511.17,468.22,,,
2025-06-16 22:00:39.048000,L9,429.87,466.05,464.59,460.02,449.32,442.44,464.67,472.51,461.51,436.51,453.51,442.71,439.13,436.80,436.41,448.90,457.52,435.28,426.73,435.09,413.74,439.99,428.81,435.06,443.97,451.01,316.11,433.25,424.54,419.15,417.44,434.87,432.78,413.69,423.24,388.21,389.38,365.35,327.80,392.34,396.06,328.43,385.93,307.73,278.91,246.33,198.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.20,189.34,,,,282.27,402.49,390.10,252.86,308.14,363.15,345.00,243.42,203.08,,329.47,333.93,349.67,327.26,308.33,333.56,351.46,360.22,369.62,404.25,,,,,,,268.36,260.99,,370.25,,256.54,301.38,232.92,192.29,,,,,
2025-06-23 22:06:54.196000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.06,479.67,438.57,,,,527.00,469.24,467.35,451.01,444.30,452.14,470.54,480.42,484.22,484.35,524.24,481.56,528.10,530.52,498.10,,,,,,,,,,,,,,,,461.63,464.79,465.11,447.09,446.07,429.68,309.21,270.35,273.98,265.10,249.25,269.59,471.65,468.50,520.56,512.42,503.91,510.89,514.29,513.36,512.68,514.13,512.70,501.73,384.59,443.86,513.26,514.56,517.33,517.39,395.16,391.06,398.14,357.15,419.75,394.45,480.29,469.82,346.57,429.61,456.84,436.04,300.24,301.32,281.08,262.05,251.71,254.18,253.41,213.43,,,,,,,,,,,,,,,,,,519.60,514.44,,,,382.99,,201.96,,,,,507.08,333.89,,,
2025-07-17 22:07:04.709000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.58,466.49,469.14,453.79,446.87,449.55,471.03,496.01,494.24,482.71,532.98,,523.85,528.60,496.72,,,,,,,,,,,,,,,,470.76,467.66,466.25,316.90,443.22,422.87,411.84,414.22,415.75,397.49,416.54,436.75,450.65,450.54,467.64,468.90,478.14,482.07,491.96,500.93,494.75,490.36,487.98,407.34,396.96,381.02,494.45,507.59,527.58,528.35,449.30,409.72,432.82,390.22,430.75,490.45,485.40,472.83,452.70,462.66,460.73,441.48,325.85,338.76,342.15,351.89,368.93,320.79,311.14,243.79,,201.99,181.49,202.24,208.98,189.57,185.14,195.72,212.44,210.12,299.43,297.39,,,,,,522.81,512.03,,214.35,234.21,491.95,,275.24,191.98,204.99,210.60,227.17,512.07,335.00,,,
