dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2024-06-04 22:06:35+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,323.13,,,298.25,,295.58500000000004,272.5466666666667,230.546,196.09,,252.41,,,269.47,,302.0,309.39,,307.98,,292.28,278.59,311.49,,,,,,247.26000000000002,256.28749999999997,263.35333333333335,241.50857142857143,247.48499999999996,228.52,247.34,,,,,,,,,,,,323.97,220.79666666666665,219.91833333333332,222.17600000000002,268.377,234.55999999999995,310.03000000000003,303.25250000000005,303.375,304.81750000000005,283.3775,305.142,299.021,249.2925,212.7877777777778,235.392,228.16299999999995,223.465,243.21727272727276,247.60500000000002,267.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,342.6,340.6,,356.01,294.59000000000003,292.315,270.315,271.9733333333333,247.4333333333333,245.3575,221.08,,,,,,,271.47166666666664,262.27333333333337,290.66111111111115,,332.93916666666667,171.26,,
2024-06-21 22:00:17+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,272.5466666666667,223.11999999999998,184.296,,,,,269.47,,302.0,309.39,,307.98,,292.28,,311.49,,,,,,258.86,255.84666666666666,259.475,241.1833333333333,247.48499999999996,228.52,247.34,,,,,,,,,,,,323.97,221.35,219.71599999999998,229.235,264.7366666666667,234.55999999999995,309.82000000000005,303.82142857142856,302.18285714285713,303.5571428571429,281.9871428571429,305.18,298.9711111111111,248.33142857142857,212.44750000000002,234.7944444444444,226.083,226.07199999999997,235.04545454545453,246.35714285714286,267.25111111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,342.6,340.6,,356.01,294.59000000000003,292.315,270.315,271.9733333333333,247.4333333333333,245.3575,221.08,,,,,,,271.2336363636364,262.00875,290.74625000000003,,333.2263636363636,,,
2024-07-06 22:06:32+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,272.5466666666667,223.11999999999998,184.296,,,,,269.47,,302.0,309.39,,307.98,,292.28,,311.49,,,,,,258.86,255.84666666666666,259.475,241.1833333333333,247.48499999999996,228.52,247.34,,,,,,,,,,,,323.97,221.35,219.71599999999998,229.235,264.7366666666667,234.55999999999995,309.82000000000005,303.82142857142856,302.18285714285713,303.5571428571429,281.9871428571429,305.18,298.9711111111111,248.33142857142857,212.44750000000002,234.7944444444444,226.083,226.07199999999997,235.04545454545453,246.35714285714286,267.25111111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,271.2336363636364,262.00875,290.74625000000003,,333.2263636363636,,,
2024-07-07 22:00:25+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,272.5466666666667,222.68499999999997,184.296,,,,,269.47,,302.0,309.39,,307.98,,292.28,,311.49,,,,,,258.86,255.84666666666666,259.475,241.1833333333333,247.48499999999996,228.52,247.34,,,,,,,,,,,,323.97,221.35,219.71599999999998,229.235,264.7366666666667,234.55999999999995,309.82000000000005,303.82142857142856,302.18285714285713,303.5571428571429,281.9871428571429,305.18,298.9711111111111,248.33142857142857,212.44750000000002,234.7944444444444,226.083,226.07199999999997,230.97,246.35714285714286,267.25111111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,271.2336363636364,262.00875,290.74625000000003,,333.2263636363636,,,
2024-07-23 22:00:39+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,272.5466666666667,222.55714285714285,184.39999999999998,272.74,,,,269.47,,302.0,309.39,,307.98,294.58,292.28,,311.49,,,,,228.1,258.86,255.8133333333333,252.23000000000002,237.8166666666667,242.78999999999996,224.13,244.93,244.36,,,,,,,,,,,323.97,221.35,222.41999999999996,237.94400000000002,251.31,234.55999999999995,309.5033333333334,304.9666666666667,301.21666666666664,302.38000000000005,280.96,305.68,299.08625,246.92999999999998,212.71000000000004,234.04375,225.83333333333334,224.61777777777775,226.48333333333335,243.615,266.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,267.75272727272727,261.41142857142864,290.48428571428576,,333.65999999999997,,,
2024-09-09 22:00:56+00:00,,,,,,,,,,,298.13,,,,227.28,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,275.0475,224.82375,184.70285714285714,272.74,,,,269.47,,302.0,309.39,,307.98,294.58,292.28,,311.49,,,,,228.1,,255.86499999999995,242.88000000000002,239.29,242.78999999999996,224.13,244.93,244.36,,,,,,,,,,,,213.75,,253.97000000000003,208.20500000000004,223.85,298.92,295.72500000000014,302.2099999999999,306.1866666666667,282.8333333333333,310.0066666666666,295.42666666666656,232.52666666666664,209.62333333333336,232.41999999999996,219.425,222.18249999999995,215.12714285714287,221.71000000000004,270.5133333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.81,377.32,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,257.28666666666663,251.26000000000016,271.21333333333337,,333.006,,,
2024-09-17 22:00:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,275.0475,226.6988888888889,185.58375,272.74,,,,269.47,271.63,302.0,309.39,,307.98,296.595,292.28,,311.49,,,,,228.1,,255.41666666666663,243.94000000000003,223.73000000000002,240.65999999999997,224.13,236.65,244.36,,,,,,,,,,,,213.75,,283.8366666666667,202.75333333333336,233.39,298.92,295.72500000000014,318.3099999999999,319.9200000000001,291.82500000000005,322.82499999999993,301.0399999999999,243.48499999999996,214.63000000000005,236.75999999999993,221.3766666666667,227.4266666666666,214.67333333333337,226.70500000000004,281.0650000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,256.062,258.47,276.98500000000007,,337.585,,,
2024-10-10 22:07:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,275.0475,225.20375,185.01285714285717,272.74,,,,269.47,271.63,302.0,,,307.98,296.595,292.28,,311.49,,,,,228.1,,255.41666666666663,243.94000000000003,223.73000000000002,240.65999999999997,224.13,236.65,244.36,,,,,,,,,,,,213.75,215.5,284.795,202.75333333333336,259.53,297.615,295.13000000000005,316.09666666666664,317.83,292.99,317.46666666666664,301.31666666666666,246.74333333333334,216.79,238.02666666666667,223.48000000000002,225.95999999999998,218.49714285714285,233.3766666666667,278.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,260.59333333333336,259.21000000000004,279.65000000000003,,338.63800000000003,,,
2024-10-11 22:01:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,276.344,226.46,186.30875,272.74,,,,269.47,271.125,302.0,,,307.98,296.595,292.28,,311.49,,,,,228.1,,255.41666666666663,243.94000000000003,220.7525,238.756,221.74666666666667,237.87,244.36,,,,,,,,,,,,213.75,215.5,284.795,206.0714285714286,259.53,297.615,295.13000000000005,316.09666666666664,317.83,292.99,317.46666666666664,301.31666666666666,246.74333333333334,216.79,238.02666666666667,223.48000000000002,225.95999999999998,218.49714285714285,233.3766666666667,278.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,268.345,245.47,242.26999999999998,219.12,,,,,,,260.59333333333336,259.21000000000004,279.65000000000003,,338.63800000000003,,,
2024-10-19 22:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,323.13,,,298.25,,291.9433333333333,287.1716666666667,227.51,188.0,272.74,,253.1,,269.47,272.32,302.0,,,307.98,296.595,292.28,,311.49,,,,,228.1,,255.41666666666663,246.0525,222.53400000000002,238.28166666666664,223.1725,239.57,244.36,,,,,,,,,,,,,215.5,284.795,206.0714285714286,259.53,296.31,296.68000000000006,320.625,320.40500000000003,296.75,323.53,303.35,245.85000000000002,218.08,240.07,222.18000000000004,228.02666666666664,214.93499999999997,231.45000000000007,282.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.765,340.6,,356.01,293.37,290.94666666666666,269.53333333333336,260.40000000000003,245.47,236.92749999999998,219.12,,,,,,,258.064,259.95,276.915,,340.0575,,,
2024-11-11 22:07:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,,,,,,291.06500000000005,294.325,227.71874999999997,187.53428571428572,272.74,,253.1,,,272.32,,,,,296.595,,,,,,,,228.1,257.89,255.34333333333328,250.8,224.038,233.67999999999995,221.39000000000001,237.62749999999997,244.36,,,,,,,,,,,345.56,216.64,212.24,250.8766666666667,216.875,270.44,300.245,295.72,310.96000000000004,312.13,295.03,306.95,303.45,254.85499999999996,216.72000000000003,240.07,223.92666666666665,237.21,211.16166666666666,238.56666666666672,279.85999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.765,340.6,,,293.37,290.94666666666666,269.53333333333336,260.40000000000003,243.79,234.56666666666663,217.11,,,,,,,260.158,262.83000000000004,281.28333333333336,,340.08500000000004,,,
2024-11-19 22:07:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,,,,,,291.06500000000005,294.325,227.71874999999997,187.53428571428572,272.74,,253.1,,,272.32,,,,,296.595,,,,,,,,228.1,263.46,256.83,254.632,227.12833333333333,233.67999999999995,221.39000000000001,237.62749999999997,244.36,,,,,,,,,,,345.0,219.15499999999997,210.97,235.66750000000002,226.85285714285718,278.54249999999996,302.1666666666667,296.73333333333335,310.7733333333333,312.0833333333333,295.47333333333336,307.02,303.31666666666666,255.34,215.37666666666667,239.57333333333335,225.445,240.85,216.13285714285715,240.33750000000003,277.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.765,,,,291.545,289.05499999999995,268.475,255.96000000000006,240.98000000000002,231.71499999999997,214.36,,,,,,,262.922,264.44000000000005,289.68333333333334,,343.6875,,,
2024-12-06 22:01:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,,,,,,284.66,303.2175,234.66125,191.0557142857143,272.74,,253.1,,,272.32,,,,,296.595,,,,,,,,228.1,263.46,256.83,254.632,227.12833333333333,233.67999999999995,221.39000000000001,237.62749999999997,244.36,,,,,,,,,,,345.0,219.15499999999997,210.97,235.66750000000002,227.84000000000003,278.54249999999996,302.1666666666667,296.73333333333335,310.7733333333333,312.0833333333333,295.47333333333336,307.02,303.31666666666666,255.34,215.37666666666667,239.57333333333335,225.445,240.85,211.05000000000004,248.39000000000001,273.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.93,,,,290.93,288.21,267.97,257.46,239.58,229.92,213.24,,,,,,,270.225,264.44000000000005,289.68333333333334,,343.6766666666667,160.27,,
2024-12-14 22:01:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22,,,,,,,,,,,,,,,,,,284.66,306.432,233.96444444444444,192.63375000000002,272.74,251.54,253.1,,,272.32,,,,294.03,296.595,,,,,,,,228.1,263.46,256.83,254.632,227.12833333333333,233.67999999999995,221.39000000000001,237.62749999999997,244.36,,,,,,,,,,,345.0,219.15499999999997,210.97,235.66750000000002,227.84000000000003,278.54249999999996,302.1666666666667,296.73333333333335,310.7733333333333,312.0833333333333,295.47333333333336,307.02,303.31666666666666,255.34,215.37666666666667,239.57333333333335,225.445,240.85,211.05000000000004,248.39000000000001,273.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.93,,,,290.93,288.21,267.97,257.46,239.58,229.92,213.24,,,,,,,270.225,264.44000000000005,289.68333333333334,,343.6766666666667,160.27,,
2024-12-22 22:01:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.432,237.6625,196.38285714285715,272.74,251.54,253.1,,,272.32,,,,296.385,296.595,,,,,,,,228.1,263.46,256.83,254.632,227.12833333333333,233.67999999999995,221.39000000000001,237.62749999999997,244.36,,,,,,,,,,,345.0,219.15499999999997,210.97,235.66750000000002,230.93714285714287,278.54249999999996,302.1666666666667,296.73333333333335,310.7733333333333,312.0833333333333,295.47333333333336,307.02,303.31666666666666,255.34,215.37666666666667,239.57333333333335,230.61666666666667,238.46333333333334,222.47000000000003,248.39000000000001,273.08,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.93,,,,290.93,288.21,267.97,257.46,239.58,229.92,213.24,,,,,,,270.225,264.44000000000005,289.68333333333334,,343.6766666666667,160.27,,
2025-01-22 22:07:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.432,243.16666666666666,198.29333333333338,,251.54,253.1,,,272.32,,,,296.385,298.61,,,,,,,,,263.46,258.3933333333333,258.855,228.53000000000003,233.77333333333328,222.21500000000003,235.99666666666664,,,,,,,,,,,,345.0,216.89999999999998,208.4875,214.645,246.2114285714286,282.466,302.0,295.27750000000003,309.435,310.4975,292.515,306.005,302.47749999999996,255.15999999999997,213.2475,239.0975,230.215,238.95499999999998,244.56,252.45000000000002,274.1925,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3575,263.6775,288.8225,,343.2825,160.27,,
2025-02-07 22:07:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.432,243.16666666666666,198.29333333333338,,251.54,253.1,,,272.32,,,,296.385,298.61,,,,,,,,,263.46,258.3933333333333,258.855,228.53000000000003,233.77333333333328,222.21500000000003,235.99666666666664,,,,,,,,,,,,345.0,217.64,208.57,209.16800000000003,247.64750000000004,284.25666666666666,301.29200000000003,294.672,308.904,310.06800000000004,291.654,305.85,302.0,254.83399999999997,213.22000000000003,239.04000000000002,230.786,236.71999999999997,245.55599999999998,253.798,273.904,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.654,263.774,289.402,,344.07399999999996,160.27,,
2025-02-08 22:01:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.72333333333336,241.7971428571429,198.92285714285714,,251.54,253.1,,,272.32,,,316.64,296.385,298.61,,,,,,,,,263.46,258.3933333333333,258.855,228.53000000000003,233.77333333333328,222.21500000000003,235.99666666666664,,,,,,,,,,,,345.0,217.64,208.57,209.16800000000003,247.64750000000004,284.25666666666666,301.29200000000003,294.672,308.904,310.06800000000004,291.654,305.85,302.0,254.83399999999997,213.22000000000003,239.04000000000002,230.786,236.71999999999997,245.55599999999998,253.798,273.904,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.654,263.774,289.402,,344.07399999999996,160.27,,
2025-02-24 22:01:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.3671428571429,240.72,198.37875000000003,,251.54,253.1,,,272.32,,,316.64,299.71999999999997,298.61,,,,,,,,,263.46,261.4425,260.42600000000004,229.63000000000002,234.95999999999998,226.35,244.41250000000002,,,,,,,,,,,,345.0,217.64,208.57,209.16800000000003,245.07888888888888,284.25666666666666,301.29200000000003,294.672,308.904,310.06800000000004,291.654,305.85,302.0,254.83399999999997,213.22000000000003,239.04000000000002,230.786,236.71999999999997,245.55599999999998,253.798,273.904,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.654,263.774,289.402,,344.07399999999996,160.27,,
2025-03-28 22:00:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.85857142857145,240.2242857142857,201.09857142857143,,251.54,253.1,,,272.665,,,316.64,299.71999999999997,,,,,,,,,,263.46,263.75,264.01750000000004,231.49200000000002,235.18999999999997,226.35,252.52,,,,,,,,,,,,345.0,217.64,208.57,209.16800000000003,251.93125000000003,294.43,301.29200000000003,294.672,308.904,310.06800000000004,291.654,305.85,302.0,254.83399999999997,213.22000000000003,239.04000000000002,230.786,236.71999999999997,245.55599999999998,253.798,273.904,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.654,263.774,289.402,,344.07399999999996,159.16500000000002,,
2025-04-12 22:06:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.7466666666667,240.84333333333333,202.05166666666665,,251.54,253.1,,,274.71,,,316.64,299.71999999999997,,,,,,,,,,263.46,263.75,264.01750000000004,236.41000000000003,237.21499999999995,231.03499999999997,258.01500000000004,,,,,,,,,,,,345.0,217.942,201.57999999999998,187.598,255.63857142857145,296.29200000000003,302.336,294.754,308.32399999999996,310.43999999999994,290.82800000000003,306.182,302.728,255.51,212.01800000000003,238.7,231.408,239.38000000000002,246.13000000000002,253.67600000000002,273.614,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.87399999999997,264.754,290.718,,345.29800000000006,159.16500000000002,,
2025-05-06 22:06:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.834,241.61999999999998,202.156,,251.54,,,,,,,316.64,299.71999999999997,,,,,,,,,,264.6666666666667,263.98249999999996,265.9275,241.0525,251.99499999999995,234.62,269.66,,,,,,,,,,,,345.0,217.942,201.57999999999998,187.598,255.63857142857145,296.29200000000003,302.336,294.754,306.46999999999997,308.22166666666664,288.6933333333333,304.73833333333334,300.485,253.84833333333333,210.20166666666668,237.29166666666666,228.90833333333333,234.885,242.79333333333332,250.25333333333336,271.6116666666666,,,,294.61,,,,,,,,,,,,,,,,,,,,,,,,386.71,,,,,,,,,,,270.36,260.56,,,,,,,,,,281.84999999999997,262.72,288.0566666666667,,342.93833333333333,159.16500000000002,,
