dates,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039,satname
2014-11-06 22:21:01.126,375.1242857142857,380.6657142857143,359.03285714285715,315.13,240.67857142857142,147.43,188.06,,,345.95666666666665,,,,191.85,365.46500000000003,323.614,379.21,387.835,,,302.05,325.94,,435.1550000000001,433.99000000000007,450.59400000000005,357.835,435.33000000000004,160.82285714285715,190.1957142857143,234.6985714285714,250.50571428571428,240.65142857142857,277.5257142857143,309.46888888888884,322.2377777777778,431.98,289.79285714285714,341.0428571428571,439.895,464.9271428571428,475.6116666666667,491.0516666666667,485.50500000000005,494.67428571428576,485.67428571428576,439.2814285714286,410.3157142857143,404.3985714285714,203.69,203.72222222222223,196.52666666666664,193.95111111111112,186.70555555555555,313.855,,,,,,447.64,441.955,465.045,,289.97,235.65,,,255.7,453.8175,327.634,363.672,334.71,264.64,201.485,,,,,,304.4375,245.9525,243.275,300.445,342.164,297.5775,272.27333333333337,276.4,247.56800000000004,288.3,421.885,366.8175,451.24,,,,,408.45,342.94,351.87,434.99,438.5325,424.23,215.03,,,300.74,,467.71,292.97,474.45,502.145,493.81000000000006,483.7900000000001,477.05500000000006,480.17,477.04,478.945,475.50666666666666,496.325,455.0200000000001,434.08500000000004,429.65,421.74,424.09000000000003,397.24333333333334,396.24333333333334,409.50333333333333,391.29999999999995,383.32,400.15500000000003,369.09999999999997,356.84,370.6333333333334,355.55,356.66,346.33000000000004,334.11999999999995,332.88,352.0366666666667,328.83500000000004,326.625,321.05999999999995,329.34666666666664,137.1457142857143,215.48428571428573,167.18777777777777,164.80666666666667,441.89,,471.21000000000004,486.24,430.77,453.0842857142857,433.19,353.79499999999996,258.418,349.625,,252.70428571428573,223.4,422.06,341.6233333333333,,,,,,,,,,,,279.21,,436.5783333333333,503.65,427.6975,404.09000000000003,,,,,,,153.642,283.43999999999994,483.064,,,,,,,L8
2014-12-15 22:27:04.889,375.1242857142857,380.6657142857143,359.03285714285715,315.13,240.67857142857142,147.43,188.06,,,339.57,322.96,,,191.85,365.46500000000003,323.614,379.21,387.835,,,302.05,325.94,,435.1550000000001,377.00600000000003,423.99,346.89000000000004,436.08,160.82285714285715,190.1957142857143,234.6985714285714,250.50571428571428,240.65142857142857,277.5257142857143,309.46888888888884,322.2377777777778,431.98,289.79285714285714,341.0428571428571,439.895,464.9271428571428,475.6116666666667,491.0516666666667,485.50500000000005,494.67428571428576,485.67428571428576,439.2814285714286,410.3157142857143,404.3985714285714,203.69,203.72222222222223,196.52666666666664,193.95111111111112,186.70555555555555,313.855,,,,,,447.64,441.955,465.045,,289.97,235.65,,,255.7,453.8175,327.634,363.672,334.71,264.64,201.485,,,,,,304.4375,245.9525,243.275,300.445,342.164,297.5775,272.27333333333337,276.4,247.56800000000004,288.3,421.885,366.8175,451.24,,,,,408.45,342.94,351.87,434.99,438.5325,424.23,215.03,,,300.74,,467.71,292.97,474.45,502.145,493.81000000000006,483.7900000000001,484.0366666666667,484.92,480.90500000000003,480.1328571428572,474.70142857142855,497.78600000000006,458.1933333333334,447.99,429.65,441.00666666666666,436.3733333333333,412.3975,411.55,419.055,409.2966666666666,398.0625,411.50333333333333,369.09999999999997,356.84,380.1625,367.365,367.55,364.13000000000005,334.11999999999995,332.88,360.685,328.83500000000004,343.67333333333335,337.0133333333333,337.4525,137.1457142857143,215.48428571428573,167.18777777777777,164.80666666666667,441.89,,471.21000000000004,486.24,430.77,453.0842857142857,433.19,353.79499999999996,258.418,349.625,,252.70428571428573,223.4,422.06,341.6233333333333,,,,,,,,,,,,279.21,,436.5783333333333,503.65,427.6975,404.09000000000003,,,,,,,153.642,283.43999999999994,483.064,,,,,,,L8
2014-12-31 22:26:59.445,375.1242857142857,380.6657142857143,359.03285714285715,315.13,240.67857142857142,147.43,188.06,,,333.776,320.25,482.24,196.89,191.85,365.46500000000003,323.614,379.21,387.835,,,302.05,325.94,,435.1550000000001,339.79333333333335,403.46571428571434,343.145,435.89,160.82285714285715,190.1957142857143,234.6985714285714,250.50571428571428,240.65142857142857,277.5257142857143,309.46888888888884,322.2377777777778,431.98,289.79285714285714,341.0428571428571,439.895,464.9271428571428,475.6116666666667,491.0516666666667,485.50500000000005,494.67428571428576,485.67428571428576,439.2814285714286,410.3157142857143,404.3985714285714,203.69,203.72222222222223,196.52666666666664,193.95111111111112,186.70555555555555,313.855,,,,,,447.64,441.955,465.045,,289.97,235.65,,,255.7,453.8175,327.634,363.672,334.71,264.64,201.485,,,,,,304.4375,245.9525,243.275,300.445,342.164,297.5775,272.27333333333337,276.4,247.56800000000004,288.3,421.885,366.8175,451.24,,,,,408.45,342.94,351.87,434.99,438.5325,424.23,215.03,,,300.74,,467.71,292.97,474.45,502.145,493.81000000000006,490.99333333333334,486.2825,487.2375,481.796,479.75625,474.57125,493.465,460.0828571428572,453.92,429.65,448.6825,443.8675,420.98199999999997,420.724,425.064,418.6275,406.61,415.1825,369.09999999999997,356.84,386.87,375.44,374.01000000000005,371.055,334.11999999999995,332.88,365.946,328.83500000000004,350.2325,344.4475,341.82,137.1457142857143,215.48428571428573,167.18777777777777,164.80666666666667,441.89,,471.21000000000004,486.24,430.77,453.0842857142857,433.19,353.79499999999996,258.418,349.625,,252.70428571428573,223.4,422.06,341.6233333333333,,,,,,,,,,,,279.21,,436.5783333333333,503.65,427.6975,404.09000000000003,,,,,,,153.642,289.99333333333334,483.064,,478.24,,,,,L8
2015-01-16 22:26:59.157,375.836,382.51599999999996,361.122,316.866,243.392,149.33800000000002,,519.06,394.63,330.11333333333334,321.05333333333334,481.83500000000004,186.62,199.83499999999998,371.42,331.8933333333333,379.21,387.835,,,,325.94,,435.1550000000001,258.882,352.04833333333335,334.52,441.05,162.098,192.03000000000003,235.15199999999996,254.696,240.65142857142857,277.5257142857143,308.45142857142855,321.6357142857143,432.0266666666667,284.594,336.542,439.45750000000004,468.09166666666664,476.53999999999996,490.358,485.1360000000001,495.76599999999996,485.56000000000006,442.3660000000001,410.84799999999996,406.892,202.9257142857143,203.36571428571432,195.60428571428568,195.3814285714286,188.21571428571428,319.99333333333334,,,,,,447.64,441.955,465.045,,,,,,,477.78,391.29,363.672,334.71,264.64,,,,,,,311.04999999999995,245.9525,240.84750000000003,,342.164,297.5775,272.27333333333337,276.4,247.56800000000004,,487.895,481.735,451.24,,,,,408.45,342.94,351.87,434.99,438.5325,424.23,215.03,,,300.74,,467.71,292.97,474.45,502.145,493.81000000000006,490.99333333333334,488.36400000000003,488.63199999999995,483.53833333333336,480.5244444444445,477.79999999999995,495.14428571428573,465.34000000000003,453.92,429.65,456.28599999999994,446.992,426.1466666666667,428.8966666666667,428.1933333333333,424.504,411.13000000000005,417.97200000000004,369.09999999999997,356.84,391.4066666666667,379.9583333333333,378.34666666666664,375.724,334.11999999999995,332.88,367.5366666666667,328.83500000000004,353.298,348.518,344.395,136.442,212.308,171.24428571428572,171.48142857142855,441.89,,471.21000000000004,479.72333333333336,430.77,450.23,423.73249999999996,353.79499999999996,232.46500000000003,,,251.738,223.4,422.06,341.6233333333333,,,,,,,,,,,,,,436.5783333333333,499.1699999999999,427.6975,404.09000000000003,,,,,,,153.642,291.1,483.064,,478.24,,,,,L8
2015-03-14 22:20:23.206,370.4425,380.47749999999996,359.955,315.8525,247.3875,161.5775,161.47,519.06,394.63,317.5725,321.05333333333334,481.83500000000004,186.62,,371.42,338.96,379.21,,,,,325.94,,,153.30333333333334,288.2175,334.52,441.05,157.3725,188.3425,229.52749999999997,252.88,273.845,308.695,314.4175,328.755,431.005,284.19,330.40999999999997,455.28999999999996,468.424,475.575,489.9275,483.09000000000003,495.4625,486.175,447.565,410.76750000000004,409.9825,210.7425,209.32250000000002,207.2725,208.1175,193.945,319.99333333333334,,,,,,,,,,,,,,,,,359.06333333333333,334.71,,,,,,,,,,,,298.75,295.95666666666665,272.27333333333337,256.9975,225.29,,,,,,,,,408.45,342.94,351.87,436.595,439.31500000000005,416.85,215.03,,,300.74,,,292.97,462.78,502.145,493.81000000000006,490.99333333333334,488.36400000000003,488.63199999999995,483.53833333333336,477.01714285714286,470.4885714285714,491.808,466.615,453.92,429.65,456.28599999999994,446.992,426.1466666666667,428.8966666666667,428.1933333333333,424.504,411.13000000000005,417.97200000000004,369.09999999999997,356.84,391.4066666666667,379.9583333333333,378.34666666666664,375.724,334.11999999999995,332.88,367.5366666666667,328.83500000000004,353.298,348.518,344.395,137.4325,213.57750000000001,173.2925,171.02500000000003,,,457.69000000000005,459.71000000000004,430.77,449.18000000000006,428.54999999999995,,230.75,,,239.745,210.88,422.06,326.26,,,,,,,,,,,,,,441.16333333333324,504.61,436.265,,,,,,,,146.0675,291.1,463.6933333333334,,478.24,,,,,L8
2015-03-14 22:20:47.169,369.14,379.26,358.72999999999996,315.178,248.502,171.328,161.925,519.06,394.63,317.5725,321.05333333333334,481.83500000000004,186.62,,371.42,338.96,379.21,,,,,325.94,,,153.30333333333334,288.2175,334.52,441.05,155.052,186.68800000000002,226.56199999999998,252.37600000000003,272.64,303.248,314.35,330.504,426.4066666666667,284.942,330.40999999999997,455.6775,469.52833333333336,474.96999999999997,490.43,483.61800000000005,495.55600000000004,486.65,449.21000000000004,411.23199999999997,411.428,209.86400000000003,209.08200000000002,207.32,208.35399999999998,194.10999999999999,319.99333333333334,,,,,,,,,,,,,,,,,359.06333333333333,334.71,,,,,,,,,,,,298.75,295.95666666666665,272.27333333333337,251.8,225.745,,,,,,,,,408.45,342.94,351.87,436.595,439.31500000000005,416.85,215.03,,,300.74,,,292.97,462.78,502.145,493.81000000000006,490.99333333333334,488.36400000000003,488.63199999999995,483.53833333333336,477.01714285714286,470.4885714285714,491.808,466.615,453.92,429.65,456.28599999999994,446.992,426.1466666666667,428.8966666666667,428.1933333333333,424.504,411.13000000000005,417.97200000000004,369.09999999999997,356.84,391.4066666666667,379.9583333333333,378.34666666666664,375.724,334.11999999999995,332.88,367.5366666666667,328.83500000000004,353.298,348.518,344.395,137.894,214.22400000000002,172.848,170.898,,,457.69000000000005,459.71000000000004,430.77,449.18000000000006,428.54999999999995,,230.788,,,239.745,210.88,422.06,326.26,,,,,,,,,,,,,,441.16333333333324,504.61,436.265,,,,,,,,146.366,291.1,463.6933333333334,,478.24,,,,,L8
2015-04-06 22:26:20.815,362.04,377.34999999999997,356.7366666666667,314.50666666666666,251.70000000000002,188.63333333333333,161.925,519.06,394.63,317.5725,321.05333333333334,481.83500000000004,186.62,,371.42,338.96,379.21,,,,,325.94,,,157.23,289.87199999999996,334.52,441.05,151.25,184.61333333333334,221.39000000000001,252.6833333333334,272.16,294.16333333333336,315.61999999999995,335.0933333333333,426.4066666666667,286.4066666666667,328.01,457.2966666666667,467.2425,473.41,491.74000000000007,484.5,495.3733333333334,486.91333333333324,451.64000000000004,411.7766666666666,414.2333333333333,206.82000000000005,208.08333333333334,206.66666666666663,210.96666666666667,194.62666666666667,317.87,,,,,,,,,,,,,,,,,372.8,332.42,,,,,,,,,,,,,290.92,247.03,234.59666666666666,223.1,,,,,,,,,401.03,342.94,351.87,,,,215.03,,,300.74,,,292.97,,503.17333333333335,494.42333333333335,489.2375,487.30333333333334,488.48,482.54999999999995,473.93833333333333,470.8379999999999,493.57,467.56800000000004,450.38,430.20666666666665,451.785,443.39166666666665,422.65714285714284,424.31857142857143,423.44428571428574,419.84,409.1557142857143,415.0333333333333,369.09999999999997,356.84,391.4066666666667,379.9583333333333,378.34666666666664,372.7633333333333,334.11999999999995,332.88,367.5366666666667,328.83500000000004,349.18333333333334,344.92,344.395,139.08,212.52333333333334,172.13000000000002,169.97,,,431.29,,417.18,449.22,,,231.6266666666667,,,,,422.02,326.26,,,,,,,,,,,,,,402.16,,454.79,,,,,,,,147.43333333333334,289.15,361.33,,478.24,,,,,L8
2015-07-11 22:26:29.559,363.52000000000004,373.865,353.17499999999995,311.995,252.12,202.32,161.925,519.06,394.63,311.8,322.66,481.43,176.35,,,,,,,,,,,429.54,163.06,304.47333333333336,321.58,437.45,145.115,179.64500000000004,214.305,249.96000000000006,267.485,281.425,313.605,337.755,416.875,287.45000000000005,,449.39000000000004,473.60666666666674,471.98,491.69500000000005,485.17500000000007,495.6300000000001,488.05499999999995,454.9100000000001,412.66999999999985,416.7149999999999,205.92000000000007,207.54500000000002,207.05999999999995,208.91,194.165,321.885,489.43,,,,308.4,,,,,,,,,,,,,,,,,501.67,,433.04,,271.26,316.5,,,,,,231.055,227.12,,,,,,,,,,,,,,,,,,,,,,494.41,486.295,476.105,483.97,489.3450000000001,490.96500000000003,485.27,476.5,503.63,505.22,502.14,428.24,422.885,435.65333333333336,442.43999999999994,409.8766666666667,412.1333333333334,401.51666666666665,401.95666666666665,397.8566666666666,405.25333333333333,334.89,320.97,414.09,402.55,400.03,376.17999999999995,,,375.49,283.03,347.0849999999999,345.865,357.27,142.59,229.65333333333334,170.50500000000002,169.62499999999997,,,,,,,,,223.68666666666664,,,,,410.345,,,,,,263.72,,,210.73,,319.64,,,,,,,,,359.85,442.16,,,,147.185,287.885,,,,,,,,L8
2015-08-21 22:20:33.210,370.8333333333333,377.83,357.30999999999995,316.52,258.49,207.9,162.81666666666666,,,,,207.51,211.81,165.47,,,,,,,,,,429.54,169.01,315.855,,,153.10666666666668,188.9466666666667,224.49,257.23,274.6066666666666,292.0,318.6333333333334,345.40333333333336,443.6066666666666,285.58,340.29,449.39000000000004,473.60666666666674,466.9766666666667,492.19666666666666,486.7533333333334,496.31333333333333,488.1033333333333,449.15333333333336,414.38999999999993,414.3433333333333,203.47000000000003,206.74333333333334,206.7266666666667,207.95000000000002,193.0566666666667,311.5,489.43,,,,308.4,,,,,,,,,,515.68,473.29,,,,,303.54,501.67,,433.04,,286.79499999999996,309.95,253.71,,258.6,,,231.055,301.41,,485.05,467.86,,,,,,,,,,,,,,,,,,,494.41,486.295,476.105,483.97,482.0,487.72,478.29,466.33,,,,428.24,422.885,410.13000000000005,425.39,388.83000000000004,383.32000000000005,380.35499999999996,378.92999999999995,379.91999999999996,393.315,334.89,320.97,377.0,385.45,387.8,371.89,384.77,,,283.03,347.84000000000003,326.93,,138.38,223.75,169.1966666666667,165.73,,,,,,,,,223.68666666666664,307.79,301.24,250.03,331.15,410.345,,,,,,263.72,,,210.73,,319.64,,,,346.37,,,402.39,,359.85,442.16,,,,147.185,281.35,,,,,,,,L8
2015-08-21 22:20:57.178,374.735,380.255,359.945,319.4425,262.37,211.145,163.6075,,,,,208.82999999999998,213.54500000000002,166.675,,,,,,,,,,429.54,169.01,315.855,,,157.35250000000002,193.79500000000002,229.715,261.3125,278.375,297.3925,321.3575,349.5,461.105,284.42,340.95500000000004,449.39000000000004,473.60666666666674,464.74,493.0175,487.83000000000004,496.945,488.6,446.875,415.405,413.635,202.5975,206.8125,206.8525,207.9225,192.9675,311.5,489.43,,,,308.4,,,,,,,,,,516.645,474.3,,,,,303.92,501.67,,433.04,,291.99666666666667,308.44,254.29000000000002,,258.6,,,231.055,339.1875,,485.82500000000005,468.865,,,,,,,,,,,,,,,,,,,494.41,486.295,476.105,483.97,482.0,487.72,478.29,466.33,,,,428.24,422.885,410.13000000000005,425.39,388.83000000000004,383.32000000000005,380.35499999999996,378.92999999999995,379.91999999999996,393.315,334.89,320.97,378.07,386.36,358.265,377.1033333333333,385.605,339.19,,283.03,354.2166666666667,326.93,,135.956,220.24,169.0075,164.2425,,,,,,,451.2,,223.68666666666664,308.37,301.94,250.03,331.765,410.345,,,,,,263.72,,,210.73,,319.64,,,,346.94,511.84,473.2,403.84000000000003,,359.85,442.16,,,,147.185,281.35,,,,,,,,L8
2015-09-29 22:26:59.056,385.95000000000005,386.645,366.71500000000003,326.89,272.62,219.97000000000003,165.28999999999996,,370.99,311.67,331.3,208.82999999999998,213.54500000000002,166.675,,,,,,,,,,429.54,157.495,304.1166666666667,327.72,443.13,169.59000000000003,207.94500000000002,245.125,272.66499999999996,289.265,313.36,329.11,361.245,505.33500000000004,281.39,340.95500000000004,435.42,471.5,457.5,494.34000000000003,490.485,498.26,489.14500000000004,438.84,418.14,410.555,199.27499999999998,206.07999999999998,206.64499999999998,206.935,191.76999999999998,311.5,489.43,,,,308.4,,,,,,,,,,516.645,474.3,,,,,303.92,501.67,,433.04,,291.99666666666667,308.44,254.29000000000002,,258.6,,,,451.255,,485.82500000000005,468.865,,,,,,,,,,,,,,,,,,,502.865,492.76666666666665,482.3866666666666,482.77,479.7,484.13,476.61,465.845,,454.0,,431.5933333333333,426.0466666666666,415.0566666666667,425.81,393.37000000000006,388.1133333333334,385.1666666666667,385.3966666666667,386.01666666666665,396.06666666666666,334.89,320.97,372.18666666666667,377.1933333333333,354.84999999999997,371.315,373.31333333333333,340.075,,308.385,347.8775,327.675,,133.71,222.76999999999998,167.51,158.86,,,,,,,451.2,,210.12,308.37,301.94,250.03,331.765,414.35999999999996,,,,,,263.72,,,210.73,,319.64,,,,346.94,511.84,473.2,403.84000000000003,,359.85,442.16,,,,,281.35,,,,,,,,L8
2015-10-24 22:20:52.499,387.15333333333336,387.57333333333327,368.6133333333334,328.1266666666666,271.58,223.4366666666667,174.05999999999997,,370.99,311.67,331.3,213.50666666666666,218.02666666666667,172.82333333333335,,,,,,,,,,429.54,145.98,307.93,327.72,443.13,163.8466666666667,202.42,235.91666666666666,269.1933333333333,286.1433333333333,311.54,325.4433333333333,353.27333333333337,505.33500000000004,279.44666666666666,336.18666666666667,447.745,474.64,457.5,488.57666666666665,490.485,496.54,488.53666666666663,440.43,415.60999999999996,410.12999999999994,198.62333333333333,202.7733333333333,205.42333333333332,209.01666666666665,194.08666666666667,,489.43,,,,308.4,,,,,,,,,,510.8033333333333,474.3,374.77,,,,303.92,501.67,,433.04,,291.99666666666667,308.44,254.29000000000002,,258.6,341.78,,,447.64000000000004,,485.82500000000005,468.865,,,,,,,,,,,,,,,,,,,502.865,486.53499999999997,475.75499999999994,481.57,477.4,480.54,474.93,465.36,,454.0,,429.28,423.40999999999997,407.94500000000005,426.23,389.19500000000005,383.74500000000006,380.275,395.17333333333335,376.2633333333333,393.93000000000006,334.89,320.97,369.86,380.7075,361.685,378.22749999999996,375.3975,340.075,,308.385,354.3,328.42,,134.565,221.90499999999997,171.38333333333333,158.82000000000002,,,,414.12,425.63,441.97,437.405,352.35,210.12,303.73,301.94,250.03,331.765,410.56999999999994,,,,,,263.72,,472.78,210.73,,319.64,,,,346.94,511.84,441.53,403.84000000000003,497.21,359.85,442.16,,,,146.47,,362.79,,,,,,,L8
2015-10-24 22:21:16.466,388.26,388.4425,369.6725,328.955,271.23,225.305,178.8075,,370.99,311.67,331.3,216.22,220.4675,175.6675,,,,,,,,,,429.54,145.98,307.93,327.72,443.13,161.92000000000002,200.2625,232.6975,267.79499999999996,284.96999999999997,311.19,324.075,349.5875,505.33500000000004,279.3875,334.4675,452.51,476.81333333333333,460.97,486.0625,490.485,496.1825,488.40749999999997,441.2175,414.7075,409.9875,198.725,201.8075,205.6025,210.6675,195.86499999999998,,489.43,,,,308.4,,,,,,,,,,508.015,474.3,375.03,,,,303.92,501.67,,433.04,,291.99666666666667,308.44,254.29000000000002,,258.6,342.485,,,446.195,,485.82500000000005,468.865,,,,,,,,,,,,,,,,,,,502.865,486.53499999999997,475.75499999999994,481.57,477.4,480.54,474.93,465.36,,454.0,,429.28,423.40999999999997,407.94500000000005,426.23,389.19500000000005,383.74500000000006,380.275,403.06,372.8375,393.93000000000006,334.89,320.97,368.642,383.23199999999997,366.202,376.078,375.3975,340.075,,308.385,354.3,328.42,,135.8,221.98999999999995,173.7425,162.4425,,,,413.46500000000003,424.685,443.57000000000005,434.02666666666664,362.48,210.12,302.02750000000003,301.94,250.03,331.765,410.56999999999994,,,,,,263.72,,472.645,210.73,443.61,319.64,,,,346.94,511.84,430.4633333333333,403.84000000000003,498.1,359.85,442.16,,,,146.535,,363.355,,,,,,,L8
2015-10-31 22:27:04.990,388.26,388.4425,369.6725,328.955,271.23,225.305,178.8075,,370.99,311.67,331.3,216.22,220.4675,175.6675,,,,,,,,,,429.54,163.1,306.81,327.72,443.13,161.92000000000002,200.2625,232.6975,267.79499999999996,284.96999999999997,311.19,324.075,349.5875,505.33500000000004,279.3875,334.4675,452.51,476.81333333333333,460.97,486.0625,490.485,496.1825,488.40749999999997,441.2175,414.7075,409.9875,198.725,201.8075,205.6025,210.6675,195.86499999999998,,489.43,,,,308.4,,,,,,,,,,508.015,474.3,375.03,,,,303.92,501.67,,433.04,,291.99666666666667,308.44,254.29000000000002,,258.6,342.485,,,446.195,,485.82500000000005,468.865,,,,,,,,,,,,,,,,,440.18,,505.46333333333337,492.0466666666666,479.8866666666666,479.49,475.445,479.20500000000004,473.78,463.055,,451.43,,430.2266666666667,423.7,410.47,422.55,391.54333333333335,383.6133333333334,380.78999999999996,400.88800000000003,376.582,394.1933333333334,344.75,333.555,363.0,383.23199999999997,366.202,369.7183333333333,375.3975,334.9633333333333,,311.56333333333333,345.9325,318.83500000000004,,135.8,221.98999999999995,173.7425,162.4425,,,,413.46500000000003,424.685,443.57000000000005,434.02666666666664,362.48,210.12,302.02750000000003,301.94,250.03,331.765,412.43333333333334,,,,,,263.72,,472.645,210.73,443.61,319.64,,,,346.94,511.84,430.4633333333333,403.84000000000003,498.1,359.85,442.16,,,487.54,146.535,276.32,363.355,,454.45,,,,,L8
2015-12-27 22:20:55.079,387.636,387.796,368.98400000000004,327.88,269.188,225.42,178.8075,499.6,370.99,311.67,331.3,212.212,215.362,172.172,,,,,,,,,,429.54,163.1,306.81,327.72,443.13,161.8,198.768,232.394,267.304,284.73199999999997,311.22799999999995,323.646,347.132,505.33500000000004,280.98999999999995,335.364,454.7925,477.0,464.6875,487.79400000000004,488.65000000000003,496.15200000000004,488.33000000000004,441.954,413.154,409.63599999999997,198.606,202.384,205.33800000000002,209.592,195.33599999999998,,489.43,,,,308.4,,,,,,,,,,508.015,474.3,375.03,,,,303.92,501.67,,433.04,,291.99666666666667,308.44,254.29000000000002,325.18,258.6,330.15333333333336,,,446.195,,485.82500000000005,468.865,,,,,,451.78,,348.9,,,,,,,,,424.155,,505.46333333333337,492.0466666666666,479.8866666666666,479.49,475.445,479.20500000000004,473.78,463.055,,451.43,,430.2266666666667,423.7,410.47,422.55,392.0475,383.6133333333334,380.78999999999996,400.88800000000003,376.582,388.53000000000003,344.75,333.555,363.0,383.23199999999997,366.202,369.7183333333333,375.3975,334.9633333333333,,311.56333333333333,345.9325,318.83500000000004,,135.3166666666667,219.64166666666665,173.6,164.26,,,,413.46500000000003,424.685,443.57000000000005,434.02666666666664,362.48,217.805,302.02750000000003,301.94,235.01,331.765,412.43333333333334,,,,,,263.72,,472.645,210.73,443.61,319.64,,,,346.94,511.84,430.4633333333333,403.84000000000003,498.1,359.85,442.16,,,487.54,146.78333333333333,276.32,363.355,,454.45,,,,,L8
