dates,satname,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0019,nzd0530-0078,nzd0530-0092,nzd0530-0111,nzd0530-0112,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0110,nzd0530-0116,nzd0530-0117,nzd0530-0028,nzd0530-0043,nzd0530-0044,nzd0530-0064,nzd0530-0093,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,nzd0530-0065,nzd0530-0066
2022-07-31 22:20:51.284000,L9,,,,,,,,,521.84,523.47,520.44,516.16,511.37,504.44,486.25,450.50,430.02,424.04,374.41,386.80,444.16,506.66,516.55,529.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07 22:27:06.729000,L9,401.22,,,,,,,,,,,,,,,308.69,326.84,444.77,453.72,196.06,212.03,156.34,168.50,255.14,287.71,267.15,290.04,393.73,398.63,391.74,489.33,525.67,450.47,423.07,,,,307.09,301.87,442.28,439.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.50,493.34,485.66,478.02,358.01,349.49,342.59,475.90,456.87,446.98,446.40,444.95,445.20,444.04,448.28,447.45,467.88,459.96,454.37,451.22,451.28,447.28,433.82,431.73,417.90,417.13,403.49,397.50,363.88,358.51,324.79,178.99,479.40,450.41,384.07,374.55,352.27,353.30,353.48,354.52,356.81,356.44,358.09,346.16,346.04,331.15,325.08,392.88,350.32,352.60,335.46,453.52,458.79,388.78,461.45,360.77,396.27,408.72,401.71,324.38,322.95,325.51,318.77,316.40,310.33,297.74,295.68,289.34,285.84,330.74,331.78
2022-08-08 22:21:16.880000,L8,,,,,,,,522.12,520.83,523.15,519.42,518.06,511.40,501.91,487.74,449.97,425.42,421.82,374.83,394.45,440.42,506.22,516.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24 22:21:19.767000,L8,378.45,387.73,314.36,296.46,,,,,,,,,,,,,,,,,,,,368.03,407.24,499.77,520.16,348.20,516.50,,,,,,,,,,,,,127.92,157.99,180.56,184.39,152.78,259.24,278.62,347.45,352.72,370.97,226.60,417.44,402.62,409.91,368.86,364.97,374.20,356.90,395.74,,,,,,,,187.85,195.02,280.74,336.73,155.62,144.97,180.94,266.06,195.46,204.13,193.66,196.48,179.40,191.13,249.23,265.35,509.91,510.75,377.39,355.90,361.52,333.05,330.08,329.76,322.96,314.84,279.02,304.94,516.43,435.91,511.30,487.66,,342.55,501.30,,,335.26,438.54,431.11,337.00,342.99,336.62,325.52,299.15,448.25,483.12,354.00,,507.55,479.08,351.06,,,358.29,501.08,482.52,,,,337.93,340.20,319.05,332.52,,,,,,,,
2022-09-08 22:27:11.465000,L9,360.74,,,,,,,,,,,,,,,499.95,330.61,332.99,352.63,486.53,335.98,286.14,295.61,271.25,,,,424.80,429.88,437.60,438.24,,,,,,,303.41,298.71,292.37,296.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.48,491.86,481.88,488.14,466.28,475.03,477.70,467.64,452.38,452.49,454.15,453.43,463.07,450.79,450.31,470.54,457.44,456.40,453.16,452.51,446.85,434.64,430.94,420.56,420.72,408.92,401.32,359.21,356.12,324.20,354.70,483.29,452.89,378.00,369.28,351.25,351.43,352.13,352.31,356.02,354.73,355.43,344.74,345.87,336.82,329.44,387.45,348.74,350.58,,,,386.03,461.40,357.12,396.11,406.50,397.87,326.17,325.34,325.39,315.73,315.11,306.07,295.04,288.23,283.61,282.58,388.70,380.24
2022-09-09 22:21:23.307000,L8,,,,,,,,,,,525.71,520.82,514.69,505.59,488.36,447.55,428.21,423.31,381.37,388.76,447.93,510.12,519.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16 22:27:36.613000,L8,,,,,,,,,,,,,166.23,212.63,250.21,307.53,324.60,332.76,354.23,491.14,316.55,274.91,208.35,,,,,425.20,431.95,436.18,434.49,,,,,,,300.49,296.64,289.96,287.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.24,490.48,480.04,487.17,467.61,476.66,481.55,468.32,455.11,454.62,456.11,454.69,459.63,456.31,453.44,473.14,461.84,458.51,455.38,453.36,447.98,435.23,431.79,420.47,421.35,408.95,402.53,358.50,354.90,321.58,356.67,483.13,454.25,369.58,367.81,351.13,350.44,351.68,344.71,350.89,354.18,355.25,344.30,345.53,334.65,331.50,386.14,348.27,350.20,,,,395.17,462.54,357.35,393.70,404.60,396.51,325.16,324.82,325.19,315.82,315.26,306.01,294.83,288.54,282.39,285.97,403.44,410.54
2022-09-17 22:21:06.325000,L9,,,,,,,521.62,521.71,520.15,520.70,519.61,517.19,508.56,498.20,478.85,443.31,418.89,404.40,372.89,380.86,430.61,504.50,516.30,531.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19 22:27:29.757000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.20,495.74,511.99,491.03,262.53,247.96,331.31,286.41,481.97,472.48,489.00,516.56,412.21,454.75,435.96,457.67,470.02,449.14,443.17,440.36,442.46,428.71,401.81,428.75,391.51,353.24,,,502.46,235.82,265.81,357.71,368.61,367.40,370.84,373.63,378.17,379.57,375.35,367.16,364.33,360.88,265.06,355.95,361.05,,,,,510.30,359.02,296.14,221.84,154.08,374.45,296.40,,,,264.61,316.87,,,,,
2022-11-27 22:27:24.278000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.60,299.56,248.43,191.76,,518.08,313.27,402.94,461.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.72,498.00,503.36,505.00,484.30,477.94,469.77,449.69,,233.54,148.49,358.05,,,,300.51,277.35,367.98,370.14,376.42,382.79,371.72,375.92,383.13,381.11,379.10,376.77,371.64,328.29,364.78,365.23,,,207.67,,,464.36,311.21,281.86,287.78,370.72,363.61,358.30,350.37,349.20,339.86,296.96,290.07,228.53,370.50,,
2022-12-06 22:21:13.854000,L9,,,,,,,,,,,522.04,518.76,514.48,505.28,491.18,477.83,462.70,435.29,384.72,386.78,441.49,503.87,517.36,531.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13 22:27:25.324000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.05,497.10,492.67,488.16,489.65,488.92,487.76,487.07,487.74,511.11,494.46,505.97,489.19,482.86,480.72,475.14,473.81,471.60,467.22,462.32,460.21,460.13,456.53,373.50,369.45,346.00,,,501.96,388.58,381.46,364.16,368.62,370.35,372.87,373.96,377.44,373.54,367.04,364.53,360.99,354.81,398.60,363.80,364.56,,,,,501.17,451.20,458.50,439.75,409.52,357.26,351.31,343.63,340.66,333.24,331.67,322.42,317.03,308.81,305.97,,
2022-12-14 22:21:16.750000,L8,,,521.47,518.57,517.44,519.94,324.96,258.19,510.10,507.43,501.54,509.69,508.41,486.57,462.14,428.76,409.24,366.78,356.62,375.08,365.21,498.15,507.06,262.25,524.97,,,,,,,,,,,,,,,,,,,521.96,437.28,469.25,451.25,449.34,445.39,454.61,452.59,454.75,,,,,516.54,456.08,465.03,338.09,318.68,455.33,410.72,401.18,423.86,435.40,445.90,359.91,340.48,,522.33,,,483.78,445.55,452.45,459.06,510.99,527.38,173.29,,,,,,,,,,,,,,,,,466.20,316.12,358.35,330.73,463.75,,503.28,459.08,442.14,478.07,409.62,,,,,,,,146.65,487.47,390.62,399.80,,,,257.08,,,,494.38,457.36,209.21,268.51,273.74,,,,,,,376.39,234.94,267.05
2022-12-21 22:27:21.309000,L8,504.37,522.84,483.35,454.09,432.52,,,,165.47,205.97,289.26,315.10,253.70,238.83,211.54,159.51,160.58,163.96,182.99,494.46,168.10,,321.84,315.98,309.42,311.70,378.58,239.42,509.25,473.18,465.30,427.37,427.13,412.32,455.19,325.78,298.43,,,,272.94,327.77,287.10,267.06,506.14,509.79,491.25,488.35,498.33,497.35,504.03,494.56,,513.43,458.05,496.19,,,,,,,,,,446.67,446.62,432.95,411.84,395.86,379.19,394.04,485.55,287.95,288.13,173.77,284.67,281.89,468.60,465.80,463.61,471.02,467.92,467.54,475.46,467.66,460.12,452.76,449.82,443.98,438.32,433.37,427.32,419.47,421.11,408.03,355.52,350.22,314.44,343.62,424.51,473.44,370.05,364.32,349.94,350.64,352.53,354.54,356.22,357.54,357.81,350.41,346.79,341.72,334.37,217.21,348.45,348.28,247.59,282.39,294.16,,477.90,334.05,248.46,231.60,222.92,338.53,331.15,326.56,321.01,315.04,308.55,299.16,293.23,286.33,285.45,,
2022-12-29 22:27:24.705000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.70,506.63,500.88,488.81,475.73,477.65,479.66,470.55,474.39,468.37,463.56,503.88,390.52,385.41,370.05,,,,406.30,396.47,372.18,379.38,383.71,384.98,386.03,387.54,387.38,380.67,374.33,370.05,381.71,415.50,382.73,378.20,,,,,518.86,411.75,418.27,428.11,414.00,402.30,408.99,349.12,346.95,294.70,311.44,319.70,355.88,373.32,352.59,,
2022-12-30 22:21:12.462000,L8,,,,,,,,,,,,,516.24,507.17,495.10,476.12,466.74,429.69,388.70,394.45,443.09,505.65,519.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07 22:21:14.460000,L9,,,,,,,,,,,522.10,519.83,515.39,508.00,494.86,480.11,468.14,434.99,383.25,389.15,442.61,504.33,517.13,531.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14 22:27:21.562000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.42,498.01,494.07,490.83,494.82,490.37,489.14,487.04,491.82,490.17,491.17,492.15,483.19,475.04,467.69,461.41,457.69,452.16,452.17,448.44,446.51,442.07,435.54,376.41,370.96,352.44,,,495.78,390.72,383.52,366.39,369.33,370.92,374.98,376.26,378.16,375.30,369.64,365.08,360.88,355.30,400.93,366.10,366.25,,,,,497.84,403.12,404.48,418.76,411.85,357.26,351.95,343.23,339.80,336.18,328.61,325.19,310.15,302.69,299.17,,
2023-01-15 22:21:05.646000,L8,,,,,,,523.07,521.50,520.63,520.64,520.30,519.15,512.85,504.30,491.25,473.29,461.65,426.10,380.77,389.76,438.41,499.96,515.29,526.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.89,390.55,367.72,434.74,410.26,345.75,326.09,339.81,355.16,175.75,,,,,,,,,,477.12,446.91,309.16,,,393.35,315.25,251.11,,,,335.91,404.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 22:27:25.570000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.97,491.90,485.80,490.89,491.54,494.78,,506.62,481.20,469.14,461.78,457.92,450.39,450.96,447.11,444.86,439.15,430.03,367.89,365.29,337.21,,,498.17,385.32,378.28,365.28,365.29,366.45,375.92,370.75,372.15,369.55,355.94,353.75,355.49,352.84,390.30,356.94,359.23,,,,,525.34,362.82,401.71,413.18,404.30,355.43,348.15,340.35,336.34,330.64,319.93,314.04,302.59,293.25,289.54,,
2023-02-23 22:27:02.902000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.81,505.21,509.87,502.46,505.60,504.93,509.10,509.77,511.14,511.80,501.01,502.82,481.18,471.44,470.79,465.27,463.85,463.77,477.26,482.69,485.74,386.05,380.94,365.25,,,515.65,405.22,395.34,377.27,378.89,380.91,381.41,387.57,383.72,387.22,378.93,374.75,370.30,361.74,416.89,376.33,376.19,,,,,518.54,485.41,420.84,433.75,427.84,360.83,357.01,354.33,347.56,343.90,333.93,330.06,317.77,309.45,307.88,,
2023-02-24 22:21:03.459000,L9,,,,,,,,,,,,,516.52,510.55,497.58,480.25,473.35,459.56,464.97,396.22,452.13,507.43,521.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27 22:26:47.387000,L8,391.32,426.88,407.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.67,500.04,493.50,487.27,483.86,477.87,473.76,476.37,500.08,495.58,493.42,483.85,,505.93,493.95,483.65,482.78,469.74,464.72,456.93,457.61,451.35,452.94,450.64,445.00,262.58,194.22,,,,,366.96,331.45,,462.41,406.63,230.01,245.30,280.96,432.32,378.67,370.41,367.71,363.86,405.07,,,,,,,510.05,403.22,418.74,459.78,432.11,367.23,377.43,355.79,346.24,292.35,263.27,226.81,,,,,
2023-04-13 22:20:38.700000,L9,,,,,,,,,,,,,516.27,509.50,496.67,480.05,471.63,458.26,463.47,396.42,458.71,509.30,520.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21 22:20:18.329000,L8,,,,,,224.08,244.50,216.20,232.79,318.20,375.77,428.00,429.53,394.74,357.77,381.64,357.04,346.42,336.99,241.70,207.00,224.67,377.75,459.42,495.96,523.32,494.76,418.52,506.80,522.21,498.46,492.45,452.28,511.51,474.14,430.91,470.37,469.41,482.12,499.02,502.01,513.71,521.41,,,,,,,,,,,,,,,,,,,,,,,,,,,525.93,504.04,462.64,438.27,434.01,326.00,339.72,483.54,485.30,501.63,468.74,495.89,478.43,515.73,519.22,,,,,,,,,,,,,510.40,520.71,514.41,296.52,470.47,,484.24,483.21,,,,,,,,,,,,,509.42,471.15,440.73,498.64,515.97,,,,,,,,458.32,431.63,425.94,335.14,501.78,503.74,,,,,
2023-04-28 22:26:27.911000,L8,,,,,,,,,,,,,,,,,,,512.91,498.24,,,,,,,,,,,,,,,,,,,,341.77,349.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.87,481.87,473.42,460.12,462.24,465.23,472.43,452.53,443.45,442.44,440.20,436.55,434.98,442.57,441.52,467.61,455.01,451.22,449.22,449.84,444.14,429.29,425.00,414.81,411.79,403.10,393.17,360.10,355.27,325.08,466.51,477.98,445.71,377.27,369.01,350.18,350.56,350.47,351.66,355.57,355.21,354.41,347.42,346.44,336.57,328.74,385.95,348.83,348.62,,348.82,343.10,,455.75,358.54,392.89,402.59,397.91,328.68,325.95,324.29,318.31,314.34,306.59,299.85,292.49,285.92,280.76,,
2023-04-29 22:20:31.914000,L9,,,,,,,,,,,521.86,519.63,514.95,507.15,494.92,476.83,471.75,457.99,462.75,396.06,443.42,506.22,517.67,529.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15 22:20:23.769000,L9,487.92,490.24,490.48,476.26,477.68,488.16,482.90,484.66,485.46,489.36,486.10,485.76,463.14,414.52,427.65,422.79,415.74,364.10,350.84,360.21,266.50,475.77,487.43,500.90,515.51,526.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.00,455.05,446.71,346.13,402.95,434.23,390.04,381.95,,,,,,,320.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31 22:20:15.755000,L9,,516.13,512.90,508.92,502.81,519.01,509.48,498.63,494.49,502.26,494.37,491.25,464.59,466.21,464.52,425.80,413.71,338.59,315.22,297.36,251.82,420.86,455.30,470.67,481.46,449.57,410.99,514.51,522.86,218.34,,,,,,,,238.00,252.93,269.53,270.45,518.23,,,,,,162.91,184.92,246.28,296.94,243.38,315.33,339.29,389.86,337.47,402.16,361.96,398.96,417.89,520.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.14,,,,,,,,,,,,,,,,,,,439.23,265.57,285.57,493.50,,,,,,,,,,,,,,,,492.54,487.09
2023-06-07 22:26:23.650000,L9,,,,,,,,,,,,,,,,,,,,,,,,,411.77,496.28,317.09,458.55,479.85,400.36,481.01,490.94,397.64,417.49,408.15,,,,,,430.74,,,,,,419.74,455.77,494.77,517.02,393.52,449.71,442.81,457.08,479.36,396.88,411.41,510.35,420.69,391.73,,,,,,465.83,425.50,436.96,356.07,426.47,418.63,416.28,381.96,404.79,344.33,295.11,374.88,368.61,351.18,314.92,289.16,425.34,301.66,168.84,253.45,234.89,214.09,222.18,240.84,198.91,151.54,,276.76,179.83,211.48,240.28,,336.64,327.29,,435.25,261.76,,,,,,,,,,,,,,,,,469.27,436.44,,394.65,240.36,245.82,294.92,347.88,368.84,,271.96,327.97,,,,,,,,461.35,
2023-06-08 22:20:12.046000,L8,,,,,,,,,,,,523.13,517.18,512.29,494.64,481.05,476.16,464.20,472.09,396.80,435.59,508.74,520.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:20:06.681000,L9,452.71,390.59,441.50,345.89,433.01,454.62,456.07,447.37,450.43,447.39,454.81,428.21,410.47,403.15,391.45,395.85,403.12,354.28,323.81,282.78,231.22,432.74,466.85,481.89,271.41,269.60,299.74,346.04,338.42,382.11,386.03,392.48,391.38,390.76,521.14,331.19,246.51,393.34,511.27,517.71,511.94,400.39,405.57,291.61,291.43,,,,352.29,310.15,328.03,305.20,340.08,517.35,491.46,478.32,482.63,485.60,503.86,512.47,520.87,,,,,,,,512.56,497.14,488.45,319.96,495.50,487.49,484.37,483.67,252.75,274.29,202.30,205.20,496.65,493.18,499.11,512.44,431.81,499.45,354.29,349.16,336.86,329.42,326.88,320.02,328.61,299.65,359.34,383.55,,513.29,508.85,296.35,472.56,,,,494.76,446.69,419.85,,,,,,,,,,510.01,466.19,328.27,510.49,398.11,491.37,,369.96,308.32,345.07,508.45,,,171.15,223.35,,,,,,407.72,490.98,505.12
2023-06-23 22:26:17.575000,L9,,485.78,489.43,491.47,,,,,,,,,,,,,,,519.19,508.15,,,473.26,454.23,470.53,514.93,281.70,431.01,435.99,443.42,441.03,430.03,435.54,433.25,420.98,356.23,354.31,396.43,380.80,337.14,392.43,299.63,299.92,294.47,,520.93,404.59,397.83,411.43,409.22,407.27,506.99,497.15,,,,,,,,,,,,,,,,508.43,485.83,463.62,463.66,447.81,451.01,457.50,442.96,445.01,443.30,436.73,438.20,442.50,435.74,442.50,445.79,438.37,375.69,345.94,306.26,325.89,332.71,221.36,301.52,295.39,300.41,405.48,393.89,355.78,352.47,321.33,403.34,356.26,447.73,373.18,367.59,192.64,349.56,342.54,339.24,352.54,348.89,349.91,336.63,343.27,325.55,297.08,379.51,200.36,189.52,522.90,279.65,281.75,,355.18,303.72,371.35,392.36,385.95,217.48,303.31,319.82,310.98,313.14,300.68,281.92,,,,,
2023-07-10 22:20:29.201000,L8,,,,,,,,,,,524.68,519.77,512.96,507.41,491.83,465.10,447.68,434.85,381.78,388.23,426.18,505.62,518.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19 22:27:02.596000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.89,509.27,508.19,504.17,506.09,506.32,499.62,512.46,508.70,493.54,483.92,476.92,471.09,471.79,468.09,453.67,456.75,456.38,452.89,450.34,444.96,379.03,373.78,355.60,,,503.60,395.96,388.95,374.13,373.30,377.57,380.04,379.06,383.87,381.33,380.60,374.47,369.99,355.88,407.37,371.84,373.05,,,,,510.47,392.31,420.00,423.92,425.30,351.48,347.58,343.51,338.90,337.44,325.97,315.36,315.90,307.28,312.47,,
2023-10-05 22:27:04.875000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.56,500.27,497.13,493.76,488.25,486.92,487.29,485.42,483.48,483.18,481.57,485.67,483.60,476.68,469.54,461.98,459.61,454.25,446.80,443.41,437.20,443.59,437.74,430.14,371.79,366.09,350.40,,,489.12,384.02,380.96,364.52,365.41,369.15,371.65,369.63,374.22,372.51,370.10,363.22,359.82,352.27,393.67,363.10,361.61,,,,,493.43,382.75,413.54,430.21,413.61,346.59,344.86,338.20,333.92,324.08,279.66,301.41,217.09,163.38,167.84,,
2023-10-22 22:21:02.157000,L9,,,,,,,,,,,,,518.09,510.45,494.26,475.09,469.83,432.61,386.58,391.37,448.70,508.96,521.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-29 22:27:09.154000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.93,515.29,509.80,506.95,499.21,505.35,500.17,495.78,490.07,493.13,489.80,490.59,486.94,480.68,474.14,467.44,462.41,457.74,450.72,450.54,448.98,446.58,442.78,432.93,374.87,369.37,351.12,,,493.73,391.16,385.33,366.05,370.43,373.85,375.69,376.05,379.15,377.59,375.28,369.64,364.27,358.00,395.61,365.87,366.84,,,,,495.41,383.33,410.01,427.10,410.76,354.64,350.92,343.50,338.90,331.76,319.33,310.87,155.55,155.98,146.06,,
2023-11-30 22:27:16.547000,L9,,,244.32,263.43,255.62,295.73,489.80,229.94,,455.55,424.31,426.63,428.10,435.31,,,,316.18,302.10,356.65,169.68,,327.21,338.76,288.76,280.49,311.31,415.51,385.00,,,519.31,531.07,515.67,507.65,441.31,379.87,326.88,332.11,220.11,,,483.50,479.48,391.37,319.60,176.08,167.11,220.95,216.90,334.92,252.30,250.94,280.69,307.57,320.14,336.76,423.78,,,,,,,,,389.39,509.01,,,,,,,,,,,,,399.46,397.42,476.13,245.44,221.29,224.97,466.31,459.85,454.59,452.84,441.78,446.35,448.26,209.19,187.76,206.24,371.99,366.70,345.31,374.11,,203.39,388.69,380.04,362.78,367.21,369.98,372.33,376.75,376.05,375.85,368.80,366.08,360.68,350.91,395.31,361.90,362.09,374.57,,,,177.59,361.09,399.33,428.84,404.27,353.58,348.90,342.83,340.12,332.02,327.49,317.96,299.07,296.07,294.83,,
2023-12-17 22:21:00.102000,L8,,,,,,,,,,,,,516.07,508.44,494.25,475.79,465.01,436.07,462.18,411.75,443.15,515.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-03 22:20:52.721000,L8,,,,,,,,,,,,,517.85,511.90,496.00,478.50,468.54,441.31,399.10,403.36,459.05,507.67,521.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
