dates,satname,nzd0108-0000,nzd0108-0003,nzd0108-0004,nzd0108-0005,nzd0108-0006,nzd0108-0014,nzd0108-0015,nzd0108-0016,nzd0108-0028,nzd0108-0029,nzd0108-0030,nzd0108-0045,nzd0108-0046,nzd0108-0047,nzd0108-0048,nzd0108-0146,nzd0108-0147,nzd0108-0148,nzd0108-0149,nzd0108-0150,nzd0108-0151,nzd0108-0152,nzd0108-0153,nzd0108-0154,nzd0108-0155,nzd0108-0156,nzd0108-0001,nzd0108-0017,nzd0108-0018,nzd0108-0019,nzd0108-0020,nzd0108-0021,nzd0108-0055,nzd0108-0056,nzd0108-0057,nzd0108-0058,nzd0108-0059,nzd0108-0061,nzd0108-0062,nzd0108-0063,nzd0108-0064,nzd0108-0067,nzd0108-0068,nzd0108-0069,nzd0108-0070,nzd0108-0076,nzd0108-0077,nzd0108-0078,nzd0108-0079,nzd0108-0080,nzd0108-0081,nzd0108-0082,nzd0108-0085,nzd0108-0086,nzd0108-0087,nzd0108-0088,nzd0108-0096,nzd0108-0097,nzd0108-0098,nzd0108-0099,nzd0108-0100,nzd0108-0101,nzd0108-0102,nzd0108-0103,nzd0108-0124,nzd0108-0125,nzd0108-0126,nzd0108-0127,nzd0108-0133,nzd0108-0134,nzd0108-0135,nzd0108-0002,nzd0108-0142,nzd0108-0143,nzd0108-0144,nzd0108-0145,nzd0108-0157,nzd0108-0158,nzd0108-0159,nzd0108-0160,nzd0108-0161,nzd0108-0162,nzd0108-0163,nzd0108-0164,nzd0108-0165,nzd0108-0049,nzd0108-0050,nzd0108-0051,nzd0108-0052,nzd0108-0053,nzd0108-0054,nzd0108-0060,nzd0108-0071,nzd0108-0116,nzd0108-0117,nzd0108-0118,nzd0108-0119,nzd0108-0122,nzd0108-0123,nzd0108-0007,nzd0108-0008,nzd0108-0022,nzd0108-0023,nzd0108-0024,nzd0108-0031,nzd0108-0032,nzd0108-0034,nzd0108-0035,nzd0108-0036,nzd0108-0089,nzd0108-0090,nzd0108-0091,nzd0108-0092,nzd0108-0104,nzd0108-0105,nzd0108-0111,nzd0108-0112,nzd0108-0115,nzd0108-0120,nzd0108-0121,nzd0108-0129,nzd0108-0130,nzd0108-0131,nzd0108-0132,nzd0108-0033,nzd0108-0038,nzd0108-0039,nzd0108-0040,nzd0108-0041,nzd0108-0042,nzd0108-0043,nzd0108-0044,nzd0108-0065,nzd0108-0066,nzd0108-0072,nzd0108-0073,nzd0108-0093,nzd0108-0094,nzd0108-0095,nzd0108-0128,nzd0108-0136,nzd0108-0137,nzd0108-0138,nzd0108-0139,nzd0108-0140,nzd0108-0141,nzd0108-0166,nzd0108-0167,nzd0108-0168,nzd0108-0169,nzd0108-0170,nzd0108-0171,nzd0108-0172,nzd0108-0173,nzd0108-0174,nzd0108-0175,nzd0108-0176,nzd0108-0178,nzd0108-0179,nzd0108-0009,nzd0108-0106,nzd0108-0107,nzd0108-0012,nzd0108-0013,nzd0108-0025,nzd0108-0026,nzd0108-0027,nzd0108-0037,nzd0108-0075,nzd0108-0108,nzd0108-0109,nzd0108-0074,nzd0108-0084,nzd0108-0083,nzd0108-0177,nzd0108-0110,nzd0108-0113,nzd0108-0114
2024-03-07 22:12:00.069000,L9,,,,,,,,,,,,,,,,279.52,254.51,266.80,270.29,275.14,282.36,285.10,292.46,304.30,308.66,304.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.83,230.02,231.81,235.81,304.46,310.11,313.03,314.39,315.50,328.57,330.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 22:11:37.973000,L8,,,,,,,,,,,,,,,,249.72,252.20,261.83,268.16,273.36,275.92,278.85,286.38,304.15,304.10,298.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.18,227.16,227.13,231.58,303.16,300.52,306.48,316.37,312.60,323.95,330.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-23 22:11:55.610000,L9,,,,,,,,,,,,,,,,228.01,215.30,250.74,253.36,257.41,264.83,268.78,279.22,293.97,297.43,291.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.71,274.27,269.87,239.01,297.98,300.57,302.54,303.32,298.13,327.09,324.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.52,342.04,320.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.70,,,,,,,,,,
2024-04-08 22:11:47.225000,L9,,,,,,,,,,,,,,,,264.29,273.11,,,,,,283.85,299.20,303.96,293.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.03,211.35,225.77,303.98,304.59,267.73,310.89,294.94,320.42,326.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16 22:11:19.307000,L8,,,,,,,,,,,,,,,,245.15,213.82,260.44,263.36,267.92,273.72,285.73,284.32,298.78,303.33,298.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.33,234.71,231.26,302.20,304.38,311.04,313.63,287.25,317.92,327.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.56,343.87,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02 22:11:08.519000,L8,,,,,,,,,,,,,,,,,,,,,,,295.29,299.06,300.74,312.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.25,302.94,256.67,300.59,257.00,281.06,305.28,311.92,304.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.53,294.69,293.01,312.75,358.64,340.91,281.86,261.46,298.14,313.25,,,,,,,,,,,,,,,,,,,,,
2024-05-26 22:11:12.218000,L9,,,,,,,,,,,,,,304.86,338.31,267.45,273.56,302.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.64,270.90,,,,,,,,,,,,,,,,,,,,,,,302.85,,290.79,279.14,270.98,261.28,,,,,,,,,,,,,,240.71,320.30,,,243.41,299.75,,,,,,,,,,,,,,,,,,,,,306.88,234.47,286.92,,,,,,,,343.05,334.79,324.61,,,,,,,,,,,,,326.44,250.53,264.64,272.63,321.98,302.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.85,,
2024-06-27 22:10:53.037000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.04,267.40,290.21,295.36,290.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.70,292.04,280.46,284.63,284.17,308.40,328.20,270.52,,337.07,301.65,355.71,303.05,,,,,,,,,,,,,,,,245.33,,,
2024-07-21 22:11:24.581000,L8,,,,,,,,,,,,,,,,246.46,216.23,,,,,,251.16,300.57,300.62,243.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.63,215.88,343.12,303.76,261.41,284.30,257.91,289.14,306.80,319.76,309.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.44,304.28,317.82,311.17,312.05,,347.45,291.19,270.21,355.13,333.79,,,,,,,,,,,,,,,,,,,,,
2024-08-06 22:11:21.454000,L8,,,,,,,,,,,,,,,,292.57,302.89,268.16,340.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.42,282.62,290.56,302.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.28,263.87,,,,,,,,,,,,,,,,,,,,,,,232.21,312.09,325.72,273.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,,,,,240.75,,256.93,266.36,271.35,278.73,288.01,291.46,301.78,304.71,306.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.25,227.26,241.31,229.09,308.65,308.59,317.61,324.43,303.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07 22:11:43.073000,L8,,,,,,,,,,,,,,,,266.28,259.60,272.86,270.55,276.42,280.67,286.21,326.92,307.86,304.06,296.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.38,,,,,,,,218.48,233.21,234.14,235.23,305.90,309.41,313.08,313.28,301.37,332.29,335.24,,,,,,,,,,,,,,,,213.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23 22:11:42.698000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.68,321.20,314.09,329.41,336.21,,323.50,,,,,,,,,,,,,273.12,289.70,287.59,,317.01,,,,,,,,,,,,,,,350.15,281.19,230.26,,,,,,,,,,,,,,,,,,,,254.74,303.51,,,,,,,,,,271.80,269.58,270.18,271.66,,,,,,,,,,,328.90,280.86,,,,,291.39,294.09,299.59,311.95,306.00,307.90,,,,,,,,,,,,,,,,,,,,,,,,,,,296.54,300.89,,,,
2024-11-18 22:11:59.014000,L9,,,,,,,,,,,,,,,,224.95,245.95,263.82,268.17,273.96,278.96,280.72,286.89,287.92,325.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.34,232.44,230.38,235.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 22:11:55.058000,L9,,,,296.81,329.56,,,,,,339.76,,,,,,,,,,,,,,,,,,260.84,363.85,291.68,280.02,,,,,255.33,,,,,355.72,289.09,373.44,,,,,,,,,299.14,300.16,304.03,261.31,,,,,310.63,286.87,257.88,292.97,233.22,228.27,,,318.16,314.61,343.09,,,,,,,,,,,,,,,,,364.58,306.69,,,350.54,,227.20,242.83,262.27,268.42,228.02,227.85,287.50,365.84,312.63,320.06,318.55,360.19,323.37,364.30,359.49,382.77,310.74,327.51,340.09,330.31,295.31,318.03,210.72,339.86,220.91,263.11,240.33,252.85,257.38,288.96,310.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 22:11:54.516000,L8,,,,,,,,,,,,,,,,,226.53,289.03,267.00,270.68,277.86,280.39,285.81,299.06,299.86,299.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.83,309.03,310.19,312.15,310.91,328.03,328.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21 22:12:01.239000,L9,,,,,,,,,,,,,,,,235.18,260.98,273.71,275.08,284.21,287.60,293.46,299.66,300.91,309.04,309.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.38,241.41,240.30,242.22,311.18,315.80,315.50,316.34,311.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:11:52.495000,L8,,,,,,,,,,,,,,,,287.88,294.91,313.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.92,,,,,246.44,257.13,245.60,,293.13,297.46,281.02,281.29,,,,,,,,,,,,,,,,,,246.91,253.69,290.99,,,,,,,,,,,,,,,,,,277.63,230.73,,,,,,294.10,231.36,288.92,249.18,,,,,,,,,,,,,,,,334.06,287.30,280.99,254.58,279.82,287.83,312.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06 22:11:55.429000,L9,,,,,,,,,,,,,,,,270.79,251.35,270.20,271.51,277.91,274.26,336.02,293.90,301.65,306.63,308.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.01,328.23,,,,,,,219.33,230.96,232.91,237.15,307.13,311.83,312.23,316.54,312.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-22 22:11:57.370000,L9,,,,,,,,,,,,,,,,229.78,252.69,270.00,272.61,278.41,281.86,286.39,292.57,300.81,307.19,306.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.58,234.90,233.12,237.45,306.21,312.90,311.85,315.15,311.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-02 22:11:40.284000,L8,,,,,,,,,,,,,,,,309.49,295.28,260.03,275.35,276.65,279.06,278.30,297.31,330.18,340.39,306.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.02,282.80,277.71,315.75,309.32,313.48,308.48,311.94,308.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10 22:11:52.276000,L9,,,,,,,,,,,,,,,,229.07,250.31,266.84,270.37,274.23,279.29,281.79,289.42,297.94,304.60,301.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.32,232.66,229.76,234.87,303.85,310.14,309.66,312.54,310.98,326.53,327.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-19 22:11:17.173000,L8,,,,,,,,,,,,,,,,,,,,,,,,303.26,299.22,310.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.22,308.08,312.01,318.77,292.93,316.85,336.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.06,267.26,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27 22:11:32.816000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.70,274.14,362.85,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:11:12.639000,L8,,,,,,,,,,,,,,,,,,,,,,,297.69,297.86,302.89,321.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.99,305.14,284.58,251.71,258.53,278.99,308.54,311.81,303.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.40,312.83,295.55,322.64,,339.42,282.40,262.26,354.28,,,,,,,,,,,,,,,,,,,,,,
2025-05-21 22:11:16.046000,L8,,,,,,,,,,,,,,,,,,,,,,,307.73,300.87,303.58,331.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.06,263.45,,,,,,,,,,,323.29,308.13,260.53,287.53,256.93,303.02,308.55,314.97,320.11,,,,,,,,,,,,226.57,246.98,259.46,,,,,,,,,,,,,,,,,,,,233.63,243.19,,,,,,,,,,,,,,,,,,,,,,330.17,263.73,312.58,,,,319.75,313.66,308.34,312.14,,344.56,290.86,321.91,357.01,,,,,,,,,,,,,,,,,,,,,,
2025-05-29 22:11:15.744000,L9,,,,,,,,,,,,,,,,223.11,234.90,266.30,273.84,,,,,,,231.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.13,203.07,225.57,308.58,303.09,286.85,319.30,278.53,331.28,339.36,264.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.33,290.15,287.35,272.59,277.78,225.78,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01 22:11:42.925000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.85,304.02,334.94,336.37,241.59,279.20,304.71,302.94,234.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.64,266.70,308.44,292.60,292.23,360.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17 22:11:54.672000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.21,,,,,264.43,,,,,,,,288.25,276.88,297.44,267.72,301.55,319.83,341.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.20,317.15,,,,,,,321.81,222.83,231.17,,,,,,,,,,,,,,,,,,,,,,,,298.98,314.13,293.38,287.94,,340.43,256.13,261.70,353.15,305.47,,,,,,,,,,,,,,,,,,,,,
2025-09-02 22:11:59.494000,L9,,,,,,,,332.57,,,,,,,,239.32,257.61,268.11,269.73,274.67,280.27,278.42,287.76,301.45,304.57,294.62,,361.55,258.69,,,,,319.50,366.74,363.19,291.72,,,,,,,,,291.56,,,,,,,292.62,282.45,,266.53,,,,,,,,,,,,,,,,,220.52,234.10,238.29,235.57,305.59,307.91,314.21,312.68,300.49,330.36,335.44,,,,,,,,,261.43,,,,,,,,,,,,,,,,,,264.61,232.61,241.70,,,,,,,,,,,,,,,,,,,,,,,,266.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.30,,,270.99,266.58,,,,,
2025-09-18 22:12:01.813000,L9,,,,,,,,,,,,,,,,300.94,307.14,,,,,,,,,,,,,,,,,,,,,,,,,,,355.10,303.73,,,,,,,,,,,,,,,,,,,,278.60,277.82,365.98,,,,304.42,,217.92,234.33,235.68,257.92,,,,,,,,,,,,,,,,,278.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.22,,,,322.85,,251.75,240.98,251.55,256.23,268.54,327.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05 22:12:10.440000,L9,,,,,,,,,,,,,,,,,316.19,318.79,326.46,335.13,343.38,344.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.11,256.58,261.39,,290.16,314.82,310.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.06,292.60,240.07,244.07,,,,,,,,,,,,,,,,270.50,228.52,228.61,269.68,249.32,253.44,276.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
