dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2021-09-24 22:06:44.810000,L8,,,,,224.92,249.97,258.54,267.68,258.40,253.20,263.10,256.36,265.32,263.89,335.60,320.99,237.41,270.80,276.08,279.84,294.91,299.63,318.78,313.47,309.65,334.60,311.70,292.61,288.35,277.34,256.30,,,,,,,,,,,,,,,,209.66,322.49,307.28,306.31,306.22,,,,,,,,282.45,306.75,286.20,297.19,305.89,314.80,249.19,181.14,258.21,297.47,206.24,,,,366.38,361.65,252.22,222.21,190.58,268.01,319.98,336.95,339.30,349.87,343.52,307.23,264.07,250.93,233.26,,302.35,284.43,304.16,332.87,323.03
2022-01-14 22:06:39.395000,L8,,207.35,243.18,278.31,,,,,,,,,,,,,291.86,246.95,,,205.29,299.22,260.87,280.65,302.42,295.37,304.07,301.01,300.08,297.30,285.55,297.17,301.06,305.99,300.17,307.47,302.46,286.65,266.22,,,,,,225.47,288.91,303.61,299.42,304.15,251.48,242.28,241.77,224.97,198.71,177.70,175.48,192.13,182.27,190.37,290.47,298.51,294.27,295.29,298.80,216.78,,257.03,295.59,304.49,302.91,307.37,301.48,314.38,312.44,307.79,309.28,311.89,301.27,310.00,289.00,300.45,300.04,315.30,313.52,347.18,315.48,305.89,303.22,306.31,313.15,320.73,333.60,341.75
2022-01-22 22:06:18.213000,L9,,,,194.86,263.80,281.19,296.91,327.59,325.43,290.49,301.01,303.59,299.97,288.99,338.49,310.31,295.93,310.25,311.48,303.58,315.50,319.39,316.25,313.77,314.76,315.63,316.90,324.99,320.03,316.81,311.06,320.20,320.45,330.47,334.35,326.62,330.35,315.17,298.90,229.00,,,170.43,238.54,267.89,323.06,334.38,332.21,331.48,330.13,335.42,333.27,334.84,337.17,335.90,341.70,342.21,331.10,328.49,346.72,345.49,338.66,338.38,336.47,298.41,265.55,312.81,336.60,346.46,386.73,344.32,339.93,345.71,338.61,345.52,339.25,340.10,333.64,373.06,364.47,372.13,338.75,344.52,337.82,344.38,343.81,367.14,367.85,375.29,380.49,390.52,369.91,366.76
2022-01-22 22:06:42.172000,L9,,,,187.43,258.48,277.57,292.23,326.65,289.85,286.99,297.88,299.14,295.36,286.01,319.76,303.52,293.96,305.70,307.19,299.11,312.72,316.16,312.67,311.56,313.02,313.03,315.11,322.80,316.91,314.91,307.84,316.80,317.91,327.15,330.70,323.32,327.44,309.50,293.85,226.30,,,,232.66,259.22,319.09,330.20,324.56,327.53,325.67,328.66,324.83,329.31,329.43,331.10,333.06,331.60,326.38,325.73,335.33,329.20,328.98,332.30,331.68,287.74,226.27,300.58,329.28,339.35,344.73,333.74,330.74,334.85,334.12,341.97,336.55,332.66,330.41,372.41,316.50,327.14,331.58,339.22,334.42,341.29,341.42,334.27,326.04,373.70,379.36,388.70,368.73,365.12
2022-01-30 22:06:10.369000,L8,,,,,219.70,247.99,262.15,265.14,251.12,226.14,244.34,274.04,273.02,259.91,257.97,272.46,274.99,277.00,279.48,277.13,290.62,299.32,296.29,299.94,280.38,,,,,,,267.83,309.70,275.66,,,,,,,,,,,228.26,284.38,300.64,291.60,,,,295.39,303.93,305.00,307.21,288.38,301.82,301.91,292.21,294.44,300.84,296.31,262.96,,,,,277.62,533.17,476.23,538.59,276.34,286.07,291.72,290.60,309.53,316.72,309.31,317.67,298.37,338.03,324.77,374.74,289.33,210.36,,219.61,196.79,354.50,329.50,359.18,337.79,321.36
2022-01-30 22:06:34.320000,L8,282.58,216.15,,,230.27,253.17,268.13,271.88,259.51,234.03,251.74,277.90,279.96,265.31,266.31,277.77,279.91,282.02,281.98,283.72,295.80,304.48,301.75,304.63,285.82,,,325.70,274.47,311.01,,281.00,316.07,283.56,,,,289.95,253.21,,,,,,237.16,292.08,306.40,297.63,,,291.90,300.21,218.84,315.47,318.22,304.48,308.22,312.23,296.91,300.40,308.73,302.12,282.14,,,,220.02,283.78,302.23,295.29,291.21,285.61,294.19,299.45,297.74,316.42,321.72,314.64,324.90,300.47,343.42,535.97,543.31,423.94,340.07,302.97,514.16,508.93,500.00,435.65,445.91,347.37,334.30
2022-02-23 22:06:08.091000,L9,,,,,236.14,252.84,273.59,287.68,286.06,269.18,294.75,287.93,286.85,275.93,271.48,284.36,284.41,290.49,283.91,287.81,304.50,311.17,314.75,312.80,314.56,312.68,315.56,212.72,214.62,206.49,201.73,196.96,191.86,193.51,202.60,211.23,324.30,313.91,283.27,220.73,,,,,238.20,312.21,326.32,328.65,327.03,327.14,330.15,320.83,325.74,328.97,333.59,340.88,327.12,324.03,318.10,318.42,318.91,319.68,318.93,315.90,256.56,193.58,277.73,315.59,321.86,319.29,321.21,319.78,323.55,325.69,333.63,324.96,320.49,321.38,323.47,297.89,312.43,314.04,321.93,321.63,330.30,325.56,316.25,313.29,318.17,324.37,335.64,342.41,357.14
2022-02-23 22:06:32.050000,L9,,,,,235.07,254.41,273.47,287.78,286.24,269.67,294.78,288.04,287.47,277.19,271.63,284.47,285.00,290.85,284.15,287.98,304.61,311.20,314.84,313.37,314.45,313.58,315.75,317.01,320.50,314.13,309.17,314.76,318.67,320.85,324.75,322.43,324.47,314.02,284.46,225.46,,,,,237.33,311.52,326.70,329.09,327.29,327.03,330.42,320.84,325.78,328.61,333.51,340.93,327.28,324.14,318.48,318.27,318.98,319.84,318.82,316.56,258.50,193.84,276.77,316.10,321.71,319.98,321.04,319.64,323.54,325.86,334.04,325.33,320.95,321.47,323.70,299.26,311.73,314.64,321.93,321.93,330.32,325.90,316.42,313.19,319.01,324.41,335.67,342.64,356.62
2022-03-27 22:05:58.509000,L9,,,,,231.75,246.03,264.22,288.98,282.60,278.67,287.62,286.16,276.62,272.00,267.87,281.98,284.30,283.06,286.83,286.55,302.78,306.14,309.76,309.10,310.45,307.06,312.03,313.80,217.70,202.58,203.30,197.17,192.78,192.61,200.42,208.54,319.64,308.73,283.77,221.89,,,,,234.29,310.75,321.04,324.34,321.44,323.45,323.97,319.47,319.47,325.51,325.76,327.39,318.62,319.95,316.38,308.87,315.90,315.83,317.69,311.85,259.02,182.74,269.07,304.64,311.41,315.81,316.12,318.41,318.57,323.79,321.82,320.76,318.10,319.95,319.44,292.60,304.94,297.98,313.61,319.99,328.86,319.06,314.26,308.12,317.77,315.16,334.26,340.00,352.24
2022-03-27 22:06:22.460000,L9,,,,,234.97,251.06,268.00,292.82,289.36,283.61,292.12,289.36,281.09,275.45,269.85,284.77,286.39,286.61,290.12,289.45,306.02,309.45,313.48,311.76,313.16,309.16,315.32,316.64,314.11,316.10,307.31,314.36,318.42,325.00,322.14,321.46,322.71,315.15,291.55,228.53,,,,,236.78,312.79,327.16,327.39,325.72,327.51,328.57,323.48,323.12,329.75,330.17,330.54,323.10,325.65,320.04,314.15,318.76,319.44,321.97,316.80,267.27,187.93,271.88,307.27,316.26,318.31,319.07,321.07,321.82,326.80,325.31,325.20,320.49,323.03,322.69,300.72,308.07,306.14,317.09,325.11,331.49,322.03,318.40,311.25,320.69,317.71,336.77,344.66,377.19
2022-04-28 22:05:47.053000,L9,,,,,217.89,231.15,266.58,285.24,278.13,273.22,284.96,285.25,283.36,272.62,263.28,277.91,285.31,280.00,287.02,284.19,351.26,328.02,345.67,345.78,215.99,216.20,219.85,214.15,208.90,205.91,198.59,197.53,190.44,193.21,194.15,205.18,318.33,307.76,280.95,219.89,,,,,234.38,304.63,322.74,324.55,321.56,389.33,399.29,370.64,395.01,179.61,164.82,181.17,385.94,393.21,393.30,312.04,314.98,313.09,315.39,320.92,258.02,364.10,376.61,373.67,374.53,380.94,380.06,358.65,365.94,363.29,321.06,315.45,363.45,361.36,350.85,348.77,341.98,359.14,388.25,388.99,349.06,359.04,347.41,359.93,368.91,384.79,381.11,371.96,369.38
2022-04-28 22:06:11.016000,L9,,,,,218.27,231.97,267.14,286.12,279.38,274.40,285.81,286.84,284.07,273.79,263.86,278.70,286.33,281.06,288.93,284.78,352.02,350.11,346.04,346.65,340.55,346.80,347.24,357.44,344.75,369.14,298.41,308.96,315.66,318.44,317.83,317.90,319.45,308.75,283.39,221.01,,,,,235.01,305.11,323.88,325.32,322.16,320.73,322.67,318.75,319.83,322.72,326.08,317.15,321.46,320.65,318.50,312.92,315.94,313.64,316.01,321.62,260.09,181.85,273.13,307.25,311.80,315.50,380.10,358.80,366.06,364.71,321.89,316.32,363.54,362.57,351.28,348.70,361.76,286.77,364.26,389.93,372.64,360.69,348.09,360.06,310.75,385.26,381.73,372.05,369.59
2022-05-06 22:05:53.688000,L8,,,516.06,532.31,225.20,233.16,268.84,294.86,290.40,270.16,295.44,289.99,288.43,279.17,262.48,280.98,280.63,439.03,441.74,446.73,454.20,439.26,315.37,310.59,316.86,311.51,314.56,316.34,314.55,313.22,300.42,311.96,317.27,322.93,316.52,320.16,322.52,316.12,299.03,214.36,,500.71,495.78,486.58,238.00,307.47,328.95,330.39,325.85,324.59,321.85,320.33,320.63,326.49,328.42,321.49,320.87,320.97,318.00,315.97,318.06,317.21,321.67,324.11,265.12,185.84,276.61,305.47,312.62,315.28,317.40,319.76,320.25,324.28,322.95,324.66,320.43,323.22,325.15,296.79,305.32,283.47,316.33,326.05,327.90,320.59,318.58,308.49,312.44,312.59,336.07,335.18,327.75
2022-05-06 22:06:17.651000,L8,,,518.68,528.43,223.36,232.59,267.69,294.46,289.43,269.85,294.59,289.67,287.96,278.84,261.10,280.07,280.45,277.23,286.75,284.33,307.82,317.04,315.01,310.47,316.31,310.84,313.96,315.85,314.06,312.99,299.76,311.37,316.85,322.58,316.14,319.96,322.21,316.83,298.92,490.94,490.79,500.59,495.83,486.44,487.13,497.99,328.97,330.00,325.69,323.60,321.95,319.78,320.28,325.72,327.63,326.66,320.29,320.88,317.58,314.60,317.65,316.72,320.94,323.81,266.76,185.17,274.84,304.75,311.83,314.76,317.22,319.27,320.16,323.20,322.11,324.79,320.96,322.79,324.78,298.90,303.13,283.74,314.16,325.40,327.30,320.32,318.04,307.99,312.64,311.92,335.38,334.82,327.22
2022-06-07 22:06:07.543000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.00,251.89,235.69,224.07,218.19,199.82,209.67,215.50,199.23,186.81,184.93,229.01,191.35,219.67,228.08,218.73,227.86,217.70,178.21,,199.31,211.68,210.75,195.86,218.89,
2022-06-07 22:06:31.506000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.04,222.86,211.48,218.02,209.79,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,,,187.48,206.55,248.37,249.68,249.35,246.41,242.54,211.43,238.00,231.25,215.64,249.80,238.33,225.70,240.44,225.58,262.56,247.64,269.85,198.52,,,278.03,292.22,243.37,,,,271.29,292.18,282.03,284.67,286.83,,,,,,,,218.98,294.85,293.18,293.92,296.76,243.52,213.06,180.13,226.37,193.83,176.01,186.65,193.31,184.90,186.19,163.83,287.72,284.73,302.52,286.69,220.99,,249.72,291.46,293.36,296.90,300.37,301.21,307.82,302.50,296.22,297.16,305.00,295.07,310.79,262.30,275.29,267.36,300.09,307.88,337.49,337.86,289.25,290.79,243.48,219.76,209.46,270.97,255.97
2022-08-10 22:06:56.211000,L8,,,,,196.06,214.69,257.66,255.70,257.36,250.15,255.20,226.39,246.42,239.27,232.73,256.93,242.55,233.70,250.30,239.89,271.39,265.81,278.10,236.33,,,288.51,305.70,289.59,257.75,283.58,279.66,313.03,308.45,294.84,295.93,303.21,270.29,267.42,,,,,,224.99,300.87,301.26,300.94,306.57,299.86,305.94,298.04,297.45,292.97,296.54,293.28,292.89,290.28,288.02,293.20,295.43,297.90,372.43,299.94,252.79,183.70,258.34,296.38,297.62,304.28,308.19,308.24,312.71,313.45,301.94,304.07,309.68,305.92,314.30,273.53,282.64,272.74,305.64,354.76,344.68,341.09,297.55,298.17,253.98,238.63,219.60,290.33,265.68
2022-08-26 22:06:34.331000,L8,357.56,363.09,358.59,,224.40,316.73,341.38,341.16,296.66,328.14,310.27,326.44,329.33,340.11,314.50,293.64,332.44,307.74,285.67,309.94,308.55,330.52,331.75,339.24,349.66,358.55,315.65,309.35,323.15,307.61,321.66,309.66,367.27,342.59,342.41,339.94,334.24,337.75,340.55,335.03,332.52,337.26,345.32,342.57,235.25,307.76,360.32,364.09,366.45,364.95,354.48,360.33,361.98,376.89,383.59,361.42,351.35,393.39,373.87,351.36,331.87,361.62,359.13,345.12,353.73,356.36,346.29,334.48,336.14,350.36,365.54,341.84,332.18,337.26,348.54,355.20,356.58,344.69,329.69,343.13,342.09,345.00,339.12,338.55,337.49,341.69,350.65,357.44,360.90,357.07,352.20,346.99,352.14
2022-08-26 22:06:58.286000,L8,358.29,363.96,359.72,,229.90,317.94,342.50,342.08,341.45,328.66,310.80,329.86,330.24,341.00,315.01,330.39,333.04,306.31,287.03,310.51,309.24,331.33,332.06,339.73,350.32,358.94,316.54,310.29,324.47,308.35,322.66,310.76,367.84,343.25,343.48,340.47,334.76,338.72,341.65,335.84,333.04,338.62,345.72,343.74,236.50,309.24,361.09,364.59,367.30,365.85,355.01,360.67,362.74,377.78,385.25,361.84,379.20,393.92,374.20,352.46,360.19,362.16,359.87,345.73,354.43,357.07,346.74,334.88,336.74,351.34,366.56,342.63,332.59,337.83,348.99,355.87,356.93,345.85,356.37,343.87,342.81,345.70,339.65,340.74,337.93,342.27,350.96,357.78,361.11,358.00,352.58,347.96,353.49
2022-09-03 22:06:16.060000,L9,,,,,199.42,225.17,264.83,258.81,267.64,262.61,280.16,270.72,269.22,261.54,254.93,272.28,267.02,263.66,257.69,247.24,262.42,268.06,271.47,,,,,,,,,,,,,,,,,,,,,,200.46,271.71,287.68,298.09,292.81,276.19,290.46,223.54,295.57,298.07,298.27,289.31,293.43,288.62,273.97,,,,,,,,232.84,291.40,300.24,297.46,301.68,304.43,310.86,300.75,305.04,358.77,284.00,298.13,314.59,278.25,295.90,298.33,311.27,315.04,321.59,310.42,300.16,304.52,298.18,304.16,324.41,328.39,334.63
2022-09-03 22:06:40.023000,L9,360.71,227.42,243.28,217.68,244.76,266.12,444.17,436.59,451.95,387.23,393.47,290.91,291.17,280.74,267.47,282.33,283.51,278.12,282.80,274.55,282.41,289.94,289.45,279.27,272.64,,,,,,,263.67,273.04,226.84,277.46,279.40,284.48,273.33,256.18,,,,,,229.37,300.61,315.38,326.84,318.12,300.29,309.18,301.91,331.77,333.17,335.41,315.49,323.21,438.42,430.26,,,,,,,,,450.59,362.04,314.46,316.69,320.54,332.31,423.19,419.62,438.67,452.68,330.65,330.33,304.04,314.81,317.98,324.99,328.24,335.86,327.53,317.61,316.51,319.26,322.77,337.48,340.95,352.94
2022-10-21 22:06:29.540000,L9,,,,170.25,237.44,258.91,281.13,289.47,288.23,278.69,293.56,288.15,284.58,275.90,271.53,283.77,280.57,284.29,287.13,286.74,380.71,378.83,379.22,388.73,402.01,403.88,314.39,194.68,205.58,202.41,190.79,188.83,185.62,194.57,197.41,205.09,370.24,309.29,286.16,208.07,,,,,242.48,306.63,322.76,322.91,322.15,323.91,320.57,383.59,406.65,415.98,423.38,408.77,318.04,312.95,305.00,310.88,319.30,321.14,350.48,323.17,403.81,412.12,407.76,398.04,411.23,387.81,383.29,384.39,380.29,385.27,385.64,377.04,378.38,319.35,326.54,414.87,408.48,409.15,399.73,386.43,333.04,322.16,320.54,316.70,318.20,326.75,336.68,339.70,354.92
2022-10-21 22:06:53.495000,L9,,,,170.84,240.78,260.89,282.14,290.63,289.13,280.73,295.20,288.56,286.73,276.74,273.11,285.33,282.04,285.42,288.23,383.12,381.02,380.22,380.09,391.16,403.68,405.94,315.35,317.17,317.22,311.85,305.31,314.35,317.40,318.68,315.12,321.25,320.74,308.63,286.24,204.91,,,,,243.54,307.99,322.24,323.32,322.74,324.77,321.20,315.17,319.71,316.47,319.23,310.97,316.81,313.62,306.12,312.21,320.71,320.77,352.10,324.39,262.89,193.00,278.60,311.49,318.54,318.54,320.92,321.47,325.85,326.46,323.35,325.53,322.48,320.47,327.43,304.22,321.02,315.14,329.42,328.03,334.50,323.85,321.52,317.82,319.71,327.78,337.96,341.24,356.35
2022-11-14 22:06:59.140000,L8,,,,,244.26,259.87,278.55,290.90,284.42,271.25,294.67,287.11,287.19,277.21,271.85,284.43,282.53,286.92,288.50,286.35,303.68,310.80,310.60,311.28,314.76,309.68,314.63,315.27,182.86,201.49,189.04,184.50,181.82,191.01,197.43,201.79,321.58,311.84,285.82,211.39,,,,,241.83,308.64,324.35,325.81,324.32,323.28,324.99,318.27,325.95,323.52,322.59,323.20,320.29,317.92,315.20,319.58,319.22,321.37,326.20,324.59,262.74,188.65,275.52,312.88,321.24,321.46,322.37,320.53,324.96,419.42,377.92,410.50,371.31,398.83,373.06,444.46,316.90,329.33,297.13,308.44,335.22,323.49,378.68,395.25,330.99,426.88,361.78,391.75,383.32
2022-12-24 22:06:26.081000,L9,400.63,411.44,395.82,398.18,386.66,394.72,322.07,313.40,321.85,328.72,325.05,334.21,334.56,344.91,332.26,343.36,346.20,342.97,348.63,350.63,329.74,337.63,390.97,351.60,356.46,362.00,355.74,357.74,361.43,375.75,351.73,344.67,339.54,353.14,363.89,349.03,334.24,327.03,337.52,344.55,338.42,337.74,196.98,210.55,265.08,384.03,385.49,361.38,370.34,367.37,354.50,387.15,383.45,380.09,380.85,371.25,364.24,375.70,352.99,353.76,352.69,385.76,363.07,359.14,352.81,342.92,400.34,391.89,368.30,377.84,360.67,363.26,363.45,363.15,371.43,358.49,352.36,358.53,365.13,382.25,376.03,359.78,357.67,361.19,378.50,396.35,408.58,373.02,370.59,371.03,375.20,358.37,494.12
2022-12-24 22:06:50.044000,L9,371.76,408.86,395.46,395.32,386.38,395.56,321.10,311.73,319.22,328.43,394.01,411.96,402.81,404.18,386.53,342.27,344.66,340.54,348.19,353.53,326.20,337.24,335.76,349.17,356.41,359.80,352.38,357.47,359.90,376.00,351.71,344.39,337.45,351.26,361.08,348.67,334.45,327.33,336.15,340.12,,,,206.18,260.02,380.66,384.64,381.13,368.55,368.08,353.99,385.56,380.39,377.66,380.38,370.54,363.57,371.53,351.00,352.17,349.95,363.23,359.40,358.33,351.35,341.26,398.83,390.94,367.30,376.48,359.55,361.27,362.57,361.03,367.94,356.26,352.21,357.54,361.94,378.93,375.70,355.06,355.96,360.95,416.79,393.11,406.49,370.40,370.19,370.42,374.71,354.44,360.42
2023-01-17 22:06:18.381000,L8,469.20,462.80,471.49,472.87,240.48,261.71,280.87,292.21,284.34,282.56,292.80,299.67,281.02,276.28,277.23,283.35,285.53,289.30,294.04,289.67,299.16,311.70,312.86,314.90,312.67,314.16,313.55,317.94,307.48,289.50,276.24,286.12,299.78,319.51,303.64,311.92,298.37,,,,,,,176.09,237.44,305.98,311.38,317.79,324.16,323.41,323.62,317.70,322.13,324.21,324.44,317.62,318.66,317.05,320.35,317.13,317.67,320.15,319.84,321.85,254.94,189.27,279.86,310.62,316.84,318.27,320.22,319.89,323.85,323.75,323.89,320.94,323.10,319.96,325.66,302.63,316.96,317.72,328.39,329.06,334.62,326.87,323.64,315.48,319.16,326.79,337.44,343.90,357.20
2023-01-17 22:06:42.340000,L8,469.35,462.57,471.26,168.88,240.48,262.22,281.01,292.56,284.81,283.34,293.19,300.65,282.33,276.99,278.13,283.82,286.14,289.50,295.27,289.89,299.27,311.95,314.04,315.17,313.04,314.58,313.91,318.42,307.42,290.34,276.77,286.13,300.19,320.34,303.90,312.37,299.18,,,,,,,174.51,237.10,306.21,311.59,317.90,324.33,323.88,323.78,317.92,322.34,324.58,324.86,318.46,318.91,317.44,320.53,317.88,318.11,320.31,319.98,321.97,256.81,189.91,279.49,311.05,317.15,318.79,320.40,320.17,323.95,324.26,324.18,321.62,323.24,320.48,325.90,303.51,316.90,318.18,329.17,329.39,335.09,327.13,323.86,315.82,319.63,326.88,337.83,344.00,357.23
2023-02-18 22:06:13.995000,L8,,,,166.73,232.39,252.86,274.04,285.38,285.17,274.74,285.99,345.79,345.90,354.96,271.96,280.95,279.22,282.86,287.82,285.46,301.70,305.31,304.12,309.57,310.39,310.73,313.30,313.13,311.52,307.89,301.26,308.90,316.18,315.35,315.32,313.26,316.86,305.02,277.09,217.82,,,,,232.16,303.11,361.85,360.68,370.90,377.37,365.05,370.40,366.79,370.14,368.54,355.34,370.44,367.79,367.71,311.05,321.21,312.02,312.73,316.78,254.61,379.56,383.27,371.64,367.47,362.28,384.50,376.26,364.07,351.00,358.31,361.12,387.80,348.59,364.92,296.83,376.49,352.98,357.07,360.69,356.28,322.28,315.78,372.46,387.42,374.55,368.17,361.36,367.40
2023-02-18 22:06:37.945000,L8,343.13,340.67,,172.17,239.42,438.13,414.66,452.26,311.00,311.61,331.93,347.84,350.42,330.84,352.19,338.16,282.81,288.97,293.53,289.96,305.59,308.79,308.12,313.21,314.79,365.74,332.08,366.07,364.59,200.27,184.32,182.99,176.26,180.71,172.65,362.64,369.23,315.35,286.67,228.18,,,,171.88,238.58,307.93,364.86,362.85,374.65,379.99,392.88,348.52,370.53,371.44,373.13,359.16,376.54,372.47,369.36,379.36,363.42,363.93,319.84,373.96,389.55,188.78,355.70,375.05,369.04,366.54,388.78,379.24,380.07,354.82,360.08,366.58,390.22,354.82,371.02,343.18,380.35,384.73,362.82,362.68,358.99,326.98,373.55,376.57,388.54,377.79,370.51,365.01,369.16
2023-03-06 22:06:02.229000,L8,,,,168.59,226.20,245.14,275.07,285.53,284.06,273.12,290.72,287.97,280.12,273.54,268.07,285.25,278.72,280.62,279.53,285.24,302.12,360.36,357.35,351.23,316.81,330.31,325.30,344.81,352.96,328.00,342.28,316.40,360.95,362.26,363.63,354.06,359.13,351.37,292.01,216.81,,,,169.01,237.12,356.06,344.49,320.75,370.12,378.91,384.85,382.87,376.91,369.35,362.43,366.38,317.50,375.59,315.02,374.61,365.51,354.23,356.92,355.28,264.89,187.00,358.14,328.19,349.38,355.35,362.00,367.84,367.74,362.56,348.76,347.35,353.45,356.95,332.72,362.13,363.88,341.27,362.64,357.27,343.59,349.81,367.74,374.37,353.95,364.88,357.38,358.52,369.87
2023-03-06 22:06:26.184000,L8,,,,165.10,222.79,242.93,272.08,282.99,280.83,269.89,287.11,284.51,277.47,271.38,265.88,282.75,276.25,278.59,277.04,283.14,299.96,304.52,310.08,309.62,312.41,353.71,354.29,340.96,351.16,347.95,341.01,312.24,323.76,315.23,313.29,313.80,313.95,307.02,284.95,208.31,,,,165.74,232.71,300.81,315.61,315.62,317.41,317.70,318.11,315.08,315.72,320.05,322.10,309.30,310.03,313.48,377.77,373.89,364.61,352.24,355.85,351.37,263.41,182.68,333.24,329.30,348.01,353.13,340.24,366.43,365.18,332.61,347.04,346.42,352.29,356.26,356.30,360.06,362.74,367.85,360.63,353.76,340.15,347.90,366.17,372.37,313.64,363.33,356.29,357.04,367.22
2023-03-14 22:06:11.235000,L9,,,,,235.70,246.34,270.48,288.68,284.54,280.35,292.61,292.16,284.70,275.69,271.26,284.31,283.38,279.70,285.80,286.06,303.36,308.08,311.80,311.90,313.48,311.27,316.22,308.87,281.53,291.89,320.86,322.40,320.11,324.51,319.24,321.01,323.98,316.19,289.27,211.16,,,,,234.96,309.31,320.79,326.79,323.37,321.15,321.29,318.05,321.79,327.80,324.08,327.17,313.23,314.45,315.95,311.62,316.35,314.63,320.97,318.82,262.70,184.56,269.15,304.80,314.55,316.47,318.12,320.08,321.52,325.45,323.21,323.73,321.32,321.54,323.73,300.81,314.70,309.61,322.09,325.34,332.73,322.20,318.63,312.67,317.34,318.94,335.85,339.20,355.60
2023-03-14 22:06:35.185000,L9,467.26,464.27,,,237.70,247.57,272.29,290.23,286.71,282.04,295.19,293.21,286.40,277.22,272.38,285.51,284.14,281.90,286.76,287.31,304.72,309.18,313.84,312.88,314.81,312.80,317.51,310.15,283.15,294.21,321.88,323.70,321.28,326.18,321.17,322.65,325.24,318.06,291.16,212.58,,,,,237.59,310.35,322.57,328.91,325.02,322.38,322.56,319.15,323.57,330.06,326.06,328.46,315.54,316.45,317.49,313.67,317.59,316.34,323.79,321.09,264.25,186.59,271.43,306.01,316.41,317.73,319.11,321.10,322.81,326.96,324.70,325.07,322.18,322.72,325.00,301.82,317.49,310.95,323.42,326.42,333.66,324.05,319.93,314.19,318.73,321.21,336.96,340.10,356.97
2023-03-22 22:05:52.850000,L8,,,,,307.61,316.58,323.48,332.84,315.05,312.03,322.54,321.73,330.56,314.64,274.43,322.81,314.38,309.29,314.41,313.14,325.85,340.53,341.53,328.40,355.10,345.31,352.83,342.18,340.56,351.86,343.20,362.28,352.01,183.06,190.39,204.46,208.56,200.41,324.95,221.17,,,,,239.27,330.28,350.69,364.22,359.55,345.90,363.24,371.52,355.49,355.73,352.62,354.77,350.46,352.98,339.95,354.91,356.01,358.18,353.81,357.85,330.89,321.85,310.94,338.21,342.44,342.00,349.40,343.01,343.93,349.54,361.56,345.12,350.66,349.12,353.31,355.98,345.12,335.21,331.90,337.24,339.77,352.15,335.25,350.89,374.40,380.26,361.51,352.69,359.51
2023-03-22 22:06:16.808000,L8,,,,,306.58,316.27,323.51,332.35,343.53,339.95,321.72,321.23,329.90,312.71,273.53,322.12,306.75,308.26,313.10,312.47,325.10,339.84,340.55,327.22,354.45,344.69,349.77,341.44,201.47,195.25,189.79,184.16,175.85,186.18,193.19,208.06,211.18,204.91,324.16,216.20,,,,,237.34,329.97,350.26,363.86,358.84,345.30,362.80,371.06,348.63,354.95,351.85,354.41,349.93,352.83,338.97,353.71,355.33,357.75,353.48,357.48,330.05,321.25,304.40,337.99,341.95,341.52,349.05,343.21,342.97,349.38,361.12,344.62,350.38,348.77,353.07,355.39,344.59,334.88,331.51,336.65,339.48,351.76,334.98,350.76,374.26,378.83,361.26,352.36,359.60
