dates,satname,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034,nzd0477-0011,nzd0477-0012,nzd0477-0013
2024-08-13 22:20:02.451000,L8,316.43,281.45,280.72,275.42,278.35,285.73,292.24,293.84,299.97,291.22,,281.04,281.87,292.80,296.80,296.07,,,,290.75,290.36,274.89,276.10,278.89,292.67,278.06,,,,,,,,287.72,282.37
2024-08-29 22:20:09.703000,L8,334.29,297.03,296.47,296.00,302.92,308.19,309.71,315.17,315.18,309.73,300.53,306.74,309.15,304.61,306.32,305.34,309.78,305.34,299.74,298.20,303.12,305.81,306.66,312.93,316.95,289.33,308.00,314.53,302.57,291.05,327.25,360.98,300.75,314.51,304.61
2024-08-30 22:14:23.037000,L9,331.33,294.07,296.16,293.93,297.50,304.48,306.15,314.47,318.61,305.71,369.23,303.68,303.97,303.30,306.91,305.42,309.80,305.32,300.51,296.03,305.04,306.84,306.32,311.59,320.36,289.94,303.69,314.58,302.81,291.52,325.79,359.25,376.73,368.88,370.63
2024-09-07 22:14:06.843000,L8,332.45,293.79,291.51,291.35,292.10,300.90,304.89,311.71,312.22,307.48,299.90,302.63,299.34,302.44,306.28,305.04,308.64,303.09,297.95,294.79,299.25,300.78,301.18,310.22,311.07,287.16,295.60,310.58,295.05,287.03,325.42,370.63,299.66,301.73,304.17
2024-09-07 22:14:30.806000,L8,333.19,294.25,292.50,291.92,292.87,302.07,305.37,312.78,313.54,308.48,300.55,303.83,300.46,303.62,307.01,305.60,309.42,304.00,298.76,295.53,300.10,301.78,302.32,311.13,311.66,287.67,296.24,311.52,296.50,287.49,325.78,371.36,300.47,302.55,305.17
2024-09-15 22:14:02.877000,L9,333.27,300.52,304.19,296.48,294.63,313.73,313.47,316.38,320.44,311.42,301.94,308.92,309.74,318.45,315.90,312.42,315.63,312.96,301.51,299.59,306.19,309.74,309.14,316.14,323.16,292.34,313.81,318.88,306.63,298.12,329.09,370.08,301.71,307.45,308.81
2024-09-22 22:20:08.881000,L9,330.23,298.33,300.25,299.72,302.43,310.09,310.96,318.63,321.63,315.45,304.30,314.52,305.89,317.43,315.91,315.08,318.41,313.94,303.63,302.33,306.24,309.31,308.18,314.41,320.47,290.49,305.20,320.02,305.08,295.24,333.34,369.22,302.82,313.33,307.86
2024-09-23 22:14:06.459000,L8,327.65,298.79,299.50,296.83,299.99,307.62,312.52,314.68,312.84,309.68,299.76,310.16,310.12,313.15,319.61,310.41,314.19,310.14,305.15,298.56,304.62,307.68,306.57,314.89,319.94,290.43,299.96,315.35,302.33,289.25,325.49,369.37,299.70,306.93,308.42
2024-09-23 22:14:30.418000,L8,327.78,299.68,299.52,297.12,300.22,307.85,312.96,314.92,313.76,309.86,300.09,311.08,308.79,312.17,319.55,310.63,314.58,310.37,305.17,298.77,305.06,307.85,306.54,314.81,320.20,291.02,299.43,315.10,302.37,289.49,324.81,368.84,300.02,307.59,308.63
2024-10-09 22:14:09.304000,L8,310.94,283.46,281.60,277.62,280.41,287.01,289.28,287.96,,,,285.72,285.34,285.16,290.97,285.99,,,,,,,,,,,,,,,,,,285.47,284.08
2024-10-09 22:14:33.271000,L8,314.74,286.14,283.70,280.33,283.48,290.33,292.48,293.18,,,,287.85,287.66,289.53,294.43,292.06,287.99,,,,,,,,,,,,,,,,,287.67,286.67
2024-10-16 22:20:27.477000,L8,,,,299.95,297.82,308.35,308.84,317.16,310.40,305.79,304.65,304.54,303.96,303.63,310.05,310.68,314.75,312.36,305.07,298.53,302.07,305.41,306.19,311.99,320.63,289.74,302.27,317.72,296.80,286.84,328.12,392.94,299.96,300.32,301.57
2024-10-17 22:14:18.028000,L9,306.10,285.21,284.56,281.57,284.04,290.36,294.82,298.45,293.79,283.15,290.83,281.18,286.01,284.73,297.96,298.50,304.93,300.44,295.31,,,,,,,,,,,,,,281.15,283.77,279.70
2024-11-02 22:14:17.535000,L9,335.21,297.44,297.66,298.30,298.73,307.37,310.72,317.91,317.57,310.00,312.55,288.16,292.46,304.37,310.77,309.58,316.23,311.38,306.65,300.91,306.85,308.18,306.74,313.20,320.60,290.71,,,,,,,305.55,305.60,302.86
2024-11-02 22:14:41.503000,L9,337.46,299.59,299.07,300.49,301.09,310.29,313.08,321.04,319.81,312.51,315.40,290.64,295.53,306.65,311.89,311.77,318.07,315.20,309.77,302.16,308.93,309.97,308.98,314.95,321.97,292.29,,,,,,,308.09,307.93,306.18
2024-11-17 22:20:26.561000,L8,307.71,278.99,283.18,281.46,284.16,290.26,294.20,298.63,299.71,289.28,293.05,281.18,281.84,294.28,299.59,298.44,300.60,297.70,291.55,,,,,,,,,,,,,,285.64,287.23,285.02
2024-12-04 22:14:24.237000,L9,342.55,295.18,291.98,316.86,294.10,306.78,307.50,307.09,308.66,299.76,304.82,299.67,299.90,299.81,310.69,310.69,316.76,313.69,307.34,302.93,308.67,305.81,306.59,314.54,320.52,286.25,300.55,320.81,296.91,291.00,331.65,374.62,301.21,297.38,295.66
2024-12-04 22:14:48.196000,L9,333.93,292.09,287.83,284.66,289.15,297.23,303.09,302.46,303.99,294.56,301.08,291.74,292.46,293.50,306.88,306.27,313.12,308.79,303.17,299.75,303.14,301.47,302.52,310.36,315.43,283.55,296.19,316.34,293.67,288.50,327.94,368.44,294.33,293.01,289.47
2024-12-27 22:20:33.745000,L9,341.56,301.26,305.83,319.31,298.91,324.70,322.43,322.07,314.20,312.73,307.43,299.40,298.33,310.82,321.22,314.37,323.63,322.43,315.18,309.63,315.77,311.12,309.48,316.36,323.88,290.91,307.56,321.15,302.96,293.93,327.56,359.95,300.34,299.50,303.18
2025-01-04 22:20:26.735000,L8,336.69,318.63,315.54,310.50,309.95,320.05,320.58,324.05,325.59,322.08,309.84,315.12,326.69,322.82,332.97,324.07,332.82,341.62,344.49,333.65,340.97,337.05,347.62,352.72,347.23,355.29,360.79,361.40,346.91,348.81,354.42,385.47,312.98,315.02,316.73
2025-01-05 22:14:18.819000,L9,332.22,297.59,298.62,301.86,301.72,310.00,316.29,316.17,310.11,303.91,303.89,299.37,300.95,311.57,315.81,310.13,316.79,315.48,312.61,310.74,313.57,308.92,308.97,316.56,325.15,295.09,302.58,321.32,301.77,292.97,331.83,363.21,300.05,297.61,297.60
2025-01-05 22:14:42.782000,L9,337.15,305.54,315.80,312.68,307.68,322.58,322.24,322.24,318.36,311.94,309.66,313.42,317.96,321.81,333.94,328.03,336.64,328.74,330.84,334.90,339.97,319.76,332.49,340.79,345.38,357.12,361.48,357.06,346.96,343.77,409.07,,308.23,306.43,306.27
2025-01-12 22:20:33.279000,L9,,,,,,,,,,,,285.97,289.98,308.38,317.67,313.72,313.82,310.34,305.64,307.30,311.87,302.94,303.61,310.46,319.00,291.60,301.64,315.10,302.74,296.10,331.07,361.03,287.32,289.74,288.65
2025-01-21 22:14:25.000000,L9,346.55,292.87,294.24,292.65,295.42,305.31,307.44,313.61,307.66,309.73,300.34,299.74,289.97,303.24,309.67,307.62,312.36,309.15,303.34,304.86,309.98,304.92,302.72,310.41,318.01,285.59,302.40,317.28,295.28,289.79,325.84,352.07,303.52,302.05,303.41
2025-01-21 22:14:48.959000,L9,344.02,293.02,295.09,294.05,346.88,306.33,307.93,342.85,308.29,310.93,301.09,303.07,290.80,304.34,310.26,308.41,314.24,310.68,304.87,305.80,310.75,306.21,304.69,311.84,319.02,286.22,304.46,319.19,297.07,291.53,327.09,354.34,305.46,305.02,304.08
2025-03-01 22:20:27.163000,L9,331.40,294.01,291.62,291.24,292.97,301.03,302.34,303.22,308.07,305.78,299.75,297.05,298.44,312.95,313.12,308.26,310.34,305.47,303.95,310.00,312.55,303.10,302.51,310.98,315.74,287.51,297.53,317.22,298.01,287.75,326.06,393.74,295.13,293.81,292.23
2025-04-03 22:13:52.056000,L8,332.88,309.35,310.04,303.97,306.79,314.06,317.82,327.67,327.32,315.90,313.22,313.38,310.65,317.95,334.74,326.72,324.60,323.82,328.29,323.32,330.07,321.91,321.09,335.47,332.50,298.25,338.59,352.24,332.43,328.74,340.75,362.66,311.22,317.13,307.25
2025-04-03 22:14:16.015000,L8,333.26,312.13,312.32,306.00,308.13,315.73,319.71,329.15,328.86,317.46,315.02,314.90,312.49,320.86,336.71,330.61,326.49,326.75,332.89,327.08,333.36,324.67,325.49,338.01,336.86,300.42,349.35,354.67,335.68,331.55,342.93,364.84,313.30,318.53,308.76
2025-04-10 22:19:58.565000,L8,333.49,296.92,298.11,298.54,299.15,309.09,309.06,320.28,314.69,312.87,305.85,303.53,302.20,308.82,312.30,310.16,316.01,312.47,312.66,307.62,312.46,307.27,306.61,310.58,319.77,290.53,306.10,318.84,299.33,287.24,324.78,362.68,299.73,300.22,300.09
2025-04-26 22:19:48.050000,L8,320.90,285.59,283.95,279.95,283.22,291.69,297.80,300.43,298.84,294.43,290.98,270.59,280.62,290.34,299.09,298.14,303.75,300.57,297.01,294.29,297.45,280.27,278.36,282.60,298.54,280.46,,,,,,,283.50,,
2025-04-27 22:13:56.565000,L9,331.41,293.05,298.03,297.14,299.59,306.09,306.71,315.85,313.26,308.34,306.27,292.25,299.52,310.71,313.26,310.79,314.63,315.43,313.63,308.93,312.61,309.98,308.16,311.48,321.13,290.26,306.77,320.28,302.67,287.65,325.16,365.59,295.22,292.72,290.33
2025-05-04 22:20:05.371000,L9,,,282.43,278.68,282.90,291.62,296.93,300.94,295.97,292.99,289.94,274.37,280.38,290.42,298.22,296.66,300.82,298.94,296.08,293.30,292.46,,,,,,,,,,,,281.72,272.18,268.28
2025-05-05 22:13:36.375000,L8,315.31,283.97,283.79,282.25,283.49,291.66,294.92,299.97,298.70,293.79,292.37,277.09,280.97,292.64,296.55,296.51,300.79,298.86,295.70,292.25,295.27,,,,,,,,,,,,282.41,278.28,271.07
2025-05-05 22:14:00.333000,L8,315.33,284.46,284.03,282.57,283.79,292.17,295.31,300.31,299.07,294.05,292.61,277.66,281.31,293.31,296.79,296.86,301.31,299.14,296.18,292.62,295.69,,,,,,,,,,,,282.58,279.03,271.36
2025-05-13 22:13:46.330000,L9,,,265.30,273.07,275.89,287.18,288.41,293.99,275.54,278.55,282.34,271.40,275.69,285.39,290.99,293.21,292.31,296.02,289.95,269.74,272.41,,,,,,,,,,,,269.28,272.24,267.76
2025-05-13 22:14:10.289000,L9,319.20,286.38,285.27,285.44,288.55,299.59,299.15,304.14,297.81,295.60,295.35,284.84,288.59,298.43,302.10,302.23,305.85,304.86,302.01,298.02,300.48,277.86,277.53,280.36,,,,,,,,,286.63,286.21,283.78
2025-05-20 22:19:54.234000,L9,330.74,299.86,296.67,296.89,299.17,310.37,307.05,315.81,308.41,301.40,303.64,299.02,301.21,319.58,320.29,317.35,319.79,328.22,319.93,309.58,312.94,313.42,313.34,320.36,318.91,290.68,315.72,318.05,302.85,288.55,326.87,358.40,299.36,302.32,299.51
2025-05-21 22:13:39.816000,L8,329.08,296.27,293.90,297.19,297.69,305.23,305.69,315.26,306.00,298.70,300.56,296.51,299.68,313.85,312.60,314.09,318.40,317.62,314.89,310.27,313.82,314.26,311.19,317.33,321.02,291.23,315.73,318.07,300.97,291.36,325.52,359.79,294.50,297.10,295.90
2025-06-06 22:13:42.612000,L8,311.35,290.57,285.07,284.06,291.52,300.42,300.61,304.04,299.88,293.40,295.18,289.30,295.35,,291.96,304.62,309.42,309.22,307.62,302.90,305.63,301.10,301.89,306.42,,,,,,,,,289.50,291.92,289.29
2025-06-06 22:14:06.580000,L8,,,,,286.57,295.02,297.30,299.61,290.34,280.10,291.24,,,,,299.76,306.14,304.59,302.99,297.45,301.22,,,,,,,,,,,,,,
2025-06-29 22:20:08.809000,L8,,,,,285.38,293.91,296.04,298.07,289.66,286.97,287.68,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30 22:13:55.516000,L9,325.41,296.81,292.18,292.58,304.40,310.13,309.84,317.73,309.46,307.61,308.19,293.63,300.68,266.71,293.99,306.47,314.64,316.41,314.21,311.65,317.20,312.92,313.06,322.73,322.13,292.24,317.59,319.83,308.12,305.50,334.28,364.28,297.25,300.10,295.18
2025-06-30 22:14:19.484000,L9,,,,,294.07,301.72,302.06,306.87,300.60,294.11,295.55,281.54,289.79,,,,,,,,,,,,,,,,,,,,288.04,289.09,282.49
2025-07-15 22:20:13.250000,L8,,,,,289.09,294.88,299.65,301.79,295.40,292.79,292.80,281.17,286.35,,,,305.27,302.08,301.99,298.61,304.88,285.32,290.31,282.26,,,,,,,,,284.52,285.48,281.43
2025-07-16 22:14:00.743000,L9,,,,,284.50,289.43,292.28,295.81,288.52,284.02,289.61,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16 22:14:24.715000,L9,,,,,284.33,288.92,291.44,295.57,287.42,282.28,289.10,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23 22:20:15.252000,L9,,,,,284.47,293.75,297.31,297.57,291.33,287.65,288.97,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01 22:14:06.695000,L9,,,,,280.90,286.36,290.51,293.50,281.31,277.50,282.17,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25 22:14:15.671000,L8,330.83,293.91,291.89,290.96,299.39,307.10,305.93,313.40,309.76,304.24,301.80,298.48,305.59,296.20,305.66,304.62,314.90,314.57,309.25,301.11,303.04,309.31,307.83,307.47,318.19,290.39,303.81,318.66,298.71,287.32,324.43,387.75,294.84,296.28,297.03
2025-08-25 22:14:39.643000,L8,330.78,293.98,291.64,290.66,299.24,306.93,305.82,313.00,309.56,303.96,301.49,297.72,304.93,295.79,305.05,304.24,314.58,314.12,308.88,300.64,302.24,308.96,307.46,307.18,317.58,290.40,302.78,317.96,298.34,287.06,324.00,393.28,294.66,296.05,296.52
2025-09-02 22:14:23.256000,L9,328.60,300.60,301.10,299.67,300.93,307.47,310.34,322.81,319.47,324.58,320.82,308.54,312.12,330.99,311.34,313.97,316.56,328.87,313.53,302.68,308.59,313.91,315.92,317.38,327.09,297.60,306.83,325.81,303.35,297.19,328.28,364.71,308.27,310.41,312.05
2025-09-02 22:14:47.227000,L9,326.02,296.02,294.10,292.86,297.25,304.21,306.07,314.47,309.67,305.77,302.43,302.14,301.15,294.55,305.55,304.94,310.92,310.08,304.70,297.11,300.86,306.71,304.21,310.17,314.63,292.27,297.92,315.40,296.58,289.44,323.28,359.41,296.25,295.82,297.36
2025-09-10 22:14:20.086000,L8,330.31,294.95,290.45,290.54,300.04,308.04,306.27,313.18,309.92,305.90,301.13,300.04,300.67,300.11,296.34,302.24,314.27,312.37,308.26,295.42,297.97,306.97,304.27,309.63,315.79,293.36,302.17,317.13,301.42,287.38,325.66,367.51,296.31,297.10,299.09
2025-09-10 22:14:44.053000,L8,330.64,295.45,291.12,291.07,300.43,308.99,306.61,313.77,310.22,306.30,301.48,300.57,301.10,300.43,296.54,302.52,314.72,312.76,308.72,295.81,298.83,307.41,304.61,309.73,316.42,294.20,302.76,317.42,302.03,287.88,325.74,367.20,296.78,297.30,299.30
2025-09-17 22:20:35.784000,L8,,,,,,,,,,,,,,,,,,,,,,,318.69,333.93,326.37,319.62,289.05,293.96,,,,,,,
2025-09-18 22:14:25.575000,L9,330.13,297.71,293.52,292.87,301.40,310.64,311.66,314.74,312.12,304.63,300.83,296.21,300.98,299.69,306.63,305.00,314.56,313.01,309.03,300.64,300.65,307.53,305.31,312.13,318.21,290.07,299.11,319.64,300.37,286.95,324.67,366.40,294.24,294.67,296.55
2025-09-18 22:14:49.542000,L9,329.17,296.09,291.56,291.13,299.94,309.47,309.00,313.42,310.21,301.88,299.21,294.90,299.67,298.15,304.28,303.52,313.23,311.07,307.62,299.12,298.59,305.76,303.75,310.54,315.96,289.16,297.15,317.92,298.74,285.72,323.67,364.20,293.18,293.62,295.20
2025-10-28 22:14:29.416000,L8,325.29,294.41,293.82,294.46,301.37,307.99,307.69,308.26,311.31,306.09,295.99,289.34,296.92,291.74,303.92,302.23,391.42,392.86,391.76,378.56,306.26,306.43,304.25,307.62,316.04,288.44,291.46,311.34,295.54,288.80,323.55,361.70,293.83,289.50,290.31
2025-10-28 22:14:53.375000,L8,324.97,294.17,294.29,295.21,302.09,308.42,308.33,308.71,311.77,306.26,296.53,290.20,297.90,291.91,304.82,302.71,393.10,392.57,392.64,379.52,306.98,307.34,305.34,308.46,317.44,288.66,292.55,312.40,296.82,290.07,324.43,362.63,294.41,290.21,291.15
2025-11-13 22:14:28.355000,L8,324.96,300.81,293.82,288.19,294.71,307.32,304.07,305.59,317.37,312.04,299.20,290.74,292.61,298.32,309.44,305.23,314.83,317.36,314.09,313.27,314.52,310.37,308.24,314.27,318.54,289.02,299.52,324.93,306.63,290.65,325.94,356.28,297.99,294.42,297.49
2025-11-13 22:14:52.318000,L8,326.09,302.42,294.94,289.03,295.53,307.97,304.59,306.79,319.04,313.59,300.52,292.28,294.27,299.59,310.75,306.27,315.79,318.94,315.27,314.26,315.72,311.52,309.26,315.40,319.54,289.79,300.75,326.47,307.59,292.98,326.85,357.68,299.94,295.30,298.67
