dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2024-05-27 22:04:41.027000,L8,,184.61,195.57,185.57,207.38,200.39,174.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.37,228.21,237.96,247.72,254.58,252.42,253.97,251.79,249.92,254.45,252.61,250.42,252.08,246.09,244.93,245.54,251.83,248.46,250.47,248.51,247.25,246.22,248.37,244.44,242.84,240.10,236.07,242.11,241.79,241.34,245.26,238.46,237.85,231.35,227.19,220.50,210.62,226.78,227.89,228.03,233.34,237.48,238.16,231.68,185.70,169.25,,,,,208.91,223.31,229.46,233.92,241.69,241.47,235.13,226.15,221.90,223.85,227.65,225.97,222.75,224.88,222.80,225.06,223.58,208.56,201.50
2024-06-11 22:11:06.286000,L9,,191.39,197.51,201.57,209.08,208.55,177.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.40,232.12,240.37,251.23,259.08,258.93,257.89,256.49,257.77,257.21,256.10,256.29,258.44,252.36,249.08,252.91,254.09,250.81,252.90,254.51,250.35,249.07,251.93,250.19,247.28,246.41,245.55,249.42,246.80,249.25,249.23,246.92,240.12,236.37,231.32,224.30,216.52,233.21,232.60,233.20,236.81,245.55,243.02,238.04,189.28,173.50,209.33,264.63,,184.66,211.71,228.00,234.55,239.60,245.18,245.84,239.98,230.11,228.29,226.93,232.19,232.45,226.53,227.58,228.42,230.22,226.72,211.91,204.17
2024-06-20 22:04:43.026000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.11,238.18,261.37,222.29,248.34,255.04,267.57,259.60,255.47,257.96,254.09,250.25,252.73,253.11,251.98,250.88,251.51,244.77,241.70,247.34,246.60,246.33,243.25,241.25,244.56,248.78,245.84,247.52,238.30,238.49,242.98,226.98,219.90,234.10,225.64,235.89,235.56,232.90,237.95,239.34,233.82,200.55,248.61,247.58,240.81,237.20,241.86,240.84,236.68,245.81,312.44,314.37,339.84,412.91,490.49,443.99,499.20,507.61,499.47,396.71,407.25,413.33,409.98,360.78,347.56,322.08
2024-06-27 22:10:53.037000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.87,230.49,239.68,249.34,255.94,256.71,257.63,255.26,253.31,255.77,255.80,252.46,254.03,251.73,245.94,249.65,252.62,248.87,251.22,250.00,247.77,246.83,249.20,245.92,245.32,242.87,228.09,243.69,243.33,247.69,246.40,243.17,239.67,232.59,230.03,223.12,211.55,227.01,229.57,232.63,232.59,238.85,239.04,226.80,185.63,,,,,,210.71,224.38,230.85,236.91,241.41,244.02,237.53,227.36,225.31,226.35,230.08,228.15,225.05,225.54,225.14,227.28,225.35,209.14,202.49
2024-06-28 22:04:55.519000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.43,228.31,238.07,247.20,254.79,254.55,254.47,253.34,252.07,252.01,254.12,250.30,252.68,248.46,244.67,248.25,251.47,247.61,247.12,247.90,247.02,242.92,246.90,243.60,241.76,241.29,235.67,245.43,240.96,243.29,244.59,237.63,236.98,230.74,228.15,220.01,209.21,227.09,227.17,229.51,232.06,236.41,237.72,230.45,186.04,,,,,176.12,208.59,222.96,228.23,234.74,239.89,241.19,235.18,226.40,221.34,224.00,230.19,227.23,222.48,224.70,224.30,226.89,224.54,208.25,202.69
2024-07-21 22:11:24.581000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.32,216.76,216.45,181.00,212.21,202.88,193.92,171.51,,,,,,,,,,,,,,,,170.76,220.10,188.05,209.19,209.35,219.56,219.08,204.47,199.45
2024-07-22 22:05:04.464000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.23,230.51,239.60,249.05,254.82,257.11,255.53,255.64,252.09,255.48,254.15,253.07,252.53,250.12,246.68,251.18,252.87,250.90,250.52,252.70,248.07,247.43,249.25,247.04,245.35,244.97,240.91,246.54,244.33,246.02,247.95,243.79,238.49,232.73,228.78,220.96,209.66,227.65,228.95,230.60,235.03,237.68,240.44,235.47,186.83,,,,,,209.91,224.38,230.18,235.94,239.73,240.35,235.38,228.80,223.13,225.21,230.86,231.43,225.94,226.95,227.12,229.41,226.21,208.63,206.35
2024-07-30 22:05:15.126000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.71,229.03,238.59,247.81,256.40,256.22,253.61,253.00,250.73,254.85,253.90,251.30,252.75,250.21,244.80,247.86,250.46,248.93,247.94,249.39,246.06,243.93,245.11,244.31,243.28,241.45,238.68,242.31,242.19,242.25,247.22,239.60,237.25,231.32,229.15,220.76,212.64,225.51,227.62,230.97,231.86,236.24,237.67,227.80,188.71,,245.19,226.59,,,203.76,219.20,225.55,230.66,236.97,238.89,234.38,225.81,221.89,224.78,230.88,228.11,225.95,225.79,229.63,230.73,226.09,216.93,209.59
2024-08-06 22:11:21.454000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.21,226.56,237.57,247.59,254.40,254.48,253.94,253.92,249.65,253.45,252.76,250.15,251.44,248.72,244.76,245.89,249.55,248.59,247.83,248.51,243.26,243.02,245.74,244.19,243.03,242.45,238.63,243.95,242.51,244.21,245.16,239.88,239.01,231.47,228.63,220.17,207.21,224.05,227.15,230.28,230.89,237.24,237.27,226.69,185.74,,,,,,208.15,221.62,227.80,231.83,237.44,239.25,232.35,225.74,221.91,226.23,229.46,226.89,226.21,224.07,225.25,228.14,224.83,208.71,205.29
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.84,219.60,235.80,245.38,252.70,254.02,248.45,252.29,249.10,250.50,252.67,250.02,249.57,246.72,242.19,246.70,248.65,247.58,243.54,248.34,242.45,239.77,249.81,241.17,239.50,241.00,229.97,242.79,240.38,242.40,245.20,236.19,236.95,232.54,224.52,207.91,189.76,214.95,202.63,227.10,228.41,227.74,227.65,182.58,185.89,,,,,,,,,,,,472.91,218.25,252.35,338.43,183.07,268.48,216.24,221.48,217.69,222.71,221.53,208.37,202.89
2024-08-31 22:05:27.447000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.55,223.23,236.53,246.62,254.07,254.63,252.16,252.27,251.52,252.61,253.40,250.71,252.29,250.60,246.48,249.96,251.27,250.60,249.33,251.06,245.62,243.56,246.93,247.01,244.07,240.80,237.37,244.24,241.93,245.20,247.08,238.72,237.64,231.77,226.18,217.22,197.04,225.12,223.56,221.69,226.27,230.98,233.39,217.34,187.80,,,,,,207.15,214.45,223.54,228.59,236.09,238.30,402.30,404.37,399.80,368.16,283.51,259.15,220.23,295.91,324.17,348.47,291.27,312.37,405.87
2024-09-08 22:05:24.068000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.22,222.83,235.96,246.37,252.85,255.01,251.86,251.89,249.41,251.68,252.47,249.32,250.28,247.57,243.18,246.16,249.44,247.41,245.25,247.24,242.98,242.12,244.08,242.43,240.93,240.50,234.71,242.67,240.05,239.58,244.27,238.38,234.91,230.08,226.16,217.07,200.23,222.57,224.35,226.41,230.76,234.62,234.11,225.14,185.71,,239.80,221.56,,,201.44,214.03,220.88,227.47,233.91,234.52,230.33,221.72,217.23,219.46,225.63,224.45,221.89,221.84,220.89,223.70,224.14,208.10,204.29
2024-09-16 22:05:33.937000,L8,,180.88,175.31,199.15,217.13,208.91,187.61,174.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.25,226.47,235.08,241.93,253.78,259.88,260.96,258.84,259.42,259.66,257.13,255.67,255.04,262.55,344.62,313.29,537.92,488.29,477.32,436.10,466.05,270.61,298.78,254.67,258.66,255.76,250.86,247.17,249.95,248.83,248.45,252.31,247.95,243.03,252.31,243.25,229.41,227.95,233.13,232.98,238.86,243.86,244.23,246.67,247.97,201.08,270.56,245.74,256.38,274.12,258.09,245.93,245.80,471.08,482.39,397.50,406.51,431.74,288.28,300.65,293.84,292.73,240.34,229.06,231.93,229.07,231.09,228.15,216.47,209.01
2024-09-23 22:11:42.698000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.69,228.85,240.57,250.43,259.08,262.17,256.30,255.44,257.37,252.42,254.56,252.96,253.86,250.35,246.57,249.44,251.58,250.73,251.70,248.43,245.12,245.39,246.66,246.88,246.90,242.21,244.57,249.50,240.45,247.28,247.54,242.15,239.16,232.48,228.85,218.46,201.03,226.01,229.73,230.14,229.87,236.79,238.18,226.61,184.98,,,,,,202.25,217.59,225.04,230.02,235.65,237.51,232.14,226.17,221.99,224.45,227.58,227.95,223.25,223.06,224.19,228.60,225.40,209.58,202.97
2024-09-24 22:05:25.519000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.17,220.12,235.62,245.38,251.57,253.21,249.97,251.25,249.59,249.44,251.24,248.47,250.66,247.05,244.06,246.68,250.54,247.13,245.95,247.61,240.94,237.18,242.37,240.35,238.57,232.02,227.36,244.09,239.70,241.88,242.93,235.08,228.55,223.18,218.35,218.13,168.19,215.41,218.68,218.44,217.46,229.14,224.74,222.95,178.86,,,,,,,265.39,245.25,297.95,198.94,230.40,227.94,221.24,215.42,221.45,223.03,225.42,224.39,224.44,219.89,224.54,224.66,207.95,203.49
2024-10-26 22:05:48.252000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.08,361.21,322.46,330.08,502.91,380.62,174.36,227.92,219.78,236.84,242.48,250.54,255.98,249.76,247.31,247.46,456.72,492.23,492.48,260.65,252.26,248.01,250.19,253.00,253.24,251.96,251.58,245.98,245.93,247.07,246.48,246.23,242.67,239.36,247.57,242.78,245.18,248.71,240.54,238.07,232.21,226.78,216.55,199.71,225.25,226.85,229.82,230.64,237.48,236.63,230.06,186.21,,,,,,203.08,216.12,221.76,228.21,233.98,236.26,234.38,227.87,219.25,221.75,227.62,225.43,220.55,224.09,223.82,228.18,226.39,209.97,211.25
2024-11-18 22:11:59.014000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.45,219.34,235.34,245.80,252.98,255.39,251.20,253.17,248.84,250.70,253.51,248.32,253.36,251.23,246.11,251.31,253.74,250.38,248.34,250.08,241.78,238.84,244.35,244.68,242.31,239.99,231.32,245.37,240.65,243.36,246.58,238.09,237.04,231.83,223.91,217.82,201.13,223.30,224.70,224.60,227.94,234.14,227.84,220.89,190.25,,,,,,207.20,213.00,220.12,226.42,231.99,234.50,232.91,220.84,211.37,220.97,218.12,224.98,218.20,224.37,223.29,227.83,226.36,212.59,204.11
2024-12-04 22:12:00.480000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.02,204.48,217.51,239.54,245.78,249.59,252.80,249.40,250.95,249.13,251.64,,,,,,,178.39,207.38,288.54,328.43,241.88,241.30,,,,,,,,413.32,421.23,423.52,458.53,475.13,,,,,,,,,,,,,,,,,206.50,219.13,221.01,226.81,236.07,237.08,236.37,,,,,,,,,203.46,340.69,208.04,246.95
2024-12-13 22:05:46.012000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.71,221.13,223.80,239.69,249.80,257.77,258.22,255.56,254.98,253.92,255.97,254.65,252.88,253.17,252.08,246.90,252.13,254.62,252.90,253.44,251.09,245.76,245.60,248.35,246.38,245.11,243.36,239.06,247.65,244.52,245.84,249.67,242.84,240.63,234.63,228.92,221.47,205.55,226.94,228.70,232.40,233.04,238.55,238.13,227.32,187.06,,,,,,210.61,220.68,226.36,233.32,239.32,238.68,235.32,226.42,221.80,225.95,229.96,229.99,229.27,227.63,227.17,230.95,227.24,212.09,207.95
2024-12-21 22:05:40.930000,L8,,176.35,194.48,209.28,213.79,207.02,187.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.09,220.32,225.82,239.05,248.57,256.72,257.94,256.71,253.85,251.55,254.80,254.61,253.33,254.14,250.61,246.72,252.33,253.57,251.60,251.94,251.46,245.89,246.01,248.38,245.69,244.75,244.91,237.06,248.54,244.48,246.72,248.26,243.28,239.68,233.78,229.52,222.06,204.93,226.63,228.66,229.96,233.31,238.01,238.67,226.76,185.82,,,,,,210.88,223.87,229.66,235.29,238.41,239.96,234.46,226.03,219.55,225.32,228.64,230.91,226.92,227.37,227.15,230.56,228.07,213.46,209.32
2024-12-28 22:11:50.695000,L8,,174.93,189.13,203.91,207.07,199.57,175.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.38,224.81,239.35,247.14,255.96,256.08,253.21,253.15,252.83,253.98,253.37,251.89,253.21,250.66,244.63,250.71,252.11,250.01,249.30,251.21,245.20,243.49,246.42,244.96,242.67,241.66,238.02,246.25,242.72,244.87,245.83,239.68,238.39,232.79,228.35,221.32,204.31,228.50,227.91,229.70,232.58,237.39,241.53,227.20,185.30,,,,,,207.76,221.26,227.10,231.05,238.34,239.31,234.83,226.77,220.69,223.67,229.12,229.66,224.50,226.56,225.22,230.08,226.73,213.31,209.02
2024-12-29 22:05:47.037000,L9,,,,,,,,,,,374.63,350.74,434.67,,478.63,493.63,495.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.77,216.74,224.74,238.67,248.64,257.41,257.65,254.23,255.49,249.42,253.79,254.93,253.83,252.87,250.44,244.22,250.92,253.69,253.34,262.75,260.86,280.15,294.11,273.94,245.02,245.05,242.82,238.58,246.96,243.33,247.43,247.04,241.31,238.46,234.16,236.50,221.95,203.09,228.54,230.31,233.07,231.30,237.36,240.10,222.40,188.11,,,,,,208.96,222.26,227.74,231.20,237.23,239.23,233.66,225.75,219.91,225.18,228.47,230.92,225.30,227.77,225.88,229.93,227.02,214.61,208.02
2025-01-05 22:11:55.058000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.45,227.19,239.23,248.37,257.73,259.29,254.52,254.99,255.65,255.99,254.22,254.42,253.47,251.27,246.72,251.02,252.76,250.94,252.74,252.30,246.62,245.39,248.79,246.63,246.24,243.52,238.48,247.64,245.72,246.41,249.10,245.35,239.58,232.94,229.22,218.10,195.58,213.96,225.67,210.87,218.20,230.11,241.37,227.20,188.52,,,,,,205.91,176.57,258.52,226.18,237.94,238.77,234.54,227.14,221.47,224.55,230.82,231.58,225.19,228.36,227.79,230.74,228.29,215.98,208.10
2025-01-06 22:05:42.612000,L8,,,,,,,,491.67,523.15,,,,,,,264.90,325.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.44,229.28,316.81,416.55,291.56,293.14,395.90,253.53,251.51,250.50,250.08,249.67,243.80,242.35,245.03,246.90,245.84,242.90,242.27,248.81,246.94,251.22,213.10,232.12,198.54,273.11,190.72,225.18,237.45,420.32,400.39,238.19,237.71,237.95,332.06,229.24,194.86,544.85,472.81,449.92,495.83,212.60,212.26,221.37,230.59,233.72,237.34,239.17,233.63,226.44,219.65,225.00,226.60,226.78,223.68,227.35,225.83,231.75,231.69,217.61,214.07
2025-01-13 22:11:54.516000,L8,399.26,401.18,,470.91,446.67,435.30,496.77,,,,315.61,452.58,440.13,515.71,,,,,,,,,,,,,,,,,,,,,,,,,416.72,450.25,427.48,481.81,520.50,,,423.12,421.73,468.03,399.65,,218.61,224.25,238.66,246.69,256.05,256.62,253.06,253.10,250.69,256.65,253.68,253.00,253.38,250.68,245.46,250.44,252.61,251.19,250.43,251.76,246.14,244.25,248.34,248.43,247.05,242.65,235.78,245.12,243.78,244.05,246.39,240.00,236.98,231.22,223.65,218.17,203.77,223.29,227.44,226.59,230.48,238.42,237.67,225.88,183.58,,,,,,,383.49,418.92,,,452.45,,,,314.21,250.85,227.63,221.96,225.88,225.34,227.81,226.06,211.49,205.69
2025-01-22 22:05:37.651000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.77,224.05,236.05,247.45,257.09,256.63,253.26,252.75,252.31,255.72,253.97,251.78,253.25,250.34,245.53,250.87,252.86,250.47,250.54,249.96,244.95,245.47,243.52,240.09,243.26,245.24,244.11,245.74,243.83,245.73,247.42,242.22,239.06,233.86,229.15,221.60,204.70,227.18,227.44,230.90,230.78,236.83,237.24,223.20,176.53,,,,,,208.64,220.58,225.27,231.01,238.36,239.40,234.08,225.26,218.96,225.06,227.91,229.47,227.08,228.74,226.36,229.13,225.96,212.15,208.14
2025-01-29 22:11:52.495000,L8,,,,,,321.32,370.59,200.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.60,219.27,227.03,224.75,258.78,266.36,337.18,404.44,342.77,380.50,,,,,,,,527.36,457.35,539.87,439.34,494.43,473.15,533.92,490.32,546.42,269.73,457.20,443.92,427.16,,,,,,251.95,304.91,258.14,315.99,,,,,,,,,,,,,,,343.71,412.42,426.87,475.32,446.90,222.92,215.68,224.22,227.63,232.61,226.74,224.49,224.39,226.95,224.17,207.45,512.03
2025-02-06 22:11:55.429000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.67,225.91,238.00,248.57,256.99,257.64,252.85,253.19,253.95,256.52,253.73,253.03,252.75,250.36,246.64,252.11,252.56,250.28,249.56,250.63,245.82,244.02,247.22,245.17,242.94,242.24,241.15,247.02,244.62,245.31,247.79,243.25,239.96,234.12,228.21,221.69,205.54,227.00,226.66,227.34,231.66,237.64,237.77,222.71,183.00,,,,,,206.38,220.36,225.20,230.15,237.50,240.15,234.65,226.58,220.49,224.77,228.42,229.26,225.18,226.25,225.38,229.53,225.74,212.42,207.75
2025-02-07 22:05:41.306000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.70,221.64,231.89,256.33,253.61,256.23,254.20,256.11,251.06,254.99,253.56,251.60,252.98,251.49,244.12,248.86,251.73,248.42,249.91,244.36,244.17,243.53,243.89,242.13,242.98,241.16,240.60,246.20,242.94,244.35,245.41,240.94,239.79,233.26,227.52,220.60,210.28,228.05,228.65,227.70,231.03,237.37,236.99,227.64,182.45,,,,,,207.57,220.87,221.59,230.03,236.98,237.41,233.13,224.80,217.98,223.57,227.01,227.84,222.97,225.78,224.02,228.04,225.69,210.08,204.57
2025-02-23 22:05:31.534000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.13,226.16,236.73,246.33,255.19,255.37,250.54,251.28,250.55,252.41,253.21,249.03,252.00,249.70,268.89,222.83,243.97,187.17,196.12,321.52,304.27,242.54,261.96,247.63,241.56,241.38,236.54,244.46,240.83,243.97,244.60,237.85,236.21,231.42,226.37,218.89,204.06,225.88,226.43,227.71,230.32,235.08,236.55,219.84,179.59,,,,,,208.54,220.66,225.17,231.77,237.47,239.14,233.02,225.81,219.95,224.34,226.04,228.35,222.37,225.70,223.99,228.21,225.87,209.47,203.82
2025-03-02 22:11:40.284000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.56,228.30,245.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10 22:11:52.276000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.10,358.92,409.95,,,,,,,,,,,,540.21,323.30,267.93,242.36,248.07,256.40,257.41,253.68,255.36,254.03,254.84,254.87,253.83,252.25,251.61,188.98,250.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.65,224.70,228.99,235.24,239.97,241.89,543.09,483.37,468.58,461.46,511.39,491.27,415.92,,,,,,
2025-03-19 22:05:30.904000,L9,,,,,,,,,,,,,,,,,,509.75,496.31,303.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.67,229.10,237.45,247.97,256.91,253.11,255.87,250.83,252.45,249.29,249.80,252.38,477.51,425.05,503.24,533.49,251.42,237.30,238.37,246.95,247.10,247.22,245.29,244.75,241.95,241.38,227.70,245.72,243.45,241.69,246.93,239.32,236.84,230.75,228.53,220.69,208.65,228.54,226.26,230.30,231.28,235.59,236.97,226.75,187.67,,,,,,208.12,221.39,226.31,233.34,239.24,237.69,232.78,227.30,221.32,224.21,228.64,229.97,223.46,225.45,224.53,229.50,226.22,208.63,202.09
2025-03-26 22:11:41.456000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.95,226.44,239.39,243.90,250.20,250.90,247.13,247.47,247.88,252.59,252.62,248.66,249.46,246.24,244.07,248.82,252.07,245.56,245.57,251.21,249.56,244.99,246.95,243.43,243.38,244.25,234.39,244.71,241.26,245.91,244.78,240.88,238.53,232.35,226.56,218.97,204.15,221.24,223.92,226.66,229.74,236.21,246.26,466.33,540.42,391.14,329.50,482.63,489.03,,209.49,223.13,221.06,230.99,237.46,239.65,234.50,225.57,220.97,224.62,228.24,228.62,223.02,225.60,225.17,227.08,225.17,207.57,201.35
2025-04-11 22:11:41.675000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.71,224.24,238.20,247.48,254.72,254.42,250.33,252.85,250.33,252.47,253.96,252.02,251.70,250.89,246.07,250.52,251.69,249.51,250.62,252.11,244.62,243.96,250.17,244.59,242.80,245.07,228.42,243.27,243.87,246.86,247.43,239.40,238.55,233.53,227.81,220.06,208.74,225.62,225.24,227.51,234.15,235.45,240.67,231.77,192.86,,,,,,210.13,225.43,225.98,234.07,238.03,239.81,235.61,228.34,223.04,226.67,229.31,227.59,225.63,227.08,227.07,228.73,226.71,209.36,203.53
2025-04-19 22:11:17.173000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.12,215.76,196.88,223.91,220.57,244.08,237.68,239.70,237.56,198.48,235.77,224.79,236.42,229.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 22:11:22.590000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.69,226.23,235.85,245.99,255.43,254.45,247.81,251.67,250.62,252.50,253.10,250.61,249.27,246.72,241.57,247.40,248.93,248.38,247.25,248.20,239.63,243.55,247.59,242.51,241.25,231.90,232.99,246.93,241.33,242.81,246.91,238.20,238.36,231.05,225.07,216.89,206.12,220.59,223.74,226.73,231.53,230.08,234.22,227.83,,,,,,,200.98,223.91,219.11,232.07,237.38,236.23,232.33,227.63,221.15,225.46,228.29,226.75,226.39,225.76,224.58,223.88,222.45,208.67,201.25
2025-05-21 22:11:16.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.04,226.72,236.47,245.89,255.99,254.23,248.42,250.14,249.09,253.28,251.55,248.01,251.07,246.35,240.83,244.93,247.48,247.30,244.89,248.55,240.56,242.03,246.11,242.95,241.40,234.51,234.22,244.58,242.47,243.58,244.24,238.81,236.22,230.36,226.61,218.42,209.04,220.20,224.68,225.29,230.95,228.35,236.06,227.86,,,,,,,199.61,222.90,222.30,231.83,238.43,236.65,231.35,225.34,221.29,223.77,227.66,226.34,223.00,225.29,223.69,222.86,222.37,207.50,201.39
2025-05-29 22:11:15.744000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.79,223.47,227.87,239.42,248.18,258.89,259.52,252.23,257.02,255.85,256.53,254.99,254.02,252.21,249.59,246.56,250.52,251.02,250.40,249.84,252.39,244.67,248.37,252.04,247.87,247.03,239.33,246.16,250.38,245.36,247.22,251.59,246.97,240.47,237.27,230.85,222.78,213.10,224.08,228.73,230.48,232.80,232.24,240.68,230.96,,,,,,,205.68,225.18,234.74,239.40,244.46,242.16,236.08,228.67,231.65,226.22,230.52,235.09,230.42,229.62,229.44,232.14,229.97,213.43,204.92
2025-05-30 22:05:06.698000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.75,231.50,237.79,250.46,257.33,260.35,258.52,251.73,251.50,255.09,254.36,250.45,250.65,247.87,242.49,247.73,250.14,249.63,248.91,248.45,241.37,243.30,247.75,245.06,243.50,238.21,236.59,245.21,242.16,243.17,244.69,240.32,237.03,230.60,227.32,218.65,209.90,222.07,223.45,227.75,232.09,229.92,233.53,225.65,,,,,,,206.92,222.17,227.28,234.76,235.79,236.88,230.78,225.95,220.39,225.33,228.16,226.35,226.70,226.09,225.04,224.12,222.45,208.62,204.99
