dates,satname,nzd0395-0000,nzd0395-0001,nzd0395-0002,nzd0395-0003,nzd0395-0004,nzd0395-0005,nzd0395-0006,nzd0395-0007,nzd0395-0008,nzd0395-0009,nzd0395-0010,nzd0395-0011,nzd0395-0012,nzd0395-0013,nzd0395-0014,nzd0395-0015,nzd0395-0016,nzd0395-0017,nzd0395-0018,nzd0395-0019,nzd0395-0020,nzd0395-0021,nzd0395-0022,nzd0395-0023,nzd0395-0024,nzd0395-0025,nzd0395-0026,nzd0395-0027,nzd0395-0028,nzd0395-0029,nzd0395-0030,nzd0395-0031,nzd0395-0032,nzd0395-0033,nzd0395-0034,nzd0395-0035,nzd0395-0036,nzd0395-0037,nzd0395-0038,nzd0395-0039,nzd0395-0040,nzd0395-0041,nzd0395-0042,nzd0395-0043,nzd0395-0044,nzd0395-0045,nzd0395-0046,nzd0395-0047,nzd0395-0048,nzd0395-0049,nzd0395-0050,nzd0395-0051,nzd0395-0052,nzd0395-0053,nzd0395-0054,nzd0395-0055,nzd0395-0056,nzd0395-0057,nzd0395-0058,nzd0395-0059,nzd0395-0060,nzd0395-0061,nzd0395-0062,nzd0395-0063,nzd0395-0064,nzd0395-0065,nzd0395-0066,nzd0395-0067,nzd0395-0068,nzd0395-0069,nzd0395-0070,nzd0395-0071,nzd0395-0072,nzd0395-0073,nzd0395-0074,nzd0395-0075,nzd0395-0076,nzd0395-0077,nzd0395-0078,nzd0395-0079,nzd0395-0080,nzd0395-0081,nzd0395-0082,nzd0395-0083,nzd0395-0084,nzd0395-0085,nzd0395-0086,nzd0395-0087,nzd0395-0088,nzd0395-0089,nzd0395-0090,nzd0395-0091,nzd0395-0092,nzd0395-0093,nzd0395-0094,nzd0395-0095,nzd0395-0096,nzd0395-0097,nzd0395-0098,nzd0395-0099,nzd0395-0100,nzd0395-0101,nzd0395-0102,nzd0395-0103,nzd0395-0104,nzd0395-0105,nzd0395-0106,nzd0395-0107,nzd0395-0108,nzd0395-0109,nzd0395-0110,nzd0395-0111,nzd0395-0112,nzd0395-0113,nzd0395-0114,nzd0395-0115,nzd0395-0116,nzd0395-0117,nzd0395-0118,nzd0395-0119,nzd0395-0120,nzd0395-0121,nzd0395-0122,nzd0395-0123,nzd0395-0124,nzd0395-0125,nzd0395-0126,nzd0395-0127,nzd0395-0128,nzd0395-0129,nzd0395-0130,nzd0395-0131,nzd0395-0132,nzd0395-0133,nzd0395-0134,nzd0395-0135,nzd0395-0136,nzd0395-0137,nzd0395-0138,nzd0395-0139,nzd0395-0140,nzd0395-0141,nzd0395-0142,nzd0395-0143,nzd0395-0144,nzd0395-0145,nzd0395-0146,nzd0395-0147,nzd0395-0148,nzd0395-0149,nzd0395-0150,nzd0395-0151,nzd0395-0152,nzd0395-0153,nzd0395-0154,nzd0395-0155,nzd0395-0156,nzd0395-0157,nzd0395-0158,nzd0395-0159,nzd0395-0160,nzd0395-0161,nzd0395-0162,nzd0395-0163,nzd0395-0164,nzd0395-0165,nzd0395-0166,nzd0395-0167,nzd0395-0168,nzd0395-0169,nzd0395-0170,nzd0395-0171,nzd0395-0172,nzd0395-0173,nzd0395-0174,nzd0395-0175,nzd0395-0176,nzd0395-0177,nzd0395-0178,nzd0395-0179,nzd0395-0180,nzd0395-0181,nzd0395-0182,nzd0395-0183,nzd0395-0184,nzd0395-0185,nzd0395-0186,nzd0395-0187,nzd0395-0188,nzd0395-0189,nzd0395-0190,nzd0395-0191,nzd0395-0192,nzd0395-0193
2023-07-27 22:13:26.757000,L9,,,,,174.28,206.18,210.18,217.74,234.12,260.62,256.83,249.65,255.69,262.57,260.73,285.73,312.09,306.68,299.27,289.86,295.43,310.67,308.45,321.68,293.35,302.42,346.61,348.32,363.41,371.68,,,,178.68,225.72,245.12,369.02,361.11,372.30,358.34,372.54,236.42,256.81,248.87,238.54,265.48,297.44,308.61,311.75,314.75,311.52,308.01,302.95,300.29,293.48,275.79,265.56,265.18,261.95,264.20,263.40,252.81,256.06,249.37,226.95,243.62,239.27,235.58,,,,,,,180.26,177.58,179.64,190.22,206.37,216.97,217.70,217.86,221.54,224.92,235.81,233.71,230.45,230.05,228.51,228.21,237.37,266.00,273.34,272.29,275.29,279.35,278.02,279.36,280.79,281.63,280.48,275.76,269.66,266.56,259.51,263.50,263.80,264.66,262.08,255.96,265.64,270.08,272.15,274.70,274.20,277.94,281.58,285.77,289.63,295.52,297.53,302.19,299.98,302.44,284.51,300.08,288.55,289.16,295.76,303.07,304.05,306.03,301.95,304.66,302.57,300.25,304.03,301.56,308.92,307.81,311.79,316.26,317.64,322.34,319.92,320.01,318.74,315.82,316.11,315.33,309.98,305.53,299.30,296.73,296.89,292.09,294.30,295.14,293.67,294.74,296.56,293.20,293.33,286.93,293.73,296.42,299.63,301.98,307.84,312.68,313.99,310.93,311.53,307.32,324.68,305.35,298.59,230.55,196.57,217.80,318.64,314.76,309.34,294.40,321.44,322.84,335.96,315.39,340.81,337.96,347.73,325.09,351.83,320.19
2023-08-20 22:13:47.344000,L8,,,,,214.14,210.42,216.90,222.79,252.50,267.08,262.15,260.76,266.79,270.58,262.25,260.70,260.69,257.51,253.85,252.55,254.10,252.83,246.74,253.12,256.09,260.80,262.77,262.23,250.47,,,250.46,309.20,236.68,351.88,329.46,353.88,355.94,334.97,374.09,225.76,239.87,248.57,248.89,239.02,271.19,303.92,325.48,322.26,322.91,323.54,314.39,313.16,303.80,299.13,281.82,279.36,274.31,271.33,256.07,267.10,264.26,260.80,253.24,236.87,245.33,241.64,239.70,,,,,,,179.04,183.33,186.60,201.37,212.89,223.39,225.85,225.73,229.16,230.45,238.49,234.83,234.20,233.49,228.41,234.28,243.27,274.28,275.36,271.55,271.68,304.22,275.62,277.67,278.92,278.00,276.32,274.58,272.25,267.20,260.61,263.50,265.26,263.68,263.28,256.37,265.39,274.22,278.50,277.51,274.46,282.21,286.49,289.26,293.74,295.98,302.43,307.43,303.07,303.45,286.51,295.83,291.33,293.55,296.14,304.48,310.34,328.50,344.23,312.73,307.01,314.85,310.37,337.55,314.16,318.20,313.85,318.05,322.87,326.79,324.24,322.59,321.02,319.25,319.50,316.36,314.11,307.55,300.16,300.31,302.27,296.59,297.87,301.69,300.45,333.73,320.76,325.97,301.25,289.24,300.57,300.88,300.87,308.83,316.85,318.73,314.73,313.20,325.54,309.50,307.47,312.03,302.78,301.53,198.82,258.35,309.75,325.36,327.04,326.77,325.74,330.76,328.72,323.61,348.28,347.57,333.16,330.92,348.39,350.34
2023-08-27 22:19:35.713000,L8,,,,,176.71,199.36,204.90,221.50,244.28,255.86,252.80,250.16,255.35,253.96,250.29,248.78,251.44,250.87,247.71,243.81,242.36,245.45,243.76,249.44,250.48,252.91,254.32,255.33,235.69,,,327.45,353.10,348.76,353.95,308.23,349.15,343.75,351.09,366.34,211.10,239.71,244.89,245.55,236.25,266.08,296.11,310.55,310.47,311.97,307.40,306.75,301.49,296.67,291.48,263.41,260.23,259.22,257.03,250.95,255.25,252.37,248.22,243.81,220.30,242.01,236.17,231.89,,,,,,,,181.14,182.47,194.76,206.52,215.93,218.30,216.31,220.82,225.04,235.83,232.25,231.62,229.54,227.97,228.07,240.97,265.44,268.86,269.21,269.60,274.80,271.65,273.78,275.29,276.31,273.35,272.75,268.79,264.59,256.53,262.23,262.48,261.91,261.76,251.38,264.02,269.85,271.83,274.21,271.61,278.08,283.72,287.00,290.55,293.23,298.49,302.28,301.09,299.11,288.42,293.98,289.27,290.04,293.61,303.23,331.90,305.75,299.71,306.62,303.79,318.77,328.77,304.14,309.80,320.31,313.06,318.03,320.31,325.00,322.19,321.46,316.36,317.11,317.57,314.89,312.45,306.26,299.78,298.81,299.88,294.51,297.42,298.02,300.28,303.43,310.41,309.43,295.00,290.77,298.48,297.15,304.71,304.36,308.39,313.11,312.87,311.65,334.76,310.53,305.63,337.30,330.90,286.96,199.83,246.52,293.36,302.55,303.15,299.02,312.96,303.50,307.13,313.03,352.27,360.34,335.84,327.42,330.28,328.18
2023-08-27 22:19:59.676000,L8,,,,,177.27,199.87,346.78,340.45,330.92,340.67,337.18,336.37,342.55,350.77,335.11,344.31,331.12,321.11,327.14,244.28,243.31,245.92,293.82,288.34,317.59,314.89,254.65,255.81,236.58,,,327.20,353.47,349.12,354.45,334.47,349.33,343.95,351.68,366.67,230.43,240.10,245.37,246.22,236.61,266.03,296.57,310.86,311.00,312.67,307.89,307.20,302.03,297.16,292.03,263.85,260.24,259.49,257.41,251.21,255.80,253.01,248.55,244.33,220.61,242.57,236.57,232.85,,,,,,,,181.44,182.56,195.13,206.91,216.17,218.98,216.88,221.16,225.25,236.16,232.63,231.87,229.83,228.23,228.43,241.17,265.42,269.27,269.52,269.85,275.24,272.07,274.02,275.62,276.62,273.95,273.15,269.25,265.06,257.06,262.43,263.00,262.22,262.28,252.33,264.37,270.33,272.49,274.45,272.30,278.47,284.01,287.25,291.02,293.87,298.81,302.69,301.43,299.61,288.51,294.40,289.42,290.36,293.88,303.39,316.60,306.09,300.44,306.95,304.29,317.10,329.00,304.42,310.07,320.09,313.26,318.64,320.51,325.29,322.43,321.78,317.04,317.27,317.94,315.29,312.72,306.49,300.07,299.12,300.23,294.86,297.57,298.25,300.69,303.16,310.47,309.51,295.23,290.91,298.84,297.42,304.98,304.77,308.48,313.23,313.16,311.71,334.54,310.88,305.89,338.35,331.18,287.61,202.11,240.98,293.30,302.72,303.13,298.55,312.89,303.65,307.55,313.20,352.58,360.07,335.91,327.35,330.43,328.09
2023-08-28 22:13:44.064000,L9,,,,,178.31,201.72,206.67,222.83,244.71,258.82,254.24,250.52,254.17,257.05,251.08,249.26,251.54,316.91,299.38,296.97,296.14,244.55,290.21,302.62,303.68,308.39,321.74,321.56,238.21,,,,,219.25,239.85,243.88,235.61,234.49,219.05,,237.18,244.04,244.86,246.53,239.01,267.08,297.10,312.76,312.30,314.46,309.57,309.79,302.91,300.40,293.31,265.23,260.24,260.56,245.05,253.62,255.27,253.07,250.57,242.26,214.17,247.46,238.66,237.84,,,,,,,,181.78,182.79,193.43,206.89,216.12,223.70,218.75,223.39,226.08,237.33,234.63,230.59,233.73,228.33,228.89,242.79,269.85,301.84,288.91,298.39,306.56,295.30,276.60,277.65,277.67,275.62,274.91,272.56,267.30,258.85,264.72,263.50,264.61,263.92,253.16,267.29,273.98,275.08,277.68,275.49,280.55,285.76,289.60,330.52,297.86,300.27,305.87,305.02,300.75,287.41,294.06,290.65,291.14,295.38,305.24,313.50,312.85,325.55,335.52,330.41,309.72,305.67,306.96,311.51,322.09,314.98,320.54,323.15,326.80,327.14,323.48,317.76,319.87,319.02,317.47,313.64,310.82,305.05,302.40,301.96,296.37,296.17,298.35,299.90,297.59,311.03,309.79,301.89,294.40,301.27,299.29,332.06,306.76,344.74,325.07,338.65,323.05,328.52,331.45,306.73,311.91,310.26,318.02,198.42,221.68,314.84,306.54,304.05,300.18,315.27,301.58,310.91,326.49,338.10,334.57,351.25,332.82,347.30,330.51
2023-09-12 22:20:01.977000,L8,,,,316.59,319.89,321.16,324.02,324.35,330.64,325.49,325.95,333.43,329.32,328.88,317.04,313.07,310.60,312.59,294.94,292.87,287.13,283.73,284.18,296.64,298.66,306.90,258.49,259.46,232.11,,,,329.11,211.15,247.58,246.54,234.91,233.55,218.19,332.48,350.02,343.24,354.81,242.45,241.58,195.73,195.26,198.87,186.21,331.51,332.45,341.70,302.47,341.65,290.76,265.33,321.18,309.34,296.64,299.93,258.72,254.92,251.59,242.82,223.44,243.78,247.74,181.64,,,,,,,,178.96,187.07,202.48,212.65,224.56,224.34,227.39,226.59,231.46,235.58,235.58,232.44,231.21,230.78,231.35,291.91,300.05,271.71,273.12,294.26,308.06,272.54,300.50,280.16,274.96,273.48,273.51,270.81,267.11,261.02,261.35,306.14,261.35,264.51,309.78,276.31,299.15,277.76,283.77,283.32,277.99,293.20,291.52,302.81,293.73,303.75,300.90,297.62,298.45,289.84,291.28,289.42,293.35,297.41,311.03,314.62,330.37,321.36,317.18,316.15,337.60,303.42,303.84,331.73,340.80,316.08,328.08,330.00,327.36,325.39,321.29,318.46,319.68,324.25,319.09,313.62,307.95,300.98,317.46,301.30,323.86,317.66,300.67,302.05,313.99,312.15,303.65,327.53,298.71,306.72,312.53,314.00,309.32,309.68,320.54,322.06,330.47,329.46,318.36,315.46,320.07,320.51,232.27,199.98,264.60,315.94,312.92,305.56,298.77,311.64,312.35,333.35,319.65,334.71,335.01,335.45,335.12,334.55,357.21
2023-09-29 22:13:50.644000,L9,,,,,311.56,301.16,310.13,315.89,311.53,303.76,319.54,274.67,305.01,300.88,325.53,318.06,323.72,331.03,250.83,285.85,285.16,294.67,280.31,281.91,297.35,306.08,300.77,304.30,307.66,,,,,194.55,312.32,321.29,322.08,336.86,346.50,333.87,335.22,239.85,244.55,236.44,241.73,270.99,300.81,356.56,350.74,348.65,372.29,313.06,314.83,319.73,312.95,315.26,259.83,283.89,312.04,320.01,309.15,259.99,295.33,270.45,277.58,284.59,289.77,237.24,,,,,,,,182.21,185.13,202.46,211.21,221.07,226.96,222.89,226.09,231.08,239.36,234.85,233.06,236.65,228.82,232.80,245.35,289.28,278.55,282.36,282.98,284.22,281.52,292.08,283.89,286.69,291.04,275.16,272.49,267.14,260.90,264.21,263.87,264.06,263.46,255.81,267.59,278.58,299.73,305.14,298.24,313.32,286.82,289.23,314.13,301.48,327.17,311.27,304.61,302.00,294.28,295.62,291.79,292.53,336.05,337.47,332.34,325.73,308.37,309.54,306.33,310.29,327.15,328.02,337.72,319.36,316.55,317.14,338.24,327.30,329.73,325.20,317.31,319.67,321.28,317.68,316.17,315.31,328.39,303.30,302.64,296.37,297.66,303.22,317.95,316.39,313.27,307.70,318.64,323.14,322.36,302.73,295.76,295.20,304.23,307.25,303.40,330.63,309.37,301.79,327.57,315.93,313.18,244.58,207.22,217.97,292.48,311.58,311.35,303.48,324.10,321.24,311.40,330.54,314.24,315.31,327.29,328.49,358.61,328.78
2023-10-07 22:13:56.949000,L8,,,,,175.84,211.09,205.09,222.71,239.91,249.72,245.23,245.57,248.26,252.71,249.00,248.81,248.60,249.13,244.09,243.23,240.46,238.18,242.07,245.97,253.52,338.26,337.91,332.43,,,,,,212.93,231.13,235.18,229.99,225.85,216.17,,222.43,236.23,240.92,238.48,239.72,267.92,293.68,307.57,308.24,308.35,305.01,303.05,297.95,297.19,282.76,243.84,232.75,238.48,234.05,234.91,247.29,246.07,244.35,240.41,212.42,239.91,229.27,231.93,,,,,,,,181.23,182.98,196.94,209.18,216.56,223.11,219.11,223.18,227.25,237.70,235.50,232.31,232.46,229.03,230.25,247.01,269.67,272.71,271.74,274.58,277.00,273.27,274.64,278.23,279.46,275.08,274.71,272.60,267.28,260.22,265.51,263.97,264.84,262.86,252.85,269.02,273.39,274.93,278.17,273.85,282.35,286.40,288.98,294.36,298.68,301.13,303.32,304.69,299.53,296.02,295.60,291.34,293.28,298.95,306.52,310.46,307.48,301.90,307.81,306.30,307.72,306.93,307.64,310.63,316.02,315.86,321.17,324.08,327.57,328.75,323.67,317.16,320.08,320.73,318.43,315.81,312.13,304.21,302.28,302.79,297.78,296.73,300.09,300.51,300.08,302.52,301.27,314.50,291.75,298.39,299.43,309.86,307.86,316.32,321.72,315.18,314.52,324.87,317.31,332.65,315.28,300.21,242.04,198.11,253.59,295.70,305.37,305.08,302.32,310.27,310.03,311.32,315.43,317.86,324.19,328.78,333.26,334.47,328.26
2023-10-30 22:19:48.725000,L8,,,,,176.72,205.58,206.52,223.14,242.08,251.36,245.46,243.66,247.19,251.17,249.88,248.49,250.80,251.30,244.98,244.27,240.67,242.05,241.05,247.25,251.50,256.27,254.22,256.02,,,,,,217.23,230.53,234.95,229.05,223.93,213.99,,187.21,233.43,242.03,238.80,234.80,267.68,297.38,308.90,309.69,310.70,306.48,304.58,298.41,296.47,287.37,254.29,253.06,243.91,243.27,236.79,253.34,253.64,249.48,238.28,217.19,244.15,230.28,235.38,,,,,,,,182.38,183.78,197.54,208.22,218.65,220.09,218.52,221.28,226.01,237.01,233.56,232.29,228.64,231.01,232.58,246.42,277.40,274.35,287.71,274.38,300.09,273.81,276.44,283.71,279.93,277.49,274.62,272.58,266.26,258.81,265.08,264.14,264.30,262.78,252.99,267.68,305.33,274.11,276.24,273.96,281.66,286.97,289.02,296.31,306.26,303.13,252.38,257.28,297.44,296.57,295.19,289.74,294.71,298.72,306.92,313.28,307.13,299.65,312.14,326.71,313.62,311.87,307.99,311.31,315.99,315.58,321.46,323.35,327.90,328.20,323.19,318.80,319.32,323.01,319.88,315.32,309.73,305.78,309.47,302.41,302.31,297.22,301.02,304.33,315.09,301.53,303.76,318.42,295.49,324.57,304.67,309.28,312.02,317.41,333.67,334.99,331.33,328.16,315.31,313.77,322.53,302.16,293.34,196.84,266.56,313.05,318.08,308.37,303.71,319.01,329.41,311.76,317.81,331.81,331.47,344.86,338.17,334.31,364.75
2023-10-30 22:20:12.688000,L8,,,,,175.19,200.71,204.82,219.88,236.60,248.71,242.79,241.82,244.98,249.05,247.07,247.02,247.79,248.94,243.30,243.02,239.08,240.33,239.81,246.08,250.33,254.79,253.13,254.20,,,,,,213.32,225.92,232.93,227.11,222.00,212.50,,185.19,231.19,240.29,237.54,233.19,266.75,295.94,307.65,308.25,309.37,305.21,303.38,297.06,295.26,284.13,248.22,232.82,238.32,234.39,232.73,249.48,250.51,246.49,235.15,213.38,240.67,225.73,230.53,,,,,,,,181.16,182.83,196.10,207.04,217.05,218.34,216.98,219.54,225.02,236.19,232.74,231.50,227.65,229.39,230.90,245.49,274.85,273.28,281.55,272.75,278.94,272.75,275.60,282.18,278.76,276.35,273.60,271.57,265.21,257.53,264.27,263.39,263.47,261.90,252.19,266.32,303.65,273.03,275.55,272.47,280.50,286.08,288.27,294.61,300.51,301.82,303.77,300.12,295.25,296.26,293.96,288.91,293.01,297.03,305.96,311.97,306.40,298.11,310.69,325.19,311.61,310.56,305.90,310.41,313.92,314.82,320.47,322.29,326.97,325.98,321.98,316.43,318.76,321.79,317.98,314.44,308.11,303.48,303.40,301.43,299.77,296.04,299.73,301.37,307.69,300.43,301.33,316.13,293.57,323.61,302.55,307.63,310.62,316.11,330.77,333.12,329.51,326.93,313.85,313.07,318.40,299.78,290.34,195.48,263.64,295.76,316.56,307.30,303.02,315.04,322.17,310.15,315.81,315.28,328.53,342.25,337.07,333.03,360.97
2023-10-31 22:13:57.624000,L9,,,,,171.34,196.79,202.52,214.85,213.26,211.59,232.86,237.75,241.05,246.66,241.88,243.11,243.33,242.96,238.48,238.56,236.52,236.39,237.65,243.43,246.66,245.21,249.03,250.66,,,,,,209.11,223.15,221.79,214.31,213.13,205.00,,216.05,206.61,228.26,231.73,234.90,262.14,272.73,267.44,294.78,302.47,299.17,297.58,285.71,290.34,275.52,217.02,215.87,230.31,222.22,179.27,,,,,,,,,,,,,,,,,,,,190.16,212.51,209.91,212.86,222.69,228.69,,,,,,,,,,,,180.86,264.50,261.96,275.29,254.90,269.45,231.11,,,,,,,,,,,,,,276.39,283.44,285.91,204.97,272.74,301.19,,,,,,,,,,297.39,272.31,281.98,,,,,282.31,285.29,306.32,303.71,308.66,316.12,313.59,186.81,,,,218.62,282.03,304.74,294.04,291.88,,,,,,,,,214.83,234.79,250.01,252.60,293.13,301.82,304.82,295.64,278.55,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 22:20:11.604000,L8,,,,,180.12,292.34,311.73,316.83,307.20,310.98,320.60,324.87,319.48,338.10,318.54,327.06,325.70,322.46,328.45,331.77,337.43,332.70,322.74,326.98,251.92,256.26,254.73,255.99,307.25,322.12,341.42,333.03,,227.63,231.29,234.54,230.19,225.91,215.34,,225.85,233.78,236.88,243.71,233.74,269.18,299.59,309.92,360.87,362.58,358.29,351.67,337.87,338.95,288.53,252.36,256.91,247.08,247.84,242.99,253.20,254.52,286.25,292.00,217.17,243.81,231.76,235.75,,,,,182.09,186.24,181.74,183.07,184.56,199.76,209.39,220.60,223.67,221.56,223.77,229.87,237.87,234.07,233.52,229.94,231.42,234.31,246.18,289.32,295.73,300.73,289.62,292.67,280.94,277.76,280.08,278.85,275.85,274.25,272.21,268.29,261.04,266.35,290.72,266.59,285.45,291.44,293.70,299.91,274.33,275.98,276.65,285.10,285.88,288.70,293.44,296.64,299.88,303.84,301.02,297.41,295.73,295.14,288.56,292.92,299.05,330.82,329.30,307.55,304.02,321.11,330.97,311.30,328.55,304.11,310.42,312.90,314.37,320.37,321.69,325.82,327.60,321.82,315.95,318.38,320.62,317.96,314.81,309.87,303.04,300.03,302.33,298.47,296.44,298.23,298.81,304.06,328.02,317.04,315.51,293.70,299.91,300.79,307.95,323.35,327.05,315.98,310.63,306.42,337.34,314.97,321.22,316.98,298.94,294.04,197.85,265.50,316.43,327.65,306.67,303.23,323.43,316.67,312.64,316.47,347.80,331.82,336.99,359.01,333.97,326.58
2023-11-23 22:19:53.183000,L9,,,,,173.80,205.47,205.71,294.65,298.88,311.57,303.22,328.00,315.55,308.23,304.35,327.59,338.61,335.42,333.12,293.47,331.40,323.38,326.35,246.17,251.35,294.54,328.36,334.45,,,,,,209.98,225.77,234.28,227.52,224.15,213.11,,219.55,233.26,239.80,235.96,238.92,268.73,298.28,309.00,310.97,311.94,306.80,304.59,299.08,298.41,289.00,253.76,244.36,243.49,246.32,243.98,252.72,254.88,251.80,242.01,216.00,244.29,234.36,235.14,,,,,,,,179.68,183.78,194.45,208.31,216.09,219.59,221.37,218.72,226.59,236.15,234.74,230.53,229.38,227.20,230.99,245.58,270.29,282.17,272.33,301.45,278.45,273.81,275.01,277.71,280.29,276.17,274.85,271.66,266.79,259.30,265.05,263.10,263.68,261.47,252.38,265.94,272.66,274.49,276.34,273.06,279.15,284.72,287.73,290.14,295.15,306.64,307.61,301.03,289.27,297.00,287.06,285.22,285.77,328.54,342.81,305.88,342.72,338.47,306.02,299.81,303.51,301.79,298.77,301.89,303.53,309.25,313.21,318.54,351.57,353.91,321.95,314.60,322.62,319.53,320.06,313.68,310.10,304.29,299.81,301.78,294.96,295.01,301.59,295.07,319.07,300.56,305.61,300.51,290.66,301.30,296.09,347.26,307.95,317.43,350.67,349.32,320.07,333.45,343.98,323.38,312.44,218.09,293.84,200.42,267.12,305.55,307.37,308.25,305.64,306.35,312.85,311.29,333.48,337.33,325.50,330.20,339.16,342.51,329.55
2023-11-23 22:20:17.141000,L9,,,,,174.76,208.35,207.14,295.19,299.72,311.91,304.17,329.00,316.57,305.03,339.66,303.36,339.19,335.58,334.18,322.93,331.62,323.55,326.93,295.14,317.98,330.76,329.01,335.57,221.68,,,,,211.93,230.12,236.04,229.12,225.86,214.06,,220.58,234.45,240.79,236.67,240.57,269.55,299.58,309.67,311.57,312.76,307.37,305.11,299.77,300.92,291.61,258.87,255.44,256.80,250.92,250.70,255.40,257.33,253.84,245.10,219.02,246.60,237.39,236.82,,,,178.71,179.57,183.56,171.62,180.70,184.41,196.10,209.50,216.84,220.32,223.32,220.17,227.38,236.70,235.48,231.07,230.32,227.79,231.92,246.44,271.37,304.00,273.05,303.19,280.25,274.39,275.48,278.44,281.51,276.76,275.41,272.05,267.20,259.91,265.45,263.62,264.04,261.86,253.42,266.47,273.66,275.13,276.87,273.81,279.54,285.10,288.19,290.59,295.87,309.53,309.35,301.37,289.87,297.77,287.83,286.06,286.85,332.92,343.38,306.12,322.29,339.11,306.93,300.00,303.94,302.06,299.40,302.91,304.39,309.96,313.94,319.35,353.03,354.92,322.84,315.76,324.61,320.51,322.67,315.62,310.66,305.48,300.35,302.45,295.49,295.81,302.81,296.15,322.31,323.98,307.34,302.52,292.37,304.69,299.31,347.50,343.22,319.31,352.13,350.36,348.70,334.24,344.16,324.41,322.54,302.47,295.87,203.60,301.06,309.13,308.75,330.97,339.58,338.13,315.31,343.16,334.74,338.49,327.33,331.06,341.56,347.02,348.37
2023-11-24 22:14:03.793000,L8,,,,,175.46,209.37,207.79,226.47,243.16,250.03,247.35,248.17,251.70,334.45,332.50,331.62,253.60,253.04,246.24,245.29,243.84,240.29,242.89,248.03,253.30,255.55,255.26,255.92,,,,,,218.48,234.78,234.63,230.94,226.26,216.11,,224.99,236.81,242.92,237.75,241.95,270.95,302.62,311.95,313.49,313.83,308.33,307.12,303.87,316.07,288.65,255.27,255.27,249.10,248.98,251.07,255.71,259.87,255.80,250.74,219.10,249.51,239.20,240.51,,,,,,,,182.82,184.82,200.79,210.59,218.47,226.30,222.98,225.18,231.60,238.64,236.56,232.17,232.94,231.00,235.02,248.81,276.11,273.97,298.80,287.98,301.15,278.56,276.64,284.14,281.43,277.97,276.80,274.17,269.58,263.77,303.74,267.65,266.84,265.07,256.08,271.05,277.99,277.21,286.69,278.80,284.74,287.84,289.98,297.23,300.81,304.53,187.95,262.35,300.76,300.48,297.61,290.73,295.80,301.65,309.47,309.95,337.55,304.18,318.05,319.68,310.34,310.22,313.73,314.17,317.45,316.74,323.65,325.41,328.29,332.65,324.11,319.98,322.44,321.86,319.58,316.54,315.17,308.05,305.83,304.76,299.99,297.58,302.63,314.59,316.14,318.84,313.87,314.87,295.05,301.57,301.55,318.62,310.70,356.53,352.73,357.12,350.04,330.95,327.00,325.42,324.86,218.33,297.29,197.73,264.89,304.78,310.79,330.89,335.90,321.30,319.82,338.73,340.55,329.83,337.14,336.17,359.55,350.21,348.87
2023-12-10 22:13:57.195000,L8,346.90,318.69,356.92,418.55,420.91,444.51,394.35,328.84,542.50,543.13,529.17,376.92,365.35,411.82,392.28,403.12,404.51,336.39,387.70,399.81,425.55,392.09,377.76,389.60,370.20,371.39,377.79,390.17,369.25,375.26,362.94,418.41,365.58,420.27,350.75,348.91,343.60,346.44,385.67,355.69,389.97,430.49,378.04,371.38,452.33,456.36,444.65,381.02,394.88,379.53,384.29,429.15,362.60,345.95,367.82,400.02,335.83,336.17,331.36,446.69,373.44,385.26,353.31,329.23,373.26,386.43,385.42,351.86,425.56,315.52,305.42,307.11,308.51,313.77,345.26,305.67,398.47,419.88,397.28,339.16,416.03,337.90,333.58,353.80,320.86,402.18,361.34,330.46,356.50,351.05,309.77,311.07,342.34,356.82,343.16,404.25,380.24,343.18,377.04,414.26,378.73,385.20,466.90,407.44,365.69,316.64,360.60,316.28,325.78,368.20,488.74,508.66,512.68,504.47,375.21,521.99,,,,,,487.84,442.25,427.79,405.18,384.41,393.84,433.12,514.59,456.68,446.26,455.85,392.30,386.63,391.88,394.45,356.11,402.15,406.96,413.93,423.08,425.74,447.74,475.11,507.12,503.98,424.03,442.91,499.68,481.12,410.88,405.07,511.55,459.03,504.40,432.79,377.30,369.78,388.21,386.94,433.99,498.68,505.66,523.60,513.75,407.63,410.69,446.86,372.65,432.66,403.98,398.32,419.64,404.96,397.89,387.38,385.43,440.60,393.07,394.41,455.45,406.84,409.98,485.39,486.76,508.69,437.04,422.85,434.45,539.92,,,,
