dates,satname,nzd0333-0000,nzd0333-0001,nzd0333-0002,nzd0333-0003,nzd0333-0004,nzd0333-0005,nzd0333-0006,nzd0333-0007,nzd0333-0008,nzd0333-0009,nzd0333-0010,nzd0333-0011,nzd0333-0012,nzd0333-0013,nzd0333-0014,nzd0333-0015,nzd0333-0016,nzd0333-0017,nzd0333-0018,nzd0333-0019,nzd0333-0020,nzd0333-0021,nzd0333-0022,nzd0333-0023,nzd0333-0024,nzd0333-0025,nzd0333-0026,nzd0333-0027
2024-10-09 22:12:57.415000,L8,,,,,,,,,,,,,,,,218.75,245.54,251.46,245.39,231.97,245.55,234.14,226.77,227.70,229.38,234.76,228.89,214.83
2024-10-09 22:13:21.382000,L8,,,,,,,,,,,,,,,,209.15,242.75,247.84,243.17,230.18,240.57,230.26,224.60,225.85,226.52,231.67,225.26,209.79
2024-11-02 22:13:05.642000,L9,318.09,272.76,274.43,271.62,266.15,270.25,282.08,278.98,281.73,283.75,279.04,272.99,265.56,267.73,276.73,290.53,290.05,282.16,268.38,280.34,273.70,302.75,291.82,271.54,256.50,252.08,252.93,242.50
2024-11-02 22:13:29.609000,L9,318.39,272.86,274.49,271.91,266.27,270.58,294.27,279.08,281.99,283.61,279.30,273.02,266.05,268.11,277.15,290.55,290.25,282.24,268.54,280.33,273.80,303.23,292.96,252.73,256.64,252.22,253.19,242.47
2024-11-10 22:13:01.543000,L8,,,,,,229.64,229.97,224.82,218.55,230.05,232.72,235.77,180.03,168.52,228.57,213.33,223.23,235.48,218.46,217.10,217.81,204.75,219.23,205.70,208.69,,,
2024-11-10 22:13:25.502000,L8,,,,,,226.48,227.56,221.35,216.79,229.17,230.99,241.83,,,224.47,211.27,219.50,233.06,212.19,215.13,213.31,201.56,216.09,202.85,,,,
2024-11-17 22:19:14.668000,L8,371.47,359.22,371.42,346.38,353.30,336.30,353.70,349.56,423.13,383.21,383.61,382.46,,440.21,419.51,370.99,390.43,397.57,426.81,373.61,343.75,365.89,439.95,388.67,324.14,320.76,408.07,355.41
2024-12-27 22:19:21.861000,L9,332.59,340.82,342.22,342.53,330.00,328.10,334.66,334.79,332.21,323.39,333.45,351.91,340.64,306.99,365.93,366.80,378.05,359.02,321.92,327.04,344.97,312.45,363.38,331.45,335.25,313.03,293.93,329.88
2025-01-05 22:13:06.930000,L9,321.33,325.02,300.38,307.16,289.09,288.23,301.46,309.05,278.71,317.82,282.65,309.77,313.53,314.41,301.61,290.86,295.26,295.07,284.68,290.17,287.05,294.76,294.16,286.38,267.82,272.80,275.99,284.34
2025-01-05 22:13:30.889000,L9,325.90,331.47,340.74,320.74,330.45,316.48,314.29,319.21,344.21,346.56,351.45,329.96,336.04,327.89,313.06,323.72,331.23,308.69,296.85,301.60,294.84,311.09,315.10,310.53,298.52,291.56,290.69,297.53
2025-01-12 22:19:21.390000,L9,284.33,273.17,274.10,271.35,271.44,271.62,269.60,269.97,267.88,267.35,272.12,274.14,269.56,267.40,274.43,265.89,275.93,277.19,269.21,276.28,269.92,257.91,249.76,251.83,252.14,250.06,256.47,243.62
2025-01-20 22:19:13.384000,L8,305.76,316.11,318.76,317.81,317.09,317.36,327.82,359.10,345.06,332.55,339.27,367.30,334.54,331.08,364.51,360.38,376.57,331.99,327.39,313.94,304.65,308.87,310.92,308.70,304.48,300.26,327.60,340.25
2025-01-21 22:13:13.111000,L9,282.81,274.04,274.49,274.41,268.03,269.86,271.09,269.51,265.36,267.20,272.12,271.43,266.91,267.11,275.14,265.29,273.90,277.48,269.20,275.56,270.03,256.54,249.36,251.29,253.87,252.02,257.66,243.46
2025-01-21 22:13:37.070000,L9,282.69,274.21,274.48,274.56,268.18,269.90,271.20,269.49,265.19,267.41,272.50,271.53,267.02,267.03,275.77,265.26,274.24,277.58,269.28,275.50,269.65,256.61,249.34,251.22,253.83,252.07,257.77,243.30
2025-02-05 22:19:15.641000,L8,280.97,271.12,270.54,263.79,263.89,265.67,264.43,263.65,261.80,263.13,268.18,269.56,261.19,261.26,271.66,262.66,267.97,271.18,266.29,270.78,265.27,247.77,245.36,245.37,249.05,245.57,252.71,237.10
2025-02-13 22:19:22.727000,L9,279.70,270.77,270.05,264.22,263.90,264.45,262.85,262.06,262.27,264.38,267.29,269.02,259.64,260.95,272.57,263.90,268.96,272.09,266.60,269.68,265.92,248.51,243.22,245.67,250.97,244.52,249.28,237.42
2025-02-14 22:13:00.313000,L8,282.22,273.12,271.37,270.03,265.85,267.54,266.84,265.46,264.20,265.33,269.19,269.93,264.74,266.45,283.89,266.38,273.94,277.11,269.45,277.71,269.31,252.68,247.53,249.19,252.81,246.15,252.41,240.94
2025-02-14 22:13:24.276000,L8,281.89,272.63,270.75,269.02,265.47,267.18,266.43,264.84,263.90,264.17,268.60,269.51,263.86,265.10,280.79,266.30,273.32,276.25,269.11,277.34,268.49,252.08,247.18,248.81,252.29,245.63,251.75,240.58
2025-02-21 22:19:07.224000,L8,281.07,271.11,270.66,267.87,264.63,266.49,264.31,262.47,261.96,263.58,267.14,270.05,261.20,261.48,267.70,265.48,269.21,271.34,268.71,274.28,269.45,248.10,246.68,246.71,250.31,245.82,252.24,237.60
2025-02-22 22:13:09.242000,L9,281.48,272.50,271.04,268.90,265.40,268.14,266.04,263.25,263.49,264.31,267.00,270.75,263.02,263.36,268.55,265.98,270.93,273.53,268.51,275.32,270.40,251.63,247.88,248.20,251.23,246.86,253.38,239.56
2025-02-22 22:13:33.201000,L9,281.41,272.40,270.94,268.81,265.37,268.05,265.87,263.20,263.44,264.22,266.97,270.69,262.95,263.15,268.41,265.99,270.82,273.46,268.37,275.05,270.25,251.48,247.79,248.07,251.17,246.78,253.26,239.42
2025-03-01 22:19:15.278000,L9,285.18,271.48,270.60,263.38,263.83,266.38,263.49,264.07,261.99,262.23,267.35,268.29,260.21,261.15,264.93,262.40,267.75,273.01,266.81,274.98,268.60,251.16,245.86,246.88,248.87,245.86,250.48,237.75
2025-03-09 22:19:02.485000,L8,,,,,253.16,260.44,256.08,254.62,253.18,252.90,252.44,,,,,225.69,258.65,261.15,243.72,239.93,254.52,238.22,233.80,233.44,238.66,235.29,242.66,228.40
2025-03-18 22:13:06.526000,L8,,,,,,,222.97,210.66,213.57,225.11,229.17,,,,,213.03,235.89,241.34,229.91,219.15,227.91,218.72,216.46,213.61,214.80,212.81,214.99,192.05
2025-03-25 22:18:51.922000,L8,,,,,,,232.36,201.80,211.14,219.44,228.21,242.47,,,,212.54,236.46,242.58,235.12,221.45,233.03,219.92,220.85,218.00,217.67,215.77,214.39,200.90
2025-03-26 22:12:53.328000,L9,,,,,,226.04,236.54,215.28,220.09,230.04,233.22,230.60,,219.28,229.69,230.29,242.04,245.58,243.03,230.10,236.67,225.46,222.85,223.95,224.70,222.88,219.76,204.47
2025-03-26 22:13:17.287000,L9,,,,,,,,,,,,,,,,,167.94,238.82,220.97,219.01,222.42,217.20,220.40,217.95,218.11,214.95,214.41,192.64
2025-04-11 22:12:53.551000,L9,,,,,,,,243.48,225.28,246.29,248.49,250.14,239.07,236.74,,,,224.83,181.93,185.90,234.65,220.42,224.39,227.56,218.71,168.51,,
2025-04-11 22:13:17.506000,L9,,,,,,,,207.06,213.86,240.58,243.61,246.35,233.67,,,,,,,175.88,229.31,210.06,221.49,224.20,206.39,,,
2025-04-26 22:18:36.177000,L8,,,,,,,,,,,,,,,,,232.25,241.80,232.08,221.34,232.70,221.11,220.00,218.06,217.42,217.89,216.21,205.25
2025-05-05 22:12:24.502000,L8,,,,,,,,,,,,,,,,240.52,245.44,250.77,246.01,233.04,244.49,231.93,223.44,225.07,229.29,229.05,224.17,215.43
2025-05-05 22:12:48.453000,L8,,,,,,,,,,,,,,,,,,218.43,206.69,223.00,210.71,203.79,185.54,209.42,216.54,215.69,213.35,195.32
2025-05-13 22:12:34.458000,L9,,,,,,,244.15,228.99,239.70,241.37,244.42,245.27,230.51,,,239.48,247.23,254.80,247.16,232.86,251.69,235.45,228.81,229.53,230.17,230.56,233.03,221.69
2025-05-21 22:12:27.926000,L8,,,,,,,,,,,,,,,,,235.50,243.04,204.59,200.40,191.21,198.48,185.30,190.07,186.59,177.26,,
2025-05-21 22:12:51.885000,L8,,,,,,,,,,,,,,,,,239.31,245.06,211.22,209.70,202.53,208.92,196.97,196.53,195.58,197.80,174.71,
2025-06-06 22:12:30.719000,L8,,,,,280.32,260.17,279.47,258.16,255.06,247.27,,,,,263.73,170.98,262.04,266.74,260.88,266.98,262.75,248.69,241.12,245.27,245.16,242.58,247.27,242.57
2025-06-06 22:12:54.682000,L8,,,,,,258.89,278.22,256.97,254.10,245.01,239.08,,,,261.19,261.96,260.85,265.70,258.81,266.24,261.93,247.95,237.95,243.78,244.38,240.65,245.67,241.15
2025-06-13 22:18:48.692000,L8,,,,,,,,,,,,,,,,248.75,249.43,256.06,253.62,260.77,263.51,244.01,238.30,240.65,241.96,239.01,241.45,240.67
2025-06-14 22:12:35.113000,L9,,,,,,,,,,,,,,,273.69,263.39,261.43,267.95,261.17,264.94,265.55,248.38,232.62,244.49,247.64,245.75,246.92,243.45
2025-06-14 22:12:59.081000,L9,,,,,,,,,,,,,,,,253.90,248.70,257.87,251.61,234.80,249.91,238.44,227.91,232.29,235.09,234.65,229.05,226.51
2025-06-21 22:18:50.782000,L9,,,,,,,,,,,,,,,,,234.47,246.82,241.88,221.43,236.75,225.70,220.89,221.47,221.65,224.81,221.23,214.61
2025-06-30 22:12:43.619000,L9,,,,,,,,,,,,,,,,,212.34,257.26,250.53,235.67,253.52,238.29,228.48,231.10,234.51,233.53,231.91,226.10
2025-06-30 22:13:07.586000,L9,,,,,,,,,,,,,,,,259.59,255.94,263.42,256.97,266.70,264.43,245.43,236.81,240.74,244.70,239.41,243.55,244.13
2025-07-07 22:18:55.030000,L9,,,,,,,,,,,,,,,,254.91,249.03,257.34,250.06,234.55,252.04,240.00,230.30,231.94,234.07,234.75,231.69,227.25
2025-07-23 22:19:03.354000,L9,,,,298.72,270.74,252.17,253.43,256.86,258.98,259.38,260.61,254.77,246.75,259.37,258.62,258.58,262.35,269.62,268.43,271.26,271.99,253.01,244.87,246.42,247.62,243.17,251.75,249.63
2025-07-24 22:12:53.821000,L8,,,,,269.42,262.01,255.21,260.16,258.81,260.31,260.19,263.93,252.91,256.79,202.76,264.96,264.32,269.45,265.96,269.70,269.14,253.16,245.80,246.47,249.57,245.09,252.34,249.87
2025-07-24 22:13:17.780000,L8,,,,180.81,248.07,261.62,254.43,260.14,259.75,260.43,261.07,263.34,248.21,283.66,269.09,264.85,263.61,269.88,266.62,269.87,270.81,260.36,249.09,248.15,250.12,244.96,253.24,252.25
2025-07-31 22:19:05.749000,L8,,,,,,,,,,,,,,,,,,,,185.56,180.94,191.51,177.43,184.66,193.70,199.64,198.52,193.55
2025-08-01 22:12:54.806000,L9,,,,,,,,,,,,,,,,,,227.16,211.48,212.38,211.12,213.52,189.22,209.05,211.58,212.29,210.11,194.52
2025-08-01 22:13:18.765000,L9,,,,,,180.31,231.46,222.95,235.09,237.83,237.24,,,,,239.53,246.73,254.75,250.16,233.73,249.97,235.76,227.96,230.01,232.66,231.69,228.95,221.97
2025-08-08 22:19:12.326000,L9,,,,,,,,,,,,,,,,,234.89,244.97,242.91,224.80,236.63,224.28,221.42,222.14,219.29,224.70,218.15,207.17
2025-08-09 22:13:01.398000,L8,,,,,,,244.50,232.49,240.28,239.14,246.01,245.21,236.20,248.22,240.01,240.86,247.35,253.50,248.99,232.83,247.72,233.98,226.25,228.93,228.94,231.87,225.36,219.62
2025-08-09 22:13:25.366000,L8,,,,,,,,,,,,,,,,,,243.91,241.37,224.85,234.25,223.36,221.17,220.25,217.90,223.17,216.18,206.67
2025-08-24 22:19:18.859000,L9,,,,,,,204.16,205.63,211.59,225.06,233.75,,,,,194.64,226.76,242.12,236.99,224.37,232.38,219.96,221.03,221.98,216.34,216.95,213.72,199.90
2025-08-25 22:13:03.791000,L8,,,,,,,,201.00,209.48,222.59,237.47,,,,,,236.04,243.06,235.46,225.92,232.47,220.47,222.40,220.34,218.57,221.56,214.01,200.88
2025-08-25 22:13:27.754000,L8,275.06,267.31,169.91,176.81,263.09,265.59,258.43,258.73,258.35,260.78,263.64,265.71,255.68,259.29,262.87,262.97,266.99,267.51,261.10,265.66,262.65,248.00,241.31,244.31,243.13,242.12,247.54,238.92
2025-09-18 22:13:37.653000,L9,,,,,,,202.32,201.61,200.74,212.57,225.13,215.43,,,,207.74,220.04,237.10,218.89,219.64,221.96,211.33,220.74,210.14,212.69,213.24,213.86,186.79
2025-09-26 22:13:14.966000,L8,284.26,273.45,272.40,273.88,266.12,268.80,268.55,269.43,263.26,266.24,269.22,280.71,270.24,262.71,273.68,264.16,272.37,274.42,269.00,276.89,274.99,258.55,261.42,261.32,262.13,252.22,255.42,245.47
2025-09-26 22:13:38.933000,L8,283.72,272.17,271.95,272.69,264.97,267.80,267.32,268.13,262.79,265.48,268.06,279.91,270.63,262.06,272.45,262.75,270.15,272.40,268.06,274.71,340.54,329.28,320.71,309.54,263.96,251.21,254.71,245.99
2025-10-04 22:13:17.983000,L9,324.59,315.27,306.27,304.94,305.64,291.88,287.37,281.14,296.64,303.77,307.26,281.44,326.03,317.33,302.32,304.54,299.81,303.01,311.10,307.48,306.25,316.01,284.09,282.85,292.07,263.83,274.52,250.56
