dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0160,nzd0546-0161,nzd0546-0162,nzd0546-0114,nzd0546-0115,nzd0546-0186,nzd0546-0187,nzd0546-0113
2023-12-09 22:21:02.419000,L9,317.76,439.73,469.60,472.11,477.61,449.36,440.09,424.39,441.27,446.75,444.47,410.44,386.31,392.19,388.46,402.46,423.95,445.08,469.35,480.34,506.84,497.01,264.21,496.85,487.97,490.88,407.47,423.32,498.97,507.91,428.51,412.57,145.70,337.27,317.72,303.72,300.09,304.72,314.07,330.56,367.63,440.24,453.62,156.39,198.56,261.08,308.61,341.59,353.21,334.51,300.17,258.20,215.72,149.31,236.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.64,491.57,465.37,455.94,440.93,211.95,210.00,176.20,487.65,444.50,404.66,368.32,354.72,362.30,342.10,,486.46,476.65,455.89,509.03,343.36,256.33,206.97,169.67,156.19,,,,498.43,437.05,371.94,,,283.92,312.08,313.87,385.16,277.73,279.17,293.11,295.00,241.75,204.77,217.52,223.07,243.28,249.92,257.83,280.04,299.06,325.55,357.23,393.27,409.94,420.72,159.59,186.70,214.51,212.87,233.51,244.12,245.29,233.00,253.91,265.14,298.96,311.29,297.69,386.57,,,,,,,,,,,,,,,432.80,418.26,361.13,359.25,355.27,333.10,310.39,290.39,236.39,516.43,,,,,,,,,,,198.59,207.69,210.82,,,,,
2023-12-09 22:21:26.386000,L9,316.11,432.19,465.97,467.14,473.59,444.78,437.54,422.25,436.44,441.93,440.56,406.22,383.04,387.67,385.79,399.05,422.10,442.75,467.10,477.01,504.13,492.49,258.26,492.95,485.57,488.16,403.63,419.31,496.15,497.73,424.07,408.16,,318.76,313.35,299.28,149.81,170.51,186.64,214.48,235.97,253.57,283.43,314.57,347.54,377.42,408.13,442.83,470.07,482.46,481.28,478.31,465.39,438.03,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.00,489.33,461.97,453.24,438.77,209.44,205.13,170.88,484.80,442.17,399.01,365.33,353.30,359.12,338.94,,480.86,471.02,454.51,511.51,340.33,248.52,204.47,164.47,152.41,,,,493.07,431.55,368.65,,,283.95,310.10,311.30,373.95,273.60,275.89,288.43,290.53,238.92,199.98,211.47,218.97,239.41,245.47,254.80,274.14,293.81,322.41,353.96,390.28,403.31,417.60,155.38,183.35,210.96,209.02,231.04,241.04,240.19,230.53,251.13,262.40,296.99,308.19,294.02,381.62,,,,,,,,,,,,,,,430.05,415.86,350.48,357.72,350.71,326.71,307.70,284.94,233.13,510.92,524.74,,,,,,,,,,195.84,204.97,208.10,,,,,
2023-12-17 22:21:00.102000,L8,309.30,397.30,461.31,461.51,330.49,324.92,326.18,305.34,353.94,296.97,330.26,394.37,377.39,382.04,382.81,397.87,418.34,438.52,463.29,471.92,496.54,490.36,271.99,248.63,209.72,181.95,184.52,196.09,203.83,212.35,224.93,219.53,194.87,175.35,165.84,172.07,172.93,186.07,203.29,228.65,250.09,272.48,292.15,326.42,179.94,242.97,287.36,327.20,337.01,497.57,498.34,492.03,485.58,475.51,,,,,,,,,,,,,,,,,,,,,,,,,,512.40,496.78,481.37,473.94,479.35,490.09,493.70,493.05,473.97,466.73,450.48,223.07,227.60,186.02,472.56,435.43,388.15,351.06,344.91,347.01,329.65,321.71,303.37,289.22,298.62,323.67,330.97,238.75,196.99,156.66,139.69,,,,480.53,411.07,359.54,,,277.35,302.41,300.04,363.68,273.83,273.13,283.72,287.11,224.87,194.99,207.95,216.40,236.74,240.69,251.13,267.72,289.85,317.54,348.75,380.37,370.76,364.44,173.26,192.54,225.30,219.50,241.35,248.16,253.68,241.51,261.41,273.19,304.66,321.63,316.26,,,,,,,,,,,,,,,,445.80,427.23,385.84,385.28,371.08,348.32,323.07,309.27,251.82,506.94,519.45,,,,,,,,,,217.57,224.41,232.88,,,,,
2023-12-17 22:21:24.060000,L8,309.36,394.28,460.54,459.00,329.35,323.56,324.91,303.64,335.30,295.67,329.76,392.61,376.33,380.28,382.27,395.35,417.06,437.34,462.43,469.27,495.18,488.75,271.03,488.47,477.08,402.01,385.07,391.84,369.43,363.69,349.92,339.94,334.57,318.68,302.64,295.35,291.02,297.94,305.73,316.90,353.19,411.51,442.18,476.60,179.17,182.37,286.11,323.62,336.58,496.29,496.20,490.98,484.06,474.39,,,,,,,,,,,,,,,,,,,,,,,,,,510.64,496.09,480.23,473.34,477.80,488.78,492.78,491.41,473.25,464.78,449.64,222.46,226.16,185.27,469.13,434.71,387.12,349.42,343.99,345.14,327.79,320.98,302.70,286.90,297.74,322.85,328.59,236.02,195.72,155.71,138.00,,,,478.84,409.33,358.93,,,276.32,301.80,302.17,362.05,273.36,271.91,282.18,286.16,224.72,194.21,206.16,214.47,234.82,239.07,250.34,265.96,288.34,316.78,345.57,378.41,370.26,361.74,171.92,191.33,223.51,218.51,239.62,246.91,252.50,240.54,259.58,271.64,303.67,320.71,314.06,,,,,,,,,,,,,,,,443.86,426.42,383.72,384.56,369.95,347.14,320.92,308.00,250.58,505.25,518.70,,,,,,,,,,216.72,223.37,231.33,,,,,
2024-01-26 22:21:02.147000,L9,315.48,435.98,469.45,468.58,463.35,449.57,436.98,424.82,436.08,435.85,442.78,407.78,390.35,387.92,386.06,403.04,422.56,443.77,472.06,477.70,504.20,496.38,269.01,488.24,474.17,414.78,404.84,404.20,385.22,373.51,363.40,352.23,344.69,328.74,315.71,308.23,301.58,306.43,315.93,332.76,371.34,424.61,452.85,487.96,194.28,169.96,220.75,271.44,299.79,299.96,261.30,202.42,216.94,448.44,242.00,,,,,,,,,,,,,,,,,,,,,,,,,500.40,484.08,467.14,463.54,464.17,477.71,484.97,478.61,460.88,450.20,438.42,,,,491.24,448.36,412.92,371.17,356.49,364.31,349.65,339.64,321.93,307.78,317.63,336.31,350.53,263.55,210.85,173.48,160.73,,,,,,,,,278.47,308.98,312.94,386.76,281.73,279.32,294.28,294.90,232.06,204.33,215.85,222.60,243.56,251.77,258.03,276.44,299.10,321.78,356.67,387.91,412.63,422.26,172.87,194.11,218.51,213.73,234.62,246.87,253.74,248.17,265.64,277.12,301.62,308.98,303.68,393.87,,,,,,,,,,,,,,,431.88,418.94,334.48,355.53,366.14,335.35,310.57,289.81,242.25,512.59,,,,,,,,,,,197.39,206.03,209.86,,,,,
2024-01-26 22:21:26.115000,L9,313.71,433.44,467.51,466.13,461.86,447.34,435.40,425.16,434.70,436.79,441.82,406.72,388.88,386.24,385.07,400.92,421.16,442.20,469.83,475.60,505.74,493.71,265.27,242.11,204.26,182.40,180.61,188.21,197.30,207.12,217.76,212.02,182.24,166.08,158.67,159.53,166.93,175.16,194.77,217.10,240.90,264.30,283.41,317.34,349.15,381.82,411.92,446.27,471.89,484.37,487.51,482.91,474.97,445.08,238.08,,,,,,,,,,,,,,,,,,,,,,,,,497.89,480.09,462.39,461.19,461.09,474.99,479.10,477.01,443.90,449.19,435.71,205.46,204.61,172.29,490.21,445.50,410.73,369.27,355.41,362.44,347.98,338.00,319.92,305.45,315.73,335.40,348.39,261.24,209.79,170.88,158.75,,,,,,,,,276.36,308.56,310.76,385.89,280.37,277.74,291.82,293.47,232.22,202.17,212.98,221.41,242.57,250.80,256.63,274.86,297.57,320.52,354.67,384.42,408.62,420.29,169.30,191.00,215.15,210.36,232.11,243.97,251.21,244.70,262.37,273.48,299.00,306.62,301.50,391.45,,,,,,,,,,,,,,,430.10,416.79,371.70,353.18,363.62,330.05,307.68,286.39,237.41,509.71,522.54,,,,,,,,,,194.22,202.40,207.13,,,,,
2024-02-19 22:20:51.302000,L8,301.06,,,,,,,,,,,,,,,,,,,,,,261.97,242.31,204.17,183.37,183.70,187.10,198.23,204.78,218.02,206.95,188.10,165.79,159.40,160.00,167.59,175.03,196.15,218.27,243.74,266.38,286.63,320.10,351.55,383.69,412.58,448.74,474.26,489.61,487.21,485.04,474.99,447.62,245.25,,,,,,,,,,,,,,,,,,,,,,,,,493.24,484.33,453.23,460.58,461.99,468.96,478.01,473.05,443.29,438.62,438.97,210.31,206.96,167.53,492.90,453.95,417.05,367.86,354.73,364.58,348.54,341.43,325.49,309.45,322.07,342.78,352.13,267.86,217.19,179.32,164.07,133.85,,,,,,,,247.49,309.44,299.93,,,,,,,,,,,,,,,,,,,,163.30,186.44,210.46,204.77,226.39,237.72,236.59,229.34,250.38,262.36,293.19,307.56,291.14,393.22,,,,,,,,,,,,,,,434.01,415.71,325.29,361.69,348.50,323.76,303.14,285.58,237.83,,,,,,,,,,,,202.63,206.70,214.53,,,,,
2024-02-19 22:21:15.269000,L8,300.79,,,,,,,,,,,,,,,,,,,,,,260.05,241.29,201.68,182.12,182.70,186.25,197.40,203.98,216.88,205.49,186.59,164.52,158.47,159.37,166.71,174.33,195.24,217.40,243.16,265.25,285.94,319.51,350.99,383.09,411.86,448.45,473.76,488.33,486.22,483.89,473.49,446.02,242.44,,,,,,,,,,,,,,,,,,,,,,,,,492.30,484.06,451.94,460.20,461.41,470.21,473.40,472.79,442.61,437.87,437.64,209.31,206.29,165.99,492.24,452.43,415.34,366.51,353.92,364.08,347.87,340.68,324.18,309.04,321.59,343.21,350.80,264.59,216.35,177.96,163.28,132.82,,,,,,,,248.34,309.31,299.72,,,,,,,,,,,,,,,,,,,,162.14,185.70,209.06,203.44,226.00,237.13,235.47,228.26,249.53,261.71,292.27,306.84,290.04,391.69,,,,,,,,,,,,,,,433.15,414.87,377.02,361.05,346.86,323.00,302.11,284.86,234.91,,,,,,,,,,,,202.07,206.30,214.51,,,,,
2024-03-14 22:21:20.882000,L9,304.08,420.97,467.60,466.72,465.87,446.70,438.90,426.72,437.03,441.37,446.47,407.30,391.94,392.03,388.75,403.52,421.20,441.99,472.42,479.68,525.16,,266.60,500.18,490.19,419.22,406.43,404.61,386.95,366.47,357.97,350.45,348.69,331.92,316.85,307.94,301.63,306.65,317.23,332.16,371.96,423.04,453.58,489.57,355.45,386.91,418.02,450.58,476.76,489.61,493.34,487.85,478.94,450.87,266.06,,,,,,,,,,,,,,,,,,,,,,,,,493.44,485.22,452.83,460.87,461.14,465.67,472.09,471.96,455.48,445.39,440.35,210.42,213.34,170.75,498.88,460.31,425.96,374.55,356.13,367.92,349.33,345.71,331.29,313.29,323.23,341.85,357.61,286.11,222.78,183.50,166.05,136.36,,,,,,,,,311.44,302.51,384.31,284.49,280.53,292.47,295.17,226.46,204.25,218.77,221.96,244.72,245.61,254.42,275.38,294.22,320.42,354.14,386.32,400.96,406.43,183.41,199.13,309.37,230.67,266.89,243.15,253.25,235.75,288.36,275.86,299.77,312.37,300.93,397.83,,,,,,,,,,,,,,,434.14,418.05,377.89,372.72,356.45,324.11,304.55,289.18,239.93,,,,,,,,,,,,202.92,209.49,216.90,,,,,
2024-03-22 22:20:30.323000,L8,,406.72,427.80,396.79,159.05,440.05,337.26,332.70,414.10,417.64,412.33,344.55,311.04,381.56,383.46,398.92,417.56,438.20,464.90,472.40,485.96,490.86,293.94,479.62,460.71,401.58,385.19,392.50,222.20,366.33,247.48,344.98,338.64,322.09,306.97,300.32,294.20,302.66,273.30,319.26,,,440.53,480.74,512.44,491.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.88,503.40,492.77,487.43,478.31,496.82,496.00,491.47,471.12,468.79,463.41,231.61,229.67,183.23,483.60,442.41,410.52,357.55,339.70,331.53,324.24,321.51,310.27,303.12,308.20,324.28,332.96,252.23,210.11,169.31,155.20,,,,491.12,380.29,337.48,,,,,,364.46,280.31,273.85,286.27,289.01,222.09,196.22,208.00,218.11,239.63,240.98,249.58,269.31,285.34,315.27,346.04,368.90,369.13,363.22,492.04,492.66,484.23,492.24,507.62,253.01,259.42,258.58,270.90,282.18,312.78,332.45,323.79,,,,,,,,,,,,,,,,449.58,445.37,388.26,406.23,361.85,342.27,315.30,299.99,248.30,503.20,513.42,495.18,,,,,,,,,219.36,234.25,233.41,,,,,
2024-04-07 22:20:23.488000,L8,350.70,,,,,,,,,,,,,,,,,,,,,,233.60,215.76,174.60,161.75,160.79,166.09,171.51,185.22,197.72,182.26,158.96,143.59,138.91,334.02,326.89,149.64,171.61,194.00,217.15,245.40,270.16,300.73,329.41,358.01,386.98,422.02,443.29,459.37,456.93,455.52,431.99,403.83,,,,,,,,492.41,455.72,342.65,323.33,353.48,363.16,,,,,,,,,,,,476.08,439.25,423.07,415.22,435.62,443.20,445.41,450.00,447.52,440.96,419.67,403.84,,,,507.22,470.93,441.20,406.87,396.33,396.98,399.63,386.44,379.54,342.47,352.57,378.86,385.69,314.11,246.11,205.03,184.04,162.32,316.88,,,488.02,428.37,375.71,323.14,311.20,340.56,344.12,476.86,439.63,300.76,430.21,488.50,505.91,502.02,496.80,,,,,,,,,,,,142.44,163.91,196.47,190.56,201.73,198.18,217.88,194.66,204.10,215.01,263.70,269.07,265.40,347.38,,,,,,,423.34,,,,,,,,376.47,388.01,,,,,,,,,,,,,,,,,,,,,,350.13,,,,355.58
2024-04-14 22:26:30.529000,L8,303.30,155.44,163.86,187.20,193.39,206.43,181.57,224.68,228.45,234.72,252.98,241.13,271.53,280.02,293.10,297.48,331.11,375.27,431.44,459.47,474.57,500.85,501.77,487.51,478.57,480.61,488.38,490.60,497.06,481.10,453.33,429.37,418.06,414.62,414.69,422.03,431.06,452.38,470.35,489.78,297.97,260.71,323.07,368.67,418.50,461.83,490.75,489.38,449.87,373.47,305.62,238.62,220.74,228.06,,,,,,,,,,,,,,,,,,,,,,,,445.50,415.37,409.56,374.34,374.42,375.89,393.30,383.12,365.69,343.71,330.76,313.70,284.10,473.65,466.29,465.77,461.70,457.60,454.31,451.66,448.10,444.85,435.64,430.73,424.79,422.97,415.01,409.26,403.52,399.29,381.83,371.75,372.90,368.17,360.17,350.50,336.24,331.68,333.13,324.56,321.89,316.81,311.68,301.41,,,,,,,,,,,,,,,,,,,149.29,,,,,,,,,,,,,,422.80,,,,,,,,,,,,,,,254.02,255.93,250.33,190.70,163.41,146.00,502.30,502.95,497.23,,,,,,,,,,,,489.71,484.16,478.33,,,278.28,340.24,
2024-05-08 22:26:34.592000,L9,,151.82,159.84,186.54,187.81,208.43,189.24,222.40,234.44,237.57,272.37,252.75,285.04,294.54,303.45,310.25,347.02,397.81,449.91,478.82,487.47,,506.21,491.00,485.99,488.64,496.52,496.68,503.36,486.18,459.91,447.37,433.85,421.70,425.92,434.79,444.42,465.35,481.24,497.29,287.41,363.86,414.47,465.08,503.81,470.49,498.85,494.57,449.74,373.87,312.37,245.96,228.80,240.44,,,,,,,,,,,,,,,,,,,,,,,,,462.64,426.35,492.28,391.88,433.79,408.75,406.33,370.05,336.84,503.52,481.76,417.15,445.97,450.39,455.82,373.43,367.69,254.69,218.17,433.22,,420.06,366.00,305.07,415.29,382.55,359.36,319.18,229.51,227.83,175.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.63,447.99,495.65,170.14,185.19,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02 22:20:09.568000,L9,331.07,,,,,,487.14,477.41,456.33,458.32,457.46,429.29,403.95,401.02,393.53,409.16,424.81,444.48,475.66,480.63,,,233.95,,,,169.48,163.49,177.03,186.44,207.02,193.41,172.71,152.02,142.48,325.92,317.37,151.68,165.15,196.74,213.07,244.38,266.38,304.96,332.05,363.90,392.08,428.98,451.85,465.27,468.68,467.16,450.13,419.61,193.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.96,484.99,398.52,443.80,222.11,223.84,353.86,432.41,,,,489.83,446.00,405.41,362.88,374.57,350.46,342.86,341.98,322.21,306.17,313.47,335.46,335.78,241.99,230.51,176.29,204.71,322.09,414.18,409.57,,,,,175.41,285.71,310.78,324.53,423.93,296.19,495.74,414.43,492.93,364.86,378.49,,,,,,,,,,,,,,,,,,,,,,241.99,243.22,262.47,235.51,365.25,,,,,,,,,,,,,,,431.11,413.98,272.15,348.59,342.40,327.51,314.06,285.25,234.01,,,,,,,,,,,,212.07,196.77,192.65,,,,,
2024-06-18 22:19:55.612000,L9,346.91,463.25,514.56,,492.78,517.48,489.81,497.65,462.28,491.28,462.87,459.51,410.13,520.97,515.08,425.93,507.81,500.83,,,,,233.25,194.00,170.94,158.72,157.13,162.91,159.14,170.44,195.37,178.86,159.52,147.41,338.02,338.26,331.52,372.41,349.66,376.50,404.48,453.34,481.81,161.66,217.34,275.21,197.02,252.83,279.82,277.41,230.42,147.94,232.27,165.00,,,,324.20,287.99,284.03,,,,,,,,,,,,,,,,,,513.45,494.24,469.19,456.12,443.53,441.09,443.68,448.01,458.06,450.54,464.68,454.16,413.65,,,,509.70,484.13,435.82,400.21,391.75,395.09,413.90,382.60,363.35,344.82,350.99,379.64,382.27,291.53,240.31,203.14,182.28,181.99,309.20,,,473.13,415.36,364.16,307.42,311.53,345.00,344.86,509.78,301.80,315.71,484.03,510.19,502.21,487.82,489.09,279.28,324.85,485.91,474.82,470.53,446.86,341.33,373.66,412.27,424.24,429.86,,,200.96,197.05,205.89,196.35,197.19,197.91,200.31,205.67,246.30,260.68,234.44,359.38,,,,,,,,,,,,,,,387.42,336.97,,201.14,199.84,174.91,153.54,125.45,,,,,,,,,,,,,,,,,,,,
2024-06-18 22:20:19.575000,L9,357.13,519.30,,,,,,,,,,,,,477.61,508.75,495.82,,,,,,179.21,176.05,169.39,157.06,149.67,160.77,512.16,427.29,421.58,385.34,444.70,436.34,344.95,345.27,422.26,394.70,163.16,193.88,213.21,246.09,270.98,304.97,334.67,364.90,394.49,427.77,447.20,461.47,463.02,459.86,428.38,398.82,,,,355.49,309.78,257.52,,,,,,,,,223.84,,454.71,455.15,441.14,,,,,510.60,487.84,443.39,437.01,442.15,435.32,440.69,444.70,457.48,450.61,464.72,424.50,409.60,,,,523.49,492.58,445.11,409.54,401.89,403.86,429.73,395.70,380.93,356.43,370.14,387.00,389.41,304.41,247.87,212.52,196.25,193.89,469.54,,,493.55,425.09,380.38,317.09,315.15,349.87,348.23,444.71,476.16,455.13,,,,,,,,,,,,,407.46,420.26,427.65,521.91,,,197.41,195.53,162.42,193.47,191.24,194.90,196.33,,,,217.65,355.64,,,,,,,,,,,,,,,385.76,333.01,,,,,,,,,,,,,,,,,,,,,,362.16,189.95,,,362.16
2024-07-04 22:20:03.802000,L9,352.02,450.92,516.00,,,,,477.40,490.72,501.75,480.52,488.48,498.42,524.93,521.43,508.80,500.83,473.23,,,,,196.81,177.79,509.97,492.66,441.38,430.54,475.08,498.93,496.77,500.91,469.01,496.22,,,,493.38,467.05,458.71,401.18,467.45,480.79,510.65,211.86,270.53,194.89,247.38,277.75,276.03,225.60,280.90,230.55,166.00,,,,,398.87,294.79,,386.89,382.20,377.38,365.65,344.82,253.46,,331.59,457.65,451.79,446.77,465.55,,,,,507.55,484.65,447.51,435.61,438.10,435.11,437.94,443.83,454.86,448.42,461.51,424.52,404.27,,,,,486.38,440.35,398.01,395.61,391.28,417.77,388.40,358.08,340.58,346.17,378.56,388.15,307.86,242.31,205.21,183.69,186.02,312.14,,,483.92,421.94,360.64,307.44,308.89,338.91,352.62,,382.07,423.37,308.46,520.03,430.16,495.46,485.47,487.20,495.18,483.97,471.34,455.41,445.38,333.53,366.66,401.69,421.46,427.56,,,196.63,196.50,200.62,184.37,181.09,186.85,196.91,,,,,354.05,,,,,,,337.88,,,,,,,,384.77,332.04,,,,,,,,,,,,,,,,,,,,,,189.50,303.33,,,358.76
2024-07-04 22:20:27.773000,L9,359.78,466.08,516.30,,,,,,,493.24,482.20,427.89,480.41,417.61,517.85,508.43,497.98,,,,,,,,,499.97,448.14,443.25,513.07,518.33,,,,,,,,490.70,475.34,471.53,485.36,469.36,488.82,163.11,216.47,276.24,322.18,357.42,370.30,361.05,328.25,288.23,235.96,173.41,,,392.05,371.25,423.95,308.56,,467.22,456.08,455.69,441.60,488.54,269.94,,407.32,462.51,454.88,451.97,400.22,,,,,509.96,493.55,446.69,431.86,442.92,433.63,439.60,444.90,457.00,450.28,463.80,425.95,406.08,,,,,492.87,448.14,405.82,401.46,396.88,425.72,398.41,369.32,345.53,351.01,385.23,393.38,329.25,250.18,214.49,195.06,191.19,320.31,,,493.57,428.00,371.76,315.42,311.93,343.27,357.17,,382.55,417.69,340.53,523.48,,,,,,,,508.69,452.13,341.89,377.25,410.42,426.09,432.09,,,,,,,,,,,,,,360.80,,454.40,452.13,366.84,,,365.32,,,,,,,,387.52,332.64,,,,,,,,,,,,,,,,,,,,,,357.68,337.12,,,364.38
2024-08-04 22:26:32.692000,L8,306.58,156.70,166.02,190.96,200.06,213.53,190.15,232.82,239.62,255.52,283.25,287.70,289.04,296.50,307.79,311.06,351.46,398.12,452.74,477.71,492.05,520.83,511.01,493.16,488.72,491.42,497.50,498.16,506.04,488.83,461.89,438.59,430.87,422.19,426.61,433.82,448.62,466.79,481.81,501.20,287.86,365.13,417.40,466.90,508.84,472.05,500.98,497.62,506.99,462.95,401.39,323.79,272.17,426.69,,,,,,,,,,,,,,,,,,,,,,,,431.80,412.46,393.04,376.85,371.90,362.32,375.55,364.65,356.41,341.52,326.16,314.24,302.01,475.48,470.34,467.98,462.63,459.70,456.04,454.02,450.96,448.36,439.49,432.90,427.97,423.56,417.48,409.16,404.14,398.75,384.77,373.46,377.91,371.47,361.34,351.92,339.57,335.68,334.76,327.24,323.99,320.74,316.73,305.21,,,,,,,,,,,,,,,,,,,151.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.88,460.19,501.13,,,,,,497.79,,,,,,,,,,,,490.93,454.28,484.70,,,288.40,343.57,
2024-08-05 22:20:18.332000,L9,329.39,437.24,462.36,312.28,317.93,261.69,320.87,309.21,319.28,319.15,351.77,345.27,343.84,393.86,387.63,402.61,421.81,442.75,471.73,475.73,497.86,495.77,271.10,240.20,203.21,183.61,179.08,187.35,196.86,207.88,217.85,211.71,187.23,168.25,160.21,160.43,168.50,177.86,199.33,219.75,244.06,266.53,287.79,321.55,352.62,385.05,412.66,447.74,474.24,487.55,485.86,482.32,468.78,443.57,238.00,,,,,,,,,,,,,,,,,,,,,,,,,501.04,476.74,464.90,466.03,460.55,476.47,486.06,478.35,472.12,463.33,445.59,,,,492.17,461.49,401.81,374.01,360.00,368.32,382.11,353.15,326.60,309.80,325.66,348.94,346.13,262.96,209.93,180.05,162.79,138.39,220.85,472.80,511.52,448.73,384.76,335.68,277.98,294.30,320.56,329.76,376.03,285.72,279.09,296.05,293.00,237.71,206.41,210.10,222.84,246.19,251.14,252.88,276.69,288.65,321.26,357.08,392.04,412.23,417.09,178.25,193.80,223.31,220.64,246.20,250.89,260.68,246.54,264.21,273.56,303.76,307.09,300.51,385.91,,,,,,,,,,,,,,,437.21,410.90,193.51,293.04,276.28,296.67,314.92,256.24,200.84,506.50,,,,,,,,,,,158.16,128.41,,,,,,
2024-08-05 22:20:42.303000,L9,331.75,440.01,473.18,309.58,315.38,320.12,320.36,307.71,316.42,313.27,352.92,346.59,329.18,397.49,391.82,405.71,424.56,445.09,474.65,478.31,499.62,498.47,274.32,242.50,209.39,186.80,181.66,189.24,198.87,208.89,220.21,213.82,190.54,170.05,165.40,161.44,171.23,179.91,200.44,221.59,245.74,269.25,289.08,322.22,354.12,385.98,414.43,448.28,475.17,489.17,488.16,484.06,472.15,446.81,244.27,,,,,,,,,,,,,,,,,,,,,,,,,500.27,477.37,469.12,467.63,461.71,478.11,487.47,479.58,473.43,466.00,446.82,,,,496.14,464.78,410.12,375.94,362.59,371.23,384.94,358.18,331.81,312.99,328.34,349.64,353.25,275.31,212.23,184.43,164.92,142.14,220.86,466.99,,452.92,391.84,339.11,280.12,295.19,323.34,333.66,384.17,289.08,282.64,298.04,295.57,240.72,211.41,216.73,225.09,251.22,257.06,257.17,280.58,294.86,324.85,359.49,394.86,415.09,405.59,179.38,195.91,225.54,222.58,248.88,252.57,262.08,247.80,267.31,273.74,306.01,309.46,304.18,390.17,,,,,,,,,,,,,,,438.92,414.07,193.63,293.93,275.56,293.71,312.73,251.35,204.56,512.80,,,,,,,,,,,158.61,129.78,,,,,,
