dates,satname,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0031,nzd0213-0030
2024-08-09 21:53:13.369000,L9,,,,,,,,,,,,,,,,,,,,,,,,,298.16,358.39,354.91,348.70,330.33,331.14,343.21,345.42,,,,,,,,,,,,,,,,,,,
2024-08-25 21:53:26.860000,L9,371.18,338.96,306.57,300.14,306.75,312.70,319.84,331.75,332.37,320.38,311.81,,,,,,,,,,,,,,,,,,,,,,,315.66,343.68,358.78,345.75,334.93,333.61,,,,,,,,,,,,
2024-09-10 21:53:28.798000,L9,354.60,323.56,296.97,282.44,284.30,290.07,288.66,318.09,326.28,352.74,,,,,,,,,,,,,,,,,,,,,,,,307.21,337.38,359.38,340.16,334.64,345.48,,,,,,,,,,,,
2024-09-17 21:59:40.801000,L9,355.03,325.01,302.80,290.11,297.84,303.57,303.47,323.42,323.52,303.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25 21:59:43.418000,L8,360.57,334.65,305.08,294.84,297.68,306.27,313.06,324.83,328.66,369.54,291.94,,,,,,,,,,,,,,,,,,,,,,,314.19,326.22,346.50,340.47,336.61,338.99,,,,,,,,,,,,
2024-10-12 21:53:39.268000,L9,363.94,335.00,300.07,309.13,279.32,293.55,317.31,390.20,323.05,302.07,313.40,301.64,,,,,,,,,,,,,,,,,,,,,,313.05,344.65,364.68,342.96,343.99,348.04,,,,,,,,,,,,
2024-10-20 21:53:45.329000,L8,,,,,,,,,,,331.65,384.06,385.11,315.90,323.00,312.91,,,,,,,,,,,289.58,292.36,309.56,339.72,,,,334.41,338.65,355.05,338.70,330.89,334.84,,,,,,,,,,,,
2024-11-04 21:59:57.264000,L9,351.81,322.99,294.05,277.12,278.75,285.64,284.15,311.19,320.07,294.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21 21:53:48.742000,L8,356.89,324.38,318.87,261.97,284.28,272.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.41,333.15,328.87,349.40,327.97,,,,,,,,,,,,
2024-12-06 21:59:59.962000,L9,357.71,321.85,292.97,271.03,276.31,281.57,282.52,312.99,321.91,301.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-14 21:59:51.646000,L8,352.21,325.09,295.13,282.38,285.02,291.76,284.13,313.83,320.57,294.58,,,,,,,,,,,,,,,,,,,,,,,,306.85,323.08,339.08,336.14,329.73,334.92,,,,,,,,,,,,
2024-12-22 22:00:02.208000,L9,304.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23 21:53:43.692000,L8,357.62,328.20,300.44,286.54,286.82,295.75,292.70,319.24,324.86,333.03,287.36,,,,,,,,,,,,,,,,,,,,,,,312.46,344.16,344.66,339.49,334.19,340.05,,,,,,,,,,,,
2024-12-31 21:53:47.312000,L9,360.20,331.56,299.30,283.44,284.80,293.31,289.84,317.56,325.18,302.54,,,,,,,,,,,,,,,,,,,,,,,,306.99,341.68,357.81,335.00,332.48,343.69,,,,,,,,,,,,
2025-01-07 21:59:57.997000,L9,354.86,331.34,297.16,284.09,283.62,295.09,292.78,315.11,321.24,312.01,,,,,,,,,,,,,,,,,,,,,,,,308.59,323.89,344.96,331.93,326.31,335.11,,,,,,,,,,,,
2025-01-23 22:00:02.662000,L9,347.88,316.54,287.14,269.88,275.41,278.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01 21:53:47.322000,L9,351.39,320.37,292.89,274.05,278.84,284.44,279.50,314.49,322.58,291.37,,,,,,,,,,,,,,,,,,,,,,,,316.26,322.30,337.57,331.87,326.57,331.63,,,,,,,,,,,,
2025-02-09 21:53:42.442000,L8,348.64,317.11,286.36,272.65,278.82,274.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.49,321.60,340.58,332.66,328.99,328.93,,,,,,,,,,,,
2025-02-24 21:59:57.705000,L9,360.59,336.54,302.46,286.22,288.54,298.69,289.82,320.99,323.47,308.81,287.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25 21:53:31.115000,L8,358.21,332.05,300.62,283.62,289.61,294.23,289.72,318.49,323.00,307.01,,,,,,,,,,,,,,,,,,,,,,,,319.86,326.62,339.86,335.44,331.64,333.25,,,,,,,,,,,,
2025-03-04 21:59:42.932000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.67,326.78,347.13,334.47,326.96,332.01,,,,,,,,,,,,
2025-03-05 21:53:44.923000,L9,366.84,341.08,314.78,303.34,307.57,317.38,322.65,328.07,329.73,358.56,319.16,324.23,,,,,,,,,,,,,,,,,,,,,,316.77,328.65,347.40,341.39,333.96,336.03,,,,,,,,,,,,
2025-03-12 21:59:53.428000,L9,335.43,298.43,257.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20 21:59:32.187000,L8,,,,,,,,,342.52,293.99,326.59,339.50,,,,,,,,,,,,,,,,,,,,,,306.96,328.08,343.23,335.09,327.58,333.73,,,,,,,,,,,,
2025-03-21 21:53:32.179000,L9,383.54,350.55,323.24,307.43,309.83,316.97,287.10,318.01,332.02,360.70,324.98,327.72,,,,,,,,,,,,,,,,,,,,,282.30,313.16,336.91,350.84,339.30,330.25,333.48,,,,,,,,,,,,
2025-03-28 21:59:42.853000,L9,362.08,342.52,308.04,298.15,301.60,314.57,314.31,326.47,329.16,363.13,304.90,,,,,,,,,,,,,,,,,,,,,,,316.16,325.78,342.13,336.46,329.34,332.09,,,,,,,,,,,,
2025-03-29 21:53:19.999000,L8,356.91,328.36,297.12,274.66,281.67,288.07,281.44,315.22,322.67,364.81,,,,,,,,,,,,,,,,,,,,,,,,310.38,326.50,343.08,333.71,325.22,330.31,,,,,,,,,,,,
2025-04-05 21:59:29.736000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.68,321.83,338.55,344.82,337.08,332.23,,,,,,,,,,,,
2025-04-06 21:53:31.771000,L9,334.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13 21:59:43.721000,L9,356.93,328.17,292.97,277.79,272.58,282.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 21:59:23.560000,L9,378.53,354.27,314.25,298.72,296.44,305.07,304.43,329.63,333.01,301.94,301.37,,,,,,,,,,,,,,,,,,,,,,,318.96,330.27,349.01,346.07,335.34,338.79,,,,,,,,,,,,
2025-05-16 21:53:05.309000,L8,376.85,349.84,311.18,297.43,295.20,303.76,305.08,326.64,332.10,302.62,297.41,,,,,,,,,,,,,,,,,,,,,,,317.49,339.48,354.05,342.75,333.00,337.73,,,,,,,,,,,,
2025-05-31 21:59:17.709000,L9,361.34,331.54,296.55,279.27,281.60,287.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01 21:53:08.733000,L8,372.85,342.44,303.25,293.50,289.49,298.63,301.58,326.54,330.29,303.28,293.56,,,,,,,,,,,,,,,,,,,,,,,309.88,325.68,349.08,347.51,341.24,343.59,,,,,,,,,,,,
2025-06-09 21:53:09.796000,L9,,,360.18,352.11,315.06,322.11,331.12,340.43,341.53,396.61,315.22,339.66,316.88,334.00,336.51,334.57,320.54,303.13,,,,,,,,,,,,,,,,351.73,350.07,367.17,346.20,343.32,344.60,,,,,,,,,,,,
2025-06-16 21:59:27.168000,L9,375.16,350.32,304.44,294.23,289.84,295.64,282.83,325.53,332.72,311.11,293.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17 21:53:20.455000,L8,371.54,350.82,294.19,283.80,302.62,317.33,326.58,335.62,336.29,358.36,336.50,369.74,381.80,394.89,376.67,331.65,,,,,,,,,,,,,,,,,,309.97,327.27,344.25,342.19,330.00,325.46,,,,,,,,,,,,
2025-07-18 21:59:40.570000,L9,378.99,358.06,316.76,304.94,309.25,315.53,323.86,338.46,337.45,292.59,292.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-26 21:59:44.475000,L8,371.41,349.91,306.46,301.95,293.84,309.76,314.82,328.04,331.42,369.49,,,,,,,,,,,,,,,,,,,,,,,,312.08,326.56,344.58,341.35,332.00,330.59,,,,,,,,,,,,
2025-08-11 21:59:52.776000,L8,390.92,369.69,365.97,346.28,347.29,351.99,353.74,352.82,353.45,369.24,358.67,361.64,359.81,363.28,355.25,371.87,321.25,305.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12 21:53:43.900000,L9,366.60,347.01,303.97,295.98,293.88,306.77,304.88,325.36,328.31,350.54,,,,,,,,,,,,,,,,,,,,,,,,309.08,323.30,336.91,335.95,327.71,327.70,,,,,,,,,,,,
2025-08-20 21:53:43.826000,L8,375.86,362.44,346.76,340.37,338.68,342.02,348.73,342.92,339.15,365.33,330.45,354.19,350.31,359.73,346.99,329.17,314.30,295.14,,,,,,,,,,,,,,,282.15,312.86,332.50,347.43,338.37,333.24,329.31,,,,,,,,,,,,
2025-08-28 21:53:47.523000,L9,358.95,332.98,296.81,281.47,,,,,,,,,,,,,,,,,,,,,,,,287.88,325.07,306.17,,,,322.01,333.77,345.13,334.67,330.78,339.98,,,,,,,,,,,,
2025-09-12 22:00:00.269000,L8,360.52,363.36,300.79,293.68,300.67,303.18,,,,,,,,,,,,,,,,,,,,,,289.07,290.49,319.43,317.81,,,334.73,335.94,352.35,333.62,331.49,331.21,,,,,,,,,,,,
2025-09-28 22:00:04.806000,L8,359.88,343.03,299.94,288.86,287.76,297.63,297.08,318.79,323.23,,,,,,,,,,,,,,,,,,,,,,,,,302.57,322.33,352.67,329.91,324.83,325.13,,,,,,,,,,,,
2025-09-29 21:53:57.020000,L9,347.50,319.12,282.80,299.82,316.45,317.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07 21:53:56.068000,L8,357.77,340.84,303.73,294.67,300.05,306.79,313.34,325.90,326.19,,,,,,,,,,,,,,,,,,,,,,,,,341.56,342.81,363.20,338.23,333.07,346.34,,,,,,,,,,,,
2025-10-14 22:00:07.657000,L8,354.34,330.34,296.02,280.55,291.25,295.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23 21:53:53.905000,L8,355.59,334.33,300.18,281.83,293.01,295.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.99,341.39,360.64,336.89,327.99,332.44,,,,,,,,,,,,
2025-10-30 22:00:08.787000,L8,362.25,346.71,308.01,302.90,305.54,311.81,321.02,326.46,330.73,350.84,321.65,322.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31 21:53:57.850000,L9,,,289.33,318.47,297.14,287.70,293.75,328.52,316.59,,,,,,,,,,,,,,,,,,,,,,,,,297.07,319.67,333.93,327.69,322.37,326.54,,,,,,,,,,,,
2025-11-07 22:00:13.813000,L9,353.34,330.59,293.73,282.62,283.11,291.44,296.88,315.36,321.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-16 21:54:01.603000,L9,354.65,328.82,293.05,281.44,281.97,287.23,289.50,314.26,322.00,,,,,,,,,,,,,,,,,,,,,,,,,302.98,319.77,338.41,330.61,320.49,326.15,,,,,,,,,,,,
2025-11-23 22:00:11.106000,L9,361.54,339.45,304.84,287.27,289.76,296.58,284.85,321.23,326.52,286.16,,,,,,,,,,,,,,,,,,,,,,,,302.11,322.84,340.65,335.01,325.48,325.36,,,,,,,,,,,,
