dates,satname,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0015,nzd0421-0051
2025-02-23 22:07:31.324000,L8,279.43,268.30,295.64,283.22,272.29,296.63,241.66,308.31,307.99,269.76,266.91,272.23,280.52,302.09,262.28,304.54,344.17,340.47,339.31,338.33,319.10,322.39,326.94,343.70,341.94,329.81,260.04,325.20,326.87,322.25,311.83,302.35,304.18,295.55,296.12,292.61,294.44,284.40,288.22,295.02,294.08,295.33,293.66,297.70,301.17,313.98,362.49,344.38,349.64,349.48,298.38,356.57
2025-04-03 22:13:28.093000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.89,254.08,257.55,251.79,261.73,221.16,213.17,256.44,227.09,264.39,219.70,,,,,290.00,332.64,326.37,,323.24
2025-04-11 22:13:41.465000,L9,288.28,283.32,348.37,303.90,288.96,298.01,303.60,320.57,316.17,287.87,311.44,294.68,305.85,307.39,285.48,328.88,352.04,354.90,352.89,354.57,329.41,349.49,333.80,357.71,360.24,335.93,332.55,347.38,348.95,341.74,333.42,314.37,325.87,335.47,325.67,312.76,324.63,321.34,320.83,324.01,323.37,324.89,327.64,330.97,,,,,,,304.07,
2025-04-12 22:07:12.262000,L8,282.34,277.21,314.46,295.84,284.34,291.81,299.59,311.15,307.55,281.26,296.52,279.27,295.38,305.27,264.28,316.43,343.70,345.49,345.76,344.33,327.12,337.73,324.68,349.16,345.26,329.70,263.64,338.26,336.89,328.59,319.79,314.39,305.58,295.84,297.84,292.20,299.43,286.26,291.39,318.97,297.86,321.38,299.08,301.84,303.12,338.51,,,,,,
2025-05-05 22:13:12.411000,L8,,,,,,,,225.47,268.93,271.77,260.37,264.67,268.68,254.30,,,,,,,,,,,,,,,,,,290.63,256.95,254.18,260.94,250.68,250.53,229.65,,241.62,222.67,267.15,216.01,,,,,272.15,332.20,319.96,,334.17
2025-05-06 22:07:18.415000,L9,,,,,,,,220.38,234.52,272.05,258.91,264.54,264.16,255.80,,,,,,,,,,,,,,,,,,,250.38,255.18,267.96,257.05,250.17,226.25,,249.57,219.66,254.72,216.93,262.15,268.63,232.65,275.94,280.04,337.37,323.97,,335.10
2025-05-21 22:13:15.852000,L8,275.25,227.86,313.50,306.30,288.35,286.85,239.23,301.67,306.65,296.02,301.93,311.28,312.97,302.92,328.05,330.74,336.32,347.62,351.23,352.41,339.95,354.35,329.40,351.60,352.30,343.98,332.60,345.43,347.12,335.43,326.44,328.59,322.94,332.49,332.54,324.34,338.91,331.54,329.40,328.24,322.79,318.85,307.11,325.97,329.69,338.97,,,,,,
2025-05-22 22:07:07.693000,L9,,,,,,,,257.74,269.36,271.92,259.29,266.85,266.72,251.14,,,,,,,,,,,,,,,,,,294.98,282.41,265.06,262.06,260.22,243.67,230.96,,245.07,222.53,275.78,214.73,257.38,275.01,298.64,281.87,,,,,
2025-05-29 22:13:15.546000,L9,,,285.30,290.51,272.47,267.63,,228.96,269.63,273.16,260.22,267.74,267.07,251.88,,,,,,,,,,,,,,,,,,,281.64,269.01,273.04,250.88,248.72,231.68,,249.73,230.77,269.90,216.96,262.15,268.88,234.19,279.10,270.07,267.90,288.99,,327.95
2025-05-30 22:07:06.496000,L8,,,300.72,301.05,284.40,281.06,233.21,289.15,303.44,286.80,282.16,287.66,301.16,279.02,323.16,,,,,,334.62,346.69,321.25,343.23,341.91,332.54,346.80,337.99,337.63,333.20,323.62,326.72,325.58,325.66,292.66,292.43,323.10,285.16,321.54,315.70,317.23,319.18,320.12,320.33,328.99,336.25,369.69,341.72,345.84,361.26,,364.51
2025-06-14 22:13:23.039000,L9,,,,,,,,230.99,252.34,262.59,251.65,250.48,261.29,242.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-22 22:13:31.532000,L8,265.14,232.54,327.82,307.92,291.55,291.32,234.91,304.69,306.82,299.04,297.61,290.42,314.06,285.18,327.08,330.39,329.75,353.71,376.87,371.92,331.49,363.58,328.79,343.60,354.72,332.97,330.36,351.23,349.39,363.58,349.00,319.17,317.78,342.25,296.64,315.94,328.41,324.43,328.10,318.61,322.02,329.85,331.07,330.44,334.23,339.09,,399.84,350.55,368.96,301.21,365.81
2025-06-23 22:07:18.159000,L9,,,,,,,,230.13,258.10,263.14,255.48,257.25,263.69,244.87,,,,,,,,,,,,,,,,,,295.41,286.13,262.49,267.40,260.91,244.05,235.55,,,,,215.39,264.07,276.40,300.45,281.88,,,,,
2025-06-30 22:13:31.549000,L9,,,,,,,,290.96,303.76,289.12,281.73,286.59,312.63,268.59,316.46,,,340.25,347.26,348.06,338.16,346.76,326.63,339.42,339.18,328.66,326.54,336.39,334.09,329.44,322.42,316.35,312.62,312.86,296.37,289.53,307.69,284.82,314.94,306.25,305.58,313.80,311.50,313.10,313.28,331.21,,,,,,
2025-07-09 22:07:21.145000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.31,264.48,273.58,251.50,251.04,245.17,236.39,,,,,,,,,,,,,,
2025-07-16 22:13:36.776000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.85,268.20,258.19,258.23,243.57,220.44,,,,,,,,,,,,,,
2025-07-17 22:07:28.672000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.28,252.68,257.49,251.98,251.02,243.23,231.37,,,,,,,,,,,,329.83,,342.94
2025-07-24 22:13:41.747000,L8,,,,,,,,297.53,302.50,286.06,284.55,286.55,298.96,276.13,,,323.25,340.31,342.51,340.67,328.51,351.25,323.39,341.72,353.17,325.07,316.06,331.14,331.23,327.27,318.31,314.53,323.34,299.50,294.24,287.32,299.02,284.89,298.47,308.65,305.37,313.08,305.17,294.59,316.40,,,320.99,347.89,352.60,,364.77
2025-07-25 22:07:30.261000,L9,276.01,251.06,352.51,305.76,292.21,297.48,303.56,310.26,311.11,289.22,303.82,298.77,310.75,310.73,280.62,326.85,351.21,362.28,356.63,346.64,338.79,358.73,331.49,351.20,369.00,339.58,340.31,349.25,352.60,357.00,359.35,332.39,340.09,,,,,,,,,,,,,,,,,,314.53,
2025-08-01 22:13:42.728000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.89,287.33,266.19,266.43,263.14,251.35,241.90,,273.43,270.39,275.01,218.56,268.77,276.61,295.11,295.56,274.78,329.72,325.50,,346.97
2025-08-25 22:13:51.713000,L8,276.96,247.69,298.97,292.19,306.15,327.81,311.53,341.74,305.98,289.03,298.30,307.47,330.16,308.69,299.71,342.41,,,,,,,375.66,385.52,354.65,341.11,268.10,341.46,351.90,355.72,352.35,352.13,,,,,,,,,,,,,,,,,,,318.06,
2025-08-26 22:07:45.199000,L9,292.38,290.05,323.77,305.24,298.27,341.83,345.36,343.98,345.01,304.85,316.54,336.54,316.76,349.51,340.59,338.90,349.08,350.23,364.90,372.10,356.45,355.78,333.31,355.87,366.30,356.59,358.99,346.00,355.89,354.79,338.06,344.58,339.97,336.05,348.77,,,,,,,,,,,,,,,,309.74,
2025-09-02 22:13:59.297000,L9,290.93,286.42,319.90,303.71,299.35,303.22,330.32,335.85,336.45,301.64,314.30,338.35,332.38,329.14,327.37,334.06,351.70,347.92,352.20,360.70,344.89,356.31,334.22,360.14,362.53,350.27,347.55,342.84,340.15,344.61,337.54,343.54,343.56,329.60,334.56,313.39,330.44,330.14,321.51,319.08,316.61,320.76,318.00,320.60,324.78,332.60,,,,,307.35,
2025-09-10 22:13:56.123000,L8,289.96,282.28,318.36,300.76,295.04,316.47,340.42,341.11,333.69,301.95,336.01,342.18,319.54,340.22,339.54,343.60,354.60,350.87,354.07,359.99,347.88,357.36,344.95,353.11,361.50,349.84,336.74,348.29,347.23,346.29,344.62,339.98,342.50,340.89,334.96,325.51,326.46,322.73,321.27,317.36,323.90,329.55,321.36,325.45,331.80,337.94,,,,,312.53,
2025-09-19 22:07:51.167000,L8,285.77,274.47,322.10,295.30,288.93,298.48,290.87,313.44,308.02,280.81,295.21,287.93,293.41,311.61,264.64,317.88,344.23,345.61,344.07,342.58,329.48,335.43,327.38,343.61,343.79,334.46,263.10,343.27,335.02,326.73,323.98,311.33,306.70,298.20,301.62,298.09,310.12,292.71,294.69,308.21,303.03,311.73,306.02,303.83,308.90,330.53,,,,,303.00,
2025-10-05 22:07:52.590000,L8,287.07,332.14,308.08,293.83,285.70,302.23,302.87,314.45,311.26,282.09,305.36,292.63,293.08,312.03,278.48,318.85,347.23,345.68,346.93,341.50,329.26,338.31,333.84,343.30,344.70,333.25,317.45,340.94,340.45,327.44,322.39,310.10,305.53,299.63,298.82,296.31,313.41,295.91,299.93,308.22,308.54,310.86,300.97,299.62,305.36,335.12,370.74,,,,304.75,
2025-10-21 22:07:51.194000,L8,274.68,261.96,301.56,285.16,273.01,291.77,258.43,306.23,304.14,262.53,275.61,272.59,281.93,258.93,264.45,306.49,340.76,340.98,340.12,335.68,322.13,322.58,326.67,336.43,341.35,326.84,,337.08,327.58,320.12,314.43,303.14,303.53,290.37,296.01,289.43,298.64,285.60,285.71,297.13,296.19,300.23,296.09,295.19,299.42,314.10,363.54,348.99,355.99,347.53,303.59,361.21
2025-10-28 22:14:05.445000,L8,280.58,266.01,295.39,288.22,279.32,294.14,258.02,309.60,305.29,269.28,292.66,279.57,286.08,299.96,265.24,307.53,332.28,337.19,340.17,333.71,321.14,323.11,323.66,337.57,336.28,326.08,,323.92,326.78,320.52,315.34,305.61,303.83,294.01,297.48,291.29,301.50,290.27,,,,,,,,,,,,,302.74,
2025-10-29 22:07:53.149000,L9,274.01,267.35,295.93,284.36,271.24,292.33,256.45,304.37,302.62,264.25,284.27,271.71,283.18,302.48,266.86,303.96,337.41,338.81,339.63,333.65,319.78,320.26,323.55,337.43,337.82,327.18,,328.21,324.08,318.63,313.30,303.03,302.06,288.98,294.15,289.80,297.84,285.07,285.07,292.85,295.80,292.81,295.26,294.94,295.70,307.36,310.81,349.64,352.58,347.97,303.56,354.70
2025-11-06 22:07:55.742000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.17,225.97,214.45,277.81,293.81,287.13,332.91,338.93,338.62,,345.55
2025-11-13 22:14:04.388000,L8,267.26,247.38,280.49,264.54,251.69,248.91,,,,,,,,,,,,,,269.98,306.26,300.28,312.39,310.68,318.33,,,,,,,,,,,,,,,,,,,208.70,280.54,289.81,297.25,342.82,331.84,331.02,,335.37
2025-11-14 22:08:00.303000,L9,275.92,269.49,299.33,283.35,269.80,293.91,256.42,307.92,303.33,266.01,282.04,276.56,286.28,304.55,264.53,304.57,341.84,343.23,341.03,333.25,318.74,319.61,324.50,334.89,343.77,324.24,259.03,339.13,323.66,318.82,312.86,302.68,301.65,284.58,293.72,290.25,296.07,285.23,283.59,290.96,292.76,291.80,294.56,293.36,298.44,307.41,305.62,349.62,364.53,354.34,306.43,356.93
