dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0092,nzd0282-0085,nzd0282-0093,nzd0282-0079,nzd0282-0080,nzd0282-0084
2024-03-17 22:00:02.951000,L8,,,,,,,,301.43,313.17,306.80,303.31,304.99,310.94,327.27,322.49,319.14,337.05,342.26,335.61,336.01,,,332.78,335.33,319.06,290.20,293.77,298.99,308.12,321.38,315.23,308.92,316.52,310.13,301.24,315.84,306.62,286.83,326.02,321.70,281.82,290.66,266.17,268.37,279.46,273.45,265.10,267.45,158.31,182.53,197.87,198.00,202.16,200.31,201.20,201.29,195.92,192.68,183.15,167.79,149.13,305.94,296.41,300.98,302.79,311.71,300.69,312.55,274.53,254.13,271.57,,,,,,,,,,,,,,,,,,,,,,,,175.42,219.47,234.50,243.63,267.54,319.15,335.76,324.09,272.12,273.86,278.68,272.72,270.79,273.08,270.21,262.83,265.59,281.15,286.60,297.49,317.49,322.93,338.36,335.79,332.03,322.98,322.63,324.34,314.23,314.16,272.73,305.68,298.68,301.76,305.01,310.63,315.20,314.95,316.38,309.32,312.41,315.30,310.79,305.44,310.61,302.74,305.94,309.96,305.62,308.60,305.80,314.11,299.50,304.87,321.39,323.47,312.85,319.73,318.81,290.20,325.93,322.03,306.99,325.14,312.13,328.34,335.79,332.28,,,,,,
2024-03-26 21:53:40.766000,L8,407.81,405.01,407.00,403.02,406.80,420.27,408.41,407.81,394.73,386.22,387.95,400.02,387.71,401.23,392.81,395.27,399.48,391.63,383.02,373.51,374.88,391.98,399.99,406.40,409.56,403.46,408.62,407.36,401.21,391.71,405.19,399.86,390.18,380.07,382.25,388.43,386.91,393.47,382.71,379.85,365.98,358.60,361.97,362.69,354.83,362.20,347.45,397.20,369.46,367.62,366.30,367.75,359.74,352.76,347.62,347.07,363.09,348.68,348.51,345.21,350.08,366.09,349.01,357.07,356.84,354.86,352.29,354.18,354.78,372.09,367.96,368.62,213.91,195.13,242.14,243.89,253.41,237.10,222.65,207.94,225.48,243.67,257.93,242.47,223.77,237.91,237.55,337.27,374.94,250.10,326.86,189.63,226.13,216.89,237.34,343.22,358.81,349.06,351.42,347.27,366.01,365.43,346.52,352.65,348.95,336.65,344.17,335.35,336.20,333.48,339.60,341.13,337.28,360.36,372.05,347.28,364.52,368.94,371.75,366.05,358.07,354.24,350.28,346.14,351.83,353.97,347.14,339.53,345.47,331.52,329.20,335.82,348.90,323.18,330.11,337.56,328.49,324.81,324.14,325.47,328.68,330.05,331.48,333.87,331.58,336.06,338.48,342.72,335.88,340.60,,464.28,345.86,350.37,348.47,354.19,353.67,349.32,356.41,355.76,350.17,353.43,347.91,267.89,356.18,205.35,215.02,254.52
2024-04-03 21:54:04.700000,L9,348.27,344.17,337.62,335.69,322.27,280.16,285.66,285.75,296.61,302.36,301.03,303.19,299.76,314.56,309.44,309.95,310.49,309.38,341.72,343.26,338.81,331.92,336.33,329.01,316.10,299.00,294.55,301.70,307.11,328.83,317.14,309.65,323.80,315.86,298.76,293.80,305.54,293.56,287.11,320.39,283.09,292.57,257.01,267.58,276.84,277.30,267.81,267.91,269.28,285.00,273.85,273.42,277.16,273.59,281.96,310.80,314.55,321.01,304.26,280.03,307.12,278.46,309.82,314.73,322.31,310.16,323.66,266.96,264.21,249.85,237.05,,,,,,,,,,,,,,,,,311.43,,,,,,,175.56,221.53,237.81,238.20,235.88,271.72,277.41,275.21,277.25,271.74,277.88,272.89,273.15,274.82,272.75,265.96,284.94,281.71,289.11,292.94,318.61,329.79,338.09,327.55,341.30,302.74,321.62,315.27,326.52,316.05,256.84,307.44,299.06,309.49,318.02,312.54,309.51,317.86,310.89,297.12,285.20,280.06,289.54,301.73,310.33,302.97,302.42,308.55,287.96,286.86,283.72,317.78,276.57,327.13,328.30,318.97,286.55,325.75,329.47,284.67,331.60,334.83,303.18,338.36,308.62,330.50,324.43,314.98,331.41,,,,,
2024-04-18 21:59:42.998000,L8,347.99,343.50,338.75,336.67,296.39,273.82,275.54,285.51,294.92,299.40,302.34,287.17,283.44,295.16,305.38,304.99,305.50,309.29,312.44,340.75,341.37,312.11,332.75,332.85,315.70,300.41,276.54,289.48,307.64,331.02,320.19,314.97,324.14,314.32,301.02,292.52,300.18,291.31,285.64,322.00,278.79,293.15,248.19,269.61,282.49,277.96,267.55,271.70,270.56,285.52,274.35,274.99,279.04,277.26,285.41,322.12,309.42,289.89,280.37,279.19,279.09,282.43,310.23,311.00,309.68,310.95,310.87,285.64,274.02,201.40,259.68,,,,,,,,,,,,,,,,,,,,,,,394.15,361.72,329.09,234.60,232.84,231.93,260.28,271.93,280.10,276.53,272.27,276.06,274.67,273.92,276.58,275.83,263.69,283.56,282.51,288.22,288.59,320.13,321.04,302.25,323.20,329.48,304.20,311.77,297.50,289.33,267.37,252.62,276.43,278.10,296.03,313.54,310.95,308.80,313.85,310.03,272.56,273.07,270.80,303.16,273.60,305.40,293.60,294.70,303.62,284.97,284.10,281.90,289.39,285.32,292.79,324.50,323.05,288.41,303.94,315.37,289.57,331.65,330.91,301.97,314.07,306.36,305.91,300.76,307.56,,,,,,
2024-04-26 21:59:52.837000,L9,322.84,314.91,341.30,335.24,288.04,252.75,257.27,269.11,292.20,292.52,289.05,264.47,251.63,265.40,300.59,296.68,304.33,307.18,307.56,,,,331.86,326.98,315.75,291.59,272.54,284.60,315.14,323.56,317.27,312.61,323.35,314.44,280.51,289.86,299.23,282.91,285.40,317.94,282.82,290.60,248.15,268.13,282.07,276.93,269.65,272.20,165.89,185.39,200.18,202.03,205.39,203.62,205.92,201.74,194.13,190.39,179.76,163.97,147.10,304.82,306.30,309.62,308.88,311.77,312.88,287.43,273.03,204.84,263.93,,,,,,,,,,,,,,,,,,,,,,,,174.59,217.91,231.93,234.27,231.17,257.10,269.91,277.25,275.09,270.83,272.92,273.72,274.79,292.06,270.98,271.58,278.93,280.57,288.12,290.06,323.22,327.32,316.27,332.03,331.26,311.94,261.12,318.03,285.38,262.72,248.12,274.46,276.73,306.62,312.39,310.88,311.39,314.02,304.93,271.44,267.55,262.74,304.29,271.74,296.45,304.16,301.33,308.05,287.25,282.31,282.23,287.12,269.66,289.04,315.38,321.38,273.63,323.88,323.11,273.16,323.12,294.83,301.87,329.19,328.13,302.53,319.48,321.04,,,,,,
2024-04-27 21:53:28.829000,L8,344.64,345.10,335.31,298.58,287.38,259.19,259.11,268.51,391.96,401.32,393.81,394.61,393.09,387.84,302.71,298.71,304.41,307.48,325.92,324.14,327.83,257.32,335.05,336.50,316.64,294.58,271.08,283.35,310.92,323.48,323.39,314.67,323.00,316.10,285.74,291.83,282.87,289.01,284.97,310.12,285.09,292.26,245.53,272.00,283.82,279.44,270.16,272.27,272.04,286.14,274.84,277.13,280.66,280.56,281.47,308.36,322.85,309.21,313.40,298.62,316.53,305.84,315.62,310.40,310.68,310.11,309.79,317.31,277.50,262.45,265.03,,,,,,,,,,,,,,,327.41,327.26,328.77,,,,,,,177.80,223.32,232.26,237.39,234.49,257.40,274.63,279.96,277.58,270.70,275.91,275.91,275.65,272.17,270.70,271.90,282.02,283.17,315.15,311.72,319.67,305.20,338.07,333.70,333.31,300.11,326.47,324.83,277.97,262.85,250.05,277.32,275.75,307.14,314.03,311.47,310.33,310.16,316.17,271.30,269.78,266.76,273.41,274.39,300.25,304.96,305.14,309.26,309.33,280.90,281.18,315.98,268.56,315.23,324.03,298.91,327.76,323.75,276.47,328.85,326.68,332.87,302.65,343.22,333.81,304.00,332.74,323.71,327.17,,,,,
2024-05-04 21:59:34.180000,L8,,349.40,351.22,340.70,324.41,260.65,263.24,276.51,299.74,300.66,295.93,274.13,260.60,276.17,309.93,302.53,309.00,326.23,345.79,345.71,340.31,342.92,158.80,332.61,319.64,300.16,277.78,288.53,316.94,323.97,321.58,318.76,327.38,318.01,288.69,296.70,298.99,294.50,286.01,326.31,327.99,318.44,320.68,324.30,325.61,328.41,322.91,519.59,478.68,501.02,493.32,322.09,326.07,321.96,310.76,312.82,314.70,320.80,313.79,312.83,320.69,307.30,323.28,320.50,324.77,324.33,324.76,318.35,318.95,311.12,323.38,299.37,442.23,437.40,395.48,,305.44,306.53,320.85,309.13,320.96,322.09,,295.46,317.86,282.50,324.65,340.19,341.00,,,,,395.03,375.96,344.65,336.27,340.75,328.05,333.99,328.37,326.05,319.27,315.31,324.95,321.70,318.70,313.91,308.91,317.81,317.67,318.29,318.61,335.87,334.14,334.72,350.87,328.91,342.81,310.09,332.39,336.73,323.04,320.81,255.82,310.64,306.93,306.65,311.38,310.07,316.89,318.61,326.22,280.34,272.24,271.13,324.45,307.11,319.63,321.24,317.16,327.08,327.37,333.36,333.01,332.81,329.97,333.22,333.05,332.35,333.90,332.01,339.00,336.15,345.05,343.77,344.97,342.77,348.90,346.01,344.64,340.41,328.89,339.86,338.18,320.93,311.89,323.70
2024-05-05 21:53:40.756000,L9,293.52,294.40,324.46,298.38,295.56,268.72,291.67,263.48,266.61,280.83,266.60,297.50,250.56,264.79,335.99,305.37,324.12,322.02,331.95,328.44,324.70,317.40,318.53,322.84,317.69,292.34,281.86,315.40,310.61,325.53,322.04,317.57,320.83,318.55,327.70,300.75,269.19,265.52,236.50,249.58,164.19,,,,,148.68,335.01,242.64,,273.18,270.63,267.91,277.50,256.75,,,,,,242.95,309.61,276.07,263.29,309.75,274.10,287.69,298.74,304.91,262.22,204.63,240.71,,,,,,,,,,,,,,,354.13,309.84,,,,,,,,157.45,207.74,230.11,218.94,213.58,245.42,239.81,162.24,167.31,158.36,,,,,,,,217.13,242.92,259.63,297.75,308.18,343.12,327.65,336.26,339.52,326.64,332.85,336.65,339.19,340.89,343.13,320.33,,,,,,,,,,252.73,269.74,,238.28,246.45,229.25,,,,324.79,292.34,180.44,235.19,290.78,533.17,422.40,459.08,402.23,345.77,346.14,280.63,278.77,204.24,250.40,,,,,,,,
2024-05-29 21:53:06.794000,L8,319.23,330.24,317.56,296.43,287.86,262.01,259.47,267.69,293.26,296.80,289.91,262.76,251.15,252.79,301.86,300.63,293.65,316.31,307.33,314.67,326.23,276.24,321.72,319.33,318.33,293.29,272.69,279.66,302.28,321.67,315.47,308.85,319.05,313.15,284.36,289.90,265.91,284.54,207.08,498.52,515.00,513.22,517.47,508.88,318.91,317.53,309.61,289.61,286.18,315.72,311.59,302.94,314.09,309.36,305.78,298.24,296.89,296.99,291.66,299.10,291.54,293.98,292.72,287.66,309.41,300.90,303.88,301.52,303.38,276.92,187.04,,,,,,,,,289.81,,,,,413.50,408.19,395.37,,,,,,,365.24,380.18,356.10,335.70,312.86,293.71,324.96,309.05,296.31,303.11,308.56,316.44,301.00,295.83,316.37,297.85,313.67,297.49,302.57,317.38,310.58,320.86,322.05,322.92,333.18,342.52,303.12,254.15,249.53,275.00,260.71,242.05,269.62,270.34,280.19,310.68,310.10,314.38,316.37,299.44,270.71,270.98,265.75,259.07,274.56,225.27,305.26,279.45,311.01,301.83,299.76,320.19,305.85,309.10,318.93,315.91,318.15,326.45,310.89,314.47,,295.91,282.03,179.26,297.21,324.05,336.01,331.03,323.94,,,,276.56,289.24,
2024-06-05 21:59:20.542000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.99,290.64,281.11,276.59,278.93,273.32,291.82,277.46,310.06,285.95,284.41,303.20,299.64,311.14,297.68,289.33,297.58,289.93,296.97,297.78,310.18,303.31,310.61,305.09,281.86,276.45,265.15,256.67,,,,,,,,,,,,,,,,,,,,,,,,172.28,216.32,235.74,237.20,230.46,256.91,271.03,274.33,277.88,272.10,277.34,281.26,278.79,279.50,273.93,274.92,272.14,274.98,286.07,279.78,323.43,326.87,316.30,329.62,340.73,302.41,250.20,245.83,272.74,261.17,240.15,269.23,268.10,272.10,316.82,309.47,318.38,313.63,300.79,269.47,266.64,260.26,253.06,272.34,222.61,256.23,254.01,267.27,245.11,267.78,271.98,286.02,268.60,242.97,317.13,317.41,267.97,217.80,193.33,,,,,206.92,241.92,339.37,302.89,329.36,,,,,,
2024-06-14 21:53:11.479000,L8,414.35,425.91,429.33,422.47,416.90,416.02,353.53,345.16,347.57,334.25,344.08,341.95,341.34,345.40,345.67,353.48,403.95,423.64,419.91,419.22,418.45,411.23,410.82,402.05,401.42,327.68,371.71,374.31,376.30,402.16,407.30,390.43,395.45,428.57,324.34,335.83,328.12,326.80,323.94,398.27,393.42,397.02,405.07,406.33,412.85,400.77,398.99,403.70,412.92,404.36,396.01,392.90,395.27,394.32,391.82,378.94,346.94,345.53,347.10,349.04,348.66,340.70,346.28,342.68,348.29,333.61,379.98,377.16,377.69,383.41,375.29,382.61,382.05,389.14,381.73,392.97,390.42,399.27,391.52,394.01,393.90,396.52,417.19,408.58,403.54,404.88,397.93,392.36,396.84,406.41,384.41,468.96,529.00,511.72,444.08,445.00,424.11,421.10,419.57,408.71,407.42,399.98,399.81,390.24,380.58,380.96,377.41,378.00,377.11,379.83,382.26,375.74,384.13,384.15,384.08,393.11,386.35,385.53,388.53,379.33,334.08,351.37,368.87,329.80,343.37,320.34,328.97,324.79,338.99,361.80,360.16,330.42,338.36,319.97,314.25,311.71,313.45,362.48,315.86,355.73,364.21,374.12,358.82,366.19,370.47,371.90,373.42,367.19,371.88,371.33,355.23,377.11,377.97,372.56,345.35,380.14,387.95,365.79,384.24,382.33,363.12,380.14,390.60,419.42,397.51,396.56,388.57,402.48
2024-06-21 21:59:29.217000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.20,237.53,270.00,278.54,285.47,267.92,209.85,192.41,182.73,195.03,195.55,199.05,199.36,201.44,194.60,189.04,188.56,178.70,163.66,285.60,286.51,295.22,301.61,292.96,296.15,299.40,278.32,274.07,265.00,250.83,,,,,,,,,,,,,,,,,,,,,,,,167.43,213.68,234.69,236.80,232.97,255.87,271.60,273.95,276.94,269.29,275.26,276.58,273.47,278.05,273.21,272.09,272.50,273.46,283.00,287.82,323.91,310.61,316.79,329.85,334.31,293.70,248.10,242.35,271.10,258.19,212.04,266.21,267.66,269.12,307.84,308.10,307.54,315.06,298.78,267.97,263.33,261.65,252.70,270.51,220.69,236.70,245.08,263.78,251.45,266.51,269.56,285.15,264.84,238.06,299.27,320.60,268.09,218.17,190.97,,,,,,,240.02,295.55,328.19,,,,,,
2024-07-07 21:59:37.228000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.15,284.28,207.21,306.67,296.93,295.59,320.96,310.24,318.69,330.97,312.77,304.38,319.10,310.21,313.19,303.08,308.30,313.11,308.80,311.31,310.93,309.04,311.19,306.19,318.37,309.43,301.63,300.76,303.07,306.29,304.12,304.86,305.24,290.02,176.62,,,,,,,307.64,290.65,259.42,309.67,318.04,,,,,176.57,191.46,326.85,341.42,318.16,361.91,,,304.20,326.70,343.61,344.84,339.20,330.37,334.97,325.87,323.55,318.52,316.12,314.43,315.12,308.13,307.34,308.26,303.63,303.72,315.21,312.98,316.89,324.24,323.75,333.18,341.84,304.38,256.00,254.90,278.28,264.00,241.26,272.47,274.41,281.18,312.14,305.72,312.85,317.41,330.25,274.73,271.37,264.16,258.00,274.06,226.12,303.82,301.93,314.94,301.89,301.35,309.27,304.66,312.35,309.27,317.37,313.36,273.40,326.51,307.86,327.43,337.52,322.51,328.12,331.67,315.81,317.73,328.44,325.39,,,290.96,306.99,320.23,325.95
2024-07-08 21:53:25.696000,L9,407.84,403.72,334.54,312.36,325.44,334.36,330.45,334.48,333.63,312.85,335.49,332.06,330.63,317.74,333.32,328.11,336.60,327.51,321.45,319.61,,,319.85,328.97,321.93,319.72,306.14,311.58,325.01,325.07,321.37,320.72,324.29,321.23,300.88,301.71,307.97,297.99,247.67,307.64,301.22,321.84,305.44,320.07,318.53,322.53,316.90,307.91,156.62,177.58,192.11,194.13,196.78,196.00,196.39,187.88,171.84,174.42,304.99,319.65,292.51,298.58,320.16,309.14,300.80,301.59,308.33,306.24,302.76,272.79,251.61,,,498.90,441.44,452.09,471.91,309.85,287.41,,,,,,,,,,310.82,326.39,319.12,350.42,313.23,312.34,305.97,333.08,310.94,311.56,339.15,329.98,325.78,330.17,334.91,319.66,317.25,313.12,310.61,300.73,307.55,305.22,306.48,311.68,311.83,311.87,317.90,323.58,324.91,333.00,335.04,318.09,260.70,253.12,280.28,263.65,247.31,272.30,274.97,280.10,304.93,307.19,308.05,311.52,304.28,273.46,272.36,273.37,263.45,276.77,229.23,305.57,307.47,303.29,305.76,298.47,310.61,314.70,304.90,321.23,319.64,314.57,273.85,316.07,316.11,313.22,336.27,309.74,224.60,222.76,319.69,334.94,341.75,317.37,,,313.62,306.07,,
2024-07-23 21:59:51.840000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.74,301.37,303.32,305.47,270.38,256.43,,,,,,,,,,,,,,,,,,,,,,,,154.67,223.36,270.19,245.43,244.72,267.00,302.90,300.98,328.15,328.46,314.41,317.60,309.50,309.53,309.67,307.17,305.22,316.82,312.49,318.29,326.86,318.37,323.34,326.18,332.34,323.80,257.97,326.05,312.93,267.15,251.83,274.74,275.22,309.32,321.41,307.45,311.11,312.18,320.55,273.95,268.43,265.91,260.38,276.12,320.52,308.86,295.59,308.54,300.24,301.77,302.04,305.02,312.02,313.42,307.86,321.04,321.18,315.71,321.56,313.19,318.93,316.23,323.60,310.77,332.21,329.11,326.31,322.68,,,,,,
2024-07-24 21:53:29.540000,L9,492.51,,,,,,,,374.25,361.98,368.73,346.96,388.80,384.17,491.85,527.92,504.95,531.88,459.75,434.79,535.80,523.93,523.72,511.61,421.59,426.33,491.55,498.02,434.32,423.05,416.94,521.79,433.99,440.56,454.91,429.72,421.22,429.78,434.05,443.92,450.39,417.12,442.03,415.25,435.06,419.08,423.60,466.93,152.88,176.12,191.79,191.17,196.60,191.80,199.10,192.52,187.18,188.87,178.59,164.61,149.63,400.71,463.74,402.13,414.11,474.72,475.99,446.92,456.27,430.42,447.51,430.17,452.66,439.18,421.61,409.19,407.44,465.17,408.16,408.40,402.41,400.19,389.08,380.26,376.48,412.50,430.14,479.59,382.48,474.42,254.66,252.93,192.66,202.09,525.42,468.78,418.78,452.96,,,,526.51,464.62,479.54,433.65,446.24,412.83,404.33,427.05,486.66,484.66,479.77,397.25,396.96,393.58,400.31,405.15,400.09,472.34,512.09,429.12,425.46,395.38,389.02,387.41,361.50,386.71,382.52,387.38,386.55,375.29,380.19,377.94,376.56,376.66,356.44,346.03,368.22,370.64,368.84,368.73,372.78,372.32,382.31,378.16,380.76,388.06,390.59,387.17,385.30,380.60,402.49,405.19,403.38,405.42,451.26,495.18,478.26,421.36,498.43,498.44,496.32,476.68,388.98,436.71,403.57,416.37,396.60
2024-08-17 21:53:47.653000,L8,281.13,284.59,336.39,332.57,302.55,291.02,278.08,293.92,301.86,302.86,298.10,286.72,271.30,292.61,311.91,313.09,312.73,314.84,312.87,,,,,336.24,319.30,316.65,285.52,289.80,315.22,321.23,319.43,316.84,327.48,318.48,317.66,316.26,312.96,308.48,315.94,305.95,277.90,277.63,250.85,272.92,287.40,281.30,272.80,277.21,272.32,283.46,274.06,249.20,298.76,329.19,337.63,310.56,298.43,291.15,312.69,299.30,295.01,304.85,286.20,301.11,295.10,311.16,310.97,277.94,271.96,265.20,239.29,,,,,,,,,,,,,,,,,,,,,,,,,221.07,260.08,338.48,347.24,339.44,280.55,280.44,282.93,279.15,282.66,284.33,281.53,297.91,277.36,272.28,259.58,264.75,265.58,262.68,306.57,318.06,339.92,327.46,342.86,313.59,319.47,335.35,319.94,323.32,315.72,316.84,313.15,295.51,316.83,313.29,313.85,313.82,299.42,279.02,270.11,265.50,282.70,276.92,309.91,296.26,298.17,309.13,299.57,304.07,306.53,293.18,305.05,302.44,312.00,317.92,274.26,298.25,298.46,287.41,324.85,315.86,341.87,337.42,334.74,337.17,332.76,320.12,,,,,,
2024-08-24 22:00:00.781000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.06,278.18,305.91,273.54,268.51,201.26,202.05,250.66,243.82,,254.12,271.65,268.08,255.93,260.65,259.66,266.93,260.80,255.22,268.42,268.63,272.88,272.00,279.56,274.52,266.27,272.88,266.11,272.37,275.30,275.93,273.44,274.86,280.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.10,225.46,225.01,221.81,237.12,254.01,273.46,275.97,,161.26,207.26,198.03,233.23,209.86,156.03,,,,,,,,,,,,,,,184.33,215.11,206.15,170.33,213.27,145.04,,,,267.04,274.61,218.47,185.96,149.47,,,,,,196.85,194.34,234.73,212.76,,,,,,
2024-09-01 22:00:00.338000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.90,303.32,313.50,301.71,285.43,292.46,297.09,300.60,299.38,306.99,297.44,293.27,305.28,277.03,272.66,264.22,274.89,269.64,,,,,,,,,,,,,,,,,,,,,,,168.08,222.63,341.94,341.77,344.91,339.66,275.63,276.96,276.82,270.30,277.15,278.13,273.93,275.99,272.90,273.16,274.16,281.10,286.77,291.41,314.26,331.84,315.98,324.80,332.18,306.19,316.79,303.66,292.33,278.99,263.95,323.82,283.51,297.26,314.76,307.65,307.43,314.82,308.65,289.94,276.18,274.91,285.92,275.45,297.95,288.91,298.60,296.35,254.58,283.11,281.19,288.53,275.92,291.07,300.60,317.99,288.29,304.51,298.65,289.20,308.67,304.59,303.88,314.88,317.36,305.28,299.94,312.90,,,,,,
2024-09-02 21:53:56.133000,L8,345.70,342.08,350.04,347.79,318.84,284.53,281.25,291.96,296.63,302.26,300.42,300.44,296.22,307.98,311.38,309.78,310.68,316.94,330.29,,,,,206.84,316.62,298.94,289.39,298.66,306.00,332.01,319.75,312.18,323.90,313.11,301.64,294.33,305.92,295.60,286.28,319.40,287.91,287.81,249.36,274.78,287.61,281.01,272.43,277.32,274.49,288.16,277.85,278.99,283.30,282.07,283.81,303.94,308.50,303.04,287.86,298.22,301.19,303.52,305.16,304.73,298.91,295.10,305.28,280.22,273.24,267.83,241.26,,,,,,,,,,,,,,,,,,,,,,,,163.61,224.46,260.78,241.50,244.44,259.67,277.68,276.37,279.39,275.28,280.76,278.63,274.20,277.79,272.96,275.06,274.63,280.34,289.44,295.65,321.95,331.36,317.44,323.99,331.08,305.00,317.54,312.88,293.14,270.72,269.99,283.91,282.79,296.01,316.75,305.14,306.67,313.13,304.81,271.82,277.40,272.94,289.74,273.28,294.59,288.82,294.51,294.52,285.30,286.54,280.86,287.31,283.36,292.10,309.25,319.56,286.85,304.76,303.15,288.40,310.96,307.31,304.46,312.29,315.06,306.28,298.65,315.30,,,,,,
2024-09-10 21:53:52.757000,L9,522.73,532.61,349.00,363.63,354.03,359.72,360.56,359.08,348.43,344.31,361.68,335.48,355.95,367.77,507.71,435.46,438.55,432.43,426.02,507.41,502.07,,,,423.64,405.24,480.27,475.08,476.76,415.63,504.98,501.50,506.10,520.62,516.59,533.00,341.00,341.60,354.33,488.96,416.10,496.05,489.24,429.50,412.64,512.08,519.73,497.32,526.40,466.64,523.18,446.73,399.22,415.71,456.82,455.26,400.89,391.73,415.10,436.02,479.24,498.10,403.42,492.24,485.23,404.04,434.06,440.05,461.49,486.52,426.17,487.64,460.94,393.43,396.87,482.61,439.29,488.20,453.68,393.65,395.70,433.33,381.62,376.98,391.03,390.91,482.84,412.50,521.40,239.84,258.33,263.94,200.99,187.57,220.21,,,,,478.62,484.01,499.56,414.95,402.06,460.92,504.08,380.91,390.87,506.82,,,455.74,381.25,379.66,418.39,392.14,401.57,408.96,397.74,404.84,410.57,393.85,457.17,446.54,397.61,426.20,399.85,377.53,363.07,363.28,364.58,371.37,386.91,368.27,379.38,381.08,365.09,445.56,510.33,357.64,378.12,381.57,377.02,375.86,432.35,378.88,374.77,398.16,392.45,458.60,410.04,376.46,395.91,394.07,378.71,412.17,391.54,390.54,396.20,412.67,401.76,394.59,423.04,378.91,437.75,428.81,471.15,383.57
