dates,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0018,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0100,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0083,nzd0282-0082,satname
2007-02-08 21:49:02+00:00,313.13666666666666,304.845,323.4275,331.85,330.8975,322.9866666666667,318.69666666666666,318.91,320.96333333333337,320.68333333333334,321.10999999999996,317.4525,326.66999999999996,324.995,333.03,326.3125,329.1825,326.7525,308.855,319.0725,315.695,301.66249999999997,294.0675,300.85,306.51,318.985,307.6933333333333,306.3233333333333,308.6466666666667,301.23,297.24666666666667,308.3433333333333,310.01,285.47999999999996,278.38,272.5025,284.2275,281.0425,291.05,287.2075,284.3875,286.45,293.03499999999997,289.4175,295.275,295.15,301.8375,297.885,302.57500000000005,297.23249999999996,306.26250000000005,310.59,313.405,309.33500000000004,290.0675,289.3966666666667,287.97333333333336,283.23,,281.32,290.61,291.48,290.16833333333335,292.2866666666667,290.67,291.7316666666666,292.64,300.1,292.69166666666666,284.336,297.39199999999994,305.36400000000003,310.496,308.642,318.194,329.714,329.025,334.878,339.53000000000003,333.816,339.82,316.1133333333333,305.5366666666667,314.41499999999996,310.72,315.09666666666664,320.44,299.23,304.0325,302.54333333333335,310.03,309.42,301.70500000000004,307.35749999999996,308.2233333333333,308.965,310.96333333333337,309.30333333333334,317.688,313.31,309.24,301.3025,328.67499999999995,319.65999999999997,317.82,323.565,331.395,326.2125,331.282,331.32666666666665,333.0375,330.76166666666666,327.2816666666667,320.725,304.25,310.7675,311.642,291.702,287.725,282.1625,274.335,295.13,274.43333333333334,,319.03,336.25,317.58,311.15,305.21,300.55,,297.07,290.27,290.99,284.3733333333334,292.33500000000004,293.29833333333335,291.53833333333336,333.795,330.24333333333334,320.61199999999997,317.395,320.03000000000003,305.915,300.115,308.575,298.81333333333333,284.6433333333333,307.995,283.76,287.03,,,,295.41,326.12,332.26,349.59,,,,,341.53,,,,,,L5
2011-01-02 21:43:59+00:00,311.57,310.23,,,,336.29,338.14,338.34,339.05,334.24,338.23,334.54,,336.26,341.55,335.56,,338.16,,326.06,331.67,,314.85,317.04,317.33,324.44,317.89,317.3,326.73,328.47,334.09,335.27,327.62,273.42,285.13,279.27,296.62,283.86,289.87,302.27,297.37,289.56,308.88,305.61,312.15,314.59,320.41,317.25,330.43,324.23,333.43,337.11,,328.57,321.12,318.42,313.9,294.96,317.16,309.44,313.66,324.03,305.2,299.2,299.72,299.35,298.53,299.77,299.79,284.89,304.6,301.23,306.96,307.83,324.25,328.23,338.18,343.53,346.72,351.07,348.66,331.33,331.15,,325.96,333.24,329.28,319.89,319.64,,,,,,326.35,326.54,321.73,319.84,327.85,331.12,328.51,307.56,304.95,332.4,,,,,343.01,,,340.63,,328.55,335.36,328.37,310.8,294.22,295.0,296.9,276.34,289.01,278.28,,,,,,,,,308.17,,,297.13,294.41,294.54,303.25,341.95,343.0,,329.97,338.12,323.05,319.48,,,,,,311.71,,,,320.82,,,,,,,,,,,,,,L5
2011-01-25 21:50:11+00:00,311.57,310.23,,,,336.29,338.14,338.34,339.05,334.24,338.23,334.54,,336.26,341.55,335.56,,338.16,,326.06,331.67,,314.85,317.04,317.33,324.44,317.89,317.3,326.73,328.47,334.09,335.27,327.62,273.42,285.13,279.27,296.62,283.86,289.87,302.27,297.37,289.56,308.88,305.61,312.15,314.59,320.41,317.25,330.43,324.23,333.43,337.11,,328.57,321.12,318.42,313.9,294.96,317.16,309.44,313.66,324.03,305.2,299.2,299.72,299.35,298.53,299.77,299.79,284.89,304.6,301.23,306.96,307.83,324.25,328.23,338.18,343.53,346.72,351.07,348.66,331.33,331.15,,325.96,333.24,329.28,319.89,319.64,,,,,,326.35,326.54,321.73,319.84,327.85,331.12,328.51,307.56,304.95,332.4,,,,,343.01,,,340.63,,328.55,335.36,328.37,310.8,294.22,295.0,296.9,276.34,289.01,278.28,298.78,305.06,,,,,316.15,363.88,308.17,,,297.13,294.41,294.54,303.25,341.95,343.0,,329.97,338.12,323.05,319.48,,,,,,311.71,,,,320.82,,357.05,360.59,,,,,358.58,357.07,,,,,L5
2011-09-06 21:48:52+00:00,321.62,320.69,331.94,,327.1,,,,,316.64,319.48,303.34,329.84,329.8,339.31,337.2,,339.34,338.52,,325.88,310.6,306.6,311.64,,,,,,,,,314.79,285.09,304.6,283.05,301.92,317.38,297.91,313.43,304.99,314.29,321.24,322.32,320.11,324.33,318.02,318.42,323.66,320.67,322.06,323.6,322.43,323.92,312.7,302.87,298.65,296.06,341.05,332.38,342.54,297.55,310.32,301.77,311.62,307.58,294.97,304.02,295.38,301.43,312.17,306.69,315.58,321.47,329.99,340.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.63,,,,,336.9,337.5,,,324.46,315.97,310.1,300.22,302.46,292.7,309.19,290.43,,,,,,,,,,,273.14,306.89,311.3,291.74,322.03,328.64,,,,303.03,,,,300.28,,,,,,,,319.59,,,,,,,348.51,,,,,,,L5
2011-10-24 21:48:11+00:00,315.4,322.02,338.83500000000004,,327.1,,331.5,333.01,338.43,326.335,329.26,315.92499999999995,335.78999999999996,335.57,340.20500000000004,337.755,348.58,339.755,333.075,338.46,327.15999999999997,315.43,313.495,315.945,334.65,,333.31,334.33,343.68,336.07,337.02,340.79,321.925,290.96,300.08000000000004,289.33000000000004,303.995,309.71000000000004,298.235,312.14,304.28999999999996,310.6,320.05,321.755,319.46500000000003,321.325,318.08,317.59000000000003,322.98,318.97,325.81,326.425,322.43,326.77,316.265,305.345,292.745,286.805,341.05,332.38,342.54,297.55,308.14,304.58,310.38,306.825,298.18,308.025,303.71500000000003,303.015,312.9,311.485,319.6,314.76,329.34000000000003,338.545,345.59,347.59,352.25,342.53,347.12,324.66,328.15,,336.27,337.08,335.4,334.62,322.33,330.68,,,,,,,,,327.79,332.92,334.61,318.45,330.16,328.55,,,333.025,,,,,336.655,338.145,337.7,339.9,327.94,319.31500000000005,308.13,299.935,296.79999999999995,287.41499999999996,305.365,290.45000000000005,,,,,,,,,,,272.03,307.275,307.78999999999996,295.935,312.7,307.53999999999996,,,318.9,302.53999999999996,331.93,294.61,,314.13,,,,,,,,319.59,,,,,,,348.51,,,,,,,L5
2013-04-29 21:55:51+00:00,290.77,298.83,330.36,305.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.08,275.15,276.43,285.37,278.91,282.73,278.18,279.34,286.89,283.98,296.45,293.06,306.42,313.46,315.74,329.38,337.39,307.79,,281.67,293.22,319.07,311.88,315.96,324.16,303.19,277.1,310.94,308.69,302.33,300.48,292.93,290.61,290.22,295.41,290.89,297.41,317.8,326.39,,328.73,303.92,303.69,322.26,312.61,313.5,320.96,317.52,310.87,309.07,323.29,,,,,,,,,,,,,,,,,,,,,,,272.04,273.17,275.46,,,,,,,,288.03,279.56,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-31 21:56:07+00:00,315.90999999999997,317.765,333.865,296.405,,,,,,,,,,,,,,,,329.76,,,,,,328.21,,,,,266.91,,,278.86,283.7,283.42,284.03,324.78,327.99,323.91,316.11,319.72,317.22,320.68,321.68,310.46,,,287.35,326.92,313.03,333.38,331.9,330.6,,,,,,,,339.03,278.08,275.15,279.625,288.495,279.635,285.44,281.545,281.645,290.345,284.995,298.555,306.62,309.17,320.255,315.74,329.38,337.39,307.79,,281.67,293.22,319.07,311.88,315.96,324.16,301.425,277.1,310.94,308.69,302.33,300.48,292.93,290.61,290.22,295.41,290.89,297.41,317.8,326.39,,328.73,303.92,303.69,322.26,312.61,313.5,320.96,317.52,310.87,309.07,323.29,328.31,,,,,328.97,,275.51,289.75,282.22,,,,,,,,,,,,282.85,274.855,273.17,275.46,,,,,,,,288.03,279.56,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-07 22:02:16+00:00,315.90999999999997,317.765,333.865,296.405,,,,,,,,,,,,,,,,329.76,,,,,,328.21,,,,,266.91,,,278.86,283.7,283.42,284.03,324.78,327.99,323.91,316.11,319.72,317.22,320.68,321.68,310.46,,,287.35,326.92,313.03,333.38,331.9,330.6,,,,,,,,339.03,270.345,271.26,278.1366666666667,285.72,277.40000000000003,281.59,278.09,279.50333333333333,286.8533333333333,282.92333333333335,295.40000000000003,306.62,306.34,316.3433333333333,315.66499999999996,328.33,337.39,307.79,,281.67,282.775,319.07,311.88,315.96,324.16,301.29,275.3,310.94,293.39,302.33,287.99,276.37,282.565,284.015,294.475,279.41499999999996,297.41,317.8,326.39,,328.73,303.92,303.69,322.26,312.61,313.5,320.96,317.52,310.87,305.71500000000003,313.55,328.31,,,264.15,274.42,297.385,,275.51,289.75,282.22,,,,,,,,,,,,282.85,272.15333333333336,268.69500000000005,269.445,,,,,,,,288.03,279.56,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-23 22:02:10+00:00,323.8666666666666,323.71,334.32666666666665,296.405,,,,,,,,,,,,,,,339.53,331.36,,,,,,328.21,,,,,266.91,,,278.86,283.7,302.67,284.03,328.52,327.15999999999997,323.91,316.11,319.72,317.22,320.68,321.68,309.945,329.11,324.64,305.605,326.92,322.615,332.9,331.9,332.13,,,,,,,,344.79999999999995,270.345,278.40333333333336,278.1366666666667,285.72,277.40000000000003,281.59,278.09,279.50333333333333,286.8533333333333,282.92333333333335,305.3375,317.62,306.34,322.5175,315.66499999999996,328.33,337.39,307.79,,281.67,282.775,319.07,311.88,315.96,324.16,302.05,275.3,310.94,293.39,302.33,287.99,276.37,282.565,284.015,294.475,279.41499999999996,297.41,317.8,326.39,,328.73,303.92,303.69,322.26,304.395,313.5,320.96,317.52,310.87,305.71500000000003,313.55,328.31,,,264.15,274.42,297.385,,275.51,289.75,282.22,,,,,,,,,289.96,351.64,339.11,282.85,275.76,268.69500000000005,269.445,,,,,,,269.27,288.03,279.56,,325.51,,,,,,316.78,,,,,,,,,,,,,,L8
2013-07-25 22:02:13+00:00,328.6975,323.71,331.4975,296.405,,,,,,,,,,,,,,,339.53,332.74,,,,,,328.21,,,,308.56,266.91,,,290.545,288.235,314.36333333333334,284.03,332.5133333333333,327.15999999999997,328.795,307.24,319.72,321.08500000000004,320.68,322.195,309.945,323.46000000000004,324.64,314.0,307.95000000000005,320.1233333333333,332.4533333333333,325.525,330.86333333333334,327.89,332.99,325.38,292.02,,,358.36,346.3233333333333,270.345,287.895,278.1366666666667,285.72,277.40000000000003,281.59,278.09,279.50333333333333,286.8533333333333,282.92333333333335,310.784,321.185,314.4225,322.5175,315.66499999999996,328.33,337.39,307.1,,280.46000000000004,282.775,319.07,311.88,315.96,324.16,302.05,275.3,310.94,293.39,302.33,287.99,276.37,282.565,284.015,294.475,279.41499999999996,304.635,316.135,326.39,,328.73,303.92,303.69,322.26,304.395,313.5,320.96,317.52,310.87,305.71500000000003,320.22,328.31,,,264.15,274.42,297.385,,275.51,289.75,282.22,,,,,,,,,289.96,344.92499999999995,339.98,282.85,275.76,268.69500000000005,269.445,,,,,,,269.27,288.03,279.56,,335.195,,,,,324.9,329.18499999999995,340.9,,,,,,,,344.8,356.11,,,,L8
2013-08-26 22:02:18+00:00,328.6975,323.71,331.4975,296.405,,,,,,,,,,,,,,,309.07,332.16999999999996,312.82,,,,317.08,327.42499999999995,325.04,317.5,328.97,309.3,274.63,,302.96,282.37333333333333,284.46999999999997,304.2175,281.45,316.4575,309.04333333333335,312.26,297.68333333333334,298.035,308.76,300.935,307.1033333333333,299.26666666666665,306.40000000000003,297.89,304.0575,297.1466666666667,309.7075,320.5075,312.96999999999997,319.71500000000003,303.21,301.555,296.195,270.74,,,358.36,346.3233333333333,274.24,286.742,278.735,286.11,277.8,281.6825,277.1925,279.63,286.59000000000003,282.53,308.2583333333333,315.424,313.26800000000003,324.02,325.59999999999997,331.3233333333333,340.305,308.49666666666667,327.81,285.65000000000003,297.3066666666667,322.59000000000003,318.16499999999996,317.42499999999995,323.69500000000005,302.05,275.3,310.94,297.1066666666666,304.66999999999996,296.44666666666666,286.74333333333334,290.54333333333335,293.46000000000004,294.475,287.95666666666665,303.46000000000004,313.84999999999997,329.315,332.93,330.87,314.8,313.95500000000004,320.03999999999996,308.92,316.365,323.835,322.29999999999995,322.28999999999996,314.8433333333333,321.27,328.31,,320.94,275.7,281.125,291.65000000000003,255.75,275.51,289.75,282.22,,,,,,,,,289.96,344.92499999999995,339.98,274.64,275.294,272.3,272.90000000000003,290.55,334.84,287.17,,299.03,,269.45,288.03,292.66999999999996,,335.195,,,,,324.9,329.18499999999995,340.9,,,,,,,,344.8,356.11,,,,L8
2013-10-06 21:55:57+00:00,321.306,318.43,332.404,309.93666666666667,331.1,321.34,322.09,338.44,327.97,319.19,323.9,324.32,333.69,329.33,337.95,334.44,344.53,344.95,306.23,334.32399999999996,313.79999999999995,299.63,302.57,304.58,315.025,331.76666666666665,323.26,316.525,327.56500000000005,310.06,285.78000000000003,337.43,304.22,279.9575,283.255,299.334,281.23333333333335,308.674,301.4975,305.68,294.6575,294.06333333333333,304.5125,297.72333333333336,303.475,296.89,298.96500000000003,291.78666666666663,300.218,293.105,306.408,315.56,309.35,319.02200000000005,302.0833333333333,296.50666666666666,288.1166666666666,269.81666666666666,,,358.36,346.3233333333333,278.15999999999997,287.24,279.818,287.086,278.746,282.49,277.582,280.688,288.02799999999996,284.154,306.9157142857143,313.2966666666667,312.89166666666665,325.0933333333333,325.7375,331.4475,337.57666666666665,312.4075,328.13,289.3875,298.9675,322.3533333333333,315.92333333333335,315.84666666666664,322.14000000000004,301.216,282.9433333333333,313.98,303.4625,308.93333333333334,301.295,296.05,290.54333333333335,293.46000000000004,303.76,291.795,303.1575,313.84999999999997,332.6766666666667,317.555,324.39000000000004,314.62333333333333,314.0566666666667,320.03999999999996,315.975,322.55333333333334,323.43666666666667,328.11999999999995,323.0566666666667,314.14750000000004,319.648,330.68,334.75,316.66999999999996,284.08666666666664,283.58666666666664,289.68,267.39,273.97,288.105,280.845,,,,,,,,,289.96,344.92499999999995,339.98,277.1566666666667,276.0316666666667,275.25,277.0425,300.70000000000005,341.66499999999996,301.14,306.85,311.72,301.44,276.2833333333333,308.05499999999995,295.49666666666667,,335.195,,,,,324.9,329.18499999999995,340.9,,,,,,,,344.8,356.11,,,,L8
2014-02-11 21:54:56+00:00,291.74,302.59,336.03,337.06,331.1,321.34,322.09,338.44,327.97,323.825,323.9,324.32,333.69,329.33,337.95,334.44,344.53,344.95,289.58000000000004,336.69999999999993,313.79999999999995,294.03499999999997,302.09000000000003,300.075,310.68333333333334,333.54499999999996,323.26,316.525,327.56500000000005,310.81000000000006,295.21500000000003,335.635,313.8433333333333,267.6233333333333,276.99333333333334,275.31333333333333,279.24,276.17333333333335,273.4766666666667,280.8,281.1033333333333,281.42333333333335,294.1933333333333,286.245,284.75500000000005,286.34666666666664,276.4533333333333,275.08,279.5450000000001,278.26,285.83500000000004,290.21999999999997,293.17500000000007,307.0733333333333,293.95,282.38000000000005,269.18,258.71500000000003,,,,,288.7733333333333,288.0133333333334,283.8999999999999,289.95666666666665,281.4533333333333,284.50666666666666,278.2766666666667,282.4166666666667,290.7966666666667,286.0733333333333,297.79,298.1933333333333,310.44,330.245,339.68666666666667,334.565,337.2633333333333,317.71500000000003,328.13,298.31499999999994,315.15999999999997,324.68333333333334,317.945,315.78999999999996,325.14,297.88,298.23,317.02,313.53499999999997,312.235,314.6,315.73,306.5,312.35,322.33,304.17500000000007,301.68000000000006,309.28,335.82,309.57,322.22,319.975,319.24,317.82,327.55500000000006,327.08000000000004,324.67499999999995,333.41999999999996,329.15,325.81666666666666,319.99,337.59000000000003,334.435,316.66999999999996,294.055,287.81666666666666,282.92333333333335,272.40333333333336,271.195,287.21500000000003,276.96500000000003,,,,,,,,,,,,278.1433333333334,277.5133333333334,282.2633333333333,286.36333333333334,300.70000000000005,341.66499999999996,301.14,306.85,311.72,301.44,281.51666666666665,328.08,303.46500000000003,279.2,304.47,,,,,,,,,,,,,,,,,,,,L8
