dates,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2024-05-18 22:10:55+00:00,,,,235.42125,186.20666666666668,168.38333333333333,200.635,196.68428571428572,201.10285714285715,200.46857142857144,204.85,207.095,197.88714285714286,198.07571428571427,190.29999999999998,187.01142857142855,188.50142857142856,186.6614285714286,191.83666666666667,183.52875,176.525,221.315,220.445,203.39,206.825,213.445,220.095,197.505,202.51,211.185,220.58499999999998,226.79,218.175,223.75,213.05,211.61,207.345,206.7,207.03,207.465,208.67000000000002,212.76999999999998,211.3,210.32,210.495,213.225,212.675,207.1,210.60500000000002,213.41000000000003,211.37,207.76999999999998,206.45,207.56,209.84,209.895,213.095,216.015,213.525,217.85500000000002,214.945,206.555,189.96,183.93,204.095,204.315,211.68,211.26,204.385,205.69,201.83499999999998,193.475,197.785,196.165,195.89,197.60500000000002,195.16500000000002,198.8,190.93,192.43,190.36,190.41,190.86,183.6,188.49,195.34,187.66500000000002,188.405,190.445,189.39,193.745,193.615,197.10500000000002,203.345,194.14999999999998,203.14999999999998,203.435,203.405,207.7,201.68,198.115,198.85500000000002,203.725,199.17000000000002,200.265,200.74,199.985,195.83499999999998,194.87,191.765,191.02999999999997,192.045,191.085,193.45499999999998,186.41500000000002,183.845,193.27,187.08,183.06,179.69,176.96,176.52,181.34,187.07,187.69,185.5,186.29,194.09,188.73,194.02,187.34,183.3,183.93,183.17,184.4,,,,,,,173.02,192.03500000000003,200.115,204.97,196.465,192.04000000000002,182.94,,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-05-27 22:04:41+00:00,,,,235.42125,186.20666666666668,168.38333333333333,206.36999999999998,196.68428571428572,201.10285714285715,200.46857142857144,210.82625000000002,211.82555555555555,197.88714285714286,198.07571428571427,196.96625,187.01142857142855,193.9475,186.6614285714286,197.81857142857143,183.52875,176.525,219.2266666666667,218.64333333333335,206.06333333333336,208.98000000000002,214.84666666666666,217.45000000000002,201.77666666666667,205.15666666666667,212.37,220.01666666666665,227.83666666666667,222.51666666666665,226.4,219.09,219.35666666666665,211.38666666666666,209.36,208.08666666666667,212.01999999999998,209.48666666666668,213.63666666666666,214.88666666666666,210.38,210.45666666666668,214.76333333333332,217.0666666666667,210.62666666666667,219.08333333333334,218.11333333333334,219.24,215.23000000000002,214.19666666666663,216.71666666666667,213.08666666666667,215.27,221.23666666666668,216.9333333333333,216.14666666666668,215.35333333333332,215.31333333333336,205.77333333333334,197.47000000000003,183.93,208.51666666666665,210.6833333333333,218.42999999999998,218.69333333333336,209.50666666666666,207.99,204.99,197.05666666666664,196.5533333333333,196.71666666666667,197.90333333333334,200.12666666666667,199.14333333333335,199.32666666666668,190.95,190.865,192.885,193.43,185.675,189.925,188.03500000000003,192.95499999999998,192.36,192.26666666666665,195.04666666666665,194.54333333333332,197.17999999999998,197.21666666666667,201.36333333333334,206.32333333333335,200.23,202.47666666666666,204.13,204.65,207.27666666666667,204.43666666666664,204.47333333333333,202.58,208.63666666666666,203.13333333333333,206.60666666666665,203.75666666666666,201.32666666666668,198.24333333333334,197.17666666666665,193.88333333333333,194.77999999999997,195.03666666666666,194.19000000000003,196.24,190.03333333333333,188.62666666666667,193.27,187.08,186.60500000000002,185.985,182.06,182.01,186.37,187.89,190.53,188.09,186.755,191.335,194.745,194.22,190.68,188.135,183.59,186.45499999999998,184.09,177.86,172.83,,,,,174.235,194.07333333333335,202.65666666666667,208.84666666666666,201.96,194.88,186.62,188.78,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-06-20 22:04:43+00:00,,,,235.42125,186.20666666666668,168.38333333333333,206.36999999999998,196.68428571428572,202.13,201.21,211.07666666666668,212.152,197.88714285714286,199.3275,198.18444444444447,188.20625,194.04444444444445,187.44375,197.33125,183.8022222222222,176.525,219.2266666666667,218.64333333333335,206.06333333333336,208.98000000000002,214.84666666666666,217.45000000000002,205.52,208.345,212.37,220.01666666666665,219.665,222.51666666666665,226.4,219.09,219.35666666666665,211.38666666666666,209.36,208.08666666666667,212.01999999999998,209.48666666666668,213.63666666666666,214.88666666666666,210.38,210.45666666666668,214.76333333333332,217.0666666666667,210.62666666666667,219.08333333333334,218.11333333333334,219.24,215.23000000000002,214.19666666666663,216.71666666666667,213.08666666666667,215.27,221.23666666666668,216.9333333333333,216.14666666666668,215.35333333333332,215.31333333333336,205.77333333333334,197.47000000000003,183.93,208.51666666666665,210.6833333333333,218.42999999999998,218.69333333333336,209.50666666666666,207.99,204.99,197.05666666666664,196.5533333333333,196.71666666666667,197.90333333333334,200.12666666666667,199.14333333333335,199.32666666666668,190.95,190.865,192.885,193.43,185.675,189.925,188.03500000000003,192.95499999999998,192.36,192.26666666666665,195.04666666666665,194.54333333333332,197.17999999999998,197.21666666666667,201.36333333333334,206.32333333333335,200.23,202.47666666666666,204.13,204.65,207.27666666666667,204.43666666666664,204.47333333333333,202.58,208.63666666666666,203.13333333333333,206.60666666666665,203.75666666666666,201.32666666666668,198.24333333333334,197.17666666666665,193.88333333333333,190.155,197.77249999999998,197.53,198.735,194.365,190.9,193.82,187.08,186.60500000000002,185.985,182.06,182.01,186.37,187.89,190.53,188.09,186.755,191.335,194.745,194.22,190.68,188.135,183.59,186.45499999999998,184.09,177.86,172.83,,,,,174.235,194.07333333333335,202.65666666666667,208.84666666666666,201.96,194.88,186.62,188.78,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-06-27 22:10:53+00:00,,,345.22,234.87888888888887,187.70142857142855,168.38333333333333,206.36999999999998,196.80375,202.20666666666665,201.5622222222222,209.98600000000002,211.24272727272728,198.1275,199.31333333333333,197.50799999999998,187.91333333333333,193.51600000000002,187.58333333333334,195.9611111111111,183.33300000000003,176.36222222222221,219.2266666666667,218.64333333333335,206.06333333333336,208.98000000000002,214.84666666666666,217.45000000000002,205.52,208.345,212.37,220.01666666666665,219.665,222.51666666666665,226.4,219.09,219.35666666666665,211.38666666666666,209.36,208.08666666666667,212.01999999999998,209.48666666666668,213.63666666666666,214.88666666666666,210.38,210.45666666666668,214.76333333333332,217.0666666666667,210.62666666666667,219.08333333333334,218.11333333333334,219.24,215.23000000000002,214.19666666666663,216.71666666666667,213.08666666666667,215.27,221.23666666666668,216.9333333333333,216.14666666666668,215.35333333333332,215.31333333333336,205.77333333333334,197.47000000000003,183.93,208.51666666666665,210.6833333333333,218.42999999999998,218.69333333333336,209.50666666666666,207.99,204.99,197.05666666666664,196.5533333333333,196.71666666666667,197.90333333333334,200.12666666666667,199.14333333333335,199.32666666666668,190.95,190.865,192.885,193.43,185.675,189.925,188.03500000000003,192.95499999999998,192.36,192.26666666666665,195.04666666666665,194.54333333333332,197.17999999999998,197.21666666666667,201.36333333333334,206.32333333333335,200.23,202.47666666666666,204.13,204.65,207.27666666666667,204.43666666666664,204.47333333333333,202.58,208.63666666666666,203.13333333333333,206.60666666666665,203.75666666666666,201.32666666666668,198.24333333333334,197.17666666666665,193.88333333333333,190.155,197.77249999999998,197.53,198.735,194.365,190.9,193.82,187.08,186.60500000000002,185.985,182.06,182.01,186.37,187.89,190.53,188.09,186.755,191.335,194.745,194.22,190.68,188.135,183.59,186.45499999999998,184.09,177.86,172.83,,,,,174.235,194.07333333333335,202.65666666666667,208.84666666666666,201.96,194.88,186.62,188.78,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-06-28 22:04:55+00:00,,,343.515,234.14299999999997,187.48,168.38333333333333,206.36999999999998,196.51555555555558,201.952,201.337,208.71818181818182,210.33166666666668,197.79111111111112,198.80599999999998,196.61636363636362,187.579,192.75181818181818,187.174,194.666,183.33300000000003,176.36222222222221,219.2266666666667,218.64333333333335,206.06333333333336,208.98000000000002,214.84666666666666,217.45000000000002,205.52,208.345,212.37,220.01666666666665,219.665,222.51666666666665,226.4,219.09,219.35666666666665,211.38666666666666,209.36,208.08666666666667,212.01999999999998,209.48666666666668,213.63666666666666,214.88666666666666,210.38,210.45666666666668,214.76333333333332,217.0666666666667,210.62666666666667,219.08333333333334,218.11333333333334,219.24,215.23000000000002,214.19666666666663,216.71666666666667,213.08666666666667,215.27,221.23666666666668,216.9333333333333,216.14666666666668,215.35333333333332,215.31333333333336,205.77333333333334,197.47000000000003,183.93,208.51666666666665,210.6833333333333,218.42999999999998,218.69333333333336,209.50666666666666,207.99,204.99,197.05666666666664,196.5533333333333,196.71666666666667,197.90333333333334,200.12666666666667,199.14333333333335,199.32666666666668,190.95,190.865,192.885,193.43,185.675,189.925,188.03500000000003,192.95499999999998,192.36,192.26666666666665,195.04666666666665,194.54333333333332,197.17999999999998,197.21666666666667,201.36333333333334,206.32333333333335,200.23,202.47666666666666,204.13,204.65,207.27666666666667,204.43666666666664,204.47333333333333,202.58,208.63666666666666,203.13333333333333,206.60666666666665,203.75666666666666,201.32666666666668,198.24333333333334,197.17666666666665,193.88333333333333,190.155,197.77249999999998,197.53,198.735,194.365,190.9,193.82,187.08,186.60500000000002,185.985,182.06,182.01,186.37,187.89,190.53,188.09,186.755,191.335,194.745,194.22,190.68,188.135,183.59,186.45499999999998,184.09,177.86,172.83,,,,,174.235,194.07333333333335,202.65666666666667,208.84666666666666,201.96,194.88,186.62,188.78,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-07-22 22:05:04+00:00,,,343.515,237.302,188.03571428571428,165.98499999999999,213.8042857142857,196.12875,205.786,201.28333333333333,209.352,210.71818181818182,197.47250000000003,198.57444444444445,197.20699999999997,187.51666666666668,192.877,187.05888888888887,198.462,187.038,176.60375,218.6175,218.71,207.3825,210.28,213.5925,213.79500000000002,206.344,208.666,210.1375,220.6375,221.44400000000002,224.135,225.9325,221.2325,219.7275,216.265,211.1875,207.82,212.675,210.635,214.13,215.605,210.435,210.18,213.3525,216.755,211.0525,216.27,215.595,219.305,213.4175,211.4975,214.14,211.755,213.64000000000001,220.1525,214.7525,215.035,215.0125,216.13,203.5975,201.88,188.27666666666667,208.51666666666665,205.41,218.5975,212.3975,208.9825,207.8375,202.4425,196.31,196.0325,196.9125,196.305,198.4,198.29250000000002,197.18,191.10666666666665,190.06333333333336,191.5533333333333,189.37,184.28,189.78,189.2266666666667,189.80666666666664,191.22,193.1575,195.16500000000002,195.315,198.9325,199.01749999999998,201.0625,206.2175,200.23,202.47666666666666,204.13,204.65,207.27666666666667,204.43666666666664,204.47333333333333,202.58,206.555,204.915,206.485,203.8125,201.8075,199.0,197.17666666666665,193.88333333333333,190.155,197.77249999999998,197.53,198.735,194.365,190.9,189.62666666666667,188.57,187.64333333333335,186.46666666666667,182.25333333333333,181.71333333333334,183.58,185.43999999999997,187.34333333333333,185.83333333333334,185.43666666666664,190.22333333333336,194.33666666666667,195.18666666666664,192.37666666666667,188.5,191.45000000000002,186.45499999999998,184.09,177.86,172.83,,,,,175.49333333333334,192.91750000000002,202.6825,210.115,201.5975,194.7025,187.745,182.965,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-08-06 22:11:21+00:00,,,343.515,237.73499999999999,190.1914285714286,167.375,213.94142857142856,195.8625,205.96599999999998,201.54444444444445,209.42800000000003,210.63000000000002,197.65875,198.00444444444443,197.23499999999999,187.47,192.927,187.34,198.421,187.142,177.04625,218.6175,218.71,207.3825,210.28,213.5925,213.79500000000002,206.344,208.666,210.1375,220.6375,221.44400000000002,224.135,225.9325,221.2325,219.7275,216.265,211.1875,207.82,212.675,210.635,214.13,215.605,210.435,210.18,213.3525,216.755,211.0525,216.27,215.595,219.305,213.4175,211.4975,214.14,211.755,213.64000000000001,220.1525,214.7525,215.035,215.0125,216.13,203.5975,201.88,188.27666666666667,208.51666666666665,205.41,218.5975,212.3975,208.9825,207.8375,202.4425,196.31,196.0325,196.9125,196.305,198.4,198.29250000000002,197.18,191.10666666666665,190.06333333333336,191.5533333333333,189.37,184.28,189.78,189.2266666666667,189.80666666666664,191.22,193.1575,195.16500000000002,195.315,198.9325,199.01749999999998,201.0625,206.2175,200.23,202.47666666666666,204.13,204.65,207.27666666666667,204.43666666666664,204.47333333333333,202.58,206.555,204.915,206.485,203.8125,201.8075,199.0,197.17666666666665,193.88333333333333,190.155,197.77249999999998,197.53,198.735,194.365,190.9,189.62666666666667,188.57,187.64333333333335,186.46666666666667,182.25333333333333,181.71333333333334,183.58,185.43999999999997,187.34333333333333,185.83333333333334,185.43666666666664,190.22333333333336,194.33666666666667,195.18666666666664,192.37666666666667,188.5,191.45000000000002,186.45499999999998,184.09,177.86,172.83,,,,,175.49333333333334,192.91750000000002,202.6825,210.115,201.5975,194.7025,187.745,182.965,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-09-08 22:05:24+00:00,,,343.515,243.71125,193.092,169.1,228.952,203.52333333333334,210.66,209.00285714285715,216.1475,215.78444444444443,204.34833333333333,204.38428571428568,202.16375000000002,194.28142857142856,197.86625,190.07142857142858,205.76624999999999,188.48571428571427,178.24599999999998,213.9825,215.235,204.2475,207.325,207.69750000000002,206.88750000000002,206.256,205.262,205.845,219.2625,223.342,223.89,227.555,226.195,217.675,212.9375,211.2075,204.3225,207.27749999999997,206.815,215.1875,210.71749999999997,205.825,206.5675,214.605,218.95250000000001,212.5925,212.85750000000002,212.32,216.79749999999999,215.555,207.435,215.8125,213.2375,214.1275,222.44,210.365,209.7625,209.2675,209.73000000000002,200.155,210.505,188.985,215.72999999999996,200.715,212.6125,208.535,210.2925,202.96749999999997,197.7,197.42999999999998,195.74666666666667,198.24333333333334,196.58333333333334,199.42999999999998,200.2266666666667,195.85666666666668,191.10666666666665,190.06333333333336,191.5533333333333,189.37,184.28,189.78,189.2266666666667,189.80666666666664,195.17333333333332,196.79666666666665,193.405,195.945,202.6,196.51,203.825,208.42999999999998,198.58666666666667,201.77999999999997,205.12666666666667,208.81666666666663,207.59,208.20999999999995,209.64,204.20000000000002,208.02999999999997,209.47,208.915,206.885,204.8625,196.9875,198.09666666666666,196.70333333333335,192.29250000000002,202.295,201.105,201.57750000000001,197.8575,193.185,188.97,187.54333333333332,186.225,186.46666666666667,182.25333333333333,181.71333333333334,183.58,185.43999999999997,187.34333333333333,183.165,184.23000000000002,187.2725,192.2275,194.5275,190.2375,187.725,190.4225,186.45499999999998,184.09,177.86,172.83,,,,,175.49333333333334,191.945,208.62,215.79749999999999,206.4375,201.395,190.535,183.88,,,,,,,,,178.77,180.61,,189.28,180.8,182.67,,,,,,,,,,
2024-09-23 22:11:42+00:00,,,343.515,243.96777777777777,198.53333333333333,169.1,226.56499999999997,205.75428571428571,212.08,210.89875,216.74666666666667,216.31900000000002,206.69857142857146,206.35999999999999,203.75888888888892,196.26375,198.75444444444443,191.43125,205.9488888888889,189.125,181.11833333333334,206.83599999999996,215.235,201.322,209.08,208.60999999999999,203.038,201.88666666666666,200.65,203.72199999999998,213.33800000000002,219.42166666666665,219.97999999999996,221.176,219.766,212.878,207.46599999999998,205.81599999999997,201.524,202.98,202.94,211.16199999999998,205.87999999999997,202.99399999999997,203.66199999999998,209.10999999999999,212.56400000000002,208.63600000000002,207.286,207.058,209.714,208.84,201.054,208.76399999999998,207.814,209.16800000000003,215.73000000000002,206.484,205.392,209.2675,209.73000000000002,200.155,210.505,188.985,215.72999999999996,200.715,212.6125,208.535,210.2925,202.96749999999997,197.7,197.42999999999998,195.74666666666667,198.24333333333334,196.58333333333334,199.42999999999998,200.2266666666667,195.85666666666668,191.10666666666665,190.06333333333336,191.5533333333333,189.37,184.28,189.78,189.2266666666667,189.80666666666664,195.17333333333332,196.79666666666665,193.405,195.945,202.6,196.51,203.825,208.42999999999998,198.58666666666667,201.77999999999997,205.12666666666667,208.81666666666663,207.59,208.20999999999995,209.64,204.20000000000002,208.02999999999997,209.47,208.915,206.885,204.8625,196.9875,198.09666666666666,196.70333333333335,192.29250000000002,202.295,201.105,201.57750000000001,197.8575,193.185,188.97,187.54333333333332,186.225,186.46666666666667,182.25333333333333,181.71333333333334,183.58,185.43999999999997,187.34333333333333,183.165,184.23000000000002,187.2725,192.2275,194.5275,190.2375,187.725,190.4225,186.45499999999998,184.09,177.86,172.83,,,,,175.49333333333334,191.945,209.20999999999998,217.368,208.228,203.872,188.03,187.575,,,,,,,,,178.77,180.61,,189.28,180.8,182.67,,,,,,,,,,
2024-12-13 22:05:46+00:00,,,343.515,245.4628571428572,198.156,169.94,215.37399999999997,207.81500000000003,213.69125,212.78428571428572,208.81857142857143,210.80142857142854,208.67333333333332,208.85999999999999,200.49,197.85285714285715,196.3014285714286,192.91142857142856,197.73999999999998,191.21,184.142,201.64999999999995,218.56500000000003,196.5233333333333,208.23666666666668,205.01666666666665,195.25,198.17499999999998,197.555,197.48666666666665,208.09333333333336,213.73499999999999,214.35,212.84333333333333,216.69666666666663,204.26999999999998,202.50666666666666,203.30333333333328,196.70000000000002,195.97333333333336,198.22666666666666,207.63333333333333,198.48666666666665,199.00666666666666,198.64333333333332,202.33666666666667,205.22333333333336,205.38333333333335,193.85333333333335,195.26999999999998,198.10999999999999,200.00333333333333,188.88666666666668,200.62666666666667,201.3033333333333,201.68333333333337,207.53666666666666,197.02666666666673,196.87000000000003,201.89000000000001,200.57500000000002,189.90999999999997,208.79999999999998,196.97,,181.75,200.47500000000002,190.22999999999996,205.94,194.42999999999995,186.98499999999996,194.07,194.47,197.5,191.51,193.22,195.74,190.74,191.42,188.46,188.89,181.25,181.49,189.49,191.61,183.51,187.8,195.83,185.15500000000003,189.925,202.35500000000002,191.60499999999996,201.91499999999996,207.28499999999997,183.61,204.29,207.96,208.6,205.1,208.79,207.13,198.41,200.07999999999998,209.005,203.88500000000002,203.71999999999997,203.815,193.255,194.34,194.52,185.25000000000003,205.51,204.59499999999997,202.185,201.255,192.74,187.53666666666666,187.77499999999998,185.84499999999997,187.43,182.64,181.12,178.0,180.54,180.97,178.23999999999998,181.70500000000004,183.21,189.70999999999998,194.835,189.79500000000002,187.315,197.25500000000002,,,,,,,,,178.01,184.01,212.39333333333332,220.55666666666664,209.64666666666668,207.75666666666666,186.88666666666666,187.17333333333332,,,,,,,,,178.77,180.61,,189.28,180.8,182.67,,,,,,,,,,
2024-12-21 22:05:40+00:00,,,343.515,244.35750000000002,198.3216666666667,172.79999999999998,212.36333333333332,206.93857142857146,213.41,212.71714285714285,207.48000000000002,209.57714285714286,207.79714285714286,207.9457142857143,198.8085714285714,197.46428571428572,195.9442857142857,192.44714285714286,197.0425,190.81714285714287,183.15333333333334,201.64999999999995,218.56500000000003,196.5233333333333,208.23666666666668,205.01666666666665,195.25,191.98333333333332,190.77,191.5,201.5575,212.1125,207.22500000000002,205.2475,207.2975,204.26999999999998,202.50666666666666,203.30333333333328,196.70000000000002,195.97333333333336,198.22666666666666,207.63333333333333,198.48666666666665,199.00666666666666,198.64333333333332,202.33666666666667,205.22333333333336,205.38333333333335,193.85333333333335,195.26999999999998,198.10999999999999,200.00333333333333,188.88666666666668,200.62666666666667,201.3033333333333,201.68333333333337,207.53666666666666,197.02666666666673,196.87000000000003,201.89000000000001,200.57500000000002,189.90999999999997,208.79999999999998,196.97,,181.75,200.47500000000002,190.22999999999996,205.94,194.42999999999995,186.98499999999996,194.07,194.47,197.5,191.51,193.22,195.74,190.74,191.42,188.46,188.89,181.25,181.49,189.49,191.61,183.51,187.8,195.83,185.15500000000003,189.925,202.35500000000002,191.60499999999996,201.91499999999996,207.28499999999997,183.61,204.29,207.96,208.6,205.1,208.79,207.13,198.41,200.07999999999998,209.005,203.88500000000002,203.71999999999997,203.815,193.255,194.34,194.52,194.22,205.04,201.64,198.15,195.15,187.76,184.12,187.77499999999998,185.84499999999997,187.43,182.64,181.12,178.0,180.54,180.97,178.23999999999998,181.70500000000004,183.21,189.70999999999998,194.835,189.79500000000002,187.315,197.25500000000002,,,,,,,,,178.01,184.01,212.39333333333332,220.55666666666664,209.64666666666668,207.75666666666666,186.88666666666666,187.17333333333332,,,,,,,,,178.77,180.61,,189.28,180.8,182.67,,,,,,,,,,
