dates,satname,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2000-07-20 21:56:59.837000,L7,,,519.93,434.87,346.85,378.82,401.72,406.05,390.02,419.12,404.81,352.97,366.33,389.93,351.61,403.46,362.23,373.01,366.58,348.10,355.29,386.14,394.87,374.43,335.32,321.13,313.21,315.30,322.60,343.28,362.22,367.38,359.44,355.52,359.46,345.93,334.31,340.35,344.91,334.63,341.60,346.01,347.72,323.70,341.40,334.35,337.08,322.48,328.86,328.41,330.16,324.80,339.10,322.10,316.90,313.00,316.34,321.84,328.01,320.91,341.54,319.42,312.81,346.17,333.45,322.57,327.64,332.37,298.86,316.53,326.63,295.98,309.54,308.28,297.27,332.08,363.27,316.94,311.46,366.29,277.37,352.84,349.16,369.51,361.52,353.25,318.04,325.26,301.42,319.69,326.21,353.03,339.12,323.06,332.45,319.20,326.97,343.04,329.60,311.21,333.13,338.45,359.96,330.93,302.50,302.72,320.47,276.86,350.82,304.59,311.76,315.37,283.27,284.98,255.03,283.14,279.71,287.89,319.91,344.10,306.89,286.72,284.03,265.45,285.71,304.09,320.72,322.73,262.39,310.28,328.80,293.62,296.41,291.09,283.74,286.91,297.77,294.00,288.35,306.89,280.14,281.75,274.96,365.93,349.36,343.69,329.93,347.38,337.01,312.75,280.79,328.29,270.70,276.56,354.07,361.36,306.62,305.56,295.11,327.80,311.83,323.91,348.01,301.67,336.73,307.54,321.25,288.02,279.99,359.62,379.29,312.64,305.95
2000-08-12 22:02:54.094000,L7,514.13,540.43,495.63,301.82,297.02,308.80,278.02,280.91,299.68,272.81,295.85,297.46,318.61,312.59,268.04,283.06,270.76,278.98,286.73,275.83,265.00,262.00,261.40,233.07,273.69,278.90,280.05,261.69,274.47,270.25,278.80,285.92,265.04,339.86,278.67,299.71,275.61,276.73,234.85,242.23,257.13,272.68,290.82,276.78,254.12,261.18,266.50,284.26,272.32,255.72,285.10,276.22,261.23,295.18,280.77,285.94,267.58,240.22,249.56,269.46,222.76,272.66,279.54,288.27,292.19,264.51,234.07,248.11,254.27,242.77,242.09,245.71,232.80,232.80,248.66,251.46,252.48,250.00,270.73,253.39,256.12,265.90,275.10,228.95,241.36,223.74,215.95,273.71,228.79,263.26,259.62,224.75,219.08,215.78,214.73,225.02,238.42,221.57,214.24,213.14,209.13,207.08,209.89,224.70,213.77,215.81,218.32,223.77,228.48,225.01,224.03,224.77,214.98,207.83,205.69,207.20,211.21,209.58,210.13,202.49,212.55,201.04,220.22,233.60,203.86,209.71,233.38,223.51,228.14,234.96,218.02,240.03,249.15,256.71,225.41,251.79,255.10,245.02,245.10,204.53,217.30,237.08,223.30,267.49,273.37,252.30,241.51,280.98,244.26,229.00,245.90,228.86,327.80,226.76,288.93,235.30,289.09,218.05,243.34,270.28,265.02,313.21,253.07,251.76,343.34,293.30,325.73,316.59,309.52,316.03,315.77,322.64,330.57
2000-09-13 22:02:26.190000,L7,,,518.04,367.39,317.69,309.29,336.66,334.84,345.01,318.06,337.82,280.61,292.21,338.68,353.54,271.31,253.54,231.35,440.01,399.65,311.98,,,,,,,,,,,,,,,,543.68,359.15,351.20,348.18,335.04,304.60,322.85,310.46,310.72,306.16,307.43,283.99,308.50,271.01,324.33,316.02,297.88,271.21,296.45,293.06,287.63,301.71,347.72,314.84,311.73,304.09,279.51,309.17,309.76,315.73,249.83,267.05,302.45,359.45,416.28,450.08,485.51,,,495.33,297.06,301.90,271.61,202.79,209.91,221.02,255.01,278.78,368.98,324.68,322.51,330.54,281.22,272.91,282.37,269.91,286.49,331.84,342.46,336.91,307.85,293.00,285.61,256.87,261.45,257.76,274.28,245.75,217.68,217.70,219.49,383.50,301.75,320.19,255.58,273.36,304.07,251.69,257.21,295.07,336.46,259.09,401.82,405.59,441.76,442.73,387.43,505.59,487.60,466.09,427.07,456.09,479.46,502.83,285.27,259.80,338.37,352.08,265.61,282.87,272.23,245.89,301.65,253.61,279.41,280.40,269.29,256.18,308.02,333.07,332.13,367.02,370.04,436.37,175.84,,183.01,189.22,196.55,465.74,451.13,411.68,366.68,361.10,348.94,,,,,466.21,355.80,259.42,277.29,300.24,300.99,270.75,279.75
2000-10-15 22:01:56.204000,L7,,,,333.79,329.09,395.16,,,,,,,,,,,,,,,297.30,405.21,254.42,227.14,236.03,229.85,248.00,272.83,287.44,303.35,355.38,364.20,337.53,316.91,246.93,226.62,377.15,378.89,509.48,535.80,381.98,265.94,255.00,236.57,235.54,242.84,233.16,231.63,235.03,230.26,229.81,232.05,224.95,230.18,260.91,239.12,242.87,254.45,267.03,304.79,232.40,224.64,234.39,223.92,229.85,233.07,254.29,227.17,232.99,221.57,220.67,220.63,208.75,230.13,254.21,258.21,234.57,247.93,220.82,215.90,212.18,215.85,217.45,218.69,231.42,232.76,220.21,238.09,228.58,250.04,216.85,215.66,213.99,343.54,424.47,265.50,247.56,278.16,247.77,224.86,223.82,226.53,202.33,212.20,212.44,216.22,267.73,257.00,328.33,349.69,293.33,227.99,258.91,232.00,217.06,223.89,233.59,234.81,211.53,213.45,245.36,245.68,231.69,250.48,249.71,265.32,316.42,,,,,,,,,,,,,,,,,,,,,,,,,416.50,525.35,229.61,217.74,218.51,215.91,242.86,220.79,239.19,247.71,238.18,221.89,264.33,241.21,241.79,282.34,277.76,290.09,284.96,346.63,432.24,440.52
2000-12-11 21:56:00.959000,L7,432.11,495.55,439.21,276.01,273.11,274.42,267.88,250.82,263.22,242.54,250.09,272.18,301.54,303.96,273.74,265.33,242.38,263.43,242.10,240.46,250.32,282.05,381.31,395.94,398.93,397.39,335.30,333.09,223.92,231.35,227.65,259.46,245.71,243.18,221.50,235.48,398.92,407.14,233.54,223.58,235.13,272.52,225.30,224.26,188.80,221.55,211.82,215.94,226.34,206.38,201.73,200.88,207.75,204.13,207.32,260.05,214.36,218.06,212.53,218.34,238.32,250.46,200.98,193.56,208.12,253.20,270.57,272.40,265.77,217.29,250.49,246.40,220.08,230.62,232.59,231.97,230.29,226.65,211.20,198.65,205.05,201.62,206.39,191.92,201.78,266.94,256.14,327.90,356.50,350.38,324.72,224.44,221.74,249.79,224.90,240.00,404.25,504.98,492.14,468.53,426.37,467.09,396.99,383.56,396.05,393.91,439.98,240.34,233.45,227.76,229.09,243.98,205.62,216.76,225.15,233.96,238.18,202.85,199.73,216.01,188.40,188.93,184.02,187.19,186.79,185.78,199.00,208.16,198.33,193.92,203.90,195.61,213.29,206.82,178.72,180.17,189.93,,,,175.42,199.36,194.35,222.18,222.16,216.80,214.83,225.65,207.87,220.60,213.45,223.76,215.58,218.95,178.00,,193.00,201.80,197.45,383.23,,,,542.53,492.31,263.08,,,,,550.54,240.73,
2000-12-27 21:56:05.061000,L7,,,427.05,426.57,515.37,,477.66,329.19,306.12,264.05,493.41,543.95,523.64,190.72,238.30,196.00,213.92,,,,,,257.52,227.64,306.61,252.21,208.43,418.90,338.46,379.82,327.09,301.14,334.67,358.25,391.60,365.54,445.22,541.69,438.05,498.13,353.09,248.79,237.21,194.81,215.09,207.43,218.94,194.86,220.80,232.41,456.79,,,173.53,222.74,214.53,210.64,209.87,205.08,205.86,200.91,202.14,211.97,193.67,176.83,,,506.24,464.83,516.13,250.88,285.75,383.65,349.18,385.60,428.61,302.00,232.45,201.81,207.69,191.32,195.37,190.92,184.10,189.45,194.51,200.23,206.97,211.52,205.94,205.54,211.35,211.86,217.82,206.52,187.67,212.15,207.13,219.81,233.93,222.06,228.87,206.95,210.78,235.69,219.65,217.11,211.70,211.66,260.28,251.29,211.26,203.16,202.13,204.54,362.36,229.63,291.50,305.67,389.56,436.63,388.01,389.59,367.09,357.92,310.39,458.27,464.65,445.41,438.43,467.35,267.53,247.56,245.79,228.11,275.15,236.72,267.76,190.47,214.80,236.00,299.18,303.69,298.11,289.45,299.42,312.52,303.82,324.43,273.87,285.46,279.00,311.72,336.08,379.50,335.10,358.71,326.09,,,518.73,408.01,483.25,,,,,,359.14,414.89,454.20,360.02,523.89
2001-01-03 22:02:12.432000,L7,,,523.42,402.55,332.93,355.42,340.34,408.07,394.09,357.12,360.32,368.23,351.82,327.27,336.21,328.23,310.25,395.94,338.61,312.66,305.94,321.74,314.32,312.68,318.01,312.63,303.95,298.85,299.64,318.15,311.74,325.64,320.41,330.78,365.43,308.42,323.29,290.26,280.21,269.20,314.35,312.26,298.49,305.27,293.83,321.33,316.12,282.85,300.54,312.45,318.35,287.22,295.71,278.59,278.81,305.57,308.84,254.29,274.82,265.95,249.16,295.22,273.05,281.75,281.53,288.92,287.30,301.83,308.82,290.68,296.90,306.81,272.72,267.36,300.82,301.39,281.03,313.16,311.20,293.35,312.60,288.87,302.63,313.68,300.97,305.63,300.65,294.73,306.60,350.36,289.48,285.04,297.10,297.24,284.19,311.61,307.76,306.23,298.79,285.15,300.80,312.97,338.87,345.33,293.45,334.20,315.59,312.13,290.89,303.17,281.61,307.64,316.89,282.10,284.23,316.29,311.00,314.02,260.27,265.52,300.88,284.43,281.61,275.74,268.24,273.33,290.42,301.36,311.87,324.83,278.38,294.33,264.62,313.84,276.17,286.71,296.62,301.74,277.40,296.44,296.64,303.50,284.13,298.07,315.54,328.93,315.49,310.35,304.43,304.85,285.67,271.48,274.51,272.50,290.52,300.01,267.31,283.50,354.95,321.00,337.56,324.83,302.90,300.96,313.85,318.27,344.40,220.81,274.98,247.46,288.92,266.02,267.14
2001-01-12 21:56:06.772000,L7,233.13,259.72,446.26,445.85,424.87,492.61,506.53,484.55,546.34,461.10,320.66,543.58,339.60,341.00,433.09,396.04,245.43,286.57,386.15,264.06,239.44,255.94,295.86,304.19,472.65,298.30,212.91,212.94,421.68,434.04,434.67,214.97,234.71,269.13,183.21,232.04,203.04,445.39,345.00,325.01,237.62,239.26,239.34,226.20,211.74,224.93,229.41,223.65,219.60,205.11,199.13,196.77,192.23,199.76,215.47,213.33,210.68,216.24,226.21,220.41,214.27,196.95,194.83,,,,,,,,,,,,,211.70,203.73,196.67,194.19,195.19,187.46,,,,,,,,,507.27,327.39,306.64,,480.76,363.38,206.05,213.39,468.19,,,,195.87,306.02,428.41,438.15,486.41,479.48,530.47,,198.49,220.15,227.01,471.24,,463.49,201.92,200.45,189.56,,,,,,,,,,,,,,523.89,431.15,420.02,415.32,239.07,221.78,265.66,459.75,,,,188.49,219.15,221.27,201.64,196.60,187.26,210.49,186.63,184.01,193.99,192.46,184.85,174.06,181.95,182.45,184.59,184.16,191.71,194.02,216.37,218.08,217.42,196.30,212.86,286.96,393.29,393.34,326.37,448.46,470.74,445.14
2001-03-01 21:55:57.624000,L7,395.34,465.87,378.43,213.24,175.11,,190.40,188.05,190.87,188.38,184.84,188.14,186.50,177.75,175.09,308.94,275.75,289.30,264.14,305.89,,,,,,239.28,271.62,275.47,238.75,246.39,266.96,262.88,314.41,290.59,251.70,246.55,291.92,244.02,238.59,286.55,272.15,,,248.32,238.73,229.26,226.07,231.65,228.15,225.53,221.39,217.08,213.25,217.96,214.90,,,,,228.06,235.44,218.62,,,,,,,,,259.10,222.62,271.31,228.77,299.91,192.00,261.48,289.85,283.00,,,224.02,263.68,180.03,266.31,232.91,234.95,275.28,260.47,269.28,,,,253.33,233.93,265.74,221.94,235.08,206.44,200.37,257.57,283.22,181.32,206.11,184.80,186.95,202.43,198.14,191.93,213.83,183.07,186.61,180.82,256.40,274.21,283.27,267.02,264.73,,,,,269.23,262.12,266.23,262.70,286.60,270.23,262.24,263.36,253.38,230.83,,247.52,242.72,233.52,,,,214.35,217.93,240.01,263.45,219.54,197.19,,,,267.83,251.60,286.71,288.33,267.57,257.60,246.27,228.54,263.33,252.52,200.67,,250.18,279.22,273.25,271.25,277.03,271.10,279.51,277.58,242.99,233.53,251.14,245.37,240.17
2001-03-24 22:01:59.719000,L7,415.27,489.21,405.12,229.54,181.76,184.90,194.35,192.30,194.66,193.53,188.43,191.68,187.67,181.21,175.77,172.11,293.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.39,212.99,214.77,207.50,,,,,,,,,,,,262.47,235.10,203.15,231.57,197.40,231.82,,,,,,,,,,,,,,,,,,,,,,,,,,,271.23,324.92,280.66,380.27,219.91,230.46,313.66,489.59,460.01,,481.90,328.28,,,,,,,,,,311.82,533.33,,,,,,,,,263.25,286.78,248.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-15 22:00:38.680000,L7,457.90,504.66,452.63,277.53,179.66,203.20,257.87,,192.65,187.02,189.70,187.89,180.66,177.34,,,,,252.40,294.73,240.69,,,,,,,,,,,,258.51,273.06,239.99,,,,,,,,,,,,,,,,,,,,,,,257.48,226.62,,,,245.55,184.70,219.01,235.29,262.30,227.25,,,,,,,,265.90,274.36,268.65,218.72,208.32,238.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.09,219.82,257.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.85,272.86,294.58,513.60,265.36,413.54,424.38,395.27
2001-08-24 21:54:24.664000,L7,403.15,489.15,437.07,323.31,339.84,184.99,193.38,185.55,197.99,195.52,189.11,192.14,181.10,178.42,174.46,,,,444.16,471.85,,,,,327.09,361.77,429.87,496.31,222.07,435.68,,,,,331.03,457.61,413.51,,345.20,528.26,506.93,530.45,487.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.62,405.52,,,,,,,398.64,285.36,,400.01,358.08,,,520.26,,436.05,470.83,396.38,466.97,494.05,539.44,248.91,510.93,293.59,292.12,226.21,196.31,291.11,,,,,,,,,,,,,,,,,,,,,,,,484.27,506.63,482.21,479.09,514.60,522.22,478.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.87,320.02,264.32,,296.97,398.89,364.73,244.09,471.72,477.71,476.40,420.49,452.04
2001-09-09 21:54:12.928000,L7,,542.99,493.84,387.35,362.35,334.18,349.89,296.61,313.56,365.10,347.15,316.21,331.96,367.08,352.18,354.87,332.18,339.56,359.98,335.36,325.80,303.26,295.19,330.08,304.10,305.52,318.46,306.66,298.49,295.73,303.95,310.59,322.60,332.61,330.62,315.75,309.19,293.84,290.95,314.35,301.26,307.97,323.70,286.12,307.15,306.58,314.79,297.61,301.41,296.92,291.00,292.74,284.96,278.68,294.43,303.17,333.83,362.68,282.09,295.56,287.51,296.51,290.55,303.83,310.73,294.87,301.61,301.77,266.27,281.26,294.06,330.21,330.73,322.00,310.14,300.93,293.81,305.30,289.24,279.47,282.88,294.90,303.79,289.62,284.18,271.13,308.25,283.57,277.91,286.73,307.67,312.21,321.54,319.67,304.49,299.35,319.56,333.23,304.31,308.65,332.39,334.15,304.87,285.42,306.58,309.17,251.62,291.29,301.18,294.13,288.13,326.12,312.36,328.50,260.65,297.17,311.94,298.95,304.82,312.33,291.41,296.94,262.78,281.93,314.11,253.21,251.58,269.65,303.98,301.76,309.29,293.24,307.31,302.00,287.83,286.19,288.07,304.64,265.00,250.91,270.42,290.06,321.35,320.96,336.96,327.51,319.01,292.66,280.69,274.72,273.77,271.68,261.60,289.39,344.62,346.93,301.14,279.02,299.32,288.25,301.51,325.44,322.79,252.36,284.44,298.24,278.95,274.35,280.27,280.68,245.98,276.65,241.32
2001-10-02 22:00:04.650000,L7,374.99,375.87,,,186.66,187.32,192.48,187.89,188.68,186.34,184.54,186.51,185.81,177.89,168.72,290.39,291.06,,330.79,305.04,,,,,,,,,,233.23,299.93,256.45,265.28,246.13,251.91,239.10,229.86,239.95,,,,,,,,,,,,225.37,222.29,218.15,,,,,,,,,,,,,,230.01,224.54,218.83,,258.10,277.79,,322.31,267.34,298.22,214.44,247.45,232.36,287.80,233.67,186.06,,,,,,,299.57,281.22,,,,,,,,237.64,320.38,268.27,252.74,251.89,315.63,247.13,249.22,232.68,246.47,303.28,281.55,290.66,279.06,282.17,228.60,230.08,254.04,305.17,232.58,229.54,183.34,237.75,248.90,256.51,,,,209.40,279.81,297.25,196.96,,,,295.57,222.68,276.47,224.44,231.95,,,280.71,283.36,261.07,271.27,211.22,312.65,253.36,262.83,309.19,259.34,,290.37,273.89,278.74,293.20,186.42,246.60,242.73,,293.43,,,,331.73,314.84,266.96,193.55,245.58,253.68,268.86,,,,,
2001-10-11 21:53:46.024000,L7,497.16,522.71,464.66,332.73,339.02,279.63,277.53,273.74,254.82,278.96,277.43,275.43,283.24,206.84,209.74,210.70,208.74,211.35,204.90,199.42,195.32,188.76,186.21,186.25,187.31,191.51,189.79,186.16,186.56,192.25,202.65,206.97,208.08,203.22,195.61,183.99,178.13,180.98,181.13,179.13,182.51,187.90,189.86,188.66,190.35,195.01,197.98,197.52,194.77,189.33,190.05,184.89,181.69,184.29,189.46,197.05,194.15,187.27,186.83,191.41,182.25,291.96,277.86,307.64,279.39,314.06,302.87,289.40,288.27,280.23,220.31,266.46,208.82,227.83,275.14,300.20,222.99,226.95,226.34,204.35,249.80,268.27,215.95,207.64,290.94,280.88,295.91,297.19,220.33,218.37,225.84,246.77,315.81,300.11,294.30,221.02,232.78,311.87,324.77,307.38,301.19,232.45,270.03,271.02,292.75,302.98,218.15,232.24,269.43,253.17,242.17,245.72,278.42,226.44,218.91,231.20,233.00,235.67,227.86,218.00,213.69,223.14,209.00,192.17,204.66,197.83,260.85,220.92,211.90,221.91,212.15,199.98,200.80,193.52,190.91,185.06,202.26,203.61,231.21,236.61,213.30,300.94,291.46,296.23,245.53,243.00,233.29,239.22,277.19,240.85,212.04,300.60,238.13,224.04,205.44,284.68,283.44,242.73,252.19,250.52,219.88,230.24,264.88,232.19,229.37,221.63,217.72,231.01,210.74,227.20,209.16,184.25,189.80
2001-11-03 22:00:10.954000,L7,,,,,,,,,,309.70,501.83,248.18,248.54,242.34,222.18,220.56,204.49,208.68,202.67,195.40,186.56,180.11,180.59,190.00,179.98,183.08,182.54,179.25,186.39,193.35,198.67,205.68,202.25,196.47,187.57,178.04,177.28,176.49,177.82,177.18,186.15,,,,,,182.65,191.91,203.78,218.76,216.45,213.09,202.60,,,,,,,,,,,,,,,,,,178.49,226.81,289.29,304.85,,,,229.98,519.19,478.11,429.68,337.81,332.89,,,511.30,409.84,444.83,475.59,433.97,519.32,505.73,541.85,500.74,426.52,,414.41,431.80,193.10,425.71,543.66,501.83,282.87,257.26,188.55,303.28,,,,,,,,,399.04,491.74,233.35,266.32,219.52,206.30,204.68,192.50,186.15,195.11,,183.11,263.85,266.41,213.68,198.20,197.31,280.30,186.98,191.63,247.05,180.10,216.92,205.29,223.77,491.30,419.97,465.38,375.45,,,,,,,,,,,239.79,431.53,461.98,435.01,,,,390.56,267.27,251.70,449.77,335.56,239.96,424.12,454.43,440.83,548.45,403.00,498.59,
2001-12-05 22:00:18.987000,L7,429.95,527.38,455.35,234.40,229.38,188.71,191.16,192.57,190.10,190.42,188.05,195.44,184.03,176.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.68,257.68,262.64,263.35,,,,,,248.47,302.88,276.41,,235.34,242.96,301.93,267.62,272.05,265.23,243.76,248.59,275.96,259.82,284.32,286.21,266.67,267.91,302.43,298.40,336.59,337.82,336.75,332.22,411.05,358.65,245.96,309.44,291.33,273.24,299.24,292.76,355.36,332.37,305.29,295.40,306.13,285.78,328.10,329.88,323.78,309.13,307.48,296.34,295.13,297.00,324.30,346.34,320.45,287.86,360.51,429.05,324.51,326.09,534.12,188.02,385.86,373.36,330.93,356.34,327.53,313.01
2001-12-30 21:54:13.275000,L7,451.32,496.14,434.65,263.34,241.96,241.35,258.76,246.12,253.87,251.98,300.78,245.37,238.97,227.40,263.43,285.72,364.65,430.58,521.31,463.57,293.90,316.66,440.71,501.55,473.86,400.68,404.66,305.17,527.01,538.45,532.55,536.53,388.81,397.23,435.15,384.89,350.30,383.50,368.62,298.64,321.46,311.67,334.60,445.77,447.99,273.17,222.07,189.60,199.07,189.43,185.70,188.15,437.44,450.96,417.80,377.31,353.46,364.35,272.84,277.21,238.99,248.23,219.54,207.71,189.43,207.87,201.51,202.28,202.32,,,195.22,185.06,202.50,209.12,221.66,254.42,231.73,212.89,202.03,198.20,204.56,200.22,176.36,,,,175.00,192.32,202.98,213.22,203.99,180.63,189.61,192.14,191.47,462.37,431.95,,505.19,524.26,459.55,403.15,544.36,422.42,408.16,356.96,325.00,366.68,359.79,473.03,206.67,321.36,419.11,525.85,,,,,,517.35,379.43,376.95,354.53,284.35,443.82,,,412.45,492.73,492.63,490.34,423.69,394.42,394.03,382.44,208.19,,,,,170.85,190.91,232.23,250.25,220.69,216.20,233.78,269.95,267.04,286.27,286.44,548.58,367.07,508.32,342.73,506.59,476.62,,,480.65,347.44,265.84,209.19,514.73,467.13,409.69,373.91,,,,348.13,243.47
2002-01-06 22:00:31.992000,L7,343.52,415.52,461.98,458.20,482.88,484.89,,,,,,,,,,,,,,,,,,,,,,,,334.22,519.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.49,313.09,332.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.39,,,,,,,,
2002-01-15 21:54:23.534000,L7,,,,443.77,531.97,226.26,234.05,240.58,239.70,194.06,207.10,195.40,200.24,232.62,210.17,,,,460.16,433.34,414.04,542.80,352.63,372.01,472.79,441.89,485.32,541.81,199.52,204.12,188.06,190.05,185.66,196.91,,,,,189.25,226.79,216.62,210.09,,382.45,536.22,224.25,195.92,225.58,231.75,229.62,234.69,212.11,227.44,224.72,218.84,231.20,278.71,261.41,240.93,213.41,227.20,267.08,247.42,255.81,222.71,244.10,239.27,239.87,212.81,206.65,211.94,209.95,220.61,514.49,515.78,496.93,526.09,541.36,,,371.13,495.72,413.04,366.77,278.98,282.01,220.17,226.84,222.98,224.62,215.14,217.66,220.01,223.34,216.28,222.24,225.91,212.75,213.66,206.78,212.47,223.03,203.44,220.89,224.19,234.39,246.00,191.56,,397.71,455.43,476.97,266.70,364.63,444.49,439.31,,477.05,296.18,199.95,211.70,194.22,187.04,503.10,341.62,350.10,368.41,254.99,362.88,327.46,309.69,200.44,245.11,237.32,274.90,539.97,345.73,514.88,519.43,,213.16,258.11,314.62,429.87,438.52,457.41,407.88,314.18,289.55,515.73,,,,314.23,271.59,277.40,234.63,225.39,427.16,227.89,488.16,377.21,180.98,388.13,,,524.60,352.81,330.27,,430.37,330.23,333.34
2002-01-22 22:00:40.906000,L7,494.92,524.47,481.94,391.67,215.58,217.63,215.94,220.57,226.03,229.70,227.31,234.37,227.79,223.72,232.03,174.43,217.80,216.35,214.42,209.35,203.57,199.57,195.68,199.82,196.89,197.74,201.27,196.93,196.46,205.57,212.94,214.62,215.36,210.05,200.87,201.96,199.72,199.72,200.39,198.77,200.24,199.69,200.45,199.18,199.50,207.18,213.15,210.65,206.87,203.96,206.64,199.76,196.90,204.22,206.31,209.12,207.54,206.55,197.84,188.80,196.41,185.98,185.68,304.42,309.52,274.31,290.76,282.09,300.92,304.74,303.52,298.24,279.86,313.60,314.00,286.02,303.12,304.19,313.98,304.66,295.26,301.24,319.04,299.86,282.17,296.72,271.24,303.82,349.78,317.00,295.04,333.51,291.33,330.53,342.10,305.20,288.63,326.12,348.27,343.04,314.91,354.91,313.96,333.22,326.39,294.36,313.76,317.82,331.70,359.75,344.80,333.76,357.11,332.80,323.42,307.69,293.61,303.04,309.59,311.00,362.29,283.68,282.93,286.17,287.86,282.95,282.98,297.34,317.56,347.82,343.91,324.22,297.35,275.57,274.84,288.10,291.30,262.60,286.03,278.94,289.57,301.46,317.29,342.67,360.43,318.89,301.38,268.79,286.08,325.11,317.07,335.48,309.82,324.83,385.52,332.27,339.08,287.94,317.63,316.04,314.80,315.47,313.48,373.48,355.55,342.36,317.41,349.71,377.10,386.72,333.36,339.92,306.95
