dates,satname,nzd0362-0004,nzd0362-0005,nzd0362-0055,nzd0362-0056,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0007,nzd0362-0008,nzd0362-0043,nzd0362-0044,nzd0362-0045,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0009,nzd0362-0010,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0013,nzd0362-0014,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0034,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0011,nzd0362-0017,nzd0362-0018,nzd0362-0023,nzd0362-0024,nzd0362-0057,nzd0362-0058,nzd0362-0015,nzd0362-0046,nzd0362-0047,nzd0362-0012,nzd0362-0016,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0025,nzd0362-0035,nzd0362-0026,nzd0362-0028,nzd0362-0029,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0054,nzd0362-0059,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0115,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0129,nzd0362-0130,nzd0362-0131
2025-05-22 22:06:43.734000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,410.21,408.89,408.51,403.44,,,394.61,407.27,395.30,381.55,381.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.96,361.01,355.98,342.03,337.12,323.37,,,,,,,,,,,,,,301.97,300.80,292.40,326.92,311.66,312.17,312.71,288.40,286.44,281.81,278.06,268.30,258.44,255.12,254.57,,,,,,,,,,
2025-05-30 22:06:42.533000,L8,,,,,,,,,,,,,,,,,,,,,,,,,409.58,396.56,395.23,389.26,396.25,385.51,,,388.41,378.36,374.60,371.73,358.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.97,351.39,335.57,340.41,311.33,303.98,,,,,,,,,,,,,,294.97,282.65,290.88,302.17,305.97,292.55,292.72,288.22,272.39,267.97,278.39,274.86,253.52,,,,,,,,,,,,
2025-06-23 22:06:54.196000,L9,,,,,401.02,391.11,383.36,381.78,373.19,,,,,,418.25,410.89,393.51,382.43,368.93,357.94,383.25,367.85,365.09,357.62,359.12,352.55,343.80,341.49,333.35,329.01,,,317.57,309.43,305.33,301.92,300.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17 22:07:04.709000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.26,386.88,354.06,380.21,360.86,314.19,306.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25 22:07:06.294000,L9,,,,,400.35,391.46,381.62,382.65,376.27,,,,,,417.84,409.79,387.31,379.54,366.95,360.26,389.13,366.56,366.03,358.67,361.96,350.61,343.69,341.08,330.96,328.63,,,317.22,309.03,303.76,301.79,296.23,,,,,,,,332.24,352.93,413.86,393.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:09.825000,L8,,,,,396.60,385.21,385.51,377.99,369.27,,,,,,,,,,,,,357.33,364.24,361.98,363.69,354.94,345.96,348.15,329.66,328.90,,,314.70,309.17,303.13,303.24,301.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:07:16.143000,L9,,,,,399.92,390.09,383.83,382.39,374.59,,,,,,415.98,407.29,376.34,370.35,363.08,355.35,351.32,392.74,396.06,380.93,367.86,349.03,343.19,335.98,327.03,325.78,,,314.49,308.13,303.87,301.96,294.31,,,,,,,,350.65,346.90,409.67,325.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,410.89,397.00,408.42,401.96,376.36,,,396.61,378.07,388.24,364.80,378.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.94,363.40,344.48,343.70,315.53,316.98,,,,,,,,,,,,,,306.76,299.74,282.76,308.38,303.18,313.78,304.20,293.18,282.65,269.07,,,,,,,,,,,,,,,
2025-09-19 22:07:27.204000,L8,,,,,,,,395.58,387.62,,,,,,,,,,,,,380.08,374.56,394.08,374.89,363.21,377.36,364.29,348.79,344.85,,,340.85,327.89,323.10,329.68,318.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.87,308.82,285.29,285.17,287.07,265.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 22:07:28.631000,L8,,,,,,,,,,,,,,,,,,,,,,,,,396.45,389.14,384.29,361.08,344.88,333.91,,,332.78,318.54,315.98,313.33,311.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.77,299.73,296.18,287.22,293.76,265.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,416.66,406.73,401.63,405.18,396.01,,,395.99,392.90,388.44,371.19,369.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.75,360.94,358.48,346.19,332.53,323.10,,,,,,,,,,,,,,299.15,300.16,297.10,311.00,306.68,301.06,292.47,290.80,285.40,281.93,276.32,263.71,255.07,249.11,,,,,,,,,,,
2025-11-06 22:07:31.775000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.57,398.01,407.36,,,407.61,409.86,398.74,402.44,386.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.06,372.47,361.98,337.79,333.82,324.78,,,,,,,,,,,,,,312.01,317.95,305.40,328.95,319.84,321.08,320.98,299.82,293.75,275.92,269.33,276.40,247.50,256.73,254.55,,,,,,,,,,
2025-11-14 22:07:36.344000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.61,404.30,400.19,,,384.12,368.62,367.50,355.80,356.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.11,338.44,362.90,352.76,350.85,336.51,,,,,,,,,,,,,,277.62,274.08,276.73,331.43,291.97,290.72,284.85,274.97,266.45,258.79,,,,,,,,,,,,,,,
