dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0021,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2020-01-27 21:54:11.218000,L8,345.32,318.30,319.69,314.78,319.26,321.11,323.36,337.49,339.48,347.17,343.82,335.72,342.68,343.40,322.64,280.17,346.86,352.99,353.62,368.05,353.35,353.01,327.72,321.07,321.38,326.91,330.13,332.37,339.79,339.15,349.51,337.67,344.85,340.87,349.44,337.04,328.21,327.24,337.33,344.43,342.04,351.66,362.72,359.17,352.79,361.41
2020-02-12 21:53:42.905000,L8,345.52,324.09,321.23,318.64,321.73,323.33,326.61,341.67,351.33,356.43,344.66,339.34,339.76,330.52,326.09,283.59,347.48,357.37,351.83,378.20,356.06,370.40,330.02,324.04,317.65,326.19,331.31,332.80,340.37,338.12,350.98,338.45,346.68,339.42,349.66,333.94,325.84,324.89,335.70,340.22,339.87,348.51,359.32,358.58,355.48,360.19
2020-02-12 21:54:06.855000,L8,345.98,325.15,321.99,319.46,322.54,324.13,329.90,343.37,352.49,358.85,345.42,340.21,340.54,331.71,326.54,284.67,348.43,360.45,353.06,379.40,356.94,371.16,331.66,324.98,318.78,326.99,332.73,334.45,341.09,339.19,351.90,339.38,348.39,340.62,352.90,334.88,326.62,325.81,336.38,341.37,340.95,349.23,360.10,359.18,356.57,360.83
2020-02-28 21:53:38.517000,L8,341.77,317.28,321.48,312.52,318.42,320.99,323.02,333.58,335.33,352.04,347.18,337.95,351.55,346.66,339.53,294.96,350.67,356.40,372.62,377.94,381.18,374.62,372.79,368.14,378.85,,,,,,372.21,341.45,347.11,347.26,372.93,341.11,329.38,327.60,338.15,345.81,346.01,,,,,
2020-03-31 21:53:46.191000,L8,336.72,311.17,317.40,311.02,317.40,322.15,326.83,344.58,362.86,347.90,343.85,333.50,334.05,345.44,329.10,278.35,344.03,354.49,358.28,316.05,296.92,,,,,,,330.84,347.15,338.20,337.07,343.18,340.59,,,,,,,,,298.51,360.63,355.73,357.24,360.36
2020-04-16 21:53:39.644000,L8,345.64,329.98,330.43,329.98,322.65,330.85,332.65,351.17,349.23,355.76,348.87,339.92,340.06,346.57,334.60,289.44,352.74,364.29,363.28,378.25,361.26,355.56,336.87,328.58,330.02,329.60,336.22,340.75,343.48,347.35,358.17,350.36,356.59,350.75,359.22,343.98,334.16,335.83,347.19,350.32,351.05,360.68,371.86,369.63,366.23,373.06
2020-05-18 21:53:06.441000,L8,,,,,,309.19,312.10,327.78,322.25,332.60,326.93,313.59,324.58,,,,,,,346.99,323.84,322.28,304.59,305.81,307.62,309.01,314.05,316.81,325.63,321.57,330.31,318.78,328.47,318.27,327.76,322.89,315.63,311.03,326.06,327.05,325.39,336.05,349.39,349.74,342.14,346.48
2020-05-18 21:53:30.404000,L8,,,,,,308.53,310.99,326.33,321.50,331.66,326.16,312.68,323.07,,,,,,,345.10,312.21,321.11,302.94,303.19,306.73,308.08,313.31,316.17,323.67,320.78,328.49,317.42,327.35,317.20,323.40,321.91,314.81,309.11,325.58,326.17,324.23,334.63,348.67,348.85,341.37,345.29
2020-06-03 21:53:12.345000,L8,,,,,,307.30,305.52,327.10,319.02,332.73,322.50,312.51,,,,,,,,,,,,291.27,308.65,306.63,312.43,317.87,324.37,318.57,329.99,319.32,326.97,317.45,,321.43,314.45,305.57,325.52,325.67,324.36,334.48,348.73,348.38,341.97,346.68
2020-06-03 21:53:36.300000,L8,,,,,,306.86,287.89,281.09,,,,,,,,,,,,,,,,289.46,307.87,306.05,311.77,317.24,323.02,317.17,327.90,318.26,325.70,316.38,,320.36,313.74,304.17,325.19,324.99,323.33,333.36,348.07,347.84,341.41,345.55
2020-07-21 21:53:34.880000,L8,,,,,,,,,,,,,,,,,,,,,,,,284.85,305.99,304.59,312.13,320.90,322.79,318.59,318.14,311.91,327.13,314.24,,318.13,309.86,,324.96,323.24,,326.88,345.63,344.68,334.48,308.48
2020-07-21 21:53:58.839000,L8,,,,,,307.46,293.82,323.12,,,,,,,,,,,,,,,,279.06,304.06,303.27,310.67,318.19,319.13,311.73,310.50,307.27,324.12,312.13,,315.61,297.22,,,,,307.53,343.34,342.02,329.54,304.67
2020-10-25 21:54:00.296000,L8,338.84,321.00,317.82,318.92,319.09,324.24,329.60,344.68,344.26,353.07,339.82,330.74,348.78,347.33,332.28,312.20,354.52,362.02,362.11,372.07,362.56,352.83,341.88,325.37,332.32,329.77,334.88,333.70,341.01,343.14,353.31,343.56,350.75,344.73,359.33,343.93,329.32,328.16,338.48,342.78,344.01,351.53,364.38,358.81,355.66,361.53
2020-10-25 21:54:24.251000,L8,337.37,319.96,316.25,316.97,318.09,323.57,328.45,343.89,343.45,352.17,339.14,329.62,348.24,346.91,331.71,311.60,353.78,361.03,360.86,370.74,361.82,352.21,339.08,324.37,331.58,328.84,333.80,332.53,340.59,342.77,353.03,343.05,350.56,343.47,358.55,343.73,329.11,327.40,338.14,342.73,344.11,351.22,364.08,358.79,355.58,361.40
2020-11-26 21:54:00.815000,L8,334.82,316.00,312.62,317.27,318.09,312.60,324.45,337.77,,,,,,,,306.62,356.64,358.80,358.11,365.78,356.48,352.66,331.91,319.87,327.45,326.77,325.22,326.91,340.04,336.88,350.40,338.01,343.37,338.18,354.93,334.99,325.99,322.56,334.46,338.64,340.15,348.48,358.25,357.25,356.07,359.65
2020-11-26 21:54:24.779000,L8,334.80,316.22,312.71,317.75,318.21,313.20,324.73,341.73,,,,,,,,,,359.68,359.03,366.78,357.20,353.36,333.81,320.92,328.28,327.70,326.48,327.53,340.80,338.08,351.13,338.79,344.88,338.89,356.05,336.97,327.10,323.60,335.34,340.10,341.49,349.29,359.47,358.21,357.38,360.92
2020-12-12 21:54:01.522000,L8,343.05,324.45,320.42,319.96,320.42,326.88,330.04,342.97,340.87,349.30,343.39,330.77,342.52,340.48,322.89,300.44,350.17,358.48,359.79,370.44,356.51,351.42,337.35,323.08,331.26,327.15,327.03,329.45,340.67,339.08,349.69,340.19,345.01,340.67,355.16,337.71,327.66,323.22,335.27,339.42,340.26,349.23,359.82,358.23,356.22,359.25
2020-12-12 21:54:25.476000,L8,342.91,324.15,320.19,319.86,320.30,326.87,329.81,342.93,340.79,349.17,343.10,330.58,342.39,340.40,322.78,299.94,350.12,358.38,359.74,370.37,356.47,351.38,337.49,322.82,331.31,327.17,326.99,329.41,340.65,339.24,349.73,340.14,345.11,340.67,355.09,338.00,327.73,323.18,335.31,339.46,340.33,349.21,359.83,358.11,356.14,359.38
2021-01-13 21:54:15.589000,L8,360.35,329.17,323.38,322.05,328.99,331.87,332.21,343.59,346.22,357.29,348.58,343.49,352.67,357.48,335.80,289.81,358.75,360.39,359.15,365.69,363.61,352.16,334.26,325.79,327.33,331.23,,,,,353.44,342.24,354.15,343.95,358.11,344.01,331.74,330.76,338.73,342.93,344.64,353.82,365.24,360.36,359.41,381.51
2021-01-29 21:53:48.540000,L8,,,,232.75,306.24,306.52,309.53,326.54,329.64,343.16,337.51,334.48,348.08,347.18,330.36,298.15,343.37,349.39,344.27,357.94,350.90,353.37,320.18,322.29,315.55,322.67,319.60,325.20,335.19,335.88,342.55,333.33,341.97,333.24,348.21,336.37,328.51,322.72,334.91,335.60,340.40,348.35,358.31,358.23,352.57,362.43
2021-04-03 21:53:26.137000,L8,324.66,303.47,246.62,297.23,265.33,309.42,305.77,325.39,321.97,333.13,328.07,321.97,330.58,,,,,,,,,316.22,302.69,311.92,305.93,307.84,312.13,317.02,322.50,319.96,284.94,321.07,327.91,315.11,289.95,319.95,315.25,309.73,322.74,326.16,327.83,334.78,349.35,348.08,343.86,349.99
2021-04-03 21:53:50.092000,L8,326.43,304.63,297.38,299.69,298.38,310.67,307.72,327.80,323.98,335.19,330.49,324.61,335.11,,,,,,,,,319.70,307.30,313.95,307.79,309.17,313.40,318.69,325.11,322.24,311.73,323.50,332.13,317.96,314.52,323.29,316.92,312.19,325.16,328.49,330.23,337.62,351.28,349.89,345.15,351.84
2021-05-05 21:53:09.749000,L8,341.76,318.77,315.69,316.24,319.44,325.92,328.27,347.53,344.46,352.16,339.89,333.00,350.15,347.42,329.48,282.59,351.65,361.51,360.58,374.42,359.67,353.77,333.40,330.72,341.35,330.63,336.49,340.14,343.38,343.62,358.31,345.63,355.94,346.93,360.02,347.24,334.79,328.62,340.65,349.03,349.21,359.30,369.25,368.34,363.63,373.58
2021-05-05 21:53:33.703000,L8,,,,,,310.65,314.56,329.17,325.03,333.90,324.63,319.83,324.02,,,,,,,,,320.37,313.02,316.66,311.72,311.25,314.50,319.04,328.66,326.24,339.86,329.51,338.44,321.87,309.06,330.39,319.67,314.14,330.11,332.93,334.63,344.94,354.89,353.24,349.41,356.64
2021-06-22 21:53:32.717000,L8,,,,,,312.21,311.59,330.51,319.66,332.53,316.63,309.75,324.79,,,,,,,,,316.27,298.96,281.68,311.42,304.49,312.26,317.09,326.80,322.49,312.58,300.94,321.34,321.13,,318.19,306.74,257.62,,314.04,318.09,336.04,352.61,353.72,351.74,359.67
2021-07-08 21:53:34.932000,L8,,,,,,,,,,,,,,,,,,,,,,320.82,296.11,286.21,310.21,305.25,313.80,317.58,328.96,320.37,328.23,319.79,330.53,319.88,,320.23,313.53,300.98,264.97,321.18,327.15,340.70,351.32,349.25,345.82,355.56
2021-07-08 21:53:58.887000,L8,,,,,,,,,,,,,,,,,,,,,,,,273.01,301.69,294.53,308.57,313.15,314.83,284.87,284.30,301.90,315.35,308.50,,306.66,,,,306.55,314.06,332.34,344.96,342.44,340.20,347.03
2021-08-09 21:53:47.526000,L8,,,,,,,,,,,,,,,,,,,,,,,,281.37,304.42,302.45,310.51,315.12,321.73,313.51,289.24,315.99,324.08,315.40,,320.04,310.47,268.25,,317.09,323.95,333.73,346.32,341.99,339.34,349.83
2021-08-09 21:54:11.490000,L8,,,,,,,,,,,,,,,,,,,,,,319.36,301.36,282.56,304.59,302.61,310.71,315.29,322.35,316.10,309.24,316.23,325.04,315.73,,321.14,311.23,269.87,,317.70,324.53,334.47,346.70,342.61,340.23,350.55
2021-08-25 21:54:16.007000,L8,,,,,,309.11,284.08,329.83,318.49,329.87,317.36,297.36,320.34,,,,,,,,,317.75,297.37,286.62,307.66,304.66,310.93,316.06,324.47,320.19,324.32,322.08,330.13,319.60,332.20,322.90,312.80,291.22,263.27,321.60,327.32,336.23,348.82,344.39,341.57,352.53
2021-09-10 21:53:56.812000,L8,339.21,322.35,316.89,315.11,318.38,323.45,324.17,343.64,342.58,348.22,337.47,318.68,338.96,334.83,327.74,278.35,346.11,351.93,355.76,371.53,360.53,348.50,327.45,323.83,324.16,325.14,330.04,330.43,343.64,339.09,351.33,341.56,348.68,342.23,355.36,340.16,327.88,325.75,336.31,344.47,344.00,353.98,361.75,357.45,355.54,363.07
2021-09-10 21:54:20.775000,L8,337.51,319.72,313.76,312.56,315.56,321.65,322.11,341.81,339.89,345.93,334.87,316.36,336.28,332.28,322.21,275.31,344.39,349.46,352.57,367.76,358.34,346.83,325.52,321.42,322.46,320.89,327.22,327.45,340.75,337.15,349.82,339.73,346.68,340.17,352.88,338.71,326.50,323.93,334.98,340.60,341.73,351.46,359.87,356.07,353.70,362.25
2021-10-12 21:54:05.415000,L8,340.89,319.80,312.93,313.61,314.61,321.53,322.39,337.71,334.77,344.08,330.53,312.35,329.34,328.46,313.28,272.54,343.13,349.23,352.04,364.34,354.19,347.04,323.72,318.84,318.85,314.36,319.24,322.49,336.70,334.38,347.35,335.19,343.14,339.14,349.00,332.95,323.01,323.23,332.25,338.04,344.20,336.11,304.92,298.44,317.61,316.34
2021-10-12 21:54:29.370000,L8,341.62,320.78,313.83,314.60,315.82,322.36,323.39,338.64,336.08,344.89,331.58,312.95,330.53,329.39,314.88,273.59,344.14,350.46,353.05,365.62,355.09,348.52,324.87,319.73,319.84,315.21,319.96,323.44,338.00,335.70,348.33,336.74,344.02,340.56,350.23,334.15,323.87,324.60,333.38,341.64,346.44,338.30,306.80,300.65,318.20,363.84
2021-12-07 21:54:26.664000,L9,344.05,330.88,329.46,330.96,326.86,331.12,331.17,346.51,351.23,358.57,360.25,378.62,384.27,386.72,332.88,299.32,368.04,369.71,376.34,373.36,373.52,375.48,361.64,354.27,358.10,333.59,373.22,377.82,368.05,344.12,360.91,362.89,355.86,355.46,379.51,350.45,352.24,339.38,344.19,356.35,363.22,380.37,,371.91,373.08,370.97
2021-12-15 21:54:01.028000,L8,,,,,,,,365.04,339.80,360.96,326.15,,,,315.56,323.99,351.69,345.92,355.47,368.01,356.72,375.98,353.85,322.03,321.33,328.62,321.75,326.75,346.93,339.83,348.14,339.73,350.83,340.32,354.73,339.10,329.34,328.94,337.49,342.51,345.36,356.77,363.14,361.22,359.80,375.38
2021-12-15 21:54:24.982000,L8,,,,,,,,,,,,,,,,,321.32,297.79,344.49,358.46,344.06,311.15,324.66,311.30,317.84,324.67,319.66,324.40,340.94,336.51,344.40,336.29,345.66,335.78,293.02,336.03,326.17,325.77,334.89,338.90,342.16,353.24,359.88,358.05,356.49,369.60
2021-12-23 21:53:57.848000,L9,341.13,320.76,322.32,319.55,319.33,326.11,322.28,337.94,335.68,340.53,335.81,316.29,336.89,333.44,306.98,283.09,341.82,346.83,350.57,362.32,352.72,347.03,323.18,310.77,319.16,324.35,323.75,326.47,339.12,333.98,345.78,336.36,342.16,336.71,348.38,332.80,325.85,323.97,335.88,338.41,338.27,348.05,357.35,356.44,358.87,365.11
2021-12-23 21:54:21.811000,L9,343.48,324.56,326.08,321.97,321.89,329.63,324.65,340.61,340.69,343.39,338.48,319.61,339.85,337.24,310.35,288.02,344.56,349.51,353.84,365.57,355.03,349.73,327.00,312.91,321.48,328.30,328.27,328.10,341.05,336.50,348.09,338.83,344.20,339.88,352.11,334.57,327.55,325.72,337.27,341.40,340.27,349.81,358.92,357.88,362.43,366.32
2021-12-31 21:53:55.291000,L8,342.37,324.89,320.87,321.68,325.35,325.84,324.21,337.48,339.84,344.25,339.18,317.64,342.12,338.48,309.10,283.31,342.21,349.28,355.17,362.92,352.33,349.45,328.42,313.46,320.49,328.09,326.62,327.56,341.11,335.81,346.43,338.56,342.30,341.20,348.82,333.06,326.66,325.06,335.57,338.35,339.63,348.83,358.10,356.89,354.48,360.76
2021-12-31 21:54:19.245000,L8,341.62,324.67,321.35,321.50,325.51,326.11,324.41,337.56,339.82,344.21,339.03,317.70,342.61,338.81,309.01,282.58,343.30,349.73,355.53,364.29,352.76,349.72,329.94,314.37,321.57,329.27,327.92,328.34,341.71,336.95,347.28,339.40,343.82,342.06,349.00,334.12,327.28,325.62,336.51,338.96,340.99,351.19,359.09,357.74,356.56,361.80
2022-01-08 21:53:55.798000,L9,342.56,325.91,322.06,321.41,319.94,325.65,326.54,343.26,337.99,345.61,339.48,320.15,342.21,337.25,335.97,289.64,346.02,352.28,356.50,364.25,354.92,354.19,329.14,315.53,323.06,332.53,327.82,333.50,346.71,339.45,347.80,342.24,346.93,342.41,352.83,339.53,330.41,328.08,337.57,340.63,342.80,349.83,361.41,358.91,355.07,363.55
2022-01-08 21:54:19.756000,L9,341.64,325.04,321.38,320.63,319.51,325.42,326.18,342.52,337.37,345.00,338.47,319.38,341.43,336.07,312.54,289.37,345.70,351.96,355.98,364.00,354.81,354.08,328.51,315.49,322.58,331.42,327.81,332.52,346.44,339.45,347.62,342.18,347.16,342.16,352.56,339.89,330.42,328.16,337.75,340.73,342.94,350.69,361.74,359.05,355.77,363.71
2022-02-01 21:53:48.690000,L8,324.23,306.14,301.79,298.53,260.76,,,,,326.82,315.61,300.15,317.43,311.03,,,,,,,,,,,,,,,,,,,308.63,308.01,,314.03,308.66,310.36,312.83,319.45,322.08,326.18,345.22,343.38,338.87,346.94
2022-02-01 21:54:12.645000,L8,326.80,308.82,304.68,303.38,301.27,,,313.47,314.81,329.32,318.38,303.09,319.90,315.73,,,,,,,,,,,,,,,,,,,313.46,313.74,,320.98,312.52,313.43,325.13,323.84,325.80,333.59,347.89,345.92,341.82,349.84
2022-02-17 21:53:43.465000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,294.04,294.92,303.79,314.17,,,292.14,325.96,312.73,,319.28,316.68,311.77,325.00,326.04,328.67,334.53,348.44,346.54,343.08,352.00
2022-02-17 21:54:07.419000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.66,327.04,314.36,,320.82,317.09,312.28,325.29,326.55,328.76,335.19,348.75,346.82,343.09,352.20
2022-03-05 21:53:40.654000,L8,335.35,321.49,320.20,320.23,323.85,331.86,328.27,351.02,344.69,350.13,341.03,319.15,341.00,340.32,309.76,281.72,350.71,357.42,359.45,369.24,355.59,355.27,354.62,318.23,323.28,328.52,329.53,331.75,340.60,339.10,351.03,341.70,345.92,344.59,359.47,341.28,328.68,326.44,338.15,342.23,343.16,350.98,364.53,359.69,364.11,372.86
2022-03-05 21:54:04.613000,L8,335.10,321.22,320.03,320.16,323.57,331.85,328.24,350.92,344.68,350.10,340.86,319.03,341.02,340.43,309.64,281.43,350.88,357.46,359.54,369.38,355.63,355.17,354.76,318.22,323.37,328.55,329.71,332.30,340.77,339.34,351.29,341.85,346.38,344.67,359.57,341.67,328.83,326.55,338.26,342.60,343.40,351.59,364.78,359.74,364.59,373.28
2022-04-30 21:53:24.906000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.02,262.95,271.70,,292.68,317.50,313.74,304.15,325.35,331.72,338.35,349.86,344.50,346.33,352.04
2022-04-30 21:53:48.861000,L9,284.44,313.66,,,,,,,352.28,347.62,340.07,322.31,337.94,329.33,,,,,,,282.55,294.10,323.96,291.89,336.47,329.70,334.50,335.83,346.73,342.87,354.75,350.54,358.04,350.52,296.19,346.03,334.22,332.34,338.54,343.54,348.90,354.80,368.74,367.15,359.05,369.21
2022-05-16 21:53:14.305000,L9,,,,,,,,,,,,,,,,,,,,,,328.11,298.63,281.88,312.07,308.20,314.29,319.67,331.36,325.02,341.05,329.93,336.37,321.37,341.64,327.27,318.84,315.95,273.64,325.30,332.53,337.24,353.03,346.26,346.40,351.99
2022-05-16 21:53:38.268000,L9,,,,,,,,330.20,321.18,330.62,321.70,,,,,,,,,,,,,278.08,306.47,304.40,311.61,316.74,328.08,320.07,331.94,322.36,330.49,315.57,,321.21,315.70,312.74,266.10,318.34,327.80,332.09,349.32,342.66,343.32,314.04
2022-05-24 21:53:36.556000,L8,,,,,,,,,322.50,330.34,318.86,,,,,,,,,,,,,276.11,304.71,303.47,310.19,315.02,327.97,320.04,337.99,320.55,332.45,314.57,,320.17,314.80,309.90,263.80,317.72,326.72,331.47,348.65,340.80,344.35,306.00
2022-05-24 21:54:00.511000,L8,,,,,,,,,321.79,329.53,317.39,,,,,,,,,,,,,275.66,303.92,303.00,309.61,314.44,327.40,319.44,335.89,319.22,331.38,313.14,,318.38,314.09,308.80,262.49,317.07,326.01,330.32,348.02,339.92,343.70,305.10
2022-06-09 21:53:47.431000,L8,,,,,,,,324.25,320.43,330.98,320.28,,,,,,,,,,,,,275.60,311.90,302.25,310.99,315.58,327.15,321.47,336.30,318.74,329.57,311.52,,310.79,291.04,312.67,261.97,324.47,329.59,321.73,348.86,338.54,329.05,284.78
2022-06-17 21:53:43.729000,L9,343.36,330.39,327.66,331.24,331.93,335.47,335.04,364.25,366.33,368.00,378.05,346.37,357.54,391.57,402.01,,378.19,387.72,391.26,391.33,379.17,374.88,367.48,352.85,351.56,382.67,387.38,387.20,388.54,383.21,370.37,,382.38,374.14,380.08,378.39,366.37,362.63,360.74,367.84,,,,,,
2022-06-25 21:53:54.601000,L8,342.16,313.18,314.53,315.91,316.68,328.44,318.29,351.53,353.14,356.65,347.25,333.32,355.67,357.17,336.05,,362.14,365.22,368.95,383.53,370.56,355.62,352.02,309.87,347.53,342.83,337.75,348.59,355.11,347.18,364.76,361.20,363.26,359.40,367.61,348.83,345.25,341.54,347.97,358.06,360.97,366.14,377.95,374.27,373.40,
2022-06-25 21:54:18.556000,L8,,311.06,313.14,313.49,315.26,324.77,314.99,347.54,346.92,354.67,343.88,330.08,351.44,351.35,331.43,,358.43,362.59,365.33,377.88,368.29,352.44,348.35,303.89,342.99,337.59,333.37,342.43,351.30,344.36,360.56,355.22,357.11,353.98,363.18,346.42,340.42,337.41,344.16,354.23,354.56,360.95,372.85,370.89,367.88,374.35
2022-07-03 21:53:32.375000,L9,,,,,,,,,320.29,331.16,319.58,,,,,,,,,,,,,279.19,311.75,293.26,310.36,317.19,329.89,325.96,341.20,328.51,337.22,310.79,,322.78,317.20,315.09,299.52,323.98,334.45,340.66,352.89,349.02,348.30,354.39
2022-07-03 21:53:56.330000,L9,,,,,,,258.91,329.50,323.89,334.13,322.01,303.51,327.42,,,,,,,,,326.99,304.31,285.16,314.83,304.39,313.01,320.03,333.06,330.65,344.66,332.77,341.55,318.29,343.32,331.73,321.43,319.05,326.38,329.80,337.58,345.69,356.49,352.43,351.61,358.34
2022-07-27 21:54:03.392000,L8,,,,,,,,,,,,,,,,,,,,,,,,272.18,305.84,293.50,300.40,314.42,327.79,319.72,326.32,322.93,329.52,307.11,,322.10,312.86,313.53,,323.91,331.50,337.84,350.76,346.90,344.65,351.94
2022-08-04 21:53:47.033000,L9,,,,,,,,,,,,,,,,,,,,,,,,275.14,307.52,297.98,307.72,316.40,328.56,323.54,339.94,330.20,337.16,315.22,,329.13,318.09,313.15,275.43,324.37,333.80,338.58,353.50,347.24,346.00,354.72
2022-08-04 21:54:10.992000,L9,,,,,,,,,,,,,,,,,,,,,,,,275.68,307.78,297.22,307.80,316.58,328.80,323.76,339.99,330.60,337.36,315.28,,329.41,318.46,313.33,276.26,324.64,333.99,338.94,353.76,347.37,346.33,355.03
2022-08-12 21:54:11.286000,L8,,,,,,,269.82,328.60,322.51,333.19,322.43,301.45,324.85,321.91,,,,,,,339.67,325.35,296.25,275.92,309.10,301.62,308.81,316.87,330.63,324.81,341.35,328.62,335.21,324.33,337.36,327.57,316.75,314.01,325.00,326.95,331.37,339.54,351.78,346.74,345.44,351.80
2022-08-12 21:54:35.240000,L8,,,,,,,269.28,329.02,323.10,333.60,323.44,302.09,325.06,324.16,,,,,,,340.18,327.74,296.71,275.25,309.15,302.22,308.61,316.80,330.49,324.49,341.36,328.71,334.03,324.52,318.79,327.17,316.37,313.73,324.83,326.61,331.06,338.75,351.35,346.45,344.95,351.13
2022-08-20 21:53:53.868000,L9,,,,,,,,329.89,322.18,331.43,319.90,,,,,,,,,,,,,274.85,308.96,303.13,309.50,315.55,327.38,322.54,340.04,325.67,332.14,312.82,,321.85,314.32,307.57,297.42,322.15,327.65,335.26,348.95,344.25,343.51,350.36
2022-08-20 21:54:17.823000,L9,,,,,,,,,,,,,,,,,,,,,,,,273.68,307.84,302.33,308.97,315.05,326.79,321.78,339.56,324.42,330.26,309.13,,319.32,313.62,305.12,293.87,321.05,326.33,334.15,348.20,343.46,342.85,326.07
2022-10-23 21:54:07.910000,L9,342.78,330.97,323.92,322.58,318.89,328.41,319.60,345.25,343.80,351.37,340.83,323.09,340.89,339.20,332.71,274.69,354.69,363.69,366.31,370.01,363.30,352.90,335.30,299.21,332.86,330.68,324.13,335.05,346.08,341.85,354.84,341.49,350.06,344.57,359.16,339.93,329.71,324.49,335.60,335.97,342.59,350.42,358.28,358.49,353.74,363.44
2022-10-23 21:54:31.869000,L9,342.43,330.74,323.62,322.57,318.77,328.34,319.56,345.24,343.64,351.39,340.67,323.11,340.99,339.20,332.75,274.17,354.98,363.78,366.39,370.13,363.48,352.99,335.48,299.07,333.07,330.76,324.85,335.22,346.41,342.21,355.35,341.77,350.48,344.69,359.31,340.37,329.90,324.71,335.87,336.40,342.78,350.71,358.53,358.91,354.21,363.87
2022-11-24 21:54:07.607000,L9,345.05,330.93,321.86,322.09,318.73,324.11,318.35,341.02,341.19,347.61,340.76,320.15,342.57,339.47,329.35,,355.65,362.05,363.59,364.34,361.34,353.34,336.70,301.98,329.64,328.31,327.53,329.17,341.16,339.48,352.03,340.92,347.33,340.37,357.74,337.76,329.96,326.26,334.47,336.68,346.25,350.59,358.34,361.27,356.62,363.00
2022-11-24 21:54:31.570000,L9,344.22,330.67,321.58,322.12,318.52,324.32,318.55,341.35,341.29,348.17,340.13,321.26,343.43,339.61,330.68,,356.76,363.02,364.64,364.78,363.13,353.88,337.76,302.49,331.11,328.79,328.46,331.95,343.27,340.66,353.12,341.84,348.94,341.49,358.83,339.81,331.52,327.58,335.23,338.23,347.48,352.64,360.13,362.87,357.90,364.68
2023-01-19 21:53:58.846000,L8,321.14,302.28,245.82,295.17,281.78,,,,320.92,327.76,319.31,,,,,,,,,,,,,261.09,299.02,305.90,307.59,313.66,326.08,314.88,310.77,315.89,321.27,314.73,,313.66,312.66,308.17,260.78,316.60,321.62,330.36,342.68,338.82,339.37,345.82
2023-01-19 21:54:22.796000,L8,350.04,337.03,330.36,330.66,329.16,332.88,328.39,344.86,342.46,352.01,338.77,319.72,340.08,338.65,335.08,293.82,350.95,362.67,372.16,370.42,368.87,352.79,329.05,288.22,332.58,333.81,329.51,333.01,347.56,340.50,370.97,342.34,346.55,345.47,361.14,342.03,329.45,338.95,338.11,341.44,345.46,356.47,366.08,364.18,358.35,364.54
2023-02-04 21:54:26.970000,L8,345.09,332.79,328.89,320.49,319.02,332.73,322.14,346.23,340.95,348.81,339.51,320.46,342.76,342.21,331.60,275.72,350.31,368.39,359.66,376.76,362.13,351.35,330.71,291.01,330.44,330.69,325.21,330.54,339.80,337.61,351.45,342.98,344.60,342.85,358.91,340.73,328.39,327.47,334.75,337.85,341.57,352.23,361.53,357.22,353.92,363.87
2023-02-20 21:53:49.750000,L8,327.81,309.79,300.35,304.09,295.48,,274.99,330.44,325.04,334.09,325.04,303.53,324.09,323.73,,,,,,335.73,346.42,326.54,304.15,266.13,314.01,311.67,311.68,317.50,328.20,322.37,339.31,321.74,328.69,324.98,341.90,323.61,314.37,313.51,325.50,318.27,326.45,329.83,345.98,341.54,340.86,349.07
2023-02-20 21:54:13.700000,L8,,,,,,,,,,329.09,319.42,,,,,,,,,,,,,261.03,308.14,304.71,305.65,313.20,320.14,315.77,283.88,316.19,321.84,314.39,,316.81,309.96,305.48,261.79,271.14,320.94,320.13,340.93,336.05,336.50,345.05
2023-02-28 21:53:56.178000,L9,322.66,308.44,297.29,301.32,292.60,288.26,277.59,330.47,323.47,331.15,323.17,302.09,329.45,324.12,298.57,,,,,335.88,344.96,331.75,307.96,275.27,310.99,306.91,311.60,314.66,,302.82,321.51,322.96,331.28,314.39,345.34,294.29,,,,243.96,330.27,334.74,348.35,293.98,328.13,321.70
2023-02-28 21:54:20.133000,L9,322.96,309.27,297.84,302.69,292.90,309.40,278.32,331.95,324.56,331.80,323.84,302.33,330.34,324.89,299.53,,,,,336.06,345.64,333.09,309.22,276.17,311.87,307.93,312.22,315.51,,280.51,321.44,324.82,332.16,315.62,346.43,262.35,,,,,331.18,335.64,349.17,294.84,328.75,324.91
