dates,satname,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0045,nzd0513-0046,nzd0513-0043,nzd0513-0044,nzd0513-0039,nzd0513-0040,nzd0513-0041
2024-11-02 22:14:41.503000,L9,371.36,358.30,353.48,353.11,355.58,351.67,347.17,348.57,345.83,339.02,336.59,338.37,344.41,344.03,341.11,334.72,339.89,339.01,342.15,348.06,342.25,332.72,326.39,326.07,334.45,328.45,323.75,316.09,319.79,325.07,344.02,347.19,352.71,365.09,365.94,366.10,368.69,371.43,370.46,365.82,360.23,356.73,354.68,354.30,355.52,352.29,350.08,348.81,347.55,348.14,351.42,355.68,360.58,361.78,360.25,354.74,350.56,351.97,354.21,359.28,361.40,363.29,361.74,347.75,338.41,326.52,328.66,348.59,355.76,363.62,359.90,361.88,367.26,364.99,360.05,360.34,356.69,338.11,289.89,309.02,328.65,330.45,332.38,331.39,336.64,342.07,344.38,359.71,361.67,364.83,367.12,364.82,364.53,,341.55,,,341.15,,
2024-11-10 22:14:37.391000,L8,369.49,357.18,351.11,351.62,353.93,347.91,345.53,344.51,345.04,338.70,336.48,336.96,342.70,341.85,337.03,332.04,338.61,338.76,340.46,345.59,340.72,338.10,339.76,341.90,349.76,348.55,344.95,344.27,336.96,345.43,349.57,350.24,357.60,364.20,365.67,365.32,373.16,369.54,378.53,365.53,360.40,,,,376.16,334.01,350.68,346.84,346.96,346.94,348.74,350.67,354.96,357.63,356.16,350.52,345.45,342.78,344.63,346.06,346.01,374.78,382.62,,,,,,,,360.66,362.31,367.29,362.26,357.24,358.37,354.10,336.59,294.60,317.16,329.77,329.94,329.97,328.14,353.91,,,359.63,360.14,363.93,364.70,364.39,362.29,,343.58,,,338.44,,
2024-11-17 22:20:50.529000,L8,369.55,357.11,352.09,351.20,350.36,348.18,345.57,344.05,344.29,337.97,334.64,335.27,340.11,341.82,336.74,332.32,339.05,339.66,339.65,343.20,339.50,338.31,337.76,342.03,350.82,348.55,343.43,342.82,337.52,344.19,349.93,350.81,358.96,364.00,365.32,364.84,368.95,371.41,369.71,364.80,359.74,357.73,355.27,357.02,356.00,350.53,349.55,347.21,346.52,344.97,349.82,351.60,356.84,359.25,359.14,353.95,350.53,348.99,350.81,356.03,356.67,362.12,359.08,345.46,336.89,320.78,296.41,340.21,349.90,359.72,357.95,362.08,365.91,362.76,358.91,359.14,356.53,336.18,283.79,309.75,327.24,330.27,331.81,328.47,335.82,340.63,343.84,360.92,362.97,364.43,364.34,364.11,364.77,,344.25,,,339.15,,
2024-11-25 22:21:03.583000,L9,328.54,340.21,335.23,333.22,337.98,330.84,329.66,329.40,324.58,315.89,314.44,313.32,322.42,322.61,317.44,312.63,316.75,321.33,319.69,325.27,314.22,315.16,318.15,317.69,327.78,326.16,322.45,321.47,302.82,322.13,294.89,,,338.09,344.09,340.28,342.75,344.20,344.03,332.33,,288.96,291.28,299.42,292.27,295.18,320.19,318.36,322.71,323.68,329.80,319.51,336.64,338.22,337.39,334.40,328.91,333.81,333.38,325.85,315.21,,339.20,325.83,311.84,299.60,,319.12,326.16,337.96,339.60,342.11,345.05,341.55,328.72,332.53,332.69,301.50,267.93,239.91,301.50,305.55,307.13,311.86,317.72,320.97,324.56,,,,,,,,,,,,,
2024-12-04 22:14:48.196000,L9,370.10,363.34,352.96,353.07,354.89,350.32,347.91,348.54,347.82,340.14,338.66,336.90,343.25,343.26,339.94,336.48,362.63,,,,,,,,360.69,360.88,346.64,344.35,339.82,347.12,351.08,352.62,360.24,365.28,365.86,366.30,371.38,374.31,371.54,368.05,360.81,364.24,359.14,,,,,,,,,375.50,337.36,302.53,378.45,,,,353.01,360.86,360.10,364.87,360.83,343.58,342.58,317.83,,,,338.17,346.73,347.38,351.99,351.28,356.74,359.27,355.98,341.73,286.96,313.29,329.83,332.07,331.43,331.61,337.36,341.84,343.80,362.60,362.74,366.15,361.55,360.67,347.23,,340.43,,,329.18,,
2024-12-27 22:20:57.717000,L9,371.57,359.81,355.10,352.74,349.74,349.10,346.85,346.41,346.14,339.31,335.20,335.00,340.36,342.04,340.88,333.35,339.96,340.04,340.81,345.23,339.78,339.19,340.44,342.61,350.16,349.73,344.56,344.78,335.49,344.54,350.65,351.51,358.95,363.33,364.31,365.40,368.78,371.60,370.69,367.15,362.12,360.54,357.15,358.76,356.65,351.58,350.56,349.12,349.11,347.79,349.89,354.13,357.69,362.51,360.28,354.80,351.26,351.15,352.64,359.01,359.38,364.50,363.04,346.26,338.06,322.51,295.46,338.24,352.56,359.75,358.73,361.80,366.34,360.76,358.43,359.41,356.97,338.73,285.33,309.79,328.96,332.89,331.69,329.99,335.72,340.97,343.38,361.92,362.45,364.66,364.32,366.45,362.94,,342.02,,,336.73,,
2025-01-05 22:14:42.782000,L9,370.74,360.22,354.96,353.20,352.10,350.13,346.99,347.56,346.31,339.87,336.45,336.31,342.49,342.25,339.59,334.50,340.90,341.81,341.10,344.74,339.29,339.29,341.50,344.40,351.31,349.52,344.13,342.52,337.15,345.54,350.64,351.31,358.85,364.10,363.91,365.06,369.08,371.43,370.90,365.93,360.75,357.04,355.59,358.27,357.33,351.87,351.18,348.82,349.10,349.41,350.63,352.98,357.34,363.39,360.23,355.61,351.48,351.72,351.96,356.60,355.59,362.83,362.53,345.90,338.70,321.05,297.99,338.27,352.79,361.43,359.54,362.37,366.69,362.80,359.04,359.23,355.26,336.83,284.53,310.00,328.30,331.24,331.61,329.96,335.37,339.30,343.45,362.94,362.86,364.70,362.85,364.48,361.80,,339.53,,,338.80,,
2025-01-12 22:20:57.242000,L9,364.31,357.74,353.91,352.41,352.67,349.74,346.46,345.51,345.57,337.78,334.53,335.44,341.28,341.62,337.53,332.38,339.90,341.83,341.18,343.00,338.37,337.83,340.69,343.48,350.73,349.01,343.51,342.08,336.12,345.31,350.75,351.17,357.90,363.39,363.37,364.43,368.50,371.99,369.54,364.16,360.80,360.12,358.59,360.53,360.75,359.07,370.33,378.13,378.20,365.44,358.52,353.58,360.04,356.40,357.94,352.73,348.33,343.79,353.29,355.99,356.45,362.81,359.48,348.07,338.09,320.93,295.33,336.68,351.39,360.51,358.21,361.59,365.08,360.86,359.06,357.64,353.47,333.92,284.46,310.86,326.73,330.49,329.96,327.26,334.43,340.15,342.67,362.46,364.33,365.56,364.64,364.34,362.12,,339.93,,,334.58,,
2025-01-21 22:14:48.959000,L9,362.64,359.12,354.38,353.50,352.88,351.99,348.02,350.21,347.84,340.75,337.11,337.72,345.30,343.07,342.24,336.30,342.95,345.08,343.03,348.14,340.67,341.28,343.80,346.15,354.69,351.37,347.36,345.06,339.07,347.65,352.75,354.48,362.23,365.68,366.84,365.84,372.90,372.36,373.67,368.78,364.81,364.35,359.54,362.37,358.79,355.05,353.95,349.80,350.89,349.00,352.33,352.44,359.37,363.82,362.23,356.57,353.24,352.47,353.29,360.07,359.90,365.07,364.13,351.14,343.07,323.83,293.35,338.92,355.40,362.01,360.34,363.26,366.93,363.63,361.02,359.73,355.69,339.09,285.50,311.38,331.49,332.70,334.01,331.61,337.68,342.19,343.95,364.99,366.89,368.10,366.61,368.05,364.28,,339.92,,,338.66,,
2025-01-28 22:20:54.198000,L9,363.81,359.80,356.66,355.15,353.54,351.60,347.56,349.03,347.42,340.02,336.00,337.66,346.43,345.21,342.89,338.63,342.64,346.67,344.23,348.99,340.64,340.05,342.60,347.64,356.28,351.10,346.55,346.07,340.42,349.44,353.81,354.77,361.38,366.06,366.31,367.55,371.85,376.88,371.55,370.53,364.96,364.61,359.04,363.96,361.37,354.48,354.62,350.00,349.47,351.27,351.89,353.63,359.67,363.79,361.95,357.16,352.87,352.85,353.94,359.22,360.83,365.14,364.27,342.92,336.62,319.78,296.57,340.11,355.44,364.79,360.70,363.51,367.34,365.24,361.57,359.13,356.11,337.16,284.92,310.76,329.79,331.66,333.29,332.35,336.66,341.62,344.51,365.89,368.18,368.03,368.67,367.37,366.75,,341.55,,,336.97,,
2025-02-13 22:20:58.575000,L9,365.79,355.77,354.10,352.75,351.16,349.39,346.98,347.08,345.69,338.71,334.97,337.19,344.10,342.65,341.32,333.79,341.30,342.41,342.17,346.77,340.82,340.31,342.96,346.47,355.49,351.28,345.54,344.71,338.28,348.58,352.81,355.05,360.05,365.05,365.75,365.38,369.64,373.68,371.09,369.08,364.78,363.57,359.01,361.19,359.77,354.34,352.95,349.39,347.84,347.93,350.86,353.27,358.78,361.33,360.26,355.77,352.17,351.97,351.31,358.35,358.51,364.49,362.71,342.40,334.21,319.75,297.21,337.52,351.42,360.97,360.92,362.76,365.71,362.64,360.59,359.37,356.28,336.65,288.20,309.71,329.45,331.24,331.15,330.17,336.66,340.86,341.36,363.91,366.29,368.08,368.89,367.68,365.54,,338.51,,,336.06,,
2025-03-01 22:20:51.126000,L9,370.71,359.30,356.17,352.14,351.55,349.61,345.36,345.76,344.55,338.30,336.44,335.11,341.47,340.72,338.26,332.90,339.62,342.05,340.68,345.63,339.08,339.71,344.77,349.92,357.28,350.74,345.66,345.91,341.17,351.77,354.22,358.37,364.66,364.53,365.49,365.82,370.72,372.80,371.01,370.80,367.93,366.80,363.09,364.88,364.54,355.50,354.91,353.12,350.87,349.86,351.78,354.35,358.65,362.09,360.75,355.80,351.52,352.52,353.61,360.55,360.05,364.88,363.76,344.29,337.34,323.04,297.30,338.01,352.58,361.72,360.43,363.27,366.88,364.23,360.03,358.91,356.73,342.71,293.97,313.31,330.79,334.43,332.40,332.43,337.20,341.86,343.07,370.81,372.13,371.81,374.24,373.70,370.67,,337.86,,,339.64,,
2025-04-03 22:14:16.015000,L8,371.76,356.60,355.05,352.96,355.38,351.60,346.89,351.21,346.87,339.74,337.74,338.80,347.39,342.36,342.75,336.66,345.65,347.10,344.14,349.90,344.24,342.74,347.98,351.32,359.40,354.43,350.03,349.56,344.92,354.32,359.50,360.69,366.26,366.67,367.37,366.12,373.20,374.45,372.89,371.29,367.29,367.29,359.46,365.27,363.45,358.78,355.63,350.17,348.31,346.92,351.81,355.12,361.76,362.61,361.64,357.08,350.79,351.77,351.24,361.39,362.79,366.17,364.54,344.55,334.69,324.05,302.97,341.48,351.59,360.38,362.02,363.74,366.34,363.97,362.51,359.69,357.99,341.28,293.43,312.02,331.56,336.20,333.61,332.07,336.23,342.39,343.93,371.46,373.86,374.36,375.37,373.50,371.09,,343.66,,,340.90,,
2025-04-10 22:20:22.528000,L8,379.18,354.15,354.05,352.34,350.65,350.72,346.42,349.03,346.94,339.52,335.19,338.84,344.78,343.88,342.71,337.47,344.39,346.29,343.25,349.85,343.03,342.55,347.06,350.80,358.79,351.71,348.40,348.44,344.37,353.60,357.78,359.91,365.71,366.31,367.27,367.02,372.06,375.65,373.90,372.39,369.20,366.82,360.73,366.21,364.34,356.96,355.44,351.02,347.98,346.49,350.08,355.86,360.91,362.93,360.85,356.56,353.02,352.26,353.01,360.53,362.43,366.20,365.81,342.88,335.25,327.03,301.44,341.01,351.93,358.74,361.41,364.88,367.86,363.88,362.50,360.42,358.14,344.50,294.18,313.25,333.53,336.40,334.66,333.39,337.69,342.54,344.57,369.30,371.03,373.46,374.94,374.24,369.14,,342.69,,,340.51,,
2025-04-11 22:14:29.386000,L9,304.05,315.09,282.38,316.69,341.49,332.50,326.45,,,,,,,,,,,,,,,,,,,,,,,,,345.59,357.03,361.65,359.15,360.49,366.78,369.27,369.07,366.09,362.19,360.84,355.44,360.56,358.37,352.24,349.85,344.18,343.52,339.33,346.61,349.67,356.62,358.12,357.28,353.06,348.53,347.05,345.68,353.17,354.75,361.17,361.06,339.60,331.46,319.76,271.21,334.92,347.35,353.36,355.90,353.27,355.88,349.63,345.91,338.05,340.34,324.05,287.50,304.26,326.06,328.57,327.99,325.98,333.02,337.94,339.74,361.22,362.54,365.52,365.01,364.34,360.94,,334.08,,,337.80,,
2025-05-04 22:20:29.330000,L9,368.66,356.55,355.82,351.96,356.36,351.11,348.73,352.46,346.66,343.29,342.11,340.19,346.71,346.35,343.21,340.77,349.04,348.42,349.37,350.97,349.53,347.04,349.24,354.09,361.87,353.27,350.99,349.94,348.62,358.26,362.02,364.50,366.89,368.48,369.96,371.12,375.92,379.00,376.93,373.01,373.07,367.37,367.25,367.84,367.90,357.01,356.47,351.87,346.22,342.79,350.95,350.88,361.11,363.33,360.97,358.96,352.65,355.91,354.56,361.92,365.66,367.65,370.29,342.65,335.27,331.88,305.64,341.42,352.21,356.52,361.30,366.18,370.88,368.61,365.35,362.05,360.72,346.78,297.39,318.19,335.25,337.56,336.84,335.42,339.37,344.20,347.03,374.82,376.34,376.19,376.96,378.96,374.50,,347.47,,,347.02,,
2025-05-05 22:14:00.333000,L8,366.49,352.67,354.27,352.36,357.19,352.05,348.97,352.80,347.22,345.17,341.86,344.35,347.95,350.61,345.17,343.08,351.17,352.42,353.77,352.66,351.85,349.87,352.03,354.90,363.17,358.10,356.28,353.82,349.78,361.31,365.65,365.77,371.35,371.62,371.49,373.30,375.41,379.32,375.70,374.21,372.81,368.31,366.73,367.20,367.81,357.12,357.55,350.45,345.92,345.99,350.30,355.00,359.74,363.55,359.84,358.61,353.47,356.52,354.51,361.80,366.51,367.07,370.34,341.90,335.03,328.08,306.16,341.76,351.65,357.12,362.01,365.84,369.23,367.31,364.24,361.98,359.78,344.83,299.97,320.83,336.74,340.22,337.79,335.92,341.24,345.04,347.80,376.37,380.41,381.00,379.16,382.03,380.17,,351.05,,,341.26,,
2025-05-13 22:14:10.289000,L9,370.80,356.60,354.16,352.54,354.82,350.96,349.78,352.40,349.64,342.08,341.82,341.47,346.86,346.31,343.09,339.42,343.57,347.58,348.20,351.33,350.21,345.71,348.73,352.59,361.05,354.89,352.14,348.91,346.27,354.96,361.00,361.81,365.86,367.41,369.70,370.70,374.19,377.80,374.64,373.87,373.83,368.18,365.40,366.86,365.88,357.46,354.75,348.36,346.78,348.41,354.14,354.67,360.85,363.11,362.55,360.07,353.05,356.04,352.72,362.01,366.19,368.58,368.57,344.31,339.60,331.16,305.29,340.94,351.74,355.50,370.71,366.20,370.15,367.84,366.60,363.35,363.85,340.88,296.66,319.54,335.10,340.23,336.17,336.76,341.15,346.37,347.95,371.88,373.80,376.58,376.52,377.23,372.79,,347.88,,,344.90,,
2025-05-29 22:14:03.472000,L9,368.80,352.11,358.59,353.67,343.29,338.48,352.78,356.02,342.50,339.13,344.17,348.78,347.44,348.54,343.54,343.90,348.33,348.62,351.25,352.73,350.63,350.36,349.92,354.55,361.81,357.10,352.70,349.83,350.69,360.42,362.69,366.59,367.71,372.82,371.26,374.33,377.84,380.86,379.15,375.10,375.23,367.92,367.68,368.41,368.80,357.07,350.76,346.05,347.13,334.06,351.69,343.90,359.50,364.32,362.61,360.59,358.44,356.67,357.53,359.18,369.01,371.51,370.74,346.16,343.60,331.62,310.44,343.97,351.75,351.28,377.20,366.37,370.82,367.59,368.68,363.76,364.85,348.67,314.29,321.40,336.34,339.95,336.51,333.27,341.73,346.27,351.28,376.36,379.01,380.65,378.10,381.33,377.28,,353.63,,,351.80,209.22,
2025-06-14 22:14:10.978000,L9,351.80,341.70,355.54,351.53,316.43,315.51,351.16,351.57,331.54,332.42,335.75,348.17,347.25,347.34,339.95,342.27,340.68,346.28,346.17,351.06,351.49,350.72,348.78,353.28,360.71,351.10,349.79,346.58,347.58,358.56,361.43,362.50,365.84,367.54,370.93,369.65,374.20,379.06,377.94,372.35,372.47,366.46,362.49,363.06,366.70,355.44,338.33,334.31,344.21,329.69,343.54,339.57,357.41,367.87,360.25,359.10,350.01,357.46,346.39,358.47,365.83,367.14,369.98,343.28,342.91,327.79,306.98,342.34,351.57,348.42,351.08,362.89,369.27,365.91,365.36,362.69,364.71,344.28,295.46,327.39,335.34,340.62,337.08,334.94,339.85,345.21,350.78,372.42,374.71,375.68,376.18,374.93,374.49,209.61,353.94,,343.19,349.23,233.82,
2025-06-22 22:14:19.462000,L8,,,,,,,,,,,,,,,298.05,309.66,306.84,267.07,316.34,324.96,304.10,303.41,312.55,317.50,335.41,320.93,305.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.66,309.83,308.45,307.93,308.54,300.15,303.16,277.77,273.44,324.24,288.27,,,,,288.57,309.87,311.76,318.37,330.59,,,,,,,,,,,,,
2025-06-29 22:20:32.772000,L8,364.99,348.37,355.73,352.52,335.28,331.68,354.73,351.97,338.05,335.37,340.99,348.47,347.63,349.69,344.05,343.22,346.69,346.82,348.08,353.42,351.14,351.05,348.84,353.75,360.64,355.88,354.49,348.74,350.59,357.47,364.04,363.67,367.70,371.84,371.74,374.90,376.35,379.63,378.45,375.36,373.55,367.88,362.87,368.45,366.55,356.83,345.80,336.47,346.42,333.12,346.12,342.85,357.74,363.73,362.46,360.28,353.17,356.20,351.91,358.73,367.77,370.69,368.79,343.73,341.44,330.55,310.66,343.10,352.77,351.84,356.38,364.63,367.75,365.34,366.49,362.99,364.65,346.08,292.39,321.67,336.55,339.26,338.28,335.54,341.69,344.24,353.54,371.83,374.56,377.67,377.40,378.91,374.09,,353.74,,,350.22,209.52,
2025-06-30 22:14:19.484000,L9,,,,,,,,,,,,,,,,,,,315.75,324.22,306.47,300.76,311.21,312.61,328.37,317.72,305.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.46,309.27,309.41,306.29,312.32,298.76,305.66,278.95,256.09,,,,,,,283.64,311.72,311.54,319.92,335.88,,,,,,,,,,,,,
2025-07-07 22:20:30.891000,L9,360.36,348.16,356.94,354.98,321.44,328.85,355.32,354.14,336.61,335.87,339.40,350.43,348.30,350.56,342.11,343.83,345.15,348.16,349.14,352.76,351.74,351.85,348.69,354.42,361.87,355.73,352.57,347.81,348.95,359.61,364.56,363.99,367.18,371.60,372.26,374.59,377.38,382.79,379.74,374.23,375.15,367.32,365.11,367.05,368.16,358.37,344.03,332.95,348.03,330.99,347.45,339.54,357.80,366.62,362.68,361.43,356.44,356.20,353.00,358.72,367.48,371.66,370.15,345.97,343.47,332.07,310.92,344.00,352.44,348.74,355.41,364.72,368.74,367.26,370.24,364.18,366.57,349.61,293.08,330.94,338.83,344.27,340.49,337.73,344.59,347.67,354.30,374.25,376.84,377.38,377.15,379.44,374.88,202.35,356.11,,,353.03,252.67,
2025-07-15 22:20:37.213000,L8,362.80,353.75,355.39,352.02,342.41,344.21,353.40,353.58,343.70,338.99,341.08,345.52,345.50,347.36,341.97,340.68,342.26,345.19,347.74,351.06,349.90,347.95,348.67,351.41,359.08,353.81,349.54,346.66,346.02,355.20,359.85,361.89,365.89,366.78,367.10,366.82,370.93,375.03,371.93,369.67,368.40,364.33,356.90,360.27,360.38,351.70,337.97,334.89,341.14,332.53,343.65,338.82,352.25,352.20,356.45,354.19,347.02,348.25,345.50,352.91,360.43,362.21,361.96,338.05,336.21,325.03,299.70,338.28,345.10,344.09,354.30,358.64,363.95,360.02,362.04,357.09,356.29,336.14,286.44,314.48,329.82,334.21,333.59,331.40,340.18,343.25,351.06,367.77,369.81,374.14,374.56,370.89,370.40,,347.70,,,344.89,,
2025-07-23 22:20:39.223000,L9,369.09,353.64,358.29,352.47,342.16,345.72,352.29,356.05,350.50,339.80,341.69,343.66,345.95,348.64,341.82,342.25,343.51,347.00,347.24,350.53,349.83,347.56,348.36,352.93,360.84,351.57,351.99,347.71,347.44,356.09,360.78,364.84,365.95,366.89,369.98,372.24,374.40,380.20,375.94,372.98,372.62,366.69,361.58,365.81,366.20,356.70,350.54,343.93,345.98,332.35,357.26,341.67,359.30,365.26,360.53,357.00,349.64,356.63,353.52,358.93,362.44,366.06,369.11,341.18,334.86,330.60,304.83,342.69,351.38,351.48,368.66,365.48,368.76,364.70,365.75,362.76,364.47,346.60,290.21,318.82,334.73,338.73,336.80,333.13,340.81,345.90,352.63,371.61,374.56,374.58,376.85,377.27,374.02,,349.86,,,348.31,,
2025-08-25 22:14:39.643000,L8,384.56,351.25,352.69,351.04,355.66,351.00,346.37,350.59,344.88,338.82,333.08,337.73,344.51,342.85,341.92,335.96,341.77,344.35,342.82,349.91,342.98,342.80,346.03,348.55,356.59,350.48,347.48,347.11,342.78,352.28,354.39,356.22,365.01,365.92,366.01,366.00,369.08,373.76,371.00,369.70,365.02,364.52,357.14,364.09,360.97,355.59,352.74,346.50,345.68,344.43,349.67,352.99,360.13,361.59,360.43,355.42,350.83,352.29,349.89,359.80,361.65,364.74,362.88,342.04,333.84,326.98,295.55,336.35,350.09,351.15,359.19,359.41,364.45,357.42,361.34,360.00,358.03,344.29,291.42,313.89,328.89,331.09,331.48,329.93,334.99,340.65,346.33,365.08,367.72,369.60,372.97,371.55,366.52,,342.13,,,343.51,,
2025-09-02 22:14:47.227000,L9,368.10,355.46,352.56,352.45,355.19,351.54,347.09,351.17,346.91,339.56,335.08,338.92,346.32,345.83,342.72,339.19,344.53,346.42,343.59,350.15,345.39,344.13,346.83,350.36,358.90,351.75,350.58,348.74,347.64,352.99,358.36,358.23,365.80,367.13,368.30,367.13,372.27,374.70,372.85,369.21,365.07,365.43,359.05,362.79,360.93,356.12,353.12,347.68,348.26,346.03,351.71,354.78,361.19,363.09,362.12,356.78,351.42,351.27,353.76,362.91,362.26,365.44,364.99,342.54,337.83,329.32,305.01,341.15,351.37,357.61,360.31,362.26,364.99,363.84,362.85,362.15,359.54,347.29,294.29,318.76,331.01,332.46,334.26,333.11,340.15,344.43,345.90,367.78,369.76,371.82,374.21,373.42,367.68,,345.46,,,343.05,,
2025-09-10 22:14:44.053000,L8,378.42,353.85,352.22,351.84,356.12,350.28,346.87,346.54,345.86,338.90,335.21,338.38,345.23,344.31,341.04,334.78,340.84,344.89,342.24,348.85,341.68,342.83,345.62,347.52,356.95,350.70,347.68,347.79,342.45,351.83,354.17,356.99,363.30,365.66,366.93,366.42,370.67,372.69,371.07,368.42,364.12,364.35,357.42,362.00,358.03,353.86,350.81,347.07,346.76,345.96,350.01,355.48,359.36,361.54,359.09,354.10,349.49,347.50,350.40,359.07,360.08,363.82,362.67,341.46,334.13,323.78,297.39,337.60,349.41,354.04,358.49,360.83,363.61,359.96,360.02,359.18,357.45,344.40,291.13,314.42,328.67,328.58,328.06,327.59,334.55,339.58,346.09,365.11,366.14,370.57,371.51,371.34,364.94,,343.44,,,340.34,,
2025-09-17 22:20:59.743000,L8,,,,,,,,,,,,,,,,,346.81,346.85,343.91,349.25,343.23,343.28,346.69,350.47,358.23,351.79,349.65,349.93,344.91,352.36,358.48,359.58,364.98,369.43,369.90,367.55,372.24,376.10,373.28,371.98,365.68,365.93,359.63,363.62,361.93,356.01,353.94,349.91,347.07,346.00,350.25,354.47,361.57,361.65,361.36,356.23,351.55,351.65,353.86,361.55,363.43,365.28,363.55,343.16,336.51,324.97,303.26,339.60,350.49,355.46,359.94,362.18,363.97,359.88,361.16,361.18,358.00,342.28,291.37,316.59,329.64,331.44,330.20,329.63,336.58,341.55,345.27,367.57,370.39,372.41,374.35,372.49,370.09,,352.04,,,346.21,,
2025-09-18 22:14:49.542000,L9,374.93,354.48,357.12,357.40,359.12,353.76,351.11,352.27,348.36,341.01,335.54,340.49,348.43,351.72,345.18,341.43,347.12,348.71,348.41,351.83,347.89,345.48,349.27,352.61,361.08,353.62,352.80,350.13,348.01,356.21,358.54,359.39,365.05,366.70,370.69,368.64,373.46,377.17,374.19,372.13,365.85,365.80,358.70,363.53,361.27,356.67,353.84,349.30,348.49,347.97,351.19,357.00,362.08,363.64,362.09,356.99,351.50,350.96,355.85,361.89,364.70,365.19,366.22,342.69,335.90,332.27,300.10,341.61,352.43,358.82,359.95,364.72,366.12,365.34,364.16,364.37,362.95,349.82,294.08,314.26,329.76,336.41,334.10,334.65,339.94,345.04,349.65,367.76,371.25,370.87,374.63,372.80,371.45,,347.98,,,343.12,,
2025-10-11 22:21:09.442000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.60,366.09,366.34,375.72,378.80,372.56,371.22,362.76,362.37,356.10,359.95,356.21,350.10,348.79,344.82,344.21,342.61,347.49,351.75,356.09,356.34,358.28,354.10,370.13,,,,367.87,362.75,359.51,339.60,333.65,318.93,293.14,333.37,344.47,353.66,357.71,369.30,362.99,359.36,361.06,358.56,354.39,337.07,289.54,329.77,331.72,332.66,,,,,,,432.58,419.58,372.36,368.89,366.58,,348.87,,,343.38,,
2025-10-28 22:14:53.375000,L8,,,,,,,,,,,,,323.67,328.19,307.99,324.71,331.82,339.28,335.78,343.98,337.97,338.36,341.25,341.75,253.20,322.76,342.32,341.03,333.19,340.67,347.94,352.56,361.79,364.50,364.76,365.17,368.52,371.63,370.54,367.06,361.88,362.03,353.48,360.01,355.89,353.86,352.33,346.55,347.38,345.22,350.79,354.50,360.56,361.11,360.44,354.92,351.29,352.30,353.04,359.12,358.36,360.47,360.62,340.97,336.93,318.74,271.58,336.57,347.26,317.81,358.66,331.76,358.87,362.30,359.57,361.30,356.88,341.09,290.34,313.77,329.58,331.80,328.80,330.80,335.20,339.09,341.78,359.02,366.61,367.68,367.81,367.76,360.65,,342.25,,,336.01,,
2025-11-13 22:14:52.318000,L8,371.70,359.56,358.46,355.07,357.52,353.30,348.92,350.53,350.21,342.28,340.97,340.52,346.97,346.84,343.88,339.53,344.47,345.30,344.16,349.06,342.13,343.35,347.85,350.27,357.32,352.98,348.77,351.33,343.55,352.97,356.46,357.22,365.03,368.66,368.07,367.44,371.58,376.39,373.31,369.39,364.50,364.15,359.63,361.93,359.60,355.86,354.32,349.83,349.10,348.79,352.92,356.86,362.11,362.59,362.68,357.19,352.05,353.29,353.46,360.28,361.74,365.35,360.42,347.46,339.91,326.34,301.78,339.88,351.25,362.25,360.41,363.83,370.17,366.69,362.79,361.52,358.73,343.84,292.16,315.09,331.19,333.33,333.16,332.31,338.12,342.87,345.04,368.37,369.81,371.12,372.74,371.15,370.29,,347.34,,,338.87,,
