dates,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0045,nzd0513-0046,nzd0513-0043,nzd0513-0044,nzd0513-0039,nzd0513-0040,nzd0513-0041,satname
2024-08-05 22:20:18+00:00,312.49,340.095,344.03,341.2633333333333,333.42,332.27,336.93333333333334,336.39000000000004,330.65333333333336,323.9775,312.5883333333333,305.54125,322.00666666666666,322.23,316.4742857142857,317.18625,320.10249999999996,318.18857142857144,327.395,332.50374999999997,324.03888888888895,315.875,322.92285714285714,323.74375,331.7,337.88800000000003,323.5642857142857,328.666,325.46500000000003,342.8071428571428,355.75666666666666,356.95,353.3025,357.29499999999996,358.40000000000003,357.6271428571428,361.1275,365.51666666666665,361.82875,354.8183333333333,345.925,351.5142857142857,359.5,361.7366666666667,358.34000000000003,354.495,325.92,335.142,334.17400000000004,335.18199999999996,330.525,352.53,351.07,337.0833333333333,347.24,325.8757142857143,333.60833333333335,325.2357142857143,326.5628571428571,343.03000000000003,350.08666666666664,344.825,352.1366666666667,328.4066666666667,307.31,295.22666666666663,300.1285714285714,325.6,332.54833333333335,325.7322222222222,326.455,328.99375,327.4725,321.90857142857146,309.12874999999997,319.94571428571425,318.60571428571427,318.1666666666667,282.3345454545455,317.3933333333334,317.85249999999996,312.4675,309.724,320.065,322.56800000000004,328.15600000000006,328.9625,355.3675,344.71000000000004,353.7866666666667,343.24,360.002,359.01142857142855,75.046,345.38166666666666,,,346.1933333333333,235.68,,L9
2024-08-13 22:20:26+00:00,312.49,340.095,337.7049999999999,335.14,333.42,332.27,336.93333333333334,336.39000000000004,334.525,323.7875,312.72333333333336,301.12857142857143,319.45,324.4088888888889,319.41125,319.0311111111111,320.10249999999996,318.18857142857144,327.395,332.50374999999997,324.4877777777778,315.875,322.92285714285714,326.43333333333334,334.4425,340.23333333333335,326.73625,331.46999999999997,325.585,343.05285714285714,355.35249999999996,357.1075,350.19000000000005,357.6325,357.12833333333333,356.4633333333333,361.21750000000003,365.6933333333333,361.82875,356.6642857142857,346.08666666666664,351.5914285714286,358.71999999999997,361.1233333333333,358.43,354.495,328.78428571428566,337.1816666666667,336.04,334.54799999999994,334.254,352.6,351.07,337.0833333333333,347.24,325.8757142857143,333.60833333333335,325.2357142857143,329.65875,345.91,353.1375,349.02,352.1366666666667,328.4066666666667,307.31,295.22666666666663,300.24857142857144,325.6,332.54833333333335,328.36199999999997,330.1844444444444,328.99375,327.4725,326.665,301.15714285714284,319.94571428571425,318.60571428571427,318.1666666666667,281.9381818181818,317.7366666666667,317.14250000000004,304.91,303.63,318.95,317.59250000000003,322.84000000000003,328.9625,355.3675,348.656,358.02750000000003,343.24,357.78499999999997,359.55285714285714,75.046,347.00333333333333,,,347.345,235.68,,L8
2024-08-29 22:20:33+00:00,312.49,340.095,337.7049999999999,335.14,333.42,332.27,336.93333333333334,336.39000000000004,334.525,326.57800000000003,315.5357142857143,305.40000000000003,321.5611111111111,325.976,321.3,320.338,321.8277777777778,318.18857142857144,327.395,332.50374999999997,326.0,315.875,322.92285714285714,327.994,336.0077777777778,341.4271428571428,328.78111111111116,332.7642857142857,327.19,343.2425,354.152,356.442,352.5375,358.2444444444444,357.9857142857142,356.4633333333333,361.8155555555556,365.972,362.4122222222222,357.2025,347.81857142857143,352.01250000000005,357.5116666666666,359.0075,355.57500000000005,351.8333333333333,330.73375,338.11428571428576,337.0414285714286,335.14166666666665,336.18833333333333,351.1466666666667,352.0825,337.0833333333333,347.24,325.8757142857143,333.60833333333335,325.2357142857143,331.59222222222223,345.91,353.78000000000003,351.09833333333336,352.1366666666667,331.86,307.31,295.22666666666663,299.09250000000003,325.6,332.54833333333335,330.3972727272727,332.969,328.99375,327.4725,329.78333333333336,301.15714285714284,319.94571428571425,318.60571428571427,319.879,282.5208333333333,316.6242857142857,318.562,304.91,303.63,319.7214285714286,317.59250000000003,322.84000000000003,328.9625,356.252,350.37000000000006,359.37600000000003,354.005,357.78499999999997,359.81374999999997,75.046,346.0014285714286,,,346.3514285714286,235.68,,L8
2024-08-30 22:14:23+00:00,312.49,340.095,337.7049999999999,335.14,333.42,332.27,336.93333333333334,336.39000000000004,334.525,328.41,317.6025,308.7366666666667,323.28499999999997,327.3381818181818,322.86,321.48636363636365,321.8277777777778,318.18857142857144,327.395,332.50374999999997,327.33636363636367,315.875,322.92285714285714,329.3127272727273,337.493,342.39375,330.591,333.99875,328.70124999999996,343.57666666666665,353.67833333333334,356.12000000000006,354.43600000000004,358.83000000000004,358.87125,356.4633333333333,361.8155555555556,365.972,362.4122222222222,357.8166666666667,349.2225,352.75222222222226,356.84999999999997,358.256,355.3333333333333,351.2925,332.43333333333334,338.91125,338.15875,335.90714285714284,338.0157142857143,350.86,352.0825,337.0833333333333,347.24,325.8757142857143,333.60833333333335,325.2357142857143,333.12199999999996,345.91,354.6766666666667,351.09833333333336,352.1366666666667,331.86,307.31,295.22666666666663,299.02777777777777,327.47166666666664,332.54833333333335,332.27416666666664,332.969,328.99375,327.4725,332.468,301.15714285714284,319.94571428571425,318.60571428571427,321.4890909090909,282.96923076923076,315.96875,319.82,304.91,303.63,319.7214285714286,317.59250000000003,322.84000000000003,328.9625,357.2266666666667,351.8771428571428,360.5133333333333,354.005,357.78499999999997,360.19777777777773,75.046,345.44625,,,346.0325,235.68,,L9
2024-09-07 22:14:30+00:00,312.49,339.12,336.32,334.35,331.22,331.41,339.16499999999996,340.04,338.00666666666666,330.95799999999997,318.22285714285715,308.2625,323.4266666666667,327.877,323.43888888888887,322.043,322.21124999999995,317.56666666666666,328.0371428571429,333.47999999999996,328.12500000000006,315.57714285714286,323.24333333333334,330.15700000000004,337.97999999999996,343.88714285714286,331.4,335.8985714285714,333.2225,346.55,353.67833333333334,356.12000000000006,354.43600000000004,361.1877777777778,361.0,359.97999999999996,364.43875,368.24333333333334,364.59000000000003,359.97,352.675,357.88444444444445,356.71875,358.256,355.3333333333333,351.2925,333.70625,341.31874999999997,340.57875,337.375,339.30333333333334,350.86,357.1933333333333,351.0,350.005,325.8757142857143,332.886,323.6666666666667,332.9322222222222,348.925,360.724,352.976,355.20000000000005,332.6066666666666,302.93666666666667,292.31999999999994,299.95500000000004,329.21999999999997,331.928,331.70181818181817,331.5411111111111,326.9842857142857,324.15000000000003,331.2788888888889,295.63333333333327,317.94166666666666,316.3733333333333,323.30600000000004,284.84153846153845,311.3211111111111,322.094,302.30999999999995,301.18666666666667,320.80833333333334,317.40000000000003,323.2033333333334,330.28666666666663,357.2266666666667,353.66125,360.5133333333333,354.005,357.78499999999997,360.19777777777773,75.046,345.87666666666667,,,346.01444444444445,235.68,,L8
2024-09-23 22:14:30+00:00,,,,,325.26,,347.3,340.57,337.8933333333334,328.946,318.91833333333335,309.26000000000005,324.73333333333335,331.26300000000003,322.70799999999997,322.743,322.705,318.1857142857143,329.09000000000003,333.79857142857145,327.80499999999995,315.6685714285714,322.29,329.325,337.2966666666667,343.21857142857147,331.3511111111111,335.8357142857143,336.90142857142854,349.40875,353.67833333333334,356.12000000000006,358.255,363.80875000000003,363.64333333333326,364.5825,367.44714285714286,370.87624999999997,367.4057142857143,362.4057142857143,357.29857142857145,362.10375,356.71875,358.256,355.3333333333333,339.76599999999996,333.17375,340.79875,340.41125000000005,335.61499999999995,339.51666666666665,344.534,352.1725,350.92999999999995,359.76,324.38000000000005,331.865,321.64,332.795,357.6566666666667,360.724,356.99500000000006,365.92,334.78499999999997,306.495,289.84,299.95500000000004,329.21999999999997,331.928,332.59499999999997,330.85333333333335,325.94428571428574,322.22999999999996,329.6444444444444,291.81333333333333,313.81166666666667,316.18333333333334,322.773,284.8046153846154,311.3211111111111,327.0925,297.89,296.29999999999995,320.6066666666667,317.3666666666667,322.91,338.18666666666667,360.45200000000006,358.05571428571426,364.12,364.77,362.48333333333335,363.40749999999997,75.046,345.87666666666667,,,346.01444444444445,235.68,,L8
2024-10-16 22:20:51+00:00,,,,,325.26,,347.3,340.57,337.8933333333334,328.946,318.91833333333335,309.26000000000005,324.73333333333335,331.26300000000003,322.70799999999997,322.743,322.705,318.1857142857143,329.09000000000003,333.79857142857145,327.80499999999995,315.6685714285714,322.29,329.325,337.2966666666667,343.21857142857147,331.3511111111111,335.8357142857143,337.0225,348.85125,353.01500000000004,354.96333333333337,358.255,363.91111111111115,363.64333333333326,364.5825,367.44714285714286,370.29714285714283,366.5116666666667,362.4057142857143,357.29857142857145,361.425,355.98,357.7483333333333,355.23,339.76599999999996,333.17375,340.79875,340.41125000000005,335.61499999999995,339.51666666666665,344.534,352.1725,350.92999999999995,359.76,324.38000000000005,331.865,321.64,332.795,357.6566666666667,360.724,356.99500000000006,365.92,334.78499999999997,306.495,289.84,299.82,329.21999999999997,331.928,332.59499999999997,330.85333333333335,325.94428571428574,322.22999999999996,329.6444444444444,291.81333333333333,313.81166666666667,316.18333333333334,320.95222222222225,284.6,310.48333333333335,327.0925,297.89,296.29999999999995,320.6066666666667,317.3666666666667,322.91,338.18666666666667,360.45200000000006,358.05571428571426,364.48499999999996,364.77,358.27,362.85571428571427,75.046,345.4188888888889,,,345.8977777777778,235.68,,L8
2024-10-24 22:20:57+00:00,,,,,325.26,332.2,347.3,340.57,334.805,327.13166666666666,319.2257142857143,309.7566666666667,324.506,329.909,322.25636363636363,322.11727272727273,322.17777777777775,318.75,328.255,332.90625,326.96818181818185,315.79125,321.84285714285716,328.2663636363637,336.566,341.45375,330.671,334.17625,332.75666666666666,342.88625,352.344,354.42400000000004,358.255,361.3277777777778,361.2114285714285,360.496,363.67,369.82166666666666,365.528,362.4057142857143,357.29857142857145,360.92571428571426,355.59285714285716,357.7483333333333,355.23,332.4016666666667,331.74666666666667,338.73,338.6566666666667,334.1585714285714,338.3728571428572,342.47499999999997,349.444,347.56333333333333,349.84000000000003,326.0628571428571,330.14,323.8383333333333,332.9588888888889,351.1775,360.724,356.99500000000006,365.92,334.78499999999997,306.495,289.84,299.7233333333333,327.945,331.5466666666666,332.59499999999997,330.85333333333335,327.96625,325.24125,330.916,294.8228571428572,315.5371428571429,318.77714285714285,317.62888888888887,282.8276923076923,310.12125,327.0925,297.89,296.1066666666666,319.46999999999997,317.76750000000004,322.8625,335.0425,360.45200000000006,358.05571428571426,364.48499999999996,364.77,345.04,362.18666666666667,75.046,345.65250000000003,,,346.47625,235.68,,L9
2024-11-02 22:14:41+00:00,,,,,325.26,332.2,347.3,340.57,334.805,327.13166666666666,319.2257142857143,309.7566666666667,324.506,329.909,322.25636363636363,322.11727272727273,322.17777777777775,318.75,328.255,332.90625,326.96818181818185,317.6722222222222,322.41125,328.0833333333333,336.37363636363636,340.00888888888886,330.0418181818182,332.1666666666667,331.46,340.9066666666667,350.95666666666665,353.2183333333333,357.146,361.704,361.80249999999995,361.43,363.67,369.82166666666666,365.528,362.4057142857143,357.665,360.40125,355.47875,357.2557142857143,355.288,332.4016666666667,331.74666666666667,338.73,338.6566666666667,334.1585714285714,338.3728571428572,342.47499999999997,349.444,347.56333333333333,349.84000000000003,326.0628571428571,330.14,323.8383333333333,332.9588888888889,351.1775,360.724,356.99500000000006,365.92,334.78499999999997,306.495,289.84,299.7233333333333,327.945,331.5466666666666,332.59499999999997,330.85333333333335,327.96625,325.24125,330.916,294.8228571428572,315.5371428571429,318.77714285714285,319.677,283.33214285714286,309.99888888888887,327.0925,297.89,296.1066666666666,319.46999999999997,317.76750000000004,322.8625,335.0425,360.3283333333334,358.5075,364.53428571428566,365.945,354.93,362.18666666666667,75.046,345.1966666666667,,,345.88444444444445,235.68,,L9
2024-11-25 22:21:03+00:00,328.54,340.21,335.23,333.22,331.62,331.52,338.48,336.84666666666664,332.76000000000005,325.5257142857143,318.6275,310.113,324.31636363636363,329.24545454545455,321.855,321.32666666666665,321.635,319.03666666666663,327.30333333333334,332.0577777777778,325.9058333333333,317.421,321.9377777777778,328.0833333333333,336.37363636363636,340.00888888888886,330.0418181818182,332.1666666666667,331.46,339.029,350.95666666666665,353.2183333333333,357.146,359.5572727272727,359.83444444444444,358.40857142857146,361.055,366.16142857142853,361.945,358.64625,357.665,360.40125,355.47875,357.2557142857143,355.288,327.0842857142857,330.591,336.69300000000004,337.062,332.84875,337.30125,339.19428571428574,349.444,347.56333333333333,349.84000000000003,326.0628571428571,330.14,323.8383333333333,332.9588888888889,351.1775,360.724,356.99500000000006,365.92,334.78499999999997,306.495,289.84,299.7233333333333,326.6842857142857,330.77714285714285,333.08272727272725,331.728,329.5377777777778,327.4422222222222,331.88272727272727,299.06,317.66125,320.51625,318.02454545454543,282.30533333333335,309.99888888888887,321.974,301.72,298.8625,318.51875,317.758,322.48400000000004,332.946,360.3283333333334,358.5075,364.53428571428566,365.945,354.93,362.18666666666667,75.046,345.1966666666667,,,345.88444444444445,235.68,,L9
2025-01-28 22:20:54+00:00,328.54,340.21,335.23,333.22,337.98,331.52,338.48,336.84666666666664,332.76000000000005,325.5257142857143,329.49,318.6716666666666,329.7583333333334,333.0057142857143,329.0014285714286,324.80428571428575,325.48400000000004,326.39,327.9925,332.1125,331.17571428571426,324.468,324.976,334.4685714285714,342.6985714285714,341.21714285714285,337.3085714285714,333.0514285714285,333.6455555555556,338.715,351.36428571428576,353.44,359.95,358.67249999999996,358.6933333333333,354.39,359.044,364.82249999999993,360.3666666666666,357.6240000000001,361.3933333333334,359.6042857142857,354.5242857142857,356.30833333333334,355.288,322.5366666666667,336.08,338.0822222222222,338.99333333333334,335.40000000000003,340.6228571428571,340.99875,349.83599999999996,351.62,353.8766666666667,349.0733333333333,336.63,345.40000000000003,347.62999999999994,351.69,359.784,364.415,365.095,342.57000000000005,336.385,319.78,300.00857142857143,331.032,340.9525,351.69,351.046,344.13250000000005,347.94000000000005,347.06333333333333,325.71999999999997,322.5466666666666,332.33666666666664,324.2875,283.8954545454545,307.36625,323.27666666666664,318.605,312.0466666666667,321.56428571428575,322.345,326.7075,334.306,362.04200000000003,363.4057142857142,367.1171428571429,366.8533333333333,366.095,364.566,,343.3071428571429,,,343.035,,,L9
2025-02-13 22:20:58+00:00,328.54,340.21,335.23,333.22,337.98,331.52,329.66,329.79499999999996,323.7666666666667,320.352,324.9975,314.628,327.192,329.65200000000004,324.9240000000001,321.39199999999994,322.08750000000003,321.97666666666663,323.26666666666665,326.3933333333334,325.756,320.02750000000003,319.805,329.06399999999996,338.476,337.25199999999995,332.798,328.414,331.96125,337.28222222222223,350.49,352.94166666666666,359.15,356.135,356.96999999999997,350.17666666666673,351.6133333333333,356.3399999999999,355.555,352.01000000000005,360.20500000000004,358.07399999999996,353.596,354.355,354.5025,316.12,335.95142857142855,337.5625,338.41375,334.56857142857143,336.964,339.4371428571429,349.842,351.60249999999996,354.04333333333335,349.6966666666667,337.70500000000004,346.55,346.694,349.77,358.7125,363.7066666666667,363.49,342.5133333333333,335.41499999999996,319.765,299.0416666666667,331.03000000000003,340.665,353.478,345.0933333333334,339.54,342.93000000000006,344.48400000000004,332.69399999999996,322.5466666666666,332.33666666666664,323.9575,282.989,304.96714285714285,322.21799999999996,322.81666666666666,316.8225,320.52000000000004,325.20799999999997,329.538,333.166,362.28000000000003,363.69166666666666,366.36999999999995,367.3625,366.6233333333333,364.29999999999995,,342.59400000000005,,,340.65999999999997,,,L9
2025-04-10 22:20:22+00:00,328.54,340.21,335.23,342.78,344.315,337.92,338.04,339.215,332.3533333333333,324.49,323.56666666666666,321.9633333333333,329.88666666666666,331.31333333333333,325.96333333333337,321.9866666666667,326.3666666666666,330.1066666666667,328.45,333.9266666666667,325.2833333333333,326.77,327.69,331.51666666666665,341.07666666666665,336.42,332.23333333333335,329.03,329.8933333333333,335.51142857142855,352.012,353.854,359.9625,355.176,355.98,354.38750000000005,353.43333333333334,359.92499999999995,358.965,352.36,364.71500000000003,360.71,356.18666666666667,358.57333333333327,358.26,315.9066666666667,340.706,338.18999999999994,338.524,338.95799999999997,337.13,342.89,354.47249999999997,357.22,355.745,351.4125,342.81,347.9775,348.1325,352.46,360.59,365.27666666666664,364.2633333333333,342.73333333333335,335.35999999999996,322.18666666666667,299.46999999999997,331.866,342.918,355.615,350.505,349.7033333333334,353.07666666666665,349.2633333333333,345.25199999999995,339.61333333333334,341.72333333333336,327.71666666666664,283.4557142857143,310.51000000000005,323.5675,326.2125,320.39,324.084,329.54,333.742,336.122,364.7025,366.7925,368.142,369.905,368.52750000000003,367.1433333333334,,341.59666666666664,,,339.014,,,L8
2025-04-11 22:14:29+00:00,316.295,327.65,335.23,334.0833333333333,343.3733333333333,336.565,334.1766666666667,339.215,332.3533333333333,324.49,323.56666666666666,321.9633333333333,329.88666666666666,331.31333333333333,325.96333333333337,321.9866666666667,326.3666666666666,330.1066666666667,328.45,333.9266666666667,325.2833333333333,326.77,327.69,331.51666666666665,341.07666666666665,336.42,332.23333333333335,329.03,329.8933333333333,335.51142857142855,352.012,352.4766666666667,359.376,356.25499999999994,356.614,355.608,356.77,363.03999999999996,362.3333333333333,356.93666666666667,363.8733333333333,360.74249999999995,356.0,359.07,358.2875,324.99,342.23,339.18833333333333,339.3566666666666,339.02000000000004,339.5,344.02,354.902,357.4,356.052,351.742,344.24,347.79200000000003,347.642,352.602,359.13,364.25,363.4625,341.95,334.385,321.58,293.818,332.375,343.6566666666667,355.16400000000004,352.30333333333334,350.595,353.77750000000003,349.355,345.3616666666667,339.2225,341.3775,327.1928571428571,283.96125,309.4683333333333,324.066,326.684,321.6566666666667,324.40000000000003,330.12,334.44166666666666,336.725,364.006,365.942,367.705,368.92600000000004,367.69,365.59250000000003,,339.7175,,,338.81166666666667,,,L9
2025-05-04 22:20:29+00:00,316.295,327.65,335.23,338.5525,343.3733333333333,341.2925,337.815,339.215,339.3933333333334,332.90000000000003,330.58,330.7833333333333,337.97,337.61333333333334,334.4533333333333,330.29,336.72666666666663,338.68,337.43666666666667,342.03,335.5933333333333,334.9166666666667,338.15000000000003,352.445,360.33000000000004,352.49,349.695,349.19,342.9225,346.40200000000004,356.60499999999996,355.96400000000006,362.212,358.63249999999994,360.11749999999995,359.7275,364.3775,367.03,362.3333333333333,360.955,368.15333333333336,365.01,361.14000000000004,364.86999999999995,363.53666666666663,340.3475,348.25333333333333,344.1366666666666,342.95666666666665,341.91499999999996,344.36,347.1366666666667,359.418,361.9,360.262,356.302,351.5925,352.00800000000004,351.7,358.63800000000003,360.43600000000004,364.93,364.828,342.09000000000003,334.562,323.64,294.41399999999993,335.68333333333334,347.41833333333335,355.39000000000004,354.5525,356.61,359.9175,351.68666666666667,354.1066666666666,343.6666666666667,347.9725,331.77333333333337,286.68666666666667,311.234,325.93,328.49666666666667,328.51,328.195,333.52000000000004,338.0216666666667,340.295,367.028,368.87600000000003,370.256,370.894,370.51800000000003,367.374,,341.41333333333336,,,339.672,,,L9
2025-05-05 22:14:00+00:00,316.295,327.65,335.23,341.31399999999996,343.3733333333333,341.2925,337.815,339.215,339.3933333333334,332.90000000000003,333.40000000000003,334.175,340.46500000000003,340.8625,337.1325,333.4875,340.3375,342.115,341.52,344.6875,339.6575,338.65500000000003,341.62,353.2633333333333,361.27666666666664,354.35999999999996,351.89000000000004,350.73333333333335,344.294,348.8866666666667,358.414,357.59833333333336,363.73499999999996,361.22999999999996,362.39199999999994,362.442,366.584,369.488,362.3333333333333,360.955,369.3175,365.835,362.5375,365.4525,364.605,343.702,349.5814285714286,345.0385714285714,343.38,342.4971428571429,345.548,348.26000000000005,359.47166666666664,362.175,360.19166666666666,356.68666666666667,351.96799999999996,352.76,352.16833333333335,359.16499999999996,361.4483333333333,365.2866666666667,365.74666666666667,342.05833333333334,334.64,324.38,296.3716666666666,336.5514285714285,348.02285714285716,355.63714285714286,356.044,358.456,361.78000000000003,351.68666666666667,355.55428571428575,343.6666666666667,350.334,333.6385714285715,288.5842857142857,312.8333333333333,327.4742857142857,330.1714285714285,329.8357142857143,329.29857142857145,334.6228571428572,339.0242857142857,341.3671428571428,368.58500000000004,370.79833333333335,372.0466666666666,372.2716666666667,372.43666666666667,369.50666666666666,,343.8225,,,339.93666666666667,,,L8
2025-05-29 22:14:03+00:00,304.05,315.09,,345.404,345.1433333333334,344.7766666666667,340.5333333333333,349.03,346.8,340.64666666666665,340.8325,343.04,346.71999999999997,347.345,343.6575,341.30499999999995,348.23249999999996,348.9375,349.40999999999997,351.5525,348.76,347.455,349.5625,353.585,361.41,355.045,352.0925,350.5075,345.35999999999996,355.2683333333334,359.1266666666666,358.8828571428571,364.30285714285714,368.176,367.82599999999996,369.25199999999995,373.602,375.81,371.485,370.49666666666667,369.3175,366.252,363.566,366.044,364.605,356.08000000000004,353.9485714285715,348.99428571428564,346.86857142857144,343.98,349.92600000000004,351.7442857142857,359.4757142857143,362.4814285714286,360.53714285714284,357.2442857142857,353.0466666666666,353.31857142857143,352.9342857142857,359.1671428571429,362.5285714285714,366.17571428571426,366.46,342.64428571428573,335.92,325.4142857142857,298.38142857142856,339.45666666666665,351.67857142857144,357.53999999999996,360.155,363.308,366.93399999999997,360.3666666666666,361.2628571428571,354.07666666666665,356.76599999999996,340.3771428571429,295.20714285714286,314.0571428571428,332.45142857142855,335.0857142857143,334.03285714285715,332.35714285714283,338.05285714285714,342.6385714285715,345.1842857142857,369.69571428571436,371.9714285714286,373.2757142857143,373.1042857142857,373.70714285714286,370.6171428571429,,345.784,,,341.63142857142856,209.22,,L9
2025-06-14 22:14:10+00:00,304.05,315.09,,345.404,345.1433333333334,344.7766666666667,340.5333333333333,349.03,346.8,338.59,339.816,343.04,346.82599999999996,347.345,342.916,341.30499999999995,346.722,348.40600000000006,349.40999999999997,351.5525,348.76,347.455,349.5625,353.585,361.41,355.045,351.63199999999995,349.722,345.6771428571428,355.73857142857145,359.4557142857143,359.335,364.495,368.07,367.82599999999996,369.25199999999995,373.602,375.81,371.485,370.49666666666667,369.3175,366.252,363.566,366.044,364.605,356.08000000000004,351.99625000000003,347.15874999999994,346.86857142857144,342.19375,349.92600000000004,351.7442857142857,359.4757142857143,362.4814285714286,360.53714285714284,357.2442857142857,352.61285714285714,353.31857142857143,352.11625,359.08,362.94125,366.29625,366.9,342.72375,336.79375,325.71125,299.45624999999995,339.86857142857144,351.66499999999996,356.4,358.34,363.308,367.3233333333333,361.7525,361.2628571428571,354.07666666666665,358.09,340.865,295.23875,315.72375,332.8125,335.0857142857143,334.41375,332.68,338.27750000000003,342.6385714285715,345.1842857142857,370.03625,372.31375,373.57624999999996,373.48875000000004,373.86,371.10125,209.61,347.1433333333334,,,342.58125,221.51999999999998,,L9
2025-06-22 22:14:19+00:00,304.05,315.09,,345.404,345.1433333333334,344.7766666666667,340.5333333333333,349.03,346.8,338.59,339.816,343.04,346.82599999999996,347.345,342.916,334.976,340.075,348.40600000000006,342.796,346.23400000000004,339.82800000000003,347.455,342.15999999999997,346.368,356.21000000000004,348.22200000000004,351.63199999999995,349.722,345.6771428571428,355.73857142857145,359.4557142857143,359.335,364.495,368.07,367.82599999999996,369.25199999999995,373.602,375.81,371.485,370.49666666666667,369.3175,366.252,363.566,366.044,364.605,356.08000000000004,351.99625000000003,347.15874999999994,346.86857142857144,342.19375,349.92600000000004,351.7442857142857,359.4757142857143,362.4814285714286,360.53714285714284,357.2442857142857,352.61285714285714,353.31857142857143,352.11625,359.08,362.94125,366.29625,366.9,342.72375,336.79375,325.71125,299.45624999999995,337.0925,351.66499999999996,351.07222222222225,358.34,363.308,367.3233333333333,361.7525,361.2628571428571,354.07666666666665,353.2542857142857,340.865,295.23875,315.72375,332.8125,335.0857142857143,334.41375,330.1455555555556,335.3311111111111,339.605,343.36,370.03625,372.31375,373.57624999999996,373.48875000000004,373.86,371.10125,209.61,347.1433333333334,,,342.58125,221.51999999999998,,L8
2025-06-29 22:20:32+00:00,304.05,315.09,,345.404,345.1433333333334,344.7766666666667,340.5333333333333,349.03,346.8,338.59,339.816,343.04,346.82599999999996,347.345,342.916,334.976,340.075,348.40600000000006,342.796,346.23400000000004,339.82800000000003,347.455,342.15999999999997,346.368,356.21000000000004,348.22200000000004,351.63199999999995,349.722,345.6771428571428,355.955,360.02875,359.335,364.495,368.07,367.82599999999996,369.25199999999995,373.602,375.81,371.485,370.49666666666667,369.3175,366.252,363.566,366.044,364.605,356.08000000000004,351.99625000000003,345.9711111111111,346.86857142857144,342.19375,349.92600000000004,351.7442857142857,359.4757142857143,362.4814285714286,360.53714285714284,357.2442857142857,352.61285714285714,353.31857142857143,352.09333333333336,359.08,362.94125,366.29625,366.9,342.8355555555556,337.31,325.71125,300.7011111111111,337.0925,351.66499999999996,351.07222222222225,358.34,363.308,367.3233333333333,361.7525,361.2628571428571,354.07666666666665,353.2542857142857,340.865,294.9222222222222,316.38444444444445,332.8125,335.0857142857143,334.41375,330.1455555555556,335.3311111111111,339.605,343.36,370.03625,372.31375,373.57624999999996,373.48875000000004,373.86,371.10125,209.61,348.0857142857143,,,343.43000000000006,217.51999999999998,,L8
2025-06-30 22:14:19+00:00,304.05,315.09,,345.404,345.1433333333334,344.7766666666667,340.5333333333333,349.03,346.8,338.59,339.816,343.04,346.82599999999996,347.345,342.916,334.976,340.075,348.40600000000006,338.28833333333336,342.565,334.2683333333334,347.455,337.00166666666667,340.7416666666667,351.57,343.1383333333333,351.63199999999995,349.722,345.6771428571428,355.955,360.02875,359.335,364.495,368.07,367.82599999999996,369.25199999999995,373.602,375.81,371.485,370.49666666666667,369.3175,366.252,363.566,366.044,364.605,356.08000000000004,351.99625000000003,345.9711111111111,346.86857142857144,342.19375,349.92600000000004,351.7442857142857,359.4757142857143,362.4814285714286,360.53714285714284,357.2442857142857,352.61285714285714,353.31857142857143,352.09333333333336,359.08,362.94125,366.29625,366.9,342.8355555555556,337.31,325.71125,300.7011111111111,335.0222222222222,351.66499999999996,346.906,358.34,363.308,367.3233333333333,361.7525,361.2628571428571,354.07666666666665,353.2542857142857,340.865,294.9222222222222,316.38444444444445,332.8125,335.0857142857143,334.41375,328.303,332.952,337.4177777777778,342.52888888888884,370.03625,372.31375,373.57624999999996,373.48875000000004,373.86,371.10125,209.61,348.0857142857143,,,343.43000000000006,217.51999999999998,,L9
