dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2023-07-26 22:19:47+00:00,255.11200000000002,256.706,246.21333333333337,245.70500000000004,246.67999999999995,242.27,240.78333333333333,243.735,243.70857142857145,241.25,246.93714285714285,249.85999999999999,240.2842857142857,246.71833333333333,252.644,252.87000000000003,249.76,249.51333333333332,238.7214285714286,243.7957142857143,242.24,238.78,238.54142857142855,239.86714285714285,238.56374999999997,243.7375,242.76999999999998,246.93625,248.70875,248.3875,254.8,256.14625,257.0575,255.5425,257.6625,257.84125,262.4775,262.65125,263.5575,265.52750000000003,267.7375,268.39375,272.22375,277.4057142857143,281.34714285714284,279.7471428571429,287.07714285714286,284.15142857142854,278.55,276.1375,278.25,276.08,278.12874999999997,278.9275,276.6614285714286,277.35285714285715,271.7433333333334,284.935,280.75,278.7242857142857,276.695,269.91875,280.92285714285714,290.32,291.4799999999999,285.805,265.3325,289.54,291.2,283.852,283.7442857142857,276.525,283.565,274.4185714285714,269.1375,281.31166666666667,269.8025,287.1471428571428,265.74500000000006,271.1033333333333,275.15999999999997,282.3575,268.09142857142854,269.79714285714283,264.7514285714286,276.6614285714286,264.47857142857146,271.6771428571429,268.8166666666666,268.56166666666667,275.8983333333333,278.1266666666667,287.42,283.65285714285716,282.98857142857145,278.0914285714286,289.2750000000001,290.40999999999997,292.0075,261.16714285714284,268.8728571428572,273.7214285714286,273.1157142857143,272.95714285714286,287.92875,288.02000000000004,298.12428571428575,293.5614285714286,303.36,309.335,270.57500000000005,268.6975,251.62285714285713,246.7842857142857,278.954,273.38249999999994,281.902,278.015,283.70000000000005,291.32666666666665,286.87399999999997,276.81999999999994,325.6,L8
2023-08-27 22:19:59+00:00,252.96,254.15666666666667,242.115,250.8525,248.09249999999997,239.65,245.66000000000003,239.0625,241.03400000000002,238.755,244.66799999999998,248.246,236.22799999999998,245.38,254.12666666666667,251.54000000000005,247.9325,247.73250000000002,236.538,240.988,240.11999999999998,237.506,236.474,238.398,236.10333333333332,242.28,240.28999999999996,244.84166666666667,246.34500000000003,246.17333333333332,251.625,252.76833333333335,253.91666666666666,251.73166666666668,255.0916666666667,254.14333333333332,259.7233333333333,259.45666666666665,260.0833333333333,262.28833333333336,264.9066666666667,265.425,268.66166666666663,275.046,283.62800000000004,277.27799999999996,292.988,287.384,281.864,277.79333333333335,281.02,278.7366666666666,282.5416666666667,279.03999999999996,260.0425,274.466,256.0900000000001,293.4875,285.002,278.416,281.16833333333335,273.07666666666665,287.188,307.56333333333333,290.95,288.9,262.7383333333333,288.55,291.27,272.2049999999999,278.82399999999996,270.9066666666667,278.1266666666667,262.63,271.16833333333335,266.50999999999993,268.80333333333334,282.576,254.14000000000004,278.636,278.64,279.8283333333334,271.83,272.72499999999997,269.18666666666667,276.8466666666667,260.22400000000005,269.604,272.262,272.43199999999996,277.02799999999996,274.88800000000003,280.394,267.05,274.43999999999994,270.462,301.63,297.005,291.625,248.32,259.55,265.968,265.562,265.946,283.75666666666666,284.40833333333336,292.00600000000003,290.368,309.25666666666666,308.12833333333333,267.6433333333334,259.94,248.97000000000003,237.16799999999998,295.8666666666666,281.865,285.4266666666667,294.225,300.82500000000005,304.7575,307.95,297.42999999999995,332.52,L8
2023-09-12 22:20:01+00:00,258.05,260.00750000000005,247.31,254.18800000000002,252.28799999999995,250.102,256.188,251.68,251.00500000000002,238.755,244.66799999999998,248.246,236.22799999999998,245.38,254.12666666666667,254.44600000000005,252.04000000000002,249.598,240.40166666666667,244.45666666666668,244.06166666666664,237.506,239.79666666666665,241.45833333333334,240.15,246.54142857142855,244.05428571428567,249.2357142857143,249.69285714285715,250.29142857142855,255.34285714285716,256.6114285714286,256.86857142857144,255.9114285714286,255.0916666666667,261.42,259.7233333333333,259.45666666666665,260.0833333333333,262.28833333333336,264.9066666666667,268.33714285714285,271.4814285714286,278.13500000000005,290.4483333333333,284.675,298.93666666666667,294.61833333333334,289.63666666666666,284.37857142857143,287.2657142857143,285.8042857142857,289.16,287.21,260.0425,274.466,256.0900000000001,301.024,293.115,287.8,288.49,281.79571428571427,296.33,316.6375,290.95,299.674,275.15999999999997,288.55,291.27,272.2049999999999,278.82399999999996,270.9066666666667,278.1266666666667,262.63,282.44,266.50999999999993,278.69,286.8183333333333,254.14000000000004,286.68666666666667,284.81,286.6542857142857,279.4842857142857,280.40285714285716,277.74142857142857,287.85857142857145,275.2816666666667,283.59,287.82,288.045,290.01,285.91,291.48499999999996,267.05,283.34666666666664,279.9583333333333,305.4066666666667,304.16333333333336,300.81666666666666,260.5083333333333,270.32666666666665,275.73833333333334,274.9066666666667,274.04833333333335,288.8285714285714,291.12857142857143,299.68333333333334,298.69,309.25666666666666,310.79285714285714,275.9514285714286,269.86571428571426,260.2057142857143,250.38333333333333,296.0775,289.0833333333333,292.52750000000003,298.0,302.62,308.054,309.40250000000003,301.39,329.83,L8
2023-10-06 22:20:06+00:00,258.955,261.015,247.88199999999998,256.626,252.814,252.596,259.336,253.8,253.02,240.60999999999999,246.08999999999997,248.856,236.87599999999998,245.82750000000001,257.44666666666666,254.87800000000007,253.52800000000002,250.42200000000003,242.14166666666668,246.12333333333333,246.34833333333333,239.772,241.41166666666666,243.5,242.01714285714283,248.0,245.40142857142857,250.95285714285714,250.73428571428573,251.95,256.55285714285714,258.1914285714286,257.53714285714284,257.0285714285714,255.70833333333334,262.3742857142857,259.8616666666667,260.49,260.38666666666666,262.52833333333336,262.682,275.39142857142855,278.14,277.362,297.7366666666667,288.26500000000004,305.99499999999995,295.1633333333333,289.9116666666667,289.25142857142856,293.5585714285714,292.41,291.0242857142857,288.04857142857145,262.275,276.188,258.9166666666667,302.604,294.4866666666667,295.32166666666666,295.3142857142857,289.4057142857143,305.3833333333333,332.0125,300.15,302.07,272.32666666666665,291.88,292.72,276.27,279.448,272.80833333333334,278.40333333333336,263.8325,283.5185714285714,269.34666666666664,280.17285714285714,287.835,256.1625,288.09499999999997,285.33,285.93333333333334,287.7442857142857,284.21,282.19,294.0028571428571,282.7833333333333,290.42,294.775,296.2416666666667,296.68833333333333,287.255,296.3666666666666,268.385,292.34499999999997,285.89500000000004,316.995,321.8666666666666,318.35,255.91199999999998,275.25333333333333,281.2966666666667,272.5,280.38500000000005,293.50857142857143,290.995,300.576,306.32,319.70666666666665,304.67600000000004,282.0,277.2214285714286,258.175,247.204,301.2033333333333,300.895,301.4566666666667,313.655,319.5,312.2333333333333,320.90999999999997,315.54499999999996,329.495,L9
2023-11-23 22:20:17+00:00,264.6725,267.765,252.74200000000002,262.674,258.226,257.754,265.454,258.914,258.2866666666667,248.31800000000004,251.12199999999999,254.35600000000005,250.07799999999997,252.07,255.5075,259.54800000000006,258.44000000000005,254.85999999999999,246.40666666666667,250.64499999999998,250.75333333333333,244.96400000000003,246.03666666666666,248.05999999999997,251.24,257.285,253.27499999999998,259.11833333333334,259.265,261.6616666666667,265.3033333333333,267.1583333333333,266.16,266.185,264.27799999999996,271.82166666666666,267.394,268.37199999999996,268.066,268.95799999999997,270.0025,282.14000000000004,285.31,282.83599999999996,301.76,296.4816666666666,309.4883333333333,299.05,294.28833333333336,298.4166666666667,303.87333333333333,303.4166666666667,301.1516666666667,296.74,276.1666666666667,290.8175,295.805,316.974,316.676,320.27,314.3566666666666,310.04,319.9433333333333,332.0125,300.15,313.774,315.86400000000003,291.88,292.72,283.0,285.31,285.492,289.214,277.8966666666667,297.75166666666667,305.3499999999999,293.7583333333333,301.092,271.25,308.046,295.5133333333333,308.772,310.25666666666666,303.05833333333334,305.3066666666667,314.12,309.78,319.778,323.704,328.448,324.386,302.11,312.73,285.69666666666666,318.338,311.506,324.91333333333336,324.9625,320.365,285.5425,300.068,306.12800000000004,302.4475,303.04200000000003,315.195,314.84000000000003,330.5833333333333,317.19166666666666,323.005,319.6333333333334,303.96666666666664,302.1683333333333,283.908,280.1625,299.8075,291.86999999999995,300.07500000000005,314.00666666666666,319.5,316.72749999999996,323.405,321.78999999999996,329.49,L9
2023-12-09 22:20:14+00:00,265.214,267.774,254.55499999999998,262.674,258.226,257.754,265.454,258.914,258.2866666666667,248.31800000000004,251.12199999999999,254.35600000000005,250.07799999999997,252.07,255.5075,259.54800000000006,258.44000000000005,260.06166666666667,246.40666666666667,250.64499999999998,251.6542857142857,246.75833333333335,247.24285714285716,249.14285714285714,252.5885714285714,257.9642857142857,254.51571428571424,259.9428571428571,260.52428571428567,262.71571428571434,266.16999999999996,268.37571428571425,267.25142857142856,267.15857142857146,265.945,272.5514285714286,269.4683333333333,269.835,270.24666666666667,270.31333333333333,272.038,281.9814285714286,285.59714285714284,283.435,300.2857142857143,295.44714285714286,308.7485714285714,298.34142857142854,295.74142857142857,297.50714285714287,303.9814285714286,302.7728571428571,303.8128571428571,296.76000000000005,281.08,291.41999999999996,309.02,320.255,319.54333333333335,323.79833333333335,317.15142857142854,313.49142857142857,323.51714285714286,335.008,300.15,313.774,322.3066666666667,291.88,292.72,286.625,287.71,287.24833333333333,291.72499999999997,282.4575,297.68,305.5533333333333,294.48285714285714,301.092,271.25,308.046,295.5133333333333,306.8933333333333,315.35714285714283,307.7628571428572,309.2314285714286,317.2528571428571,307.9866666666666,316.0,318.62166666666667,323.255,321.4633333333333,302.315,311.38,288.72249999999997,315.065,313.51500000000004,325.685,325.96799999999996,320.802,293.8,300.068,310.12166666666667,306.366,307.68666666666667,317.31857142857143,316.16333333333336,329.66,317.9871428571428,322.74,321.0,307.3457142857143,303.80571428571426,288.47333333333336,285.68,299.892,290.8425,299.928,311.26,313.78,318.16999999999996,323.53599999999994,322.0175,329.2875,L9
2023-12-17 22:20:12+00:00,264.1116666666667,266.23,260.75,269.652,265.222,264.79200000000003,273.248,265.918,264.09999999999997,254.26399999999998,257.16999999999996,259.774,255.23399999999998,252.23000000000002,254.42399999999998,259.2566666666667,257.10333333333335,258.69,252.045,255.745,256.63571428571424,251.72666666666666,252.19428571428574,253.28428571428572,257.84000000000003,262.17857142857144,258.80285714285714,264.1742857142857,265.54857142857145,267.7,271.19142857142856,273.3957142857143,272.20285714285717,272.14285714285717,270.8833333333333,277.4042857142857,273.94666666666666,274.6066666666666,275.90333333333336,275.28,277.86400000000003,285.81428571428575,290.0514285714286,288.07166666666666,303.8542857142857,299.63714285714286,313.07428571428574,304.28428571428566,301.55428571428575,302.9185714285714,309.31857142857143,309.36571428571426,308.8957142857143,302.69714285714286,294.4775,291.23333333333335,304.8625,316.89142857142855,315.7257142857143,319.4157142857143,323.8257142857143,323.8328571428571,331.14,335.008,296.66999999999996,328.64,336.61400000000003,290.565,292.5133333333333,296.71999999999997,295.68333333333334,294.87333333333333,298.9833333333333,292.8225,308.0814285714286,303.965,308.38714285714286,300.805,296.52,305.33833333333337,306.64833333333337,315.45666666666665,325.05285714285714,319.39142857142855,320.84142857142854,328.35166666666663,322.42333333333335,325.49666666666667,326.31166666666667,332.9883333333333,329.1816666666667,310.02,318.99833333333333,297.7075,322.67833333333334,321.1533333333333,316.03000000000003,314.93333333333334,320.802,318.24,309.842,317.6033333333333,317.892,320.685,324.43,322.7,322.57800000000003,322.7042857142857,316.86333333333334,325.43,316.2442857142857,312.6714285714285,299.35999999999996,298.93600000000004,294.16,285.296,294.3,303.14799999999997,302.84,318.16999999999996,314.82,322.0175,329.73400000000004,L8
2024-02-19 22:20:03+00:00,264.38714285714286,266.2785714285714,261.0785714285715,267.88,264.5933333333333,263.215,270.3283333333333,263.90333333333336,263.93,252.454,256.52,259.61,254.91,251.842,254.22199999999998,259.09666666666664,256.64833333333337,257.9214285714286,252.00333333333333,254.725,255.1142857142857,251.24666666666667,251.58999999999997,253.01428571428573,257.56,261.45428571428573,258.28714285714284,263.5642857142857,265.19714285714286,267.15714285714284,270.46,273.0728571428571,270.9357142857143,271.67857142857144,269.33833333333337,276.8342857142857,272.8833333333333,274.1166666666667,275.4533333333333,275.39666666666665,277.728,285.82714285714286,290.01,287.875,304.10857142857145,299.5128571428572,307.1714285714285,298.1471428571429,301.76142857142855,303.39,309.73,309.4757142857143,309.19571428571425,302.65999999999997,293.682,291.52,303.02799999999996,320.4614285714286,320.21,322.5028571428571,327.6171428571429,329.0014285714286,336.28714285714284,344.506,296.66999999999996,344.5225,349.07399999999996,291.49333333333334,293.2766666666667,296.876,296.39833333333337,295.0466666666667,299.1483333333333,292.56399999999996,307.04857142857145,303.965,310.3433333333333,301.216,296.52,308.00200000000007,306.40000000000003,319.474,330.22499999999997,323.16333333333336,325.33166666666665,333.642,322.42333333333335,325.49666666666667,326.31166666666667,327.3671428571428,324.8057142857143,308.9157142857143,318.5,304.12399999999997,322.67833333333334,321.1533333333333,316.03000000000003,314.93333333333334,320.802,318.24,311.745,316.44,316.37333333333333,320.4857142857143,323.11571428571426,320.56666666666666,319.99,322.41285714285715,316.53000000000003,328.01599999999996,316.48,314.7214285714286,297.95799999999997,298.93600000000004,292.455,289.45666666666665,296.8883333333333,306.22666666666663,295.466,319.41749999999996,314.82,323.18399999999997,329.24833333333333,L8
2024-02-27 22:20:07+00:00,263.81142857142856,265.32428571428574,260.3942857142857,260.79,259.9216666666667,261.3383333333333,263.2,263.34166666666664,263.4483333333333,252.74,255.98599999999996,259.2,253.98200000000003,251.52799999999996,253.456,259.25,255.99500000000003,257.09,251.21166666666667,253.64666666666665,254.0942857142857,249.90666666666667,250.90285714285716,252.24,256.7442857142857,260.06714285714287,257.7885714285714,262.8228571428571,264.49285714285713,266.1771428571429,270.0214285714286,272.66285714285715,270.52428571428567,271.16285714285715,268.52333333333337,276.13142857142856,272.5783333333333,273.875,275.56666666666666,275.4016666666667,277.52200000000005,285.73857142857145,290.20285714285717,287.4666666666667,301.2314285714286,299.0042857142857,302.28999999999996,294.58142857142855,296.9942857142857,298.8585714285714,304.0828571428571,303.91285714285715,302.88,299.1614285714286,293.2183333333333,291.48333333333335,300.48833333333334,314.82714285714286,314.4871428571428,320.7471428571429,320.24285714285713,321.20714285714286,328.45142857142855,334.01800000000003,294.8666666666666,337.4175,351.71799999999996,300.5625,293.2766666666667,296.876,297.30600000000004,296.314,299.26,291.9583333333333,300.1385714285714,302.38399999999996,304.315,302.1325,296.52,303.18999999999994,300.608,311.868,323.29833333333335,317.26166666666666,317.56166666666667,339.85249999999996,317.9133333333333,320.365,320.32666666666665,320.9271428571429,320.94428571428574,307.83142857142855,313.95142857142855,302.6116666666667,318.485,321.39166666666665,315.236,307.6483333333333,325.166,323.1975,312.1283333333333,317.7885714285714,315.595,316.36571428571426,324.0042857142857,320.2083333333333,315.816,315.88428571428574,309.25800000000004,326.06000000000006,314.08142857142855,309.2257142857143,297.586,291.974,293.54833333333335,292.49,301.08,304.71166666666664,291.432,323.35749999999996,306.7616666666667,314.204,329.34999999999997,L9
2024-03-22 22:19:42+00:00,262.22666666666663,263.285,259.1116666666666,259.442,258.092,255.224,256.17999999999995,255.58,255.96599999999998,252.74,255.98599999999996,259.2,253.98200000000003,251.52799999999996,253.456,257.886,253.5,257.09499999999997,249.51,252.016,252.48166666666665,249.90666666666667,249.985,251.48666666666668,255.46333333333337,258.06,256.31333333333333,260.6933333333333,263.6116666666667,264.70666666666665,268.75,271.495,269.8483333333333,269.52500000000003,268.52333333333337,271.3066666666667,272.5783333333333,273.875,275.56666666666666,275.4016666666667,277.52200000000005,285.7266666666667,290.50333333333333,286.244,297.34499999999997,295.2283333333333,297.89166666666665,288.5466666666666,291.74333333333334,294.68666666666667,300.64,299.8633333333333,298.5483333333333,292.98333333333335,293.2183333333333,291.48333333333335,300.48833333333334,312.1033333333333,311.28833333333336,318.41833333333335,318.2133333333333,319.0566666666667,326.18666666666667,331.5575,294.8666666666666,335.6333333333334,352.225,300.5625,293.2766666666667,296.876,297.30600000000004,296.314,299.26,291.9583333333333,291.81666666666666,302.38399999999996,297.57599999999996,300.1666666666667,296.52,297.25249999999994,295.3025,307.9325,322.876,315.41999999999996,315.26000000000005,341.8725,311.38199999999995,313.73400000000004,311.27,313.3966666666667,315.2816666666667,302.29999999999995,308.4533333333333,302.6116666666667,316.606,320.18199999999996,321.36199999999997,305.48199999999997,330.12600000000003,323.78,313.7133333333333,316.655,314.38800000000003,316.6666666666667,327.48285714285714,317.96,310.2525,311.815,309.25800000000004,328.514,315.44571428571425,308.92285714285714,297.878,285.85249999999996,292.91600000000005,290.284,298.53,304.544,287.7375,324.0633333333333,305.36199999999997,315.4275,330.33,L8
2024-04-07 22:19:35+00:00,261.8883333333333,262.69,259.15833333333336,257.338,258.212,253.394,253.68199999999996,254.214,254.42799999999997,251.286,256.066,259.5475,253.97250000000003,251.75499999999997,251.755,257.925,252.79000000000002,256.6666666666667,248.27000000000004,250.96599999999998,251.39333333333335,249.11666666666667,249.63333333333333,251.02166666666665,254.865,257.7816666666667,256.18833333333333,260.2866666666667,263.44666666666666,264.5266666666667,268.8883333333333,270.8483333333333,269.9916666666667,269.04833333333335,268.56666666666666,270.80333333333334,272.62666666666667,273.09166666666664,275.42333333333335,275.925,278.97,278.40833333333336,285.74666666666667,286.3516666666667,291.17,292.445,291.86,289.25333333333333,292.1133333333333,289.5266666666667,294.21166666666664,292.59666666666664,297.36,292.68,292.66,290.90500000000003,300.045,311.91333333333336,310.845,312.085,311.4166666666667,311.3533333333333,317.84666666666664,317.89750000000004,295.44,325.425,352.225,300.325,293.07,296.744,297.78200000000004,294.68600000000004,299.43833333333333,291.87,290.79,301.452,296.45,299.58,295.8433333333333,296.5025,301.845,309.604,316.182,313.916,314.71799999999996,339.35249999999996,303.776,306.706,303.912,305.90000000000003,315.6766666666667,307.47499999999997,308.1716666666667,302.3566666666667,308.62,315.058,321.36199999999997,298.75,329.865,316.49249999999995,313.46,311.74666666666667,312.7583333333333,311.685,327.96500000000003,314.9583333333333,308.36,305.0116666666667,302.73400000000004,326.8066666666667,308.9871428571428,305.90000000000003,298.365,289.166,292.3283333333333,290.18333333333334,296.6383333333333,304.78,291.358,317.4375,294.96200000000005,307.404,327.05333333333334,L8
2024-08-13 22:19:38+00:00,262.15333333333325,253.78000000000003,249.8175,247.9325,249.505,244.82,243.7525,245.51999999999998,244.71,243.9075,248.84249999999994,249.32666666666668,245.10666666666668,252.81999999999994,253.62,259.485,254.2733333333334,244.12,241.01,243.17249999999999,242.135,240.5275,239.7775,243.435,245.6625,249.94,248.04999999999995,252.70999999999998,254.35000000000002,255.20749999999998,259.96999999999997,261.75,261.0,260.1125,260.435,260.6275,263.375,264.64750000000004,266.4,268.76250000000005,271.65999999999997,270.92,278.265,277.855,284.68999999999994,281.325,282.3775,289.34,290.22666666666663,279.2025,282.5925,279.9,284.5175,281.1175,291.21666666666664,289.03000000000003,291.33666666666664,299.71666666666664,301.97333333333336,298.6933333333333,301.5366666666667,301.88,305.43666666666667,308.20000000000005,296.56499999999994,299.23,349.78000000000003,304.01666666666665,293.55500000000006,284.67333333333335,297.755,279.10333333333335,288.36,291.08,287.0,297.49,294.12000000000006,299.92,294.43,302.71999999999997,308.2850000000001,305.995,303.02,301.97499999999997,306.3,342.8299999999999,293.32000000000005,294.08000000000004,291.35,294.5066666666667,298.3775,312.6266666666666,313.60999999999996,296.6725,304.46500000000003,313.31500000000005,330.325,284.875,335.25000000000006,309.3299999999999,323.19,307.7133333333333,311.2366666666667,305.1000000000001,334.59666666666675,313.6433333333334,306.88666666666677,301.2366666666667,285.80499999999995,329.6025,313.59499999999997,308.6675,301.11666666666673,285.155,297.53999999999996,305.46999999999997,306.1333333333333,313.41666666666663,294.81,307.80000000000007,274.31000000000006,293.34666666666664,324.2133333333333,L8
2024-11-17 22:20:02+00:00,258.79,244.00000000000003,238.70000000000002,239.32,239.985,235.985,234.48000000000002,238.815,235.97500000000002,237.56,240.39499999999995,244.27,239.6,251.49,250.59,255.96,252.81,234.45,230.72000000000003,232.01999999999998,232.055,229.825,229.095,233.51,234.61,239.64,238.90499999999994,242.25,244.23000000000005,243.92,250.02499999999995,250.82500000000002,250.16,248.53000000000003,250.22000000000003,250.975,256.195,257.895,259.18500000000006,261.02000000000004,262.495,266.895,268.29,271.33500000000004,275.595,275.485,273.975,291.57,292.87,273.45000000000005,273.635,279.24,275.33,272.545,290.8,289.36,287.38,290.99,288.7,293.96,289.45,289.21,291.44,292.3,294.86,276.015,293.32,291.59,293.6,277.39,296.37,274.45,278.815,293.92,294.79,300.51,301.47,298.84,297.19,293.52,295.31,295.4,294.07,292.77,294.74,293.89,296.45,293.82,292.29,295.75,278.415,301.42,302.13,281.65999999999997,301.1,292.29,273.71,268.73,271.61,282.65,280.37,285.1,293.43,317.06,308.46,315.77,291.45,286.89,298.82,311.76,285.76,278.77,275.71,268.13,269.78,265.92,268.08,271.71,270.2,305.49,273.7,286.51,316.18,L8
2025-01-04 22:20:02+00:00,258.70500000000004,248.6266666666667,244.06333333333336,244.01,244.8166666666667,240.29666666666665,239.62666666666667,242.80666666666664,240.94333333333336,241.49333333333334,244.27999999999997,248.03,243.42,250.65,250.47,255.60500000000008,252.81,234.45,230.72000000000003,237.01999999999998,237.58333333333334,234.9766666666667,234.88,238.5,240.12333333333333,245.23000000000002,243.42999999999995,247.8166666666667,249.89333333333335,250.11666666666665,255.9033333333333,256.95,256.12,254.0,255.15,256.4766666666667,261.12333333333333,262.6033333333333,264.15000000000003,265.8633333333334,267.36333333333334,270.24333333333334,273.8566666666667,277.27000000000004,290.91,279.8933333333333,278.96666666666664,289.735,291.89,278.22,290.3333333333333,283.3066666666667,282.17333333333335,277.95666666666665,290.505,288.64,287.005,290.31,288.37,290.485,288.855,288.07,290.91499999999996,291.03,292.805,281.2966666666667,293.135,289.98,292.27,282.69666666666666,295.36,280.3633333333333,285.6933333333333,293.28,291.95000000000005,300.32499999999993,298.46000000000004,299.55499999999995,296.58000000000004,292.335,295.935,295.65,293.595,294.71500000000003,294.31,294.145,293.855,292.58,291.01,295.075,284.6766666666667,299.975,301.515,286.2033333333333,301.16,292.12,276.82,270.885,271.885,282.76,282.53999999999996,288.095,293.475,307.21000000000004,315.595,319.865,308.67500000000007,286.89,311.29499999999996,318.245,283.325,279.74,273.97,267.865,269.78,265.92,268.08,271.71,271.35,290.305,273.53999999999996,283.525,322.595,L8
2025-01-20 22:20:01+00:00,258.42,251.2575,246.685,246.3475,247.26500000000001,242.7825,242.3625,245.2275,243.8175,243.8775,246.77499999999998,250.13,245.76749999999998,250.58666666666667,250.90333333333334,255.65666666666672,253.45499999999998,239.34,236.04,239.69,241.39749999999998,237.70499999999998,238.2875,241.34,243.6975,248.6525,246.13499999999996,250.85750000000002,252.97250000000003,253.10999999999999,259.04249999999996,260.02250000000004,259.0475,256.73,257.43,259.325,264.06,265.415,266.975,268.4175,269.6025,272.35,275.85,279.395,290.325,282.1675,280.995,289.3666666666666,291.00333333333333,281.1675,290.77,285.0575,283.7675,281.5425,290.4633333333333,289.7366666666667,287.2833333333333,290.6366666666667,288.2733333333333,290.32,288.8333333333333,288.0333333333333,290.99666666666667,291.1933333333333,292.28000000000003,284.785,293.0566666666667,290.05,292.51,286.04499999999996,294.96333333333337,284.73,289.28,295.37,292.9433333333333,301.38333333333327,298.9433333333333,301.2,297.05333333333334,293.56333333333333,296.54333333333335,296.2366666666667,294.0833333333333,294.64000000000004,294.51,294.15333333333336,294.01666666666665,292.6033333333333,291.3333333333333,295.3066666666667,288.23,300.24333333333334,301.04333333333335,289.025,300.83,292.82,278.1333333333333,273.2066666666667,273.4266666666667,282.8633333333333,283.14,287.7,291.29333333333335,302.9766666666667,307.8066666666667,310.91,302.5866666666667,287.125,316.96,315.91,283.50666666666666,279.72666666666663,274.16,267.41333333333336,268.335,265.315,267.86,271.27,271.52666666666664,286.05,274.12333333333333,282.94666666666666,321.9866666666667,L8
2025-02-21 22:19:55+00:00,258.14750000000004,259.07500000000005,255.2175,254.525,255.9125,250.7375,251.0925,253.23000000000002,252.67249999999999,251.0675,254.77499999999998,257.11,252.22250000000003,250.0675,250.5775,255.36750000000004,253.1833333333333,248.96666666666667,246.4366666666667,247.38,250.4525,245.8225,248.2625,249.3225,253.7925,258.015,253.9775,259.05,262.49250000000006,263.19,268.32,269.1175,268.03499999999997,264.975,264.805,267.775,272.5375,272.78,274.9275,276.545,276.755,280.3075,283.5475,287.81000000000006,297.26750000000004,289.2475,288.1925,288.585,290.19,290.485,300.16,295.11,291.3675,291.6975,290.9075,290.285,287.775,291.14750000000004,288.27750000000003,290.82,288.9925,288.6375,291.21500000000003,291.3675,292.3625,294.2225,292.7675,289.8225,292.3775,295.4875,294.6275,295.525,299.0925,295.705,292.89250000000004,301.5775,298.71500000000003,301.185,296.745,293.59499999999997,296.40999999999997,296.2625,294.4175,294.58,294.9625,294.3375,295.0125,292.775,291.815,295.53499999999997,298.6375,300.4475,301.7925,297.48,301.34000000000003,293.125,278.5025,274.375,273.995,283.6125,283.385,288.355,291.8425,301.14750000000004,304.395,307.375,300.56000000000006,287.7033333333333,314.6675,322.1275,283.50666666666666,286.72249999999997,274.16,267.525,268.335,265.315,267.86,271.27,271.6475,283.7275,273.8525,281.7075,326.6725,L8
