dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2025-01-21 22:13:37.070000,L9,323.72,283.42,301.59,303.97,301.60,297.19,293.85,285.19,283.15,277.96,275.55,274.13,273.13,272.34,273.31,275.81,280.03,281.15,285.12,284.36,288.11,284.74,282.48,278.97,280.44,284.24,283.83,283.55,284.50,285.13,286.51,287.50,286.50,287.42,285.37,281.64,278.42,272.60,264.26,244.61
2025-02-13 22:19:46.686000,L9,260.33,319.66,337.33,339.40,363.45,349.21,347.30,343.19,335.94,331.61,345.94,339.55,329.35,320.21,324.12,312.49,312.28,327.80,333.91,329.84,332.52,335.43,373.72,356.78,364.02,329.25,335.59,323.96,319.81,350.31,350.12,342.62,336.84,326.87,342.66,344.59,328.29,327.86,331.74,323.85
2025-02-14 22:13:24.276000,L8,245.74,282.74,304.36,305.32,308.92,305.45,302.32,290.62,286.54,285.29,280.51,279.90,276.05,278.37,277.52,278.82,279.82,285.15,291.73,285.95,285.32,290.09,291.10,289.21,285.11,290.41,285.89,286.81,288.47,289.26,291.57,287.48,290.08,287.37,283.93,281.87,284.71,281.93,294.71,263.45
2025-02-21 22:19:31.183000,L8,343.16,289.16,303.01,301.76,299.08,293.31,289.81,283.49,280.90,278.96,275.95,275.55,271.95,271.95,271.82,275.68,276.34,281.22,282.63,281.40,281.16,281.21,279.20,278.62,281.41,283.00,284.50,283.22,283.06,280.51,283.63,283.73,283.12,284.23,282.53,278.83,276.36,267.46,265.69,236.97
2025-02-22 22:13:33.201000,L9,,,,,,,,206.50,257.95,262.30,246.81,,,,256.40,254.01,244.60,243.61,250.62,251.43,252.68,257.51,242.92,,,,,,,248.06,260.62,262.83,268.22,224.61,260.19,241.01,214.87,,,
2025-03-09 22:19:26.444000,L8,244.01,284.12,300.53,299.84,298.08,290.76,288.28,278.49,276.84,274.42,270.30,268.71,267.05,266.03,267.65,271.86,271.78,276.07,279.84,278.14,277.02,276.74,277.74,277.79,279.82,281.08,281.31,281.29,279.35,281.22,281.59,280.57,279.93,281.18,276.35,271.83,266.95,260.38,257.05,233.56
2025-03-18 22:13:06.526000,L8,242.06,281.80,299.59,299.47,293.08,289.55,284.65,276.50,274.81,271.60,268.04,266.87,265.93,265.35,266.28,270.27,273.91,275.46,283.16,293.57,284.28,280.80,277.92,273.92,296.96,291.78,281.92,277.29,275.16,273.10,279.28,277.76,280.09,282.57,281.15,272.22,265.35,257.95,249.34,222.50
2025-03-25 22:19:15.873000,L8,249.74,289.30,304.71,306.65,303.44,300.63,296.95,287.11,285.90,281.36,276.71,272.48,273.11,272.26,274.68,276.52,282.02,286.51,290.95,288.40,284.57,286.62,286.37,292.63,294.30,290.60,288.56,286.52,286.92,288.29,290.73,286.02,286.80,288.00,289.13,281.69,275.46,270.77,277.44,294.81
2025-03-26 22:13:17.287000,L9,258.01,306.87,402.26,442.07,459.23,470.10,393.30,407.13,341.50,360.70,333.09,335.95,338.99,356.51,376.93,360.51,381.09,385.59,386.79,327.53,330.81,334.47,348.89,350.34,363.79,396.98,400.08,384.08,391.87,404.43,405.13,378.88,358.18,359.66,350.29,384.75,350.71,377.81,379.98,410.74
2025-04-11 22:13:17.506000,L9,236.78,285.43,302.76,328.73,298.93,334.89,289.45,281.84,278.29,277.39,274.03,271.59,270.80,269.35,272.10,273.87,275.96,279.81,284.73,281.91,290.47,285.73,285.54,279.94,285.23,285.37,286.01,285.41,285.23,283.40,285.69,285.38,281.27,288.32,282.89,278.02,272.87,266.18,265.82,237.96
2025-04-27 22:13:08.647000,L9,,,,284.22,275.97,274.15,265.71,221.14,249.13,254.45,,,,,245.45,247.99,252.17,261.16,266.30,262.03,259.88,258.70,257.64,238.42,235.51,244.95,242.60,230.80,236.66,233.14,257.22,255.64,261.67,262.17,261.79,245.38,206.08,193.09,195.99,184.47
2025-05-04 22:19:17.449000,L9,,,,283.51,276.10,275.85,268.90,254.42,250.06,202.89,,,,,246.10,249.24,253.15,262.63,265.90,262.91,261.46,260.64,259.92,255.28,259.88,261.05,258.83,260.81,260.78,259.90,264.41,260.52,245.47,253.19,265.45,252.18,216.39,200.30,206.29,194.51
2025-05-05 22:12:48.453000,L8,172.63,252.67,282.71,289.52,284.03,279.14,275.13,244.49,172.59,,,,,,242.26,248.82,257.89,263.06,268.41,266.06,267.54,267.98,264.60,262.05,265.22,266.64,267.65,268.58,264.91,265.10,268.83,268.85,262.59,264.21,270.75,259.40,228.38,213.98,217.77,203.19
2025-05-29 22:12:51.583000,L9,184.28,248.41,274.05,292.97,288.66,286.93,281.55,270.65,268.77,265.69,263.53,252.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 22:12:54.682000,L8,,,,286.22,281.87,278.31,271.52,258.95,257.80,260.12,254.73,249.38,246.83,,250.52,252.34,252.98,251.95,259.21,257.00,260.11,257.90,256.28,258.67,263.10,260.69,265.93,258.63,258.83,253.31,218.86,191.23,266.33,264.56,266.43,257.39,223.33,205.72,210.22,197.05
2025-06-13 22:19:12.647000,L8,,,,288.65,278.60,277.32,273.97,258.78,259.33,258.17,256.90,252.81,,,250.16,257.57,256.46,262.07,263.16,261.57,264.24,261.51,259.95,262.64,264.14,265.91,266.93,266.46,266.46,262.66,263.95,263.78,269.74,265.34,,,,,,
2025-06-14 22:12:59.081000,L9,,,,284.39,273.26,270.67,268.25,211.50,,,,,,,244.88,252.70,252.37,261.81,262.95,262.95,261.47,260.37,258.80,261.29,263.21,263.47,265.70,263.97,262.60,261.92,254.91,257.41,266.60,261.31,,,,,,
2025-06-30 22:13:07.586000,L9,,,,286.87,278.57,278.79,273.15,243.02,178.85,,,,,,247.14,252.54,256.29,263.25,266.26,265.18,266.81,262.94,264.96,263.05,267.54,266.61,268.56,265.34,270.08,264.09,267.90,267.02,269.50,268.34,264.02,259.62,223.84,203.36,205.72,196.31
2025-07-07 22:19:18.993000,L9,,,,287.15,280.71,278.07,277.08,252.12,,,,,,,245.56,251.19,256.50,264.40,265.99,265.49,267.16,265.05,266.13,263.41,268.79,267.72,269.33,268.12,270.19,266.36,269.05,268.82,270.04,270.05,265.83,260.44,221.84,202.18,203.02,196.70
2025-07-23 22:19:27.321000,L9,,,,284.60,280.77,278.90,273.72,254.48,254.36,259.27,,,,,247.52,250.58,254.07,263.74,267.09,265.19,267.20,266.54,264.56,264.11,266.27,267.56,267.32,267.97,269.37,266.44,268.68,269.40,270.45,267.57,266.85,258.29,218.44,201.82,204.23,194.40
2025-07-24 22:13:17.780000,L8,,,,278.14,278.71,276.49,272.50,212.94,,,,,,,240.40,243.81,251.14,263.37,265.70,264.94,265.84,265.27,262.68,262.78,264.97,266.05,266.21,266.48,266.27,265.09,265.41,267.80,265.78,265.29,263.50,255.42,216.26,197.42,200.11,189.80
2025-07-31 22:19:29.712000,L8,315.34,291.96,308.30,309.18,306.77,303.76,297.30,290.22,285.80,283.02,278.65,277.40,277.94,277.73,277.23,280.64,287.86,289.45,292.19,289.89,290.78,289.50,291.59,287.84,498.44,491.58,482.74,293.16,296.38,293.05,292.64,291.79,290.30,294.83,291.91,286.55,283.28,277.72,277.19,269.54
2025-08-01 22:13:18.765000,L9,,,,283.32,278.14,276.64,270.86,248.95,247.31,252.46,245.02,239.70,,,,,,,,,,,,,,,,,,,,,240.62,250.96,249.92,241.48,193.96,184.07,182.17,
2025-08-08 22:19:36.289000,L9,236.06,285.17,304.60,307.23,321.62,312.57,319.01,286.13,281.46,281.51,288.49,298.54,269.49,268.97,270.42,274.96,276.05,281.36,282.63,284.59,294.37,297.22,307.17,285.50,320.63,288.75,290.81,286.55,287.95,305.01,292.75,285.31,285.64,295.31,287.58,280.27,272.92,302.34,314.84,241.13
2025-08-09 22:13:25.366000,L8,,,226.41,280.88,279.70,276.32,272.74,257.50,253.06,251.45,247.17,232.56,,,243.00,247.78,250.95,262.83,264.87,264.98,265.77,264.83,261.73,262.54,264.77,267.06,267.34,267.36,265.98,264.66,266.24,267.35,267.60,265.87,265.99,255.88,220.00,193.60,195.05,
2025-08-16 22:19:38.492000,L8,,229.73,281.51,291.49,286.52,282.00,285.58,272.04,272.75,271.50,269.90,265.42,265.02,262.63,264.74,270.59,276.30,281.69,286.18,284.16,285.41,283.91,284.26,282.21,284.51,286.19,283.96,287.70,284.33,277.48,289.03,288.40,287.07,287.93,285.85,279.88,267.73,257.81,252.00,230.82
2025-08-24 22:19:42.822000,L9,238.55,286.92,304.05,309.91,304.10,304.31,294.38,286.21,283.44,279.61,278.42,275.36,273.45,273.72,277.33,278.97,281.96,284.78,286.92,286.06,285.71,285.33,284.34,284.97,287.00,287.31,288.90,287.19,286.31,286.73,292.61,292.38,291.90,290.92,305.63,282.56,278.67,272.81,266.12,258.61
2025-08-25 22:13:27.754000,L8,240.16,283.13,304.25,306.98,302.88,302.61,296.95,289.45,286.60,282.91,278.16,276.28,455.55,478.69,473.40,479.24,463.20,512.64,288.52,288.60,289.53,288.35,287.45,287.71,289.38,290.83,292.51,290.83,289.89,290.41,294.34,291.21,289.41,288.79,290.75,286.89,283.20,281.85,272.06,268.44
2025-09-18 22:13:37.653000,L9,234.02,286.21,303.66,302.71,296.94,294.49,292.58,287.57,278.04,279.21,272.97,271.70,269.46,269.83,270.00,272.13,276.34,279.38,281.82,281.02,311.30,284.58,282.86,279.21,290.52,282.83,288.93,286.57,286.08,281.76,281.90,281.76,283.60,280.01,280.81,305.62,273.56,266.56,262.24,237.91
2025-09-26 22:13:38.933000,L8,243.21,281.64,301.41,302.19,297.94,291.56,287.64,283.73,274.52,276.57,273.13,271.65,271.78,269.89,270.36,269.34,272.53,277.36,280.38,278.55,279.73,277.48,275.67,276.88,280.07,282.16,282.53,285.89,279.85,278.70,282.41,280.83,281.76,284.53,281.86,282.84,377.61,347.72,312.76,254.31
2025-10-11 22:19:57.553000,L9,,198.34,216.67,259.18,282.76,281.33,305.33,280.93,275.76,279.07,270.21,270.97,267.27,275.16,270.74,271.26,279.29,287.21,291.76,287.63,283.84,284.52,280.52,282.46,282.78,284.07,283.81,282.76,279.16,287.18,311.11,279.72,286.04,286.34,287.27,276.91,271.01,265.96,254.06,244.68
