dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2023-03-29 22:13:12+00:00,277.4315384615385,299.7946153846154,310.0430769230769,311.5646153846154,304.53000000000003,298.90000000000003,298.25615384615384,291.2830769230769,287.52230769230766,287.02923076923076,283.5553846153846,284.86538461538464,286.2861538461538,283.8046153846154,276.53,284.6958333333333,279.8390909090909,283.2,288.9276923076923,288.7053846153846,287.9923076923077,282.8945454545455,283.5581818181818,287.48181818181814,288.3554545454545,290.8118181818182,288.98333333333335,288.04833333333335,285.8090909090909,286.37636363636364,287.0009090909091,289.27454545454543,287.394,292.55545454545455,291.065,279.40272727272725,270.83181818181816,260.3190909090909,259.0781818181818,238.606
2023-04-06 22:13:21+00:00,277.06,299.36285714285714,310.47285714285715,312.54928571428576,305.95846153846156,300.02153846153846,298.7757142857143,291.33,287.05857142857144,286.5028571428571,283.04714285714283,284.235,285.46285714285716,282.9942857142857,276.3675,283.9653846153846,279.5975,282.9823076923077,290.1278571428571,290.1871428571429,288.3192857142857,283.2708333333333,284.33166666666665,288.2175,289.7025,290.77416666666664,288.97615384615386,288.6807692307692,287.3491666666667,288.24,288.86083333333335,288.9791666666667,289.20272727272726,291.93833333333333,290.3192307692308,279.36833333333334,270.87,260.60083333333336,258.7008333333334,237.97272727272727
2023-04-13 22:19:26+00:00,277.06,299.40066666666667,310.46133333333336,312.45533333333333,305.94214285714287,300.19642857142856,298.62399999999997,291.14933333333335,286.77066666666667,286.3346666666667,282.92133333333334,283.7246666666667,284.92133333333334,282.40933333333334,276.3953846153846,283.64428571428573,279.9230769230769,283.2135714285714,290.09666666666664,289.848,288.064,283.40384615384613,284.47999999999996,288.0846153846154,289.67692307692306,290.6730769230769,288.8235714285714,288.40214285714285,287.10846153846154,288.0723076923077,288.52076923076925,288.5730769230769,288.97666666666663,291.70307692307694,290.0764285714286,279.60076923076923,271.27000000000004,261.00307692307695,259.10076923076923,237.97272727272727
2023-04-14 22:12:57+00:00,276.57933333333335,299.421875,310.596875,312.5975,306.232,300.5713333333333,298.66125,291.068125,286.85625,286.296875,282.81624999999997,283.429375,284.49,281.954375,276.5385714285714,283.47533333333337,280.53000000000003,283.544,290.1975,289.835,287.961875,283.65142857142854,284.68857142857144,288.19928571428574,289.86642857142857,290.7157142857143,288.852,288.322,286.9714285714286,287.9428571428571,288.38357142857143,288.3014285714286,288.7407692307692,291.5835714285714,289.8453333333334,279.74857142857144,271.5992857142857,261.675,259.49642857142857,238.76166666666666
2023-04-22 22:13:14+00:00,276.111875,299.32823529411763,310.4335294117647,312.4870588235294,306.345,300.706875,298.5917647058823,290.88470588235293,286.72823529411767,286.09294117647056,282.6605882352941,283.12,283.9441176470588,281.53705882352943,276.6186666666666,283.19625,280.658,283.72,290.1435294117647,289.8135294117647,287.8858823529412,283.76933333333335,284.7506666666667,288.07533333333333,289.71,290.4286666666667,288.795,288.15125,287.01866666666666,287.864,288.40333333333336,288.24466666666666,288.59214285714285,291.32866666666666,289.696875,280.0926666666667,272.086,261.9733333333333,259.12666666666667,238.57846153846154
2023-05-23 22:18:53+00:00,275.5957142857143,299.82,311.0286666666667,312.02312500000005,305.3333333333333,300.05199999999996,297.985625,289.696875,285.46375,285.163125,283.796,284.51800000000003,285.45533333333333,282.8946666666667,275.3357142857143,282.5133333333333,279.2635714285714,283.07866666666666,289.4275,289.15625,287.249375,282.9457142857143,283.86785714285713,287.0135714285714,288.9092857142857,289.43357142857144,287.98199999999997,286.9273333333333,285.085,286.2,287.88571428571424,286.7942857142857,287.4769230769231,290.035,288.85066666666665,278.7635714285714,272.40384615384613,262.4976923076923,258.92923076923074,240.34166666666667
2023-05-24 22:12:53+00:00,275.5957142857143,299.82,311.0286666666667,310.36882352941177,302.20875,298.574375,296.4129411764706,287.1011764705882,285.46375,285.163125,283.796,284.51800000000003,285.45533333333333,282.8946666666667,273.602,280.63375,277.67133333333334,281.843125,288.0229411764706,287.61882352941177,286.0341176470588,281.564,282.60133333333334,285.294,287.314,287.74533333333335,286.625625,285.330625,283.03799999999995,284.06733333333335,286.1193333333333,284.8546666666667,286.08,288.45733333333334,287.43062499999996,277.1546666666666,268.0057142857143,262.4976923076923,258.92923076923074,240.34166666666667
2023-06-08 22:19:00+00:00,275.5957142857143,299.82,311.0286666666667,309.14722222222224,300.8882352941177,297.3741176470588,295.28444444444443,285.5083333333333,283.9682352941177,283.7252941176471,282.25874999999996,281.87375000000003,280.94374999999997,282.8946666666667,272.275625,279.30176470588236,276.2525,280.61117647058825,286.62611111111113,286.04,284.73555555555555,280.16562500000003,281.19125,283.9825,286.17125,286.5025,285.5305882352941,284.3376470588235,282.100625,282.90125,284.92875,283.76375,284.98466666666667,287.42125,286.26235294117646,276.1025,264.974,262.4976923076923,258.92923076923074,240.34166666666667
2023-06-09 22:12:48+00:00,275.5957142857143,299.82,311.0286666666667,308.1784210526316,299.92777777777775,296.39666666666665,294.37157894736845,284.22473684210524,282.72166666666664,282.5561111111111,281.06823529411764,280.33352941176474,279.15294117647056,282.8946666666667,271.38,278.13388888888886,275.18176470588236,279.67611111111114,285.5605263157895,284.8321052631579,283.70105263157893,279.25,280.05,283.1905882352941,285.3035294117647,285.5882352941176,284.6222222222222,283.61833333333334,281.4229411764706,282.0317647058823,283.9717647058823,282.90882352941173,284.1225,286.54411764705884,285.3594444444445,275.2735294117647,262.48625,262.4976923076923,258.92923076923074,240.34166666666667
2023-06-16 22:18:54+00:00,275.5957142857143,299.82,311.0286666666667,307.14700000000005,298.8936842105263,295.39631578947365,293.496,282.7965,281.28473684210525,281.0547368421053,279.405,277.87000000000006,279.15294117647056,282.8946666666667,270.28111111111116,277.0236842105263,274.0377777777778,278.85315789473685,284.4665,283.73650000000004,282.629,278.2494444444444,278.96666666666664,282.17555555555555,284.29777777777775,284.6061111111111,283.7921052631579,282.75947368421055,280.7105555555556,281.03166666666664,283.0783333333333,282.02,283.29352941176467,285.6872222222222,284.43105263157895,274.45222222222225,260.2088235294118,262.4976923076923,258.92923076923074,236.8707692307692
2023-07-27 22:13:02+00:00,272.9836363636364,298.0433333333333,308.3283333333333,303.13941176470587,296.7258823529412,293.81588235294123,289.49529411764706,276.6858823529412,275.165625,275.280625,273.3433333333333,271.02200000000005,270.425,274.67583333333334,269.25470588235294,272.3970588235294,273.6129411764706,278.00117647058823,281.6805882352941,280.07,278.9888235294118,278.1270588235294,278.8952941176471,279.76312499999995,281.959375,281.45187500000003,280.6141176470588,280.8294117647059,280.4535294117647,280.94235294117647,283.0241176470588,279.544375,283.03,283.05125000000004,281.7082352941176,274.08411764705886,258.890625,263.12583333333333,257.705,234.16083333333336
2023-08-27 22:19:35+00:00,271.413,298.0618181818182,308.4745454545454,303.00875,295.546875,293.399375,289.12125,276.19437500000004,274.6666666666667,274.97533333333337,273.0514285714286,270.58500000000004,270.0330769230769,274.72727272727275,268.4486666666666,271.56333333333333,272.67466666666667,277.03937499999995,281.21125,279.433125,278.42812499999997,277.521875,277.934375,279.424,281.50466666666665,281.3366666666667,280.096875,280.4175,279.84125000000006,280.47625,282.8225,278.886,282.7066666666667,282.1046666666667,280.860625,273.51624999999996,257.9293333333333,263.69363636363636,258.4209090909091,231.91363636363639
2023-08-28 22:13:20+00:00,270.9790909090909,297.56666666666666,308.0933333333333,303.0594117647059,295.7517647058824,293.4258823529412,289.3076470588235,276.4905882352941,274.98125,275.125,273.32933333333335,271.08933333333334,270.3342857142857,274.57916666666665,268.676875,271.644375,272.785625,277.04411764705884,281.2152941176471,279.4435294117647,278.5741176470588,277.7570588235294,278.02764705882356,279.67625,281.67125,281.649375,280.3276470588235,280.65705882352944,280.0429411764706,280.5411764705882,282.87529411764706,279.20375,282.7175,282.41875,280.8229411764706,273.8441176470588,258.478125,263.66,258.6166666666667,231.8375
2023-10-06 22:19:43+00:00,267.8333333333333,296.77,308.2128571428571,300.1425,291.43833333333333,290.07666666666665,286.6325,272.9433333333333,273.2781818181818,272.64909090909094,271.662,266.819,264.7633333333333,273.36,265.0145454545455,267.48727272727274,269.3790909090909,274.6116666666667,277.5175,275.5683333333333,276.17833333333334,275.0,274.4266666666667,276.6041666666667,278.6958333333333,278.9658333333333,278.5275,277.57666666666665,275.7033333333333,274.6583333333333,278.1541666666667,276.585,279.10583333333335,280.565,278.14416666666665,272.4,254.34636363636363,265.7542857142857,261.19142857142856,228.03571428571428
2023-10-30 22:19:48+00:00,265.66999999999996,294.922,306.168,296.842,287.32699999999994,286.36800000000005,283.682,268.986,269.91999999999996,269.68666666666667,271.18,263.11,260.4557142857143,272.02,262.1788888888889,264.4566666666667,265.5455555555556,271.70500000000004,274.80499999999995,272.664,274.284,272.771,271.519,274.226,276.85,277.84000000000003,276.697,276.516,273.702,272.114,276.60299999999995,274.868,277.614,278.64300000000003,275.897,269.99899999999997,249.22444444444443,266.52799999999996,264.68199999999996,225.87666666666667
2023-10-31 22:13:33+00:00,266.49666666666667,300.04333333333335,306.168,296.842,287.32699999999994,286.36800000000005,283.682,268.986,269.91999999999996,269.68666666666667,271.18,268.09222222222223,266.02000000000004,278.1616666666667,267.059,269.249,271.37600000000003,276.65090909090907,274.80499999999995,277.8,278.7209090909091,277.8945454545455,276.76363636363635,274.226,280.0690909090909,281.65000000000003,281.6872727272727,281.7918181818182,279.44363636363636,272.114,282.72545454545457,274.868,277.614,278.64300000000003,279.97727272727275,269.99899999999997,249.22444444444443,266.52799999999996,264.68199999999996,225.87666666666667
2023-11-24 22:13:39+00:00,265.96714285714285,299.3557142857143,305.8633333333333,299.89875,293.36249999999995,288.78625,286.47875,273.635,275.8644444444444,272.46333333333337,275.34777777777776,270.036,269.99444444444447,282.63428571428574,275.0655555555556,276.15555555555557,277.9533333333334,282.376,280.7711111111111,284.283,282.242,282.728,282.733,277.37125000000003,288.241,289.188,288.961,289.98400000000004,289.101,276.7325,290.05499999999995,279.13874999999996,279.9275,281.64125,282.761,274.13,256.07666666666665,266.2316666666666,264.9316666666667,233.3014285714286
2024-02-27 22:19:43+00:00,264.298,300.91999999999996,305.80999999999995,306.9066666666667,302.2633333333333,296.33666666666664,293.03666666666663,283.73999999999995,286.8925,279.0225,287.3625,281.946,283.23400000000004,285.942,287.06399999999996,286.942,291.068,294.86800000000005,291.565,302.78,296.17499999999995,298.2875,300.26,282.68500000000006,304.82,302.23199999999997,303.162,304.148,303.576,284.1466666666667,305.616,286.4266666666667,285.78,287.30333333333334,291.79200000000003,281.71000000000004,276.0725,269.7875,265.1425,247.825
2024-02-28 22:13:24+00:00,263.825,299.515,305.714,306.0625,301.7675,298.515,293.825,284.575,286.8925,279.0225,287.3625,281.946,281.2316666666667,283.6466666666667,284.545,284.815,288.7316666666666,292.37166666666667,289.934,298.96,293.88,295.64,296.80800000000005,283.36333333333334,301.154,300.01,300.8433333333333,302.09000000000003,300.855,284.93,302.79333333333335,286.32,285.765,287.2825,291.37,282.31600000000003,277.79200000000003,268.77,264.242,248.30599999999998
2024-03-23 22:13:31+00:00,263.825,299.515,305.714,298.476,296.26,292.27799999999996,287.88,284.575,286.8925,279.0225,287.3625,281.946,281.2316666666667,283.6466666666667,278.0157142857143,279.00714285714287,283.1485714285714,286.7914285714286,284.6466666666667,291.825,287.8066666666667,289.25166666666667,289.79,276.23,294.085,294.4414285714285,294.8985714285714,296.40142857142854,295.5157142857143,280.448,297.17571428571426,281.446,280.56,281.878,286.6585714285714,282.31600000000003,277.79200000000003,268.77,264.242,248.30599999999998
2024-04-07 22:19:11+00:00,261.00166666666667,298.1766666666667,305.448,300.45799999999997,294.65999999999997,292.245,288.918,286.89,291.7425,281.5525,292.97749999999996,284.938,283.88,284.79,279.38166666666666,279.92857142857144,285.23428571428576,289.04571428571427,286.1983333333333,293.13,289.2166666666667,290.748,292.02200000000005,275.0266666666667,296.515,296.3016666666667,296.17,297.5957142857143,296.42857142857144,284.054,298.75166666666667,280.12,280.274,283.26800000000003,287.6542857142857,285.54200000000003,284.11400000000003,268.976,265.34000000000003,255.75
2024-05-02 22:12:44+00:00,258.77,292.1725,305.78499999999997,297.03,289.0225,287.735,284.678,281.69,286.2425,276.095,292.1733333333333,272.23,281.855,282.27000000000004,271.99749999999995,270.54,274.28333333333336,279.32666666666665,282.52166666666665,282.0,278.654,276.1275,278.39,265.78000000000003,284.226,283.828,285.32666666666665,286.60166666666663,285.06,277.52,283.842,273.7075,275.546,278.29599999999994,276.8566666666666,280.3,272.466,253.50200000000004,250.362,246.18400000000003
2024-05-10 22:13:00+00:00,258.77,292.1725,305.78499999999997,294.8233333333333,286.808,285.256,282.37833333333333,276.522,279.11199999999997,271.588,292.1733333333333,272.23,281.855,282.27000000000004,266.78799999999995,267.52000000000004,270.7285714285714,273.2942857142857,282.52166666666665,276.14000000000004,272.84,270.54200000000003,272.814,264.76,280.7033333333333,280.62333333333333,282.2642857142857,283.48571428571427,281.7285714285714,274.8883333333333,280.55333333333334,271.946,273.295,275.6816666666667,274.2657142857143,276.10833333333335,263.31666666666666,243.92833333333337,241.89333333333332,237.65333333333334
2024-06-03 22:12:29+00:00,257.43,291.15333333333336,306.26666666666665,292.6742857142857,284.545,282.9166666666667,280.11857142857144,264.3,251.766,269.1925,283.91499999999996,267.13000000000005,275.21,273.2033333333334,254.53400000000002,259.15714285714284,263.37857142857143,262.0957142857143,277.12,268.644,265.185,260.354,258.05,262.37,269.5733333333333,270.54833333333335,273.8014285714286,274.45,272.69142857142856,272.4157142857143,270.67833333333334,270.25333333333333,271.8314285714286,273.7128571428571,268.22285714285715,271.75166666666667,253.37666666666667,230.76000000000002,228.86,222.14
2024-06-10 22:18:40+00:00,257.43,291.15333333333336,306.26666666666665,292.6742857142857,282.13428571428574,281.64285714285717,278.525,257.3514285714286,244.8216666666667,267.244,283.91499999999996,267.13000000000005,275.21,273.2033333333334,254.53400000000002,259.15714285714284,263.37857142857143,262.0957142857143,277.12,268.644,263.25857142857143,259.9683333333333,259.675,263.85833333333335,270.1271428571428,271.2185714285714,274.05375,274.6275,271.5775,271.57,271.15285714285716,270.8614285714286,272.475,273.89625,268.935,270.76000000000005,250.75714285714284,226.79857142857145,225.53142857142856,216.71428571428572
2024-07-12 22:19:00+00:00,257.43,291.15333333333336,306.26666666666665,292.08625,281.82375,281.0425,278.525,257.3514285714286,244.8216666666667,267.244,276.0933333333333,263.90250000000003,275.21,273.2033333333334,253.85166666666666,258.64125,262.35125,262.1225,275.01,267.6366666666667,263.7525,260.6585714285714,260.62,263.90285714285716,269.94124999999997,270.79375,273.40333333333336,274.6275,271.5775,271.57,271.15285714285716,270.8614285714286,272.475,273.89625,268.935,270.76000000000005,250.75714285714284,226.79857142857145,225.53142857142856,216.71428571428572
2024-07-13 22:12:50+00:00,257.43,291.15333333333336,306.26666666666665,291.58,281.4866666666667,280.58444444444444,278.525,257.3514285714286,244.8216666666667,267.244,276.0933333333333,263.90250000000003,275.21,273.2033333333334,253.2,257.96333333333337,261.0455555555556,262.2266666666667,273.4971428571429,267.0571428571429,264.09,261.1775,261.085,263.8625,269.6633333333333,270.30555555555554,272.78000000000003,274.6275,271.5775,271.57,271.15285714285716,270.8614285714286,272.475,273.89625,268.935,270.76000000000005,250.75714285714284,226.79857142857145,225.53142857142856,216.71428571428572
2024-07-20 22:19:02+00:00,257.43,291.15333333333336,306.26666666666665,290.846,281.015,279.995,277.57,256.86,245.31714285714287,264.99833333333333,276.0933333333333,263.90250000000003,275.21,273.2033333333334,252.165,256.889,259.909,262.15299999999996,272.40375,266.18625,264.31399999999996,261.2322222222222,261.35555555555555,263.6166666666667,269.344,269.937,272.2318181818182,273.65222222222224,270.99111111111114,270.6877777777778,270.27,269.87874999999997,271.74666666666667,273.0833333333333,268.45222222222225,268.9325,246.2725,222.65500000000003,221.54125,213.22125
2024-07-21 22:13:00+00:00,257.43,291.13,307.7875,293.6645454545455,285.4981818181818,284.50545454545454,279.365,259.8933333333333,250.11624999999998,267.01142857142855,276.56,266.39400000000006,274.8775,273.555,256.43,259.55,262.69272727272727,264.77454545454543,275.51666666666665,270.1844444444444,266.98181818181814,264.399,264.551,266.198,271.32545454545453,272.4018181818182,274.67833333333334,275.672,273.23799999999994,272.658,272.2388888888889,271.34777777777776,273.111,274.649,270.816,270.3355555555556,249.20999999999998,227.6866666666667,226.18555555555557,213.22125
2024-09-07 22:13:18+00:00,246.085,290.51000000000005,308.96,292.812,284.52799999999996,282.109,277.2733333333333,256.73125,250.42624999999998,267.67857142857144,279.2875,267.586,278.71,274.5466666666667,254.5925,258.101,261.188,263.105,274.41625,269.9088888888889,266.82363636363635,264.143,264.453,265.97200000000004,271.44545454545454,271.00699999999995,273.29727272727274,274.1022222222222,271.71777777777777,271.1788888888889,270.4625,269.8075,271.65111111111105,273.7266666666667,268.57444444444445,268.49375,245.82,223.29500000000002,225.09625,201.15
2024-10-09 22:13:21+00:00,244.36,291.95666666666665,308.5366666666667,294.13666666666666,287.135,285.31399999999996,278.46625,255.8875,248.75624999999997,266.5571428571429,274.2825,264.7300000000001,274.72666666666663,272.98,258.66625,259.1733333333334,260.9533333333333,262.39000000000004,275.12,270.23125,266.53,266.376,266.802,268.462,271.26,273.316,273.775,274.67875000000004,272.4125,270.2975,273.0475,272.76750000000004,273.6,274.59375,269.01125,266.1975,242.51999999999998,225.65875,227.61124999999998,197.50333333333333
2024-11-02 22:13:29+00:00,246.425,291.98249999999996,307.8625,296.0822222222222,289.27599999999995,287.01599999999996,280.83125,258.88875,251.45624999999998,268.9271428571429,273.866,270.20200000000006,273.6175,279.63750000000005,264.06888888888886,261.3233333333334,263.35555555555555,264.2066666666667,277.3328571428571,272.3725,268.11199999999997,269.073,269.85499999999996,270.68899999999996,277.366,275.801,276.16700000000003,276.9475,275.2575,273.85,275.98125,275.4225,275.96625,277.6675,272.62375000000003,269.17625,248.8775,233.59124999999997,233.3575,203.73833333333334
2024-11-09 22:19:39+00:00,246.85,290.892,306.57,298.1166666666666,291.09000000000003,288.68100000000004,282.8725,262.02625,254.8275,272.02285714285716,273.68,270.01000000000005,272.818,277.294,266.69777777777773,263.8988888888889,266.0988888888889,268.4122222222222,277.40250000000003,276.1175,271.5,272.06,272.511,272.14300000000003,278.58299999999997,277.21999999999997,277.81399999999996,278.9475,277.75,275.75374999999997,278.30125,277.4325,278.45000000000005,280.27125,275.22875,271.95125,255.96624999999997,241.80124999999998,238.93625,209.15166666666667
2024-11-10 22:13:25+00:00,246.85,289.94,305.8966666666667,298.394,291.60818181818183,288.8781818181819,283.2022222222222,264.0877777777778,257.3544444444444,272.43625,273.7085714285714,270.00857142857143,272.13166666666666,275.7583333333334,266.995,264.79900000000004,267.12199999999996,269.502,277.6822222222222,276.56888888888886,272.22,272.88,272.85181818181815,272.54545454545456,278.35272727272724,277.5209090909091,277.9872727272727,279.0833333333333,278.11777777777775,276.27777777777777,278.68111111111114,277.8022222222222,278.78333333333336,280.6377777777777,275.84666666666664,272.53,257.72444444444443,244.89111111111112,242.43888888888887,212.71857142857144
2024-11-17 22:19:38+00:00,246.55,289.50857142857143,305.46999999999997,298.5263636363636,292.1716666666667,289.0791666666667,283.818,265.512,259.351,272.84444444444443,273.31,270.02625,271.33714285714285,274.0857142857143,266.9745454545454,265.88272727272727,268.1045454545454,270.3345454545455,277.931,277.103,272.9583333333333,273.6075,273.92,272.8933333333334,278.3875,277.6658333333333,278.215,278.923,278.03999999999996,276.335,279.075,278.213,278.823,281.558,276.419,272.919,258.61199999999997,246.196,243.115,215.025
2025-01-04 22:19:38+00:00,247.618,289.50857142857143,304.97625,300.46000000000004,296.5809090909091,292.53,288.01222222222225,279.74444444444447,276.80222222222227,274.52666666666664,273.0211111111111,270.05222222222227,271.07375,273.21125,269.27181818181816,268.6827272727273,270.49727272727273,274.58181818181816,278.0354545454545,277.14363636363635,278.1454545454545,277.7781818181818,277.8127272727273,275.09363636363634,280.2318181818182,279.55545454545455,280.06,281.41,281.6633333333333,279.90777777777777,281.8366666666667,280.58444444444444,280.88444444444445,284.32444444444445,281.48222222222216,276.5,267.8455555555555,259.4144444444444,254.40666666666664,225.87285714285713
2025-01-05 22:13:30+00:00,247.88,289.50857142857143,304.50666666666666,300.58833333333337,296.9633333333333,292.77,288.32800000000003,280.202,277.183,274.67699999999996,272.87199999999996,270.21500000000003,271.0577777777778,272.89444444444445,269.31916666666666,269.09333333333336,270.8725,274.94916666666666,278.3825,277.59,278.67249999999996,277.9825,277.7841666666667,275.4016666666667,280.2316666666667,279.84250000000003,280.3041666666667,281.482,281.57399999999996,280.018,281.797,280.741,280.912,284.385,281.56,276.515,268.596,259.938,254.848,227.89124999999999
2025-01-12 22:19:45+00:00,247.80285714285714,288.74125,303.932,302.6418181818182,299.71090909090907,295.11454545454546,287.9490909090909,279.90090909090907,276.80545454545455,274.40363636363634,273.634,271.50000000000006,270.525,272.113,272.63272727272727,271.79,274.34999999999997,277.0936363636364,280.7490909090909,279.7936363636364,280.34,279.8036363636364,279.32545454545453,276.78363636363633,281.5781818181818,281.47,281.95,281.13272727272727,281.1218181818181,279.9054545454546,281.5781818181818,280.5954545454545,280.68636363636364,284.0372727272727,281.5263636363636,276.2263636363636,268.596,259.3354545454545,254.848,227.89124999999999
2025-01-21 22:13:37+00:00,247.80285714285714,287.78625,302.856,302.694,299.132,293.915,289.584,282.652,279.601,276.354,273.39300000000003,271.27700000000004,270.45,271.88599999999997,273.68,273.212,275.767,277.66999999999996,280.81899999999996,279.983,281.18600000000004,280.80100000000004,279.82300000000004,277.25100000000003,282.019,281.674,281.694,281.63100000000003,281.70799999999997,281.00699999999995,283.179,282.79499999999996,282.274,285.65099999999995,282.548,278.243,275.19888888888886,266.37,261.75444444444446,234.87125
2025-02-13 22:19:46+00:00,249.36875,291.3277777777778,305.99,306.0309090909091,299.132,293.915,289.584,282.652,279.601,276.354,273.39300000000003,271.27700000000004,270.45,271.88599999999997,273.68,276.7827272727273,279.08636363636367,277.66999999999996,280.81899999999996,279.983,281.18600000000004,280.80100000000004,279.82300000000004,277.25100000000003,282.019,281.674,281.694,281.63100000000003,285.1718181818182,281.00699999999995,283.179,282.79499999999996,282.274,289.3981818181818,282.548,278.243,275.19888888888886,266.37,261.75444444444446,234.87125
2025-02-14 22:13:24+00:00,248.38555555555553,290.131,305.45,305.4325,299.1881818181818,293.6518181818182,289.42454545454547,282.3190909090909,279.3036363636364,276.2109090909091,273.08818181818185,271.1809090909091,270.1718181818182,271.63454545454545,273.2190909090909,276.3441666666667,278.49,277.63,280.7845454545454,279.74636363636364,280.77000000000004,280.47818181818184,279.4227272727273,277.1009090909091,281.5090909090909,281.38545454545454,281.3036363636364,281.44363636363636,284.6458333333333,280.8863636363636,282.95545454545453,282.47090909090906,282.0954545454546,288.59499999999997,281.9690909090909,277.6972727272727,274.91700000000003,265.71090909090907,260.707,234.11777777777777
2025-02-21 22:19:31+00:00,248.38555555555553,290.0427272727273,305.2623076923077,305.15,299.1791666666667,293.62333333333333,289.45666666666665,282.4166666666667,279.43666666666667,276.44,273.32666666666665,271.545,270.32,271.6608333333333,273.1025,276.2930769230769,278.3246153846154,277.9291666666667,280.93833333333333,279.88416666666666,280.8025,280.5391666666667,279.4041666666667,277.2275,281.50083333333333,281.52,281.57,281.5916666666667,284.52384615384614,280.85499999999996,283.01166666666666,282.5758333333333,282.18083333333334,288.2592307692308,282.0158333333333,277.7916666666667,275.04818181818183,265.8566666666666,261.16,234.40299999999996
2025-03-09 22:19:26+00:00,248.79666666666668,289.7081818181818,305.03153846153845,304.76384615384615,299.0441666666667,294.1333333333334,289.6766666666667,282.2716666666667,279.39166666666665,276.2633333333333,272.79749999999996,271.32666666666665,269.9725,271.7008333333333,273.235,276.5023076923077,278.45153846153846,278.25333333333333,281.44083333333333,280.26916666666665,281.08666666666664,280.93833333333333,280.1,278.2616666666667,281.9541666666667,281.3283333333333,281.6666666666667,281.7416666666667,284.33846153846156,281.0,282.76500000000004,282.425,282.26166666666666,288.0446153846154,281.61333333333334,277.2866666666667,273.8990909090909,264.97083333333336,260.31,234.40299999999996
2025-03-25 22:19:15+00:00,248.79666666666668,289.3225,304.78142857142853,304.5385714285714,298.74461538461543,293.93615384615384,289.56538461538463,281.9984615384615,279.20307692307694,276.16615384615386,272.60076923076923,271.0946153846154,269.7923076923077,271.2923076923077,272.83153846153846,276.0592857142857,278.135,278.27923076923076,281.46923076923076,280.27000000000004,280.86307692307696,280.6992307692308,279.8007692307693,278.28000000000003,281.7753846153846,281.39307692307693,281.63384615384615,281.62538461538463,283.985,280.82153846153847,282.71000000000004,282.2376923076923,282.09384615384613,287.5128571428572,281.59538461538466,276.9738461538462,273.41749999999996,264.79076923076923,260.31416666666667,234.52636363636364
2025-03-26 22:13:17+00:00,248.79666666666668,288.9223076923077,304.6406666666666,304.5006666666667,298.6021428571429,294.005,289.50714285714287,282.0314285714286,279.16214285714284,276.255,272.54,271.095,269.84285714285716,271.20142857142855,272.7492857142857,275.8346666666667,278.00533333333334,278.37357142857144,281.68571428571425,280.6507142857143,281.065,280.5307142857143,279.63428571428574,278.18857142857144,281.61785714285713,281.4871428571429,281.8964285714286,281.8014285714286,284.03333333333336,280.92785714285714,283.0,282.2657142857143,282.04571428571427,287.1126666666667,281.6878571428571,276.825,273.19461538461536,264.71214285714285,260.09999999999997,234.46666666666667
2025-04-11 22:13:17+00:00,248.79666666666668,288.34615384615387,304.38,304.6686666666667,298.4357142857143,294.14,289.14500000000004,281.67857142857144,278.7092857142857,276.10499999999996,272.4371428571429,271.01642857142855,269.6457142857143,270.9585714285714,272.7371428571429,275.78799999999995,277.93,278.42785714285714,281.7292857142857,280.6657142857143,281.45,280.86857142857144,280.04428571428576,278.1407142857143,281.5764285714286,281.4892857142857,281.9342857142857,281.78285714285715,283.8073333333333,280.84142857142854,283.0292857142857,282.1764285714286,281.545,286.98733333333337,281.3935714285714,276.56357142857144,272.61,263.5957142857143,258.8546153846154,234.31416666666667
2025-04-27 22:13:08+00:00,248.79666666666668,288.34615384615387,304.38,303.428125,296.96866666666665,292.84066666666666,287.6266666666667,279.7353333333333,276.862,274.71799999999996,270.3533333333333,271.01642857142855,269.6457142857143,270.9585714285714,270.964,274.09875,276.36562499999997,277.3,280.7386666666667,279.476,280.0566666666667,279.42,278.594,275.61133333333333,278.5833333333333,279.19266666666664,279.5426666666666,278.6286666666667,281.09187499999996,277.82533333333333,281.3706666666667,280.454,280.2593333333333,285.469375,280.12399999999997,274.566,268.00071428571425,258.984,254.52571428571426,230.70461538461538
2025-05-04 22:19:17+00:00,248.83500000000004,288.0366666666667,304.2757142857143,302.22125,295.4733333333333,291.74533333333335,286.37399999999997,277.836,275.1053333333333,274.6735714285714,270.2214285714286,271.09615384615387,269.59615384615387,268.75461538461536,266.956,272.70375,274.98187499999995,276.3293333333333,279.6986666666667,278.29,278.6446666666667,277.3686666666666,276.3126666666667,274.0493333333333,275.4286666666667,277.71066666666667,277.978,277.3206666666667,279.878125,276.55933333333337,280.22533333333337,279.12600000000003,278.01599999999996,283.4875,279.2146666666667,272.9026666666667,264.37357142857144,255.00933333333333,251.62571428571428,227.89615384615385
