dates,satname,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0043,nzd0515-0044,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042
2025-05-13 22:14:10.289000,L9,346.73,341.57,317.49,302.23,304.68,311.12,309.56,323.21,325.82,320.42,312.05,302.41,308.09,273.06,294.25,301.88,315.39,314.44,328.58,323.13,326.88,308.35,328.60,327.53,306.13,301.94,287.35,277.02,293.42,299.01,292.97,305.88,304.22,318.52,314.09,308.64,311.66,311.71,298.35,310.47,336.74,335.44,327.96,315.19,309.14
2025-05-29 22:14:03.472000,L9,312.59,314.74,315.81,306.44,307.82,312.30,313.62,323.68,330.16,323.10,318.81,305.79,311.74,279.19,299.68,304.57,321.27,314.27,331.94,327.06,332.73,317.92,338.59,327.94,305.87,303.32,289.07,279.25,310.43,307.78,299.36,307.78,308.66,325.49,321.01,317.28,318.72,316.90,310.39,326.30,341.24,337.00,330.66,331.45,316.30
2025-06-13 22:20:24.544000,L8,,347.05,351.05,304.29,310.73,313.20,313.56,332.45,333.82,326.91,315.35,308.29,313.57,272.86,297.40,301.77,321.89,315.18,337.75,327.56,330.11,318.26,370.94,334.64,309.51,308.53,288.47,277.36,304.26,301.97,295.70,307.43,306.88,322.16,318.58,312.64,316.30,316.19,302.36,312.41,338.35,335.04,328.79,320.67,312.42
2025-06-14 22:14:10.978000,L9,,,,,296.71,298.84,299.45,311.90,314.50,311.13,295.42,269.86,290.42,253.91,282.05,263.57,303.80,291.79,273.17,291.88,282.90,289.71,315.12,290.42,,,,,,,,,274.55,302.91,275.02,288.22,297.16,292.71,,,,,,,
2025-06-22 22:14:19.462000,L8,,,,,,,,,313.56,308.46,280.82,272.33,289.17,254.35,265.61,275.20,297.34,289.16,269.55,292.92,280.42,295.85,317.70,289.55,,,,,,,,,,,,,,,,,,,,,
2025-06-29 22:20:32.772000,L8,,,,,,,,,315.59,313.53,297.14,276.07,294.93,255.03,280.78,280.42,301.40,295.46,295.77,300.91,309.33,298.14,321.33,308.86,,,,,,,267.34,260.22,280.74,303.25,293.85,289.36,299.16,295.48,,,,,,,
2025-06-30 22:14:19.484000,L9,,,,,,,,,,,,,,,,252.27,292.89,290.57,275.96,290.11,283.84,286.90,309.60,285.12,,,,,,,,,,,,,,,,,,,,,
2025-07-07 22:20:30.891000,L9,366.11,333.26,325.07,308.15,312.70,327.20,358.93,339.54,334.88,327.89,323.11,309.36,316.51,333.59,303.56,311.04,327.21,317.38,338.80,328.43,336.21,326.01,350.98,333.65,312.03,309.25,293.31,285.65,298.81,301.46,309.67,312.33,306.50,319.07,312.20,310.90,315.80,327.83,309.65,324.29,343.39,369.95,380.72,341.30,315.07
2025-07-15 22:20:37.213000,L8,,,,,,,,,316.96,315.17,300.01,275.26,297.70,254.50,283.40,288.22,305.46,302.07,308.15,307.63,307.36,295.10,317.05,311.40,281.87,286.23,266.76,,,,,,,,,,,,,,,,,,
2025-07-23 22:20:39.223000,L9,,,,,,,,,,311.66,295.85,269.90,291.34,248.15,279.66,270.96,291.30,295.98,292.49,292.85,287.21,289.80,313.89,287.96,274.28,,,,,,,,,,,,,,,,,,,,
2025-08-25 22:14:39.643000,L8,,355.32,353.01,300.57,304.23,311.13,304.65,317.95,326.60,320.91,311.57,299.90,310.59,272.74,291.15,300.20,312.97,310.25,326.31,318.46,323.81,309.41,322.86,324.15,304.49,297.18,283.94,269.99,289.90,296.25,286.14,302.55,302.25,315.26,308.59,305.13,308.88,309.41,295.32,296.38,329.98,325.75,322.86,312.06,307.14
2025-09-02 22:14:47.227000,L9,312.10,319.53,323.42,301.35,307.60,316.27,308.58,323.18,330.77,324.69,316.60,306.99,316.39,272.64,296.81,302.37,317.48,315.11,332.13,319.08,325.66,319.13,330.14,327.19,307.49,300.21,288.01,275.53,294.59,297.93,291.63,307.01,308.24,319.18,320.40,314.99,316.14,314.47,305.05,317.35,339.77,334.43,329.01,317.85,311.31
2025-09-10 22:14:44.053000,L8,,,,,,,,,,,,,,,,,,,,289.81,287.77,293.18,311.35,311.16,288.82,282.79,,,,,,,,,,,,,,,,,,,
2025-09-17 22:20:59.743000,L8,311.43,310.34,312.98,300.29,304.13,311.43,309.10,319.51,327.38,318.79,312.05,298.34,309.51,272.55,289.48,297.90,313.77,312.84,330.90,318.03,326.54,314.39,329.77,323.86,305.25,296.25,286.69,269.66,292.68,295.55,290.66,302.02,302.58,314.08,311.46,304.16,310.72,311.24,298.19,307.03,330.77,329.43,325.30,314.93,308.24
2025-09-18 22:14:49.542000,L9,310.66,314.99,311.08,299.43,303.47,309.33,306.00,317.63,325.26,319.80,314.13,298.05,309.37,273.30,290.49,298.54,316.76,313.04,330.56,318.05,325.89,313.55,329.07,324.19,300.66,294.74,284.64,271.41,293.27,294.50,281.13,303.28,300.89,316.09,308.64,304.77,310.34,310.54,296.23,302.21,330.92,328.94,323.61,314.55,309.04
2025-10-11 22:21:09.442000,L9,305.88,335.14,309.89,293.83,300.26,303.03,306.43,316.72,326.47,317.28,311.69,292.02,304.58,272.42,288.16,299.92,310.87,308.12,325.20,316.23,324.32,313.60,319.04,317.70,300.72,299.67,286.35,271.58,292.40,295.51,290.86,301.25,298.16,316.55,307.13,304.03,309.86,309.79,294.79,306.60,328.56,323.15,322.68,312.24,308.18
2025-11-13 22:14:52.318000,L8,307.96,312.22,316.24,298.63,305.92,309.00,306.22,318.79,326.26,320.51,316.21,286.63,308.66,274.75,292.30,304.24,313.24,310.92,323.96,318.92,327.68,307.69,325.65,319.34,301.18,301.63,289.36,278.56,296.82,300.98,293.29,309.10,301.83,320.60,315.25,308.75,310.23,310.18,297.05,308.62,333.39,330.31,325.89,314.81,310.50
2025-11-28 22:21:09.256000,L9,309.19,312.56,307.08,293.89,302.96,303.75,311.96,315.60,316.97,312.52,309.48,,299.72,270.56,288.09,300.27,311.91,311.10,322.85,318.92,328.17,308.00,323.27,317.84,300.04,297.69,288.78,276.01,,,293.96,305.10,302.68,317.34,315.36,307.74,310.79,309.72,295.13,306.35,332.17,330.19,292.39,,
