dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0116,nzd0234-0063,nzd0234-0064,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0117,nzd0234-0139,nzd0234-0140
2002-02-25 21:48:47.943000,L7,320.97,327.17,324.30,324.15,305.64,315.16,301.41,310.85,307.56,313.64,310.24,312.68,307.92,309.05,304.46,304.01,317.84,306.26,303.67,300.41,304.18,303.26,302.42,300.90,304.03,301.51,301.29,302.72,298.79,295.88,292.23,291.19,305.65,298.22,289.42,294.71,299.36,301.96,305.09,302.38,304.62,316.78,292.76,289.91,293.65,297.06,303.61,326.25,306.22,310.95,354.96,367.14,383.89,361.64,347.26,353.21,365.68,363.40,375.55,374.37,372.73,367.70,356.83,,,,366.94,355.56,351.57,355.92,364.73,,,,,363.03,356.55,363.22,355.45,357.05,359.98,,360.75,370.14,351.55,355.17,346.37,350.43,,,,,,,,,365.04,362.73,371.44,370.40,376.94,,,,,,,397.14,385.69,409.21,382.85,384.43,384.79,385.14,378.63,388.07,401.15,388.67,386.28,373.93,374.60,375.17,365.88,368.77,367.27,366.97,356.93,345.49,69.83,,,,,344.44,355.73,360.84,390.67,,,,,370.04,373.22,,345.39,336.93,347.70,371.79,369.34,373.53
2002-04-14 21:48:38.601000,L7,299.26,299.96,293.93,290.17,292.54,297.11,297.46,299.13,294.12,297.77,301.76,302.58,300.46,297.84,303.20,294.44,303.59,303.63,297.28,296.03,297.96,296.40,296.39,299.55,296.82,295.53,284.59,289.89,286.99,298.33,281.94,286.95,292.84,290.73,284.32,283.62,282.84,289.79,300.83,298.49,278.60,275.68,280.76,279.21,294.14,286.28,293.48,295.95,295.44,300.82,292.78,289.31,288.15,283.93,275.54,277.38,285.59,295.49,300.14,297.98,298.16,299.13,290.54,290.91,286.78,280.21,286.59,281.75,272.06,271.47,269.59,276.82,286.00,288.06,286.53,291.06,291.37,294.40,293.79,290.64,279.38,284.19,284.55,279.60,284.15,283.65,288.21,287.96,336.05,307.10,308.08,301.10,312.16,310.86,303.41,297.84,287.50,304.45,305.68,276.09,292.74,297.09,292.53,301.89,308.60,306.39,315.66,313.48,390.49,393.94,345.03,374.62,307.11,315.85,316.70,311.19,311.41,307.51,294.33,304.34,319.27,319.92,316.48,367.75,381.39,362.98,351.76,,,286.63,281.58,284.61,286.13,304.18,289.56,288.93,315.09,310.11,319.79,355.73,314.02,295.65,292.66,285.50,296.34,329.43,310.73,292.47,292.97,322.53
2002-05-16 21:48:34.178000,L7,314.35,328.21,307.65,322.51,305.26,308.23,311.39,311.72,304.50,310.98,311.72,310.88,343.20,312.07,309.99,311.81,316.74,312.02,316.63,306.23,313.80,311.62,306.30,307.83,307.11,302.86,310.85,326.62,299.80,335.57,293.65,298.05,307.19,305.78,294.54,321.67,322.09,309.28,307.12,297.68,289.43,290.11,289.10,317.55,323.10,337.73,300.62,306.23,361.17,343.03,337.82,329.74,374.75,293.13,358.47,355.30,368.89,385.95,350.30,341.05,315.50,345.26,351.81,,,343.28,337.08,331.66,369.23,300.07,309.79,302.16,358.74,,369.78,335.38,361.18,363.50,344.00,347.52,,,,341.73,336.70,336.23,332.57,345.55,364.69,369.55,380.34,371.49,,,,,368.43,372.16,369.19,,,,,371.39,362.39,364.80,383.10,382.89,401.97,400.58,383.47,384.02,370.42,382.60,377.69,396.75,390.24,377.30,374.92,375.98,371.15,356.61,368.25,361.41,360.51,362.51,354.10,339.97,,,,,,,,383.51,336.21,381.41,392.83,371.15,323.70,365.31,327.57,,344.51,308.63,,364.95,375.80,373.48
2002-06-01 21:48:28.245000,L7,376.01,370.60,382.98,375.34,388.87,,,,,,,,367.76,375.77,379.31,381.60,381.27,386.27,,,,,,363.09,357.90,367.84,361.66,362.49,378.35,379.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.07,200.17,205.89,243.80,,,,,,,,,,,,,,,,,,,,,,
2002-07-19 21:48:09.583000,L7,332.46,324.62,328.51,325.52,346.73,341.50,355.33,349.30,310.92,310.58,317.36,319.64,319.09,368.23,367.22,364.16,360.37,316.85,312.51,347.68,355.75,358.50,355.37,355.71,347.43,364.55,375.61,367.41,353.38,341.76,334.83,365.60,322.77,307.29,330.95,295.48,352.73,349.38,359.49,361.79,354.06,344.29,358.40,369.15,307.20,336.87,356.33,382.86,,,,,352.49,336.11,368.43,338.34,343.85,342.97,399.74,,,364.43,349.54,357.00,362.61,,,,381.04,356.98,358.67,359.33,352.09,358.87,353.16,341.23,358.45,342.32,328.58,316.47,322.25,340.62,353.57,335.29,308.39,326.31,254.12,244.61,368.29,368.55,365.17,360.63,367.30,377.96,370.95,382.94,,,,,,,,376.00,390.88,384.39,402.07,394.91,408.12,404.61,395.06,386.65,389.91,394.85,395.03,398.45,390.78,379.65,379.18,385.16,225.27,231.70,208.90,235.20,205.84,233.25,247.54,286.83,,357.06,354.04,337.61,341.00,341.02,,,,,304.53,375.10,381.24,,347.98,325.17,286.95,346.31,344.75,,383.28,170.08
2002-08-20 21:47:58.545000,L7,,,357.90,355.90,363.45,375.94,373.78,379.62,371.84,385.89,382.52,377.92,392.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-07 21:47:33.100000,L7,343.52,328.20,313.21,319.60,306.06,312.78,315.59,364.57,,,,334.34,336.72,340.09,,,,,,,,,,331.27,317.40,317.24,317.49,324.54,314.16,320.80,335.15,336.73,356.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.62,351.73,347.18,341.83,343.32,346.38,341.78,349.61,349.39,350.39,346.13,341.80,346.78,338.11,337.79,337.47,327.34,335.36,301.52,296.13,292.96,295.17,300.57,307.07,327.88,,,,,,,,,,,,285.85,325.75,334.13,339.95,296.32,,,,,,,,,,,,,,,,,,,,,,,,,,315.18,317.43,326.07,336.56,354.45,362.72,367.06,373.34,369.91,374.19,,,,,326.58,326.59,341.92,353.65,,,
2002-10-23 21:47:39.211000,L7,370.35,339.92,340.70,341.18,331.96,329.40,341.45,351.32,346.21,342.19,347.76,349.50,350.49,349.42,357.05,350.70,356.39,347.05,332.74,340.17,333.04,340.25,371.79,334.88,334.30,336.22,340.26,336.29,380.67,361.02,337.49,331.05,335.16,326.60,333.56,334.38,347.57,355.03,379.43,338.89,359.20,338.73,343.27,351.21,339.97,347.48,373.68,,,,,,,341.08,336.41,353.32,347.82,357.68,355.52,357.69,368.14,369.53,368.11,,,366.50,357.87,365.68,351.32,361.32,350.72,362.88,358.40,357.02,366.32,356.09,354.65,357.36,356.97,361.43,362.80,365.05,360.76,366.03,370.19,350.03,348.48,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.01,174.77,167.90,190.22,199.03,234.61,,351.03,351.96,359.93,363.84,,,,,,,,,,350.73,349.72,355.44,366.03,,,,
2002-11-08 21:47:44.401000,L7,360.20,339.89,328.16,334.59,337.14,345.16,340.57,355.01,352.55,357.50,355.35,366.54,360.55,357.97,356.15,372.01,361.78,354.24,354.93,344.48,349.32,343.33,336.82,340.36,,,,,,,,,,,,,,366.32,330.39,340.33,323.89,338.26,341.95,334.64,348.18,353.02,361.57,367.47,367.24,374.45,378.25,376.84,387.30,352.36,346.47,340.20,357.88,343.90,354.51,365.49,358.99,360.14,346.10,355.18,362.70,363.19,357.24,344.02,341.47,340.80,345.53,350.00,354.52,346.65,347.08,354.28,351.12,347.69,348.93,352.58,348.69,351.79,356.05,364.54,353.00,355.88,349.94,,373.30,366.57,367.70,370.41,374.52,371.18,,380.86,378.60,373.94,371.11,373.34,368.64,,,380.92,375.34,386.83,389.05,400.39,406.01,411.01,405.72,,402.08,400.38,397.03,399.31,402.18,392.25,388.12,382.43,182.61,188.21,165.73,179.62,170.59,191.70,201.51,236.03,,351.34,344.77,349.44,352.76,358.81,359.38,360.17,368.09,361.07,374.39,376.87,375.68,375.20,347.11,339.32,,,,371.70,385.81,384.35
2002-11-24 21:48:02.112000,L7,374.01,342.01,332.96,339.76,,,,,,345.40,352.26,358.42,358.11,351.48,356.12,351.18,357.73,352.65,347.49,347.39,352.00,350.73,352.25,339.87,329.14,335.24,336.22,350.62,350.14,349.05,343.41,342.26,340.58,338.66,339.17,335.17,336.05,344.86,347.60,343.20,350.14,351.40,343.87,335.97,342.62,349.69,349.69,365.08,376.98,371.80,364.24,373.01,364.74,362.97,352.60,358.69,368.25,360.20,362.09,361.36,369.57,365.81,363.32,363.79,358.97,,,,,,,,,,,,,,,,,,,373.83,369.46,363.59,351.24,355.65,388.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.40,182.66,176.51,199.81,208.71,240.94,114.70,341.89,342.20,350.53,349.46,367.44,364.52,368.47,369.64,387.69,378.46,392.69,382.81,,349.03,351.20,353.88,359.56,355.96,,,
2002-12-26 21:48:11.926000,L7,,,,,,,,,348.66,363.73,359.63,367.26,370.37,365.89,364.07,376.26,383.64,371.10,364.80,350.72,361.39,370.02,,366.55,352.96,353.09,368.50,368.65,380.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.30,367.96,366.16,369.19,363.30,366.34,375.86,378.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-11 21:48:14.464000,L7,,,,269.65,284.66,293.36,348.72,376.28,370.01,373.96,369.39,296.57,305.94,346.25,297.00,292.72,300.44,301.32,299.10,288.84,286.16,292.90,296.15,293.53,298.80,289.35,283.89,288.44,297.84,296.66,288.91,287.65,296.35,297.23,282.11,278.55,280.30,314.93,293.27,285.90,300.62,298.05,286.36,282.80,284.18,286.11,290.26,311.75,311.51,299.56,296.93,293.65,300.90,296.52,281.05,283.55,305.97,310.43,369.09,357.32,364.73,344.47,348.06,286.22,291.88,312.66,292.80,339.64,379.20,278.58,356.12,381.76,340.74,342.99,299.53,290.54,295.76,295.42,299.22,291.62,298.07,286.81,291.09,319.80,377.21,314.71,288.41,317.38,,,366.69,361.07,359.45,356.99,356.71,353.18,352.48,399.32,341.45,338.89,346.92,341.57,341.40,369.18,361.30,362.11,352.53,353.84,360.35,363.63,331.43,335.41,323.64,327.94,,,372.76,392.66,376.91,381.62,200.64,204.33,183.75,312.11,357.53,370.73,246.22,375.51,51.29,357.42,274.66,285.15,288.72,355.81,357.07,352.20,357.86,353.23,371.44,,,346.39,340.94,321.39,359.39,359.06,345.79,378.04,399.85,139.13
2003-01-27 21:48:21.149000,L7,349.22,363.05,396.04,,367.33,337.62,328.77,334.08,328.03,323.24,317.95,324.56,310.64,320.98,320.30,332.39,331.97,325.00,331.83,316.98,322.77,333.41,338.79,321.19,335.25,330.36,340.55,346.48,,344.06,303.66,341.30,353.83,351.09,350.32,325.60,324.10,319.62,306.65,321.82,335.37,357.76,330.89,316.03,312.27,320.35,319.43,357.00,344.54,333.70,326.35,329.70,320.56,327.63,328.10,362.45,351.25,366.22,375.89,351.15,360.67,,360.43,349.73,344.36,346.51,348.28,354.59,345.21,340.69,342.35,356.25,343.24,344.19,345.58,352.44,344.66,351.48,352.07,346.70,347.78,353.63,345.89,342.97,345.43,342.80,346.33,349.20,372.35,376.30,374.49,372.33,374.51,369.53,380.71,378.01,381.91,380.45,378.32,,,,377.06,376.18,378.37,371.87,368.55,372.40,380.30,384.68,381.05,383.58,390.93,394.62,391.57,391.38,391.98,386.89,390.47,380.68,378.09,373.26,382.52,389.53,387.61,,,,,346.05,346.94,340.51,352.61,358.75,357.86,359.68,366.08,,393.07,367.01,371.93,,362.83,350.03,353.51,352.64,359.71,,382.13,378.27
2003-03-16 21:48:34.204000,L7,316.13,323.62,329.90,331.47,313.14,347.01,337.61,326.09,341.43,353.96,334.79,318.40,305.44,310.02,315.07,326.01,321.15,320.74,316.46,329.01,330.56,317.84,317.86,311.57,310.43,320.52,307.78,322.80,304.26,307.81,333.28,335.00,332.38,349.12,354.01,357.30,366.43,356.22,356.25,351.24,358.87,346.92,356.72,356.34,372.64,329.69,359.45,348.76,366.26,373.50,370.07,380.98,376.43,373.82,366.60,,,,,,,,,,,,,,328.10,336.79,327.95,330.97,329.35,335.30,,,,,,,,,,,,,,,357.53,363.39,362.29,364.32,365.88,374.58,,,,,,,,,,,389.57,377.55,376.09,378.76,385.89,393.46,,,,,,411.02,402.19,381.07,369.46,371.44,221.83,393.50,368.08,367.84,375.28,363.83,356.05,351.98,72.45,,,,,,,,,386.10,378.80,370.10,375.93,,,,,,,,390.22,372.02
2003-05-03 21:48:37.175000,L7,,,348.14,354.34,342.92,335.96,352.19,334.92,339.58,344.91,332.47,324.49,336.99,342.50,340.99,326.29,324.11,325.41,298.86,286.23,336.54,328.81,334.13,290.80,317.40,331.37,342.89,349.54,316.93,350.67,325.25,288.94,294.14,289.48,289.54,294.40,297.54,366.42,349.97,352.43,360.22,286.17,292.96,354.08,337.89,307.94,306.78,305.83,305.26,316.83,298.02,309.24,298.19,298.98,286.63,287.09,296.49,306.19,315.00,324.55,314.12,309.04,287.78,351.36,359.89,290.36,291.04,286.98,291.03,292.78,290.82,299.27,299.74,295.32,299.24,296.64,321.17,350.02,344.82,339.14,331.36,313.69,301.18,297.21,306.94,337.97,288.63,324.74,337.25,343.95,387.54,345.52,352.56,337.88,353.43,343.90,349.73,352.85,302.18,337.36,317.84,316.07,327.83,338.34,346.03,352.93,338.72,313.61,355.05,345.18,347.43,325.85,335.58,326.12,347.30,404.17,402.61,403.96,390.93,380.85,266.64,319.58,320.65,323.07,339.62,333.53,313.03,,,290.87,283.55,293.95,294.38,336.69,336.45,340.05,349.75,349.79,374.17,354.65,387.20,343.53,298.53,295.71,335.95,312.32,332.27,338.93,321.77,313.52
2003-08-15 21:36:48.503000,L5,303.08,307.54,301.78,296.64,295.90,301.86,306.82,304.45,307.67,306.45,308.65,307.85,306.05,309.59,304.86,306.97,306.40,306.05,305.59,303.06,302.78,306.16,300.69,300.75,304.54,299.53,299.99,296.47,295.58,300.04,296.77,292.96,298.00,300.58,299.61,296.66,297.02,302.98,300.98,302.33,298.03,288.47,292.55,293.79,300.01,306.14,307.13,307.04,310.76,314.73,310.91,305.95,302.73,304.23,300.66,308.22,312.54,320.29,322.45,323.28,324.34,322.81,315.58,297.90,311.67,300.60,308.63,306.48,292.12,299.75,297.94,301.51,304.49,304.94,303.26,300.23,309.12,307.50,310.12,308.17,307.03,301.11,298.18,296.82,294.70,298.19,297.64,301.15,326.96,323.12,318.00,318.43,317.21,323.49,324.93,318.46,313.61,312.69,317.33,317.92,316.67,317.57,324.41,320.06,330.78,329.79,333.51,332.32,345.34,343.41,340.76,335.62,329.76,325.40,318.86,320.61,323.38,320.65,311.75,315.76,329.41,330.41,322.17,329.56,325.21,317.90,307.58,292.99,48.87,298.73,302.71,304.38,302.23,311.09,314.46,316.43,322.34,323.48,323.18,325.59,321.94,321.70,309.41,305.77,309.40,310.26,312.78,316.97,318.60,324.28
2003-08-31 21:37:06.588000,L5,310.41,316.02,304.13,304.18,310.05,317.62,312.25,312.11,320.93,329.55,343.56,325.83,317.55,314.78,367.04,355.72,365.16,361.02,369.68,315.55,306.11,302.62,297.38,299.50,297.69,299.00,291.41,301.37,296.05,300.47,297.18,297.07,300.21,298.55,296.98,295.12,298.67,298.94,302.52,305.18,295.63,290.75,292.73,292.02,302.66,311.14,311.87,313.64,312.15,311.32,310.55,307.79,307.16,311.03,314.95,307.21,328.66,327.77,328.18,324.80,319.95,320.11,318.45,305.12,306.68,306.93,303.00,300.04,295.52,291.28,301.27,297.19,303.38,307.71,305.00,304.30,305.19,305.57,310.82,310.34,305.51,299.77,293.86,296.40,297.01,297.58,297.28,301.68,322.78,319.59,323.21,316.51,319.46,319.17,321.59,319.50,318.17,316.42,315.72,314.83,314.73,315.78,321.44,324.57,324.18,328.33,334.31,335.87,327.74,328.69,332.86,331.91,324.14,319.38,318.45,317.58,318.79,314.14,309.22,308.99,177.38,187.00,163.92,169.62,170.78,177.62,191.81,230.76,54.66,300.96,299.55,307.25,314.33,306.48,304.58,311.52,318.26,315.47,320.59,324.99,322.07,315.73,308.33,301.72,306.92,308.13,306.46,324.41,312.53,114.32
2003-10-18 21:37:48.406000,L5,,,,,264.62,276.41,283.92,282.38,280.12,279.51,283.46,280.51,285.77,285.31,282.28,290.70,288.14,290.89,286.22,280.25,282.92,291.74,282.84,278.86,280.69,278.19,277.75,276.93,271.59,275.79,275.41,274.69,281.93,277.23,274.51,279.96,307.59,320.00,322.31,302.75,277.24,260.41,271.03,257.50,270.40,281.83,279.21,286.99,281.97,284.09,281.01,279.02,273.61,270.25,263.55,260.50,,,,,,366.05,294.57,275.53,282.65,276.95,278.72,277.39,266.24,258.51,269.89,260.10,278.40,279.88,281.09,274.93,271.45,282.77,290.65,289.44,279.64,275.40,273.80,274.13,277.97,278.72,278.48,285.09,,,302.97,291.70,295.87,289.66,290.01,290.33,279.64,285.02,284.34,282.30,265.48,268.75,,,,,,,304.81,306.10,310.65,293.85,296.63,295.61,280.07,297.41,302.50,291.69,290.33,284.02,266.26,,,278.36,278.16,281.12,271.63,,24.78,279.82,274.78,277.18,277.50,291.03,292.59,294.10,304.18,302.84,,,,281.22,284.42,285.78,289.98,292.39,298.66,285.62,285.88,285.76
2003-11-19 21:38:14.402000,L5,,,,,267.96,276.08,278.72,280.44,276.99,283.19,279.67,281.30,282.16,285.88,281.27,278.93,281.92,272.59,260.04,264.17,274.78,284.02,,249.07,288.77,270.30,265.18,267.61,269.99,270.37,270.15,263.66,276.19,257.85,,,,,,,,,,,,258.70,279.95,281.39,282.55,281.30,275.66,274.71,273.81,269.33,262.98,,,282.60,288.27,288.60,289.71,283.95,281.45,,,,,,,,,,,,,253.19,273.46,288.53,297.16,298.87,285.79,277.14,280.53,273.12,257.34,266.58,271.46,271.42,295.29,291.46,292.14,283.39,287.87,287.19,283.82,292.41,285.25,286.49,287.06,283.55,285.86,276.39,294.41,287.33,301.23,301.01,305.23,299.80,,,,,,,,,302.68,288.84,286.19,277.28,285.47,289.40,284.68,280.27,282.47,275.96,254.02,,42.73,,,,,277.66,279.34,285.31,289.86,290.98,295.66,297.31,292.13,281.42,,,281.87,282.47,282.48,286.55,272.75,284.30
2004-01-22 21:38:40.402000,L5,336.02,346.08,335.81,335.09,340.52,321.15,326.24,328.59,325.85,337.60,341.65,340.71,351.13,360.36,353.45,354.18,336.88,338.73,338.70,332.78,331.47,331.98,331.68,331.79,332.24,342.44,357.01,354.53,355.68,355.61,365.23,354.37,349.35,365.61,361.89,349.54,351.34,355.27,374.22,363.74,356.80,364.56,372.75,368.19,358.06,362.13,372.72,379.02,376.74,365.81,368.39,389.04,374.99,374.95,346.03,378.39,384.70,389.22,377.09,377.55,389.48,352.46,343.90,355.52,345.24,347.61,343.40,346.37,341.42,340.31,335.03,340.61,337.74,332.56,333.77,331.75,334.54,338.07,334.65,345.07,342.53,357.11,326.36,330.01,327.03,339.65,349.39,345.53,361.29,354.34,361.56,349.28,365.01,363.03,362.09,365.74,376.23,372.45,364.83,350.16,339.08,336.34,336.00,337.23,340.71,353.98,350.26,343.98,358.23,363.75,362.09,363.04,353.57,361.35,353.23,351.93,342.91,337.70,334.67,349.05,348.32,360.84,347.85,346.69,348.29,345.04,346.41,342.71,68.63,340.60,336.51,338.26,341.66,354.37,359.29,358.72,347.16,367.90,365.94,348.63,356.64,363.39,332.11,351.91,343.15,350.20,364.26,351.97,348.24,346.75
2004-06-30 21:41:46.478000,L5,,,,272.20,274.99,287.56,293.72,288.99,294.65,292.82,290.51,294.92,293.13,292.15,288.32,294.27,296.89,294.47,293.28,289.64,288.60,295.61,287.68,290.39,291.85,294.41,289.70,288.09,288.44,288.18,287.86,287.20,292.94,286.86,286.22,287.23,289.74,281.71,287.76,287.05,279.43,264.41,281.19,267.66,281.87,289.13,287.54,296.88,297.26,298.76,292.33,294.01,280.33,283.05,272.66,262.40,276.79,281.78,302.63,304.94,312.25,300.92,298.01,282.62,298.52,288.62,286.00,283.53,277.99,279.58,288.26,279.95,284.23,295.83,294.20,290.68,293.60,299.97,301.01,302.63,298.11,292.06,289.60,288.68,287.00,290.46,284.78,291.69,322.68,315.22,314.97,311.85,311.10,302.83,303.38,305.16,305.54,304.07,298.74,300.06,308.41,304.30,316.82,309.29,312.53,314.34,317.54,321.33,319.81,311.26,324.47,318.43,314.77,312.47,304.91,308.87,313.91,312.91,309.73,302.39,310.11,309.72,303.98,307.04,179.16,301.29,293.06,,40.53,286.33,289.74,290.56,291.83,294.69,303.32,301.29,309.95,308.25,311.38,313.32,314.60,301.59,293.63,292.30,290.81,296.77,294.67,301.82,298.61,307.94
2004-09-02 21:43:21.489000,L5,313.26,351.88,355.37,308.96,298.53,304.03,309.50,315.04,316.80,325.95,320.67,325.51,325.94,324.13,320.50,328.27,326.01,325.79,328.94,326.13,326.84,330.30,325.94,326.03,320.38,306.68,310.57,313.98,312.44,312.29,311.82,314.92,321.16,325.22,324.21,314.02,309.05,325.51,316.55,310.99,306.67,316.21,322.09,321.11,325.87,321.63,323.47,331.91,343.35,331.95,331.52,333.23,345.65,332.50,332.87,343.12,343.46,343.24,332.93,333.68,330.57,327.11,327.81,309.75,315.33,327.42,346.75,341.97,340.26,344.89,346.60,334.51,310.39,308.83,307.87,308.16,305.05,311.01,310.38,314.80,316.00,322.45,310.23,310.31,323.94,328.92,334.03,328.84,349.00,348.58,353.97,353.68,348.31,341.69,329.49,331.85,340.73,353.23,360.06,338.84,346.47,339.40,333.82,337.80,342.46,340.02,347.48,359.06,361.69,354.65,353.84,357.64,361.31,357.78,356.41,356.68,366.87,357.34,,,,,,,,,,,,303.24,305.42,298.24,306.73,346.75,336.74,328.15,324.23,326.48,333.39,338.42,342.71,349.36,322.11,314.29,338.29,347.34,337.92,338.56,,
2004-09-18 21:43:46.845000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.85,253.44,258.48,270.97,270.43,267.85,266.48,268.72,,,,,,,275.70,278.41,278.37,278.49,271.55,259.97,268.88,264.58,262.55,259.06,,,,,261.56,261.29,267.00,265.68,262.64,269.08,267.39,270.98,266.17,263.68,263.62,267.81,264.50,265.85,264.35,267.73,300.23,295.43,295.10,285.23,285.45,273.74,271.91,281.11,,276.70,275.92,271.20,275.78,271.68,282.29,280.52,287.28,285.27,289.82,285.59,,,,,,,,,,,,,277.51,274.08,264.02,260.74,263.70,273.12,257.60,,,259.07,256.38,258.49,258.34,268.90,274.12,274.44,275.54,,282.95,286.40,288.49,274.00,264.77,263.66,276.41,277.38,275.76,277.40,,274.59
2004-10-20 21:44:28.706000,L5,314.09,326.28,324.46,319.29,312.59,314.02,321.56,320.28,322.93,327.15,335.77,333.33,330.88,333.92,331.14,335.08,340.28,336.87,335.12,327.97,341.33,337.93,341.25,336.60,326.86,327.79,319.72,327.92,320.13,327.71,332.84,336.72,333.24,345.17,331.77,334.32,333.47,335.21,339.48,335.28,329.02,316.29,315.74,324.39,326.48,331.10,341.58,325.16,330.87,332.85,338.46,341.21,345.28,333.41,341.83,336.08,339.32,341.60,344.34,345.47,333.48,328.92,324.35,320.51,327.88,311.82,322.52,328.77,333.82,336.85,341.41,348.02,310.77,306.59,299.82,300.62,302.85,308.63,306.35,309.61,311.94,303.17,309.86,311.95,323.61,333.01,339.09,338.38,354.95,353.60,349.56,339.99,345.39,339.32,337.26,341.22,342.94,339.95,350.06,332.02,331.40,329.46,331.26,333.66,338.64,344.16,348.24,359.18,356.38,358.48,357.28,355.03,355.22,356.86,348.10,349.69,342.86,337.17,339.38,339.86,348.92,354.36,360.79,370.22,373.63,381.89,369.59,349.68,64.62,304.76,295.86,301.18,310.46,342.76,344.13,324.73,326.61,329.19,333.28,345.59,352.93,344.69,320.98,318.02,322.77,322.16,331.80,332.52,343.52,344.66
