dates,satname,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041
2023-09-30 22:05:45.717000,L8,345.41,305.18,297.11,329.94,305.31,289.04,144.29,318.38,314.15,321.28,306.84,330.49,292.32,,,,,,,,,,,183.93,305.42,315.14,317.34,318.43,318.24,309.78,318.51,,,,,,,,,,,
2023-10-08 22:05:46.354000,L9,328.03,307.78,297.24,327.17,290.76,290.32,162.38,305.28,312.90,321.48,312.97,329.98,334.84,,,,,,,,,,,195.21,305.57,315.41,319.74,320.65,318.88,311.44,319.05,,,,,,,,,,,
2023-10-08 22:06:10.308000,L9,,,,,266.26,287.11,150.53,296.61,308.01,318.54,303.28,,,,,,,,,,,,,,300.04,312.55,309.10,314.63,313.88,289.66,,,,,,,,,,,,
2023-10-16 22:05:47.555000,L8,358.46,351.37,352.07,355.17,364.15,345.80,296.64,330.59,355.62,331.42,375.30,361.14,367.33,342.97,325.86,304.94,309.59,295.48,301.46,292.98,245.41,295.97,277.23,268.30,318.21,323.72,334.87,332.15,332.15,327.37,325.58,338.87,,,,,,,,,,
2023-11-09 22:05:48.886000,L9,347.09,315.52,358.92,358.43,370.62,308.93,298.50,381.88,364.69,344.27,349.63,346.59,338.41,328.96,306.31,299.18,315.02,296.36,286.98,,231.01,284.24,229.13,245.80,304.64,322.26,335.32,331.18,323.27,309.84,316.80,,,,,,,,,,,
2023-11-09 22:06:12.836000,L9,358.60,343.39,365.05,368.45,376.53,350.21,308.37,,372.37,352.73,351.83,349.77,344.64,334.69,313.51,301.73,319.08,300.05,289.86,,233.87,289.46,265.06,282.74,325.02,332.48,348.49,333.41,326.73,318.20,321.63,326.80,296.77,332.15,346.71,338.64,318.92,298.21,,,,
2023-11-25 22:05:56.641000,L9,357.27,357.12,359.86,360.40,373.19,356.69,283.88,333.25,328.70,336.31,356.78,349.48,351.05,345.31,342.06,316.08,306.29,297.55,294.22,300.81,236.74,293.29,285.21,260.21,315.46,325.23,344.92,337.92,337.18,319.42,336.16,341.85,324.87,336.91,346.09,339.86,318.42,326.68,318.83,319.70,325.66,319.34
2023-11-25 22:06:20.599000,L9,359.27,358.76,361.50,362.72,375.12,359.19,288.46,333.78,331.43,337.54,357.88,350.63,352.18,346.11,342.96,318.26,306.72,298.38,294.81,302.03,236.83,294.15,286.21,262.42,316.13,325.59,345.61,338.56,341.15,320.18,337.65,342.35,325.28,337.36,346.35,339.87,322.39,326.91,320.02,319.52,325.58,318.77
2023-12-19 22:05:51.242000,L8,344.25,291.60,,,,276.30,290.71,320.83,317.43,326.74,348.50,343.59,337.83,335.60,281.93,304.39,301.06,289.87,287.18,,,,,252.42,304.30,317.66,326.51,328.54,324.55,311.50,318.87,328.59,326.89,321.45,339.35,306.48,300.04,308.52,296.77,,,
2023-12-19 22:06:15.197000,L8,,,,,,196.17,286.78,315.01,313.10,323.38,344.18,335.01,292.23,330.75,279.38,300.58,298.34,285.62,,,,,,205.10,298.85,313.97,316.39,322.52,317.99,304.53,,,,,,,,,,,,
2024-01-12 22:05:54.962000,L9,350.06,257.10,,,288.43,281.11,168.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:06:18.916000,L9,358.89,350.92,348.72,354.07,361.36,345.14,296.17,343.13,333.21,287.44,,,363.74,343.04,288.53,305.19,303.42,296.26,292.53,290.77,,,,,,,,,,,,337.74,324.98,312.92,344.75,336.73,316.25,324.17,318.12,316.96,309.82,318.37
2024-01-28 22:05:54.259000,L9,342.89,315.32,,,265.28,285.17,192.79,300.98,312.85,322.60,305.05,,,,,,,,,,,,,,295.21,311.65,307.51,313.82,317.20,,,,,,,,,,,,,
2024-01-28 22:06:18.213000,L9,347.95,327.47,292.49,330.45,345.70,288.47,232.05,307.09,315.78,324.54,312.74,338.25,328.45,328.58,281.35,301.19,300.84,290.56,288.74,,,,,191.99,300.61,313.45,317.34,319.28,320.28,310.35,,,,,,,,,,,,
2024-02-13 22:05:53.993000,L9,,,,,325.72,325.75,260.36,279.62,251.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:06:17.947000,L9,,,,352.01,356.22,344.62,275.57,319.94,330.56,331.23,352.89,306.20,,387.06,353.36,312.95,307.78,298.83,301.10,310.45,320.21,298.09,293.67,266.93,320.55,332.07,345.15,342.57,343.74,351.87,334.55,338.81,332.94,340.83,352.45,347.65,338.37,340.36,323.97,328.54,329.23,322.18
2024-03-08 22:05:29.756000,L8,362.12,361.67,358.97,361.67,370.61,351.36,279.13,349.39,320.73,351.13,348.31,342.92,340.15,334.95,326.16,305.37,302.99,295.69,291.46,292.74,274.54,290.44,265.75,225.30,315.54,321.19,333.54,329.95,334.08,322.27,325.69,331.98,320.52,330.40,342.03,335.43,326.43,324.60,320.99,324.85,326.94,319.44
2024-03-16 22:05:47.569000,L9,353.00,307.09,305.07,,285.48,289.67,177.62,294.16,313.15,324.34,342.42,333.60,298.51,,282.75,300.63,298.44,286.99,284.15,,,,,218.74,300.94,313.35,317.79,322.80,319.97,310.68,320.64,,,,,,,,,,,
2024-03-16 22:06:11.528000,L9,,,,,267.90,287.55,163.56,290.21,310.60,,,,,,,,,,,,,,,192.62,297.58,311.24,309.42,318.11,316.05,303.27,317.89,,,,,,,,,,,
2024-04-01 22:06:02.710000,L9,356.93,347.66,,,271.36,288.04,166.70,292.10,311.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09 22:05:13.452000,L8,,,,,263.19,280.55,165.13,299.06,306.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09 22:05:37.411000,L8,,,,,,280.96,164.80,298.83,306.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25 22:05:28.304000,L8,387.57,356.93,353.34,358.93,355.62,338.36,318.27,364.70,347.22,,,,,,,,,,,,,292.32,267.78,253.59,315.01,323.97,335.48,,,,,,,,,,,,,,,
2024-05-03 22:05:14.049000,L9,,,,,268.27,290.32,156.07,301.92,312.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,,,,,267.53,290.09,155.40,301.28,251.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11 22:04:51.948000,L8,306.26,346.82,,,275.93,287.85,159.53,307.23,247.62,,,,,,,,,,,,,,,194.60,297.27,313.08,310.71,324.88,317.39,308.77,,,,,,,,,,,,
2024-05-11 22:05:15.899000,L8,317.89,345.05,,,,179.42,155.05,295.48,244.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27 22:04:41.027000,L8,335.40,306.87,,,,,,,,,,,,,,,,,,,,,,210.54,283.44,279.18,315.24,320.08,321.54,310.26,,,,,,,,,,,,
2024-06-20 22:04:43.026000,L9,,,,,130.43,136.09,124.98,,,,,,,,,,,,,,,,,235.17,300.14,316.97,323.65,326.31,325.63,317.04,326.34,,,,,,,,,,,
2024-06-20 22:05:06.981000,L9,,,,,,,,,,,,,,315.46,280.64,299.00,299.97,290.27,283.62,285.64,267.18,289.08,258.82,239.77,302.77,319.08,326.22,328.50,328.19,318.97,329.12,328.26,,327.96,329.71,297.52,299.44,,311.86,310.95,315.03,308.48
2024-06-28 22:04:55.519000,L8,341.52,321.54,,,268.02,289.46,153.15,317.27,250.63,326.11,303.75,322.64,,,,,,,,,,,,213.75,299.70,314.27,314.47,319.00,321.66,308.02,321.61,,,,,,,,,,,
2024-06-28 22:05:19.477000,L8,351.63,334.25,306.10,341.88,345.13,294.45,171.72,324.99,311.88,330.50,318.42,333.65,,337.64,282.50,306.86,297.74,288.29,285.18,273.96,,,,226.33,305.09,318.67,321.56,324.82,326.24,318.78,326.84,,,,,,,,,,,
2024-07-22 22:05:04.464000,L9,320.62,323.61,,,266.12,292.59,153.43,313.83,247.18,,,,,,,,,,,,,,,203.96,297.94,313.47,314.24,318.48,322.45,313.76,321.69,,,,,,,,,,,
2024-07-22 22:05:28.427000,L9,353.61,333.26,,,268.49,294.07,158.57,315.39,250.67,,,,,327.59,281.97,303.78,295.93,277.28,,,,,,208.81,299.81,314.64,316.25,320.68,323.65,316.19,323.06,,,,,,,,,,,
2024-07-30 22:05:15.126000,L8,298.98,309.02,303.18,332.60,296.05,293.47,150.78,306.24,242.80,318.92,308.79,318.52,290.05,325.40,274.88,300.41,293.06,,,,,,,209.09,285.12,312.97,313.92,317.91,317.94,306.24,319.27,,,,,,,,,,,
2024-07-30 22:05:39.076000,L8,298.46,309.13,302.95,332.16,295.43,292.61,152.79,307.80,242.79,,,,,325.64,275.01,301.27,293.20,,,,,,,211.67,285.65,313.16,314.61,318.65,318.39,306.58,319.77,,,,,,,,,,,
2024-08-31 22:05:27.447000,L8,,,,,,,136.36,299.95,299.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31 22:05:51.410000,L8,361.55,357.85,357.73,360.33,364.42,346.48,279.83,342.73,334.21,332.41,375.67,360.88,347.38,345.69,338.06,319.95,307.62,296.85,294.01,291.87,274.56,297.09,283.09,258.08,310.06,324.23,331.96,333.18,336.65,383.35,337.08,385.22,,,,,,,,,,
2024-09-08 22:05:24.068000,L9,364.23,354.43,354.15,355.41,361.12,347.10,273.29,331.41,324.48,327.24,348.09,346.55,342.03,330.68,325.46,301.34,,,,,261.29,288.26,267.10,254.25,306.97,320.78,329.71,331.60,330.42,326.27,332.96,338.82,323.08,329.58,346.38,338.23,321.98,319.75,318.67,323.51,322.91,316.52
2024-09-08 22:05:48.031000,L9,370.13,360.57,362.96,362.00,367.57,353.48,314.96,337.92,346.28,367.60,372.91,370.30,362.58,368.11,354.45,311.71,315.03,,,316.30,287.35,302.14,333.45,299.14,362.99,364.09,377.63,371.01,361.21,358.40,357.83,349.32,333.92,342.89,354.70,346.62,336.66,331.91,328.46,330.82,332.52,323.21
2024-09-24 22:05:25.519000,L9,306.61,302.71,,,301.42,289.75,160.84,311.72,304.75,299.39,307.28,326.91,331.25,326.83,280.53,300.51,295.22,278.91,,,,255.79,,205.05,295.30,314.43,311.01,318.46,318.71,302.59,316.21,,,,,,,,,,,
2024-09-24 22:05:49.470000,L9,306.82,256.46,,,301.65,290.14,160.33,310.86,304.88,298.64,307.07,326.82,332.58,326.69,280.67,300.42,295.16,278.54,,,,255.03,,202.38,295.19,314.15,310.65,318.29,318.31,302.51,316.04,,,,,,,,,,,
2024-10-26 22:05:48.252000,L9,360.07,356.41,337.15,357.82,365.84,307.55,272.90,326.15,324.59,329.14,371.58,352.65,347.55,344.28,334.97,318.36,307.69,298.19,298.98,299.46,288.83,297.14,265.81,250.49,307.28,323.94,331.87,336.36,336.44,328.80,337.94,338.90,321.89,327.67,345.38,338.71,316.05,322.38,314.78,322.73,327.78,319.26
2024-10-26 22:06:12.211000,L9,359.67,355.80,356.17,356.97,365.28,305.36,272.40,324.89,323.09,328.09,360.80,351.74,346.56,343.17,332.81,316.77,306.45,297.40,297.48,298.30,287.94,296.13,263.84,247.05,306.31,323.03,329.46,335.07,335.05,327.23,336.43,337.66,320.69,326.87,344.31,337.70,311.48,319.18,308.93,321.70,326.71,318.15
2024-12-05 22:05:45.408000,L8,339.94,348.69,339.94,330.23,352.30,283.26,184.87,315.69,310.89,328.46,357.86,348.88,,336.86,291.89,305.82,301.27,287.40,285.99,288.96,281.17,284.44,208.55,182.46,301.50,315.11,322.83,324.92,324.43,,,,,,,,,,,,,
2024-12-05 22:06:09.362000,L8,339.12,348.54,,328.10,295.64,283.17,181.00,313.73,310.34,326.82,355.61,342.74,,,290.90,304.62,300.38,286.11,283.83,288.16,,,,212.12,299.60,313.81,316.67,322.12,322.34,,,,,,,,,,,,,
2024-12-13 22:05:46.012000,L9,,,,,263.70,282.76,166.51,304.79,310.46,,,,,,,,,,,,261.67,269.31,213.71,,,,,,,,,,,,,,,,,,,
2024-12-21 22:05:40.930000,L8,373.07,372.78,356.65,342.99,301.42,,,,,,,,,,,,,,,,,191.36,323.94,242.37,288.19,390.47,348.62,347.96,350.61,355.87,339.39,339.43,334.13,343.50,359.52,349.83,330.03,331.72,329.42,331.66,389.83,380.26
2024-12-21 22:06:04.889000,L8,352.42,327.38,310.16,250.98,,,,,,,,,,,,,,,,,,,,,,,319.87,325.77,321.85,310.83,315.17,,,,,,,,,,,
2025-01-06 22:05:42.612000,L8,353.89,349.04,,322.09,279.18,285.07,185.26,309.93,309.23,323.40,315.13,329.55,,327.02,280.55,303.58,296.82,280.90,,,,,,199.12,288.61,310.25,310.27,315.28,313.33,,,,,,,,,,,,,
2025-01-06 22:06:06.570000,L8,356.25,350.93,,331.16,354.08,288.60,195.75,313.34,312.43,324.01,318.15,333.95,293.33,328.66,282.69,304.80,298.47,285.42,281.86,,,,,209.44,293.35,311.99,317.36,319.24,315.99,,,,,,,,,,,,,
2025-01-14 22:05:49.273000,L9,357.50,347.46,345.77,344.73,351.72,283.27,195.35,320.15,312.64,328.13,311.69,,,,321.89,302.21,297.70,283.16,280.49,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14 22:06:13.228000,L9,358.98,316.27,330.70,346.50,353.89,285.40,197.29,321.83,313.87,328.17,341.34,322.88,337.29,327.93,317.96,303.23,299.11,285.16,281.36,286.50,,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:05:37.651000,L8,,,,,,155.56,163.01,276.97,237.23,,,,,,,,,,,,,,,202.00,301.10,313.23,294.17,318.20,314.42,,,,,,,,,,,,,
2025-01-22 22:06:01.605000,L8,365.61,355.32,356.80,283.67,,271.15,251.43,306.34,320.76,309.94,,,,,,271.92,299.47,285.02,292.38,296.05,284.21,299.80,276.29,253.58,314.33,321.83,345.34,342.17,336.03,352.57,344.72,342.02,328.45,343.93,350.72,353.64,334.12,,,,328.38,328.12
2025-02-07 22:05:41.306000,L8,363.37,360.04,361.57,363.04,365.96,343.25,258.21,344.55,338.53,331.57,358.72,352.00,363.49,345.72,341.33,308.84,305.34,294.25,288.69,289.68,280.83,291.45,271.39,246.62,307.54,319.80,335.86,344.35,337.34,323.25,372.65,342.87,329.17,332.62,351.29,343.83,323.83,326.43,320.13,327.70,,
2025-02-07 22:06:05.260000,L8,365.19,362.15,363.57,364.96,367.98,344.88,272.93,345.08,345.30,330.68,359.34,352.32,365.27,346.31,342.46,308.97,305.53,294.96,289.41,290.33,280.68,292.04,271.65,245.13,307.32,319.47,332.11,341.89,336.24,324.69,374.55,343.08,328.54,333.11,351.15,342.38,324.50,326.23,320.85,,,
2025-02-23 22:05:31.534000,L8,367.29,362.38,362.89,362.12,367.59,350.11,317.71,350.30,344.98,342.27,359.04,355.02,349.35,346.61,340.81,319.24,304.21,294.75,291.07,291.36,286.12,291.58,255.64,240.82,309.31,322.02,335.81,336.45,336.78,330.36,331.97,341.01,323.90,325.67,348.01,340.35,325.81,326.70,317.76,324.21,327.92,318.60
2025-02-23 22:05:55.493000,L8,368.21,363.68,364.08,363.10,368.53,350.83,318.08,352.32,345.79,345.90,359.62,355.59,360.17,346.89,341.32,319.61,304.41,294.84,291.81,291.93,286.38,291.99,256.07,240.09,309.38,322.28,336.34,336.70,337.11,331.01,332.40,341.41,324.25,326.25,348.11,340.24,326.75,326.72,318.24,323.80,327.61,318.58
2025-03-19 22:05:30.904000,L9,355.08,346.75,,336.92,289.44,284.93,180.68,317.94,315.07,,,,,,,,,,,,,,,197.19,299.70,313.13,301.73,318.48,315.86,302.40,,,,,,,,,,,,
2025-03-19 22:05:54.855000,L9,355.22,346.84,,,287.40,284.77,175.09,316.42,314.85,,,,,,,,,,,,,,,,297.46,312.25,294.90,316.17,314.22,294.22,,,,,,,,,,,,
2025-03-27 22:05:17.003000,L8,354.51,305.57,,,268.13,287.52,161.15,307.89,315.44,255.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27 22:05:40.953000,L8,362.62,357.42,359.06,356.95,360.41,327.04,236.96,349.22,331.99,328.40,351.26,340.58,345.05,335.33,331.93,308.82,302.36,292.67,287.15,290.54,281.64,290.06,247.62,227.50,307.98,319.21,326.41,328.44,328.01,318.17,323.57,330.61,319.86,326.79,343.81,336.17,306.89,326.75,316.97,318.81,322.42,317.71
2025-04-04 22:05:27.976000,L9,322.76,308.96,,,257.36,283.60,158.36,310.92,312.51,320.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04 22:05:51.931000,L9,331.85,302.31,,,251.42,280.78,154.56,306.44,310.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-20 22:05:25.946000,L9,339.94,310.06,,,256.46,289.87,159.05,312.73,250.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 22:05:26.593000,L8,273.70,305.34,,,,182.54,158.38,311.94,243.18,,,,,326.28,278.02,300.53,293.49,273.94,,,,,,209.31,293.36,313.81,312.50,316.31,316.09,302.09,,,,,,,,,,,,
2025-05-30 22:05:06.698000,L8,350.58,347.73,,345.31,348.33,291.94,210.79,322.72,311.04,329.21,310.11,314.73,,324.75,282.98,306.64,299.08,286.76,284.95,285.31,,,,210.86,309.91,316.86,319.01,317.23,311.11,313.64,318.59,,,,,,,,,,,
2025-05-30 22:05:30.657000,L8,348.82,346.92,,344.34,347.57,290.54,202.74,321.78,309.33,328.27,306.70,313.35,,323.65,281.80,305.89,298.44,285.87,283.75,284.12,,,,209.83,308.29,316.15,317.70,316.05,307.16,312.52,317.22,,,,,,,,,,,
2025-06-07 22:05:05.116000,L9,,,,,,167.18,143.06,301.26,243.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07 22:05:29.079000,L9,,,,,,290.78,155.12,311.94,309.72,,,,,,,,,,,,,,,206.53,301.75,314.89,316.30,318.75,318.24,310.21,,,,,,,,,,,,
2025-06-23 22:05:18.348000,L9,,,,,249.59,289.04,155.38,317.49,245.24,,,,,,,,,,,,,,,206.55,302.20,315.91,313.67,315.71,316.25,295.77,,,,,,,,,,,,
2025-08-02 22:05:33.990000,L8,343.55,341.46,295.68,339.48,296.79,292.07,153.67,316.65,312.42,,,,,309.91,279.79,305.42,296.84,285.16,282.61,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:05:57.944000,L8,344.55,342.20,297.60,339.98,299.22,292.57,157.32,318.01,312.97,,,,,308.44,280.59,306.41,297.53,285.90,283.64,,,,,210.02,306.65,318.42,312.58,320.18,319.78,310.37,319.03,,,,,,,,,,,
2025-08-10 22:06:04.262000,L9,352.22,348.99,302.09,341.38,299.19,295.22,166.48,317.22,315.51,326.01,312.91,334.01,,286.84,280.81,306.86,298.51,286.62,285.54,,,,,214.88,308.19,320.34,316.65,321.85,323.19,312.72,319.64,,,,,,,,,,,
2025-08-18 22:05:41.342000,L8,323.87,333.74,307.70,337.99,324.26,290.27,134.05,,,,,,,,,,,,,,,,,214.24,301.28,315.68,309.59,315.63,315.30,287.71,,,,,,,,,,,,
2025-09-19 22:05:51.369000,L8,361.53,357.92,365.14,358.83,357.94,346.57,227.67,356.15,,367.89,360.20,350.41,352.12,350.72,371.49,345.42,304.24,294.20,292.76,289.49,279.91,293.37,243.86,245.03,315.25,325.53,326.42,283.83,286.57,320.61,338.29,350.73,325.16,340.90,351.32,344.80,333.23,327.17,324.17,323.40,328.07,315.52
2025-09-19 22:06:15.328000,L8,360.98,357.62,365.07,358.56,357.77,346.10,227.21,355.97,,367.49,359.96,350.08,351.42,350.62,371.15,344.90,304.05,294.12,292.20,289.10,279.73,293.18,243.63,244.77,315.15,325.47,325.80,283.42,286.61,320.70,337.37,350.73,325.09,340.78,351.21,344.77,333.12,327.14,323.96,323.60,328.20,315.45
2025-09-27 22:05:54.973000,L9,357.74,353.77,347.60,348.13,350.41,334.54,257.52,332.18,332.30,328.31,352.40,347.40,350.95,340.57,337.47,309.01,304.46,293.24,291.71,,,,,,,,,,,,,340.77,316.47,318.52,342.57,343.65,312.85,304.38,316.51,313.14,325.38,313.41
2025-10-05 22:05:52.792000,L8,296.17,307.34,301.67,,264.76,287.80,148.12,306.99,306.33,,,,,323.37,277.72,301.42,288.86,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 22:06:16.755000,L8,299.77,333.84,304.94,,298.92,290.69,153.40,312.61,309.46,,,,,326.33,279.28,303.19,292.88,,,,,,,,,312.41,309.39,311.54,314.40,312.65,314.20,,,,,,,,,,,
2025-11-06 22:06:19.899000,L8,358.48,353.69,347.76,343.00,350.93,291.21,195.75,323.86,314.38,326.03,348.79,339.74,340.68,335.70,319.74,309.74,301.76,291.29,289.63,292.19,287.38,287.29,220.78,209.60,306.23,319.06,321.56,324.03,323.97,315.04,323.80,,,,,,,,,309.74,316.84,313.47
