dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2024-06-25 22:25:13.177000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.65,215.11,198.92,222.68,206.43,208.65,,,,,,,215.97,198.13,220.45,215.11,240.43,,226.59,224.10,240.33,246.24,241.67,240.98,225.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26 22:19:16.412000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.14,226.38,210.17,228.72,216.54,223.72,223.12,,,,,,191.26,202.13,232.29,217.03,248.16,,237.80,230.94,246.20,251.10,250.64,247.52,240.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.79,243.22,243.78,198.76,214.40,,,,,,,,,,235.04,247.29,241.58,253.12,237.12,220.85,,,,,
2024-07-03 22:25:28.949000,L8,,,,,,,,,,,,,,,198.26,217.65,197.15,213.07,219.18,214.93,214.44,208.97,225.43,213.76,216.18,,,,,,,,,,194.71,164.74,216.90,216.62,230.86,208.10,215.83,223.88,210.07,232.43,222.93,223.28,232.00,225.69,219.40,164.60,,,221.92,228.92,230.26,225.11,246.84,246.55,245.67,245.27,251.39,259.32,255.12,254.34,247.41,226.36,216.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.15,247.55,253.54,251.73,261.03,175.52,,,,,,,,,208.05,234.05,244.78,246.34,257.69,241.37,226.39,,,,,
2024-07-04 22:19:15.863000,L9,,,,,,,,,,,,,,,,,,205.30,206.71,200.52,209.68,,,,,,,,,,,,,,,,,,,,198.96,214.55,203.92,225.71,217.99,217.23,,,,,,,213.48,222.82,223.72,221.43,246.22,,233.99,235.00,246.31,252.86,247.55,247.31,241.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11 22:25:34.490000,L9,,,,,,,,,,,,,,,199.45,221.22,212.64,217.78,221.48,221.28,221.86,220.27,234.59,221.69,223.32,,,,,,199.43,198.68,211.64,194.40,198.56,,221.80,220.35,235.02,215.41,222.42,233.41,217.79,234.99,227.36,228.74,237.94,226.45,224.22,212.13,225.58,222.81,227.35,231.56,234.82,230.78,252.32,245.62,251.93,249.08,258.14,262.97,262.71,262.43,252.55,240.12,219.21,230.65,231.61,226.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.38,249.38,257.81,262.71,267.08,221.71,242.13,203.74,,,,242.19,244.98,248.76,217.69,237.26,257.33,251.03,262.24,242.88,233.65,236.69,,,,
2024-07-12 22:19:24.745000,L8,,,,,,,,,,,,,,,193.47,215.11,177.24,213.23,217.64,212.59,217.36,209.49,234.14,200.69,,,,,,,,,,,,,218.29,218.74,230.87,212.91,223.50,224.95,215.45,230.12,223.44,230.85,226.57,224.82,222.97,164.60,222.32,225.05,219.92,231.46,228.22,231.00,250.85,248.45,248.78,246.62,254.78,260.97,257.97,257.69,250.13,231.95,202.15,222.03,227.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20 22:19:26.642000,L9,,,,,,,,,,,,,,,181.56,209.72,181.64,208.00,214.55,203.09,213.50,,,,,,,,,,,,,,,,,,,,204.63,217.84,205.72,226.10,210.47,226.10,214.84,,,,,,219.82,226.89,226.22,221.19,242.88,,233.98,236.80,247.36,250.71,247.51,245.06,243.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.16,237.87,247.65,203.45,,,,,,,,,,215.64,228.10,248.34,,,,,,,,,
2024-08-05 22:19:30.401000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.51,220.12,207.12,226.33,212.61,226.27,226.97,,,,,,222.78,202.88,229.38,215.48,248.58,222.85,244.24,228.52,245.28,249.95,250.21,248.60,243.76,218.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.46,231.98,246.72,247.89,211.16,216.70,225.22,238.91,,,,,,,,,,235.02,257.80,236.34,219.28,,,,,
2024-08-12 22:25:45.805000,L9,,,,,,,,,,,174.90,179.32,189.81,198.78,206.27,217.75,222.36,212.89,218.53,215.26,220.20,210.61,231.02,216.37,218.50,,,,,,,,,,,,,,,,,,,174.34,192.54,209.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.61,249.37,261.35,257.54,228.75,239.85,248.43,,,,197.32,242.95,242.23,216.69,230.02,248.14,242.35,260.08,241.74,231.85,222.02,,,,
2024-08-13 22:19:38.484000,L8,,,,,,,,,,,,,,,194.62,211.66,209.83,207.90,210.15,206.24,208.19,184.29,,,,,,,,,,,,,,,,,,,191.55,212.31,205.94,223.17,207.54,217.14,222.88,,,,,,215.70,222.35,222.13,218.47,241.09,211.18,227.94,230.53,242.97,247.83,245.26,243.98,241.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.61,245.39,239.09,251.89,246.12,213.68,,,,,,,,,,,,237.85,248.37,232.03,196.90,,,,,
2024-08-29 22:19:45.744000,L8,,,,,,,,,,,,,,,,,,207.40,221.76,208.48,216.65,221.49,235.45,218.90,226.29,,,,239.41,234.50,236.06,239.29,233.68,231.89,241.91,234.96,244.75,245.17,249.10,236.33,248.18,256.29,248.87,246.25,257.41,247.70,213.81,,217.01,205.37,226.77,229.42,223.35,229.66,228.81,235.00,247.36,233.91,208.77,,236.45,227.28,232.77,245.14,247.88,217.49,209.00,218.04,224.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15 22:26:12.971000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.39,281.99,241.90,285.05,285.78,282.95,297.13,289.28,309.61,324.99,280.69,283.94,288.83,295.51,303.05,316.76,311.85,317.20,294.20,280.69,277.74,293.87,281.17,286.42,264.10,223.03,221.02,308.69,284.80,312.99,313.21,311.10,,,,255.48,258.77,252.89,257.18,261.43,,,,,,,,,,,,,,,,,,,,,,,,248.01,271.01,279.82,287.76,292.82,291.91,295.69,300.96,293.56,297.02,325.54,317.32,302.86,287.94,241.47,217.32,213.46,,,,,,269.77,269.00,289.64,289.30
2024-11-17 22:20:02.598000,L8,195.83,223.98,246.87,291.20,279.41,276.55,284.35,283.81,284.44,281.71,283.01,280.58,279.56,287.55,295.66,283.35,285.40,286.36,282.05,280.92,286.48,294.64,287.30,287.49,279.18,280.07,270.16,272.72,270.53,284.32,280.59,282.42,280.43,281.01,274.48,286.51,292.40,292.55,292.76,290.53,272.56,279.62,287.65,285.47,289.03,300.29,304.85,307.80,299.70,285.29,278.42,287.67,289.37,295.95,299.04,312.31,327.14,333.18,333.76,347.61,348.23,338.40,335.11,332.18,322.44,309.91,303.68,292.10,295.60,298.58,313.79,321.11,323.84,321.04,325.33,314.94,323.54,327.13,320.38,319.36,307.45,312.67,313.38,301.67,243.61,244.15,244.83,261.06,275.15,258.54,269.57,261.27,242.26,216.52,238.77,238.16,227.54,235.22,245.64,273.90,328.55,305.72,278.62,,,306.91,312.82,295.28,309.14,318.46,327.45,340.86,351.34,340.34,350.37,352.20,347.58,344.25,340.82,341.80,335.99,341.00,326.64,317.15,299.54,295.61,290.56,301.74,305.99,313.29,306.85,298.77,294.45,299.44,315.95,324.55,324.50
2024-12-18 22:26:19.938000,L9,275.83,259.74,256.02,262.87,267.15,283.85,280.11,277.62,297.71,297.27,285.74,299.53,309.97,304.93,287.70,283.27,275.52,283.48,282.19,283.50,290.20,293.16,293.62,300.17,304.32,297.28,291.41,288.85,279.63,278.54,273.23,278.91,274.51,297.53,300.10,298.27,286.09,282.09,293.48,300.74,286.52,289.39,284.19,292.19,279.01,277.76,315.50,317.38,318.32,318.71,315.79,306.14,295.76,294.60,319.37,335.50,330.76,338.99,344.82,350.13,354.56,375.09,374.10,366.99,360.82,357.01,335.18,300.53,302.04,298.89,306.26,321.86,334.40,330.92,324.62,320.03,324.48,325.67,334.08,333.71,330.93,322.23,319.59,306.33,279.85,270.99,269.51,264.28,269.70,260.46,290.71,245.57,244.19,257.71,291.19,254.82,250.21,255.09,269.55,299.29,337.90,332.01,278.67,359.80,332.68,345.88,339.13,334.53,336.22,212.44,338.70,338.96,352.65,364.30,368.77,370.16,366.64,354.89,352.87,349.24,359.44,347.80,340.08,314.57,309.01,299.90,301.69,297.31,301.40,314.33,309.03,296.25,296.39,306.38,320.04,334.01,334.76
2024-12-26 22:26:13.117000,L8,,168.96,183.74,189.60,199.31,193.29,197.06,230.34,221.85,211.10,205.15,212.97,222.84,231.45,239.23,250.44,262.95,255.71,246.28,250.66,252.96,255.78,258.87,259.40,253.91,258.23,256.64,249.06,252.75,248.03,248.01,250.29,243.61,276.65,270.52,276.01,272.62,269.17,260.49,251.15,269.27,280.38,278.38,270.72,279.24,265.77,262.77,260.65,280.10,278.74,260.17,254.80,262.29,271.43,258.24,261.87,277.79,278.03,279.77,287.12,290.58,292.71,289.75,284.53,280.82,267.34,269.72,273.42,271.69,289.50,284.28,314.43,266.56,209.78,223.58,243.14,188.71,160.01,,240.20,230.83,216.79,179.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.11,256.38,273.16,281.25,288.73,294.19,293.57,303.33,305.71,294.21,294.93,296.33,306.20,300.14,300.71,278.13,285.46,290.23,294.00,279.67,301.45,264.90,264.45,269.46,270.61,329.00,333.80
2024-12-27 22:20:09.787000,L9,177.25,170.66,188.37,193.94,204.56,195.84,197.48,238.48,233.33,229.46,209.45,216.78,225.98,236.73,240.62,251.45,248.51,250.75,246.51,252.70,253.72,253.24,258.85,264.23,255.14,257.86,256.17,259.07,263.95,259.89,261.45,254.91,244.67,252.39,250.08,275.85,262.08,262.14,261.19,260.19,262.17,276.86,272.12,261.77,268.50,275.35,289.35,269.63,266.83,269.58,261.29,283.77,267.05,268.45,270.38,269.56,292.85,285.00,285.61,287.76,293.06,296.48,292.59,288.83,282.12,271.91,269.33,269.92,268.11,266.03,284.58,304.15,272.49,205.72,228.11,231.07,223.98,201.09,214.31,194.74,198.81,177.61,189.00,,,,,,,,,,,,,,,,,,,,,,,283.61,280.38,264.62,257.91,250.16,237.30,263.54,276.88,286.11,293.87,301.01,297.89,302.66,304.23,299.39,293.81,296.87,300.91,298.61,285.41,291.52,281.33,287.84,291.20,285.28,276.46,266.20,270.32,272.31,277.52,306.07,323.18
2025-01-03 22:26:15.249000,L9,380.83,389.06,385.68,385.11,353.28,412.91,422.14,431.32,432.93,408.54,472.77,416.97,415.82,383.43,371.10,385.79,382.89,425.78,392.07,379.16,380.57,381.57,395.29,428.16,428.70,409.56,405.40,382.71,380.79,333.11,339.50,389.64,424.01,402.48,418.21,401.70,383.14,388.82,400.17,382.86,383.46,387.85,394.82,384.98,389.15,411.64,417.54,409.90,393.35,387.16,389.55,386.84,397.03,331.09,365.29,352.69,362.42,378.54,392.65,384.98,415.57,411.01,384.17,538.35,474.36,498.73,487.61,465.78,450.09,537.31,516.70,507.03,366.71,374.92,366.69,367.83,382.73,388.75,369.20,373.83,538.82,552.89,494.84,439.13,426.55,494.65,359.45,422.80,481.61,314.71,347.35,338.64,348.66,360.59,353.36,364.74,361.50,531.43,374.40,543.71,526.45,452.89,438.84,458.30,459.61,492.89,345.00,510.58,474.77,468.41,496.12,498.33,512.04,,540.83,422.18,429.22,391.12,397.62,395.52,391.59,395.75,408.56,385.42,421.54,421.79,360.94,433.72,470.57,452.16,488.02,,,,,,
2025-01-04 22:20:02.767000,L8,,170.67,185.93,194.49,202.13,194.46,196.11,229.44,224.03,215.88,207.17,213.62,227.01,230.76,235.72,245.24,244.68,245.69,243.70,246.09,249.54,249.37,258.82,259.88,260.68,271.62,265.82,255.37,255.52,248.82,239.99,242.21,242.05,244.40,250.82,252.29,261.22,256.18,254.69,254.68,259.32,263.07,260.39,257.20,264.06,262.39,269.44,265.16,260.32,260.48,251.66,259.41,375.77,393.34,383.57,264.87,279.58,280.62,279.66,284.06,288.69,292.95,290.47,285.17,279.83,266.96,264.46,264.29,265.50,259.24,281.75,286.84,268.02,203.80,223.92,208.03,191.86,162.97,,241.67,232.75,216.66,179.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.60,256.79,273.42,281.21,288.99,293.36,291.41,296.13,366.72,376.74,370.62,373.56,301.23,296.65,280.35,276.00,282.00,291.82,288.11,280.44,275.33,265.23,263.74,267.29,270.66,299.38,324.24
2025-01-12 22:20:09.312000,L9,259.16,234.51,252.85,255.32,253.35,254.41,262.41,267.37,269.89,264.39,267.07,263.96,268.72,269.99,267.56,263.43,260.96,275.43,255.98,260.10,264.59,263.27,279.19,271.83,273.80,276.51,274.06,279.66,269.06,262.45,260.36,256.01,263.20,257.55,260.17,262.00,273.67,271.68,268.78,271.40,274.96,276.36,287.38,282.41,274.24,277.47,286.45,288.13,290.51,281.51,267.18,267.69,280.52,295.70,277.23,280.38,297.50,297.53,297.61,310.98,317.38,320.78,312.50,315.87,315.69,308.73,294.71,286.69,279.30,282.32,295.08,302.34,318.73,318.86,315.23,297.89,215.88,200.71,201.05,200.81,206.24,179.09,286.38,262.37,234.93,222.11,239.41,242.51,239.71,240.96,241.77,219.73,217.89,206.63,209.53,212.87,218.92,241.81,233.35,267.00,317.80,297.56,267.53,205.28,287.41,306.14,302.63,295.13,299.07,292.63,298.16,304.91,313.60,332.94,332.97,349.89,330.93,320.07,321.54,321.17,331.91,312.45,316.31,309.14,295.87,301.29,292.01,296.52,291.01,297.56,300.59,292.62,285.03,284.17,289.84,309.27,324.46
2025-01-19 22:26:22.997000,L9,,,,177.11,202.09,191.84,197.08,238.10,236.63,215.04,207.91,216.88,227.06,236.50,240.20,249.33,247.95,250.82,244.70,248.77,251.31,252.53,257.57,257.51,255.31,254.68,252.41,252.57,256.57,250.80,247.76,246.82,247.74,244.92,247.98,248.79,257.37,257.14,257.04,253.38,258.79,262.37,261.41,258.36,262.41,265.41,263.71,263.57,263.66,260.24,260.92,259.45,258.55,262.92,265.08,268.65,282.58,282.29,286.64,290.55,292.51,296.66,294.90,294.20,379.73,378.71,362.50,362.69,267.90,259.97,280.96,288.57,266.07,210.52,222.38,238.80,193.32,163.11,,243.52,231.51,216.08,178.35,,,,,,,,,,,,,,,,,,,,,,,270.37,270.88,258.28,232.36,,233.80,262.69,276.31,285.57,292.38,297.74,296.77,301.81,304.60,295.16,297.47,292.74,307.47,297.68,283.48,276.28,283.17,291.06,287.64,281.44,274.98,265.76,266.72,271.56,272.52,293.34,334.51
2025-01-20 22:20:01.302000,L8,288.17,292.46,321.34,321.02,273.63,271.33,270.56,274.42,294.77,308.12,296.58,305.21,308.75,284.38,353.60,309.47,311.00,284.86,281.60,269.69,277.43,278.03,281.54,284.39,288.74,318.13,308.15,316.14,316.16,318.53,326.63,280.98,281.50,272.65,282.27,289.28,299.59,317.90,286.84,305.29,306.81,306.78,354.39,355.28,319.56,379.26,380.68,381.42,292.46,308.52,320.02,291.84,317.25,363.70,368.13,381.47,382.60,403.83,418.00,392.07,392.52,396.81,394.88,404.35,402.22,393.51,381.66,368.58,376.00,293.58,301.50,313.64,330.25,350.40,345.01,327.20,324.44,335.79,349.36,341.65,331.41,323.08,326.28,304.33,278.29,278.01,275.38,263.85,272.15,312.40,315.96,322.30,331.57,329.68,343.01,338.40,328.32,328.78,278.73,377.86,406.30,335.41,349.39,324.38,316.94,331.30,337.10,338.07,343.21,341.68,345.20,350.70,358.08,365.29,374.35,372.56,381.37,379.99,394.63,385.01,389.61,379.72,368.43,351.75,376.21,374.80,350.39,306.16,303.35,384.37,387.94,356.03,307.66,312.82,389.38,344.56,345.76
2025-01-27 22:26:12.664000,L8,363.18,271.00,277.44,280.86,288.07,292.50,279.05,283.73,290.55,295.62,329.64,347.27,365.38,369.99,384.33,358.31,379.69,338.33,348.76,311.38,347.56,319.35,321.99,370.08,352.81,333.52,293.04,295.40,298.63,283.05,300.82,271.87,291.66,278.32,280.18,282.73,283.04,291.99,289.41,281.77,287.61,336.01,334.08,298.84,321.53,318.55,347.48,353.65,375.95,340.08,293.27,286.90,297.89,313.03,339.99,359.06,402.06,378.14,401.99,387.52,399.86,390.54,392.58,362.04,373.24,372.71,354.79,336.38,295.73,305.08,306.33,311.73,379.29,349.42,325.28,324.07,313.87,329.31,327.87,335.63,321.35,325.51,315.93,291.10,254.28,259.04,270.10,250.88,276.08,284.20,300.70,283.78,276.73,273.88,284.36,297.38,306.62,303.38,317.10,383.98,385.69,404.01,305.50,235.70,229.24,232.67,230.74,217.70,208.99,213.66,336.13,343.01,349.38,368.50,369.03,378.76,372.24,402.97,382.21,377.29,382.38,379.03,381.08,391.10,390.66,382.90,337.30,407.73,378.81,381.18,308.57,302.69,300.89,332.49,345.73,337.81,341.89
2025-02-13 22:20:10.653000,L9,268.94,261.03,252.87,283.34,283.74,286.99,273.51,296.86,297.46,288.51,276.82,273.34,289.43,278.21,274.02,273.94,277.28,273.20,293.04,286.82,285.61,291.21,302.64,291.08,292.98,280.17,281.37,272.30,277.28,270.57,266.83,271.12,267.11,268.36,273.38,264.61,272.69,274.36,280.98,274.54,285.27,280.00,281.49,292.23,278.87,308.51,310.82,315.57,310.64,307.59,275.97,274.96,303.02,283.66,303.57,309.35,307.91,303.77,307.01,329.80,327.48,330.06,336.79,324.61,327.37,316.86,330.29,290.71,286.99,295.99,327.77,310.84,325.49,317.82,311.74,305.51,311.77,318.68,327.56,325.91,315.82,326.23,315.20,269.87,253.21,237.73,226.29,233.51,245.79,270.26,282.00,290.95,254.59,247.73,244.42,244.93,287.38,253.80,268.89,326.63,371.94,378.58,262.94,178.05,213.44,228.11,226.44,219.86,212.21,212.83,304.04,323.80,329.11,334.13,363.16,348.35,345.55,339.99,349.02,348.28,338.84,320.21,334.24,309.26,302.17,296.26,296.71,298.25,293.39,296.16,297.70,292.17,297.61,289.37,297.09,310.24,327.00
2025-02-20 22:26:20.268000,L9,219.28,172.56,203.76,210.46,224.15,237.82,244.20,244.26,248.62,243.48,252.29,249.77,252.57,265.32,267.27,269.50,294.52,293.33,267.27,262.38,272.44,258.78,293.82,285.83,275.72,271.03,264.30,253.73,304.77,302.04,263.44,261.06,253.72,251.37,259.39,264.05,267.47,275.49,257.74,256.46,341.03,345.40,352.27,361.81,270.51,272.46,275.43,277.29,280.57,274.91,270.98,269.73,273.32,284.02,293.07,302.55,314.68,305.42,312.71,321.71,319.08,314.11,323.71,325.81,347.51,305.64,293.13,282.92,279.29,278.30,287.88,298.08,276.83,247.72,229.21,226.81,199.20,168.31,,,,,,,,,,,,,,,,,,,,,,,,,,,256.00,273.15,273.61,260.80,250.79,246.75,238.02,265.05,279.73,349.59,370.47,370.82,369.97,306.93,308.82,305.00,298.71,301.08,309.45,307.18,284.52,282.10,281.70,290.52,289.00,285.96,283.82,274.27,268.48,272.18,279.15,314.17,311.37
2025-02-21 22:19:55.138000,L8,180.19,169.42,187.17,189.25,202.27,194.65,198.92,234.53,224.62,223.80,208.18,217.88,227.01,235.58,242.37,250.51,247.50,249.29,244.01,247.69,249.37,249.61,256.87,258.45,253.17,276.28,254.65,248.91,283.58,248.29,250.93,282.20,292.39,290.83,256.08,249.32,260.12,258.69,259.81,251.62,258.95,270.48,266.12,261.31,266.21,266.37,266.56,269.91,266.61,365.07,375.07,386.54,388.48,263.83,273.05,264.39,283.34,286.26,282.59,288.31,293.69,296.24,294.47,292.08,281.74,271.03,266.68,267.56,266.12,260.39,285.58,294.89,269.68,205.61,223.36,207.66,194.20,163.99,,243.30,230.69,216.29,179.75,,,,,,,,,,,,,,,,,,,,,,258.96,272.24,272.45,260.18,249.91,236.41,227.82,258.73,278.45,284.23,291.12,295.35,293.69,304.58,307.99,300.13,294.55,293.70,308.49,301.94,280.50,277.57,282.53,289.12,285.18,282.01,279.83,268.53,267.96,271.61,271.61,312.69,330.03
2025-03-08 22:26:14.458000,L9,175.12,170.28,187.25,183.07,202.64,195.70,197.43,234.96,224.60,228.67,211.44,218.06,227.75,234.54,243.94,250.86,250.46,248.26,246.90,250.02,250.78,249.92,257.72,259.04,253.39,258.53,253.99,253.72,253.15,244.60,246.45,248.21,247.51,245.52,250.70,250.12,257.82,259.03,258.03,249.78,351.59,355.10,361.34,259.61,265.17,262.75,264.14,265.70,263.69,377.18,372.75,377.59,378.40,260.18,264.90,456.35,502.66,495.95,282.98,286.26,292.63,295.02,293.88,288.16,281.87,268.40,267.30,268.87,349.87,335.43,369.62,370.50,266.72,209.89,221.82,238.42,193.20,162.75,,240.91,230.63,216.82,179.58,,,,,,,,,,,,,,,,,,,,,265.34,255.12,271.34,272.39,258.92,252.21,247.02,235.53,257.35,277.71,283.60,291.84,297.28,293.91,301.66,303.59,299.35,293.50,296.00,302.32,299.34,280.88,278.94,281.61,287.55,285.98,282.48,280.01,267.01,266.21,269.31,269.45,312.27,327.34
2025-03-24 22:26:03.112000,L9,,,,,,,,,,,172.96,177.23,190.13,200.37,204.67,216.74,216.76,211.32,217.69,216.34,217.11,214.91,227.47,217.56,208.65,205.90,218.64,,,167.54,178.73,197.82,201.12,212.60,203.59,202.19,216.17,217.90,219.30,208.09,215.66,222.30,216.36,225.16,217.96,229.67,228.70,227.13,223.98,218.23,221.48,223.46,219.82,229.08,229.08,229.60,246.65,248.73,245.26,250.02,253.58,258.01,255.24,254.97,248.53,229.52,228.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.84,248.33,252.62,261.74,256.92,220.59,239.58,246.57,228.00,202.02,216.77,236.14,229.39,224.94,210.31,220.61,167.61,230.77,231.73,227.80,216.59,226.57,,,,
2025-03-25 22:19:39.831000,L8,176.03,171.26,186.19,187.27,202.33,193.68,193.86,233.83,224.98,225.38,208.58,288.07,293.57,279.84,287.05,353.04,363.73,334.03,345.55,393.98,402.38,412.34,261.53,253.74,250.31,251.55,253.92,248.76,276.82,247.60,273.40,267.06,266.97,246.11,250.41,247.75,257.11,253.80,253.87,250.94,259.93,292.21,312.79,288.81,269.29,267.22,263.21,268.28,261.06,258.48,252.87,256.15,255.50,262.70,261.38,263.09,279.38,293.22,283.20,291.97,291.18,298.33,293.84,290.42,286.41,269.49,268.87,273.09,274.73,275.50,282.36,291.27,267.47,204.86,221.08,205.60,190.17,161.53,,237.78,230.10,216.52,184.29,,,,,,,,,,,,,,,,,,,,,,,,,,,253.76,236.62,257.62,276.77,283.69,292.03,296.54,293.15,300.03,303.97,298.44,290.26,299.64,300.32,295.82,278.72,277.38,289.04,289.45,282.96,278.80,286.70,265.16,265.18,268.59,267.53,308.02,316.54
2025-04-09 22:26:02.899000,L9,177.87,168.68,185.98,180.24,202.96,195.13,192.76,231.67,222.42,228.17,210.51,264.82,251.23,285.07,283.53,282.04,278.26,279.36,275.84,277.62,285.20,283.76,274.60,274.31,285.85,275.41,277.08,281.65,276.69,281.53,278.50,273.02,273.08,261.76,273.77,263.39,283.61,271.88,265.73,276.36,288.31,285.44,281.05,290.77,291.54,297.57,295.23,300.89,314.24,276.21,271.74,275.66,270.69,288.98,289.46,299.41,306.66,310.93,311.79,322.82,297.74,317.66,317.81,311.55,324.74,320.45,307.91,296.76,291.68,297.36,303.12,309.31,317.13,318.12,308.88,304.41,301.24,315.90,314.77,322.81,311.76,307.63,187.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.99,256.02,277.11,286.44,295.31,297.02,294.62,301.66,304.08,301.73,294.98,329.65,323.88,315.13,308.02,302.33,303.09,301.50,295.15,301.89,303.26,292.53,297.75,273.15,307.53,316.88,325.50
2025-04-25 22:25:53.879000,L9,,,,,,,,,,,177.42,182.44,194.21,206.76,211.35,222.23,224.33,219.49,223.61,230.41,223.63,225.44,230.27,226.51,220.66,209.13,228.07,234.09,,175.61,201.18,207.41,211.50,210.02,202.73,201.26,219.68,221.21,226.15,211.88,221.23,229.02,220.61,224.55,225.46,226.99,237.66,225.60,228.62,219.96,225.22,222.09,227.70,228.28,234.33,229.52,252.87,247.94,253.77,252.16,262.35,258.42,260.93,256.07,252.93,235.61,238.00,239.01,236.63,227.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.38,250.54,257.37,264.02,268.69,223.91,240.80,246.02,244.36,211.05,234.16,240.71,243.80,242.64,225.79,229.27,258.14,247.87,258.53,241.14,241.00,233.03,246.61,,,
