dates,satname,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040
2019-09-19 22:05:56.310000,L8,311.03,328.19,332.45,342.66,343.53,317.86,357.24,333.08,355.74,336.24,239.39,259.93,285.66,215.19,267.94,,,,,,326.85,304.59,322.11,318.63,319.04,326.81,320.76,326.89,324.69,334.79,330.64,330.41,329.66,332.33,335.50,334.29,326.69,322.27,314.11,294.80,295.16
2019-10-21 22:06:01.934000,L8,322.83,342.20,366.53,368.36,358.13,345.17,371.50,302.55,257.64,355.97,355.85,356.46,337.87,334.75,293.84,288.38,281.35,337.32,238.95,264.10,324.08,258.18,286.75,295.17,329.24,,234.76,287.75,318.86,338.14,331.13,332.49,331.74,336.78,340.88,340.70,334.82,390.72,374.13,330.86,354.27
2019-11-06 22:06:00.727000,L8,316.12,259.30,236.71,362.76,353.36,339.65,368.76,344.06,367.84,347.86,350.85,347.89,303.99,329.77,279.71,273.65,240.72,277.74,263.12,324.29,331.57,312.73,326.02,323.97,324.40,329.03,323.50,330.25,331.22,338.67,333.31,335.68,332.93,333.72,338.42,335.73,328.81,327.99,316.43,285.12,285.64
2019-11-22 22:05:57.141000,L8,395.72,387.18,400.85,401.19,395.18,395.22,397.41,392.28,390.27,387.55,378.15,375.21,368.16,358.44,346.66,339.17,341.26,347.30,345.41,343.17,345.63,330.83,339.22,337.63,336.95,338.64,334.03,341.11,342.62,348.00,342.24,342.83,344.94,346.73,348.99,345.25,340.81,335.31,328.26,313.36,308.67
2019-12-08 22:05:56.780000,L8,365.23,356.32,388.38,395.32,385.15,372.01,391.65,387.20,384.02,383.90,376.89,373.06,367.61,354.94,341.06,336.75,338.67,342.37,355.72,333.61,337.39,328.50,332.95,329.80,331.32,334.76,316.90,364.20,186.04,488.65,509.88,394.41,474.33,452.13,441.27,542.78,520.23,556.06,442.86,458.99,342.25
2020-01-16 22:11:59.041000,L8,320.18,341.82,372.39,355.93,350.25,338.29,374.97,306.30,295.21,350.04,356.68,355.73,291.07,290.99,323.47,312.55,252.91,316.97,264.28,331.52,333.68,316.83,328.21,327.81,325.98,331.55,327.63,333.37,334.76,342.07,336.63,285.94,335.07,255.71,343.50,332.83,262.41,,334.50,309.05,302.73
2020-01-25 22:05:45.614000,L8,226.10,242.77,263.14,263.87,347.72,338.37,375.33,304.44,290.82,305.10,358.60,358.59,303.12,343.50,333.52,289.93,235.17,214.11,264.44,331.82,277.06,317.36,328.89,328.05,327.08,331.88,330.37,329.18,332.06,342.39,339.12,338.03,342.89,341.23,344.20,344.00,336.85,332.99,327.66,309.74,306.53
2020-02-01 22:11:53.781000,L8,330.44,348.09,237.58,197.68,350.64,344.73,383.32,366.00,368.87,380.24,372.23,369.05,357.48,352.37,338.38,335.16,338.05,343.92,337.87,339.27,340.81,320.31,334.98,331.76,330.65,334.95,333.69,340.25,339.23,347.53,341.39,342.29,344.69,345.60,347.81,345.58,340.49,334.77,328.44,313.74,308.86
2020-02-10 22:05:40.938000,L8,318.05,334.13,244.64,267.53,178.72,317.16,370.88,342.41,365.55,308.29,288.16,364.38,300.12,341.37,317.07,283.47,251.51,321.88,259.91,275.61,333.75,315.67,327.32,324.14,326.17,329.97,325.65,330.13,333.38,340.44,336.14,335.14,338.87,340.00,341.48,339.29,334.68,330.26,324.02,305.96,303.18
2020-04-21 22:11:21.823000,L8,312.31,327.89,333.47,328.23,332.00,317.05,357.65,324.80,352.10,334.65,334.91,298.15,,,212.36,243.64,,,,325.18,328.84,311.15,324.38,322.13,321.62,328.76,323.33,329.72,330.32,340.89,335.10,332.84,336.47,336.06,237.02,236.20,235.21,328.04,321.74,304.35,299.18
2020-05-07 22:11:12.613000,L8,315.43,347.81,342.06,358.21,343.33,332.94,372.04,361.62,368.51,378.90,373.14,366.27,357.48,354.34,342.59,328.87,338.59,344.71,341.56,336.81,341.19,318.84,330.55,330.90,330.43,334.65,332.29,338.04,340.23,346.24,341.09,341.94,344.66,342.90,348.74,344.79,339.33,333.83,326.81,310.26,306.11
2020-06-01 22:05:08.645000,L8,314.94,335.86,262.83,261.24,231.00,310.34,,,,,,257.52,294.98,338.41,286.84,300.80,241.26,311.96,213.50,323.98,327.45,303.63,321.92,319.12,323.74,325.84,323.51,328.71,230.45,231.68,333.09,333.14,335.60,331.97,337.99,336.67,330.56,324.90,319.53,301.83,301.01
2020-06-08 22:11:24.028000,L8,315.42,331.39,334.17,329.63,331.33,257.78,356.15,339.38,353.14,342.79,338.43,164.42,253.21,288.01,281.04,,,,,324.26,329.05,310.44,325.98,323.69,323.96,326.59,322.87,330.31,331.14,340.64,335.70,334.09,337.26,337.26,341.05,338.63,334.51,328.54,323.29,302.21,303.27
2020-07-10 22:11:39.723000,L8,313.43,327.94,332.98,327.57,330.27,316.83,350.99,336.41,357.00,346.31,337.81,302.28,,283.69,260.78,,,,,323.37,328.93,310.63,324.00,322.79,322.76,326.95,322.17,330.24,329.71,338.56,334.64,334.12,336.08,335.55,340.28,337.83,332.53,326.66,320.29,196.99,227.77
2020-08-27 22:11:56.368000,L8,325.89,337.59,342.55,356.80,350.61,340.32,240.46,,354.27,340.08,238.68,346.09,337.88,289.20,279.37,243.13,,301.84,259.28,277.73,328.56,316.26,327.92,327.83,340.26,311.61,285.43,214.88,,,174.08,329.74,329.49,325.95,213.29,242.18,235.73,319.09,312.60,218.12,231.97
2020-09-21 22:05:54.893000,L8,317.38,329.18,329.83,,,,,,,,,,,288.42,284.89,247.79,245.13,271.83,,323.78,326.42,311.10,324.10,321.95,321.57,328.07,322.32,328.66,328.45,339.08,334.08,331.82,332.42,335.28,338.76,336.32,330.38,323.41,317.06,300.99,298.20
2020-12-01 22:12:09.987000,L8,323.77,339.43,371.79,361.09,351.72,342.20,370.59,345.39,373.72,366.42,361.11,360.79,337.17,342.69,332.34,248.07,287.04,238.15,262.52,333.29,335.61,316.91,330.07,329.00,330.03,333.84,331.16,336.84,337.64,344.58,340.94,340.80,341.16,342.00,344.65,341.48,336.60,331.27,325.34,306.53,304.11
2020-12-26 22:05:56.607000,L8,481.49,436.43,345.09,334.26,323.13,286.80,450.61,441.16,443.62,378.09,358.23,358.56,329.58,335.00,276.44,336.98,337.01,343.42,342.59,333.19,340.76,322.00,331.90,332.09,335.00,338.62,336.79,341.54,335.77,342.13,336.73,334.81,335.97,337.02,339.24,337.62,331.58,326.97,321.54,307.48,311.85
2021-01-11 22:05:50.293000,L8,224.68,243.75,266.37,259.37,349.98,339.23,372.08,300.30,296.89,365.86,360.00,358.82,338.11,315.90,332.74,306.16,241.44,320.67,261.38,330.56,336.59,317.16,329.18,327.82,329.71,332.85,331.83,337.41,336.39,344.56,339.59,338.62,341.35,340.92,342.29,342.19,335.04,330.26,325.68,307.95,305.92
2021-02-03 22:11:56.237000,L8,321.68,259.26,268.84,255.28,351.92,341.37,199.12,305.03,285.95,303.11,183.63,240.91,252.78,339.81,273.01,297.75,214.34,215.70,266.09,332.32,335.57,317.32,330.52,327.44,328.48,333.84,331.54,335.87,336.99,346.38,342.00,340.16,341.29,341.87,343.52,343.17,335.98,331.12,324.82,308.64,302.46
2021-02-12 22:05:43.398000,L8,319.68,336.87,362.33,359.09,350.81,340.64,195.68,306.28,286.16,348.33,354.41,355.12,338.90,334.34,277.04,289.03,211.21,215.32,264.96,327.87,333.53,315.67,327.39,325.21,326.02,331.90,328.08,334.02,336.79,336.45,336.43,337.00,336.80,304.66,337.77,340.36,334.58,329.11,324.57,305.96,303.02
2021-02-19 22:11:51.945000,L8,226.42,264.26,274.73,264.29,268.12,252.95,365.98,338.04,363.35,339.19,346.23,333.98,288.30,291.14,263.70,246.23,,,258.02,314.67,330.98,312.94,327.03,323.94,325.14,330.13,326.26,333.28,334.26,341.95,338.78,336.88,339.06,339.37,342.24,339.29,333.97,328.72,322.96,186.63,240.87
2021-03-23 22:11:37.336000,L8,319.45,339.70,352.75,243.50,247.98,337.21,369.60,339.11,368.55,365.49,360.45,355.48,338.67,339.93,268.50,245.58,238.44,342.72,258.39,310.41,335.12,315.81,328.40,326.79,327.85,332.62,328.73,334.80,337.66,343.71,339.78,339.28,342.33,341.67,343.86,341.64,334.74,331.67,323.05,308.73,303.63
2021-04-01 22:05:24.398000,L8,240.58,332.34,274.49,344.40,339.97,327.30,201.52,337.66,362.94,336.99,339.80,351.29,,,,,,,,325.85,332.95,311.73,325.42,323.05,322.93,329.72,327.38,331.14,332.99,340.80,338.90,334.01,336.16,335.88,339.84,337.50,329.91,326.20,318.08,302.73,297.64
2021-04-17 22:05:18.296000,L8,319.66,258.38,270.45,258.37,246.53,246.98,239.31,344.25,371.51,304.20,343.75,348.38,,285.44,266.42,238.85,,203.43,263.82,323.62,331.55,315.93,325.91,327.22,325.09,330.10,326.63,330.31,331.67,339.95,336.26,333.04,338.78,337.07,337.00,339.19,336.42,332.38,325.22,311.27,305.63
2021-04-24 22:11:25.382000,L8,325.29,341.08,371.15,368.91,358.43,342.41,371.30,315.89,205.53,355.61,352.76,360.94,344.73,340.86,334.03,296.78,286.33,321.14,333.01,334.91,337.59,317.21,330.43,328.64,329.17,334.34,330.89,339.29,337.96,344.90,340.24,327.14,,,,,,,325.05,310.50,304.54
2021-05-19 22:05:16.285000,L8,308.99,326.47,331.05,328.61,330.23,257.22,353.75,325.29,302.97,332.86,332.05,,,,,,,,,,289.85,244.81,249.30,318.65,318.59,324.52,319.96,326.58,231.09,241.55,230.26,329.39,330.11,328.12,333.62,331.83,325.93,320.85,315.99,296.58,296.25
2021-05-26 22:11:31.065000,L8,314.80,328.00,335.57,338.70,336.32,321.91,361.49,337.33,364.95,341.50,205.29,340.16,,,,,,,,,329.26,303.86,324.55,321.40,320.15,327.71,321.31,329.24,328.81,338.33,333.48,331.58,332.64,336.02,241.11,205.69,234.11,321.81,316.59,297.78,297.82
2021-06-11 22:11:38.046000,L8,244.34,264.12,337.26,338.30,336.15,321.69,359.75,338.21,364.45,341.15,335.34,302.70,,284.42,213.37,,,,,,329.61,311.09,323.71,322.11,323.29,328.05,321.56,329.72,330.74,339.30,333.52,333.55,336.33,335.58,240.82,231.12,236.78,326.81,316.33,302.29,298.43
2021-06-20 22:05:29.888000,L8,370.17,346.00,377.57,373.31,362.05,349.30,373.58,367.88,381.22,377.21,371.02,369.37,360.47,353.28,342.78,332.41,338.93,339.87,340.69,341.96,342.50,323.79,329.34,332.16,330.30,336.22,328.72,339.16,339.91,344.69,328.73,329.00,330.43,333.10,340.36,342.57,337.17,330.45,320.38,312.02,314.45
2021-07-13 22:11:43.513000,L8,315.50,327.13,338.21,338.12,336.26,321.62,358.73,344.56,365.19,344.22,340.07,300.90,284.24,281.86,215.66,212.73,,,,323.97,329.03,295.03,323.58,322.84,324.09,327.38,322.39,329.76,330.41,339.41,334.46,334.14,334.60,335.12,196.80,201.38,236.01,326.01,317.16,300.26,299.65
2021-09-08 22:05:54.034000,L8,,,,,,,,,,,,,,,,,,,204.67,331.56,335.66,317.98,328.12,326.74,326.63,331.45,325.05,335.24,336.57,346.19,338.08,342.08,339.71,340.94,342.31,341.82,335.55,330.66,324.79,307.83,306.38
2021-09-24 22:05:56.897000,L8,313.12,324.71,334.72,333.21,337.96,322.54,352.75,335.06,363.93,341.86,198.72,299.15,,228.19,258.82,,,203.58,217.05,,328.27,306.23,322.11,320.58,320.31,325.72,318.93,327.89,326.37,336.68,331.34,331.79,331.83,332.75,335.93,333.98,328.12,322.39,316.17,294.77,294.29
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,,,,,,,,211.14,320.45,320.59,319.71,310.58,329.78,318.49,339.90,336.92,334.36,335.86,337.84,337.31,330.94,327.37,322.71,317.84,221.11,236.03
2021-10-26 22:06:04.141000,L8,400.89,397.16,395.68,424.83,397.46,411.43,398.50,396.99,396.61,386.50,384.73,380.60,373.84,364.33,355.42,348.43,345.67,350.65,350.74,349.22,344.80,340.49,341.67,338.85,337.12,338.61,341.32,347.13,348.19,355.52,347.32,347.26,350.66,352.37,351.87,352.53,347.93,338.45,334.37,318.27,317.70
2021-11-06 22:12:48.299000,L9,315.53,327.06,336.66,341.83,341.32,324.70,243.00,334.21,365.80,340.29,340.77,,,,,,,,,,327.94,310.69,323.77,321.35,322.82,328.35,323.83,330.23,328.62,339.33,333.55,331.29,332.34,335.50,338.49,335.32,329.98,325.68,317.51,298.70,296.59
2021-11-18 22:12:08.776000,L8,317.24,327.28,336.79,342.21,257.41,327.10,,332.65,365.31,339.53,341.25,,,,,,,,,,282.39,235.89,325.27,323.62,324.79,329.70,323.70,331.50,235.65,245.45,230.81,333.41,337.04,338.70,339.54,338.90,332.35,328.22,320.68,223.26,230.40
2022-01-13 22:12:02.740000,L9,314.75,325.63,337.87,342.72,342.03,330.32,360.95,324.32,361.37,332.58,342.77,,,,,,,,,,,,324.28,320.43,324.47,328.52,325.30,330.86,331.88,341.23,335.80,334.10,337.35,338.67,240.45,217.04,231.50,328.90,321.21,192.89,239.51
2022-01-21 22:11:59.917000,L8,328.61,338.86,375.18,366.79,355.97,348.03,375.21,352.85,372.04,369.41,365.42,361.63,259.55,348.10,336.30,246.92,242.44,325.05,336.12,335.28,339.86,318.83,330.25,328.04,330.89,334.67,330.72,336.20,337.16,344.72,341.87,339.05,342.30,343.01,344.19,343.42,337.00,333.36,326.47,310.16,303.70
2022-01-22 22:05:54.259000,L9,478.95,446.41,472.66,432.27,412.57,354.89,397.48,392.00,388.79,447.35,384.89,384.23,359.27,363.49,353.05,346.71,349.56,349.67,347.44,340.72,346.32,325.13,340.99,342.38,341.25,341.60,339.12,344.59,348.10,353.76,350.78,362.57,389.56,389.04,354.49,352.88,351.72,343.22,334.15,319.32,467.09
2022-01-29 22:12:05.530000,L9,222.09,256.51,248.54,360.68,348.11,342.49,372.44,234.47,294.52,370.04,361.85,359.67,354.66,345.92,335.12,248.08,292.48,335.71,336.78,335.45,339.73,318.43,331.04,329.24,331.80,334.02,331.45,337.24,337.41,345.24,340.19,340.76,342.06,342.74,345.74,343.22,338.07,334.23,325.07,310.71,307.72
2022-02-14 22:12:01.049000,L9,318.44,259.29,269.24,260.19,254.44,252.92,240.11,305.04,295.48,306.60,345.76,212.63,337.86,330.86,269.90,242.80,,189.08,259.85,330.59,333.77,313.17,326.34,324.89,324.83,330.61,325.42,331.80,332.39,341.90,336.09,333.93,338.32,339.75,340.82,340.54,333.73,328.74,324.47,307.29,298.93
2022-02-15 22:05:42.198000,L8,309.41,333.23,309.79,346.97,341.78,325.52,360.21,,,,,267.90,251.48,291.75,332.53,244.65,300.15,321.50,329.06,331.77,335.29,316.05,329.09,327.17,327.20,331.24,328.64,331.17,334.83,335.55,333.80,328.76,347.18,341.08,346.10,342.89,335.35,330.83,326.06,309.95,305.14
2022-03-02 22:11:50.022000,L9,324.78,333.74,353.99,357.31,352.33,339.69,370.64,300.01,297.26,306.21,351.10,298.24,,,,,176.07,313.23,253.05,330.30,331.25,315.79,328.20,328.33,329.40,332.33,329.13,335.44,336.78,342.91,337.80,339.62,340.85,345.30,345.51,342.41,336.99,332.72,326.57,308.69,306.88
2022-03-11 22:05:39.861000,L9,228.04,221.17,259.91,261.94,363.45,350.15,379.37,275.71,292.02,310.51,287.79,300.09,324.06,329.39,262.56,249.05,303.94,360.50,345.83,346.51,346.99,326.96,340.08,340.18,340.22,341.33,341.71,345.54,349.33,353.42,348.82,346.43,352.69,352.71,351.22,352.39,346.62,340.81,336.65,320.77,318.13
2022-03-18 22:11:49.046000,L9,336.88,340.85,382.67,389.68,378.18,393.13,398.95,360.16,380.05,367.57,361.19,369.79,351.65,359.26,339.00,252.08,342.10,343.76,347.51,345.41,350.27,375.69,339.44,337.91,367.05,366.44,419.15,484.35,395.73,370.65,358.79,346.68,351.10,352.25,351.58,353.16,347.18,340.47,333.74,318.57,315.17
2022-04-03 22:11:45.362000,L9,317.17,260.43,340.73,343.93,342.80,327.01,363.44,,,321.65,204.32,263.42,290.63,287.31,254.68,,,,,329.27,327.11,312.50,324.19,325.23,326.07,329.50,325.38,332.03,333.14,344.77,188.14,224.55,330.26,339.57,342.54,339.81,335.08,329.29,321.81,296.77,301.10
2022-05-05 22:11:31.114000,L9,380.91,348.27,383.58,381.19,370.22,389.87,386.12,379.34,384.48,380.10,379.54,373.34,364.97,356.72,351.24,331.25,342.29,342.92,345.38,340.63,344.13,325.13,335.81,333.77,498.07,489.99,464.57,507.74,269.79,,,,,496.32,452.38,348.89,341.35,363.30,,,
2022-05-06 22:05:29.729000,L8,,,,320.90,257.99,308.48,354.65,310.86,,,,,,,,,,,,,323.36,303.97,323.22,321.14,321.63,325.72,322.33,328.68,231.19,239.63,193.25,331.71,334.59,335.05,337.00,336.77,329.18,324.69,319.35,198.23,233.60
2022-05-21 22:11:19.594000,L9,,,,,,,,,351.14,326.88,299.00,294.85,,,,,,,,,263.67,206.67,256.38,324.45,325.41,329.35,323.77,331.57,332.03,340.76,335.56,333.50,338.67,340.10,237.06,207.16,238.22,329.72,323.62,196.13,299.50
2022-06-07 22:05:43.588000,L8,315.17,325.97,331.94,332.80,332.73,316.63,351.69,337.87,360.23,337.07,330.91,,,,,,,,,,328.19,311.57,322.56,323.82,323.36,328.76,321.63,329.42,330.38,337.63,333.76,332.81,335.12,336.79,338.33,336.25,330.19,327.14,318.19,301.96,297.89
2022-06-14 22:11:59.156000,L8,315.11,326.31,334.36,337.24,336.18,318.76,360.46,337.29,365.12,337.74,241.54,297.61,,,,,,,,325.99,331.77,312.23,327.07,325.04,325.80,330.48,325.22,332.36,333.16,239.83,227.83,334.39,338.44,339.84,340.15,339.95,333.48,328.06,323.12,196.12,300.19
2022-06-15 22:05:16.001000,L9,316.52,326.86,335.02,336.85,336.46,320.95,358.26,340.71,363.49,311.17,337.83,338.14,,,,,,206.47,205.98,324.37,331.80,312.01,321.66,323.12,324.73,328.73,318.53,326.67,332.14,337.96,334.88,335.12,337.05,337.63,341.23,338.68,332.19,328.74,321.60,304.61,300.50
2022-06-30 22:12:03.615000,L8,314.70,324.92,277.21,336.95,336.02,317.84,358.77,336.41,362.83,339.35,337.26,346.45,,,,,,,,325.97,330.74,312.54,325.13,324.50,324.73,330.47,323.47,331.13,333.12,339.80,334.27,334.27,336.89,329.32,341.98,338.74,333.13,328.60,318.05,303.18,299.51
2022-07-16 22:12:03.012000,L8,308.96,273.68,327.04,325.55,327.35,308.36,345.25,330.59,357.21,332.92,,,,,,,,,,,318.96,280.33,321.49,318.22,319.80,326.46,305.91,169.87,241.16,251.26,238.61,327.58,326.84,331.71,334.96,333.72,327.45,315.50,310.03,288.86,292.38
2022-07-25 22:05:59.697000,L8,335.35,305.79,214.75,180.49,,544.98,449.87,357.17,382.08,378.81,375.41,372.74,360.96,352.58,343.95,331.98,336.89,337.38,343.14,340.01,340.61,316.13,338.90,329.80,331.76,356.28,413.25,338.12,338.52,344.08,344.45,344.79,345.32,368.84,363.42,346.27,338.03,332.32,335.04,316.74,318.48
2022-08-10 22:06:08.294000,L8,330.32,340.43,332.31,330.34,346.74,310.69,354.82,347.59,372.18,328.99,,,248.17,339.88,230.35,252.40,297.63,260.81,,,,,,,,,,,243.51,349.42,319.85,289.27,341.71,343.15,344.22,341.46,335.57,329.72,324.52,307.98,307.68
2022-09-10 22:12:03.656000,L9,318.49,188.02,341.54,336.73,347.45,337.09,364.88,354.13,375.43,366.48,371.02,369.32,358.71,351.25,339.86,328.69,317.39,327.30,339.95,340.95,348.53,328.31,333.56,337.38,338.78,344.85,342.28,351.14,345.45,347.63,341.70,342.71,343.11,346.03,345.89,343.94,341.78,333.43,329.63,313.25,311.56
2022-10-21 22:06:05.581000,L9,194.27,242.74,254.06,351.13,345.85,335.70,361.54,335.47,363.71,339.29,342.29,333.20,224.45,278.14,259.23,211.49,173.53,210.13,212.95,327.97,332.30,313.50,326.28,326.71,328.47,331.05,327.53,333.31,334.84,341.01,336.81,336.11,338.42,340.25,342.76,339.20,333.12,329.04,321.89,303.70,301.97
2022-11-22 22:06:05.804000,L9,315.45,327.27,336.20,341.67,341.14,327.14,359.36,334.45,363.29,339.42,341.38,,,,,,,,,,326.50,311.37,245.07,323.72,323.92,328.80,325.43,329.85,330.27,338.96,333.41,333.74,334.83,336.25,338.74,336.24,329.80,325.82,317.48,296.48,294.65
2023-02-09 22:12:09.040000,L8,,,,,,,355.15,347.58,287.76,365.65,366.34,293.78,291.62,338.60,257.55,,,,,,,,325.11,323.09,323.75,331.84,331.06,335.91,338.07,346.03,341.76,339.87,342.18,346.03,344.98,344.00,338.27,333.31,328.18,310.02,306.13
2023-02-17 22:12:13.542000,L9,316.89,327.40,339.44,342.31,341.85,329.62,361.39,338.04,361.11,339.70,215.49,341.54,327.83,281.15,,,,,,329.47,326.99,311.49,324.72,323.43,324.54,326.93,324.39,328.92,331.61,338.44,333.32,334.33,335.01,338.27,338.95,337.09,331.50,326.27,320.39,301.04,297.64
2023-02-18 22:05:50.040000,L8,311.67,324.66,333.49,266.74,253.29,319.33,351.77,326.30,356.90,333.07,337.24,,,,,,,,,319.50,320.96,293.01,321.22,318.53,318.82,323.02,317.48,325.37,325.79,335.09,328.95,327.51,328.99,333.19,333.85,332.51,326.15,316.97,314.99,294.28,290.22
2023-02-25 22:11:52.258000,L8,324.58,333.21,348.06,356.09,354.39,342.31,367.73,301.71,288.94,352.05,354.18,353.68,319.82,323.12,267.92,195.60,,207.32,209.05,323.35,321.07,312.56,325.76,326.28,328.33,332.37,327.08,335.01,337.61,346.67,340.54,336.79,340.69,342.33,342.41,342.46,335.90,331.90,326.76,305.14,303.20
2023-03-05 22:12:01.427000,L9,317.04,326.76,338.79,339.84,340.52,325.34,361.21,336.67,361.76,339.71,345.77,341.08,,,,,,,,326.88,325.06,303.63,323.70,321.91,323.15,326.92,322.65,328.45,329.81,337.65,333.08,332.72,332.28,337.18,337.80,335.95,329.73,323.07,317.20,197.55,237.93
2023-03-06 22:05:38.279000,L8,346.64,351.08,368.20,377.04,337.14,333.10,379.94,363.98,382.76,371.67,371.21,368.72,361.13,347.51,268.56,238.50,184.94,327.48,267.55,331.01,333.70,319.12,330.90,329.53,329.41,334.47,330.03,334.80,338.20,215.58,,,,,,362.56,339.99,335.34,327.90,311.74,307.67
2023-03-13 22:11:47.152000,L8,248.22,246.56,321.73,361.05,,,322.24,304.37,260.12,362.56,205.39,242.83,220.12,342.76,324.69,251.30,276.58,319.01,273.92,300.37,335.42,308.92,,287.78,278.42,320.64,329.95,333.90,338.56,342.81,337.16,339.34,340.45,341.08,343.98,341.68,336.11,331.34,322.73,306.22,302.23
2023-03-14 22:05:47.276000,L9,313.43,326.08,337.11,338.93,337.30,321.68,359.53,332.26,360.35,311.21,337.88,,,,,,,,,,325.08,303.84,322.24,320.69,175.62,206.49,169.56,327.40,232.86,238.62,197.62,330.56,331.49,335.86,336.27,334.28,329.32,322.48,315.33,298.88,293.39
2023-03-21 22:11:55.188000,L9,318.81,331.12,340.37,260.70,251.35,253.26,240.31,307.24,290.75,309.13,283.93,355.46,,285.51,213.57,207.97,172.43,207.17,208.87,328.83,329.95,313.39,326.44,324.19,325.82,329.50,324.67,330.34,334.07,341.33,334.68,334.22,337.27,338.92,340.09,338.51,331.69,327.67,320.97,303.41,297.12
2023-03-22 22:05:28.899000,L8,316.80,327.82,339.18,343.38,342.84,328.68,361.42,338.09,362.95,339.69,339.74,342.52,,,,,,,,,323.73,303.89,319.87,317.29,319.59,321.97,320.34,324.50,324.94,334.43,330.49,331.92,331.43,333.50,336.81,334.81,327.41,322.64,313.65,218.01,233.12
2023-03-29 22:11:37.049000,L8,325.00,334.74,373.03,366.45,356.83,341.48,203.16,302.53,290.91,355.26,358.47,358.30,341.36,338.79,276.73,217.56,204.36,212.63,259.01,333.07,331.73,314.70,327.59,326.11,327.61,329.78,327.27,332.20,336.06,341.87,336.42,336.81,338.25,341.23,342.24,339.77,334.52,329.26,323.71,303.12,299.69
2023-03-30 22:05:35.326000,L9,325.98,335.88,373.42,375.36,358.06,340.18,199.98,298.86,294.16,357.27,359.42,357.26,342.17,340.41,302.49,247.60,289.80,318.62,261.78,331.89,330.64,314.23,325.72,325.83,326.93,329.41,326.74,330.22,335.38,340.17,333.62,334.88,338.03,339.57,340.46,338.82,333.35,327.82,320.95,305.58,299.69
2023-04-23 22:05:09.227000,L8,322.06,258.03,257.90,353.76,346.78,,,,,,,,,,,,,203.87,219.29,326.97,327.06,311.37,322.99,322.44,184.73,238.57,218.70,319.62,312.02,328.98,326.70,330.39,335.67,338.09,338.86,337.46,331.49,324.71,320.87,301.10,298.65
2023-05-09 22:04:58.521000,L8,,,320.30,342.50,345.34,330.83,358.47,336.18,362.75,342.05,340.22,,,,,,,,,324.25,324.09,301.31,317.78,311.62,294.42,312.12,247.16,210.17,287.73,333.63,324.70,330.42,331.39,336.19,336.61,295.69,,,,,
2023-05-16 22:11:04.371000,L8,244.05,269.04,272.61,341.53,344.95,328.12,360.55,339.08,363.88,343.89,344.05,354.97,,279.60,246.60,,,,,325.25,325.19,303.61,322.81,322.29,322.71,326.76,321.44,326.14,330.95,334.35,328.98,331.59,333.47,335.73,336.15,334.54,327.08,319.09,314.74,299.59,293.15
2023-05-24 22:11:17.213000,L9,240.04,269.53,276.37,270.78,340.58,327.19,358.96,340.52,365.29,340.28,204.57,346.08,,,,,,,,,325.04,296.29,324.41,323.96,323.33,326.89,321.89,327.71,232.81,239.22,201.17,333.73,334.01,335.14,337.68,334.82,329.52,319.15,313.66,297.99,294.10
2023-05-25 22:04:56.681000,L8,,,,,,,,,,,,,,,,,,,,,,,,315.54,318.43,322.02,319.69,322.52,326.71,332.67,326.67,328.25,329.81,332.59,333.26,331.89,324.74,312.53,312.62,293.36,239.61
2023-06-01 22:11:07.279000,L8,,,332.72,337.00,344.96,336.10,362.13,343.91,370.18,307.64,288.21,356.92,271.03,283.57,265.30,216.23,,,,327.14,,312.73,325.93,325.46,326.42,329.09,325.60,329.47,335.30,337.15,331.62,334.87,337.26,338.78,340.71,338.65,329.84,326.09,318.44,302.40,298.57
2023-06-02 22:05:05.917000,L9,317.93,327.74,335.58,338.19,334.53,322.61,353.16,337.22,361.68,337.58,333.36,,,,,,,,,,290.23,242.03,246.76,321.34,175.23,207.33,200.57,324.59,234.64,195.95,219.12,331.21,329.49,333.67,336.48,333.92,325.92,321.47,313.97,297.50,293.94
2023-06-09 22:11:12.914000,L9,320.37,331.13,339.98,343.22,342.05,331.53,360.88,342.48,366.55,309.61,345.39,351.97,,241.23,260.64,,,,,326.27,326.19,311.02,324.25,323.30,323.00,328.45,322.36,327.55,331.31,335.14,330.72,332.33,336.06,337.85,337.41,336.90,329.45,321.58,318.42,299.43,297.96
2023-06-17 22:11:17.056000,L8,317.67,327.07,334.65,338.43,329.11,311.12,343.10,,359.07,335.48,,,,,,,,,,,318.86,249.21,322.92,320.83,320.98,326.05,320.62,326.60,235.71,244.88,236.33,317.74,305.12,,,,,,,,
