dates,satname,nzd0521-0000,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0001,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0025,nzd0521-0040,nzd0521-0088,nzd0521-0002,nzd0521-0024
2024-03-06 22:20:39.136000,L8,,371.11,303.42,342.84,374.51,386.09,389.44,,,359.87,344.16,350.33,361.06,354.71,340.53,335.90,341.70,324.54,300.00,,,,,,,,,,,,,,,,375.84,340.24,310.38,315.55,276.52,309.62,305.94,299.78,345.47,334.98,333.59,305.77,315.86,,,,348.94,380.96,350.91,347.26,365.73,370.23,368.31,377.13,366.20,366.21,346.04,343.68,333.70,,,,,,,,,,322.44,,,,,,,,319.70,,,,,,,367.72,350.65,350.90,355.58,367.60,376.55,,,,,,355.82,,
2024-03-07 22:14:47.781000,L9,,370.24,303.00,334.40,374.80,384.75,388.66,,,,361.13,355.06,367.34,359.26,347.24,341.73,345.33,327.68,343.41,354.42,348.89,344.15,334.17,347.26,340.01,340.34,337.93,338.03,328.12,324.63,339.79,335.02,335.26,340.64,350.57,348.49,344.03,318.54,298.49,310.67,314.25,309.71,320.81,331.81,330.13,309.18,308.93,,,,347.45,351.13,348.01,347.05,364.96,370.13,369.08,366.41,366.71,366.76,349.18,336.72,331.14,329.69,,,,,352.66,362.14,348.21,338.00,325.31,,,,,,,,319.46,,,,,,,366.69,351.88,354.69,389.28,371.81,376.17,,,,,334.52,360.73,,
2024-03-22 22:20:30.323000,L8,,372.42,306.92,348.27,378.62,389.26,,,,,361.00,356.04,366.20,359.58,345.07,337.28,337.18,325.08,342.74,352.99,347.58,339.50,330.79,338.92,338.13,337.84,336.75,333.04,324.02,314.60,319.49,322.35,321.71,320.66,322.50,322.34,315.67,304.77,279.87,303.04,304.69,294.05,300.69,304.11,298.73,297.74,300.07,,,,344.48,349.33,345.84,346.77,360.95,366.45,363.64,360.35,356.83,357.71,348.08,,,,,,,,355.52,368.24,347.01,336.94,,,,,,,,,327.92,,,,,,,372.05,350.06,351.12,356.75,372.79,377.26,,,,,330.63,358.62,,
2024-04-16 22:14:07.010000,L8,,376.86,306.10,353.23,383.67,,,,,,,382.00,381.83,374.98,355.05,346.48,346.26,338.34,354.78,368.56,368.32,362.30,350.87,367.03,353.21,352.26,346.03,338.05,331.21,326.99,339.45,347.81,344.38,331.54,336.06,335.14,326.49,311.10,287.05,308.55,309.84,303.91,311.65,309.41,305.44,299.09,302.18,,,,346.62,350.68,346.38,344.75,362.54,370.96,367.19,366.98,364.19,360.89,345.61,334.87,330.70,,,,,,351.18,362.53,346.28,335.17,305.05,,,,,,,,319.22,,,,,,,372.28,352.38,355.02,363.14,375.60,380.46,,,,,348.34,356.15,,
2024-04-24 22:14:13.960000,L9,,369.54,296.34,346.51,377.58,387.95,389.96,,,,361.13,355.97,364.94,359.01,345.71,336.96,333.89,321.92,343.47,354.43,347.17,341.14,331.43,339.51,336.61,338.52,338.51,333.65,325.53,316.21,315.56,321.31,321.18,316.06,322.29,321.19,316.26,303.83,279.97,302.96,305.16,298.33,306.86,305.87,298.32,297.42,301.71,,,,346.31,349.41,344.62,346.55,362.25,371.55,368.05,366.27,366.43,361.26,347.38,336.64,332.22,,,,,,350.29,360.94,345.10,334.38,304.34,,,,,,,,324.08,,,,,,,368.82,351.97,352.18,357.19,371.33,375.58,,,,,331.71,357.30,,
2024-05-26 22:13:59.921000,L9,,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,314.36,310.31,301.49,303.97,306.88,307.04,299.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.76,336.89,350.74,353.74,,,,,,,,
2024-06-03 22:13:41.381000,L8,,350.09,,309.82,295.82,368.31,361.98,362.17,,,,,,,,,,,277.57,336.87,331.72,327.90,315.50,326.99,324.92,325.77,325.51,323.39,315.25,305.82,306.13,309.04,310.67,279.43,,,,,,292.32,295.77,267.68,289.34,294.64,289.19,287.97,286.96,,,,329.38,333.43,328.25,323.53,350.52,358.24,346.66,353.35,355.08,350.43,318.91,322.59,317.65,,,,,,,,,,,,,,,,,,303.01,,,,,,,,,337.93,341.72,356.74,360.13,,,,,315.87,343.53,,
2024-06-10 22:19:52.303000,L8,,355.70,,320.77,367.61,372.38,364.88,371.19,,,,,353.15,348.38,334.76,323.92,320.99,,327.10,340.95,335.57,328.57,318.39,326.77,326.01,326.68,325.01,323.57,315.46,306.31,307.17,311.52,311.25,279.82,312.57,312.81,306.31,,,,,,,,,,,,,,333.94,334.63,328.26,323.41,351.04,358.86,353.36,355.57,355.40,352.13,323.66,324.86,317.43,,,,,,,,,,,,,,,,,,305.66,,329.27,363.99,,,,,,339.04,344.42,358.86,362.24,355.28,264.04,323.12,,316.21,342.60,,
2024-06-18 22:19:55.612000,L9,,373.27,307.95,352.14,385.60,391.80,,,,,370.76,361.77,375.16,365.41,350.80,345.08,343.01,331.26,350.48,358.46,350.96,349.96,333.60,351.26,344.06,340.38,342.00,338.09,331.29,325.37,322.26,326.37,327.99,323.31,325.90,332.48,324.98,312.64,285.76,310.55,310.59,302.00,312.84,313.58,305.67,309.90,306.65,,,,349.60,352.28,346.29,345.50,366.54,374.26,371.88,373.60,370.53,367.19,350.97,339.94,338.59,332.25,,,,,355.74,366.50,347.51,339.54,314.99,,,,,,,,329.35,,,,,,,375.18,351.77,354.99,363.58,378.54,378.48,,,,,336.17,363.35,,
2024-06-19 22:13:49.014000,L8,,344.94,,310.23,361.97,358.15,355.78,,,,,,,,,,,,324.06,334.71,323.95,323.41,305.58,319.21,322.65,323.11,322.47,321.02,314.29,302.83,304.94,309.37,309.97,263.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.97,307.07,355.81,359.58,,,,,314.03,,,
2024-06-26 22:20:04.343000,L8,,374.95,282.89,349.63,387.26,,,,,,374.47,367.51,377.64,367.09,355.23,347.58,345.92,336.40,352.77,360.85,357.24,348.76,337.99,352.25,343.60,343.95,345.21,339.45,332.21,325.59,322.91,331.72,332.71,329.72,329.43,336.10,326.98,314.61,288.34,312.60,312.08,305.89,313.68,316.68,310.83,309.86,312.90,,,,349.28,354.49,350.19,347.98,368.21,374.66,371.15,377.57,370.90,367.15,350.54,340.79,335.83,331.64,,,,,353.23,366.43,348.53,341.11,311.65,,,,,,,,327.84,,,,,,,383.62,355.15,360.65,363.77,379.79,379.67,,,,,339.75,363.41,,
2024-07-04 22:20:03.802000,L9,,370.20,267.48,345.33,383.64,390.03,,,,,368.48,356.75,373.60,363.82,348.45,341.88,341.56,327.92,349.84,357.72,351.96,347.10,333.89,346.36,340.72,339.72,340.50,338.60,330.58,321.83,320.48,325.25,326.24,322.74,325.88,332.00,331.25,313.80,283.62,309.67,308.95,299.15,308.60,308.78,300.82,305.13,307.23,,,,349.50,351.48,346.75,343.63,362.93,374.35,369.68,372.45,368.78,365.83,347.44,336.91,332.23,329.02,,,,,354.11,365.95,346.51,338.39,311.82,,,,,,,,329.19,,,,,,,373.58,349.23,353.83,357.25,373.99,375.67,,,,,338.82,360.28,,
2024-07-05 22:13:57.118000,L8,,348.12,,310.70,363.25,370.97,371.93,351.86,,,,,,,,,,,,,,,,,,313.22,279.28,316.18,307.70,298.26,298.66,304.62,300.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.15,347.09,356.41,327.42,,,,,,,
2024-07-12 22:20:12.667000,L8,,355.38,,,,,,,,,,,356.24,352.47,335.89,328.25,323.33,,328.35,344.53,336.28,330.43,320.69,329.37,326.95,327.52,326.64,325.11,317.25,307.66,307.91,313.24,314.63,292.13,,,,,,,,,,,,,,,,,335.91,335.11,330.35,326.62,352.47,361.49,357.18,359.12,357.74,353.09,333.31,324.69,318.58,,,,,,,,,,,,,,,,,,305.97,,273.69,262.09,240.67,217.94,,,,338.36,343.98,357.93,364.29,,268.05,280.86,,319.11,345.21,,
2024-07-13 22:14:02.265000,L9,,354.89,,,,,,,,,,,354.19,347.05,335.06,325.41,321.97,302.08,328.51,343.33,337.96,330.03,320.07,327.60,326.15,326.28,324.52,322.65,315.53,305.81,305.31,310.53,311.98,307.68,311.42,313.51,,,,295.07,296.61,269.61,290.69,294.43,289.14,288.26,287.96,,,,335.26,335.93,329.66,327.32,353.56,360.75,356.93,356.90,357.04,352.11,331.99,324.22,317.97,,,,,,,,,,,,,,,,,,306.52,,307.71,366.27,338.12,,,357.75,320.78,287.35,302.37,356.78,361.49,,261.26,319.35,,318.37,343.90,,
2024-08-05 22:20:18.332000,L9,,367.10,263.34,,,,,,,,360.96,355.24,367.46,361.59,345.82,338.06,335.14,325.23,346.46,355.64,349.35,342.57,333.32,344.16,339.76,337.04,336.78,334.78,326.49,320.00,317.15,321.17,323.35,318.05,323.26,325.78,318.55,308.01,280.17,303.98,305.16,297.43,306.09,306.47,299.24,297.12,295.93,,,,346.06,349.26,345.86,346.88,362.65,370.34,368.50,366.39,365.49,361.41,344.62,334.01,328.54,,,,,,349.00,361.64,343.78,333.83,303.15,,,,,,,,324.80,,,,,,,371.33,346.95,348.73,355.49,372.59,374.33,,,,,334.34,355.75,,
2024-08-06 22:14:09.174000,L8,,369.92,267.55,340.07,380.48,390.78,390.08,,,,354.34,357.76,369.66,362.25,348.97,340.92,340.89,330.34,352.57,360.82,357.19,353.35,343.38,349.03,344.49,342.78,343.30,339.99,332.73,334.22,323.17,327.15,338.73,335.40,336.59,335.98,328.66,316.39,285.09,311.68,314.28,302.12,311.14,309.90,306.63,307.81,309.63,,,,349.50,353.29,354.88,358.59,371.06,374.59,371.47,372.36,368.24,362.11,345.97,333.59,327.63,,,,,,,,,,310.92,,,,,,,,330.79,,,,,,,373.44,351.47,353.88,358.08,373.90,376.06,,,,,340.25,358.26,,
2024-08-13 22:20:26.422000,L8,,371.68,263.57,,,,,,,,361.39,356.75,372.58,363.93,350.17,340.37,341.86,329.60,348.84,359.06,352.53,346.00,336.35,350.65,343.21,341.48,341.55,337.32,330.10,322.54,320.48,327.31,326.04,323.74,325.74,332.13,330.27,309.25,283.04,311.95,309.02,300.81,309.07,308.75,303.62,301.63,303.67,,,,349.91,353.26,348.55,348.83,365.94,376.16,372.42,371.67,370.17,365.97,348.93,336.94,332.05,329.93,,,,,,,,,304.91,,,,,,,,328.49,,,,,,,373.36,351.09,352.85,359.14,375.20,376.65,,,,,341.37,359.37,,
2024-08-29 22:20:33.674000,L8,,372.60,300.51,342.60,380.26,388.94,,,,,362.17,359.92,371.77,363.47,350.21,341.63,342.90,329.20,348.63,365.24,355.09,350.36,345.23,354.58,348.04,352.32,347.26,349.27,342.63,340.38,328.98,337.26,337.41,331.40,329.27,331.32,327.25,312.46,283.80,311.67,317.08,302.87,313.30,315.60,308.57,306.07,308.82,,,,352.42,355.18,351.84,354.34,369.37,383.88,376.19,379.11,384.27,369.37,350.55,340.38,333.59,333.85,,,,,,,,,308.21,,,,,,,,329.82,,,,,,,375.18,351.35,355.13,363.93,377.35,379.90,,,,,345.76,364.23,,
2024-08-30 22:14:23.037000,L9,,366.86,294.46,340.13,377.23,385.68,389.03,,,,351.72,351.55,365.21,359.31,345.56,336.81,335.53,324.06,342.45,353.13,348.90,341.04,331.39,342.10,340.38,339.66,338.95,334.01,332.70,317.96,316.57,323.91,321.73,317.39,321.36,322.89,315.10,303.05,279.90,302.55,306.38,298.24,302.66,305.03,298.21,297.96,300.34,,,,346.35,349.14,345.40,347.66,366.51,371.40,367.16,367.76,366.93,359.51,344.75,333.00,328.02,,,,,,,360.28,344.44,333.50,301.01,,,,,,,,324.50,,,,,,,371.19,348.40,351.75,356.48,370.29,374.71,,,,,332.46,356.75,,
2024-09-07 22:14:30.806000,L8,,372.78,299.63,342.49,381.90,388.93,390.90,,,,356.66,351.97,371.30,362.93,349.98,341.33,344.07,328.19,347.37,358.24,351.20,344.47,332.29,346.89,343.53,340.18,342.49,340.60,329.95,320.57,321.37,323.29,326.09,318.23,326.42,325.91,321.08,308.88,281.42,308.04,308.78,300.70,304.93,309.80,303.18,299.23,300.42,,,,347.95,352.19,347.72,347.58,367.76,373.37,370.65,372.93,368.60,366.03,346.89,335.93,332.34,331.48,,,,,,,,,302.24,,,,,,,,321.69,,,,,,,372.44,352.24,352.89,358.12,373.17,377.45,,,,,334.77,360.29,,
2024-09-22 22:20:32.853000,L9,,368.56,286.45,,,,,,,,355.42,350.36,364.99,360.89,347.88,337.55,339.59,325.37,342.89,352.96,348.20,342.72,334.12,343.40,338.44,337.77,339.07,336.84,326.86,315.65,316.97,321.19,319.88,315.90,322.31,323.93,316.85,303.45,277.33,303.31,305.87,298.87,305.14,307.20,301.34,298.88,300.43,,,,346.04,348.09,344.70,347.64,366.20,372.74,368.56,367.85,365.88,360.55,343.86,333.78,330.47,,,,,,,,,,303.17,,,,,,,,319.25,,,,,,,372.14,350.52,353.51,356.56,370.94,375.85,,,,,334.12,358.02,,
2024-10-16 22:20:51.445000,L8,,372.40,356.39,332.80,381.61,388.75,390.73,,,,350.42,349.48,367.29,361.39,348.76,338.35,341.14,321.32,344.58,355.82,350.24,344.65,335.38,344.46,340.28,340.18,341.26,336.46,328.87,320.56,320.62,323.14,323.17,321.66,325.38,327.87,321.29,311.07,289.35,302.45,309.41,301.42,310.33,309.21,301.72,298.97,298.00,,,,348.99,352.59,348.17,347.89,368.25,375.22,371.72,368.97,369.07,366.28,346.57,335.75,331.99,331.27,,,,,,,,,308.16,,,,,,,,326.45,,,,,,,371.33,352.06,354.23,361.83,373.72,377.91,,,,,335.95,360.68,,
2024-10-24 22:20:57.649000,L9,,371.69,354.68,332.41,379.43,387.49,390.65,,,,347.64,348.55,366.01,360.82,347.28,338.83,341.62,321.19,342.42,354.36,350.19,341.90,333.17,349.88,339.92,341.96,336.62,336.12,328.19,314.94,320.04,322.65,323.03,320.92,324.49,324.02,322.69,304.66,287.42,303.12,308.48,300.15,306.20,306.61,299.68,297.10,299.75,,,,346.84,351.05,345.75,347.15,367.64,372.91,369.73,368.28,367.97,361.24,345.66,333.96,330.76,329.40,,,,,349.00,361.49,346.00,334.53,303.94,,,,,,,,320.26,,,,,,,370.20,349.45,351.19,357.91,370.81,376.40,,,,,333.38,359.11,,
2024-11-02 22:14:41.503000,L9,,,,,,,,,,,362.96,358.51,378.36,369.97,359.45,351.86,352.96,329.01,350.37,363.69,357.94,348.00,336.94,348.80,348.27,347.86,348.63,340.36,336.97,331.38,331.76,334.96,335.94,329.19,335.66,337.60,329.16,323.70,290.68,312.11,316.95,310.09,312.17,318.84,307.06,304.24,305.03,,,,352.93,360.50,353.77,356.06,372.17,390.10,376.14,382.26,380.65,377.32,352.51,345.84,343.38,340.39,344.24,,,,356.32,369.45,352.62,343.24,305.83,,,,,,,,328.53,,,,,,,,,,,,,,,,,343.06,368.24,,
2024-11-10 22:14:37.391000,L8,,,,,,,,369.37,,,,,,,,,,,313.63,305.38,331.76,329.69,,,,323.56,325.10,323.32,313.98,304.21,307.76,313.23,310.45,307.91,311.88,311.63,305.50,266.73,277.03,293.75,299.39,278.68,295.50,298.20,293.70,286.47,284.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.49,360.99,,,,,,,,,,309.81,307.40,314.83,,319.28,,,
2024-11-17 22:20:50.529000,L8,,373.58,353.59,333.31,382.94,389.72,,,,,351.20,351.26,367.17,361.17,347.67,337.53,341.75,321.83,342.67,357.11,349.92,343.40,333.70,344.82,339.43,337.21,337.15,335.84,329.00,315.54,320.16,322.58,323.20,321.16,324.52,326.06,320.45,305.85,284.94,303.10,308.67,301.28,308.70,308.12,302.01,298.36,300.18,,,,348.63,351.50,347.36,347.11,363.00,373.85,370.49,367.02,367.67,364.57,345.06,334.84,331.46,332.34,,,,,,,,,302.04,,,,,,,,327.10,,,,,,,372.13,351.04,353.69,360.46,373.90,378.01,,,,,333.85,359.37,,
2024-11-25 22:21:03.583000,L9,,371.28,360.61,338.10,379.48,386.63,388.63,,,,347.53,350.26,366.89,360.23,345.25,341.22,335.94,318.20,335.24,350.49,349.73,345.00,334.35,349.20,341.50,339.58,339.58,337.50,324.70,315.16,319.20,320.71,323.16,319.78,322.71,325.54,321.15,305.31,288.95,301.68,306.35,297.54,306.66,305.52,299.86,296.91,296.99,,,,345.91,349.41,344.25,346.52,362.59,374.03,368.54,365.33,365.83,361.10,351.33,365.88,354.23,345.68,,,,,,,,,,,,,,,,,322.46,,,,,,,332.63,335.73,346.94,356.93,372.46,376.58,,,,,333.98,358.80,,
2024-12-04 22:14:48.196000,L9,,373.00,369.74,336.87,379.47,386.70,389.24,,,,350.86,351.15,365.09,361.22,344.93,336.23,340.63,321.43,342.56,353.55,347.75,340.26,331.42,339.18,335.80,335.09,333.90,331.82,325.22,314.77,316.70,321.48,322.52,316.96,322.99,325.42,316.51,302.56,287.46,301.55,307.02,299.55,306.05,306.07,299.51,297.81,297.33,,,,346.30,347.35,341.76,344.88,361.52,372.08,368.20,364.95,366.21,361.14,344.22,334.08,330.74,,,,,,,358.60,344.64,333.98,,,,,,,,,319.13,,,,,,,369.25,350.24,351.96,357.88,372.00,376.83,,,,,330.53,355.69,,
2024-12-27 22:20:57.717000,L9,,372.52,363.51,330.16,379.03,386.16,389.00,,,,357.24,352.72,364.69,359.48,343.78,336.21,340.21,319.84,340.18,352.46,346.86,339.66,334.75,342.12,338.00,339.38,339.37,331.76,321.21,372.69,377.66,376.55,371.29,380.08,381.44,386.19,393.99,302.85,281.52,301.25,306.65,301.83,307.86,304.70,297.69,297.34,296.84,335.13,437.58,,345.67,348.10,341.32,343.61,362.27,372.72,368.42,364.14,367.92,362.17,344.08,333.92,331.68,,,,,,350.19,361.51,344.80,334.07,,,374.77,,,,,,319.56,,,,,,,369.66,350.91,351.76,358.27,371.33,376.65,,,,,330.25,359.88,,
2025-01-05 22:14:42.782000,L9,,372.39,368.75,333.89,378.78,386.06,388.45,,,,355.20,351.93,364.53,359.44,344.21,334.93,338.12,323.97,341.34,352.22,347.11,340.88,335.73,346.01,342.84,340.77,334.13,334.43,321.75,312.48,313.12,319.36,320.46,315.72,317.69,320.28,312.99,299.86,286.85,301.07,304.40,298.60,301.73,302.14,297.25,295.95,294.07,,,,345.08,348.97,343.43,346.96,363.22,368.17,366.60,364.43,364.32,360.87,344.25,333.50,329.45,328.18,,,,,348.90,359.28,343.40,332.15,,,,,,,,,318.76,,,,,,,368.38,351.58,352.95,358.33,372.38,376.36,,,,,331.91,356.98,,
2025-01-21 22:14:48.959000,L9,,375.27,356.95,324.91,378.92,386.48,389.93,,,,358.60,355.08,365.24,358.01,343.41,335.76,337.80,324.61,341.79,351.62,344.82,340.16,331.87,347.96,340.03,339.10,336.02,330.08,321.49,312.53,313.83,319.58,318.44,317.34,318.11,321.17,314.61,303.38,282.70,302.27,305.99,300.31,304.93,304.30,298.49,297.12,296.32,,,,345.96,349.45,345.18,347.93,364.65,370.90,368.20,364.68,366.49,361.46,344.77,334.32,331.25,330.11,,,,,350.66,360.44,343.94,333.77,,,,,,,,,318.83,,,,,,,369.62,351.19,353.67,359.38,373.55,378.09,,,,,330.86,357.31,,
2025-01-28 22:20:54.198000,L9,,374.14,356.85,325.06,378.62,385.39,389.21,,,,359.30,356.67,365.25,357.58,342.43,335.90,337.38,324.63,341.62,350.27,345.41,338.64,330.80,338.80,337.88,332.82,332.25,331.07,322.36,312.08,314.16,319.42,317.29,319.53,320.04,322.94,314.75,301.25,282.94,305.96,305.91,301.44,306.08,304.67,298.94,297.17,294.79,,,,346.94,351.68,349.41,352.36,366.52,371.86,370.31,366.99,367.43,368.71,346.99,337.03,331.05,329.39,,,,,351.70,360.13,344.74,334.33,,,,,,,,,323.46,,,,,,,369.80,351.86,352.69,358.63,373.57,378.77,,,,,328.79,359.61,,
2025-02-13 22:20:58.575000,L9,,372.97,358.16,325.08,376.33,384.22,387.77,386.72,,,357.10,353.90,362.88,355.28,340.56,333.29,335.18,321.08,338.93,349.11,343.35,335.94,328.25,336.23,334.91,330.17,330.40,328.30,319.12,311.02,312.53,317.16,317.15,316.69,318.16,318.74,312.22,302.32,282.79,301.40,305.82,296.36,304.92,303.48,296.97,295.93,295.04,,,,346.05,349.52,345.85,346.77,362.51,370.46,367.37,364.10,363.82,360.69,343.92,332.20,328.73,328.58,,,,,352.34,360.64,343.23,332.45,,,,,,,,,324.97,,,,,,,367.66,349.88,350.65,357.94,374.24,377.27,,,,,328.43,355.20,,
2025-03-01 22:20:51.126000,L9,,372.89,357.00,330.96,375.97,385.04,387.42,387.22,,,360.92,352.55,357.74,351.00,335.51,326.77,331.60,320.35,338.97,348.44,345.52,336.61,324.61,338.67,334.79,336.97,336.49,330.63,326.49,315.98,315.14,320.17,320.44,320.11,318.50,319.50,314.08,302.15,279.97,301.83,305.61,299.83,305.54,304.56,299.62,298.02,296.81,,,,344.16,348.11,343.86,346.42,362.64,368.79,365.54,362.80,362.57,361.06,343.35,332.71,328.17,,,,,,351.10,360.32,343.08,334.70,,,,,,,,,315.94,,,,,,,366.05,350.43,352.99,366.02,375.94,377.83,,,,,327.61,355.45,,
2025-03-09 22:20:38.333000,L8,,,,,,,,,,,,360.95,356.94,357.36,341.31,326.33,334.28,324.18,337.81,347.04,342.12,335.25,325.03,334.50,364.98,326.11,329.18,331.80,320.31,311.82,312.85,317.08,316.19,316.32,316.58,319.06,311.53,297.20,274.52,300.63,303.76,270.41,304.69,305.30,302.00,297.06,294.49,,,,342.36,344.93,339.42,346.34,360.38,367.10,362.07,363.06,363.69,351.96,316.89,,,,,,,,348.15,359.24,341.83,331.74,,,,,,,,,315.66,,,,,,,,,,,,,,,,,326.42,325.14,,
2025-04-03 22:14:16.015000,L8,,372.10,355.59,331.20,378.46,385.07,387.97,,,,361.50,356.24,364.57,359.50,344.68,336.31,339.87,326.45,342.85,351.03,346.00,339.79,329.88,339.48,339.21,337.88,336.80,336.24,324.93,313.34,315.38,320.57,321.47,318.68,318.34,321.83,316.75,302.87,284.18,302.28,306.16,298.43,303.04,305.31,299.85,299.42,296.05,,,,347.52,351.61,344.82,346.12,361.63,370.14,368.26,366.57,367.97,361.69,346.75,335.15,331.22,331.55,,,,,352.39,364.31,345.63,335.98,,,,,,,,,317.95,,,,,,,369.83,352.02,352.60,356.74,372.90,376.01,,,,,330.29,359.43,,
2025-04-10 22:20:22.528000,L8,,372.81,352.43,328.17,379.20,386.27,389.73,,,,363.11,356.34,366.11,360.81,345.94,337.07,339.91,325.46,342.62,352.10,347.39,340.11,330.67,339.68,339.33,337.10,336.44,334.02,324.00,314.58,316.53,319.73,321.15,320.76,319.48,321.64,317.36,303.65,284.67,302.75,306.77,300.15,304.41,304.82,298.27,297.51,295.85,,,,347.52,350.29,345.06,345.40,362.68,372.05,368.99,366.23,367.00,361.88,346.08,335.64,330.89,331.20,,,,,352.83,361.95,345.36,336.14,,,,,,,,,319.97,,,,,,,370.49,350.76,351.88,357.63,374.59,376.64,,,,,331.24,358.04,,
2025-04-11 22:14:29.386000,L9,,349.90,,,,,,,288.34,271.32,262.19,319.54,352.59,349.84,334.68,323.97,325.72,261.96,327.62,338.54,334.19,329.25,318.21,328.51,327.13,325.00,324.48,322.27,313.80,303.89,306.28,308.15,309.78,308.17,304.15,311.60,305.66,290.02,273.07,293.28,296.07,276.40,290.39,294.50,289.87,287.92,284.87,,,,331.19,335.63,331.20,332.16,352.36,359.29,358.17,353.80,355.84,352.95,334.18,325.89,319.89,,,,,,,,,,,,,,,,,,303.77,,,,,,,,,,,347.44,316.74,,,,,317.79,347.01,,
2025-05-04 22:20:29.330000,L9,,372.61,363.36,338.63,380.14,388.24,390.96,,,,370.03,357.35,368.01,361.27,346.99,338.51,341.20,327.86,345.09,352.69,347.11,340.38,330.37,340.96,338.65,336.29,337.15,332.86,326.57,315.02,316.59,320.99,322.44,321.88,320.92,328.15,318.16,304.67,284.36,309.07,307.36,302.54,304.45,306.66,300.60,301.00,298.03,,,,346.53,350.49,346.14,346.33,365.73,372.64,369.34,368.19,368.14,365.31,346.68,337.30,332.78,,,,,,352.96,363.87,345.83,337.06,,,,,,,,,319.81,,,,,,,371.03,350.56,353.44,357.56,373.90,377.02,,,,,331.29,359.89,,
2025-05-05 22:14:00.333000,L8,,357.95,,,,,,,,,,,,,,,,,,,,,308.34,322.34,320.97,321.34,321.37,320.40,309.53,301.89,302.80,307.14,307.83,306.40,306.72,309.41,,,,,,,,,,,,,,,,326.47,323.88,322.25,348.00,356.13,348.55,349.48,354.18,350.81,328.22,323.16,317.83,,,,,,,,,,,,,,,,,,,,274.93,353.43,238.81,217.30,,,283.83,338.52,344.49,357.98,361.66,,260.68,315.18,,312.44,342.61,,
2025-05-29 22:14:03.472000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.52,361.69,353.78,353.72,366.49,349.85,348.06,337.37,348.06,349.85,341.41,348.47,344.77,348.57,338.74,337.59,333.97,317.88,313.78,414.34,416.72,,,,,,,,,,,,,,,,,,,,,349.42,351.72,344.45,300.71,294.23,292.34,299.71,315.15,356.90,286.55,,,,,400.00,,,,,,,,,,,,,255.40,
2025-06-13 22:20:24.544000,L8,,356.74,,300.41,367.01,364.61,367.42,367.60,,,,,352.51,349.79,333.38,,,,324.32,334.70,330.92,328.37,316.47,327.53,328.53,327.10,324.15,323.99,316.13,304.11,305.46,309.61,310.05,267.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.19,327.38,241.03,217.98,,,,339.07,342.16,356.31,362.58,361.32,,307.68,,317.37,,,
2025-06-14 22:14:10.978000,L9,,,,301.56,358.29,356.26,357.68,290.99,,,,,,,,,,,322.28,296.43,322.58,325.60,312.80,323.43,324.59,323.23,321.68,321.17,313.09,299.39,303.39,306.37,307.01,261.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.19,355.25,,,,,,,,,,281.58,334.66,319.19,,313.52,,,
